('M0P1', 'M0P2') [[49.155445]]
('N148', 'N217') [[18.610521]]
('N118', 'N230') [[18.609943]]
('N40', 'N54') [[18.6097]]
('N104', 'N146') [[18.60901]]
('N217', 'N230') [[18.60874]]
('N146', 'N164') [[18.608278]]
('N99', 'N230') [[18.603655]]
('N40', 'N95') [[18.601364]]
('N40', 'N123') [[18.59943]]
('N6', 'N189') [[18.59907]]
('N0', 'N64') [[18.596336]]
('N147', 'N230') [[18.593674]]
('N41', 'N146') [[18.59284]]
('N92', 'N118') [[18.591702]]
('N22', 'N32') [[18.590927]]
('N32', 'N200') [[18.589888]]
('N64', 'N189') [[18.58823]]
('N127', 'N253') [[18.587952]]
('N40', 'N184') [[18.586138]]
('N136', 'N142') [[18.584229]]
('N6', 'N142') [[18.583286]]
('N61', 'N253') [[18.58216]]
('N146', 'N236') [[18.581944]]
('N6', 'N219') [[18.581715]]
('N81', 'N230') [[18.579607]]
('N146', 'N147') [[18.579584]]
('N74', 'N142') [[18.57816]]
('N54', 'N89') [[18.578098]]
('N3', 'N54') [[18.576948]]
('N4', 'N75') [[18.57683]]
('N0', 'N92') [[18.575918]]
('N146', 'N182') [[18.575264]]
('N146', 'N229') [[18.574608]]
('N15', 'N173') [[18.573713]]
('N6', 'N9') [[18.573643]]
('N29', 'N40') [[18.57325]]
('N6', 'N68') [[18.57086]]
('N125', 'N162') [[18.570251]]
('N15', 'N142') [[18.569714]]
('N75', 'N189') [[18.561798]]
('N3', 'N28') [[18.56033]]
('N146', 'N245') [[18.560207]]
('N37', 'N145') [[18.559286]]
('N61', 'N68') [[18.558754]]
('N169', 'N230') [[18.557793]]
('N146', 'N230') [[18.557674]]
('N0', 'N219') [[18.557594]]
('N48', 'N128') [[18.557579]]
('N51', 'N253') [[18.555428]]
('N6', 'N21') [[18.553616]]
('N219', 'N230') [[18.552828]]
('N89', 'N229') [[18.550924]]
('N7', 'N146') [[18.549955]]
('N66', 'N229') [[18.54983]]
('N6', 'N195') [[18.548494]]
('N4', 'N146') [[18.548487]]
('N146', 'N212') [[18.547234]]
('N118', 'N162') [[18.546562]]
('N14', 'N230') [[18.546288]]
('N15', 'N54') [[18.543848]]
('N0', 'N147') [[18.543716]]
('N136', 'N161') [[18.542501]]
('N54', 'N92') [[18.541763]]
('N136', 'N229') [[18.540997]]
('N146', 'N227') [[18.540262]]
('N48', 'N51') [[18.536999]]
('N22', 'N66') [[18.533575]]
('N54', 'N204') [[18.530642]]
('N0', 'N189') [[18.52979]]
('N15', 'N184') [[18.529768]]
('N0', 'N100') [[18.527607]]
('N40', 'N172') [[18.527603]]
('N40', 'N118') [[18.525892]]
('N15', 'N175') [[18.52481]]
('N21', 'N42') [[18.523876]]
('N14', 'N148') [[18.523333]]
('N6', 'N128') [[18.521908]]
('N21', 'N54') [[18.521708]]
('N142', 'N172') [[18.516224]]
('N128', 'N189') [[18.516106]]
('N6', 'N148') [[18.515089]]
('N54', 'N68') [[18.5134]]
('N3', 'N75') [[18.513102]]
('N51', 'N248') [[18.512835]]
('N95', 'N146') [[18.511467]]
('N0', 'N118') [[18.509895]]
('N74', 'N162') [[18.508389]]
('N57', 'N146') [[18.506893]]
('N74', 'N229') [[18.504128]]
('N6', 'N136') [[18.503561]]
('N146', 'N189') [[18.502014]]
('N37', 'N146') [[18.501781]]
('N40', 'N87') [[18.500677]]
('N66', 'N189') [[18.500177]]
('N67', 'N169') [[18.499765]]
('N15', 'N32') [[18.498014]]
('N54', 'N64') [[18.49798]]
('N15', 'N66') [[18.497595]]
('N6', 'N204') [[18.495096]]
('N15', 'N81') [[18.494019]]
('N51', 'N245') [[18.49238]]
('N215', 'N230') [[18.491688]]
('N40', 'N151') [[18.491676]]
('N148', 'N248') [[18.491293]]
('N48', 'N99') [[18.491146]]
('N112', 'N229') [[18.49085]]
('N118', 'N152') [[18.49049]]
('N32', 'N64') [[18.487432]]
('N64', 'N136') [[18.486532]]
('N48', 'N146') [[18.4859]]
('N32', 'N223') [[18.485535]]
('N7', 'N61') [[18.484966]]
('N83', 'N118') [[18.484526]]
('N6', 'N119') [[18.483513]]
('N74', 'N81') [[18.481281]]
('N146', 'N240') [[18.47956]]
('N145', 'N146') [[18.479332]]
('N146', 'N199') [[18.47647]]
('N146', 'N149') [[18.476324]]
('N0', 'N230') [[18.470314]]
('N0', 'N37') [[18.470074]]
('N146', 'N190') [[18.469503]]
('N61', 'N128') [[18.469341]]
('N6', 'N127') [[18.468079]]
('N64', 'N135') [[18.468]]
('N51', 'N171') [[18.466665]]
('N70', 'N146') [[18.46325]]
('N0', 'N51') [[18.462587]]
('N0', 'N162') [[18.461174]]
('N147', 'N162') [[18.460321]]
('N67', 'N90') [[18.458807]]
('N74', 'N118') [[18.458706]]
('N51', 'N169') [[18.45801]]
('N189', 'N230') [[18.457233]]
('N189', 'N202') [[18.457176]]
('N64', 'N142') [[18.456676]]
('N64', 'N164') [[18.454016]]
('N35', 'N51') [[18.453833]]
('N75', 'N127') [[18.453655]]
('N90', 'N135') [[18.453106]]
('N51', 'N230') [[18.453045]]
('N8', 'N123') [[18.451906]]
('N0', 'N161') [[18.44995]]
('N148', 'N229') [[18.449648]]
('N54', 'N174') [[18.44928]]
('N142', 'N230') [[18.448963]]
('N48', 'N184') [[18.446857]]
('N39', 'N40') [[18.442524]]
('N146', 'N243') [[18.442123]]
('N61', 'N189') [[18.44144]]
('N145', 'N230') [[18.440155]]
('N32', 'N54') [[18.438654]]
('N40', 'N128') [[18.437288]]
('N51', 'N236') [[18.436304]]
('N40', 'N202') [[18.433569]]
('N35', 'N146') [[18.43226]]
('N53', 'N54') [[18.431326]]
('N32', 'N136') [[18.428688]]
('N75', 'N148') [[18.42771]]
('N51', 'N64') [[18.425728]]
('N39', 'N54') [[18.42528]]
('N15', 'N148') [[18.42411]]
('N12', 'N54') [[18.42356]]
('N21', 'N152') [[18.423204]]
('N6', 'N64') [[18.423016]]
('N92', 'N230') [[18.42168]]
('N32', 'N62') [[18.42164]]
('N48', 'N74') [[18.421604]]
('N6', 'N178') [[18.419476]]
('N123', 'N229') [[18.41845]]
('N0', 'N61') [[18.418343]]
('N48', 'N161') [[18.417181]]
('N32', 'N66') [[18.416525]]
('N63', 'N230') [[18.416231]]
('N32', 'N78') [[18.41522]]
('N40', 'N162') [[18.413483]]
('N74', 'N169') [[18.411781]]
('N47', 'N68') [[18.411005]]
('N36', 'N146') [[18.410854]]
('N6', 'N102') [[18.409983]]
('N37', 'N74') [[18.409817]]
('N146', 'N237') [[18.407824]]
('N107', 'N229') [[18.407751]]
('N6', 'N74') [[18.407633]]
('N64', 'N105') [[18.407501]]
('N86', 'N172') [[18.406801]]
('N51', 'N162') [[18.406744]]
('N66', 'N123') [[18.406359]]
('N6', 'N22') [[18.40628]]
('N0', 'N123') [[18.406061]]
('N15', 'N164') [[18.40604]]
('N143', 'N146') [[18.404394]]
('N15', 'N199') [[18.40421]]
('N146', 'N178') [[18.40412]]
('N15', 'N83') [[18.403427]]
('N22', 'N230') [[18.401772]]
('N54', 'N172') [[18.40091]]
('N79', 'N146') [[18.40059]]
('N29', 'N146') [[18.400442]]
('N162', 'N172') [[18.400047]]
('N123', 'N127') [[18.399933]]
('N93', 'N189') [[18.399351]]
('N40', 'N62') [[18.399218]]
('N59', 'N146') [[18.399214]]
('N61', 'N71') [[18.398252]]
('N101', 'N229') [[18.397]]
('N20', 'N40') [[18.396135]]
('N61', 'N123') [[18.394943]]
('N72', 'N230') [[18.392895]]
('N14', 'N146') [[18.39194]]
('N46', 'N146') [[18.390488]]
('N34', 'N40') [[18.389977]]
('N40', 'N142') [[18.389027]]
('N6', 'N229') [[18.388174]]
('N35', 'N75') [[18.387396]]
('N32', 'N83') [[18.386496]]
('N148', 'N223') [[18.385597]]
('N40', 'N93') [[18.385113]]
('N189', 'N217') [[18.384933]]
('N142', 'N164') [[18.384571]]
('N37', 'N172') [[18.3834]]
('N131', 'N146') [[18.383224]]
('N146', 'N215') [[18.383198]]
('N32', 'N67') [[18.383165]]
('N81', 'N164') [[18.381823]]
('N54', 'N118') [[18.381392]]
('N72', 'N146') [[18.38117]]
('N76', 'N146') [[18.380543]]
('N21', 'N128') [[18.380243]]
('N15', 'N30') [[18.379122]]
('N3', 'N123') [[18.378584]]
('N81', 'N128') [[18.377844]]
('N164', 'N193') [[18.377798]]
('N40', 'N75') [[18.374945]]
('N54', 'N161') [[18.374828]]
('N42', 'N146') [[18.374392]]
('N67', 'N229') [[18.373709]]
('N123', 'N248') [[18.372282]]
('N146', 'N184') [[18.371233]]
('N164', 'N212') [[18.37015]]
('N128', 'N236') [[18.37015]]
('N51', 'N99') [[18.36741]]
('N0', 'N217') [[18.367132]]
('N6', 'N48') [[18.367027]]
('N54', 'N181') [[18.366934]]
('N230', 'N248') [[18.366734]]
('N6', 'N71') [[18.365719]]
('N142', 'N229') [[18.365604]]
('N146', 'N226') [[18.364822]]
('N127', 'N189') [[18.363989]]
('N229', 'N253') [[18.363918]]
('N40', 'N67') [[18.3634]]
('N32', 'N162') [[18.363028]]
('N3', 'N15') [[18.36291]]
('N51', 'N145') [[18.362705]]
('N6', 'N157') [[18.362593]]
('N74', 'N86') [[18.362293]]
('N15', 'N169') [[18.362165]]
('N6', 'N75') [[18.361256]]
('N6', 'N161') [[18.360933]]
('N39', 'N230') [[18.36091]]
('N122', 'N162') [[18.359741]]
('N164', 'N229') [[18.359346]]
('N54', 'N152') [[18.355753]]
('N62', 'N172') [[18.35566]]
('N163', 'N172') [[18.35523]]
('N40', 'N60') [[18.35519]]
('N79', 'N230') [[18.354427]]
('N37', 'N164') [[18.354355]]
('N51', 'N182') [[18.352358]]
('N179', 'N217') [[18.351902]]
('N15', 'N60') [[18.351692]]
('N6', 'N40') [[18.351503]]
('N137', 'N229') [[18.350788]]
('N230', 'M0P1') [[18.350418]]
('N40', 'N253') [[18.350117]]
('N4', 'N40') [[18.349646]]
('N148', 'N152') [[18.348845]]
('N0', 'N127') [[18.347893]]
('N68', 'N142') [[18.347633]]
('N87', 'N142') [[18.347464]]
('N6', 'N93') [[18.346989]]
('N14', 'N54') [[18.346914]]
('N21', 'N164') [[18.346306]]
('N74', 'N127') [[18.346272]]
('N51', 'N118') [[18.345444]]
('N40', 'N150') [[18.34544]]
('N102', 'N217') [[18.34383]]
('N32', 'N39') [[18.343134]]
('N0', 'M0P1') [[18.34312]]
('N92', 'N189') [[18.342854]]
('N54', 'N148') [[18.34141]]
('N147', 'N217') [[18.34109]]
('N6', 'N58') [[18.340467]]
('N79', 'N184') [[18.339916]]
('N51', 'N81') [[18.33897]]
('N39', 'N245') [[18.338768]]
('N79', 'N128') [[18.338182]]
('N67', 'N81') [[18.335249]]
('N142', 'N189') [[18.33507]]
('N67', 'N189') [[18.33428]]
('N27', 'N40') [[18.334143]]
('N32', 'N230') [[18.333252]]
('N15', 'N118') [[18.33296]]
('N26', 'N74') [[18.332533]]
('N90', 'N125') [[18.332312]]
('N159', 'N230') [[18.33203]]
('N36', 'N54') [[18.33133]]
('N81', 'N148') [[18.331297]]
('N64', 'N66') [[18.330748]]
('N74', 'N184') [[18.3299]]
('N48', 'N54') [[18.329884]]
('N57', 'N230') [[18.329657]]
('N95', 'N123') [[18.329248]]
('N3', 'N51') [[18.329126]]
('N146', 'N165') [[18.328133]]
('N0', 'N27') [[18.328081]]
('N95', 'N127') [[18.327951]]
('N146', 'N168') [[18.327866]]
('N146', 'N204') [[18.32767]]
('N161', 'N164') [[18.326849]]
('N66', 'N184') [[18.325891]]
('N54', 'N117') [[18.325857]]
('N172', 'N189') [[18.325668]]
('N6', 'N56') [[18.324377]]
('N60', 'N64') [[18.324345]]
('N37', 'N51') [[18.323923]]
('N54', 'N143') [[18.32376]]
('N83', 'N146') [[18.322643]]
('N54', 'N58') [[18.32221]]
('N64', 'N90') [[18.32169]]
('N162', 'N169') [[18.321327]]
('N54', 'N123') [[18.320417]]
('N217', 'N223') [[18.320202]]
('N54', 'N178') [[18.32005]]
('N6', 'N165') [[18.31893]]
('N17', 'N148') [[18.318914]]
('N73', 'N230') [[18.318724]]
('N51', 'N75') [[18.318565]]
('N172', 'N215') [[18.318108]]
('N92', 'N229') [[18.317455]]
('N122', 'N146') [[18.316843]]
('N30', 'N162') [[18.316563]]
('N128', 'N161') [[18.316227]]
('N15', 'N95') [[18.315989]]
('N37', 'N54') [[18.315866]]
('N6', 'N14') [[18.315857]]
('N97', 'N148') [[18.315783]]
('N142', 'N148') [[18.315441]]
('N163', 'N217') [[18.31523]]
('N6', 'N199') [[18.31373]]
('N35', 'N229') [[18.313173]]
('N9', 'N229') [[18.31246]]
('N207', 'N217') [[18.312008]]
('N15', 'N238') [[18.311584]]
('N64', 'N83') [[18.31098]]
('N40', 'N182') [[18.309937]]
('N15', 'N223') [[18.309805]]
('N40', 'N148') [[18.30967]]
('N37', 'N118') [[18.309278]]
('N51', 'N223') [[18.309185]]
('N66', 'N230') [[18.308514]]
('N75', 'N93') [[18.308462]]
('N30', 'N213') [[18.3084]]
('N67', 'N89') [[18.30831]]
('N112', 'N146') [[18.307762]]
('N40', 'N47') [[18.307734]]
('N6', 'N253') [[18.307455]]
('N146', 'N217') [[18.307339]]
('N0', 'N14') [[18.30697]]
('N123', 'N207') [[18.306744]]
('N62', 'N184') [[18.306448]]
('N128', 'N162') [[18.305605]]
('N51', 'N66') [[18.30541]]
('N146', 'N248') [[18.303577]]
('N81', 'N236') [[18.30326]]
('N68', 'N223') [[18.303062]]
('N103', 'N164') [[18.302916]]
('N147', 'N172') [[18.3023]]
('N48', 'N118') [[18.302044]]
('N54', 'N145') [[18.301428]]
('N56', 'N148') [[18.30062]]
('N92', 'N240') [[18.300264]]
('N21', 'N148') [[18.29865]]
('N74', 'N131') [[18.298222]]
('N3', 'N119') [[18.2973]]
('N15', 'N152') [[18.297106]]
('N3', 'N189') [[18.296373]]
('N32', 'N128') [[18.295437]]
('N6', 'N135') [[18.294594]]
('N25', 'N54') [[18.29436]]
('N39', 'N184') [[18.293016]]
('N118', 'N165') [[18.292019]]
('N40', 'N115') [[18.290125]]
('N81', 'N136') [[18.289268]]
('N39', 'N118') [[18.28916]]
('N15', 'N136') [[18.288158]]
('N15', 'N119') [[18.287935]]
('N118', 'N229') [[18.287003]]
('N68', 'N164') [[18.285923]]
('N146', 'N155') [[18.285755]]
('N51', 'N125') [[18.285746]]
('N118', 'N119') [[18.285534]]
('N54', 'N212') [[18.2854]]
('N48', 'N249') [[18.285128]]
('N22', 'N245') [[18.285116]]
('N143', 'N147') [[18.285032]]
('N128', 'N217') [[18.284035]]
('N75', 'N164') [[18.283838]]
('N159', 'N161') [[18.28337]]
('N105', 'N146') [[18.282877]]
('N75', 'N162') [[18.282871]]
('N29', 'N217') [[18.282282]]
('N51', 'N58') [[18.281893]]
('N56', 'N61') [[18.2814]]
('N145', 'N152') [[18.281395]]
('N54', 'N125') [[18.280214]]
('N54', 'N63') [[18.279848]]
('N39', 'N145') [[18.27815]]
('N30', 'N146') [[18.27777]]
('N32', 'N171') [[18.27731]]
('N47', 'N75') [[18.277302]]
('N74', 'N146') [[18.27717]]
('N3', 'N32') [[18.276691]]
('N48', 'N240') [[18.276241]]
('N105', 'N136') [[18.275713]]
('N75', 'N125') [[18.275583]]
('N37', 'N64') [[18.273712]]
('N74', 'N130') [[18.273407]]
('N63', 'N92') [[18.273127]]
('N134', 'N230') [[18.272802]]
('N172', 'N229') [[18.272043]]
('N40', 'N79') [[18.271713]]
('N75', 'N123') [[18.27088]]
('N3', 'N6') [[18.270369]]
('N32', 'N92') [[18.269619]]
('N6', 'N28') [[18.269455]]
('N54', 'N81') [[18.26945]]
('N61', 'N162') [[18.269316]]
('N54', 'N155') [[18.268314]]
('N128', 'N230') [[18.268057]]
('N142', 'N182') [[18.26781]]
('N105', 'N142') [[18.266504]]
('N51', 'N172') [[18.265913]]
('N118', 'N190') [[18.26565]]
('N62', 'N86') [[18.26546]]
('N108', 'N146') [[18.264887]]
('N93', 'N217') [[18.264635]]
('N118', 'N207') [[18.264528]]
('N118', 'N143') [[18.264174]]
('N162', 'N253') [[18.264078]]
('N148', 'N201') [[18.263659]]
('N64', 'N147') [[18.26328]]
('N152', 'N230') [[18.262613]]
('N15', 'N123') [[18.262344]]
('N142', 'N217') [[18.261917]]
('N146', 'N188') [[18.261751]]
('N21', 'N40') [[18.261028]]
('N40', 'N175') [[18.26064]]
('N20', 'N54') [[18.26053]]
('N111', 'N128') [[18.260218]]
('N36', 'N48') [[18.259415]]
('N32', 'N190') [[18.259369]]
('N100', 'N236') [[18.25919]]
('N30', 'N217') [[18.259008]]
('N97', 'N146') [[18.258455]]
('N61', 'N238') [[18.257996]]
('N123', 'N162') [[18.257872]]
('N64', 'N184') [[18.257635]]
('N48', 'N95') [[18.257345]]
('N163', 'N230') [[18.255714]]
('N60', 'N62') [[18.255476]]
('N45', 'N146') [[18.255106]]
('N40', 'N193') [[18.254877]]
('N6', 'N123') [[18.254404]]
('N40', 'N63') [[18.254242]]
('N173', 'N178') [[18.252329]]
('N63', 'N142') [[18.252182]]
('N118', 'N249') [[18.251898]]
('N162', 'N238') [[18.251413]]
('N48', 'N134') [[18.25123]]
('N71', 'N162') [[18.250542]]
('N64', 'N145') [[18.250496]]
('N40', 'N173') [[18.250473]]
('N0', 'N125') [[18.25029]]
('N15', 'N122') [[18.250267]]
('N40', 'N147') [[18.249996]]
('N0', 'N66') [[18.24907]]
('N75', 'N142') [[18.248695]]
('N99', 'N229') [[18.248228]]
('N101', 'N142') [[18.247595]]
('N2', 'N54') [[18.247442]]
('N40', 'N152') [[18.24712]]
('N16', 'N230') [[18.246984]]
('N34', 'N97') [[18.24656]]
('N122', 'N229') [[18.246326]]
('N54', 'N147') [[18.246199]]
('N48', 'N142') [[18.246086]]
('N32', 'N122') [[18.246077]]
('N78', 'N142') [[18.246042]]
('N54', 'N247') [[18.245754]]
('N122', 'N223') [[18.245735]]
('N32', 'N111') [[18.245573]]
('N74', 'N230') [[18.245415]]
('N42', 'N128') [[18.244986]]
('N81', 'N248') [[18.24407]]
('N6', 'N187') [[18.24371]]
('N32', 'N147') [[18.243597]]
('N54', 'N108') [[18.242268]]
('N32', 'N68') [[18.240946]]
('N32', 'N148') [[18.240011]]
('N40', 'N76') [[18.239655]]
('N193', 'N230') [[18.239344]]
('N32', 'N60') [[18.238718]]
('N54', 'N193') [[18.23846]]
('N40', 'N110') [[18.23798]]
('N111', 'N146') [[18.237944]]
('N3', 'N217') [[18.236874]]
('N54', 'N200') [[18.236809]]
('N141', 'N229') [[18.236595]]
('N48', 'N171') [[18.236464]]
('N60', 'N150') [[18.23634]]
('N40', 'N208') [[18.236301]]
('N148', 'N196') [[18.235142]]
('N136', 'N245') [[18.234964]]
('N9', 'N123') [[18.234837]]
('N159', 'N169') [[18.234743]]
('N32', 'N37') [[18.234627]]
('N51', 'N119') [[18.2346]]
('N68', 'N189') [[18.234474]]
('N34', 'N172') [[18.23289]]
('N114', 'N142') [[18.232862]]
('N128', 'N246') [[18.232655]]
('N37', 'N162') [[18.232336]]
('N45', 'N128') [[18.232279]]
('N149', 'N230') [[18.23214]]
('N74', 'N148') [[18.232065]]
('N54', 'N215') [[18.231834]]
('N62', 'N230') [[18.23157]]
('N61', 'N67') [[18.230742]]
('N32', 'N229') [[18.230354]]
('N40', 'N64') [[18.229965]]
('N32', 'N243') [[18.229807]]
('N8', 'N51') [[18.22949]]
('N54', 'N141') [[18.229485]]
('N15', 'N42') [[18.229038]]
('N32', 'N199') [[18.228512]]
('N6', 'N118') [[18.227793]]
('N136', 'N189') [[18.2273]]
('N162', 'N227') [[18.226137]]
('N22', 'N162') [[18.226044]]
('N146', 'N179') [[18.225914]]
('N90', 'N171') [[18.22383]]
('N39', 'N67') [[18.223635]]
('N160', 'N189') [[18.22354]]
('N90', 'N127') [[18.223013]]
('N118', 'N217') [[18.222124]]
('N118', 'N147') [[18.222021]]
('N230', 'N253') [[18.221819]]
('N32', 'N125') [[18.221796]]
('N32', 'N73') [[18.221441]]
('N6', 'N111') [[18.221046]]
('N32', 'N228') [[18.220842]]
('N15', 'N64') [[18.220625]]
('N54', 'N208') [[18.220255]]
('N78', 'N184') [[18.219421]]
('N148', 'N193') [[18.21897]]
('N33', 'N146') [[18.218897]]
('N0', 'N39') [[18.218355]]
('N48', 'N162') [[18.218319]]
('N48', 'N157') [[18.217936]]
('N54', 'N79') [[18.217808]]
('N148', 'N171') [[18.21774]]
('N15', 'N37') [[18.217602]]
('N9', 'N35') [[18.217155]]
('N51', 'N141') [[18.217127]]
('N178', 'N217') [[18.217014]]
('N81', 'N169') [[18.21683]]
('N125', 'N169') [[18.21585]]
('N6', 'N174') [[18.21463]]
('N54', 'N62') [[18.213766]]
('N40', 'N188') [[18.213623]]
('N152', 'N162') [[18.212936]]
('N101', 'N189') [[18.212595]]
('N6', 'N182') [[18.21246]]
('N7', 'N162') [[18.212385]]
('N148', 'N238') [[18.211756]]
('N66', 'N118') [[18.211727]]
('N12', 'N164') [[18.211494]]
('N0', 'N40') [[18.211342]]
('N196', 'N238') [[18.211227]]
('N40', 'N204') [[18.211067]]
('N0', 'N131') [[18.211023]]
('N54', 'N66') [[18.210926]]
('N22', 'N78') [[18.210815]]
('N58', 'N188') [[18.209772]]
('N51', 'N199') [[18.209545]]
('N30', 'N164') [[18.209146]]
('N204', 'N217') [[18.209072]]
('N15', 'N79') [[18.20906]]
('N37', 'N81') [[18.208122]]
('N32', 'N99') [[18.206797]]
('N34', 'N148') [[18.206434]]
('N15', 'N68') [[18.206312]]
('N6', 'N29') [[18.206228]]
('N72', 'N162') [[18.206192]]
('N134', 'N146') [[18.205753]]
('N75', 'N229') [[18.205534]]
('N68', 'N229') [[18.205486]]
('N39', 'N111') [[18.205484]]
('N14', 'N37') [[18.205479]]
('N62', 'N100') [[18.205406]]
('N40', 'N94') [[18.20472]]
('N78', 'N150') [[18.2044]]
('N6', 'N33') [[18.203733]]
('N72', 'N172') [[18.20361]]
('N6', 'N30') [[18.203537]]
('N40', 'N52') [[18.202845]]
('N6', 'N238') [[18.202618]]
('N29', 'N207') [[18.201872]]
('N22', 'N39') [[18.201124]]
('N54', 'N236') [[18.201025]]
('N162', 'N230') [[18.20085]]
('N189', 'N199') [[18.200659]]
('N3', 'N127') [[18.200346]]
('N162', 'N178') [[18.199863]]
('N54', 'N253') [[18.199478]]
('N125', 'N234') [[18.199396]]
('N60', 'N230') [[18.19939]]
('N6', 'N116') [[18.198647]]
('N97', 'N217') [[18.198015]]
('N148', 'N172') [[18.197697]]
('N125', 'N128') [[18.197458]]
('N92', 'N231') [[18.197285]]
('N0', 'N81') [[18.197222]]
('N6', 'N37') [[18.197037]]
('N103', 'N248') [[18.196167]]
('N112', 'N123') [[18.195276]]
('N6', 'N143') [[18.194887]]
('N54', 'N103') [[18.193907]]
('N39', 'N217') [[18.193832]]
('N128', 'N135') [[18.19358]]
('N81', 'N118') [[18.193441]]
('N51', 'N184') [[18.19297]]
