('M0P1', 'M0P2') [[67.86315]]
('N140', 'N203') [[18.431408]]
('N86', 'N203') [[18.4285]]
('N3', 'N170') [[18.425222]]
('N108', 'N170') [[18.424812]]
('N68', 'N219') [[18.42363]]
('N47', 'N170') [[18.419245]]
('N144', 'N170') [[18.40698]]
('N3', 'N203') [[18.400982]]
('N1', 'N147') [[18.399374]]
('N57', 'N210') [[18.396873]]
('N17', 'N51') [[18.388506]]
('N55', 'N104') [[18.384398]]
('N203', 'N231') [[18.383528]]
('N118', 'N224') [[18.381731]]
('N71', 'N139') [[18.38049]]
('N138', 'N194') [[18.379372]]
('N158', 'N241') [[18.37919]]
('N170', 'N241') [[18.377254]]
('N69', 'N170') [[18.37331]]
('N30', 'N170') [[18.372705]]
('N158', 'N203') [[18.36884]]
('N67', 'N136') [[18.363213]]
('N1', 'N118') [[18.360144]]
('N50', 'N203') [[18.359612]]
('N58', 'N203') [[18.356565]]
('N203', 'N241') [[18.355577]]
('N24', 'N158') [[18.35547]]
('N175', 'N203') [[18.355047]]
('N89', 'N170') [[18.353676]]
('N136', 'N170') [[18.35268]]
('N103', 'N204') [[18.3522]]
('N126', 'N200') [[18.350647]]
('N96', 'N170') [[18.347301]]
('N96', 'N203') [[18.345781]]
('N1', 'N112') [[18.343796]]
('N138', 'N203') [[18.343332]]
('N170', 'N206') [[18.340725]]
('N1', 'N181') [[18.338057]]
('N18', 'N158') [[18.337414]]
('N191', 'N203') [[18.335999]]
('N89', 'N184') [[18.335474]]
('N1', 'N77') [[18.33506]]
('N166', 'N199') [[18.334185]]
('N170', 'N250') [[18.333132]]
('N203', 'N220') [[18.327744]]
('N118', 'N205') [[18.32648]]
('N14', 'N170') [[18.324337]]
('N184', 'N215') [[18.314394]]
('N89', 'N144') [[18.31368]]
('N46', 'N89') [[18.31293]]
('N66', 'N118') [[18.312761]]
('N1', 'N184') [[18.307493]]
('N89', 'N103') [[18.306713]]
('N24', 'N112') [[18.300339]]
('N103', 'N158') [[18.29964]]
('N18', 'N68') [[18.296328]]
('N24', 'N84') [[18.295868]]
('N203', 'N210') [[18.292978]]
('N1', 'N103') [[18.292967]]
('N67', 'N224') [[18.289251]]
('N96', 'N241') [[18.289051]]
('N19', 'N170') [[18.287113]]
('N2', 'N72') [[18.284441]]
('N24', 'N126') [[18.2837]]
('N98', 'N136') [[18.283636]]
('N91', 'N170') [[18.277742]]
('N55', 'N203') [[18.277584]]
('N104', 'N203') [[18.277557]]
('N9', 'N203') [[18.276777]]
('N1', 'N210') [[18.27585]]
('N89', 'N219') [[18.274124]]
('N158', 'N253') [[18.271034]]
('N164', 'N203') [[18.269516]]
('N103', 'N159') [[18.26729]]
('N170', 'N247') [[18.266808]]
('N2', 'N203') [[18.266586]]
('N203', 'N238') [[18.26655]]
('N170', 'N191') [[18.26605]]
('N69', 'N247') [[18.262966]]
('N152', 'N170') [[18.260897]]
('N136', 'N247') [[18.258598]]
('N17', 'N166') [[18.252697]]
('N1', 'N18') [[18.248947]]
('N108', 'N203') [[18.247225]]
('N118', 'N161') [[18.24545]]
('N1', 'N199') [[18.243313]]
('N40', 'N89') [[18.241508]]
('N140', 'N219') [[18.241001]]
('N1', 'N253') [[18.23693]]
('N101', 'N158') [[18.235722]]
('N24', 'N170') [[18.234945]]
('N105', 'N170') [[18.234573]]
('N126', 'N203') [[18.233088]]
('N67', 'N173') [[18.231081]]
('N8', 'N69') [[18.230152]]
('N199', 'N253') [[18.228443]]
('N51', 'N187') [[18.225756]]
('N67', 'N237') [[18.22451]]
('N1', 'N248') [[18.222218]]
('N16', 'N203') [[18.21877]]
('N24', 'N69') [[18.217987]]
('N2', 'N205') [[18.213741]]
('N191', 'N199') [[18.213234]]
('N158', 'N194') [[18.212963]]
('N118', 'N202') [[18.212597]]
('N26', 'N170') [[18.21074]]
('N51', 'N170') [[18.207289]]
('N68', 'N214') [[18.206762]]
('N79', 'N166') [[18.205696]]
('N101', 'N170') [[18.20462]]
('N203', 'M0P2') [[18.203943]]
('N170', 'N174') [[18.203487]]
('N1', 'N180') [[18.200657]]
('N89', 'N101') [[18.200222]]
('N51', 'N175') [[18.199816]]
('N67', 'N140') [[18.198875]]
('N1', 'N29') [[18.197685]]
('N40', 'N104') [[18.197197]]
('N1', 'N196') [[18.196722]]
('N89', 'N205') [[18.193148]]
('N56', 'N163') [[18.191874]]
('N4', 'N184') [[18.191792]]
('N24', 'N46') [[18.1865]]
('N118', 'N233') [[18.185915]]
('N30', 'N89') [[18.183403]]
('N203', 'N225') [[18.179728]]
('N1', 'N73') [[18.178625]]
('N51', 'N180') [[18.177977]]
('N170', 'N194') [[18.176943]]
('N67', 'N180') [[18.17368]]
('N72', 'N219') [[18.173618]]
('N30', 'N199') [[18.173199]]
('N1', 'N96') [[18.17268]]
('N1', 'N50') [[18.171572]]
('N17', 'N164') [[18.170856]]
('N48', 'N101') [[18.169817]]
('N46', 'N247') [[18.169304]]
('N1', 'N204') [[18.169271]]
('N159', 'N170') [[18.169197]]
('N24', 'N195') [[18.16679]]
('N17', 'N118') [[18.165123]]
('N1', 'N131') [[18.164268]]
('N17', 'N219') [[18.16379]]
('N51', 'N184') [[18.163378]]
('N1', 'N104') [[18.16263]]
('N51', 'N98') [[18.16239]]
('N26', 'N118') [[18.161585]]
('N67', 'N68') [[18.16015]]
('N74', 'N203') [[18.158998]]
('N55', 'N250') [[18.15778]]
('N66', 'N89') [[18.15655]]
('N4', 'N89') [[18.156454]]
('N67', 'N174') [[18.156006]]
('N24', 'N205') [[18.155848]]
('N118', 'N253') [[18.15529]]
('N166', 'N170') [[18.154766]]
('N51', 'N216') [[18.153557]]
('N101', 'N203') [[18.153328]]
('N103', 'M0P1') [[18.153019]]
('N174', 'N253') [[18.15266]]
('N46', 'N77') [[18.152615]]
('N1', 'N150') [[18.152304]]
('N131', 'N170') [[18.151615]]
('N17', 'N184') [[18.151169]]
('N42', 'N170') [[18.150196]]
('N3', 'N147') [[18.150034]]
('N45', 'N203') [[18.149603]]
('N136', 'N203') [[18.148653]]
('N16', 'N170') [[18.148556]]
('N203', 'N212') [[18.148312]]
('N77', 'N191') [[18.1462]]
('N1', 'N55') [[18.145784]]
('N69', 'N193') [[18.141727]]
('N85', 'N103') [[18.141607]]
('N68', 'N253') [[18.141481]]
('N22', 'N203') [[18.141397]]
('N69', 'N233') [[18.141363]]
('N118', 'N166') [[18.1401]]
('N24', 'N140') [[18.13999]]
('N66', 'N203') [[18.138617]]
('N1', 'N42') [[18.137045]]
('N42', 'N118') [[18.136032]]
('N1', 'N251') [[18.134789]]
('N104', 'N184') [[18.134377]]
('N103', 'N210') [[18.133633]]
('N170', 'N217') [[18.132252]]
('N89', 'N158') [[18.131166]]
('N1', 'N155') [[18.13063]]
('N22', 'N89') [[18.129406]]
('N17', 'N170') [[18.129206]]
('N170', 'N251') [[18.12703]]
('N220', 'N253') [[18.124027]]
('N56', 'N205') [[18.122675]]
('N103', 'N138') [[18.122395]]
('N103', 'N205') [[18.121708]]
('N3', 'N233') [[18.121202]]
('N167', 'N170') [[18.12111]]
('N184', 'N251') [[18.120972]]
('N1', 'N8') [[18.119514]]
('N170', 'N210') [[18.119179]]
('N89', 'N208') [[18.117672]]
('N200', 'N203') [[18.117254]]
('N124', 'N203') [[18.116354]]
('N87', 'N253') [[18.115623]]
('N163', 'N170') [[18.114819]]
('N1', 'N170') [[18.113724]]
('N89', 'N167') [[18.113365]]
('N18', 'N130') [[18.113232]]
('N111', 'N203') [[18.111723]]
('N16', 'N159') [[18.11058]]
('N195', 'N203') [[18.110537]]
('N69', 'N200') [[18.109753]]
('N30', 'N195') [[18.109058]]
('N51', 'N92') [[18.109037]]
('N138', 'N144') [[18.106976]]
('N51', 'N211') [[18.10671]]
('N77', 'N190') [[18.106638]]
('N104', 'N136') [[18.106358]]
('N38', 'N103') [[18.105194]]
('N47', 'N233') [[18.10323]]
('N166', 'N203') [[18.102713]]
('N89', 'N138') [[18.102703]]
('N140', 'N224') [[18.100853]]
('N190', 'N205') [[18.100603]]
('N126', 'N170') [[18.099953]]
('N82', 'N170') [[18.098986]]
('N219', 'N253') [[18.098074]]
('N72', 'N247') [[18.096989]]
('N24', 'N136') [[18.096552]]
('N42', 'N203') [[18.092505]]
('N16', 'N45') [[18.091103]]
('N152', 'N203') [[18.090534]]
('N72', 'N203') [[18.088806]]
('N2', 'N170') [[18.088646]]
('N72', 'N118') [[18.088497]]
('N67', 'N164') [[18.08602]]
('N140', 'N170') [[18.085642]]
('N133', 'N181') [[18.085487]]
('N8', 'N233') [[18.084345]]
('N150', 'N253') [[18.083727]]
('N1', 'N247') [[18.08196]]
('N170', 'N204') [[18.081875]]
('N70', 'N203') [[18.080809]]
('N69', 'N190') [[18.080482]]
('N1', 'N34') [[18.080297]]
('N205', 'N219') [[18.078932]]
('N88', 'N158') [[18.078142]]
('N73', 'N89') [[18.077112]]
('N42', 'N199') [[18.076674]]
('N77', 'N170') [[18.076582]]
('N67', 'N195') [[18.075584]]
('N118', 'N247') [[18.07531]]
('N72', 'N128') [[18.075039]]
('N57', 'N184') [[18.074741]]
('N181', 'N203') [[18.074682]]
('N104', 'N170') [[18.074587]]
('N72', 'N253') [[18.071848]]
('N105', 'N203') [[18.071726]]
('N201', 'N203') [[18.071241]]
('N24', 'N71') [[18.070639]]
('N69', 'N158') [[18.070538]]
('N103', 'N111') [[18.069237]]
('N26', 'N203') [[18.068743]]
('N68', 'N88') [[18.067194]]
('N16', 'N219') [[18.064995]]
('N89', 'N194') [[18.064869]]
('N191', 'N210') [[18.064785]]
('N118', 'N191') [[18.064018]]
('N77', 'N218') [[18.062769]]
('N193', 'N241') [[18.060799]]
('N1', 'N226') [[18.06072]]
('N82', 'N126') [[18.060137]]
('N79', 'N170') [[18.058086]]
('N51', 'N118') [[18.057781]]
('N175', 'N253') [[18.057516]]
('N55', 'N158') [[18.057034]]
('N138', 'N158') [[18.05632]]
('N162', 'N199') [[18.056313]]
('N89', 'N159') [[18.056063]]
('N42', 'N51') [[18.055134]]
('N195', 'N247') [[18.054564]]
('N17', 'N190') [[18.053696]]
('N68', 'N159') [[18.05209]]
('N1', 'N24') [[18.051924]]
('N51', 'N173') [[18.051638]]
('N111', 'N158') [[18.05118]]
('N208', 'N219') [[18.05109]]
('N68', 'N108') [[18.050526]]
('N1', 'N41') [[18.0499]]
('N68', 'N140') [[18.049856]]
('N194', 'N250') [[18.048183]]
('N118', 'N231') [[18.048018]]
('N3', 'N193') [[18.046715]]
('N30', 'N219') [[18.045723]]
('N89', 'N96') [[18.045626]]
('N203', 'N204') [[18.044748]]
('N34', 'N203') [[18.044603]]
('N72', 'N77') [[18.04386]]
('N112', 'N253') [[18.0438]]
('N8', 'N51') [[18.043703]]
('N8', 'N203') [[18.043701]]
('N40', 'N170') [[18.041178]]
('N66', 'N173') [[18.040913]]
('N77', 'N131') [[18.040838]]
('N71', 'N247') [[18.040497]]
('N69', 'N204') [[18.03966]]
('N3', 'N98') [[18.037094]]
('N233', 'N253') [[18.036983]]
('N136', 'N210') [[18.036943]]
('N1', 'N46') [[18.03649]]
('N24', 'N159') [[18.035131]]
('N3', 'N46') [[18.034843]]
('N133', 'N158') [[18.034248]]
('N79', 'N136') [[18.03392]]
('N187', 'N203') [[18.033455]]
('N130', 'N203') [[18.03156]]
('N184', 'N199') [[18.03138]]
('N77', 'N203') [[18.028719]]
('N24', 'N219') [[18.028711]]
('N203', 'N250') [[18.028492]]
('N1', 'N11') [[18.027863]]
('N103', 'N107') [[18.027727]]
('N51', 'N101') [[18.02748]]
('N1', 'N125') [[18.02606]]
('N151', 'N158') [[18.02473]]
('N40', 'N101') [[18.02192]]
('N126', 'N164') [[18.021362]]
('N102', 'N191') [[18.021065]]
('N210', 'N247') [[18.019686]]
('N40', 'N152') [[18.018826]]
('N137', 'N170') [[18.018751]]
('N92', 'N180') [[18.018719]]
('N173', 'N253') [[18.01871]]
('N89', 'N140') [[18.017775]]
('N204', 'N233') [[18.017729]]
('N1', 'N142') [[18.017307]]
('N17', 'N40') [[18.017159]]
('N69', 'N140') [[18.016785]]
('N77', 'N89') [[18.016651]]
('N170', 'N236') [[18.015944]]
('N105', 'N199') [[18.015215]]
('N89', 'N105') [[18.015182]]
('N203', 'N233') [[18.014803]]
('N101', 'N108') [[18.013592]]
('N184', 'N210') [[18.01343]]
('N77', 'N103') [[18.012606]]
('N203', 'N251') [[18.012386]]
('N40', 'N77') [[18.011803]]
('N38', 'N102') [[18.011265]]
('N79', 'N144') [[18.010088]]
('N16', 'N17') [[18.009552]]
('N103', 'N150') [[18.00919]]
('N184', 'N219') [[18.009119]]
('N24', 'N50') [[18.008944]]
('N8', 'N200') [[18.008257]]
('N203', 'N230') [[18.008121]]
('N44', 'N118') [[18.007845]]
('N40', 'N163') [[18.00692]]
('N51', 'N128') [[18.006538]]
('N2', 'N175') [[18.005314]]
('N24', 'N252') [[18.004068]]
('N51', 'N205') [[18.003841]]
('N161', 'N203') [[18.002378]]
('N91', 'N175') [[18.001871]]
('N158', 'N230') [[18.00157]]
('N138', 'N191') [[18.001263]]
('N89', 'N234') [[18.00102]]
('N73', 'N170') [[18.000988]]
('N93', 'N170') [[18.00046]]
('N57', 'N203') [[17.999968]]
('N24', 'N166') [[17.999908]]
('N17', 'N89') [[17.999126]]
('N40', 'N111') [[17.997637]]
('N170', 'N230') [[17.997494]]
('N104', 'N143') [[17.997084]]
('N30', 'N203') [[17.996914]]
('N8', 'N118') [[17.99661]]
('N11', 'N190') [[17.996214]]
('N104', 'N253') [[17.995337]]
('N175', 'N190') [[17.995047]]
('N1', 'N76') [[17.99475]]
('N41', 'N170') [[17.993809]]
('N3', 'N223') [[17.993763]]
('N96', 'N138') [[17.993492]]
('N163', 'N203') [[17.993351]]
('N24', 'N204') [[17.99323]]
('N1', 'N51') [[17.992374]]
('N51', 'N57') [[17.99165]]
('N67', 'N104') [[17.99155]]
('N42', 'N191') [[17.99125]]
('N16', 'N24') [[17.991022]]
('N69', 'N103') [[17.990986]]
('N190', 'N252') [[17.990896]]
('N88', 'N210') [[17.990852]]
('N144', 'N203') [[17.989817]]
('N72', 'N193') [[17.989815]]
('N24', 'N200') [[17.989729]]
('N98', 'N99') [[17.988]]
('N103', 'N104') [[17.987877]]
('N8', 'N98') [[17.98768]]
('N107', 'N203') [[17.987177]]
('N18', 'N91') [[17.986805]]
('N190', 'N210') [[17.98534]]
('N51', 'N253') [[17.984316]]
('N50', 'N69') [[17.98277]]
('N71', 'N159') [[17.9812]]
('N108', 'N158') [[17.98091]]
('N17', 'N247') [[17.979826]]
('N162', 'N170') [[17.979807]]
('N3', 'N103') [[17.979504]]
('N126', 'N158') [[17.979395]]
('N55', 'N184') [[17.979149]]
('N44', 'N101') [[17.979086]]
('N89', 'N199') [[17.978733]]
('N92', 'N203') [[17.978012]]
('N24', 'N91') [[17.977827]]
('N102', 'N253') [[17.977201]]
('N24', 'N99') [[17.977144]]
('N175', 'N244') [[17.976444]]
('N98', 'N203') [[17.97572]]
('N99', 'N203') [[17.975203]]
('N140', 'N191') [[17.97487]]
('N79', 'N89') [[17.974419]]
('N102', 'N140') [[17.974392]]
('N164', 'N219') [[17.974]]
('N170', 'N184') [[17.973984]]
('N56', 'N203') [[17.973719]]
('N72', 'N199') [[17.973633]]
('N1', 'N189') [[17.972763]]
('N40', 'N144') [[17.97268]]
('N3', 'N175') [[17.972172]]
('N68', 'N139') [[17.97194]]
('N89', 'N155') [[17.970922]]
('N102', 'N243') [[17.970867]]
('N118', 'N158') [[17.970625]]
('N17', 'N173') [[17.970287]]
('N24', 'N38') [[17.970203]]
('N101', 'N126') [[17.96842]]
('N61', 'N170') [[17.96834]]
('N50', 'N158') [[17.967924]]
('N120', 'N140') [[17.967701]]
('N11', 'N250') [[17.967278]]
('N112', 'N200') [[17.967115]]
('N72', 'N163') [[17.967052]]
('N77', 'N253') [[17.966825]]
('N67', 'N241') [[17.96645]]
('N139', 'N190') [[17.96582]]
('N42', 'N200') [[17.965685]]
('N51', 'N158') [[17.964357]]
('N136', 'N204') [[17.96413]]
('N82', 'N203') [[17.963402]]
('N174', 'N203') [[17.963053]]
('N3', 'N40') [[17.961313]]
('N89', 'N189') [[17.961199]]
('N162', 'N203') [[17.961082]]
('N3', 'N118') [[17.960886]]
('N41', 'N104') [[17.96011]]
('N24', 'N155') [[17.95847]]
('N41', 'N118') [[17.958351]]
('N102', 'N232') [[17.958218]]
('N173', 'N233') [[17.9581]]
('N40', 'N118') [[17.958082]]
('N82', 'N193') [[17.956367]]
('N158', 'N250') [[17.955944]]
('N51', 'N206') [[17.955002]]
('N92', 'N223') [[17.954803]]
('N138', 'N140') [[17.954058]]
('N190', 'N191') [[17.953703]]
('N103', 'N119') [[17.951948]]
('N170', 'N227') [[17.95054]]
('N26', 'N98') [[17.949823]]
('N25', 'N136') [[17.949123]]
('N13', 'N92') [[17.948868]]
('N24', 'N88') [[17.948708]]
('N26', 'N102') [[17.948196]]
('N103', 'N144') [[17.947746]]
('N55', 'N210') [[17.94756]]
('N51', 'N108') [[17.946852]]
('N188', 'N199') [[17.945524]]
('N137', 'N164') [[17.945223]]
('N170', 'N188') [[17.94512]]
('N1', 'N188') [[17.944826]]
('N11', 'N195') [[17.944708]]
('N24', 'N147') [[17.943598]]
('N4', 'N187') [[17.94352]]
('N1', 'N212') [[17.942772]]
('N17', 'N220') [[17.942204]]
('N51', 'N155') [[17.942102]]
('N1', 'N58') [[17.941872]]
('N1', 'N134') [[17.941809]]
('N92', 'N191') [[17.94151]]
('N221', 'N233') [[17.94147]]
('N89', 'N217') [[17.940819]]
('N1', 'N237') [[17.9405]]
('N1', 'N101') [[17.940023]]
('N91', 'N190') [[17.93986]]
('N155', 'N203') [[17.939789]]
('N11', 'N89') [[17.939657]]
('N187', 'N199') [[17.939507]]
('N24', 'N67') [[17.937752]]
('N203', 'N236') [[17.937387]]
('N170', 'N173') [[17.937265]]
('N66', 'N175') [[17.936377]]
('N57', 'N191') [[17.935915]]
('N159', 'N253') [[17.935734]]
('N88', 'N118') [[17.934357]]
('N125', 'N133') [[17.934122]]
('N140', 'N194') [[17.933937]]
('N1', 'N215') [[17.933102]]
('N77', 'N101') [[17.932974]]
('N71', 'N227') [[17.93272]]
('N3', 'N253') [[17.932407]]
('N24', 'N44') [[17.932219]]
('N26', 'N184') [[17.93071]]
('N204', 'N247') [[17.9301]]
('N51', 'N197') [[17.930082]]
('N210', 'N240') [[17.929804]]
('N16', 'N103') [[17.929394]]
('N166', 'N190') [[17.928493]]
('N23', 'N203') [[17.928398]]
('N61', 'N174') [[17.92808]]
('N1', 'N2') [[17.927912]]
('N103', 'N253') [[17.927227]]
('N108', 'N173') [[17.9268]]
('N219', 'N240') [[17.926567]]
('N191', 'N205') [[17.926535]]
('N77', 'N136') [[17.92616]]
('N71', 'N195') [[17.925808]]
('N1', 'N194') [[17.92548]]
('N158', 'N212') [[17.925394]]
('N55', 'N134') [[17.925087]]
('N98', 'N118') [[17.925083]]
('N136', 'N233') [[17.924572]]
('N72', 'N174') [[17.923954]]
('N17', 'N188') [[17.923004]]
('N1', 'N82') [[17.922646]]
('N4', 'N93') [[17.922417]]
('N98', 'N199') [[17.920992]]
('N144', 'N208') [[17.920801]]
('N17', 'N72') [[17.92044]]
('N101', 'N191') [[17.92035]]
('N76', 'N155') [[17.919798]]
('N40', 'N201') [[17.91959]]
('N68', 'N180') [[17.916594]]
('N19', 'N176') [[17.916414]]
('N40', 'N174') [[17.91565]]
('N210', 'N237') [[17.91549]]
('N103', 'N199') [[17.91521]]
('N72', 'N205') [[17.913774]]
('N38', 'N51') [[17.913708]]
('N180', 'N253') [[17.913439]]
('N1', 'N72') [[17.913168]]
('N145', 'N194') [[17.912981]]
('N158', 'N173') [[17.91273]]
('N89', 'N253') [[17.912317]]
('N72', 'N103') [[17.912214]]
('N103', 'N166') [[17.911905]]
('N1', 'N138') [[17.911785]]
('N26', 'N191') [[17.911558]]
('N103', 'N106') [[17.910845]]
('N126', 'N247') [[17.91043]]
('N42', 'N241') [[17.909613]]
('N61', 'N203') [[17.908897]]
('N79', 'N233') [[17.90884]]
('N24', 'N173') [[17.90734]]
('N99', 'N147') [[17.907188]]
('N44', 'N203') [[17.906841]]
('N158', 'N213') [[17.905258]]
('N170', 'N207') [[17.904518]]
('N40', 'N203') [[17.904165]]
('N200', 'N247') [[17.903015]]
('N187', 'N190') [[17.903002]]
('N18', 'N184') [[17.902]]
('N13', 'N108') [[17.901546]]
('N159', 'N199') [[17.901173]]
('N104', 'N163') [[17.901096]]
('N89', 'N173') [[17.900837]]
('N68', 'N206') [[17.90039]]
('N3', 'N140') [[17.900242]]
('N102', 'N204') [[17.900177]]
('N159', 'N195') [[17.89999]]
('N24', 'N217') [[17.898775]]
('N73', 'N158') [[17.897898]]
('N163', 'N210') [[17.897562]]
('N158', 'N208') [[17.896976]]
('N170', 'N213') [[17.896935]]
('N30', 'N253') [[17.896904]]
('N3', 'N102') [[17.8969]]
('N77', 'N233') [[17.896093]]
('N50', 'N102') [[17.894852]]
('N109', 'N158') [[17.894846]]
('N102', 'N231') [[17.894672]]
('N101', 'N199') [[17.89457]]
('N108', 'N210') [[17.893637]]
('N91', 'N136') [[17.893621]]
('N24', 'N248') [[17.893244]]
('N50', 'N173') [[17.892626]]
('N69', 'N89') [[17.892267]]
('N108', 'N241') [[17.892046]]
('N51', 'N89') [[17.89195]]
('N1', 'N191') [[17.890757]]
('N17', 'N24') [[17.890427]]
('N72', 'N89') [[17.890425]]
('N91', 'N247') [[17.89003]]
('N24', 'N194') [[17.889116]]
('N69', 'N189') [[17.88893]]
('N24', 'N30') [[17.888107]]
('N1', 'N30') [[17.887016]]
('N85', 'N203') [[17.886509]]
('N118', 'N174') [[17.8859]]
('N190', 'N253') [[17.885853]]
('N51', 'N151') [[17.88532]]
('N72', 'N91') [[17.885029]]
('N68', 'N112') [[17.88502]]
('N24', 'N108') [[17.884886]]
('N226', 'N253') [[17.88456]]
('N103', 'N251') [[17.884502]]
('N139', 'N195') [[17.883986]]
('N103', 'N155') [[17.883715]]
('N1', 'N206') [[17.883492]]
('N5', 'N104') [[17.883238]]
('N92', 'N190') [[17.882774]]
('N17', 'N82') [[17.882446]]
('N16', 'N40') [[17.882025]]
('N42', 'N150') [[17.881844]]
('N50', 'N55') [[17.881842]]
('N26', 'N173') [[17.881556]]
('N24', 'N79') [[17.881538]]
('N89', 'N188') [[17.881334]]
('N1', 'N222') [[17.880512]]
('N11', 'N203') [[17.880255]]
('N137', 'N210') [[17.880234]]
('N30', 'N104') [[17.880146]]
('N2', 'N68') [[17.879635]]
('N140', 'N253') [[17.87929]]
('N166', 'N233') [[17.878641]]
('N103', 'N247') [[17.878056]]
('N163', 'N190') [[17.877798]]
('N17', 'N77') [[17.877071]]
('N68', 'N173') [[17.87673]]
('N17', 'N108') [[17.876604]]
('N40', 'N131') [[17.876167]]
('N148', 'N203') [[17.876]]
('N112', 'N162') [[17.875902]]
('N158', 'N174') [[17.875614]]
('N88', 'N104') [[17.875597]]
('N51', 'N199') [[17.875393]]
('N158', 'N191') [[17.875324]]
('N17', 'N248') [[17.875051]]
('N102', 'N144') [[17.874592]]
('N17', 'N138') [[17.874083]]
('N51', 'N193') [[17.873795]]
('N89', 'N191') [[17.873568]]
('N158', 'N164') [[17.873466]]
('N210', 'N231') [[17.873034]]
('N41', 'N253') [[17.872692]]
('N237', 'N247') [[17.871723]]
('N103', 'N195') [[17.871218]]
('N24', 'N221') [[17.8709]]
('N166', 'N219') [[17.870745]]
('N162', 'N191') [[17.870174]]
('N24', 'N213') [[17.87015]]
('N147', 'N162') [[17.869059]]
('N126', 'N205') [[17.868378]]
('N42', 'N89') [[17.86824]]
('N101', 'N184') [[17.867874]]
('N89', 'N237') [[17.867853]]
('N159', 'N190') [[17.867811]]
('N139', 'N163') [[17.86652]]
('N195', 'N199') [[17.866312]]
('N71', 'N101') [[17.865927]]
('N24', 'N89') [[17.865725]]
('N98', 'N223') [[17.86517]]
('N128', 'N203') [[17.864992]]
('N67', 'N138') [[17.864834]]
('N42', 'N247') [[17.864609]]
('N13', 'N233') [[17.863928]]
('N161', 'N164') [[17.86357]]
('N89', 'N136') [[17.863558]]
('N79', 'N102') [[17.863558]]
('N102', 'N173') [[17.863234]]
('N134', 'N170') [[17.862743]]
('N42', 'N140') [[17.862719]]
('N40', 'N172') [[17.86213]]
('N113', 'N162') [[17.862036]]
('N3', 'N180') [[17.86201]]
('N67', 'N108') [[17.861828]]
('N170', 'N190') [[17.861795]]
('N51', 'N148') [[17.861376]]
('N72', 'N195') [[17.861214]]
('N184', 'N187') [[17.86067]]
('N1', 'N126') [[17.860622]]
('N68', 'N72') [[17.86041]]
('N1', 'N174') [[17.86038]]
('N3', 'N247') [[17.860329]]
('N136', 'N139') [[17.860249]]
('N80', 'N203') [[17.860195]]
('N203', 'N224') [[17.86002]]
('N148', 'N210') [[17.859293]]
('N118', 'N136') [[17.858084]]
('N219', 'N248') [[17.858059]]
('N17', 'N46') [[17.857643]]
('N170', 'N214') [[17.857227]]
('N118', 'N163') [[17.856821]]
