('M0P1', 'M0P2') [[59.492115]]
('N65', 'N155') [[18.284924]]
('N37', 'N82') [[18.284466]]
('N37', 'N154') [[18.283438]]
('N168', 'N248') [[18.281904]]
('N20', 'N156') [[18.28183]]
('N153', 'N247') [[18.278526]]
('N16', 'N20') [[18.27735]]
('N124', 'N159') [[18.277267]]
('N159', 'N248') [[18.277044]]
('N4', 'N222') [[18.276491]]
('N37', 'N247') [[18.276127]]
('N104', 'N222') [[18.276045]]
('N105', 'N222') [[18.275412]]
('N116', 'N144') [[18.273373]]
('N37', 'N229') [[18.273073]]
('N20', 'N33') [[18.271624]]
('N16', 'N185') [[18.268202]]
('N37', 'N194') [[18.26671]]
('N64', 'N159') [[18.266272]]
('N16', 'N24') [[18.26288]]
('N130', 'N194') [[18.26207]]
('N83', 'N159') [[18.261677]]
('N60', 'N140') [[18.260277]]
('N104', 'N155') [[18.257658]]
('N45', 'N124') [[18.25345]]
('N132', 'N194') [[18.253305]]
('N16', 'N83') [[18.253298]]
('N20', 'N234') [[18.252857]]
('N20', 'N37') [[18.252775]]
('N222', 'N247') [[18.24976]]
('N161', 'N229') [[18.249289]]
('N130', 'N191') [[18.245909]]
('N37', 'N102') [[18.241882]]
('N39', 'N132') [[18.241226]]
('N105', 'N194') [[18.241192]]
('N155', 'N168') [[18.239162]]
('N116', 'N142') [[18.238329]]
('N37', 'N186') [[18.237358]]
('N159', 'N241') [[18.236017]]
('N20', 'N216') [[18.23406]]
('N60', 'N142') [[18.233316]]
('N105', 'N245') [[18.232712]]
('N140', 'N234') [[18.230844]]
('N20', 'N226') [[18.228397]]
('N16', 'N22') [[18.226194]]
('N22', 'N247') [[18.22594]]
('N37', 'N77') [[18.224459]]
('N161', 'N180') [[18.222538]]
('N36', 'N194') [[18.220228]]
('N16', 'N216') [[18.21964]]
('N16', 'N130') [[18.217838]]
('N19', 'N27') [[18.215366]]
('N37', 'N246') [[18.214573]]
('N39', 'N171') [[18.214354]]
('N103', 'N185') [[18.214272]]
('N168', 'N180') [[18.212925]]
('N118', 'N155') [[18.21139]]
('N27', 'N132') [[18.208918]]
('N155', 'N223') [[18.208424]]
('N12', 'N159') [[18.208357]]
('N11', 'N159') [[18.206873]]
('N142', 'N171') [[18.203604]]
('N37', 'N195') [[18.201765]]
('N15', 'N60') [[18.199366]]
('N16', 'N241') [[18.195436]]
('N153', 'N172') [[18.193945]]
('N103', 'N186') [[18.193775]]
('N156', 'N159') [[18.193394]]
('N37', 'N130') [[18.192957]]
('N180', 'N200') [[18.192938]]
('N20', 'N27') [[18.192642]]
('N168', 'N223') [[18.190006]]
('N39', 'N103') [[18.18915]]
('N36', 'N185') [[18.18164]]
('N27', 'N142') [[18.18102]]
('N124', 'N195') [[18.180725]]
('N108', 'N156') [[18.178993]]
('N132', 'N248') [[18.17873]]
('N223', 'N245') [[18.178135]]
('N58', 'N150') [[18.17584]]
('N121', 'N159') [[18.175709]]
('N66', 'N185') [[18.175102]]
('N164', 'N226') [[18.174892]]
('N166', 'N222') [[18.17009]]
('N37', 'N216') [[18.16983]]
('N16', 'N194') [[18.168898]]
('N16', 'N167') [[18.167704]]
('N168', 'N251') [[18.167078]]
('N24', 'N150') [[18.166452]]
('N116', 'N153') [[18.164452]]
('N16', 'N213') [[18.162699]]
('N127', 'N168') [[18.162518]]
('N131', 'N172') [[18.162378]]
('N56', 'N132') [[18.162245]]
('N37', 'N185') [[18.162027]]
('N60', 'N154') [[18.160898]]
('N12', 'N154') [[18.160725]]
('N16', 'N94') [[18.158676]]
('N37', 'N115') [[18.157402]]
('N156', 'N222') [[18.157387]]
('N20', 'N120') [[18.157053]]
('N16', 'N163') [[18.156506]]
('N76', 'N89') [[18.156378]]
('N125', 'N155') [[18.155994]]
('N20', 'N130') [[18.15571]]
('N37', 'N140') [[18.155443]]
('N132', 'N155') [[18.155151]]
('N14', 'N159') [[18.154486]]
('N185', 'N247') [[18.1513]]
('N161', 'N173') [[18.150568]]
('N2', 'N20') [[18.150549]]
('N58', 'N82') [[18.150488]]
('N124', 'N142') [[18.150438]]
('N166', 'N180') [[18.149467]]
('N206', 'N222') [[18.148865]]
('N155', 'M0P1') [[18.148407]]
('N116', 'N125') [[18.14784]]
('N159', 'N216') [[18.145267]]
('N44', 'N216') [[18.143692]]
('N16', 'N89') [[18.142736]]
('N82', 'N140') [[18.142515]]
('N107', 'N245') [[18.142483]]
('N159', 'N229') [[18.140985]]
('N154', 'N229') [[18.140406]]
('N150', 'N229') [[18.138754]]
('N69', 'N132') [[18.138739]]
('N163', 'N172') [[18.1386]]
('N27', 'N222') [[18.13741]]
('N125', 'N130') [[18.137274]]
('N127', 'N166') [[18.136305]]
('N131', 'N161') [[18.135952]]
('N20', 'N94') [[18.135332]]
('N12', 'N132') [[18.134108]]
('N132', 'N163') [[18.130701]]
('N33', 'N214') [[18.130571]]
('N159', 'N181') [[18.129353]]
('N168', 'N231') [[18.127562]]
('N12', 'N105') [[18.126677]]
('N78', 'N159') [[18.125448]]
('N108', 'N115') [[18.12534]]
('N150', 'N159') [[18.12426]]
('N20', 'N222') [[18.12404]]
('N125', 'N223') [[18.124018]]
('N132', 'N229') [[18.123629]]
('N56', 'N159') [[18.12348]]
('N37', 'N155') [[18.121841]]
('N66', 'N202') [[18.120974]]
('N20', 'N115') [[18.12043]]
('N131', 'N224') [[18.1192]]
('N83', 'N132') [[18.11896]]
('N13', 'N194') [[18.118698]]
('N115', 'N229') [[18.118567]]
('N132', 'N247') [[18.117887]]
('N20', 'N54') [[18.116482]]
('N142', 'N245') [[18.11554]]
('N27', 'N60') [[18.114937]]
('N27', 'N153') [[18.11467]]
('N16', 'N202') [[18.11447]]
('N20', 'N194') [[18.11317]]
('N39', 'N229') [[18.112764]]
('N11', 'N142') [[18.112175]]
('N140', 'N200') [[18.111912]]
('N159', 'N231') [[18.110651]]
('N137', 'N245') [[18.11048]]
('N132', 'N180') [[18.110409]]
('N37', 'N206') [[18.110321]]
('N172', 'N230') [[18.109571]]
('N226', 'N245') [[18.108957]]
('N37', 'N200') [[18.108435]]
('N125', 'N182') [[18.108196]]
('N37', 'N105') [[18.105719]]
('N137', 'N230') [[18.104088]]
('N39', 'N180') [[18.104025]]
('N37', 'N150') [[18.102757]]
('N105', 'N146') [[18.10271]]
('N116', 'N251') [[18.10203]]
('N172', 'N251') [[18.101526]]
('N26', 'N153') [[18.100018]]
('N131', 'N159') [[18.097515]]
('N146', 'N168') [[18.096172]]
('N150', 'N168') [[18.095564]]
('N124', 'N161') [[18.095295]]
('N45', 'N216') [[18.09255]]
('N20', 'N65') [[18.092485]]
('N20', 'N38') [[18.09246]]
('N159', 'N238') [[18.091393]]
('N27', 'N163') [[18.08911]]
('N34', 'N105') [[18.087658]]
('N118', 'N168') [[18.087275]]
('N36', 'N186') [[18.086893]]
('N105', 'N226') [[18.086695]]
('N19', 'N109') [[18.08519]]
('N155', 'N186') [[18.08389]]
('N76', 'N130') [[18.083424]]
('N20', 'N116') [[18.082354]]
('N16', 'N161') [[18.08227]]
('N159', 'N163') [[18.082235]]
('N149', 'N180') [[18.080912]]
('N60', 'N150') [[18.080168]]
('N159', 'N200') [[18.078173]]
('N20', 'N185') [[18.07796]]
('N132', 'N161') [[18.07597]]
('N20', 'N248') [[18.075191]]
('N60', 'N107') [[18.074032]]
('N36', 'M0P1') [[18.073692]]
('N38', 'N117') [[18.07351]]
('N116', 'N186') [[18.07286]]
('N34', 'N39') [[18.072859]]
('N132', 'N230') [[18.07277]]
('N20', 'N178') [[18.072538]]
('N20', 'N34') [[18.072498]]
('N37', 'N45') [[18.07169]]
('N178', 'N182') [[18.070095]]
('N20', 'N61') [[18.069332]]
('N83', 'N180') [[18.069197]]
('N88', 'N159') [[18.068407]]
('N131', 'N200') [[18.068018]]
('N20', 'N142') [[18.067944]]
('N186', 'N248') [[18.066734]]
('N103', 'N132') [[18.06457]]
('N34', 'N132') [[18.064438]]
('N66', 'N163') [[18.064045]]
('N108', 'N180') [[18.063606]]
('N155', 'N229') [[18.06357]]
('N20', 'N26') [[18.062912]]
('N39', 'N200') [[18.06203]]
('N19', 'N159') [[18.061834]]
('N79', 'N190') [[18.060572]]
('N26', 'N213') [[18.059742]]
('N222', 'M0P2') [[18.059513]]
('N2', 'N27') [[18.058928]]
('N39', 'N168') [[18.058819]]
('N37', 'N104') [[18.058754]]
('N105', 'N120') [[18.057638]]
('N36', 'N226') [[18.057545]]
('N115', 'N180') [[18.057207]]
('N24', 'N159') [[18.05707]]
('N159', 'N170') [[18.054602]]
('N125', 'N236') [[18.05248]]
('N62', 'N105') [[18.052368]]
('N16', 'N190') [[18.0472]]
('N13', 'N200') [[18.04652]]
('N105', 'N229') [[18.045784]]
('N73', 'N159') [[18.045721]]
('N36', 'N161') [[18.045109]]
('N223', 'N226') [[18.043135]]
('N20', 'N150') [[18.042994]]
('N104', 'N161') [[18.0415]]
('N37', 'N117') [[18.040394]]
('N37', 'N180') [[18.038433]]
('N20', 'N245') [[18.037127]]
('N83', 'N163') [[18.03555]]
('N105', 'N154') [[18.034225]]
('N37', 'N71') [[18.03382]]
('N190', 'N194') [[18.033794]]
('N14', 'N16') [[18.033567]]
('N103', 'N180') [[18.032303]]
('N15', 'N105') [[18.031576]]
('N130', 'N229') [[18.030416]]
('N39', 'N66') [[18.030352]]
('N125', 'N229') [[18.030201]]
('N16', 'N246') [[18.029495]]
('N125', 'N168') [[18.029404]]
('N39', 'N105') [[18.02755]]
('N124', 'N223') [[18.02699]]
('N79', 'N132') [[18.025106]]
('N46', 'N125') [[18.02501]]
('N99', 'N186') [[18.023716]]
('N16', 'N39') [[18.023666]]
('N20', 'N24') [[18.0236]]
('N127', 'N132') [[18.023197]]
('N12', 'N66') [[18.022972]]
('N140', 'N248') [[18.02278]]
('N79', 'N217') [[18.021664]]
('N94', 'N229') [[18.021652]]
('N107', 'N142') [[18.021236]]
('N86', 'N221') [[18.020607]]
('N105', 'N168') [[18.020533]]
('N12', 'N33') [[18.01935]]
('N150', 'N154') [[18.019272]]
('N79', 'N156') [[18.018394]]
('N171', 'N226') [[18.018267]]
('N79', 'N194') [[18.018183]]
('N159', 'N203') [[18.01781]]
('N172', 'N222') [[18.015888]]
('N24', 'N161') [[18.015186]]
('N96', 'N159') [[18.014347]]
('N161', 'N245') [[18.0142]]
('N44', 'N195') [[18.0124]]
('N46', 'N82') [[18.011774]]
('N155', 'N182') [[18.009937]]
('N159', 'N251') [[18.009764]]
('N194', 'N247') [[18.009602]]
('N103', 'N178') [[18.009445]]
('N222', 'N226') [[18.00867]]
('N19', 'N105') [[18.008411]]
('N108', 'N224') [[18.007633]]
('N2', 'N234') [[18.00505]]
('N166', 'N229') [[18.004528]]
('N34', 'N216') [[18.004395]]
('N82', 'N172') [[18.004368]]
('N191', 'N206') [[18.00291]]
('N180', 'N230') [[18.002598]]
('N28', 'N200') [[18.001852]]
('N51', 'N168') [[18.001009]]
('N74', 'N185') [[18.000782]]
('N116', 'N150') [[18.000101]]
('N172', 'N200') [[17.999872]]
('N152', 'N222') [[17.99979]]
('N60', 'N105') [[17.99975]]
('N92', 'N180') [[17.999146]]
('N127', 'N229') [[17.99733]]
('N140', 'N163') [[17.996996]]
('N36', 'N178') [[17.996838]]
('N156', 'N163') [[17.996742]]
('N24', 'N180') [[17.995386]]
('N2', 'N117') [[17.995007]]
('N159', 'N236') [[17.994053]]
('N41', 'N164') [[17.99327]]
('N105', 'N156') [[17.993122]]
('N150', 'N181') [[17.992857]]
('N20', 'N118') [[17.991714]]
('N185', 'N222') [[17.991243]]
('N132', 'N217') [[17.98918]]
('N86', 'N125') [[17.988806]]
('N125', 'N178') [[17.988209]]
('N172', 'N234') [[17.988205]]
('N38', 'N39') [[17.988129]]
('N19', 'N130') [[17.98763]]
('N51', 'N132') [[17.987516]]
('N27', 'N117') [[17.98741]]
('N156', 'N217') [[17.98726]]
('N180', 'N226') [[17.98719]]
('N49', 'N247') [[17.986715]]
('N39', 'N144') [[17.986689]]
('N65', 'N142') [[17.9866]]
('N159', 'N234') [[17.986572]]
('N142', 'N232') [[17.986008]]
('N155', 'N161') [[17.984999]]
('N39', 'N142') [[17.984402]]
('N37', 'N172') [[17.984114]]
('N39', 'N206') [[17.98406]]
('N37', 'N249') [[17.983198]]
('N125', 'N152') [[17.982616]]
('N120', 'N229') [[17.981928]]
('N105', 'N231') [[17.981676]]
('N142', 'N226') [[17.981388]]
('N2', 'N163') [[17.980867]]
('N65', 'N82') [[17.980824]]
('N154', 'N251') [[17.980604]]
('N104', 'N229') [[17.980463]]
('N110', 'N129') [[17.98046]]
('N185', 'N186') [[17.979998]]
('N41', 'N200') [[17.97987]]
('N15', 'N16') [[17.97902]]
('N16', 'N172') [[17.978973]]
('N115', 'N247') [[17.978535]]
('N186', 'N223') [[17.97846]]
('N50', 'N181') [[17.977915]]
('N79', 'N186') [[17.977821]]
('N94', 'N163') [[17.977722]]
('N2', 'N142') [[17.9767]]
('N173', 'N182') [[17.976357]]
('N19', 'N241') [[17.975826]]
('N154', 'N181') [[17.975512]]
('N163', 'N230') [[17.975494]]
('N142', 'N185') [[17.974295]]
('N127', 'N223') [[17.97395]]
('N121', 'N224') [[17.973528]]
('N168', 'N249') [[17.973066]]
('N127', 'N180') [[17.972559]]
('N54', 'N142') [[17.972078]]
('N2', 'N223') [[17.971294]]
('N57', 'N194') [[17.971066]]
('N127', 'N248') [[17.970837]]
('N41', 'N251') [[17.970352]]
('N37', 'N65') [[17.970276]]
('N15', 'N172') [[17.9702]]
('N16', 'N60') [[17.970058]]
('N178', 'N186') [[17.96984]]
('N140', 'N229') [[17.969795]]
('N56', 'N153') [[17.969276]]
('N119', 'N229') [[17.968277]]
('N130', 'N132') [[17.966948]]
('N37', 'N99') [[17.966492]]
('N16', 'N251') [[17.966196]]
('N126', 'N132') [[17.965508]]
('N16', 'N105') [[17.963947]]
('N232', 'N247') [[17.963135]]
('N132', 'N146') [[17.963058]]
('N140', 'N166') [[17.96275]]
('N115', 'N150') [[17.962114]]
('N39', 'N127') [[17.96185]]
('N7', 'N105') [[17.961637]]
('N36', 'N105') [[17.960333]]
('N26', 'N166') [[17.96005]]
('N149', 'N159') [[17.959633]]
('N124', 'N170') [[17.959234]]
('N131', 'N222') [[17.958206]]
('N118', 'N229') [[17.958063]]
('N125', 'N245') [[17.95754]]
('N124', 'N247') [[17.957273]]
('N7', 'N39') [[17.956787]]
('N44', 'N203') [[17.95615]]
('N16', 'N245') [[17.955956]]
('N2', 'N19') [[17.955616]]
('N20', 'N58') [[17.95556]]
('N103', 'N159') [[17.955154]]
('N159', 'N185') [[17.95457]]
('N125', 'N194') [[17.953896]]
('N168', 'N171') [[17.95382]]
('N50', 'N230') [[17.953516]]
('N58', 'N140') [[17.953117]]
('N36', 'N222') [[17.95286]]
('N60', 'N224') [[17.952087]]
('N103', 'N161') [[17.952057]]
('N180', 'N229') [[17.952005]]
('N14', 'N186') [[17.951134]]
('N37', 'N161') [[17.950499]]
('N104', 'N226') [[17.950424]]
('N83', 'N142') [[17.950377]]
('N39', 'N104') [[17.95016]]
('N15', 'N19') [[17.949808]]
('N39', 'N74') [[17.94961]]
('N124', 'N180') [[17.949457]]
('N159', 'N215') [[17.949228]]
('N200', 'N230') [[17.948662]]
('N100', 'N132') [[17.948257]]
('N36', 'N55') [[17.948]]
('N46', 'N251') [[17.94763]]
('N190', 'N223') [[17.947556]]
('N161', 'N186') [[17.94669]]
('N2', 'N66') [[17.945677]]
('N26', 'N248') [[17.945438]]
('N36', 'N77') [[17.945364]]
('N39', 'N79') [[17.945274]]
('N163', 'N200') [[17.945152]]
('N159', 'N182') [[17.944332]]
('N104', 'N186') [[17.943743]]
('N137', 'N180') [[17.943615]]
('N39', 'N52') [[17.94342]]
('N150', 'N171') [[17.943253]]
('N41', 'N185') [[17.94319]]
('N83', 'N103') [[17.941847]]
('N99', 'N108') [[17.941236]]
('N39', 'N230') [[17.940926]]
('N132', 'N206') [[17.939926]]
('N37', 'N152') [[17.937643]]
('N82', 'N166') [[17.937563]]
('N117', 'N194') [[17.937403]]
('N16', 'N45') [[17.935795]]
('N127', 'N191') [[17.935772]]
('N194', 'N248') [[17.935549]]
('N46', 'N79') [[17.935228]]
('N105', 'N161') [[17.935019]]
('N159', 'N247') [[17.934536]]
('N12', 'N222') [[17.934216]]
('N124', 'N197') [[17.933588]]
('N45', 'N168') [[17.932915]]
('N159', 'N194') [[17.932768]]
('N2', 'N140') [[17.93192]]
('N45', 'N224') [[17.930666]]
('N20', 'N159') [[17.930254]]
('N82', 'N234') [[17.929512]]
('N133', 'N216') [[17.929209]]
('N45', 'N60') [[17.929127]]
('N194', 'N226') [[17.928982]]
('N105', 'N125') [[17.928062]]
('N39', 'N161') [[17.927998]]
('N182', 'N245') [[17.927917]]
('N153', 'N251') [[17.927504]]
('N190', 'N217') [[17.927387]]
('N159', 'N202') [[17.927307]]
('N16', 'N44') [[17.924465]]
('N24', 'N60') [[17.92444]]
('N33', 'N125') [[17.92301]]
('N103', 'N200') [[17.92286]]
('N116', 'N159') [[17.921894]]
('N168', 'N182') [[17.921322]]
('N20', 'N44') [[17.920425]]
('N20', 'N110') [[17.920223]]
('N5', 'N20') [[17.919926]]
('N161', 'N230') [[17.919552]]
('N27', 'N79') [[17.919424]]
('N26', 'N27') [[17.918451]]
('N45', 'N65') [[17.91762]]
('N105', 'N116') [[17.916817]]
('N131', 'N216') [[17.916622]]
('N103', 'N182') [[17.916481]]
('N100', 'N168') [[17.9162]]
('N37', 'N85') [[17.915804]]
('N50', 'N155') [[17.914982]]
('N139', 'N159') [[17.914822]]
('N105', 'N127') [[17.914669]]
('N83', 'N185') [[17.914463]]
('N20', 'N155') [[17.91349]]
('N132', 'N207') [[17.913176]]
('N26', 'N36') [[17.912924]]
('N20', 'N125') [[17.912582]]
('N132', 'N153') [[17.912167]]
('N27', 'N105') [[17.911636]]
('N36', 'N125') [[17.911474]]
('N125', 'N171') [[17.911299]]
('N185', 'N200') [[17.910997]]
('N26', 'N127') [[17.910694]]
('N117', 'N161') [[17.910334]]
('N16', 'N168') [[17.910086]]
('N180', 'N251') [[17.910019]]
('N58', 'N251') [[17.909979]]
('N142', 'N223') [[17.909798]]
('N194', 'N245') [[17.909359]]
('N105', 'N106') [[17.909182]]
('N140', 'N223') [[17.908703]]
('N116', 'N180') [[17.907722]]
('N37', 'N156') [[17.907087]]
('N125', 'N206') [[17.905828]]
('N124', 'N132') [[17.905125]]
('N142', 'N166') [[17.904802]]
('N11', 'N27') [[17.90471]]
('N38', 'N118') [[17.904657]]
('N89', 'N159') [[17.903648]]
('N34', 'N52') [[17.902555]]
('N45', 'N130') [[17.902498]]
('N115', 'N159') [[17.90238]]
('N20', 'N46') [[17.902304]]
('N26', 'N194') [[17.901136]]
('N103', 'N222') [[17.90089]]
('N109', 'N132') [[17.900646]]
('N115', 'N223') [[17.899996]]
('N223', 'N251') [[17.89933]]
('N200', 'N229') [[17.899282]]
('N12', 'N194') [[17.899193]]
('N155', 'N181') [[17.89901]]
('N77', 'N105') [[17.898912]]
('N39', 'N41') [[17.898085]]
('N115', 'N206') [[17.898035]]
('N149', 'N226') [[17.897938]]
('N132', 'N231') [[17.89692]]
('N44', 'N161') [[17.896612]]
('N60', 'N83') [[17.896204]]
('N44', 'N142') [[17.895868]]
('N99', 'N115') [[17.895721]]
('N22', 'N180') [[17.89508]]
('N186', 'N207') [[17.894505]]
('N150', 'N194') [[17.894333]]
('N171', 'N185') [[17.89418]]
('N194', 'N195') [[17.894007]]
('N4', 'N16') [[17.893982]]
('N39', 'N100') [[17.893465]]
('N45', 'N105') [[17.893436]]
('N224', 'N247') [[17.8925]]
('N131', 'N229') [[17.891354]]
('N16', 'N115') [[17.891066]]
('N57', 'N159') [[17.890827]]
('N18', 'N132') [[17.890741]]
('N150', 'N195') [[17.890604]]
('N45', 'N88') [[17.890495]]
('N12', 'N206') [[17.890457]]
('N117', 'N200') [[17.89041]]
('N32', 'N142') [[17.890362]]
('N26', 'N89') [[17.889875]]
('N89', 'N156') [[17.889565]]
('N16', 'N33') [[17.88873]]
('N16', 'N180') [[17.888632]]
('N77', 'N247') [[17.888475]]
('N60', 'N200') [[17.888266]]
('N33', 'N116') [[17.887877]]
('N82', 'N163') [[17.887615]]
('N79', 'N125') [[17.887068]]
('N20', 'N36') [[17.887]]
('N0', 'N22') [[17.88654]]
('N20', 'N50') [[17.88636]]
('N140', 'N222') [[17.88585]]
('N120', 'N245') [[17.885447]]
('N27', 'N34') [[17.88528]]
('N36', 'N245') [[17.883825]]
('N104', 'N212') [[17.883514]]
('N4', 'N194') [[17.883434]]
('N83', 'N137') [[17.883383]]
('N216', 'N224') [[17.883192]]
('N155', 'N245') [[17.881966]]
('N16', 'N110') [[17.881933]]
('N39', 'N60') [[17.881163]]
('N12', 'N34') [[17.881004]]
('N167', 'N203') [[17.880802]]
('N103', 'N156') [[17.880646]]
('N106', 'N124') [[17.879591]]
('N112', 'N159') [[17.87863]]
('N16', 'N108') [[17.878468]]
('N41', 'N150') [[17.87826]]
('N58', 'N180') [[17.8778]]
('N36', 'N132') [[17.877409]]
('N150', 'N180') [[17.877121]]
('N125', 'N230') [[17.87587]]
('N140', 'N161') [[17.87567]]
('N28', 'N150') [[17.875166]]
('N30', 'N229') [[17.875044]]
('N19', 'N121') [[17.874306]]
('N60', 'N161') [[17.873882]]
('N16', 'N66') [[17.873343]]
('N2', 'N166') [[17.87316]]
('N129', 'N156') [[17.871874]]
('N34', 'N104') [[17.871822]]
('N16', 'N116') [[17.87169]]
('N108', 'N163') [[17.869148]]
('N44', 'N125') [[17.86892]]
('N16', 'N99') [[17.868788]]
('N105', 'N133') [[17.86877]]
('N82', 'N194') [[17.868559]]
('N163', 'N206') [[17.867943]]
('N159', 'N186') [[17.867935]]
('N41', 'N62') [[17.867683]]
('N19', 'N236') [[17.867603]]
('N137', 'N222') [[17.867191]]
('N28', 'N130') [[17.86562]]
('N26', 'N60') [[17.865532]]
('N130', 'N180') [[17.865328]]
('N82', 'N131') [[17.86517]]
('N94', 'N248') [[17.864662]]
('N103', 'N248') [[17.86447]]
('N82', 'N150') [[17.862806]]
('N154', 'N234') [[17.862799]]
('N118', 'N132') [[17.862392]]
('N37', 'N226') [[17.86186]]
('N82', 'N155') [[17.861185]]
('N11', 'N19') [[17.860695]]
('N172', 'N203') [[17.860489]]
('N124', 'N216') [[17.859968]]
('N124', 'N229') [[17.859228]]
('N56', 'N182') [[17.858925]]
('N26', 'N115') [[17.858664]]
('N137', 'N156') [[17.858519]]
('N2', 'N177') [[17.858387]]
('N37', 'N159') [[17.858107]]
('N15', 'N246') [[17.857328]]
('N103', 'N155') [[17.857046]]
('N142', 'N251') [[17.856964]]
('N37', 'N191') [[17.856663]]
('N22', 'N127') [[17.855762]]
('N28', 'N132') [[17.855259]]
('N45', 'N106') [[17.854355]]
('N34', 'N222') [[17.85338]]
('N229', 'N245') [[17.853323]]
('N33', 'N166') [[17.853033]]
