('M0P1', 'M0P2') [[36.49033]]
('N10', 'N52') [[18.845158]]
('N26', 'N153') [[18.84437]]
('N20', 'N44') [[18.8438]]
('N3', 'N71') [[18.843586]]
('N1', 'N138') [[18.842766]]
('N45', 'N246') [[18.842714]]
('N3', 'N107') [[18.839924]]
('N239', 'N247') [[18.839228]]
('N93', 'N137') [[18.838684]]
('N169', 'N173') [[18.837934]]
('N104', 'N189') [[18.837673]]
('N173', 'N202') [[18.83664]]
('N52', 'N62') [[18.833714]]
('N20', 'N238') [[18.833057]]
('N173', 'N203') [[18.832777]]
('N62', 'N93') [[18.832405]]
('N62', 'N187') [[18.83213]]
('N88', 'N246') [[18.829403]]
('N137', 'N213') [[18.827904]]
('N10', 'N62') [[18.827658]]
('N49', 'N143') [[18.826353]]
('N28', 'N173') [[18.82594]]
('N10', 'N203') [[18.825132]]
('N202', 'N225') [[18.824207]]
('N137', 'N169') [[18.818552]]
('N82', 'N173') [[18.818464]]
('N109', 'N203') [[18.818228]]
('N208', 'N251') [[18.816336]]
('N32', 'N34') [[18.812332]]
('N19', 'N20') [[18.8106]]
('N3', 'N130') [[18.810394]]
('N26', 'N88') [[18.81022]]
('N1', 'N246') [[18.81005]]
('N10', 'N136') [[18.809986]]
('N26', 'N199') [[18.808382]]
('N143', 'N251') [[18.80605]]
('N154', 'N246') [[18.804441]]
('N32', 'N53') [[18.803535]]
('N130', 'N247') [[18.803465]]
('N52', 'N71') [[18.803413]]
('N71', 'N159') [[18.802675]]
('N52', 'N187') [[18.801964]]
('N167', 'N247') [[18.801193]]
('N57', 'N173') [[18.800896]]
('N173', 'N230') [[18.797619]]
('N0', 'N32') [[18.797613]]
('N75', 'N137') [[18.797178]]
('N32', 'N190') [[18.796864]]
('N20', 'N175') [[18.79534]]
('N136', 'N212') [[18.7951]]
('N62', 'N73') [[18.792442]]
('N39', 'N212') [[18.788828]]
('N113', 'N246') [[18.788738]]
('N10', 'N159') [[18.786835]]
('N202', 'N246') [[18.784868]]
('N26', 'N147') [[18.784603]]
('N187', 'N189') [[18.78074]]
('N49', 'N96') [[18.779713]]
('N52', 'N95') [[18.778717]]
('N126', 'N246') [[18.777891]]
('N32', 'N154') [[18.777359]]
('N3', 'N246') [[18.777267]]
('N121', 'N173') [[18.776613]]
('N187', 'N239') [[18.776594]]
('N36', 'N213') [[18.773867]]
('N62', 'N241') [[18.773426]]
('N53', 'N147') [[18.77022]]
('N32', 'N138') [[18.769724]]
('N26', 'N53') [[18.769173]]
('N2', 'N62') [[18.769135]]
('N20', 'N26') [[18.766577]]
('N26', 'N143') [[18.7659]]
('N39', 'N95') [[18.763205]]
('N77', 'N173') [[18.760637]]
('N74', 'N136') [[18.760515]]
('N32', 'N106') [[18.758825]]
('N10', 'N251') [[18.758032]]
('N45', 'N70') [[18.755709]]
('N49', 'N108') [[18.754084]]
('N19', 'N143') [[18.753614]]
('N203', 'N210') [[18.75047]]
('N52', 'N219') [[18.747845]]
('N0', 'N239') [[18.746763]]
('N76', 'N83') [[18.745344]]
('N10', 'N109') [[18.743874]]
('N245', 'N252') [[18.74268]]
('N10', 'N44') [[18.741226]]
('N87', 'N95') [[18.74025]]
('N76', 'N142') [[18.740025]]
('N62', 'N236') [[18.739555]]
('N32', 'N143') [[18.737432]]
('N246', 'N252') [[18.737423]]
('N84', 'N107') [[18.735966]]
('N159', 'N212') [[18.734518]]
('N15', 'N246') [[18.733465]]
('N93', 'N97') [[18.73233]]
('N113', 'N184') [[18.732082]]
('N139', 'N246') [[18.731873]]
('N104', 'N113') [[18.731176]]
('N0', 'N1') [[18.73039]]
('N100', 'N199') [[18.730059]]
('N62', 'N212') [[18.72943]]
('N34', 'N53') [[18.728907]]
('N0', 'N93') [[18.728786]]
('N3', 'N147') [[18.72858]]
('N52', 'N214') [[18.726572]]
('N114', 'N121') [[18.725447]]
('N10', 'N248') [[18.724754]]
('N175', 'N238') [[18.724506]]
('N34', 'N62') [[18.723131]]
('N226', 'N246') [[18.722862]]
('N15', 'N189') [[18.722694]]
('N62', 'N189') [[18.722647]]
('N20', 'N205') [[18.7225]]
('N236', 'N246') [[18.720173]]
('N53', 'N121') [[18.719685]]
('N76', 'N245') [[18.718016]]
('N173', 'N213') [[18.717644]]
('N53', 'N55') [[18.717632]]
('N73', 'N130') [[18.717443]]
('N10', 'N94') [[18.717161]]
('N97', 'N173') [[18.715559]]
('N20', 'N126') [[18.713987]]
('N136', 'N148') [[18.713713]]
('N3', 'N169') [[18.712708]]
('N3', 'N96') [[18.710516]]
('N70', 'N239') [[18.710201]]
('N2', 'N246') [[18.708778]]
('N147', 'N225') [[18.708666]]
('N93', 'N246') [[18.70591]]
('N110', 'N143') [[18.705482]]
('N3', 'N138') [[18.70531]]
('N2', 'N28') [[18.702982]]
('N81', 'N246') [[18.702265]]
('N104', 'N230') [[18.702099]]
('N26', 'N246') [[18.701607]]
('N50', 'N110') [[18.700739]]
('N173', 'N251') [[18.698818]]
('N9', 'N227') [[18.698513]]
('N138', 'N246') [[18.698187]]
('N39', 'N213') [[18.69807]]
('N56', 'N76') [[18.697495]]
('N9', 'N71') [[18.69742]]
('N208', 'N246') [[18.697386]]
('N190', 'N210') [[18.695374]]
('N76', 'N127') [[18.69371]]
('N139', 'N187') [[18.693535]]
('N147', 'N213') [[18.692755]]
('N0', 'N20') [[18.692423]]
('N45', 'N247') [[18.692213]]
('N209', 'N247') [[18.69214]]
('N3', 'N210') [[18.69211]]
('N20', 'N151') [[18.691315]]
('N26', 'N57') [[18.691286]]
('N88', 'N126') [[18.690344]]
('N3', 'N247') [[18.690022]]
('N203', 'N250') [[18.687536]]
('N97', 'N153') [[18.686842]]
('N78', 'N109') [[18.686565]]
('N96', 'N110') [[18.685944]]
('N114', 'N249') [[18.685444]]
('N3', 'N67') [[18.68536]]
('N2', 'N81') [[18.684896]]
('N89', 'N175') [[18.683731]]
('N15', 'N247') [[18.682583]]
('N88', 'N229') [[18.68206]]
('N9', 'N202') [[18.681494]]
('N89', 'N173') [[18.681465]]
('N110', 'N153') [[18.681147]]
('N10', 'N138') [[18.679382]]
('N29', 'N173') [[18.679358]]
('N169', 'N212') [[18.67907]]
('N73', 'N97') [[18.6787]]
('N0', 'N138') [[18.67822]]
('N29', 'N153') [[18.676907]]
('N170', 'N246') [[18.67672]]
('N76', 'N107') [[18.676655]]
('N187', 'N204') [[18.676367]]
('N2', 'N15') [[18.676027]]
('N10', 'N58') [[18.675674]]
('N76', 'N246') [[18.675596]]
('N93', 'N143') [[18.674603]]
('N44', 'N147') [[18.674246]]
('N2', 'N189') [[18.671831]]
('N136', 'N213') [[18.671299]]
('N60', 'N246') [[18.669342]]
('N143', 'N246') [[18.669073]]
('N93', 'N113') [[18.668036]]
('N73', 'N173') [[18.667973]]
('N3', 'N10') [[18.667786]]
('N172', 'N173') [[18.667046]]
('N62', 'N204') [[18.666256]]
('N3', 'N239') [[18.665874]]
('N128', 'N203') [[18.66506]]
('N3', 'N44') [[18.664188]]
('N93', 'N138') [[18.664124]]
('N28', 'N74') [[18.663885]]
('N213', 'N239') [[18.663515]]
('N190', 'N214') [[18.663307]]
('N28', 'N107') [[18.66293]]
('N1', 'N44') [[18.662066]]
('N52', 'N203') [[18.66185]]
('N44', 'N114') [[18.660227]]
('N155', 'N173') [[18.65774]]
('N84', 'N148') [[18.655396]]
('N23', 'N76') [[18.654734]]
('N45', 'N53') [[18.65412]]
('N57', 'N167') [[18.652746]]
('N93', 'N155') [[18.652447]]
('N67', 'N136') [[18.651785]]
('N44', 'N247') [[18.651249]]
('N39', 'N156') [[18.650782]]
('N121', 'N187') [[18.648954]]
('N111', 'N143') [[18.648422]]
('N57', 'N104') [[18.647818]]
('N9', 'N187') [[18.647486]]
('N93', 'N114') [[18.647352]]
('N62', 'N202') [[18.645832]]
('N70', 'N187') [[18.644964]]
('N20', 'N247') [[18.643902]]
('N2', 'N236') [[18.643476]]
('N81', 'N139') [[18.642895]]
('N20', 'N32') [[18.642199]]
('N93', 'N236') [[18.642033]]
('N49', 'N246') [[18.641876]]
('N26', 'N212') [[18.641739]]
('N20', 'N246') [[18.641294]]
('N50', 'N148') [[18.6411]]
('N39', 'N219') [[18.640978]]
('N3', 'N60') [[18.640675]]
('N151', 'N212') [[18.64037]]
('N49', 'N156') [[18.64027]]
('N44', 'N143') [[18.639002]]
('N24', 'N173') [[18.638609]]
('N181', 'N212') [[18.638245]]
('N9', 'N62') [[18.637989]]
('N44', 'N212') [[18.63779]]
('N104', 'N136') [[18.637547]]
('N19', 'N49') [[18.63732]]
('N114', 'N130') [[18.637138]]
('N45', 'N130') [[18.636465]]
('N3', 'N93') [[18.63523]]
('N3', 'N195') [[18.63215]]
('N45', 'N250') [[18.63167]]
('N180', 'N213') [[18.630798]]
('N44', 'N138') [[18.630219]]
('N55', 'N93') [[18.629692]]
('N67', 'N246') [[18.62831]]
('N10', 'N196') [[18.628193]]
('N96', 'N147') [[18.627659]]
('N167', 'N203') [[18.626919]]
('N3', 'N212') [[18.624626]]
('N18', 'N53') [[18.624313]]
('N53', 'N110') [[18.624071]]
('N127', 'N214') [[18.6238]]
('N32', 'N213') [[18.623611]]
('N76', 'N84') [[18.622673]]
('N28', 'N152') [[18.622307]]
('N189', 'N246') [[18.622272]]
('N22', 'N246') [[18.620731]]
('N10', 'N74') [[18.619894]]
('N24', 'N76') [[18.619816]]
('N32', 'N36') [[18.618313]]
('N67', 'N137') [[18.61714]]
('N96', 'N173') [[18.616913]]
('N121', 'N143') [[18.616865]]
('N50', 'N169') [[18.616129]]
('N143', 'N213') [[18.615433]]
('N95', 'N190') [[18.614712]]
('N32', 'N231') [[18.614466]]
('N104', 'N246') [[18.61446]]
('N26', 'N104') [[18.61427]]
('N88', 'N173') [[18.61373]]
('N62', 'N113') [[18.612667]]
('N62', 'N88') [[18.612225]]
('N21', 'N130') [[18.611628]]
('N32', 'N167') [[18.610987]]
('N20', 'N130') [[18.610893]]
('N110', 'N189') [[18.610065]]
('N70', 'N136') [[18.609468]]
('N26', 'N62') [[18.609308]]
('N110', 'N199') [[18.608738]]
('N136', 'N210') [[18.608665]]
('N52', 'N131') [[18.60845]]
('N50', 'N189') [[18.607904]]
('N140', 'N252') [[18.607445]]
('N84', 'N199') [[18.60696]]
('N10', 'N202') [[18.606802]]
('N17', 'N246') [[18.60635]]
('N45', 'N159') [[18.606224]]
('N71', 'N97') [[18.60562]]
('N95', 'N203') [[18.60548]]
('N62', 'N104') [[18.604774]]
('N214', 'N246') [[18.603296]]
('N76', 'N104') [[18.602911]]
('N96', 'N239') [[18.602829]]
('N141', 'N187') [[18.602472]]
('N18', 'N57') [[18.601814]]
('N152', 'N225') [[18.601587]]
('N155', 'N212') [[18.600704]]
('N18', 'N110') [[18.600618]]
('N89', 'N130') [[18.59988]]
('N74', 'N88') [[18.5995]]
('N93', 'N136') [[18.598312]]
('N177', 'N203') [[18.597486]]
('N10', 'N72') [[18.596577]]
('N19', 'N62') [[18.59654]]
('N20', 'N169') [[18.596262]]
('N3', 'N22') [[18.595825]]
('N32', 'N40') [[18.594624]]
('N150', 'N247') [[18.593578]]
('N44', 'N187') [[18.593365]]
('N34', 'N136') [[18.593199]]
('N36', 'N71') [[18.591644]]
('N76', 'N96') [[18.590908]]
('N76', 'N155') [[18.589685]]
('N155', 'N213') [[18.589544]]
('N53', 'N213') [[18.588972]]
('N53', 'N187') [[18.588535]]
('N143', 'N225') [[18.588278]]
('N36', 'N246') [[18.588163]]
('N3', 'N225') [[18.587893]]
('N93', 'N110') [[18.587177]]
('N147', 'N246') [[18.585953]]
('N61', 'N213') [[18.58577]]
('N76', 'N148') [[18.585701]]
('N53', 'N252') [[18.585108]]
('N174', 'N246') [[18.584707]]
('N203', 'N229') [[18.584658]]
('N62', 'N225') [[18.584373]]
('N17', 'N212') [[18.58429]]
('N55', 'N213') [[18.583418]]
('N67', 'N202') [[18.582693]]
('N18', 'N52') [[18.581972]]
('N203', 'N214') [[18.58171]]
('N22', 'N76') [[18.581324]]
('N53', 'N143') [[18.580662]]
('N3', 'N58') [[18.579725]]
('N110', 'N208') [[18.579378]]
('N231', 'M0P1') [[18.579153]]
('N26', 'N52') [[18.578718]]
('N62', 'N213') [[18.578138]]
('N34', 'N187') [[18.577635]]
('N245', 'N247') [[18.577015]]
('N158', 'N246') [[18.576984]]
('N19', 'N44') [[18.576334]]
('N78', 'N203') [[18.57466]]
('N10', 'N241') [[18.574318]]
('N53', 'N58') [[18.574286]]
('N10', 'N93') [[18.573809]]
('N52', 'N97') [[18.5728]]
('N147', 'N173') [[18.572725]]
('N173', 'N239') [[18.57254]]
('N20', 'N34') [[18.572536]]
('N110', 'N203') [[18.571966]]
('N171', 'N246') [[18.57137]]
('N133', 'N189') [[18.57123]]
('N110', 'N246') [[18.57115]]
('N62', 'N130') [[18.570751]]
('N208', 'N250') [[18.570076]]
('N23', 'N137') [[18.570017]]
('N136', 'N173') [[18.569695]]
('N121', 'N202') [[18.569595]]
('N114', 'N252') [[18.569534]]
('N45', 'N110') [[18.569183]]
('N10', 'N57') [[18.567389]]
('N10', 'N246') [[18.566408]]
('N12', 'N130') [[18.565722]]
('N45', 'N114') [[18.565077]]
('N187', 'N246') [[18.563866]]
('N28', 'N62') [[18.56309]]
('N45', 'N239') [[18.562473]]
('N205', 'N239') [[18.562172]]
('N3', 'N170') [[18.561348]]
('N67', 'N130') [[18.561134]]
('N28', 'N44') [[18.560406]]
('N62', 'N126') [[18.559982]]
('N70', 'N137') [[18.55967]]
('N96', 'N190') [[18.558758]]
('N50', 'N134') [[18.558586]]
('N32', 'N126') [[18.558523]]
('N28', 'N39') [[18.558418]]
('N130', 'N214') [[18.558056]]
('N57', 'N175') [[18.557762]]
('N10', 'N50') [[18.555893]]
('N3', 'N190') [[18.555325]]
('N45', 'N199') [[18.554407]]
('N39', 'N246') [[18.554317]]
('N121', 'N252') [[18.553518]]
('N10', 'N155') [[18.553307]]
('N77', 'N143') [[18.553226]]
('N10', 'N43') [[18.553135]]
('N173', 'N204') [[18.552637]]
('N50', 'N136') [[18.551754]]
('N114', 'N187') [[18.551306]]
('N67', 'N121') [[18.551195]]
('N3', 'N136') [[18.551182]]
('N0', 'N232') [[18.550913]]
('N20', 'N213') [[18.55052]]
('N44', 'N60') [[18.549631]]
('N26', 'N136') [[18.549597]]
('N73', 'N137') [[18.549463]]
('N34', 'N73') [[18.54928]]
('N62', 'N156') [[18.54904]]
('N39', 'N49') [[18.54795]]
('N26', 'N245') [[18.547457]]
('N44', 'N96') [[18.546982]]
('N87', 'N190') [[18.546814]]
('N107', 'N150') [[18.54679]]
('N70', 'N126') [[18.546755]]
('N111', 'N225') [[18.546318]]
('N50', 'N152') [[18.54587]]
('N26', 'N233') [[18.545671]]
('N75', 'N107') [[18.544992]]
('N195', 'N212') [[18.54408]]
('N121', 'N251') [[18.543911]]
('N111', 'N213') [[18.54273]]
('N88', 'N213') [[18.54266]]
('N97', 'N175') [[18.542593]]
('N36', 'N159') [[18.542341]]
('N204', 'N212') [[18.541567]]
('N9', 'N10') [[18.541552]]
('N175', 'N212') [[18.540857]]
('N136', 'N250') [[18.539686]]
('N126', 'N245') [[18.539516]]
('N3', 'N213') [[18.539072]]
('N26', 'N45') [[18.538893]]
('N0', 'N88') [[18.537497]]
('N39', 'N93') [[18.537117]]
('N104', 'N121') [[18.536903]]
('N114', 'N140') [[18.536749]]
('N28', 'N138') [[18.535809]]
('N139', 'N148') [[18.53567]]
('N110', 'N213') [[18.53537]]
('N88', 'N152') [[18.534485]]
('N32', 'N239') [[18.534485]]
('N70', 'N159') [[18.533842]]
('N110', 'N212') [[18.533785]]
('N3', 'N177') [[18.533274]]
('N97', 'N130') [[18.533182]]
('N50', 'N203') [[18.533012]]
('N32', 'N189') [[18.532846]]
('N139', 'N203') [[18.532513]]
('N34', 'N246') [[18.53226]]
('N62', 'N218') [[18.531832]]
('N4', 'N23') [[18.531815]]
('N32', 'N76') [[18.531353]]
('N60', 'N202') [[18.531044]]
('N10', 'N60') [[18.530298]]
('N87', 'N109') [[18.52941]]
('N2', 'N104') [[18.52928]]
('N9', 'N246') [[18.528326]]
('N2', 'N26') [[18.527575]]
('N192', 'N246') [[18.526955]]
('N32', 'N94') [[18.526518]]
('N62', 'N136') [[18.52527]]
('N10', 'N178') [[18.52515]]
('N3', 'N121') [[18.525097]]
('N74', 'N138') [[18.52399]]
('N10', 'N187') [[18.523947]]
('N126', 'N167') [[18.523907]]
('N19', 'N189') [[18.523737]]
('N128', 'N246') [[18.523418]]
('N1', 'N136') [[18.523342]]
('N137', 'N246') [[18.523079]]
('N29', 'N189') [[18.522999]]
('N213', 'N219') [[18.522516]]
('N93', 'N247') [[18.522263]]
('N60', 'N84') [[18.522255]]
('N169', 'N213') [[18.522194]]
('N34', 'N39') [[18.521538]]
('N102', 'N175') [[18.520872]]
('N19', 'N32') [[18.520866]]
('N49', 'N62') [[18.520388]]
('N93', 'N252') [[18.520313]]
('N76', 'N93') [[18.520096]]
('N70', 'N203') [[18.519854]]
('N33', 'N62') [[18.518482]]
('N19', 'N138') [[18.51834]]
('N9', 'N225') [[18.517763]]
('N94', 'N156') [[18.517567]]
('N32', 'N156') [[18.51742]]
('N97', 'N127') [[18.517391]]
('N88', 'N171') [[18.516933]]
('N88', 'N133') [[18.516676]]
('N173', 'N189') [[18.516441]]
('N152', 'N165') [[18.514809]]
('N2', 'N239') [[18.513079]]
('N52', 'N159') [[18.512793]]
('N53', 'N202') [[18.51217]]
('N66', 'N212') [[18.511127]]
('N102', 'N161') [[18.510996]]
('N26', 'N137') [[18.510729]]
('N80', 'N88') [[18.510002]]
('N136', 'N202') [[18.509773]]
('N214', 'N250') [[18.509445]]
('N136', 'N147') [[18.509275]]
('N110', 'N184') [[18.508894]]
('N43', 'N250') [[18.508162]]
('N34', 'N104') [[18.507763]]
('N10', 'N104') [[18.507317]]
('N174', 'N247') [[18.507038]]
('N10', 'N18') [[18.506746]]
('N32', 'N173') [[18.506674]]
('N49', 'N50') [[18.506472]]
('N190', 'N238') [[18.506464]]
('N29', 'N104') [[18.50622]]
('N104', 'N187') [[18.506197]]
('N152', 'N232') [[18.50481]]
('N70', 'N83') [[18.504705]]
('N70', 'N212') [[18.504196]]
('N62', 'N169') [[18.503927]]
('N2', 'N109') [[18.503366]]
('N50', 'N209') [[18.503298]]
('N4', 'N97') [[18.503162]]
('N29', 'N110') [[18.502342]]
('N136', 'N247') [[18.502192]]
('N230', 'N246') [[18.50195]]
('N9', 'N102') [[18.50178]]
('N53', 'N248') [[18.501556]]
('N34', 'N148') [[18.500847]]
('N73', 'N169') [[18.50017]]
('N50', 'N114') [[18.499752]]
('N2', 'N36') [[18.499737]]
('N113', 'N138') [[18.49923]]
('N3', 'N36') [[18.498724]]
('N130', 'N137') [[18.497667]]
('N26', 'N126') [[18.497026]]
('N50', 'N128') [[18.496674]]
('N20', 'N178') [[18.495584]]
('N76', 'N203') [[18.495558]]
('N3', 'N104') [[18.495392]]
('N19', 'N175') [[18.49514]]
('N45', 'N187') [[18.494892]]
('N93', 'N147') [[18.493544]]
('N32', 'N199') [[18.493326]]
('N23', 'N93') [[18.492197]]
('N26', 'N150') [[18.492163]]
('N126', 'N189') [[18.49166]]
('N34', 'N109') [[18.49139]]
('N53', 'N136') [[18.491333]]
('N23', 'N53') [[18.491209]]
('N2', 'N187') [[18.491144]]
('N26', 'N158') [[18.491018]]
('N60', 'N177') [[18.488932]]
('N49', 'N152') [[18.488922]]
('N20', 'N250') [[18.488482]]
('N214', 'N237') [[18.488434]]
('N60', 'N76') [[18.488413]]
('N152', 'N187') [[18.488054]]
('N84', 'N250') [[18.487156]]
('N130', 'M0P2') [[18.48712]]
('N53', 'N219') [[18.48642]]
('N18', 'N26') [[18.486012]]
('N10', 'N253') [[18.485641]]
('N35', 'N147') [[18.484568]]
('N50', 'N173') [[18.484486]]
('N77', 'N213') [[18.484426]]
('N152', 'N231') [[18.484245]]
('N143', 'N147') [[18.48381]]
('N39', 'N136') [[18.483662]]
('N76', 'N174') [[18.483181]]
('N170', 'N175') [[18.482292]]
('N88', 'N245') [[18.482267]]
('N39', 'N52') [[18.481892]]
('N97', 'M0P1') [[18.481743]]
('N3', 'N207') [[18.47973]]
('N71', 'N169') [[18.47972]]
('N23', 'N107') [[18.478134]]
('N3', 'N252') [[18.477356]]
('N76', 'N173') [[18.476952]]
('N32', 'N39') [[18.47681]]
('N88', 'N210') [[18.476608]]
('N3', 'N116') [[18.47596]]
('N34', 'N159') [[18.47532]]
('N60', 'N192') [[18.475039]]
('N10', 'N70') [[18.474485]]
('N76', 'N147') [[18.47419]]
('N45', 'N76') [[18.47399]]
('N136', 'N143') [[18.473875]]
('N50', 'N190') [[18.473814]]
('N71', 'N246') [[18.473724]]
('N32', 'N73') [[18.473688]]
('N0', 'N202') [[18.473635]]
('N15', 'N104') [[18.4726]]
('N26', 'N171') [[18.472345]]
('N169', 'N251') [[18.472326]]
('N9', 'N52') [[18.472288]]
('N53', 'N206') [[18.472025]]
('N96', 'N212') [[18.471191]]
