('M0P1', 'M0P2') [[60.57236]]
('N22', 'N250') [[17.997591]]
('N93', 'N250') [[17.99751]]
('N48', 'N123') [[17.997416]]
('N85', 'N207') [[17.997263]]
('N145', 'N213') [[17.996918]]
('N100', 'N195') [[17.99491]]
('N124', 'N144') [[17.99451]]
('N75', 'N197') [[17.993874]]
('N61', 'N249') [[17.993559]]
('N69', 'N95') [[17.993187]]
('N182', 'N243') [[17.99317]]
('N69', 'N201') [[17.992899]]
('N20', 'N143') [[17.992842]]
('N38', 'N56') [[17.992247]]
('N56', 'N82') [[17.991846]]
('N57', 'N144') [[17.99167]]
('N177', 'N250') [[17.99116]]
('N30', 'N116') [[17.990881]]
('N24', 'N177') [[17.990637]]
('N175', 'N198') [[17.989666]]
('N30', 'N177') [[17.988626]]
('N66', 'N145') [[17.988073]]
('N33', 'N100') [[17.987827]]
('N69', 'N177') [[17.987371]]
('N72', 'N82') [[17.98701]]
('N112', 'N208') [[17.986189]]
('N66', 'N177') [[17.986012]]
('N58', 'N194') [[17.985916]]
('N69', 'N170') [[17.985907]]
('N24', 'N197') [[17.985662]]
('N20', 'N97') [[17.985662]]
('N83', 'N243') [[17.98565]]
('N24', 'N58') [[17.985216]]
('N91', 'N195') [[17.984417]]
('N68', 'N132') [[17.984177]]
('N48', 'N68') [[17.983585]]
('N112', 'N116') [[17.983202]]
('N194', 'N230') [[17.982853]]
('N30', 'N113') [[17.981846]]
('N28', 'N116') [[17.981363]]
('N182', 'N197') [[17.980488]]
('N206', 'N245') [[17.979362]]
('N20', 'N58') [[17.978798]]
('N155', 'N194') [[17.978655]]
('N124', 'N141') [[17.978148]]
('N15', 'N30') [[17.97783]]
('N108', 'N197') [[17.977266]]
('N69', 'N179') [[17.97716]]
('N66', 'N146') [[17.977058]]
('N32', 'N136') [[17.97702]]
('N100', 'N244') [[17.976316]]
('N145', 'N146') [[17.976288]]
('N146', 'N150') [[17.975992]]
('N26', 'N56') [[17.975912]]
('N2', 'N24') [[17.9757]]
('N215', 'N241') [[17.975275]]
('N33', 'N108') [[17.97525]]
('N68', 'N172') [[17.975222]]
('N65', 'N75') [[17.974983]]
('N124', 'N175') [[17.974682]]
('N123', 'N155') [[17.974682]]
('N200', 'N250') [[17.974651]]
('N195', 'N224') [[17.974363]]
('N68', 'N123') [[17.97409]]
('N169', 'N223') [[17.973768]]
('N82', 'N100') [[17.973238]]
('N0', 'N170') [[17.972542]]
('N244', 'N249') [[17.971876]]
('N36', 'N250') [[17.971766]]
('N166', 'N175') [[17.97167]]
('N4', 'N222') [[17.971077]]
('N72', 'N75') [[17.971024]]
('N20', 'N65') [[17.970669]]
('N75', 'N116') [[17.969728]]
('N75', 'N146') [[17.969597]]
('N58', 'N158') [[17.96955]]
('N214', 'N250') [[17.969273]]
('N52', 'N83') [[17.968653]]
('N44', 'N145') [[17.968498]]
('N145', 'N153') [[17.968496]]
('N50', 'N75') [[17.967627]]
('N42', 'N69') [[17.967476]]
('N12', 'N33') [[17.96727]]
('N36', 'N164') [[17.965511]]
('N69', 'N198') [[17.965351]]
('N4', 'N197') [[17.964767]]
('N142', 'N182') [[17.964556]]
('N108', 'N179') [[17.964432]]
('N50', 'N68') [[17.96414]]
('N47', 'N195') [[17.963608]]
('N61', 'N69') [[17.962908]]
('N23', 'N165') [[17.96176]]
('N68', 'N170') [[17.961514]]
('N10', 'N200') [[17.96142]]
('N24', 'N97') [[17.961384]]
('N82', 'N154') [[17.961329]]
('N56', 'N102') [[17.960918]]
('N4', 'N56') [[17.96008]]
('N39', 'N227') [[17.959494]]
('N222', 'M0P2') [[17.95937]]
('N75', 'N95') [[17.959358]]
('N47', 'N124') [[17.959238]]
('N33', 'N184') [[17.95828]]
('N20', 'N78') [[17.958166]]
('N165', 'N246') [[17.958036]]
('N197', 'N241') [[17.957916]]
('N97', 'N238') [[17.957787]]
('N24', 'N187') [[17.95769]]
('N99', 'N197') [[17.957478]]
('N69', 'N159') [[17.957277]]
('N38', 'N175') [[17.956316]]
('N62', 'N125') [[17.955183]]
('N39', 'N140') [[17.954361]]
('N168', 'N177') [[17.954334]]
('N20', 'N62') [[17.954031]]
('N16', 'N38') [[17.953459]]
('N90', 'N169') [[17.953434]]
('N39', 'N172') [[17.953236]]
('N30', 'N221') [[17.952908]]
('N90', 'N146') [[17.95269]]
('N16', 'N72') [[17.951635]]
('N56', 'N175') [[17.951534]]
('N157', 'N197') [[17.951086]]
('N75', 'N157') [[17.951063]]
