('M0P1', 'M0P2') [[38.71515]]
('N94', 'N252') [[18.64352]]
('N94', 'N219') [[18.642466]]
('N206', 'N220') [[18.642225]]
('N10', 'N82') [[18.639957]]
('N94', 'N125') [[18.639324]]
('N94', 'N135') [[18.639286]]
('N24', 'N40') [[18.63756]]
('N40', 'N223') [[18.636545]]
('N19', 'N206') [[18.635695]]
('N2', 'N61') [[18.63512]]
('N29', 'N234') [[18.63495]]
('N61', 'N180') [[18.634144]]
('N19', 'N48') [[18.633541]]
('N94', 'N237') [[18.63276]]
('N29', 'N184') [[18.632402]]
('N42', 'N180') [[18.630835]]
('N148', 'N211') [[18.630636]]
('N206', 'N234') [[18.629614]]
('N94', 'N191') [[18.629036]]
('N129', 'N132') [[18.628363]]
('N94', 'N150') [[18.627996]]
('N2', 'N40') [[18.627071]]
('N40', 'N102') [[18.621893]]
('N19', 'N190') [[18.62166]]
('N81', 'N210') [[18.620773]]
('N222', 'N248') [[18.62031]]
('N19', 'N164') [[18.61541]]
('N118', 'N163') [[18.61522]]
('N95', 'N165') [[18.61496]]
('N49', 'N148') [[18.612625]]
('N94', 'N137') [[18.608677]]
('N21', 'N236') [[18.606762]]
('N96', 'N210') [[18.606213]]
('N89', 'N223') [[18.605661]]
('N19', 'N27') [[18.605267]]
('N180', 'N252') [[18.604546]]
('N148', 'N150') [[18.603775]]
('N49', 'N186') [[18.59899]]
('N150', 'N202') [[18.598505]]
('N97', 'N192') [[18.597427]]
('N60', 'N81') [[18.595663]]
('N40', 'N82') [[18.595469]]
('N149', 'N192') [[18.594353]]
('N132', 'N220') [[18.593708]]
('N42', 'N218') [[18.59199]]
('N2', 'N160') [[18.589647]]
('N19', 'N133') [[18.587221]]
('N67', 'N190') [[18.587187]]
('N61', 'N94') [[18.586805]]
('N24', 'N133') [[18.586258]]
('N40', 'N245') [[18.585611]]
('N40', 'N83') [[18.585415]]
('N5', 'N94') [[18.583763]]
('N49', 'N137') [[18.583553]]
('N56', 'N137') [[18.582575]]
('N70', 'N94') [[18.58035]]
('N1', 'N122') [[18.578537]]
('N32', 'N40') [[18.577944]]
('N29', 'N150') [[18.57758]]
('N41', 'N133') [[18.576677]]
('N10', 'N200') [[18.576382]]
('N40', 'N220') [[18.574482]]
('N89', 'N164') [[18.57343]]
('N155', 'N199') [[18.572668]]
('N150', 'N186') [[18.567305]]
('N94', 'N160') [[18.567047]]
('N6', 'N138') [[18.566395]]
('N83', 'N97') [[18.566391]]
('N81', 'N90') [[18.566214]]
('N42', 'N127') [[18.565538]]
('N19', 'N165') [[18.56243]]
('N97', 'N201') [[18.55868]]
('N19', 'N95') [[18.558456]]
('N94', 'N222') [[18.557423]]
('N61', 'N89') [[18.55716]]
('N44', 'N49') [[18.555439]]
('N40', 'N56') [[18.554808]]
('N1', 'N11') [[18.553177]]
('N21', 'N180') [[18.550861]]
('N40', 'N201') [[18.54774]]
('N29', 'N223') [[18.547495]]
('N42', 'N148') [[18.544283]]
('N60', 'N141') [[18.543745]]
('N24', 'N238') [[18.543695]]
('N6', 'N88') [[18.543211]]
('N19', 'N89') [[18.542826]]
('N163', 'N238') [[18.54205]]
('N40', 'N89') [[18.541368]]
('N19', 'N191') [[18.541239]]
('N80', 'N234') [[18.540884]]
('N133', 'N192') [[18.53917]]
('N155', 'N202') [[18.537466]]
('N2', 'N60') [[18.537321]]
('N40', 'N80') [[18.536633]]
('N94', 'N117') [[18.534746]]
('N2', 'N6') [[18.534365]]
('N40', 'N200') [[18.532492]]
('N40', 'N183') [[18.532164]]
('N94', 'N130') [[18.53202]]
('N202', 'N220') [[18.53007]]
('N220', 'N241') [[18.52874]]
('N82', 'N129') [[18.527897]]
('N38', 'N223') [[18.527166]]
('N32', 'N192') [[18.525824]]
('N2', 'N230') [[18.5254]]
('N234', 'N247') [[18.522642]]
('N141', 'N248') [[18.522127]]
('N29', 'N71') [[18.521822]]
('N82', 'N223') [[18.520046]]
('N94', 'N113') [[18.518658]]
('N2', 'N122') [[18.517479]]
('N2', 'N132') [[18.517221]]
('N2', 'N121') [[18.517088]]
('N164', 'N186') [[18.516106]]
('N162', 'N186') [[18.515682]]
('N118', 'N130') [[18.5156]]
('N2', 'N201') [[18.514576]]
('N40', 'N142') [[18.51394]]
('N19', 'N193') [[18.512497]]
('N1', 'N19') [[18.51218]]
('N94', 'N242') [[18.512041]]
('N56', 'N121') [[18.511665]]
('N140', 'N223') [[18.511297]]
('N56', 'N129') [[18.510836]]
('N29', 'N89') [[18.510624]]
('N137', 'N247') [[18.5106]]
('N202', 'N222') [[18.510246]]
('N32', 'N202') [[18.509895]]
('N6', 'N94') [[18.509008]]
('N38', 'N245') [[18.508993]]
('N97', 'N110') [[18.508675]]
('N94', 'N194') [[18.50751]]
('N10', 'N199') [[18.507496]]
('N19', 'N142') [[18.50747]]
('N94', 'N128') [[18.506586]]
('N89', 'N199') [[18.506475]]
('N109', 'N155') [[18.506453]]
('N40', 'N151') [[18.506207]]
('N130', 'N134') [[18.5056]]
('N60', 'N220') [[18.504967]]
('N137', 'N150') [[18.504122]]
('N50', 'N76') [[18.503603]]
('N19', 'N61') [[18.503544]]
('N56', 'N118') [[18.502552]]
('N2', 'N96') [[18.502525]]
('N94', 'N189') [[18.501724]]
('N69', 'N155') [[18.501432]]
('N24', 'N220') [[18.500914]]
('N40', 'N50') [[18.500143]]
('N2', 'N89') [[18.498945]]
('N29', 'N151') [[18.49867]]
('N117', 'N222') [[18.498343]]
('N2', 'N118') [[18.497751]]
('N186', 'N229') [[18.497179]]
('N234', 'N238') [[18.496937]]
('N74', 'N114') [[18.496767]]
('N82', 'N184') [[18.496622]]
('N94', 'N221') [[18.496086]]
('N248', 'N252') [[18.495964]]
('N10', 'N19') [[18.494722]]
('N162', 'N222') [[18.493504]]
('N2', 'N49') [[18.492237]]
('N94', 'N244') [[18.491951]]
('N220', 'N233') [[18.490734]]
('N91', 'N118') [[18.490646]]
('N40', 'M0P1') [[18.490406]]
('N67', 'N94') [[18.490257]]
('N96', 'N202') [[18.489807]]
('N40', 'N137') [[18.48966]]
('N50', 'N67') [[18.489037]]
('N16', 'N19') [[18.486805]]
('N94', 'N148') [[18.486786]]
('N40', 'N41') [[18.485338]]
('N38', 'N186') [[18.485313]]
('N95', 'N135') [[18.485136]]
('N148', 'N162') [[18.482737]]
('N19', 'N126') [[18.480213]]
('N102', 'N150') [[18.478598]]
('N89', 'N226') [[18.477697]]
('N118', 'N245') [[18.477543]]
('N94', 'N203') [[18.476446]]
('N80', 'N178') [[18.476192]]
('N2', 'N51') [[18.475042]]
('N2', 'N223') [[18.474964]]
('N82', 'N220') [[18.474754]]
('N191', 'N234') [[18.474613]]
('N19', 'N178') [[18.474554]]
('N97', 'N220') [[18.4725]]
('N42', 'N141') [[18.471407]]
('N49', 'N75') [[18.470589]]
('N32', 'N132') [[18.470448]]
('N102', 'N151') [[18.470383]]
('N40', 'N191') [[18.469685]]
('N121', 'N252') [[18.469442]]
('N2', 'N187') [[18.468983]]
('N56', 'N247') [[18.46859]]
('N2', 'N164') [[18.468555]]
('N29', 'N61') [[18.467596]]
('N118', 'N220') [[18.466415]]
('N94', 'N102') [[18.465984]]
('N133', 'N179') [[18.46491]]
('N29', 'N238') [[18.464216]]
('N71', 'N126') [[18.463919]]
('N50', 'N197') [[18.463545]]
('N50', 'N97') [[18.462729]]
('N19', 'N121') [[18.462296]]
('N94', 'N156') [[18.461975]]
('N2', 'N151') [[18.461264]]
('N82', 'N137') [[18.460035]]
('N48', 'N192') [[18.459301]]
('N10', 'N220') [[18.45853]]
('N21', 'N60') [[18.458458]]
('N98', 'N133') [[18.45744]]
('N10', 'N38') [[18.456572]]
('N74', 'N148') [[18.45639]]
('N94', 'N99') [[18.45625]]
('N19', 'N24') [[18.45619]]
('N130', 'N180') [[18.455492]]
('N10', 'N89') [[18.454905]]
('N38', 'N210') [[18.453789]]
('N162', 'N180') [[18.452286]]
('N121', 'N132') [[18.452072]]
('N177', 'N223') [[18.451803]]
('N19', 'N29') [[18.451588]]
('N39', 'N222') [[18.4515]]
('N137', 'N146') [[18.45104]]
('N2', 'N129') [[18.449888]]
('N36', 'N143') [[18.449823]]
('N2', 'N162') [[18.449102]]
('N114', 'N129') [[18.44794]]
('N56', 'N216') [[18.447626]]
('N180', 'N245') [[18.447613]]
('N70', 'N148') [[18.445715]]
('N11', 'N29') [[18.445057]]
('N19', 'N249') [[18.444784]]
('N38', 'N94') [[18.442997]]
('N89', 'N165') [[18.441982]]
('N56', 'N80') [[18.441566]]
('N110', 'N220') [[18.441132]]
('N19', 'N230') [[18.440603]]
('N172', 'N220') [[18.440374]]
('N24', 'N216') [[18.439817]]
('N1', 'N187') [[18.439592]]
('N31', 'N220') [[18.43953]]
('N89', 'N137') [[18.439512]]
('N40', 'N152') [[18.438232]]
('N38', 'N88') [[18.437784]]
('N19', 'N74') [[18.437551]]
('N61', 'N161') [[18.43719]]
('N29', 'N164') [[18.436354]]
('N121', 'N199') [[18.434399]]
('N49', 'N222') [[18.432299]]
('N19', 'N132') [[18.4322]]
('N40', 'N149') [[18.43149]]
('N29', 'N132') [[18.430794]]
('N222', 'N238') [[18.430376]]
('N82', 'N222') [[18.430014]]
('N44', 'N80') [[18.429502]]
('N42', 'N201') [[18.42938]]
('N2', 'N91') [[18.429096]]
('N71', 'N89') [[18.428377]]
('N118', 'N150') [[18.428207]]
('N40', 'N114') [[18.428034]]
('N97', 'N141') [[18.42688]]
('N94', 'N202') [[18.426577]]
('N60', 'N94') [[18.425465]]
('N2', 'N210') [[18.425108]]
('N134', 'N199') [[18.424568]]
('N42', 'N118') [[18.424412]]
('N16', 'N148') [[18.4241]]
('N202', 'N247') [[18.423607]]
('N19', 'N129') [[18.422379]]
('N91', 'N94') [[18.422005]]
('N94', 'N243') [[18.421549]]
('N97', 'N218') [[18.42149]]
('N11', 'N97') [[18.421165]]
('N19', 'N155') [[18.42111]]
('N19', 'N76') [[18.420334]]
('N76', 'N82') [[18.420006]]
('N96', 'N192') [[18.419497]]
('N42', 'N122') [[18.419367]]
('N19', 'N120') [[18.419146]]
('N160', 'N238') [[18.418974]]
('N2', 'N199') [[18.418943]]
('N122', 'N219') [[18.417137]]
('N21', 'N38') [[18.416945]]
('N129', 'N220') [[18.416609]]
('N2', 'N134') [[18.41541]]
('N192', 'N220') [[18.415052]]
('N133', 'N187') [[18.414602]]
('N94', 'N172') [[18.413986]]
('N10', 'N36') [[18.413927]]
('N16', 'N40') [[18.413351]]
('N80', 'N220') [[18.411898]]
('N29', 'N36') [[18.410887]]
('N60', 'N114') [[18.410446]]
('N49', 'N76') [[18.409582]]
('N2', 'N130') [[18.407377]]
('N29', 'N82') [[18.40733]]
('N41', 'N186') [[18.407137]]
('N29', 'N221') [[18.405966]]
('N18', 'N94') [[18.4059]]
('N40', 'N162') [[18.405478]]
('N40', 'N74') [[18.404297]]
('N38', 'N80') [[18.404284]]
('N130', 'N248') [[18.404259]]
('N40', 'N229') [[18.404247]]
('N29', 'N202') [[18.403446]]
('N80', 'N84') [[18.403423]]
('N38', 'N234') [[18.403137]]
('N21', 'N162') [[18.402227]]
('N19', 'N97') [[18.401928]]
('N8', 'N81') [[18.40129]]
('N118', 'N183') [[18.399725]]
('N2', 'N148') [[18.399567]]
('N81', 'N201') [[18.399254]]
('N10', 'N222') [[18.398312]]
('N88', 'N118') [[18.398003]]
('N150', 'N220') [[18.397636]]
('N29', 'N165') [[18.397001]]
('N210', 'N234') [[18.396914]]
('N89', 'N210') [[18.395975]]
('N40', 'N98') [[18.39558]]
('N50', 'N231') [[18.39495]]
('N2', 'N229') [[18.39493]]
('N95', 'N220') [[18.394674]]
('N28', 'N247') [[18.394608]]
('N11', 'N40') [[18.39367]]
('N129', 'N202') [[18.393332]]
('N178', 'N220') [[18.392685]]
('N133', 'N210') [[18.392456]]
('N19', 'N31') [[18.390814]]
('N175', 'N238') [[18.390131]]
('N16', 'N42') [[18.389269]]
('N82', 'N178') [[18.38903]]
('N94', 'N197') [[18.387894]]
('N21', 'N137') [[18.387547]]
('N21', 'N165') [[18.387093]]
('N132', 'N155') [[18.386414]]
('N19', 'N145') [[18.38524]]
('N94', 'N218') [[18.384829]]
('N44', 'N99') [[18.3843]]
('N19', 'N71') [[18.383993]]
('N49', 'N60') [[18.381834]]
('N60', 'N236') [[18.381243]]
('N137', 'N220') [[18.381182]]
('N89', 'N151') [[18.381123]]
('N56', 'N132') [[18.380653]]
('N40', 'N146') [[18.380352]]
('N19', 'N32') [[18.378664]]
('N2', 'N165') [[18.378218]]
('N187', 'N200') [[18.377684]]
('N150', 'N219') [[18.377377]]
('N141', 'N220') [[18.37729]]
('N80', 'N192') [[18.37679]]
('N117', 'N174') [[18.37647]]
('N91', 'N163') [[18.376238]]
('N155', 'N165') [[18.376074]]
('N151', 'N172') [[18.3759]]
('N49', 'N133') [[18.375292]]
('N223', 'N245') [[18.375278]]
('N6', 'N133') [[18.375275]]
('N85', 'N94') [[18.374947]]
('N29', 'N219') [[18.373526]]
('N21', 'N88') [[18.373446]]
('N148', 'N161') [[18.373348]]
('N94', 'N198') [[18.372618]]
('N38', 'N145') [[18.372564]]
('N29', 'N127') [[18.372383]]
('N148', 'N165') [[18.371828]]
('N38', 'N180') [[18.371765]]
('N2', 'N19') [[18.37034]]
('N44', 'N118') [[18.370163]]
('N38', 'N219') [[18.36998]]
('N201', 'N210') [[18.369959]]
('N6', 'N192') [[18.36905]]
('N121', 'N129') [[18.368738]]
('N56', 'N244') [[18.368732]]
('N118', 'N186') [[18.366547]]
('N137', 'N223') [[18.366219]]
('N85', 'N220') [[18.365608]]
('N24', 'N50') [[18.365097]]
('N29', 'N179') [[18.364964]]
('N1', 'N220') [[18.364468]]
('N220', 'N223') [[18.363907]]
('N40', 'N163') [[18.363724]]
('N1', 'N186') [[18.363182]]
('N80', 'N148') [[18.36301]]
('N56', 'N238') [[18.362549]]
('N21', 'N148') [[18.361198]]
('N118', 'N148') [[18.360672]]
('N94', 'N143') [[18.360167]]
('N82', 'N148') [[18.359686]]
('N21', 'N248') [[18.359364]]
('N2', 'N131') [[18.35921]]
('N148', 'N192') [[18.358864]]
('N6', 'N118') [[18.357103]]
('N2', 'N185') [[18.35693]]
('N150', 'N151') [[18.35592]]
('N94', 'N109') [[18.35564]]
('N38', 'N61') [[18.355473]]
('N81', 'N82') [[18.355051]]
('N98', 'N142') [[18.354761]]
('N118', 'N129') [[18.35439]]
('N126', 'N150') [[18.35401]]
('N74', 'N233') [[18.353949]]
('N38', 'N49') [[18.353916]]
('N121', 'N155') [[18.353863]]
('N41', 'N94') [[18.35333]]
('N6', 'N218') [[18.352837]]
('N97', 'N231') [[18.352648]]
('N24', 'N222') [[18.35165]]
('N8', 'N40') [[18.351622]]
('N130', 'N150') [[18.349745]]
('N21', 'N252') [[18.349283]]
('N10', 'N94') [[18.34748]]
('N121', 'N163') [[18.346663]]
('N132', 'N133') [[18.346384]]
('N134', 'N150') [[18.345343]]
('N29', 'N118') [[18.345343]]
('N121', 'N220') [[18.344955]]
('N199', 'N218') [[18.344221]]
('N121', 'N133') [[18.343948]]
('N74', 'N202') [[18.343822]]
('N82', 'N165') [[18.343725]]
('N89', 'N150') [[18.342314]]
('N49', 'N61') [[18.341524]]
('N29', 'N40') [[18.341448]]
('N81', 'N94') [[18.341408]]
('N162', 'N203') [[18.341026]]
('N40', 'N248') [[18.340393]]
('N2', 'N24') [[18.34015]]
('N82', 'N121') [[18.340097]]
('N10', 'N148') [[18.339966]]
('N26', 'N97') [[18.339935]]
('N102', 'N133') [[18.339024]]
('N2', 'N141') [[18.338915]]
('N36', 'N122') [[18.338823]]
('N140', 'N245') [[18.338718]]
('N42', 'N158') [[18.33861]]
('N94', 'N144') [[18.338366]]
('N62', 'N206') [[18.338358]]
('N186', 'N223') [[18.337078]]
('N19', 'N201') [[18.336802]]
('N29', 'N133') [[18.335777]]
('N56', 'N63') [[18.335447]]
('N80', 'N94') [[18.333778]]
('N89', 'N180') [[18.33376]]
('N84', 'N94') [[18.333176]]
('N174', 'N238') [[18.333162]]
('N40', 'N61') [[18.333038]]
('N81', 'N220') [[18.33288]]
('N6', 'N210') [[18.332851]]
('N79', 'N238') [[18.332586]]
('N70', 'N109') [[18.331709]]
('N199', 'N223') [[18.33164]]
('N148', 'N163') [[18.331263]]
('N21', 'N245') [[18.331263]]
('N44', 'N143') [[18.331085]]
('N118', 'N134') [[18.330753]]
('N29', 'N72') [[18.330532]]
('N88', 'N133') [[18.330414]]
('N150', 'N237') [[18.330067]]
('N11', 'N94') [[18.32742]]
('N19', 'N245') [[18.326878]]
('N172', 'N210') [[18.326197]]
('N19', 'N248') [[18.32605]]
('N210', 'N248') [[18.325981]]
('N42', 'N166') [[18.325808]]
('N44', 'N94') [[18.32573]]
('N40', 'N233') [[18.325579]]
('N148', 'N178') [[18.325544]]
('N21', 'N144') [[18.325054]]
('N29', 'N187') [[18.32413]]
('N60', 'N201') [[18.323849]]
('N32', 'N155') [[18.32377]]
('N142', 'N164') [[18.323668]]
('N186', 'N192') [[18.323164]]
('N60', 'N238') [[18.322886]]
('N49', 'N130') [[18.322102]]
('N19', 'N134') [[18.32208]]
('N91', 'N114') [[18.321758]]
('N32', 'N94') [[18.321537]]
('N118', 'N223') [[18.321026]]
('N60', 'N248') [[18.320946]]
('N102', 'N118') [[18.320763]]
('N42', 'N186') [[18.320131]]
('N49', 'N165') [[18.31997]]
('N150', 'N179') [[18.319883]]
('N201', 'N222') [[18.31934]]
('N96', 'N134') [[18.318014]]
('N10', 'N118') [[18.317892]]
('N185', 'N242') [[18.31689]]
('N118', 'N238') [[18.316721]]
('N74', 'N137') [[18.315874]]
('N94', 'N110') [[18.31554]]
('N186', 'N238') [[18.315062]]
('N130', 'N229') [[18.31505]]
('N49', 'N82') [[18.313818]]
('N29', 'N201') [[18.313663]]
('N245', 'N248') [[18.313364]]
('N118', 'N191') [[18.312962]]
('N6', 'N160') [[18.31252]]
('N6', 'N56') [[18.312426]]
('N67', 'N234') [[18.311567]]
('N44', 'N137') [[18.311031]]
('N133', 'N162') [[18.31071]]
('N150', 'N246') [[18.30997]]
('N6', 'N19') [[18.309746]]
('N40', 'N224') [[18.309586]]
('N2', 'N180') [[18.309536]]
('N151', 'N223') [[18.30948]]
('N180', 'N223') [[18.30937]]
('N122', 'N133') [[18.308552]]
('N38', 'N161') [[18.307848]]
('N19', 'N252') [[18.306023]]
('N40', 'N95') [[18.305786]]
('N125', 'N238') [[18.304733]]
('N29', 'N67') [[18.303776]]
('N56', 'N96') [[18.30353]]
('N94', 'N180') [[18.303246]]
('N21', 'N132') [[18.30187]]
('N24', 'N89') [[18.301601]]
('N130', 'N208') [[18.301577]]
('N199', 'N229') [[18.30155]]
('N48', 'N133') [[18.301422]]
('N38', 'N82') [[18.300777]]
('N60', 'N132') [[18.30024]]
('N24', 'N180') [[18.299314]]
('N146', 'N186') [[18.298647]]
('N49', 'N229') [[18.297483]]
('N29', 'N155') [[18.29732]]
('N114', 'N118') [[18.297314]]
('N38', 'N192') [[18.296814]]
('N49', 'N95') [[18.29663]]
('N133', 'N238') [[18.296434]]
('N19', 'N118') [[18.295298]]
('N89', 'N220') [[18.2952]]
('N81', 'N245') [[18.294727]]
('N19', 'N210') [[18.294683]]
('N10', 'N42') [[18.29453]]
('N95', 'N238') [[18.293812]]
('N83', 'N186') [[18.293407]]
('N6', 'N97') [[18.29264]]
('N60', 'N203') [[18.292492]]
('N48', 'N186') [[18.292368]]
('N151', 'N238') [[18.292137]]
('N21', 'N220') [[18.291534]]
('N24', 'N155') [[18.29135]]
('N42', 'N49') [[18.291285]]
('N1', 'N202') [[18.290836]]
('N29', 'N69') [[18.290812]]
('N130', 'N202') [[18.29057]]
('N3', 'N94') [[18.290546]]
('N129', 'N133') [[18.290445]]
('N35', 'N94') [[18.290289]]
('N38', 'N126') [[18.290253]]
('N89', 'N172') [[18.29015]]
('N80', 'N164') [[18.29009]]
('N26', 'N29') [[18.289946]]
('N56', 'N166') [[18.28949]]
('N94', 'N239') [[18.289293]]
('N39', 'N40') [[18.288952]]
('N24', 'N202') [[18.288317]]
('N50', 'N186') [[18.288136]]
('N42', 'N91') [[18.287924]]
('N72', 'N94') [[18.287611]]
('N44', 'N211') [[18.287481]]
('N113', 'N183') [[18.287022]]
('N97', 'N150') [[18.286573]]
('N150', 'N247') [[18.285786]]
('N94', 'N161') [[18.285637]]
('N155', 'N244') [[18.285378]]
('N19', 'N80') [[18.285135]]
('N19', 'N186') [[18.285131]]
('N40', 'N164') [[18.284925]]
('N19', 'N21') [[18.28483]]
('N148', 'N174') [[18.283289]]
('N42', 'N56') [[18.28225]]
('N19', 'N220') [[18.281889]]
('N192', 'N238') [[18.281408]]
('N222', 'N229') [[18.281372]]
('N24', 'N165') [[18.281034]]
('N41', 'N81') [[18.280901]]
('N150', 'N199') [[18.280872]]
('N54', 'N185') [[18.280664]]
('N89', 'N148') [[18.280653]]
('N82', 'N130') [[18.280231]]
('N211', 'N238') [[18.27953]]
('N165', 'N238') [[18.279152]]
('N137', 'N180') [[18.279055]]
('N82', 'N97') [[18.278877]]
('N40', 'N177') [[18.278843]]
('N21', 'N133') [[18.278841]]
('N220', 'N247') [[18.278835]]
('N91', 'N223') [[18.27881]]
('N211', 'N248') [[18.27876]]
('N94', 'N134') [[18.278605]]
('N91', 'N148') [[18.277895]]
('N49', 'N175') [[18.277699]]
('N16', 'N223') [[18.277653]]
('N10', 'N61') [[18.277487]]
('N82', 'N201') [[18.277473]]
('N10', 'N245') [[18.276833]]
('N16', 'N91') [[18.276716]]
('N29', 'N80') [[18.275816]]
('N158', 'N180') [[18.275417]]
