('M0P1', 'M0P2') [[50.616226]]
('N146', 'N164') [[18.451323]]
('N13', 'N83') [[18.449553]]
('N42', 'N201') [[18.446323]]
('N156', 'N161') [[18.446314]]
('N205', 'N219') [[18.44574]]
('N5', 'N106') [[18.444864]]
('N43', 'N232') [[18.444817]]
('N20', 'N35') [[18.443085]]
('N250', 'M0P1') [[18.44066]]
('N94', 'N219') [[18.436451]]
('N120', 'N226') [[18.435707]]
('N94', 'N161') [[18.435673]]
('N70', 'N242') [[18.435337]]
('N21', 'N85') [[18.434204]]
('N88', 'N232') [[18.433857]]
('N21', 'N133') [[18.432585]]
('N154', 'N232') [[18.431322]]
('N35', 'N228') [[18.428635]]
('N68', 'N111') [[18.42846]]
('N41', 'N205') [[18.42507]]
('N201', 'N213') [[18.423918]]
('N205', 'N217') [[18.423023]]
('N94', 'N201') [[18.422836]]
('N1', 'M0P1') [[18.422396]]
('N128', 'N201') [[18.417898]]
('N154', 'N196') [[18.417494]]
('N45', 'N184') [[18.415895]]
('N181', 'N205') [[18.414404]]
('N228', 'N229') [[18.414282]]
('N21', 'N144') [[18.414038]]
('N161', 'N217') [[18.410244]]
('N97', 'N154') [[18.409624]]
('N189', 'N221') [[18.409555]]
('N161', 'N252') [[18.40938]]
('N68', 'N230') [[18.406849]]
('N39', 'N207') [[18.405804]]
('N21', 'N201') [[18.403095]]
('N21', 'N36') [[18.402964]]
('N79', 'N161') [[18.401731]]
('N201', 'N250') [[18.400583]]
('N2', 'N108') [[18.400103]]
('N141', 'N184') [[18.399347]]
('N205', 'N251') [[18.398458]]
('N146', 'N192') [[18.396935]]
('N47', 'N161') [[18.395533]]
('N35', 'N161') [[18.394577]]
('N41', 'N90') [[18.393305]]
('N35', 'N111') [[18.392939]]
('N205', 'N235') [[18.391417]]
('N27', 'N83') [[18.38957]]
('N146', 'N161') [[18.388933]]
('N54', 'N206') [[18.383347]]
('N228', 'M0P2') [[18.381256]]
('N192', 'N250') [[18.380514]]
('N85', 'M0P2') [[18.379549]]
('N85', 'N196') [[18.378983]]
('N201', 'N205') [[18.378428]]
('N21', 'N97') [[18.378296]]
('N19', 'N56') [[18.378237]]
('N62', 'N201') [[18.377748]]
('N147', 'N201') [[18.375706]]
('N15', 'N242') [[18.374641]]
('N35', 'N235') [[18.373814]]
('N84', 'N192') [[18.372366]]
('N156', 'N214') [[18.372015]]
('N111', 'M0P1') [[18.371527]]
('N21', 'N153') [[18.371428]]
('N230', 'N243') [[18.371387]]
('N111', 'N164') [[18.370497]]
('N90', 'N164') [[18.369001]]
('N90', 'N201') [[18.368946]]
('N201', 'N238') [[18.36856]]
('N28', 'N184') [[18.36836]]
('N24', 'N201') [[18.36812]]
('N83', 'N146') [[18.365656]]
('N6', 'N242') [[18.365324]]
('N21', 'N96') [[18.365078]]
('N15', 'N21') [[18.364948]]
('N13', 'N133') [[18.36456]]
('N45', 'N250') [[18.36449]]
('N177', 'N205') [[18.362942]]
('N27', 'N215') [[18.359257]]
('N82', 'M0P1') [[18.357588]]
('N97', 'N247') [[18.35607]]
('N19', 'N164') [[18.355484]]
('N21', 'N151') [[18.354729]]
('N210', 'N221') [[18.35452]]
('N21', 'N107') [[18.35386]]
('N6', 'N192') [[18.353052]]
('N15', 'N164') [[18.35187]]
('N21', 'N108') [[18.35183]]
('N83', 'N202') [[18.349754]]
('N51', 'N210') [[18.349371]]
('N33', 'N161') [[18.348368]]
('N21', 'N217') [[18.347084]]
('N201', 'N248') [[18.347052]]
('N117', 'N232') [[18.34483]]
('N21', 'N60') [[18.343994]]
('N70', 'N131') [[18.342512]]
('N163', 'N219') [[18.337664]]
('N41', 'N109') [[18.337103]]
('N54', 'N207') [[18.336428]]
('N21', 'N141') [[18.335037]]
('N35', 'N109') [[18.333946]]
('N54', 'N242') [[18.333828]]
('N41', 'N228') [[18.333172]]
('N187', 'N205') [[18.332012]]
('N5', 'N205') [[18.331497]]
('N45', 'N97') [[18.331457]]
('N16', 'N35') [[18.330816]]
('N82', 'N201') [[18.329767]]
('N144', 'N232') [[18.328115]]
('N41', 'N242') [[18.327358]]
('N0', 'N230') [[18.326672]]
('N146', 'N196') [[18.326624]]
('N213', 'N242') [[18.325676]]
('N68', 'N161') [[18.324017]]
('N9', 'N161') [[18.323961]]
('N54', 'N108') [[18.323214]]
('N21', 'N229') [[18.3229]]
('N156', 'N171') [[18.3222]]
('N120', 'N157') [[18.322083]]
('N90', 'N146') [[18.321468]]
('N37', 'N156') [[18.320702]]
('N235', 'N242') [[18.3204]]
('N206', 'N230') [[18.31993]]
('N147', 'N162') [[18.319654]]
('N21', 'N189') [[18.318834]]
('N120', 'N192') [[18.318327]]
('N79', 'N146') [[18.3179]]
('N9', 'N150') [[18.316864]]
('N156', 'N235') [[18.316746]]
('N68', 'N245') [[18.316706]]
('N21', 'N194') [[18.316109]]
('N97', 'N229') [[18.315357]]
('N68', 'N249') [[18.314995]]
('N0', 'N192') [[18.314423]]
('N5', 'N164') [[18.31341]]
('N163', 'N192') [[18.311907]]
('N144', 'N242') [[18.311514]]
('N141', 'N205') [[18.31069]]
('N27', 'N247') [[18.30952]]
('N83', 'N194') [[18.306618]]
('N164', 'N232') [[18.30648]]
('N41', 'N230') [[18.305655]]
('N97', 'N146') [[18.305277]]
('N157', 'N201') [[18.303082]]
('N88', 'N94') [[18.30229]]
('N54', 'N192') [[18.301916]]
('N171', 'N242') [[18.300169]]
('N217', 'N230') [[18.299898]]
('N50', 'N175') [[18.299786]]
('N51', 'N205') [[18.299349]]
('N192', 'N230') [[18.298529]]
('N184', 'N242') [[18.29774]]
('N37', 'N163') [[18.296246]]
('N82', 'N164') [[18.29547]]
('N232', 'N247') [[18.295378]]
('N2', 'N21') [[18.294842]]
('N43', 'N205') [[18.294388]]
('N226', 'N242') [[18.293093]]
('N109', 'N232') [[18.291998]]
('N162', 'N201') [[18.291128]]
('N107', 'N205') [[18.29072]]
('N64', 'N201') [[18.290663]]
('N146', 'N190') [[18.290335]]
('N45', 'M0P2') [[18.290333]]
('N187', 'N219') [[18.29017]]
('N91', 'N221') [[18.289824]]
('N161', 'N175') [[18.28947]]
('N96', 'N228') [[18.287931]]
('N184', 'N232') [[18.287764]]
('N161', 'N192') [[18.286575]]
('N42', 'N232') [[18.286066]]
('N26', 'N27') [[18.28582]]
('N79', 'N90') [[18.285433]]
('N35', 'N162') [[18.28461]]
('N90', 'N132') [[18.284538]]
('N35', 'N144') [[18.283426]]
('N35', 'N180') [[18.282995]]
('N107', 'N232') [[18.282915]]
('N217', 'N228') [[18.282473]]
('N242', 'N251') [[18.282324]]
('N68', 'N150') [[18.282219]]
('N141', 'N229') [[18.280464]]
('N184', 'N252') [[18.280386]]
('N32', 'N111') [[18.28005]]
('N27', 'N37') [[18.280033]]
('N144', 'N178') [[18.28002]]
('N10', 'N154') [[18.279877]]
('N105', 'N242') [[18.279755]]
('N191', 'N242') [[18.279541]]
('N54', 'N169') [[18.278568]]
('N16', 'N21') [[18.277369]]
('N54', 'N221') [[18.277222]]
('N164', 'N198') [[18.276524]]
('N94', 'N230') [[18.276445]]
('N97', 'M0P2') [[18.275434]]
('N11', 'N201') [[18.274954]]
('N161', 'N232') [[18.274872]]
('N83', 'N232') [[18.273836]]
('N151', 'N201') [[18.272772]]
('N100', 'N201') [[18.272303]]
('N45', 'M0P1') [[18.272217]]
('N41', 'N59') [[18.271927]]
('N83', 'N247') [[18.271791]]
('N19', 'N21') [[18.271206]]
('N88', 'N109') [[18.271042]]
('N0', 'N184') [[18.270685]]
('N49', 'N201') [[18.270626]]
('N192', 'N221') [[18.269999]]
('N6', 'N150') [[18.269915]]
('N21', 'N156') [[18.26985]]
('N161', 'N210') [[18.26979]]
('N192', 'M0P2') [[18.268948]]
('N205', 'N252') [[18.26858]]
('N56', 'N243') [[18.268064]]
('N62', 'M0P1') [[18.267952]]
('N41', 'N219') [[18.266953]]
('N58', 'N161') [[18.266802]]
('N104', 'N205') [[18.265366]]
('N27', 'N71') [[18.264994]]
('N21', 'N175') [[18.263968]]
('N176', 'N192') [[18.26141]]
('N73', 'N177') [[18.261244]]
('N85', 'N230') [[18.260675]]
('N56', 'N219') [[18.260654]]
('N97', 'N181') [[18.258953]]
('N70', 'N192') [[18.2583]]
('N45', 'N252') [[18.258242]]
('N161', 'N191') [[18.257483]]
('N109', 'N230') [[18.256222]]
('N1', 'N161') [[18.25611]]
('N144', 'N180') [[18.255354]]
('N21', 'N37') [[18.255203]]
('N133', 'N192') [[18.252726]]
('N41', 'N174') [[18.252535]]
('N161', 'N198') [[18.251883]]
('N144', 'N192') [[18.250376]]
('N82', 'N156') [[18.250172]]
('N82', 'N245') [[18.250038]]
('N15', 'N156') [[18.248781]]
('N21', 'N177') [[18.24868]]
('N21', 'N54') [[18.246368]]
('N35', 'N156') [[18.24596]]
('N88', 'N207') [[18.245773]]
('N205', 'N221') [[18.244442]]
('N161', 'N235') [[18.244347]]
('N88', 'N91') [[18.244156]]
('N21', 'M0P1') [[18.244019]]
('N68', 'N201') [[18.243992]]
('N187', 'N253') [[18.242048]]
('N21', 'N230') [[18.241404]]
('N37', 'N45') [[18.241253]]
('N6', 'N232') [[18.240936]]
('N202', 'N221') [[18.240522]]
('N27', 'N35') [[18.240242]]
('N21', 'N118') [[18.239271]]
('N146', 'N177') [[18.238491]]
('N150', 'N235') [[18.238453]]
('N15', 'N146') [[18.2382]]
('N21', 'N66') [[18.23816]]
('N180', 'N190') [[18.237387]]
('N105', 'N146') [[18.237211]]
('N41', 'N232') [[18.23611]]
('N83', 'N192') [[18.234276]]
('N35', 'N141') [[18.232704]]
('N51', 'M0P1') [[18.231974]]
('N27', 'N230') [[18.231663]]
('N245', 'M0P1') [[18.230362]]
('N201', 'N214') [[18.230299]]
('N54', 'N236') [[18.229006]]
('N35', 'N139') [[18.227571]]
('N28', 'N201') [[18.2275]]
('N35', 'N82') [[18.227415]]
('N27', 'N146') [[18.227303]]
('N201', 'N252') [[18.227274]]
('N19', 'N156') [[18.226898]]
('N201', 'N235') [[18.225008]]
('N85', 'N161') [[18.224209]]
('N224', 'N230') [[18.222727]]
('N221', 'N251') [[18.22159]]
('N108', 'N230') [[18.221163]]
('N194', 'N219') [[18.22108]]
('N140', 'N230') [[18.220808]]
('N157', 'N161') [[18.219074]]
('N184', 'N201') [[18.218874]]
('N161', 'N247') [[18.21853]]
('N194', 'N230') [[18.215988]]
('N118', 'N161') [[18.21511]]
('N21', 'N82') [[18.2144]]
('N9', 'N164') [[18.214384]]
('N21', 'N249') [[18.213373]]
('N109', 'N247') [[18.213049]]
('N29', 'N201') [[18.212967]]
('N108', 'N250') [[18.212963]]
('N97', 'N198') [[18.212505]]
('N25', 'N242') [[18.212479]]
('N68', 'N97') [[18.211834]]
('N28', 'N164') [[18.211731]]
('N88', 'N235') [[18.211359]]
('N98', 'N228') [[18.210924]]
('N21', 'N34') [[18.210505]]
('N27', 'N111') [[18.209969]]
('N113', 'N242') [[18.209633]]
('N19', 'N228') [[18.209564]]
('N20', 'N43') [[18.209116]]
('N5', 'N27') [[18.209019]]
('N70', 'M0P1') [[18.208937]]
('N165', 'N230') [[18.20874]]
('N120', 'N232') [[18.208376]]
('N230', 'N234') [[18.207317]]
('N150', 'N249') [[18.20728]]
('N194', 'M0P1') [[18.20628]]
('N5', 'N144') [[18.206146]]
('N41', 'N50') [[18.205954]]
('N35', 'N54') [[18.20567]]
('N223', 'M0P2') [[18.205536]]
('N27', 'N201') [[18.203869]]
('N201', 'N221') [[18.203432]]
('N82', 'N235') [[18.20306]]
('N41', 'N217') [[18.2028]]
('N141', 'N196') [[18.20256]]
('N139', 'N154') [[18.201538]]
('N9', 'N96') [[18.201216]]
('N177', 'N251') [[18.201199]]
('N35', 'N133') [[18.200878]]
('N43', 'N201') [[18.200836]]
('N70', 'N201') [[18.200228]]
('N41', 'N83') [[18.199778]]
('N9', 'N54') [[18.198961]]
('N88', 'N161') [[18.19729]]
('N87', 'N161') [[18.197098]]
('N41', 'N177') [[18.196953]]
('N37', 'N235') [[18.196728]]
('N105', 'N161') [[18.196672]]
('N91', 'N201') [[18.196598]]
('N37', 'N232') [[18.195406]]
('N25', 'N232') [[18.195251]]
('N5', 'N54') [[18.19473]]
('N41', 'N247') [[18.194643]]
('N37', 'N196') [[18.194178]]
('N247', 'N251') [[18.194124]]
('N192', 'N251') [[18.194103]]
('N6', 'N35') [[18.193527]]
('N91', 'N251') [[18.193457]]
('N88', 'N146') [[18.1932]]
('N56', 'N120') [[18.192923]]
('N194', 'N232') [[18.191727]]
('N88', 'N219') [[18.191286]]
('N100', 'N161') [[18.19127]]
('N164', 'N177') [[18.191181]]
('N27', 'N75') [[18.190924]]
('N201', 'N232') [[18.190819]]
('N5', 'N45') [[18.190657]]
('N54', 'N154') [[18.189503]]
('N144', 'N157') [[18.18846]]
('N15', 'N32') [[18.188192]]
('N161', 'N219') [[18.187368]]
('N68', 'N82') [[18.187294]]
('N133', 'N201') [[18.186575]]
('N42', 'N191') [[18.186571]]
('N49', 'N249') [[18.186348]]
('N37', 'N189') [[18.186277]]
('N156', 'N247') [[18.186256]]
('N228', 'N235') [[18.186142]]
('N27', 'N189') [[18.184647]]
('N74', 'N205') [[18.184406]]
('N114', 'N161') [[18.18355]]
('N88', 'N164') [[18.183132]]
('N221', 'N242') [[18.183054]]
('N21', 'N113') [[18.182981]]
('N97', 'N228') [[18.181503]]
('N21', 'N212') [[18.181238]]
('N19', 'N70') [[18.181211]]
('N35', 'N205') [[18.181202]]
('N146', 'N150') [[18.180595]]
('N205', 'N230') [[18.180536]]
('N109', 'N235') [[18.17977]]
('N49', 'N219') [[18.179676]]
('N54', 'N85') [[18.179636]]
('N82', 'N210') [[18.179062]]
('N111', 'N232') [[18.178219]]
('N56', 'N94') [[18.178154]]
('N91', 'N144') [[18.177692]]
('N195', 'N205') [[18.177645]]
('N9', 'N196') [[18.177534]]
('N2', 'N161') [[18.177399]]
('N205', 'N208') [[18.177298]]
('N146', 'N153') [[18.176973]]
('N50', 'N223') [[18.176264]]
('N51', 'N150') [[18.175959]]
('N82', 'N187') [[18.175833]]
('N192', 'N194') [[18.175491]]
('N21', 'N252') [[18.174255]]
('N21', 'N161') [[18.171648]]
('N28', 'N161') [[18.171543]]
('N146', 'N205') [[18.171276]]
('N111', 'N249') [[18.170757]]
('N45', 'N205') [[18.17047]]
('N47', 'N221') [[18.170254]]
('N252', 'M0P1') [[18.169115]]
('N94', 'N177') [[18.168922]]
('N5', 'N161') [[18.168379]]
('N181', 'N230') [[18.167425]]
('N109', 'N243') [[18.167084]]
('N201', 'N208') [[18.166378]]
('N54', 'N180') [[18.165531]]
('N120', 'N205') [[18.1651]]
('N90', 'N192') [[18.164371]]
('N13', 'N46') [[18.163803]]
('N27', 'N232') [[18.16352]]
('N27', 'N196') [[18.163261]]
('N150', 'N164') [[18.161715]]
('N11', 'M0P2') [[18.16166]]
('N54', 'N196') [[18.161644]]
('N60', 'N97') [[18.160892]]
('N5', 'N71') [[18.159355]]
('N146', 'N232') [[18.159029]]
('N15', 'N219') [[18.158878]]
('N60', 'N88') [[18.157738]]
('N120', 'N201') [[18.15719]]
('N21', 'N223') [[18.157164]]
('N133', 'N229') [[18.157133]]
('N82', 'N230') [[18.155983]]
('N137', 'N205') [[18.155441]]
('N111', 'N150') [[18.15533]]
('N85', 'N194') [[18.154432]]
('N85', 'N88') [[18.154278]]
('N228', 'N243') [[18.153322]]
('N54', 'N88') [[18.153156]]
('N44', 'N161') [[18.152805]]
('N51', 'N141') [[18.152376]]
('N164', 'N187') [[18.151993]]
('N215', 'N232') [[18.151508]]
('N172', 'N243') [[18.15084]]
('N110', 'N248') [[18.150824]]
('N208', 'N232') [[18.150045]]
('N230', 'N235') [[18.149817]]
('N45', 'N54') [[18.149652]]
('N198', 'N251') [[18.149078]]
('N83', 'N226') [[18.149076]]
('N56', 'N242') [[18.148394]]
('N97', 'N192') [[18.14743]]
('N0', 'N242') [[18.147137]]
('N21', 'N198') [[18.145319]]
('N13', 'N247') [[18.145124]]
('N70', 'N156') [[18.144897]]
('N35', 'N189') [[18.1448]]
('N192', 'N249') [[18.144693]]
('N21', 'N242') [[18.144047]]
('N44', 'N242') [[18.142935]]
('N104', 'N161') [[18.142673]]
('N19', 'N35') [[18.142628]]
('N70', 'N141') [[18.142553]]
('N45', 'N56') [[18.14227]]
('N45', 'N68') [[18.142097]]
('N5', 'N97') [[18.14194]]
('N41', 'N88') [[18.1419]]
('N156', 'N221') [[18.141867]]
('N42', 'N86') [[18.141827]]
('N6', 'N16') [[18.14168]]
('N45', 'N201') [[18.141552]]
('N52', 'M0P2') [[18.14152]]
('N164', 'N180') [[18.141201]]
('N21', 'N160') [[18.140053]]
('N27', 'N213') [[18.139954]]
('N146', 'N221') [[18.139927]]
('N205', 'N232') [[18.139606]]
('N161', 'N226') [[18.138655]]
('N81', 'N88') [[18.138098]]
('N210', 'N242') [[18.138062]]
('N213', 'N215') [[18.137194]]
('N111', 'N161') [[18.136505]]
('N21', 'N187') [[18.136017]]
('N175', 'N207') [[18.134323]]
('N28', 'N205') [[18.134068]]
('N9', 'N146') [[18.133883]]
('N109', 'N249') [[18.133522]]
('N178', 'N252') [[18.13262]]
('N108', 'N242') [[18.131964]]
('N131', 'M0P1') [[18.130508]]
('N88', 'N236') [[18.13047]]
('N38', 'N161') [[18.130196]]
('N139', 'N144') [[18.129713]]
('N157', 'N226') [[18.129515]]
('N228', 'N245') [[18.129213]]
('N56', 'N208') [[18.12843]]
('N184', 'N205') [[18.128307]]
('N13', 'N232') [[18.128237]]
('N110', 'N141') [[18.12822]]
('N161', 'N177') [[18.128088]]
('N161', 'N202') [[18.12806]]
('N164', 'N205') [[18.125881]]
('N139', 'N230') [[18.125269]]
('N68', 'N221') [[18.125196]]
('N68', 'N251') [[18.125051]]
('N9', 'N15') [[18.124859]]
('N164', 'N169') [[18.124699]]
('N228', 'N250') [[18.123623]]
('N98', 'N150') [[18.123535]]
('N19', 'N201') [[18.123392]]
('N230', 'N252') [[18.1233]]
('N180', 'N228') [[18.122974]]
('N27', 'N242') [[18.122929]]
('N51', 'N248') [[18.122917]]
('N131', 'N201') [[18.12197]]
('N21', 'N208') [[18.121891]]
('N84', 'N205') [[18.121662]]
('N35', 'N157') [[18.121416]]
('N83', 'N201') [[18.120062]]
('N94', 'N252') [[18.119963]]
('N192', 'N217') [[18.119797]]
('N88', 'N114') [[18.119692]]
('N14', 'N242') [[18.1189]]
('N162', 'N247') [[18.118841]]
('N180', 'N230') [[18.118132]]
('N48', 'N154') [[18.117792]]
('N87', 'N230') [[18.117512]]
('N150', 'N223') [[18.117277]]
('N160', 'N161') [[18.117271]]
('N144', 'N201') [[18.117146]]
('N27', 'N250') [[18.116276]]
('N150', 'N232') [[18.11612]]
('N144', 'N177') [[18.115438]]
('N90', 'N111') [[18.115253]]
('N221', 'N235') [[18.11398]]
('N127', 'N180') [[18.11323]]
('N35', 'N247') [[18.112762]]
('N9', 'N228') [[18.11275]]
('N161', 'M0P2') [[18.11271]]
('N104', 'N117') [[18.111443]]
('N54', 'N177') [[18.110996]]
('N164', 'N233') [[18.110762]]
('N82', 'N242') [[18.110739]]
('N54', 'N194') [[18.110718]]
('N45', 'N169') [[18.109974]]
('N219', 'N243') [[18.108643]]
('N35', 'N74') [[18.107893]]
('N43', 'N235') [[18.107733]]
('N41', 'N216') [[18.107635]]
('N45', 'N85') [[18.107567]]
('N68', 'N90') [[18.106642]]
('N28', 'N45') [[18.10652]]
('N205', 'N243') [[18.106354]]
('N120', 'N164') [[18.106272]]
('N56', 'N201') [[18.10565]]
('N56', 'N235') [[18.10553]]
('N35', 'N150') [[18.104416]]
('N68', 'N202') [[18.104351]]
('N164', 'N192') [[18.104279]]
('N19', 'N27') [[18.103989]]
('N74', 'N164') [[18.103619]]
('N144', 'M0P1') [[18.103611]]
('N97', 'N201') [[18.103033]]
('N51', 'N201') [[18.102755]]
('N178', 'N180') [[18.10266]]
('N150', 'N247') [[18.101936]]
('N54', 'N228') [[18.10191]]
('N144', 'M0P2') [[18.101784]]
('N37', 'N58') [[18.101738]]
('N221', 'N226') [[18.101711]]
('N97', 'N219') [[18.10153]]
('N21', 'N140') [[18.101336]]
('N139', 'N201') [[18.101187]]
('N68', 'N102') [[18.100826]]
('N192', 'N232') [[18.100689]]
('N150', 'N177') [[18.100126]]
('N109', 'N150') [[18.099949]]
('N175', 'N189') [[18.099785]]
('N83', 'N144') [[18.099752]]
('N113', 'N215') [[18.099482]]
('N107', 'N150') [[18.099419]]
('N205', 'M0P1') [[18.09925]]
('N54', 'N201') [[18.098412]]
('N120', 'N137') [[18.098255]]
('N21', 'N42') [[18.097857]]
('N21', 'N101') [[18.097658]]
('N30', 'N111') [[18.097357]]
('N161', 'N181') [[18.096933]]
('N99', 'N201') [[18.096676]]
('N1', 'N201') [[18.096334]]
('N114', 'N146') [[18.09621]]
('N200', 'N205') [[18.095854]]
('N104', 'N228') [[18.095518]]
('N97', 'N242') [[18.094917]]
('N156', 'N250') [[18.094522]]
('N109', 'N133') [[18.094519]]
('N42', 'N111') [[18.09439]]
('N35', 'N137') [[18.09381]]
('N45', 'N163') [[18.093752]]
('N50', 'N194') [[18.093203]]
('N82', 'N223') [[18.092915]]
('N54', 'N133') [[18.092804]]
('N21', 'N190') [[18.092117]]
('N194', 'N250') [[18.092058]]
('N70', 'N114') [[18.09106]]
('N95', 'N146') [[18.091042]]
('N202', 'N247') [[18.09059]]
('N41', 'N68') [[18.090586]]
('N21', 'N86') [[18.090519]]
('N21', 'N157') [[18.090397]]
('N15', 'N109') [[18.088896]]
('N136', 'N174') [[18.08875]]
('N68', 'N180') [[18.088514]]
