('M0P1', 'M0P2') [[37.9338]]
('N42', 'N221') [[19.161917]]
('N178', 'N248') [[19.16156]]
('N43', 'N205') [[19.157108]]
('N71', 'N85') [[19.150177]]
('N196', 'N221') [[19.146782]]
('N147', 'N221') [[19.146719]]
('N185', 'N198') [[19.146296]]
('N107', 'N224') [[19.143772]]
('N154', 'N189') [[19.14335]]
('N30', 'N250') [[19.142303]]
('N150', 'N189') [[19.142044]]
('N61', 'N178') [[19.141888]]
('N86', 'N189') [[19.141846]]
('N66', 'N136') [[19.138655]]
('N66', 'N241') [[19.138178]]
('N37', 'N136') [[19.133482]]
('N66', 'N100') [[19.131372]]
('N157', 'N221') [[19.12918]]
('N184', 'N189') [[19.125952]]
('N86', 'N241') [[19.125532]]
('N86', 'N185') [[19.124168]]
('N7', 'N86') [[19.123798]]
('N113', 'N168') [[19.12333]]
('N138', 'N157') [[19.119797]]
('N30', 'N137') [[19.117828]]
('N178', 'N198') [[19.11644]]
('N107', 'N193') [[19.11643]]
('N68', 'N136') [[19.11629]]
('N157', 'N185') [[19.11225]]
('N5', 'N185') [[19.110846]]
('N55', 'N193') [[19.109941]]
('N150', 'N157') [[19.106544]]
('N178', 'N246') [[19.105715]]
('N30', 'N189') [[19.105507]]
('N27', 'N98') [[19.104248]]
('N116', 'N189') [[19.103434]]
('N5', 'N42') [[19.100395]]
('N109', 'N194') [[19.095438]]
('N37', 'N178') [[19.094349]]
('N152', 'N185') [[19.092478]]
('N6', 'N252') [[19.085905]]
('N121', 'N178') [[19.082806]]
('N151', 'N189') [[19.081507]]
('N136', 'N249') [[19.081406]]
('N178', 'N225') [[19.072428]]
('N107', 'N221') [[19.070808]]
('N136', 'N162') [[19.065847]]
('N36', 'N128') [[19.063082]]
('N78', 'N185') [[19.06181]]
('N98', 'N221') [[19.06146]]
('N47', 'N178') [[19.057121]]
('N18', 'N136') [[19.054962]]
('N61', 'N189') [[19.054153]]
('N159', 'N178') [[19.044464]]
('N66', 'N162') [[19.044239]]
('N178', 'N193') [[19.039469]]
('N189', 'N241') [[19.039259]]
('N7', 'N168') [[19.039103]]
('N61', 'N116') [[19.039097]]
('N225', 'M0P1') [[19.039045]]
('N43', 'N93') [[19.036577]]
('N185', 'N248') [[19.035181]]
('N71', 'N136') [[19.031858]]
('N176', 'N221') [[19.031513]]
('N71', 'N178') [[19.03112]]
('N189', 'N225') [[19.030453]]
('N219', 'N221') [[19.027903]]
('N189', 'N224') [[19.023642]]
('N49', 'N55') [[19.018862]]
('N212', 'N241') [[19.018383]]
('N93', 'N113') [[19.01626]]
('N178', 'M0P1') [[19.015465]]
('N167', 'N178') [[19.01523]]
('N150', 'N178') [[19.013563]]
('N26', 'N42') [[19.009844]]
('N42', 'N162') [[19.008127]]
('N27', 'N121') [[19.003939]]
('N30', 'N81') [[19.0019]]
('N42', 'N166') [[19.00101]]
('N42', 'N137') [[18.998697]]
('N4', 'N136') [[18.997904]]
('N20', 'N185') [[18.99669]]
('N6', 'N42') [[18.99543]]
('N86', 'N116') [[18.993313]]
('N168', 'N178') [[18.99298]]
('N93', 'N135') [[18.992298]]
('N71', 'N209') [[18.991703]]
('N93', 'N157') [[18.99025]]
('N47', 'N93') [[18.988651]]
('N93', 'N208') [[18.98506]]
('N157', 'N162') [[18.985]]
('N25', 'N178') [[18.983852]]
('N66', 'N224') [[18.982069]]
('N142', 'N185') [[18.980473]]
('N42', 'N178') [[18.976213]]
('N6', 'N30') [[18.975445]]
('N85', 'N189') [[18.973772]]
('N212', 'N246') [[18.971529]]
('N30', 'N198') [[18.96941]]
('N31', 'N252') [[18.96667]]
('N219', 'N248') [[18.966558]]
('N30', 'N78') [[18.962736]]
('N89', 'N178') [[18.962393]]
('N66', 'N194') [[18.960312]]
('N71', 'N149') [[18.959484]]
('N71', 'N240') [[18.958456]]
('N93', 'N176') [[18.958298]]
('N5', 'N120') [[18.95787]]
('N162', 'N241') [[18.957243]]
('N54', 'N178') [[18.956125]]
('N42', 'N208') [[18.952927]]
('N27', 'N116') [[18.94992]]
('N157', 'N171') [[18.949766]]
('N248', 'M0P1') [[18.945415]]
('N178', 'N184') [[18.94306]]
('N33', 'N66') [[18.942831]]
('N86', 'N136') [[18.941322]]
('N107', 'N157') [[18.940048]]
('N26', 'N51') [[18.935604]]
('N120', 'N178') [[18.935446]]
('N5', 'N189') [[18.930124]]
('N178', 'N197') [[18.9293]]
('N123', 'N185') [[18.928673]]
('N71', 'N176') [[18.927914]]
('N7', 'N128') [[18.927683]]
('N136', 'N157') [[18.927355]]
('N113', 'N185') [[18.927011]]
('N108', 'N178') [[18.926085]]
('N36', 'N85') [[18.923357]]
('N178', 'N241') [[18.920034]]
('N185', 'N224') [[18.919184]]
('N43', 'N137') [[18.918772]]
('N53', 'N189') [[18.91689]]
('N136', 'N189') [[18.915634]]
('N138', 'N150') [[18.915325]]
('N86', 'N154') [[18.915308]]
('N120', 'N189') [[18.913036]]
('N42', 'N78') [[18.909494]]
('N113', 'N178') [[18.908073]]
('N42', 'N43') [[18.905523]]
('N136', 'N218') [[18.905275]]
('N7', 'N36') [[18.90385]]
('N128', 'N138') [[18.900013]]
('N128', 'N185') [[18.898638]]
('N136', 'N248') [[18.89849]]
('N30', 'N188') [[18.898344]]
('N113', 'N157') [[18.897558]]
('N35', 'N178') [[18.896196]]
('N178', 'N239') [[18.892822]]
('N107', 'N136') [[18.888144]]
('N93', 'N181') [[18.887611]]
('N71', 'N147') [[18.887175]]
('N24', 'N30') [[18.8859]]
('N18', 'N189') [[18.882135]]
('N20', 'N249') [[18.882084]]
('N189', 'M0P1') [[18.881645]]
('N93', 'N231') [[18.879768]]
('N143', 'N185') [[18.879475]]
('N205', 'N248') [[18.879452]]
('N78', 'N190') [[18.878944]]
('N18', 'N68') [[18.876986]]
('N43', 'N49') [[18.875103]]
('N171', 'N189') [[18.87495]]
('N78', 'N86') [[18.874027]]
('N221', 'N241') [[18.873718]]
('N193', 'N201') [[18.87361]]
('N148', 'N178') [[18.870007]]
('N86', 'N178') [[18.869478]]
('N136', 'N153') [[18.868696]]
('N136', 'M0P1') [[18.865911]]
('N30', 'N48') [[18.864979]]
('N136', 'N160') [[18.864292]]
('N42', 'N71') [[18.86222]]
('N93', 'N167') [[18.86161]]
('N30', 'N37') [[18.861319]]
('N134', 'N189') [[18.860977]]
('N221', 'N252') [[18.859287]]
('N63', 'N106') [[18.85922]]
('N30', 'N214') [[18.858274]]
('N136', 'N185') [[18.858236]]
('N118', 'N189') [[18.85762]]
('N178', 'N224') [[18.857157]]
('N60', 'N136') [[18.856083]]
('N178', 'N191') [[18.854622]]
('N67', 'N93') [[18.854115]]
('N26', 'N241') [[18.853418]]
('N20', 'N178') [[18.85061]]
('N6', 'N185') [[18.849827]]
('N4', 'N30') [[18.849316]]
('N30', 'N195') [[18.848822]]
('N136', 'N250') [[18.847363]]
('N71', 'N170') [[18.846287]]
('N30', 'N179') [[18.844912]]
('N42', 'N248') [[18.844494]]
('N27', 'N252') [[18.84365]]
('N176', 'N225') [[18.842537]]
('N71', 'N108') [[18.84247]]
('N116', 'N157') [[18.842228]]
('N53', 'N248') [[18.842226]]
('N145', 'N221') [[18.842123]]
('N30', 'N168') [[18.840406]]
('N7', 'N63') [[18.838854]]
('N8', 'N248') [[18.838263]]
('N7', 'N178') [[18.83801]]
('N78', 'N189') [[18.837996]]
('N178', 'N249') [[18.83688]]
('N108', 'N153') [[18.836323]]
('N93', 'N249') [[18.835867]]
('N4', 'N167') [[18.83571]]
('N208', 'N250') [[18.834995]]
('N4', 'N71') [[18.834665]]
('N107', 'N138') [[18.83455]]
('N136', 'N174') [[18.83257]]
('N109', 'N185') [[18.832308]]
('N142', 'N157') [[18.83204]]
('N85', 'N185') [[18.831608]]
('N108', 'N120') [[18.8316]]
('N113', 'N138') [[18.830894]]
('N189', 'N248') [[18.830448]]
('N30', 'N248') [[18.830343]]
('N178', 'N212') [[18.829903]]
('N136', 'N176') [[18.829771]]
('N93', 'N212') [[18.828081]]
('N157', 'N241') [[18.82724]]
('N181', 'N189') [[18.827154]]
('N150', 'N185') [[18.82598]]
('N167', 'N225') [[18.825216]]
('N43', 'N178') [[18.824785]]
('N67', 'N221') [[18.82395]]
('N42', 'N174') [[18.823713]]
('N89', 'N157') [[18.823593]]
('N136', 'N245') [[18.821877]]
('N18', 'N187') [[18.821287]]
('N5', 'N136') [[18.821213]]
('N102', 'N178') [[18.820986]]
('N134', 'N178') [[18.819366]]
('N138', 'N167') [[18.818958]]
('N93', 'N134') [[18.818432]]
('N107', 'N174') [[18.818058]]
('N116', 'N248') [[18.816317]]
('N37', 'N135') [[18.815882]]
('N0', 'N241') [[18.813877]]
('N86', 'N165') [[18.813595]]
('N146', 'N221') [[18.811153]]
('N142', 'N190') [[18.810408]]
('N137', 'N150') [[18.809502]]
('N107', 'N196') [[18.80776]]
('N178', 'N228') [[18.805626]]
('N30', 'N221') [[18.804564]]
('N71', 'N142') [[18.804104]]
('N63', 'N250') [[18.803665]]
('N136', 'N187') [[18.802786]]
('N168', 'N224') [[18.80237]]
('N49', 'N185') [[18.80177]]
('N86', 'N248') [[18.800444]]
('N37', 'N185') [[18.799335]]
('N92', 'N136') [[18.799086]]
('N106', 'N136') [[18.79812]]
('N31', 'N221') [[18.798082]]
('N241', 'N252') [[18.79702]]
('N93', 'N221') [[18.795408]]
('N139', 'M0P2') [[18.794994]]
('N63', 'N189') [[18.794567]]
('N5', 'N37') [[18.794273]]
('N185', 'N189') [[18.794134]]
('N49', 'N248') [[18.793997]]
('N189', 'N252') [[18.793919]]
('N116', 'N191') [[18.793224]]
('N189', 'N250') [[18.792976]]
('N154', 'N218') [[18.792942]]
('N71', 'N86') [[18.791553]]
('N166', 'N186') [[18.790852]]
('N154', 'N241') [[18.790583]]
('N30', 'N43') [[18.790476]]
('N185', 'N241') [[18.789438]]
('N7', 'N54') [[18.787409]]
('N166', 'N181') [[18.786503]]
('N178', 'N226') [[18.786396]]
('N41', 'N240') [[18.785498]]
('N66', 'N225') [[18.784931]]
('N18', 'N208') [[18.78256]]
('N30', 'N112') [[18.781115]]
('N116', 'N181') [[18.780817]]
('N136', 'N188') [[18.780567]]
('N42', 'N205') [[18.780453]]
('N66', 'N153') [[18.77901]]
('N135', 'N181') [[18.778755]]
('N137', 'N208') [[18.778091]]
('N108', 'N240') [[18.777964]]
('N120', 'N185') [[18.777395]]
('N30', 'N46') [[18.777296]]
('N21', 'N66') [[18.776731]]
('N135', 'N185') [[18.775692]]
('N18', 'N23') [[18.775597]]
('N185', 'N240') [[18.774672]]
('N30', 'N251') [[18.773546]]
('N30', 'N240') [[18.773108]]
('N193', 'N248') [[18.772524]]
('N5', 'N178') [[18.772448]]
('N107', 'N153') [[18.771639]]
('N55', 'N109') [[18.76934]]
('N18', 'N30') [[18.769285]]
('N41', 'N125') [[18.768856]]
('N157', 'N209') [[18.768307]]
('N8', 'N138') [[18.768011]]
('N189', 'N209') [[18.7676]]
('N135', 'N190') [[18.766691]]
('N83', 'N178') [[18.76568]]
('N35', 'N189') [[18.765368]]
('N178', 'N236') [[18.764416]]
('N121', 'N168') [[18.763996]]
('N189', 'N196') [[18.763851]]
('N66', 'N178') [[18.763002]]
('N78', 'N250') [[18.762613]]
('N30', 'N100') [[18.761984]]
('N187', 'N240') [[18.760954]]
('N109', 'N128') [[18.759827]]
('N27', 'N150') [[18.758242]]
('N189', 'N251') [[18.757298]]
('N113', 'N136') [[18.754595]]
('N126', 'N178') [[18.75332]]
('N20', 'N92') [[18.752937]]
('N63', 'N248') [[18.752659]]
('N30', 'N107') [[18.751413]]
('N140', 'N221') [[18.75028]]
('N36', 'N41') [[18.749334]]
('N93', 'N170') [[18.748995]]
('N4', 'N154') [[18.748747]]
('N30', 'N177') [[18.748446]]
('N188', 'N189') [[18.748066]]
('N136', 'N237') [[18.746809]]
('N73', 'N136') [[18.746801]]
('N26', 'N136') [[18.746729]]
('N100', 'N221') [[18.746117]]
('N63', 'N86') [[18.745058]]
('N18', 'N185') [[18.744114]]
('N136', 'N201') [[18.743841]]
('N26', 'N86') [[18.743015]]
('N66', 'N166') [[18.74211]]
('N66', 'N223') [[18.741835]]
('N137', 'N248') [[18.74171]]
('N16', 'N42') [[18.740995]]
('N49', 'N93') [[18.740616]]
('N43', 'N136') [[18.740168]]
('N37', 'M0P2') [[18.739655]]
('N71', 'N157') [[18.738832]]
('N30', 'N239') [[18.73846]]
('N45', 'N93') [[18.73779]]
('N141', 'N218') [[18.737738]]
('N30', 'N140') [[18.737326]]
('N7', 'N66') [[18.737314]]
('N86', 'N151') [[18.736036]]
('N241', 'N249') [[18.734339]]
('N30', 'N60') [[18.733603]]
('N41', 'N136') [[18.73349]]
('N37', 'N250') [[18.732853]]
('N98', 'M0P1') [[18.730995]]
('N166', 'N178') [[18.727129]]
('N7', 'N109') [[18.726799]]
('N30', 'N178') [[18.726585]]
('N122', 'N157') [[18.72529]]
('N116', 'N167') [[18.724861]]
('N178', 'N221') [[18.724802]]
('N60', 'N178') [[18.722616]]
('N68', 'N178') [[18.719866]]
('N71', 'N128') [[18.719336]]
('N5', 'N250') [[18.71758]]
('N136', 'N212') [[18.717451]]
('N13', 'N92') [[18.716764]]
('N139', 'N241') [[18.716743]]
('N107', 'N208') [[18.716324]]
('N106', 'N209') [[18.715164]]
('N71', 'N190') [[18.715157]]
('N178', 'N180') [[18.714636]]
('N116', 'N205') [[18.714256]]
('N4', 'N128') [[18.714064]]
('N106', 'N187') [[18.713945]]
('N189', 'N239') [[18.71361]]
('N41', 'N71') [[18.712044]]
('N107', 'N128') [[18.711367]]
('N85', 'N108') [[18.710522]]
('N30', 'N184') [[18.709192]]
('N16', 'N93') [[18.708752]]
('N167', 'N241') [[18.708279]]
('N91', 'N221') [[18.7082]]
('N36', 'N185') [[18.708088]]
('N31', 'N86') [[18.707333]]
('N4', 'N86') [[18.7073]]
('N221', 'N248') [[18.707071]]
('N20', 'N86') [[18.706861]]
('N138', 'N241') [[18.706512]]
('N47', 'N63') [[18.706463]]
('N18', 'N178') [[18.706284]]
('N18', 'N45') [[18.705984]]
('N128', 'N178') [[18.70371]]
('N20', 'N252') [[18.703356]]
('N137', 'N250') [[18.70271]]
('N43', 'N168') [[18.702223]]
('N7', 'N250') [[18.701693]]
('N25', 'N54') [[18.700727]]
('N178', 'N231') [[18.699821]]
('N41', 'N214') [[18.69917]]
('N178', 'N192') [[18.699154]]
('N157', 'N174') [[18.698824]]
('N7', 'N248') [[18.698315]]
('N16', 'N41') [[18.698246]]
('N73', 'N116') [[18.698133]]
('N78', 'N241') [[18.696924]]
('N38', 'N93') [[18.69681]]
('N26', 'N185') [[18.696428]]
('N153', 'N188') [[18.694792]]
('N43', 'N189') [[18.694569]]
('N138', 'N216') [[18.694298]]
('N121', 'N221') [[18.692804]]
('N73', 'N178') [[18.692366]]
('N42', 'N141') [[18.692194]]
('N140', 'N189') [[18.69158]]
('N106', 'N120') [[18.691555]]
('N88', 'N137') [[18.690784]]
('N136', 'N183') [[18.689135]]
('N86', 'N166') [[18.688898]]
('N26', 'N45') [[18.688848]]
('N174', 'N185') [[18.688686]]
('N166', 'N185') [[18.688677]]
('N190', 'N250') [[18.688658]]
('N107', 'N120') [[18.688417]]
('N139', 'N190') [[18.68798]]
('N23', 'N248') [[18.686033]]
('N86', 'N187') [[18.68527]]
('N30', 'N63') [[18.685183]]
('N31', 'N93') [[18.68512]]
('N157', 'N193') [[18.683372]]
('N27', 'N157') [[18.682238]]
('N100', 'N185') [[18.680809]]
('N55', 'N108') [[18.68055]]
('N79', 'N248') [[18.67828]]
('N41', 'N113') [[18.677383]]
('N16', 'N198') [[18.677227]]
('N189', 'N244') [[18.676968]]
('N7', 'N89') [[18.676931]]
('N81', 'N208') [[18.675802]]
('N66', 'N173') [[18.675537]]
('N93', 'N137') [[18.67548]]
('N89', 'N93') [[18.674978]]
('N26', 'N248') [[18.674654]]
('N30', 'N208') [[18.674622]]
('N4', 'N185') [[18.674273]]
('N30', 'N44') [[18.673157]]
('N63', 'N73') [[18.673023]]
('N27', 'N250') [[18.67263]]
('N30', 'N116') [[18.67258]]
('N170', 'N185') [[18.671738]]
('N93', 'N252') [[18.67171]]
('N128', 'N136') [[18.67161]]
('N18', 'N93') [[18.6712]]
('N66', 'N109') [[18.669315]]
('N196', 'N252') [[18.669167]]
('N218', 'N252') [[18.668629]]
('N63', 'N134') [[18.66836]]
('N134', 'N250') [[18.668186]]
('N71', 'N220') [[18.667223]]
('N26', 'N121') [[18.666925]]
('N54', 'N93') [[18.666395]]
('N63', 'N241') [[18.666231]]
('N162', 'N178') [[18.66459]]
('N63', 'N78') [[18.664219]]
('N16', 'N239') [[18.662342]]
('N49', 'N231') [[18.661694]]
('N43', 'N208') [[18.66123]]
('N109', 'N121') [[18.65975]]
('N168', 'N221') [[18.659626]]
('N220', 'N248') [[18.65939]]
('N86', 'N109') [[18.659199]]
('N27', 'N136') [[18.65886]]
('N38', 'N250') [[18.658424]]
('N7', 'N91') [[18.658386]]
('N66', 'N128') [[18.657896]]
('N59', 'N86') [[18.656378]]
('N178', 'N205') [[18.656288]]
('N98', 'N208') [[18.65626]]
('N134', 'N136') [[18.65623]]
('N137', 'N185') [[18.655176]]
('N157', 'N159') [[18.654413]]
('N189', 'N208') [[18.65317]]
('N78', 'N240') [[18.653011]]
('N172', 'N185') [[18.652454]]
('N136', 'N166') [[18.65113]]
('N93', 'N142') [[18.650324]]
('N4', 'N5') [[18.650194]]
('N103', 'N178') [[18.64982]]
('N137', 'N178') [[18.649632]]
('N7', 'N93') [[18.649569]]
('N63', 'N224') [[18.648972]]
('N45', 'N137') [[18.648802]]
('N27', 'N42') [[18.64826]]
('N160', 'N250') [[18.648186]]
('N7', 'N214') [[18.645962]]
('N31', 'N42') [[18.645615]]
('N71', 'N252') [[18.645206]]
('N147', 'N185') [[18.643724]]
('N37', 'N137') [[18.643389]]
('N40', 'N93') [[18.643276]]
('N31', 'N208') [[18.643023]]
('N128', 'N149') [[18.641745]]
('N85', 'N136') [[18.640892]]
('N153', 'N166') [[18.64071]]
('N113', 'N181') [[18.640112]]
('N30', 'N174') [[18.639341]]
('N51', 'N86') [[18.639328]]
('N125', 'N221') [[18.63811]]
('N194', 'N214') [[18.637913]]
('N7', 'N118') [[18.63788]]
('N71', 'N187') [[18.637373]]
('N157', 'N248') [[18.637024]]
('N5', 'N231') [[18.63608]]
('N42', 'N252') [[18.636042]]
('N41', 'N241') [[18.636042]]
('N8', 'N201') [[18.635523]]
('N46', 'N205') [[18.635384]]
('N111', 'N136') [[18.63454]]
('N125', 'N136') [[18.634367]]
('N135', 'N168') [[18.634275]]
('N135', 'N157') [[18.63301]]
('N136', 'N223') [[18.632885]]
('N16', 'N208') [[18.632822]]
('N73', 'N185') [[18.63259]]
('N30', 'N154') [[18.632467]]
('N30', 'N238') [[18.63234]]
('N120', 'N136') [[18.631784]]
('N35', 'N205') [[18.631548]]
('N41', 'N167') [[18.631483]]
('N57', 'N252') [[18.631365]]
('N7', 'N106') [[18.63026]]
('N216', 'N225') [[18.630053]]
('N78', 'N212') [[18.629614]]
('N153', 'N186') [[18.62821]]
('N136', 'N239') [[18.62819]]
('N107', 'N178') [[18.628094]]
('N100', 'N251') [[18.627779]]
('N41', 'N248') [[18.627691]]
('N136', 'N149') [[18.627504]]
('N8', 'N136') [[18.627127]]
('N141', 'N198') [[18.626535]]
('N221', 'N240') [[18.625946]]
('N36', 'N86') [[18.625755]]
('N168', 'N209') [[18.625002]]
('N185', 'N225') [[18.624653]]
('N78', 'N150') [[18.624277]]
('N42', 'N100') [[18.623823]]
('N5', 'N187') [[18.623756]]
('N137', 'N203') [[18.623167]]
('N138', 'N225') [[18.623117]]
('N41', 'N194') [[18.623108]]
('N30', 'N120') [[18.62156]]
('N67', 'N248') [[18.621521]]
('N168', 'N185') [[18.621515]]
('N49', 'N205') [[18.621418]]
('N42', 'N93') [[18.621267]]
('N38', 'N136') [[18.620523]]
('N166', 'N187') [[18.620493]]
('N108', 'N136') [[18.620237]]
('N91', 'N219') [[18.619963]]
('N106', 'N248') [[18.61979]]
('N23', 'N136') [[18.619743]]
('N100', 'N137') [[18.619333]]
('N137', 'N138') [[18.61886]]
('N63', 'N195') [[18.618837]]
('N41', 'N66') [[18.618603]]
('N26', 'M0P1') [[18.617735]]
('N107', 'N191') [[18.617474]]
('N66', 'N146') [[18.617348]]
('N58', 'N218') [[18.617126]]
('N141', 'N157') [[18.61707]]
('N30', 'N86') [[18.616474]]
('N138', 'N142') [[18.616318]]
('N89', 'N136') [[18.616014]]
('N201', 'N221') [[18.615484]]
('N112', 'N157') [[18.615314]]
('N151', 'N178') [[18.61487]]
('N66', 'N250') [[18.614359]]
('N55', 'N136') [[18.613756]]
('N30', 'N108') [[18.61372]]
('N66', 'N209') [[18.61299]]
('N93', 'N140') [[18.611217]]
('N136', 'N167') [[18.610794]]
('N178', 'N251') [[18.609999]]
('N109', 'N248') [[18.609768]]
('N40', 'N189') [[18.609749]]
('N66', 'N157') [[18.608986]]
('N7', 'N224') [[18.608934]]
('N171', 'N249') [[18.608644]]
('N178', 'N195') [[18.60806]]
('N93', 'N116') [[18.607536]]
('N51', 'N128') [[18.60748]]
('N41', 'N128') [[18.607023]]
('N174', 'N221') [[18.606535]]
('N69', 'N241') [[18.60593]]
('N136', 'N142') [[18.60567]]
('N30', 'N68') [[18.605495]]
('N137', 'N166') [[18.605415]]
('N20', 'N71') [[18.604584]]
('N85', 'N100') [[18.60429]]
('N66', 'N107') [[18.604212]]
('N137', 'N214') [[18.603765]]
('N5', 'N40') [[18.603758]]
('N36', 'N172') [[18.603285]]
('N30', 'N163') [[18.603258]]
('N93', 'N162') [[18.60318]]
('N24', 'N248') [[18.603167]]
('N5', 'N93') [[18.602758]]
('N26', 'N159') [[18.602528]]
('N36', 'N186') [[18.601795]]
('N80', 'N178') [[18.601423]]
('N170', 'N221') [[18.60075]]
('N73', 'N221') [[18.599796]]
('N126', 'N221') [[18.599712]]
('N241', 'M0P1') [[18.599571]]
('N86', 'N176') [[18.598314]]
('N212', 'N218') [[18.598198]]
('N107', 'N190') [[18.597874]]
('N42', 'N107') [[18.597849]]
('N55', 'N107') [[18.597378]]
('N231', 'N248') [[18.59724]]
('N185', 'N202') [[18.595589]]
('N107', 'N168') [[18.5954]]
('N128', 'N157') [[18.59439]]
('N185', 'N205') [[18.594255]]
('N178', 'N209') [[18.593739]]
('N4', 'N220') [[18.592644]]
('N67', 'N185') [[18.591644]]
('N86', 'N212') [[18.591581]]
('N93', 'N246') [[18.591406]]
('N86', 'N250') [[18.591341]]
('N7', 'N43') [[18.591211]]
('N5', 'N137') [[18.591074]]
('N63', 'N93') [[18.590897]]
('N189', 'N220') [[18.590883]]
('N189', 'N212') [[18.590555]]
('N178', 'N253') [[18.590048]]
('N7', 'N67') [[18.589811]]
('N109', 'N168') [[18.588985]]
('N41', 'N42') [[18.588137]]
('N136', 'N168') [[18.58708]]
('N4', 'N252') [[18.586916]]
('N87', 'N185') [[18.586903]]
('N107', 'N116') [[18.58681]]
('N20', 'N228') [[18.586481]]
('N45', 'N85') [[18.585438]]
('N58', 'N118') [[18.583553]]
('N24', 'N91') [[18.583187]]
('N179', 'N189') [[18.582853]]
('N150', 'N168') [[18.582201]]
('N85', 'N178') [[18.582056]]
('N16', 'N240') [[18.581991]]
('N45', 'N152') [[18.581678]]
('N6', 'N16') [[18.581455]]
('N75', 'N181') [[18.581331]]
('N78', 'N225') [[18.579662]]
('N30', 'N194') [[18.57903]]
('N151', 'N248') [[18.579002]]
('N42', 'N198') [[18.578989]]
('N93', 'N237') [[18.578573]]
('N141', 'M0P2') [[18.578299]]
('N18', 'N218') [[18.57826]]
('N16', 'N185') [[18.577824]]
('N16', 'N86') [[18.577614]]
('N60', 'N250') [[18.577074]]
('N136', 'N252') [[18.576591]]
('N48', 'N205') [[18.576506]]
('N178', 'N181') [[18.576162]]
('N41', 'N62') [[18.576126]]
('N160', 'N241') [[18.57607]]
('N37', 'N189') [[18.57586]]
('N98', 'N205') [[18.575647]]
('N154', 'N166') [[18.575426]]
('N46', 'N248') [[18.574974]]
('N7', 'N23') [[18.574736]]
('N30', 'N142') [[18.574638]]
('N43', 'N109') [[18.57422]]
('N107', 'N137') [[18.5738]]
('N21', 'N189') [[18.572893]]
('N85', 'N93') [[18.572702]]
('N98', 'N157') [[18.572367]]
('N30', 'N220') [[18.572073]]
('N41', 'N185') [[18.571804]]
('N108', 'N159') [[18.571539]]
('N36', 'N71') [[18.571375]]
('N138', 'N149') [[18.571285]]
('N121', 'N249') [[18.56973]]
('N200', 'N221') [[18.56956]]
('N188', 'N241') [[18.569202]]
('N66', 'N174') [[18.569183]]
('N30', 'N218') [[18.569113]]
('N86', 'N153') [[18.56882]]
('N181', 'N209') [[18.568102]]
('N164', 'N241') [[18.567255]]
('N55', 'N189') [[18.566784]]
('N71', 'N113') [[18.564678]]
('N119', 'N178') [[18.56444]]
