('M0P1', 'M0P2') [[46.43372]]
('N44', 'N167') [[18.828857]]
('N63', 'N212') [[18.82753]]
('N146', 'N219') [[18.825035]]
('N29', 'N63') [[18.822659]]
('N19', 'N226') [[18.819506]]
('N197', 'N219') [[18.817131]]
('N25', 'N27') [[18.817001]]
('N19', 'N166') [[18.81695]]
('N187', 'N212') [[18.813995]]
('N199', 'N219') [[18.811844]]
('N69', 'N127') [[18.811607]]
('N19', 'N74') [[18.810266]]
('N63', 'N125') [[18.805145]]
('N122', 'N249') [[18.802334]]
('N119', 'N147') [[18.80187]]
('N187', 'N203') [[18.801804]]
('N77', 'N200') [[18.799923]]
('N63', 'N93') [[18.799511]]
('N191', 'N212') [[18.79516]]
('N197', 'N204') [[18.792896]]
('N63', 'N176') [[18.7923]]
('N1', 'N209') [[18.791174]]
('N95', 'M0P1') [[18.788157]]
('N76', 'N246') [[18.78693]]
('N108', 'N219') [[18.782671]]
('N93', 'N248') [[18.780891]]
('N1', 'N186') [[18.780422]]
('N54', 'N113') [[18.78023]]
('N53', 'N111') [[18.777903]]
('N76', 'N147') [[18.776846]]
('N44', 'N204') [[18.775772]]
('N71', 'N200') [[18.77267]]
('N116', 'N204') [[18.76952]]
('N44', 'N186') [[18.769129]]
('N95', 'N167') [[18.76837]]
('N113', 'N176') [[18.767828]]
('N9', 'N44') [[18.767773]]
('N147', 'N238') [[18.764961]]
('N77', 'N238') [[18.764355]]
('N63', 'N202') [[18.763594]]
('N44', 'N162') [[18.761906]]
('N45', 'N200') [[18.759954]]
('N10', 'N44') [[18.758621]]
('N25', 'N76') [[18.758577]]
('N82', 'N146') [[18.75794]]
('N136', 'N219') [[18.754705]]
('N60', 'N93') [[18.75459]]
('N238', 'N253') [[18.754187]]
('N108', 'N204') [[18.753643]]
('N44', 'N176') [[18.752499]]
('N117', 'N219') [[18.751547]]
('N82', 'N111') [[18.751411]]
('N44', 'N76') [[18.748394]]
('N76', 'N102') [[18.747766]]
('N204', 'N210') [[18.747494]]
('N124', 'M0P1') [[18.746702]]
('N85', 'N170') [[18.745966]]
('N11', 'N176') [[18.743246]]
('N53', 'N162') [[18.741983]]
('N136', 'M0P1') [[18.741858]]
('N112', 'N246') [[18.737316]]
('N179', 'N219') [[18.73721]]
('N25', 'N212') [[18.7362]]
('N73', 'N204') [[18.735785]]
('N72', 'N238') [[18.734423]]
('N33', 'N73') [[18.733618]]
('N122', 'N219') [[18.732254]]
('N54', 'N219') [[18.728224]]
('N117', 'N147') [[18.726967]]
('N186', 'N220') [[18.72603]]
('N106', 'N147') [[18.723698]]
('N85', 'N176') [[18.723602]]
('N108', 'N130') [[18.723278]]
('N83', 'N147') [[18.721928]]
('N60', 'N212') [[18.721613]]
('N146', 'N203') [[18.72147]]
('N19', 'N219') [[18.721035]]
('N108', 'N112') [[18.717882]]
('N204', 'N219') [[18.717783]]
('N9', 'N52') [[18.717308]]
('N127', 'N186') [[18.716457]]
('N186', 'N214') [[18.716106]]
('N108', 'N248') [[18.71572]]
('N41', 'N219') [[18.715633]]
('N79', 'N166') [[18.714962]]
('N103', 'N219') [[18.71364]]
('N54', 'N63') [[18.712936]]
('N47', 'N89') [[18.712141]]
('N186', 'N224') [[18.712093]]
('N86', 'N93') [[18.711178]]
('N54', 'N186') [[18.71048]]
('N13', 'N124') [[18.710127]]
('N75', 'N226') [[18.708073]]
('N28', 'N76') [[18.705002]]
('N219', 'M0P2') [[18.704975]]
('N76', 'N200') [[18.703619]]
('N0', 'N202') [[18.703373]]
('N19', 'N79') [[18.700697]]
('N127', 'N224') [[18.700684]]
('N13', 'N162') [[18.700346]]
('N27', 'N247') [[18.700096]]
('N108', 'N186') [[18.700045]]
('N12', 'N104') [[18.6997]]
('N146', 'N186') [[18.699549]]
('N176', 'N203') [[18.698692]]
('N111', 'N212') [[18.698288]]
('N74', 'M0P1') [[18.69756]]
('N27', 'N77') [[18.694834]]
('N147', 'N214') [[18.693712]]
('N125', 'N147') [[18.6935]]
('N112', 'N202') [[18.693157]]
('N44', 'N180') [[18.69212]]
('N93', 'N156') [[18.692045]]
('N45', 'N246') [[18.6905]]
('N130', 'N226') [[18.689428]]
('N135', 'N219') [[18.68939]]
('N19', 'N237') [[18.688534]]
('N127', 'N155') [[18.688112]]
('N25', 'N52') [[18.68796]]
('N31', 'N219') [[18.687057]]
('N19', 'N147') [[18.686386]]
('N93', 'N246') [[18.685633]]
('N69', 'N186') [[18.685373]]
('N147', 'N204') [[18.684387]]
('N67', 'N186') [[18.68374]]
('N63', 'N246') [[18.681616]]
('N82', 'N219') [[18.681112]]
('N86', 'N219') [[18.680836]]
('N53', 'N133') [[18.679243]]
('N53', 'N82') [[18.679117]]
('N9', 'N135') [[18.677494]]
('N44', 'N109') [[18.674623]]
('N29', 'N200') [[18.673147]]
('N202', 'N224') [[18.67294]]
('N29', 'N77') [[18.672781]]
('N44', 'N93') [[18.672388]]
('N19', 'N124') [[18.671116]]
('N83', 'N219') [[18.670122]]
('N25', 'N108') [[18.669846]]
('N103', 'N200') [[18.669401]]
('N13', 'N227') [[18.66737]]
('N117', 'N246') [[18.665958]]
('N18', 'N63') [[18.665215]]
('N52', 'N226') [[18.665117]]
('N14', 'N200') [[18.66399]]
('N104', 'N135') [[18.663797]]
('N61', 'N251') [[18.663662]]
('N63', 'N253') [[18.663498]]
('N116', 'N212') [[18.661598]]
('N16', 'N111') [[18.6598]]
('N27', 'N54') [[18.657513]]
('N209', 'N224') [[18.655743]]
('N54', 'N76') [[18.654903]]
('N13', 'N219') [[18.65444]]
('N5', 'N186') [[18.65415]]
('N186', 'N200') [[18.653687]]
('N124', 'N200') [[18.653294]]
('N60', 'N204') [[18.65293]]
('N27', 'N226') [[18.65208]]
('N27', 'N167') [[18.65096]]
('N157', 'N202') [[18.650637]]
('N42', 'N44') [[18.650414]]
('N13', 'N53') [[18.649185]]
('N108', 'N241') [[18.64747]]
('N54', 'N146') [[18.64584]]
('N21', 'N44') [[18.645245]]
('N82', 'N204') [[18.645191]]
('N176', 'N200') [[18.644215]]
('N108', 'N193') [[18.643272]]
('N44', 'N235') [[18.64315]]
('N82', 'N125') [[18.641533]]
('N27', 'N206') [[18.641287]]
('N18', 'N108') [[18.64103]]
('N203', 'N212') [[18.640818]]
('N206', 'N212') [[18.640217]]
('N130', 'N219') [[18.638205]]
('N67', 'N219') [[18.637796]]
('N12', 'N117') [[18.637148]]
('N74', 'N191') [[18.635408]]
('N204', 'M0P1') [[18.635033]]
('N87', 'N204') [[18.633633]]
('N89', 'N219') [[18.633108]]
('N11', 'N125') [[18.632444]]
('N14', 'N219') [[18.63212]]
('N18', 'N147') [[18.630518]]
('N231', 'M0P1') [[18.63017]]
('N108', 'N209') [[18.630001]]
('N212', 'N237') [[18.629765]]
('N44', 'N112') [[18.629026]]
('N113', 'N116') [[18.628168]]
('N205', 'M0P1') [[18.62755]]
('N119', 'N162') [[18.625786]]
('N63', 'N130') [[18.62472]]
('N219', 'N249') [[18.62425]]
('N93', 'N204') [[18.624098]]
('N67', 'N117') [[18.62156]]
('N27', 'N185') [[18.620607]]
('N127', 'N246') [[18.618162]]
('N82', 'N197') [[18.618]]
('N162', 'N237') [[18.617764]]
('N93', 'N111') [[18.61698]]
('N130', 'N136') [[18.614832]]
('N53', 'N146') [[18.614222]]
('N93', 'N127') [[18.613222]]
('N119', 'N219') [[18.61281]]
('N204', 'N239') [[18.612526]]
('N186', 'M0P2') [[18.610394]]
('N124', 'N176') [[18.607903]]
('N219', 'N253') [[18.607605]]
('N219', 'N248') [[18.60701]]
('N25', 'N250') [[18.60656]]
('N15', 'N19') [[18.606487]]
('N87', 'N93') [[18.606092]]
('N209', 'N248') [[18.605946]]
('N9', 'N104') [[18.605465]]
('N52', 'N191') [[18.605415]]
('N130', 'N231') [[18.604918]]
('N5', 'N44') [[18.604681]]
('N15', 'N166') [[18.603931]]
('N44', 'N132') [[18.60238]]
('N122', 'N204') [[18.602058]]
('N33', 'N212') [[18.601877]]
('N41', 'N147') [[18.601765]]
('N108', 'N110') [[18.601759]]
('N19', 'N54') [[18.601627]]
('N14', 'N232') [[18.601206]]
('N116', 'N231') [[18.601051]]
('N63', 'N69') [[18.600794]]
('N44', 'N82') [[18.60063]]
('N129', 'M0P1') [[18.600256]]
('N43', 'N130') [[18.600214]]
('N17', 'N219') [[18.59945]]
('N127', 'N248') [[18.5989]]
('N27', 'N202') [[18.598381]]
('N44', 'N122') [[18.598099]]
('N33', 'N108') [[18.597809]]
('N166', 'N246') [[18.59731]]
('N76', 'N156') [[18.596678]]
('N89', 'N250') [[18.5946]]
('N204', 'N215') [[18.593668]]
('N13', 'N145') [[18.5935]]
('N147', 'N253') [[18.592182]]
('N27', 'N238') [[18.59186]]
('N77', 'N162') [[18.591707]]
('N76', 'N93') [[18.591064]]
('N111', 'N170') [[18.590103]]
('N130', 'N204') [[18.588852]]
('N33', 'N69') [[18.58764]]
('N33', 'N148') [[18.58757]]
('N101', 'N176') [[18.587324]]
('N18', 'N53') [[18.587225]]
('N104', 'N186') [[18.587008]]
('N151', 'N219') [[18.586136]]
('N62', 'N204') [[18.583775]]
('N54', 'N130') [[18.582386]]
('N191', 'N219') [[18.582333]]
('N33', 'N127') [[18.582193]]
('N189', 'N191') [[18.581139]]
('N204', 'N231') [[18.578627]]
('N19', 'N119') [[18.57859]]
('N87', 'N191') [[18.57835]]
('N116', 'N146') [[18.577639]]
('N77', 'N204') [[18.57748]]
('N111', 'N180') [[18.57626]]
('N45', 'N76') [[18.576046]]
('N108', 'N197') [[18.575565]]
('N19', 'N111') [[18.575048]]
('N60', 'N147') [[18.574831]]
('N70', 'N204') [[18.574305]]
('N174', 'N176') [[18.573458]]
('N147', 'M0P1') [[18.573143]]
('N13', 'N125') [[18.572254]]
('N102', 'N219') [[18.572014]]
('N157', 'N204') [[18.571033]]
('N13', 'N95') [[18.570454]]
('N84', 'N204') [[18.570356]]
('N156', 'N202') [[18.5692]]
('N191', 'N200') [[18.56901]]
('N14', 'N27') [[18.568535]]
('N15', 'N33') [[18.56769]]
('N19', 'N29') [[18.56766]]
('N104', 'N246') [[18.567078]]
('N122', 'N139') [[18.566965]]
('N85', 'N157') [[18.566767]]
('N114', 'N212') [[18.565937]]
('N54', 'N147') [[18.56435]]
('N62', 'N147') [[18.563816]]
('N116', 'N209') [[18.563612]]
('N67', 'N147') [[18.563074]]
('N148', 'N212') [[18.562254]]
('N5', 'N27') [[18.562067]]
('N90', 'N127') [[18.56082]]
('N1', 'N104') [[18.560394]]
('N204', 'N249') [[18.560022]]
('N31', 'N204') [[18.559313]]
('N12', 'N33') [[18.55911]]
('N45', 'N63') [[18.559101]]
('N53', 'N210') [[18.558773]]
('N63', 'N127') [[18.557968]]
('N112', 'N226') [[18.557646]]
('N82', 'N205') [[18.55599]]
('N147', 'N209') [[18.55564]]
('N44', 'N231') [[18.555532]]
('N19', 'N202') [[18.554302]]
('N157', 'N224') [[18.552721]]
('N13', 'N85') [[18.551826]]
('N188', 'N246') [[18.549942]]
('N63', 'N108') [[18.549212]]
('N9', 'M0P1') [[18.549007]]
('N191', 'N204') [[18.548164]]
('N199', 'M0P1') [[18.547956]]
('N45', 'N227') [[18.547623]]
('N76', 'N179') [[18.547382]]
('N180', 'N237') [[18.543438]]
('N42', 'N204') [[18.542929]]
('N125', 'N219') [[18.54269]]
('N25', 'N93') [[18.542503]]
('N82', 'N203') [[18.541286]]
('N54', 'N203') [[18.541224]]
('N63', 'N146') [[18.54053]]
('N52', 'N76') [[18.540201]]
('N31', 'N93') [[18.540028]]
('N170', 'N176') [[18.539408]]
('N127', 'N147') [[18.5388]]
('N1', 'N157') [[18.537811]]
('N90', 'N166') [[18.537622]]
('N2', 'N27') [[18.53758]]
('N212', 'N232') [[18.536982]]
('N176', 'N212') [[18.536812]]
('N76', 'N109') [[18.536383]]
('N76', 'N153') [[18.535364]]
('N204', 'N206') [[18.535084]]
('N21', 'N162') [[18.53399]]
('N0', 'N93') [[18.533615]]
('N200', 'N240') [[18.532665]]
('N146', 'N209') [[18.532412]]
('N113', 'N219') [[18.532312]]
('N146', 'N147') [[18.532167]]
('N39', 'M0P1') [[18.531303]]
('N104', 'N125') [[18.531271]]
('N219', 'N252') [[18.531052]]
('N111', 'N237') [[18.530682]]
('N44', 'N133') [[18.53029]]
('N18', 'N93') [[18.529825]]
('N54', 'N247') [[18.528734]]
('N27', 'N79') [[18.528494]]
('N219', 'N240') [[18.527977]]
('N111', 'N167') [[18.5278]]
('N145', 'M0P1') [[18.527668]]
('N42', 'N76') [[18.5273]]
('N14', 'N44') [[18.526949]]
('N113', 'N186') [[18.526793]]
('N46', 'N203') [[18.52554]]
('N67', 'N93') [[18.52491]]
('N108', 'N147') [[18.524584]]
('N93', 'N214') [[18.524513]]
('N27', 'N82') [[18.524416]]
('N77', 'N219') [[18.52441]]
('N111', 'N191') [[18.524298]]
('N42', 'N53') [[18.522009]]
('N8', 'N76') [[18.521725]]
('N204', 'N232') [[18.520683]]
('N77', 'N176') [[18.520393]]
('N76', 'N127') [[18.520237]]
('N108', 'N176') [[18.520208]]
('N111', 'N125') [[18.519997]]
('N124', 'N212') [[18.519806]]
('N133', 'N219') [[18.519608]]
('N93', 'M0P1') [[18.51936]]
('N85', 'N212') [[18.519356]]
('N85', 'N232') [[18.51911]]
('N13', 'N127') [[18.519028]]
('N53', 'N226') [[18.51875]]
('N151', 'N186') [[18.518114]]
('N104', 'N202') [[18.517809]]
('N203', 'N219') [[18.517569]]
('N18', 'N116') [[18.51748]]
('N162', 'N219') [[18.516794]]
('N219', 'N238') [[18.51656]]
('N44', 'N55') [[18.516201]]
('N82', 'N93') [[18.516083]]
('N93', 'N220') [[18.516027]]
('N9', 'N86') [[18.515417]]
('N117', 'N206') [[18.514074]]
('N61', 'N204') [[18.513836]]
('N54', 'N102') [[18.51303]]
('N7', 'N44') [[18.512264]]
('N44', 'N124') [[18.512117]]
('N108', 'N246') [[18.512068]]
('N93', 'N108') [[18.51183]]
('N75', 'N76') [[18.511616]]
('N108', 'N116') [[18.510653]]
('N56', 'N249') [[18.509525]]
('N85', 'N93') [[18.509388]]
('N3', 'N86') [[18.507702]]
('N44', 'N157') [[18.507563]]
('N202', 'N246') [[18.507496]]
('N125', 'N212') [[18.507277]]
('N76', 'N82') [[18.50668]]
('N63', 'N204') [[18.50634]]
('N176', 'N219') [[18.505564]]
('N44', 'N237') [[18.505499]]
('N104', 'N224') [[18.504965]]
('N231', 'M0P2') [[18.504211]]
('N89', 'N204') [[18.504145]]
('N45', 'N82') [[18.503414]]
('N124', 'N246') [[18.5032]]
('N138', 'N147') [[18.503145]]
('N29', 'N210') [[18.503115]]
('N25', 'N186') [[18.502934]]
('N54', 'N189') [[18.500784]]
('N143', 'N212') [[18.500227]]
('N214', 'N219') [[18.49909]]
('N7', 'N13') [[18.49812]]
('N45', 'N85') [[18.49801]]
('N44', 'N205') [[18.497887]]
('N189', 'N219') [[18.49766]]
('N42', 'N93') [[18.49711]]
('N44', 'N165') [[18.496399]]
('N85', 'N166') [[18.495739]]
('N47', 'N200') [[18.495468]]
('N1', 'N176') [[18.49521]]
('N3', 'N116') [[18.494884]]
('N42', 'N206') [[18.494583]]
('N157', 'N226') [[18.494034]]
('N173', 'N200') [[18.493668]]
('N204', 'N212') [[18.493418]]
('N108', 'N203') [[18.4931]]
('N54', 'N82') [[18.492584]]
('N44', 'N170') [[18.491873]]
('N55', 'N147') [[18.491272]]
('N13', 'N111') [[18.490921]]
('N44', 'N191') [[18.490822]]
('N69', 'N119') [[18.489868]]
('N95', 'N238') [[18.489634]]
('N146', 'N162') [[18.488453]]
('N117', 'N216') [[18.48836]]
('N13', 'N204') [[18.4881]]
('N87', 'N226') [[18.487377]]
('N108', 'N165') [[18.486256]]
('N205', 'N219') [[18.486229]]
('N108', 'N202') [[18.486227]]
('N156', 'N250') [[18.485998]]
('N54', 'N238') [[18.485338]]
('N110', 'N219') [[18.484886]]
('N84', 'N246') [[18.48468]]
('N44', 'N105') [[18.484509]]
('N19', 'N77') [[18.484186]]
('N44', 'N90') [[18.484184]]
('N18', 'N235') [[18.483852]]
('N19', 'N33') [[18.48294]]
('N105', 'N176') [[18.482826]]
('N76', 'N204') [[18.482388]]
('N31', 'N200') [[18.481754]]
('N127', 'N206') [[18.481632]]
('N25', 'N166') [[18.481436]]
('N9', 'N235') [[18.481415]]
('N111', 'N113') [[18.481186]]
('N53', 'N147') [[18.481018]]
('N95', 'M0P2') [[18.480944]]
('N147', 'N148') [[18.478556]]
('N42', 'N235') [[18.477516]]
('N147', 'N250') [[18.47714]]
('N44', 'N75') [[18.476994]]
('N45', 'N125') [[18.476616]]
('N11', 'N147') [[18.47589]]
('N125', 'N203') [[18.475496]]
('N75', 'N127') [[18.474987]]
('N71', 'N76') [[18.47487]]
('N44', 'N166') [[18.474554]]
('N19', 'N146') [[18.474545]]
('N93', 'N109') [[18.472528]]
('N54', 'N67') [[18.471832]]
('N13', 'N63') [[18.471611]]
('N125', 'N204') [[18.470911]]
('N93', 'N113') [[18.4702]]
('N219', 'N232') [[18.470024]]
('N104', 'N203') [[18.469858]]
('N14', 'N212') [[18.469236]]
('N93', 'N238') [[18.468937]]
('N5', 'N33') [[18.468924]]
('N151', 'N224') [[18.46892]]
('N44', 'N189') [[18.468838]]
('N25', 'N71') [[18.46874]]
('N60', 'N74') [[18.468433]]
('N1', 'N202') [[18.468428]]
('N27', 'N186') [[18.467918]]
('N210', 'N238') [[18.467548]]
('N157', 'N186') [[18.467068]]
('N9', 'N250') [[18.466812]]
('N12', 'N219') [[18.46666]]
('N15', 'N146') [[18.466227]]
('N52', 'N86') [[18.466166]]
('N74', 'N209') [[18.46576]]
('N30', 'N111') [[18.465591]]
('N77', 'N156') [[18.46546]]
('N63', 'N122') [[18.46535]]
('N76', 'M0P2') [[18.46516]]
('N130', 'N249') [[18.464975]]
('N15', 'N186') [[18.464706]]
('N116', 'N147') [[18.464182]]
('N116', 'N138') [[18.463465]]
('N13', 'M0P1') [[18.463238]]
('N27', 'N108') [[18.463184]]
('N209', 'N213') [[18.463068]]
('N103', 'N166') [[18.46266]]
('N170', 'M0P1') [[18.462618]]
('N28', 'N219') [[18.461695]]
('N18', 'N33') [[18.459295]]
('N180', 'N204') [[18.458656]]
('N44', 'N214') [[18.458208]]
('N25', 'N176') [[18.458088]]
('N13', 'N76') [[18.457836]]
('N204', 'N235') [[18.45719]]
('N44', 'N250') [[18.457054]]
('N108', 'N156') [[18.456844]]
('N42', 'N74') [[18.456766]]
('N44', 'N52') [[18.456636]]
('N9', 'N19') [[18.456228]]
('N63', 'N116') [[18.455624]]
('N130', 'N205') [[18.455366]]
('N108', 'N230') [[18.454586]]
('N31', 'N212') [[18.454168]]
('N204', 'N226') [[18.453701]]
('N35', 'N219') [[18.453491]]
('N127', 'N232') [[18.453293]]
('N19', 'N87') [[18.453238]]
('N127', 'N130') [[18.452608]]
('N27', 'N104') [[18.452402]]
('N24', 'N176') [[18.45206]]
('N186', 'N209') [[18.451012]]
('N138', 'N219') [[18.450706]]
('N44', 'N59') [[18.45047]]
('N219', 'N239') [[18.45038]]
('N63', 'N117') [[18.45006]]
('N104', 'N124') [[18.449831]]
('N13', 'N176') [[18.449375]]
('N146', 'N176') [[18.448938]]
('N104', 'N204') [[18.448402]]
('N130', 'N186') [[18.44833]]
('N27', 'N98') [[18.448135]]
('N72', 'N130') [[18.44786]]
('N42', 'N108') [[18.44776]]
('N147', 'N176') [[18.4471]]
('N5', 'N76') [[18.446938]]
('N44', 'N95') [[18.446848]]
('N17', 'N212') [[18.446848]]
('N138', 'N186') [[18.44628]]
('N29', 'N45') [[18.446125]]
('N69', 'N200') [[18.446102]]
('N125', 'N211') [[18.445564]]
('N33', 'N226') [[18.44534]]
('N130', 'M0P1') [[18.445175]]
('N141', 'N209') [[18.444963]]
('N109', 'N249') [[18.444948]]
('N54', 'N111') [[18.444748]]
('N9', 'N27') [[18.444609]]
('N5', 'N147') [[18.444267]]
('N226', 'N231') [[18.443922]]
('N60', 'N202') [[18.443172]]
('N147', 'N210') [[18.443106]]
('N226', 'N246') [[18.442884]]
('N44', 'N56') [[18.441875]]
('N13', 'N82') [[18.441528]]
('N33', 'N191') [[18.441065]]
('N105', 'N170') [[18.44098]]
('N169', 'N219') [[18.44033]]
('N178', 'N219') [[18.439468]]
('N54', 'N86') [[18.439468]]
('N13', 'N214') [[18.43945]]
('N202', 'N206') [[18.43939]]
('N89', 'N231') [[18.439358]]
('N45', 'N93') [[18.439043]]
('N93', 'N117') [[18.438887]]
('N87', 'N243') [[18.438543]]
('N186', 'N249') [[18.437792]]
('N73', 'N108') [[18.436771]]
('N93', 'N129') [[18.436747]]
('N212', 'N227') [[18.4365]]
('N76', 'N122') [[18.436155]]
('N44', 'N200') [[18.435522]]
('N19', 'N44') [[18.435465]]
('N45', 'N226') [[18.43524]]
('N108', 'N235') [[18.435152]]
('N52', 'N212') [[18.434786]]
('N13', 'N48') [[18.43464]]
('N127', 'N176') [[18.434286]]
('N114', 'N219') [[18.434269]]
('N109', 'N130') [[18.434118]]
('N27', 'N241') [[18.433699]]
('N18', 'N224') [[18.433516]]
('N166', 'N200') [[18.43336]]
('N111', 'N210') [[18.432802]]
('N47', 'N108') [[18.432482]]
('N6', 'N204') [[18.43183]]
('N113', 'N148') [[18.431326]]
('N13', 'N203') [[18.431318]]
('N146', 'N212') [[18.430874]]
('N166', 'N202') [[18.430809]]
('N113', 'N202') [[18.430418]]
('N53', 'N126') [[18.4304]]
('N45', 'N176') [[18.430326]]
('N79', 'N226') [[18.430157]]
('N17', 'N76') [[18.430075]]
('N206', 'N240') [[18.429934]]
('N199', 'N204') [[18.429874]]
('N36', 'N219') [[18.429813]]
('N5', 'N146') [[18.429382]]
('N31', 'N63') [[18.428637]]
('N13', 'N144') [[18.428223]]
('N76', 'N176') [[18.427578]]
('N44', 'N241') [[18.427397]]
('N197', 'N212') [[18.427298]]
('N76', 'N226') [[18.427149]]
('N127', 'N212') [[18.426609]]
('N18', 'N130') [[18.426558]]
('N39', 'N204') [[18.426216]]
('N148', 'N237') [[18.426176]]
('N237', 'M0P1') [[18.426046]]
('N33', 'N93') [[18.425442]]
('N103', 'N235') [[18.425165]]
('N93', 'N197') [[18.424818]]
('N151', 'N212') [[18.42479]]
('N45', 'N86') [[18.422976]]
('N93', 'N216') [[18.422413]]
('N113', 'N249') [[18.42235]]
('N29', 'N240') [[18.4219]]
('N3', 'N126') [[18.421854]]
('N75', 'N200') [[18.420975]]
('N19', 'N82') [[18.420904]]
('N11', 'N186') [[18.420345]]
('N103', 'N147') [[18.420233]]
('N125', 'N238') [[18.41955]]
('N43', 'N54') [[18.419334]]
('N30', 'N63') [[18.418583]]
('N147', 'N211') [[18.417894]]
('N145', 'N246') [[18.417181]]
('N90', 'N93') [[18.416693]]
('N21', 'N219') [[18.416676]]
('N44', 'N125') [[18.416618]]
('N60', 'N219') [[18.416565]]
