('M0P1', 'M0P2') [[37.55413]]
('N82', 'N239') [[18.58339]]
('N119', 'N146') [[18.583302]]
('N5', 'N238') [[18.581877]]
('N15', 'N31') [[18.568075]]
('N19', 'N188') [[18.566772]]
('N52', 'N91') [[18.5661]]
('N5', 'N140') [[18.565302]]
('N225', 'N243') [[18.565144]]
('N172', 'N225') [[18.564468]]
('N188', 'N214') [[18.564285]]
('N17', 'N160') [[18.562656]]
('N5', 'N139') [[18.562336]]
('N3', 'N152') [[18.562223]]
('N46', 'N225') [[18.561798]]
('N165', 'N168') [[18.561338]]
('N16', 'N159') [[18.56024]]
('N114', 'N165') [[18.557299]]
('N19', 'N135') [[18.55642]]
('N181', 'N239') [[18.552643]]
('N227', 'N239') [[18.55219]]
('N14', 'N15') [[18.547205]]
('N152', 'N234') [[18.545916]]
('N5', 'N6') [[18.545164]]
('N12', 'N31') [[18.544327]]
('N71', 'N177') [[18.544292]]
('N19', 'N75') [[18.544235]]
('N19', 'N148') [[18.542822]]
('N114', 'N234') [[18.542715]]
('N16', 'M0P1') [[18.542572]]
('N225', 'N237') [[18.539263]]
('N31', 'N46') [[18.537443]]
('N139', 'N239') [[18.536322]]
('N113', 'N239') [[18.52743]]
('N172', 'N177') [[18.527292]]
('N43', 'N177') [[18.525732]]
('N67', 'N158') [[18.524057]]
('N239', 'M0P2') [[18.52197]]
('N8', 'N213') [[18.518232]]
('N141', 'N158') [[18.517477]]
('N3', 'N17') [[18.514845]]
('N83', 'N186') [[18.513567]]
('N87', 'N93') [[18.511698]]
('N106', 'M0P1') [[18.508913]]
('N12', 'N59') [[18.502989]]
('N12', 'N84') [[18.500828]]
('N160', 'N234') [[18.500372]]
('N52', 'N122') [[18.500034]]
('N5', 'N15') [[18.49234]]
('N12', 'N190') [[18.49137]]
('N194', 'N243') [[18.491184]]
('N46', 'N238') [[18.487804]]
('N91', 'N165') [[18.487068]]
('N239', 'M0P1') [[18.486898]]
('N188', 'N225') [[18.486336]]
('N124', 'N239') [[18.484854]]
('N59', 'N91') [[18.483366]]
('N31', 'N152') [[18.482777]]
('N91', 'N205') [[18.481987]]
('N91', 'N214') [[18.480742]]
('N19', 'N132') [[18.480156]]
('N85', 'N152') [[18.479061]]
('N34', 'N214') [[18.478176]]
('N5', 'N119') [[18.478]]
('N87', 'N205') [[18.474386]]
('N16', 'N234') [[18.467184]]
('N46', 'N214') [[18.46674]]
('N65', 'N84') [[18.46444]]
('N152', 'N177') [[18.46214]]
('N5', 'N212') [[18.459164]]
('N165', 'N238') [[18.456795]]
('N39', 'N156') [[18.454084]]
('N199', 'N239') [[18.453642]]
('N71', 'N135') [[18.452528]]
('N83', 'N172') [[18.452253]]
('N16', 'N156') [[18.452036]]
('N52', 'N71') [[18.451405]]
('N52', 'N239') [[18.451363]]
('N15', 'N226') [[18.4497]]
('N168', 'N188') [[18.449083]]
('N71', 'N91') [[18.448551]]
('N84', 'N91') [[18.447193]]
('N31', 'N165') [[18.444958]]
('N74', 'N225') [[18.444569]]
('N152', 'N214') [[18.44456]]
('N15', 'N169') [[18.443592]]
('N5', 'N205') [[18.442831]]
('N23', 'N239') [[18.43762]]
('N80', 'N87') [[18.437315]]
('N17', 'N61') [[18.436901]]
('N23', 'N214') [[18.436182]]
('N101', 'N152') [[18.434671]]
('N15', 'N200') [[18.433296]]
('N83', 'N225') [[18.432915]]
('N46', 'N194') [[18.431553]]
('N83', 'N116') [[18.428804]]
('N177', 'N237') [[18.428425]]
('N46', 'N84') [[18.422695]]
('N46', 'N67') [[18.422335]]
('N5', 'N33') [[18.421112]]
('N74', 'N239') [[18.420176]]
('N52', 'N177') [[18.417076]]
('N15', 'N87') [[18.415997]]
('N5', 'N200') [[18.415419]]
('N91', 'N141') [[18.414402]]
('N43', 'N152') [[18.410837]]
('N65', 'N91') [[18.40857]]
('N217', 'N225') [[18.405342]]
('N84', 'N158') [[18.405022]]
('N23', 'N169') [[18.404928]]
('N19', 'N152') [[18.404913]]
('N16', 'N47') [[18.404228]]
('N15', 'N23') [[18.403837]]
('N148', 'N239') [[18.402014]]
('N12', 'N243') [[18.40028]]
('N42', 'N239') [[18.39981]]
('N67', 'N102') [[18.399204]]
('N225', 'N245') [[18.398952]]
('N52', 'N132') [[18.39781]]
('N28', 'N238') [[18.39592]]
('N221', 'N225') [[18.394638]]
('N91', 'N132') [[18.394066]]
('N5', 'N168') [[18.392479]]
('N68', 'N199') [[18.389729]]
('N39', 'N221') [[18.389263]]
('N8', 'N19') [[18.388876]]
('N8', 'N113') [[18.387735]]
('N91', 'N148') [[18.3864]]
('N5', 'N152') [[18.386118]]
('N91', 'N113') [[18.385038]]
('N16', 'N117') [[18.384155]]
('N31', 'N43') [[18.383705]]
('N5', 'N111') [[18.383577]]
('N85', 'N238') [[18.381453]]
('N87', 'N161') [[18.38072]]
('N5', 'N122') [[18.378483]]
('N52', 'N63') [[18.3778]]
('N5', 'N34') [[18.376766]]
('N152', 'N221') [[18.376122]]
('N33', 'N91') [[18.375877]]
('N16', 'N31') [[18.375566]]
('N12', 'N32') [[18.375082]]
('N40', 'N47') [[18.37505]]
('N31', 'N106') [[18.374588]]
('N39', 'N80') [[18.373783]]
('N34', 'N91') [[18.373493]]
('N15', 'N177') [[18.372967]]
('N15', 'N52') [[18.372383]]
('N31', 'N62') [[18.372149]]
('N52', 'N214') [[18.370947]]
('N5', 'N193') [[18.369661]]
('N91', 'N196') [[18.368944]]
('N152', 'N172') [[18.368797]]
('N75', 'N91') [[18.367777]]
('N59', 'N74') [[18.36759]]
('N204', 'N239') [[18.367296]]
('N5', 'N253') [[18.36641]]
('N42', 'N160') [[18.365858]]
('N39', 'N87') [[18.364946]]
('N71', 'N140') [[18.364853]]
('N5', 'N67') [[18.364843]]
('N68', 'N152') [[18.363968]]
('N46', 'N113') [[18.361958]]
('N19', 'N91') [[18.361938]]
('N32', 'N60') [[18.36079]]
('N27', 'N91') [[18.360764]]
('N16', 'N238') [[18.359903]]
('N178', 'N224') [[18.359491]]
('N83', 'N152') [[18.358837]]
('N168', 'N227') [[18.358242]]
('N12', 'N124') [[18.357794]]
('N15', 'N234') [[18.35531]]
('N5', 'N85') [[18.354609]]
('N31', 'N194') [[18.353672]]
('N12', 'N214') [[18.353504]]
('N91', 'N247') [[18.352705]]
('N121', 'N225') [[18.35235]]
('N8', 'N42') [[18.35074]]
('N42', 'N121') [[18.35039]]
('N46', 'N161') [[18.347849]]
('N200', 'N239') [[18.347694]]
('N120', 'N225') [[18.34717]]
('N31', 'N200') [[18.347116]]
('N152', 'N222') [[18.346972]]
('N75', 'N239') [[18.345442]]
('N83', 'N243') [[18.345112]]
('N135', 'M0P1') [[18.344526]]
('N226', 'N243') [[18.344112]]
('N92', 'N152') [[18.343212]]
('N87', 'N212') [[18.342312]]
('N135', 'N239') [[18.34173]]
('N87', 'N122') [[18.340445]]
('N8', 'N80') [[18.340233]]
('N6', 'N239') [[18.336939]]
('N12', 'N19') [[18.33543]]
('N113', 'N120') [[18.335184]]
('N42', 'N67') [[18.335148]]
('N5', 'N100') [[18.334902]]
('N15', 'N34') [[18.333006]]
('N205', 'N239') [[18.332441]]
('N76', 'N239') [[18.331635]]
('N86', 'N239') [[18.331533]]
('N71', 'N113') [[18.330389]]
('N31', 'N132') [[18.330107]]
('N239', 'N245') [[18.330006]]
('N54', 'N135') [[18.327793]]
('N14', 'N27') [[18.327791]]
('N119', 'N214') [[18.32767]]
('N85', 'N243') [[18.326462]]
('N8', 'N27') [[18.325119]]
('N158', 'N168') [[18.324903]]
('N15', 'N159') [[18.324713]]
('N15', 'N58') [[18.324413]]
('N108', 'N160') [[18.324331]]
('N177', 'N225') [[18.323915]]
('N5', 'N165') [[18.323862]]
('N19', 'N224') [[18.322887]]
('N199', 'N228') [[18.322504]]
('N42', 'N91') [[18.322285]]
('N158', 'N188') [[18.322184]]
('N46', 'N140') [[18.322012]]
('N80', 'N161') [[18.321901]]
('N31', 'N168') [[18.32181]]
('N12', 'N138') [[18.321703]]
('N55', 'N234') [[18.32123]]
('N122', 'N239') [[18.320242]]
('N31', 'N85') [[18.3179]]
('N16', 'N209') [[18.316902]]
('N47', 'N103') [[18.316895]]
('N93', 'N171') [[18.316828]]
('N46', 'N122') [[18.3162]]
('N91', 'N100') [[18.315783]]
('N5', 'N32') [[18.315592]]
('N12', 'N71') [[18.315422]]
('N8', 'N194') [[18.31538]]
('N113', 'N146') [[18.314713]]
('N38', 'N199') [[18.314577]]
('N16', 'N121') [[18.313385]]
('N8', 'N199') [[18.31093]]
('N12', 'N224') [[18.307262]]
('N71', 'N152') [[18.306938]]
('N91', 'N239') [[18.306805]]
('N15', 'N27') [[18.306581]]
('N181', 'N194') [[18.30572]]
('N14', 'N71') [[18.30514]]
('N32', 'N199') [[18.303467]]
('N46', 'N158') [[18.301321]]
('N74', 'N121') [[18.299492]]
('N36', 'N160') [[18.298922]]
('N14', 'N74') [[18.297245]]
('N15', 'N158') [[18.296999]]
('N43', 'N204') [[18.296816]]
('N5', 'N138') [[18.295477]]
('N67', 'N152') [[18.2953]]
('N71', 'N146') [[18.293802]]
('N17', 'N46') [[18.293428]]
('N221', 'N238') [[18.29295]]
('N15', 'N217') [[18.291964]]
('N158', 'N234') [[18.291922]]
('N175', 'N234') [[18.290565]]
('N140', 'N152') [[18.290457]]
('N225', 'M0P1') [[18.290071]]
('N5', 'N23') [[18.289083]]
('N172', 'N243') [[18.288696]]
('N59', 'N160') [[18.288683]]
('N100', 'N237') [[18.288506]]
('N159', 'N225') [[18.288322]]
('N5', 'N52') [[18.28826]]
('N68', 'N222') [[18.288002]]
('N12', 'N161') [[18.287209]]
('N168', 'N225') [[18.286808]]
('N135', 'N139') [[18.285887]]
('N177', 'N239') [[18.285822]]
('N31', 'N75') [[18.285732]]
('N32', 'N152') [[18.285133]]
('N43', 'N239') [[18.284986]]
('N132', 'N239') [[18.284903]]
('N16', 'N19') [[18.284767]]
('N8', 'N158') [[18.28308]]
('N43', 'N59') [[18.282824]]
('N111', 'N188') [[18.28077]]
('N168', 'N237') [[18.280123]]
('N124', 'N139') [[18.27971]]
('N8', 'N111') [[18.27788]]
('N15', 'N135') [[18.277578]]
('N16', 'N178') [[18.276966]]
('N120', 'N132') [[18.276403]]
('N67', 'N214') [[18.276176]]
('N80', 'N203') [[18.276033]]
('N91', 'N175') [[18.275679]]
('N225', 'N234') [[18.274666]]
('N19', 'N158') [[18.274637]]
('N93', 'N239') [[18.272696]]
('N68', 'N234') [[18.272606]]
('N100', 'N234') [[18.271694]]
('N160', 'N233') [[18.271053]]
('N104', 'N239') [[18.270245]]
('N23', 'N139') [[18.269892]]
('N12', 'N238') [[18.269459]]
('N52', 'N158') [[18.269032]]
('N200', 'N237') [[18.268038]]
('N152', 'N239') [[18.267733]]
('N87', 'N114') [[18.26717]]
('N169', 'N214') [[18.266378]]
('N46', 'N246') [[18.265663]]
('N12', 'N103') [[18.2653]]
('N133', 'N239') [[18.26452]]
('N8', 'N122') [[18.263727]]
('N223', 'N239') [[18.262686]]
('N3', 'N234') [[18.261538]]
('N118', 'N244') [[18.261013]]
('N79', 'N91') [[18.260584]]
('N84', 'N161') [[18.26057]]
('N15', 'N222') [[18.260113]]
('N165', 'N234') [[18.260035]]
('N12', 'N27') [[18.259396]]
('N152', 'N225') [[18.259306]]
('N67', 'N121') [[18.2586]]
('N59', 'N138') [[18.2584]]
('N5', 'N141') [[18.258154]]
('N46', 'N139') [[18.257723]]
('N168', 'N239') [[18.257452]]
('N44', 'N221') [[18.257395]]
('N12', 'N67') [[18.256401]]
('N37', 'N58') [[18.256142]]
('N31', 'N52') [[18.254698]]
('N15', 'N245') [[18.254328]]
('N5', 'N177') [[18.254114]]
('N177', 'N188') [[18.252316]]
('N228', 'N239') [[18.252289]]
('N34', 'N158') [[18.252033]]
('N48', 'N214') [[18.251944]]
('N87', 'N188') [[18.251904]]
('N12', 'N168') [[18.250751]]
('N52', 'N244') [[18.250519]]
('N15', 'N238') [[18.250515]]
('N15', 'N116') [[18.250257]]
('N37', 'N91') [[18.250126]]
('N8', 'N91') [[18.249537]]
('N8', 'N39') [[18.24953]]
('N237', 'N252') [[18.249304]]
('N46', 'N222') [[18.249302]]
('N13', 'N168') [[18.249266]]
('N62', 'N177') [[18.248684]]
('N46', 'N171') [[18.248064]]
('N113', 'N177') [[18.24793]]
('N16', 'N59') [[18.24742]]
('N16', 'N91') [[18.247122]]
('N122', 'N161') [[18.247038]]
('N17', 'N87') [[18.246475]]
('N52', 'N87') [[18.245768]]
('N83', 'N91') [[18.245623]]
('N84', 'N152') [[18.244968]]
('N31', 'N158') [[18.244799]]
('N16', 'N194') [[18.244785]]
('N16', 'N193') [[18.244776]]
('N122', 'N199') [[18.2445]]
('N5', 'N12') [[18.244425]]
('N172', 'N214') [[18.243847]]
('N59', 'N227') [[18.243029]]
('N75', 'N113') [[18.24227]]
('N230', 'N234') [[18.242088]]
('N91', 'N251') [[18.241043]]
('N5', 'N113') [[18.240885]]
('N193', 'N243') [[18.240696]]
('N91', 'N158') [[18.240023]]
('N91', 'N181') [[18.239916]]
('N46', 'N151') [[18.239342]]
('N8', 'N239') [[18.239193]]
('N152', 'N187') [[18.23909]]
('N80', 'N152') [[18.239006]]
('N194', 'N234') [[18.238577]]
('N239', 'N243') [[18.238428]]
('N15', 'N113') [[18.23782]]
('N5', 'N188') [[18.236456]]
('N120', 'N212') [[18.236425]]
('N212', 'N221') [[18.23571]]
('N91', 'N217') [[18.235504]]
('N31', 'N221') [[18.235172]]
('N68', 'N225') [[18.2346]]
('N46', 'N216') [[18.234467]]
('N199', 'N238') [[18.231758]]
('N91', 'N119') [[18.230318]]
('N15', 'N43') [[18.230085]]
('N5', 'N252') [[18.229296]]
('N136', 'N239') [[18.227238]]
('N43', 'N200') [[18.227009]]
('N80', 'N188') [[18.226997]]
('N100', 'N168') [[18.226706]]
('N12', 'N52') [[18.225834]]
('N70', 'N172') [[18.225239]]
('N225', 'N233') [[18.225069]]
('N16', 'N181') [[18.22502]]
('N32', 'N177') [[18.22457]]
('N42', 'N68') [[18.224222]]
('N65', 'N152') [[18.224209]]
('N68', 'N91') [[18.223951]]
('N15', 'N91') [[18.223598]]
('N122', 'N176') [[18.22196]]
('N59', 'N71') [[18.221127]]
('N5', 'N159') [[18.220915]]
('N46', 'N91') [[18.220219]]
('N199', 'N210') [[18.219616]]
('N17', 'N221') [[18.21903]]
('N46', 'N186') [[18.218422]]
('N159', 'N239') [[18.218334]]
('N5', 'N43') [[18.218328]]
('N114', 'N160') [[18.218128]]
('N5', 'N59') [[18.217329]]
('N16', 'N87') [[18.21727]]
('N67', 'N168') [[18.21697]]
('N59', 'N234') [[18.21649]]
('N91', 'N172') [[18.21646]]
('N46', 'N234') [[18.216217]]
('N32', 'N59') [[18.216137]]
('N83', 'N177') [[18.215878]]
('N91', 'N92') [[18.215736]]
('N135', 'N224') [[18.214401]]
('N114', 'N194') [[18.214344]]
('N68', 'N122') [[18.214031]]
('N204', 'N238') [[18.213537]]
('N19', 'N151') [[18.212954]]
('N80', 'N200') [[18.212952]]
('N32', 'N194') [[18.212547]]
('N46', 'N138') [[18.212278]]
('N16', 'N237') [[18.211922]]
('N17', 'N139') [[18.211208]]
('N5', 'N68') [[18.210968]]
('N68', 'N239') [[18.210737]]
('N46', 'N239') [[18.2097]]
('N199', 'N250') [[18.209063]]
('N156', 'N177') [[18.208714]]
('N5', 'N101') [[18.208605]]
('N67', 'N250') [[18.208208]]
('N235', 'N239') [[18.207989]]
('N61', 'N239') [[18.207624]]
('N87', 'N101') [[18.20759]]
('N12', 'N237') [[18.205696]]
('N46', 'N237') [[18.205004]]
('N212', 'N239') [[18.20474]]
('N54', 'N91') [[18.204355]]
('N152', 'N230') [[18.202898]]
('N74', 'N234') [[18.202738]]
('N113', 'N228') [[18.20267]]
('N46', 'N160') [[18.202477]]
('N91', 'N243') [[18.202234]]
('N160', 'N221') [[18.20194]]
('N119', 'N165') [[18.201872]]
('N3', 'N5') [[18.201807]]
('N152', 'N158') [[18.201748]]
('N21', 'N47') [[18.201126]]
('N8', 'N79') [[18.200169]]
('N65', 'N228') [[18.199516]]
('N91', 'N164') [[18.197826]]
('N176', 'N234') [[18.19654]]
('N33', 'N239') [[18.196014]]
('N113', 'N124') [[18.195745]]
('N177', 'N178') [[18.195705]]
('N8', 'N135') [[18.195637]]
('N43', 'N102') [[18.19552]]
('N46', 'N165') [[18.19551]]
('N152', 'N168') [[18.195238]]
('N23', 'N177') [[18.194733]]
('N84', 'N177') [[18.194647]]
('N5', 'N228') [[18.194412]]
('N16', 'N46') [[18.193102]]
('N125', 'N234') [[18.192656]]
('N46', 'N80') [[18.192343]]
('N12', 'N42') [[18.191671]]
('N5', 'N250') [[18.191353]]
('N119', 'N122') [[18.190851]]
('N164', 'N194') [[18.188673]]
('N43', 'N91') [[18.188623]]
('N83', 'N156') [[18.188545]]
('N80', 'N119') [[18.18739]]
('N148', 'N237') [[18.187187]]
('N91', 'N188') [[18.18716]]
('N91', 'N250') [[18.186434]]
('N214', 'N228') [[18.18631]]
('N8', 'N188') [[18.185503]]
('N31', 'N98') [[18.185398]]
('N67', 'N217') [[18.18524]]
('N54', 'N239') [[18.18522]]
('N204', 'N225') [[18.185196]]
('N31', 'N238') [[18.184984]]
('N15', 'N85') [[18.18377]]
('N39', 'N177') [[18.183521]]
('N16', 'N52') [[18.183308]]
('N102', 'N113') [[18.182854]]
('N214', 'N239') [[18.182608]]
('N14', 'N233') [[18.181795]]
('N152', 'N194') [[18.181765]]
('N23', 'N114') [[18.181719]]
('N113', 'N118') [[18.181568]]
('N8', 'N221') [[18.18083]]
('N117', 'N214') [[18.179401]]
('N15', 'N199') [[18.178743]]
('N160', 'N199') [[18.178196]]
('N68', 'N238') [[18.178175]]
('N3', 'N121') [[18.177805]]
('N199', 'N214') [[18.176876]]
('N160', 'N246') [[18.176346]]
('N91', 'N157') [[18.176178]]
('N113', 'N172') [[18.175968]]
('N39', 'N239') [[18.175602]]
('N67', 'N87') [[18.1752]]
('N12', 'N114') [[18.17494]]
('N65', 'N199') [[18.174618]]
('N12', 'N226') [[18.17451]]
('N176', 'N239') [[18.173887]]
('N19', 'N221') [[18.17365]]
('N160', 'N244') [[18.173134]]
('N16', 'N114') [[18.172972]]
('N12', 'N75') [[18.17283]]
('N33', 'N238') [[18.172384]]
('N177', 'N214') [[18.171919]]
('N152', 'N228') [[18.17167]]
('N5', 'N181') [[18.171648]]
('N168', 'N181') [[18.171312]]
('N135', 'N152') [[18.171131]]
('N92', 'N193') [[18.170494]]
('N39', 'N243') [[18.170395]]
('N15', 'N252') [[18.169954]]
('N17', 'N238') [[18.169605]]
('N80', 'N158') [[18.168943]]
('N112', 'N214') [[18.168907]]
('N80', 'N113') [[18.168194]]
('N172', 'N194') [[18.168077]]
('N52', 'N234') [[18.167952]]
('N152', 'N237') [[18.167755]]
('N221', 'N237') [[18.167284]]
('N39', 'N172') [[18.16633]]
('N59', 'N200') [[18.16603]]
('N39', 'N237') [[18.16579]]
('N212', 'N238') [[18.165703]]
('N18', 'N52') [[18.165272]]
('N23', 'M0P1') [[18.165024]]
('N71', 'N214') [[18.164764]]
('N31', 'N108') [[18.1646]]
('N28', 'N91') [[18.163773]]
('N31', 'N239') [[18.16303]]
('N152', 'N170') [[18.162918]]
('N199', 'N225') [[18.16274]]
('N39', 'N84') [[18.162039]]
('N88', 'N152') [[18.162037]]
('N146', 'N252') [[18.161865]]
('N23', 'N72') [[18.161816]]
('N60', 'N146') [[18.161411]]
('N168', 'N221') [[18.16135]]
('N132', 'N152') [[18.160793]]
('N13', 'N152') [[18.160452]]
('N116', 'N159') [[18.160408]]
('N91', 'N204') [[18.159845]]
('N97', 'N239') [[18.159607]]
('N71', 'N234') [[18.159256]]
('N152', 'N164') [[18.158915]]
('N239', 'N244') [[18.158072]]
('N3', 'N239') [[18.158]]
('N121', 'N239') [[18.156433]]
('N19', 'N159') [[18.156042]]
('N19', 'N177') [[18.156027]]
('N120', 'N177') [[18.155746]]
('N57', 'N204') [[18.15547]]
('N17', 'N234') [[18.155405]]
('N67', 'N71') [[18.155403]]
('N130', 'N160') [[18.155287]]
('N5', 'N145') [[18.154758]]
('N161', 'N199') [[18.154749]]
('N56', 'N116') [[18.15459]]
('N113', 'N237') [[18.153963]]
('N32', 'N238') [[18.15392]]
('N6', 'N80') [[18.153755]]
('N46', 'N243') [[18.153606]]
('N46', 'N199') [[18.152946]]
('N38', 'N238') [[18.15233]]
('N124', 'N238') [[18.152277]]
('N18', 'N214') [[18.152166]]
('N74', 'N91') [[18.151497]]
('N3', 'N221') [[18.15127]]
('N71', 'N239') [[18.150974]]
('N47', 'N171') [[18.150637]]
('N91', 'N117') [[18.150612]]
('N82', 'N238') [[18.15059]]
('N141', 'N165') [[18.150497]]
('N19', 'N113') [[18.149883]]
('N214', 'N245') [[18.149702]]
('N12', 'N131') [[18.148645]]
('N75', 'N237') [[18.148409]]
('N75', 'N225') [[18.148142]]
('N203', 'N239') [[18.147436]]
('N71', 'N75') [[18.147423]]
('N68', 'N245') [[18.147154]]
('N8', 'N12') [[18.146563]]
('N31', 'N148') [[18.146444]]
('N52', 'N92') [[18.146317]]
('N5', 'N71') [[18.144772]]
('N226', 'N239') [[18.144426]]
('N91', 'N134') [[18.144226]]
('N152', 'N188') [[18.143044]]
('N213', 'N239') [[18.14277]]
('N43', 'N80') [[18.142273]]
('N23', 'N221') [[18.14178]]
('N95', 'N152') [[18.141708]]
('N141', 'N168') [[18.141554]]
('N225', 'N246') [[18.141476]]
('N84', 'N103') [[18.141006]]
('N199', 'N235') [[18.140827]]
('N19', 'N52') [[18.140106]]
('N91', 'N248') [[18.139767]]
('N118', 'N221') [[18.139442]]
('N14', 'N160') [[18.139101]]
('N14', 'N239') [[18.137575]]
('N22', 'N199') [[18.136902]]
('N47', 'N122') [[18.136356]]
('N96', 'N225') [[18.136251]]
('N15', 'N228') [[18.136137]]
('N165', 'N226') [[18.136097]]
('N80', 'N243') [[18.135956]]
('N19', 'N130') [[18.135794]]
('N120', 'N234') [[18.13572]]
('N16', 'N39') [[18.1356]]
('N56', 'N80') [[18.13557]]
('N102', 'N239') [[18.135485]]
('N31', 'N87') [[18.135372]]
('N8', 'N164') [[18.135124]]
('N23', 'N175') [[18.134798]]
('N141', 'N228') [[18.13442]]
('N18', 'N31') [[18.13404]]
('N152', 'N200') [[18.134027]]
('N23', 'N46') [[18.133606]]
('N71', 'N181') [[18.133419]]
('N21', 'N239') [[18.13315]]
('N52', 'N237') [[18.132944]]
('N87', 'N91') [[18.132797]]
('N96', 'N152') [[18.132576]]
('N113', 'N176') [[18.132103]]
('N119', 'N250') [[18.131472]]
('N59', 'N131') [[18.130228]]
('N100', 'N225') [[18.130123]]
('N152', 'N156') [[18.12973]]
('N16', 'N92') [[18.1296]]
('N91', 'N228') [[18.128971]]
('N23', 'N165') [[18.128956]]
('N113', 'N160') [[18.12873]]
('N199', 'N204') [[18.128265]]
('N59', 'N239') [[18.127977]]
('N52', 'N181') [[18.127722]]
('N31', 'N71') [[18.126432]]
('N32', 'N39') [[18.126398]]
('N87', 'N243') [[18.12637]]
('N122', 'N238') [[18.12635]]
('N91', 'N240') [[18.126192]]
('N91', 'N194') [[18.126078]]
('N83', 'N237') [[18.126017]]
('N80', 'N146') [[18.125595]]
('N15', 'N152') [[18.12557]]
('N86', 'N160') [[18.125488]]
('N52', 'N170') [[18.125488]]
('N7', 'N31') [[18.124807]]
('N31', 'N235') [[18.124786]]
('N9', 'N225') [[18.12461]]
('N83', 'N221') [[18.124529]]
('N75', 'N172') [[18.124315]]
('N8', 'N245') [[18.123402]]
('N14', 'N226') [[18.123236]]
('N74', 'N165') [[18.123203]]
('N61', 'N115') [[18.122868]]
('N92', 'N243') [[18.122784]]
('N6', 'N120') [[18.122677]]
('N15', 'N150') [[18.122656]]
('N113', 'N225') [[18.122562]]
('N55', 'N59') [[18.122524]]
('N3', 'N59') [[18.122353]]
('N91', 'N138') [[18.121895]]
('N196', 'N239') [[18.12137]]
('N32', 'N41') [[18.120853]]
('N44', 'N199') [[18.120617]]
('N16', 'N138') [[18.120594]]
('N16', 'N246') [[18.120361]]
('N168', 'N214') [[18.12034]]
('N19', 'N93') [[18.119434]]
('N122', 'N234') [[18.118927]]
('N158', 'N181') [[18.118788]]
('N19', 'N156') [[18.118767]]
('N31', 'N74') [[18.118618]]
('N32', 'N164') [[18.118439]]
('N16', 'N160') [[18.118366]]
('N52', 'N59') [[18.118305]]
('N21', 'N119') [[18.11824]]
('N168', 'N199') [[18.118233]]
('N46', 'N183') [[18.118183]]
