('M0P1', 'M0P2') [[42.22567]]
('N48', 'N163') [[18.70228]]
('N40', 'N214') [[18.700998]]
('N94', 'N106') [[18.69938]]
('N20', 'N119') [[18.698647]]
('N187', 'N217') [[18.697351]]
('N200', 'N240') [[18.697325]]
('N90', 'N97') [[18.697098]]
('N11', 'N20') [[18.694511]]
('N41', 'N226') [[18.690472]]
('N20', 'N97') [[18.68986]]
('N94', 'N210') [[18.68615]]
('N41', 'N232') [[18.683792]]
('N214', 'N234') [[18.680424]]
('N234', 'N252') [[18.676968]]
('N97', 'N181') [[18.67685]]
('N48', 'N100') [[18.676542]]
('N2', 'N137') [[18.675545]]
('N154', 'N240') [[18.671242]]
('N20', 'N146') [[18.668903]]
('N58', 'N234') [[18.667429]]
('N95', 'N215') [[18.667397]]
('N144', 'N246') [[18.667326]]
('N104', 'N240') [[18.6659]]
('N41', 'N83') [[18.665012]]
('N96', 'N240') [[18.662216]]
('N1', 'N111') [[18.658901]]
('N94', 'N187') [[18.65567]]
('N117', 'N226') [[18.65559]]
('N40', 'N100') [[18.653597]]
('N111', 'N168') [[18.652649]]
('N41', 'N86') [[18.65177]]
('N53', 'N230') [[18.651646]]
('N158', 'N240') [[18.648413]]
('N111', 'N136') [[18.646069]]
('N90', 'N94') [[18.64327]]
('N95', 'N181') [[18.643208]]
('N144', 'N179') [[18.641819]]
('N53', 'N214') [[18.640858]]
('N4', 'N83') [[18.63923]]
('N60', 'N187') [[18.639107]]
('N61', 'N82') [[18.638956]]
('N34', 'N240') [[18.638733]]
('N94', 'N169') [[18.638409]]
('N78', 'N92') [[18.63786]]
('N127', 'N163') [[18.637157]]
('N73', 'N94') [[18.631216]]
('N51', 'N83') [[18.631205]]
('N8', 'N94') [[18.631117]]
('N94', 'N183') [[18.630745]]
('N41', 'N214') [[18.630219]]
('N94', 'N168') [[18.625887]]
('N17', 'N148') [[18.62453]]
('N136', 'N240') [[18.62371]]
('N83', 'N85') [[18.621862]]
('N94', 'N214') [[18.621529]]
('N146', 'N192') [[18.620258]]
('N15', 'N48') [[18.619068]]
('N59', 'N246') [[18.61775]]
('N127', 'N187') [[18.617743]]
('N161', 'N232') [[18.615747]]
('N20', 'N78') [[18.614544]]
('N175', 'N240') [[18.611496]]
('N3', 'N119') [[18.610739]]
('N94', 'N180') [[18.610476]]
('N3', 'N240') [[18.607117]]
('N58', 'N214') [[18.605555]]
('N7', 'N240') [[18.605446]]
('N119', 'N192') [[18.605417]]
('N11', 'N87') [[18.603458]]
('N186', 'N240') [[18.601831]]
('N197', 'N214') [[18.601141]]
('N53', 'N144') [[18.600298]]
('N94', 'N129') [[18.599052]]
('N117', 'N181') [[18.598522]]
('N17', 'N62') [[18.597305]]
('N30', 'N136') [[18.597076]]
('N17', 'N119') [[18.597046]]
('N193', 'N246') [[18.596876]]
('N73', 'N226') [[18.595808]]
('N59', 'N161') [[18.595774]]
('N24', 'N40') [[18.59576]]
('N90', 'N246') [[18.595263]]
('N62', 'N136') [[18.593918]]
('N16', 'N94') [[18.593534]]
('N22', 'N94') [[18.592764]]
('N3', 'N144') [[18.590511]]
('N51', 'N60') [[18.588978]]
('N53', 'N226') [[18.588718]]
('N94', 'N127') [[18.584942]]
('N144', 'N181') [[18.584429]]
('N92', 'N144') [[18.582987]]
('N106', 'N119') [[18.582808]]
('N234', 'N249') [[18.57945]]
('N94', 'N149') [[18.57938]]
('N56', 'N214') [[18.577814]]
('N59', 'N60') [[18.577776]]
('N123', 'N226') [[18.57774]]
('N20', 'N87') [[18.574842]]
('N160', 'N246') [[18.574507]]
('N60', 'N181') [[18.574215]]
('N45', 'N181') [[18.573856]]
('N100', 'N181') [[18.573208]]
('N59', 'N214') [[18.57311]]
('N146', 'N226') [[18.572618]]
('N34', 'N94') [[18.570972]]
('N94', 'N159') [[18.57041]]
('N49', 'N240') [[18.569359]]
('N87', 'N234') [[18.567654]]
('N17', 'N20') [[18.56652]]
('N168', 'N234') [[18.566328]]
('N3', 'N94') [[18.566027]]
('N62', 'N140') [[18.565567]]
('N58', 'N148') [[18.5652]]
('N214', 'N237') [[18.565]]
('N83', 'M0P1') [[18.564865]]
('N21', 'N96') [[18.564747]]
('N125', 'N240') [[18.563887]]
('N106', 'N160') [[18.563402]]
('N87', 'N104') [[18.562881]]
('N129', 'N240') [[18.56221]]
('N40', 'N51') [[18.56176]]
('N41', 'N58') [[18.560076]]
('N17', 'N48') [[18.557156]]
('N48', 'N58') [[18.55706]]
('N179', 'N246') [[18.556349]]
('N83', 'N138') [[18.555283]]
('N20', 'N170') [[18.554605]]
('N58', 'N165') [[18.554323]]
('N20', 'N127') [[18.55396]]
('N168', 'N181') [[18.553904]]
('N94', 'N178') [[18.553156]]
('N0', 'N94') [[18.553051]]
('N97', 'N226') [[18.552853]]
('N181', 'N237') [[18.552328]]
('N11', 'N111') [[18.551306]]
('N49', 'N136') [[18.550472]]
('N94', 'N141') [[18.549078]]
('N37', 'N83') [[18.548965]]
('N100', 'N119') [[18.548872]]
('N92', 'N163') [[18.548328]]
('N83', 'M0P2') [[18.54791]]
('N83', 'N199') [[18.546732]]
('N50', 'N234') [[18.545517]]
('N3', 'N85') [[18.54401]]
('N171', 'N237') [[18.543604]]
('N163', 'N246') [[18.543015]]
('N69', 'N240') [[18.542933]]
('N83', 'N106') [[18.54258]]
('N141', 'N192') [[18.540796]]
('N123', 'N155') [[18.54062]]
('N179', 'N181') [[18.540358]]
('N31', 'N181') [[18.53997]]
('N94', 'N140') [[18.539398]]
('N23', 'N246') [[18.53545]]
('N13', 'N21') [[18.535395]]
('N51', 'N87') [[18.533636]]
('N166', 'N246') [[18.532913]]
('N11', 'N94') [[18.532854]]
('N92', 'N141') [[18.53275]]
('N127', 'N146') [[18.532295]]
('N3', 'N51') [[18.53023]]
('N21', 'N240') [[18.528128]]
('N83', 'N95') [[18.527613]]
('N165', 'N192') [[18.52747]]
('N87', 'N240') [[18.527096]]
('N97', 'N100') [[18.526354]]
('N13', 'N144') [[18.52618]]
('N250', 'N253') [[18.525425]]
('N90', 'N187') [[18.524475]]
('N6', 'N169') [[18.523607]]
('N59', 'N94') [[18.522694]]
('N169', 'N226') [[18.52174]]
('N48', 'N199') [[18.520905]]
('N3', 'N41') [[18.519247]]
('N59', 'N144') [[18.519041]]
('N209', 'N246') [[18.51892]]
('N161', 'N252') [[18.515968]]
('N94', 'N192') [[18.51572]]
('N20', 'N57') [[18.515005]]
('N144', 'N169') [[18.513985]]
('N48', 'N124') [[18.513294]]
('N20', 'N226') [[18.512186]]
('N62', 'N217') [[18.512089]]
('N232', 'N252') [[18.510727]]
('N101', 'N232') [[18.51047]]
('N53', 'N86') [[18.509787]]
('N20', 'N166') [[18.508324]]
('N50', 'N136') [[18.508194]]
('N6', 'N228') [[18.508152]]
('N13', 'N246') [[18.507832]]
('N20', 'N96') [[18.507235]]
('N78', 'N154') [[18.504923]]
('N94', 'N119') [[18.504705]]
('N41', 'N100') [[18.503447]]
('N170', 'N181') [[18.503328]]
('N85', 'N94') [[18.502865]]
('N58', 'N159') [[18.501846]]
('N144', 'N226') [[18.50169]]
('N56', 'N226') [[18.501686]]
('N188', 'N192') [[18.500477]]
('N83', 'N98') [[18.500423]]
('N161', 'N215') [[18.500246]]
('N37', 'N92') [[18.499691]]
('N96', 'N123') [[18.499174]]
('N228', 'N240') [[18.497972]]
('N83', 'N163') [[18.49758]]
('N40', 'N197') [[18.497257]]
('N127', 'N226') [[18.49654]]
('N20', 'N163') [[18.496521]]
('N119', 'N144') [[18.495592]]
('N161', 'N190') [[18.495361]]
('N163', 'N181') [[18.495302]]
('N59', 'N78') [[18.494946]]
('N72', 'N97') [[18.494377]]
('N48', 'N62') [[18.492998]]
('N92', 'N95') [[18.492676]]
('N11', 'N95') [[18.492657]]
('N97', 'N187') [[18.492197]]
('N126', 'N237') [[18.490551]]
('N237', 'N252') [[18.490143]]
('N20', 'N92') [[18.489597]]
('N161', 'N234') [[18.488968]]
('N40', 'N106') [[18.488438]]
('N56', 'N95') [[18.486677]]
('N41', 'N59') [[18.485228]]
('N197', 'N246') [[18.484047]]
('N140', 'N232') [[18.482668]]
('N3', 'N20') [[18.482307]]
('N158', 'N223') [[18.481785]]
('N8', 'N11') [[18.480541]]
('N7', 'N83') [[18.480038]]
('N78', 'N163') [[18.479939]]
('N53', 'N123') [[18.479366]]
('N3', 'N136') [[18.478386]]
('N56', 'N83') [[18.477936]]
('N144', 'N223') [[18.477669]]
('N20', 'N48') [[18.477524]]
('N181', 'N232') [[18.477367]]
('N187', 'N226') [[18.47692]]
('N50', 'N58') [[18.476545]]
('N144', 'N146') [[18.475893]]
('N49', 'N161') [[18.473629]]
('N41', 'N181') [[18.472698]]
('N7', 'N94') [[18.472439]]
('N59', 'N251') [[18.472132]]
('N20', 'N155') [[18.472094]]
('N53', 'N197') [[18.471869]]
('N83', 'N181') [[18.471598]]
('N51', 'N100') [[18.471598]]
('N106', 'N226') [[18.471268]]
('N95', 'N159') [[18.47118]]
('N94', 'N152') [[18.47085]]
('N111', 'N181') [[18.470718]]
('N94', 'N158') [[18.470703]]
('N94', 'N123') [[18.470613]]
('N240', 'N246') [[18.470518]]
('N51', 'N187') [[18.470469]]
('N48', 'N240') [[18.470448]]
('N181', 'N189') [[18.469437]]
('N50', 'N53') [[18.469004]]
('N53', 'N83') [[18.468359]]
('N214', 'N240') [[18.467834]]
('N13', 'N20') [[18.467558]]
('N174', 'N240') [[18.467041]]
('N26', 'N94') [[18.467031]]
('N136', 'N165') [[18.4664]]
('N197', 'N240') [[18.465681]]
('N53', 'N56') [[18.465483]]
('N92', 'N226') [[18.465235]]
('N20', 'N40') [[18.464159]]
('N53', 'N95') [[18.463789]]
('N158', 'N215') [[18.463661]]
('N64', 'N240') [[18.463245]]
('N155', 'N240') [[18.46207]]
('N17', 'N53') [[18.461863]]
('N171', 'N181') [[18.461569]]
('N75', 'N240') [[18.46139]]
('N17', 'N50') [[18.460917]]
('N140', 'N246') [[18.460451]]
('N214', 'M0P1') [[18.460419]]
('N61', 'N240') [[18.460176]]
('N21', 'N136') [[18.459818]]
('N100', 'N249') [[18.459013]]
('N21', 'N149') [[18.458538]]
('N17', 'N226') [[18.458323]]
('N94', 'N155') [[18.458117]]
('N192', 'N251') [[18.456573]]
('N72', 'N163') [[18.456049]]
('N17', 'N30') [[18.455204]]
('N50', 'N94') [[18.454527]]
('N96', 'N158') [[18.45347]]
('N201', 'N232') [[18.45259]]
('N45', 'N94') [[18.452457]]
('N37', 'N159') [[18.452438]]
('N23', 'N119') [[18.45221]]
('N83', 'N136') [[18.451382]]
('N180', 'N240') [[18.45097]]
('N85', 'N163') [[18.4508]]
('N48', 'N126') [[18.450783]]
('N94', 'N204') [[18.447756]]
('N21', 'N30') [[18.447481]]
('N1', 'N62') [[18.446129]]
('N94', 'N101') [[18.445599]]
('N195', 'N234') [[18.44554]]
('N15', 'N246') [[18.44536]]
('N4', 'N96') [[18.445057]]
('N226', 'N234') [[18.444302]]
('N23', 'N190') [[18.444147]]
('N136', 'N181') [[18.443544]]
('N78', 'N190') [[18.443254]]
('N104', 'N119') [[18.441505]]
('N40', 'N62') [[18.440218]]
('N69', 'N169') [[18.44]]
('N11', 'N179') [[18.439814]]
('N24', 'N100') [[18.43975]]
('N50', 'N240') [[18.438723]]
('N48', 'N192') [[18.438509]]
('N111', 'N146') [[18.438227]]
('N58', 'N97') [[18.43804]]
('N3', 'N232') [[18.437523]]
('N40', 'N203') [[18.437376]]
('N58', 'N146') [[18.437185]]
('N119', 'N179') [[18.43564]]
('N120', 'N192') [[18.435068]]
('N189', 'N240') [[18.43371]]
('N83', 'N237') [[18.432884]]
('N163', 'N232') [[18.431929]]
('N57', 'N160') [[18.430891]]
('N41', 'N105') [[18.429781]]
('N23', 'N126') [[18.429329]]
('N53', 'N136') [[18.429167]]
('N123', 'N140') [[18.427605]]
('N40', 'N60') [[18.427284]]
('N20', 'N204') [[18.426865]]
('N20', 'N94') [[18.426424]]
('N3', 'N21') [[18.425722]]
('N30', 'N41') [[18.425694]]
('N30', 'N95') [[18.425404]]
('N106', 'N181') [[18.425259]]
('N127', 'N192') [[18.425083]]
('N125', 'N144') [[18.424995]]
('N92', 'N126') [[18.42306]]
('N87', 'N187') [[18.422821]]
('N4', 'N200') [[18.4224]]
('N17', 'N41') [[18.421734]]
('N20', 'N230') [[18.420885]]
('N51', 'N97') [[18.42063]]
('N14', 'N94') [[18.420305]]
('N111', 'N159') [[18.419928]]
('N123', 'N240') [[18.419792]]
('N62', 'N214') [[18.419624]]
('N48', 'N181') [[18.418951]]
('N75', 'N94') [[18.418354]]
('N15', 'N83') [[18.418163]]
('N136', 'N226') [[18.417484]]
('N13', 'N181') [[18.416641]]
('N178', 'M0P2') [[18.416634]]
('N48', 'N234') [[18.414644]]
('N57', 'N95') [[18.414635]]
('N83', 'N232') [[18.414478]]
('N94', 'N128') [[18.41444]]
('N41', 'N163') [[18.41429]]
('N123', 'N181') [[18.414165]]
('N111', 'N246') [[18.414059]]
('N68', 'N94') [[18.413729]]
('N81', 'N100') [[18.413553]]
('N106', 'N245') [[18.413383]]
('N94', 'N136') [[18.412676]]
('N51', 'N240') [[18.412445]]
('N3', 'N187') [[18.412014]]
('N226', 'M0P2') [[18.411991]]
('N15', 'N230') [[18.4117]]
('N85', 'N87') [[18.411022]]
('N111', 'N140') [[18.410639]]
('N240', 'N247') [[18.410557]]
('N49', 'N246') [[18.41041]]
('N15', 'N59') [[18.41036]]
('N44', 'N136') [[18.410236]]
('N3', 'N17') [[18.410007]]
('N58', 'N237') [[18.409071]]
('N27', 'N48') [[18.408476]]
('N15', 'N111') [[18.407661]]
('N41', 'N53') [[18.40649]]
('N56', 'N97') [[18.405205]]
('N60', 'N78') [[18.404795]]
('N37', 'N240') [[18.402191]]
('N119', 'N185') [[18.401125]]
('N94', 'N223') [[18.400599]]
('N40', 'M0P2') [[18.39889]]
('N21', 'N230') [[18.398859]]
('N40', 'N141') [[18.398733]]
('N141', 'N181') [[18.397676]]
('N20', 'N117') [[18.39759]]
('N7', 'N53') [[18.397007]]
('N53', 'N198') [[18.396366]]
('N97', 'N129') [[18.396317]]
('N48', 'N245') [[18.395277]]
('N15', 'N106') [[18.395206]]
('N51', 'N226') [[18.394999]]
('N92', 'N100') [[18.394203]]
('N187', 'N197') [[18.392372]]
('N57', 'N187') [[18.392368]]
('N73', 'N123') [[18.392265]]
('N126', 'N181') [[18.391464]]
('N48', 'N111') [[18.390928]]
('N3', 'N92') [[18.390799]]
('N41', 'N92') [[18.390379]]
('N240', 'N250') [[18.389843]]
('N193', 'N240') [[18.38917]]
('N23', 'N181') [[18.389091]]
('N21', 'N83') [[18.387598]]
('N62', 'N92') [[18.387245]]
('N1', 'N7') [[18.387215]]
('N215', 'N240') [[18.386562]]
('N58', 'N100') [[18.38636]]
('N59', 'N187') [[18.385714]]
('N30', 'N158') [[18.385057]]
('N106', 'M0P2') [[18.384748]]
('N136', 'N230') [[18.384628]]
('N87', 'N226') [[18.384516]]
('N140', 'N179') [[18.384462]]
('N3', 'N158') [[18.384438]]
('N144', 'N161') [[18.38429]]
('N58', 'N126') [[18.383448]]
('N53', 'N234') [[18.382717]]
('N30', 'N111') [[18.38271]]
('N59', 'N62') [[18.382128]]
('N96', 'N193') [[18.382097]]
('N24', 'N163') [[18.381935]]
('N190', 'N246') [[18.381248]]
('N161', 'N226') [[18.380884]]
('N95', 'N240') [[18.38014]]
('N59', 'N140') [[18.379965]]
('N58', 'N73') [[18.379885]]
('N74', 'N95') [[18.379364]]
('N94', 'N160') [[18.37918]]
('N41', 'N97') [[18.37901]]
('N38', 'N94') [[18.37887]]
('N164', 'N187') [[18.378756]]
('N23', 'N51') [[18.377857]]
('N41', 'N192') [[18.377554]]
('N119', 'N160') [[18.377405]]
('N40', 'N48') [[18.3773]]
('N237', 'N246') [[18.376858]]
('N95', 'N111') [[18.37641]]
('N6', 'N119') [[18.375904]]
('N100', 'N127') [[18.37542]]
('N75', 'N111') [[18.372839]]
('N187', 'N190') [[18.37279]]
('N21', 'N61') [[18.371181]]
('N94', 'N208') [[18.371119]]
('N59', 'N160') [[18.370996]]
('N20', 'N240') [[18.370453]]
('N20', 'N24') [[18.370266]]
('N28', 'N94') [[18.369911]]
('N6', 'N136') [[18.36953]]
('N3', 'N48') [[18.367876]]
('N17', 'N97') [[18.367735]]
('N66', 'N161') [[18.36737]]
('N85', 'N100') [[18.366673]]
('N203', 'N240') [[18.366104]]
('N41', 'N62') [[18.365887]]
('N224', 'N246') [[18.365734]]
('N119', 'N208') [[18.365227]]
('N214', 'M0P2') [[18.364948]]
('N87', 'N94') [[18.363695]]
('N199', 'N246') [[18.363646]]
('N196', 'N240') [[18.363373]]
('N58', 'N215') [[18.363274]]
('N214', 'N229') [[18.362999]]
('N3', 'N23') [[18.362906]]
('N96', 'N146') [[18.36267]]
('N94', 'N227') [[18.362206]]
('N20', 'N85') [[18.361895]]
('N135', 'N187') [[18.361805]]
('N59', 'N97') [[18.36157]]
('N51', 'N94') [[18.360767]]
('N144', 'N198') [[18.359337]]
('N30', 'N240') [[18.359173]]
('N111', 'N190') [[18.358946]]
('N96', 'N226') [[18.357298]]
('N111', 'N127') [[18.356977]]
('N24', 'N48') [[18.355465]]
('N3', 'N214') [[18.35527]]
('N78', 'N136') [[18.354912]]
('N21', 'N56') [[18.35445]]
('N45', 'N140') [[18.354109]]
('N96', 'N136') [[18.353369]]
('N92', 'N143') [[18.352772]]
('N3', 'N234') [[18.352438]]
('N187', 'N214') [[18.352377]]
('N26', 'N226') [[18.351212]]
('N187', 'N252') [[18.35095]]
('N214', 'N252') [[18.350166]]
('N68', 'N234') [[18.349667]]
('N48', 'N136') [[18.349619]]
('N160', 'N187') [[18.34953]]
('N111', 'N226') [[18.349434]]
('N40', 'N201') [[18.348486]]
('N15', 'N58') [[18.348415]]
('N45', 'N240') [[18.348364]]
('N20', 'N181') [[18.348349]]
('N80', 'N190') [[18.348284]]
('N94', 'N132') [[18.348011]]
('N163', 'N249') [[18.347548]]
('N40', 'N240') [[18.347363]]
('N83', 'N179') [[18.346943]]
('N3', 'N237') [[18.34631]]
('N100', 'N163') [[18.346306]]
('N13', 'N240') [[18.345875]]
('N83', 'N165') [[18.345417]]
('N21', 'N94') [[18.344866]]
('N56', 'N179') [[18.344116]]
('N144', 'N164') [[18.344046]]
('N87', 'N153') [[18.343952]]
('N87', 'N123') [[18.343588]]
('N33', 'N187') [[18.343462]]
('N169', 'N246') [[18.342646]]
('N40', 'N228') [[18.342575]]
('N149', 'N181') [[18.342524]]
('N121', 'N246') [[18.342451]]
('N0', 'N59') [[18.341997]]
('N56', 'N181') [[18.341993]]
('N95', 'N246') [[18.34142]]
('N44', 'N97') [[18.3414]]
('N20', 'N95') [[18.340986]]
('N40', 'N140') [[18.340254]]
('N125', 'N234') [[18.340212]]
('N192', 'N196') [[18.340126]]
('N149', 'N240') [[18.339048]]
('N1', 'N226') [[18.338781]]
('N97', 'N237') [[18.338755]]
('N49', 'N83') [[18.338589]]
('N17', 'N158') [[18.338173]]
('N11', 'N197') [[18.336786]]
('N119', 'N223') [[18.336662]]
('N153', 'N181') [[18.336277]]
('N15', 'N51') [[18.336273]]
('N56', 'N123') [[18.335737]]
('N37', 'N94') [[18.335474]]
('N83', 'N97') [[18.334972]]
('N44', 'N181') [[18.334925]]
('N72', 'N240') [[18.334713]]
('N57', 'N181') [[18.334488]]
('N5', 'N40') [[18.334427]]
('N17', 'N217') [[18.334316]]
('N181', 'N192') [[18.33423]]
('N20', 'N51') [[18.333923]]
('N63', 'N234') [[18.333881]]
('N75', 'N97') [[18.33376]]
('N179', 'N226') [[18.332518]]
('N153', 'N246') [[18.332443]]
('N246', 'N252') [[18.331636]]
('N240', 'N244') [[18.331438]]
('N10', 'N226') [[18.330135]]
('N180', 'N197') [[18.330006]]
('N20', 'N228') [[18.32944]]
('N61', 'N181') [[18.329062]]
('N23', 'N40') [[18.328634]]
('N92', 'N134') [[18.328505]]
('N96', 'N144') [[18.328342]]
('N96', 'N234') [[18.32833]]
('N50', 'N163') [[18.32789]]
('N30', 'N192') [[18.327827]]
('N49', 'N94') [[18.327698]]
('N51', 'N197') [[18.326342]]
('N68', 'N240') [[18.325804]]
('N144', 'N234') [[18.32452]]
('N20', 'N153') [[18.324425]]
('N23', 'N144') [[18.32434]]
('N59', 'N123') [[18.324083]]
('N41', 'N85') [[18.323307]]
('N83', 'N101') [[18.323282]]
('N83', 'N100') [[18.323193]]
('N6', 'N50') [[18.323038]]
('N51', 'N141') [[18.322561]]
('N140', 'N146') [[18.32177]]
('N100', 'N146') [[18.321686]]
('N111', 'N208') [[18.320578]]
('N95', 'N140') [[18.31925]]
('N40', 'N161') [[18.318903]]
('N154', 'N192') [[18.31855]]
('N144', 'N149') [[18.31805]]
('N119', 'N159') [[18.317602]]
('N74', 'N119') [[18.317291]]
('N168', 'N192') [[18.3166]]
('N44', 'N104') [[18.316254]]
('N40', 'N208') [[18.316246]]
('N41', 'N221') [[18.316097]]
('N95', 'N96') [[18.316034]]
('N48', 'N53') [[18.315296]]
('N58', 'N252') [[18.315233]]
('N59', 'N215') [[18.314825]]
('N94', 'N120') [[18.314735]]
('N37', 'N40') [[18.313816]]
('N40', 'N127') [[18.312868]]
('N15', 'N189') [[18.311672]]
('N50', 'N228') [[18.311481]]
('N135', 'N144') [[18.311451]]
('N94', 'N213') [[18.310577]]
('N30', 'N144') [[18.309952]]
('N4', 'N40') [[18.309706]]
('N21', 'N58') [[18.309656]]
('N15', 'N146') [[18.309576]]
('N58', 'N246') [[18.309334]]
('N20', 'N160') [[18.308994]]
('N30', 'N94') [[18.308393]]
('N83', 'N86') [[18.308077]]
('N40', 'N237') [[18.307543]]
('N87', 'N206') [[18.306227]]
('N20', 'N209') [[18.302607]]
('N94', 'N151') [[18.302376]]
('N169', 'N214') [[18.302258]]
('N97', 'N204') [[18.30217]]
('N58', 'N192') [[18.301693]]
('N119', 'N158') [[18.300879]]
('N101', 'N234') [[18.300314]]
('N17', 'N144') [[18.300167]]
('N3', 'N100') [[18.299984]]
('N60', 'N146') [[18.299929]]
('N136', 'N189') [[18.299654]]
('N181', 'N249') [[18.299337]]
('N104', 'N140') [[18.299212]]
('N17', 'N83') [[18.298971]]
('N51', 'N146') [[18.29889]]
('N30', 'N100') [[18.297283]]
('N51', 'N206') [[18.297068]]
('N40', 'N146') [[18.296741]]
