('M0P1', 'M0P2') [[81.82998]]
('N199', 'N233') [[18.023094]]
('N30', 'N221') [[18.022966]]
('N18', 'N197') [[18.022596]]
('N231', 'N238') [[18.022423]]
('N37', 'N169') [[18.02097]]
('N26', 'N169') [[18.020203]]
('N43', 'N221') [[18.01777]]
('N98', 'N122') [[18.017061]]
('N99', 'N124') [[18.015326]]
('N102', 'N159') [[18.012293]]
('N163', 'N189') [[18.012163]]
('N12', 'N99') [[18.011814]]
('N99', 'N221') [[18.01158]]
('N28', 'N111') [[18.010677]]
('N60', 'N159') [[18.008402]]
('N20', 'N99') [[18.005745]]
('N60', 'N71') [[18.004927]]
('N122', 'N145') [[18.004744]]
('N102', 'N156') [[18.00426]]
('N43', 'N44') [[18.004234]]
('N23', 'N37') [[18.003195]]
('N169', 'N231') [[18.00093]]
('N99', 'N215') [[18.000595]]
('N43', 'N142') [[17.99845]]
('N53', 'M0P1') [[17.996908]]
('N197', 'N215') [[17.99333]]
('N54', 'N215') [[17.991287]]
('N23', 'N26') [[17.990578]]
('N62', 'N160') [[17.989426]]
('N99', 'N122') [[17.989237]]
('N159', 'N217') [[17.988987]]
('N91', 'N159') [[17.988138]]
('N11', 'N229') [[17.985767]]
('N62', 'N148') [[17.984095]]
('N36', 'N159') [[17.983906]]
('N105', 'N233') [[17.98309]]
('N197', 'N251') [[17.980036]]
('N121', 'N197') [[17.975645]]
('N39', 'N163') [[17.975542]]
('N101', 'N128') [[17.973673]]
('N60', 'N121') [[17.972832]]
('N203', 'N233') [[17.970818]]
('N118', 'N233') [[17.970543]]
('N119', 'N250') [[17.96882]]
('N36', 'N99') [[17.968344]]
('N121', 'N142') [[17.968151]]
('N44', 'N159') [[17.965134]]
('N39', 'N99') [[17.964956]]
('N156', 'N197') [[17.961996]]
('N39', 'N231') [[17.958271]]
('N41', 'N188') [[17.9582]]
('N119', 'N214') [[17.957052]]
('N33', 'N65') [[17.956583]]
('N121', 'N233') [[17.955166]]
('N70', 'N156') [[17.95489]]
('N155', 'N233') [[17.95462]]
('N68', 'N145') [[17.95391]]
('N30', 'N71') [[17.953878]]
('N43', 'N233') [[17.952362]]
('N82', 'N156') [[17.951633]]
('N11', 'N231') [[17.951553]]
('N65', 'M0P2') [[17.951435]]
('N159', 'N238') [[17.951355]]
('N99', 'N229') [[17.951279]]
('N169', 'N221') [[17.951097]]
('N36', 'N233') [[17.949713]]
('N12', 'N102') [[17.948578]]
('N25', 'N174') [[17.948208]]
('N228', 'N231') [[17.947197]]
('N201', 'N229') [[17.944157]]
('N32', 'N76') [[17.943392]]
('N89', 'N244') [[17.943178]]
('N11', 'N71') [[17.943108]]
('N119', 'N197') [[17.942791]]
('N169', 'N201') [[17.942732]]
('N44', 'N71') [[17.942577]]
('N43', 'N111') [[17.942131]]
('N78', 'N121') [[17.94205]]
('N169', 'N244') [[17.941677]]
('N60', 'N140') [[17.941149]]
('N121', 'N247') [[17.941013]]
('N169', 'N226') [[17.940483]]
('N8', 'N66') [[17.93674]]
('N197', 'N223') [[17.934853]]
('N43', 'N55') [[17.934723]]
('N60', 'N163') [[17.934374]]
('N233', 'N247') [[17.93369]]
('N169', 'N249') [[17.933266]]
('N128', 'N231') [[17.932322]]
('N81', 'N197') [[17.932304]]
('N54', 'N124') [[17.931942]]
('N226', 'M0P2') [[17.929382]]
('N76', 'N197') [[17.928799]]
('N88', 'N89') [[17.927979]]
('N99', 'N217') [[17.927822]]
('N8', 'N51') [[17.92729]]
('N122', 'N159') [[17.927114]]
('N102', 'N197') [[17.926878]]
('N99', 'N142') [[17.926682]]
('N98', 'N121') [[17.92551]]
('N159', 'N237') [[17.925097]]
('N179', 'N233') [[17.92466]]
('N8', 'N122') [[17.923916]]
('N70', 'N244') [[17.92363]]
('N163', 'N199') [[17.922792]]
('N11', 'N226') [[17.921589]]
('N98', 'N241') [[17.921404]]
('N125', 'N209') [[17.920944]]
('N43', 'N121') [[17.919397]]
('N192', 'N197') [[17.919363]]
('N70', 'N125') [[17.919212]]
('N17', 'N233') [[17.91869]]
('N16', 'N159') [[17.91553]]
('N163', 'N169') [[17.915514]]
('N8', 'N169') [[17.914518]]
('N160', 'N250') [[17.913725]]
('N197', 'N253') [[17.912357]]
('N159', 'N247') [[17.9108]]
('N8', 'N26') [[17.91077]]
('N99', 'N111') [[17.907656]]
('N89', 'N99') [[17.907623]]
('N197', 'N205') [[17.907526]]
('N168', 'N209') [[17.907022]]
('N159', 'N226') [[17.907007]]
('N93', 'N233') [[17.906681]]
('N23', 'N122') [[17.905773]]
('N156', 'N163') [[17.905523]]
('N23', 'N30') [[17.905153]]
('N125', 'N166') [[17.903244]]
('N23', 'M0P2') [[17.902514]]
('N99', 'N250') [[17.902254]]
('N117', 'N197') [[17.902039]]
('N84', 'N250') [[17.902023]]
('N121', 'N244') [[17.901628]]
('N89', 'N111') [[17.900078]]
('N201', 'N226') [[17.899088]]
('N250', 'N251') [[17.89896]]
('N43', 'N66') [[17.898472]]
('N111', 'N231') [[17.898037]]
('N43', 'N101') [[17.895576]]
('N55', 'N201') [[17.894632]]
('N8', 'N68') [[17.894346]]
('N119', 'N127') [[17.89334]]
('N43', 'N76') [[17.893206]]
('N99', 'N136') [[17.893194]]
('N121', 'N148') [[17.892708]]
('N43', 'N238') [[17.891273]]
('N39', 'N221') [[17.890364]]
('N169', 'N250') [[17.889467]]
('N125', 'N250') [[17.888767]]
('N65', 'N99') [[17.888617]]
('N102', 'N199') [[17.88858]]
('N43', 'N205') [[17.888096]]
('N138', 'N197') [[17.887142]]
('N26', 'M0P2') [[17.884212]]
('N197', 'N209') [[17.883364]]
('N124', 'N231') [[17.883265]]
('N62', 'N121') [[17.883259]]
('N98', 'N102') [[17.881647]]
('N115', 'N159') [[17.881207]]
('N105', 'N121') [[17.881037]]
('N102', 'N125') [[17.880379]]
('N11', 'N144') [[17.88021]]
('N18', 'N233') [[17.87999]]
('N229', 'N233') [[17.879776]]
('N169', 'N233') [[17.879486]]
('N11', 'N127') [[17.87927]]
('N5', 'N71') [[17.878689]]
('N12', 'N169') [[17.878521]]
('N217', 'N233') [[17.877617]]
('N91', 'N197') [[17.876698]]
('N30', 'N99') [[17.876108]]
('N214', 'N247') [[17.87569]]
('N111', 'N213') [[17.875423]]
('N32', 'N43') [[17.875364]]
('N121', 'N128') [[17.87443]]
('N123', 'N197') [[17.873625]]
('N102', 'N209') [[17.873404]]
('N68', 'N99') [[17.872543]]
('N11', 'N233') [[17.872532]]
('N65', 'N169') [[17.872244]]
('N187', 'N201') [[17.871553]]
('N159', 'N214') [[17.869528]]
('N145', 'N233') [[17.869162]]
('N121', 'N251') [[17.869095]]
('N122', 'N247') [[17.869059]]
('N122', 'N233') [[17.868944]]
('N60', 'N209') [[17.8684]]
('N51', 'N221') [[17.868046]]
('N28', 'N125') [[17.867981]]
('N157', 'N163') [[17.86739]]
('N159', 'N169') [[17.867031]]
('N121', 'N250') [[17.866888]]
('N98', 'N171') [[17.866585]]
('N89', 'N197') [[17.866255]]
('N11', 'N115') [[17.864595]]
('N111', 'N235') [[17.864588]]
('N17', 'N65') [[17.864193]]
('N98', 'N197') [[17.864063]]
('N180', 'N197') [[17.863255]]
('N169', 'N229') [[17.86226]]
('N85', 'N233') [[17.86226]]
('N99', 'N226') [[17.86213]]
('N62', 'N188') [[17.862076]]
('N85', 'N188') [[17.85991]]
('N102', 'N169') [[17.85967]]
('N197', 'N227') [[17.858824]]
('N140', 'N160') [[17.858572]]
('N156', 'N180') [[17.857878]]
('N50', 'N197') [[17.857544]]
('N71', 'N122') [[17.857231]]
('N99', 'N207') [[17.85659]]
('N26', 'N98') [[17.855753]]
('N125', 'N229') [[17.855234]]
('N98', 'N235') [[17.85481]]
('N57', 'N197') [[17.852806]]
('N54', 'N235') [[17.852495]]
('N102', 'N250') [[17.85027]]
('N3', 'N8') [[17.849598]]
('N23', 'N197') [[17.848667]]
('N145', 'N228') [[17.848158]]
('N168', 'N231') [[17.847946]]
('N43', 'N165') [[17.847752]]
('N183', 'N197') [[17.847069]]
('N98', 'N169') [[17.846922]]
('N118', 'N204') [[17.845982]]
('N23', 'N159') [[17.844633]]
('N44', 'N65') [[17.844051]]
('N197', 'N226') [[17.842148]]
('N99', 'N167') [[17.840418]]
('N65', 'N145') [[17.8399]]
('N53', 'N70') [[17.839432]]
('N51', 'N156') [[17.839334]]
('N97', 'N159') [[17.839022]]
('N159', 'N163') [[17.838549]]
('N43', 'N163') [[17.8381]]
('N128', 'N171') [[17.837694]]
('N167', 'N197') [[17.837364]]
('N24', 'N231') [[17.836048]]
('N6', 'N43') [[17.835808]]
('N2', 'N159') [[17.83548]]
('N51', 'N169') [[17.835365]]
('N155', 'N169') [[17.834934]]
('N99', 'N130') [[17.834091]]
('N159', 'N221') [[17.833746]]
('N23', 'N188') [[17.832994]]
('N143', 'N169') [[17.832954]]
('N11', 'N113') [[17.83198]]
('N28', 'N98') [[17.831911]]
('N30', 'N180') [[17.830915]]
('N23', 'N170') [[17.82927]]
('N99', 'N143') [[17.82921]]
('N11', 'N221') [[17.829126]]
('N71', 'N118') [[17.828762]]
('N227', 'N231') [[17.828661]]
('N99', 'N241') [[17.828346]]
('N2', 'N71') [[17.82793]]
('N44', 'N197') [[17.8258]]
('N156', 'N227') [[17.82502]]
('N25', 'N163') [[17.824766]]
('N101', 'N217') [[17.82345]]
('N54', 'N231') [[17.823267]]
('N119', 'N180') [[17.823168]]
('N166', 'M0P2') [[17.822424]]
('N160', 'N215') [[17.821259]]
('N99', 'N127') [[17.820684]]
('N159', 'N249') [[17.819294]]
('N185', 'N221') [[17.818842]]
('N26', 'N140') [[17.8183]]
('N73', 'N188') [[17.817804]]
('N64', 'N99') [[17.816698]]
('N209', 'N231') [[17.816385]]
('N122', 'N214') [[17.815346]]
('N71', 'N105') [[17.815199]]
('N125', 'N163') [[17.814604]]
('N102', 'N203') [[17.812613]]
('N30', 'N250') [[17.811703]]
('N93', 'N197') [[17.81137]]
('N51', 'N145') [[17.810604]]
('N8', 'N118') [[17.80997]]
('N2', 'N102') [[17.809866]]
('N197', 'N210') [[17.809332]]
('N99', 'N198') [[17.808586]]
('N43', 'N82') [[17.808554]]
('N169', 'N247') [[17.808426]]
('N8', 'N250') [[17.807674]]
('N8', 'N145') [[17.80759]]
('N26', 'N37') [[17.80697]]
('N11', 'N169') [[17.805786]]
('N85', 'N197') [[17.804102]]
('N71', 'N209') [[17.80343]]
('N86', 'N209') [[17.801651]]
('N122', 'N179') [[17.801466]]
('N180', 'N227') [[17.801384]]
('N62', 'N233') [[17.799675]]
('N197', 'N228') [[17.799458]]
('N25', 'N99') [[17.798933]]
('N26', 'N227') [[17.798853]]
('N111', 'N169') [[17.798681]]
('N169', 'N188') [[17.798176]]
('N43', 'N89') [[17.79808]]
('N145', 'N169') [[17.797884]]
('N163', 'N233') [[17.796347]]
('N86', 'N99') [[17.796011]]
('N76', 'N156') [[17.79386]]
('N118', 'N169') [[17.793682]]
('N11', 'N197') [[17.793673]]
('N82', 'N102') [[17.793615]]
('N221', 'N238') [[17.792257]]
('N156', 'N229') [[17.790956]]
('N32', 'N156') [[17.790487]]
('N188', 'N197') [[17.790352]]
('N121', 'N229') [[17.788874]]
('N235', 'N250') [[17.788769]]
('N97', 'N217') [[17.787487]]
('N144', 'N201') [[17.787373]]
('N121', 'N140') [[17.786745]]
('N89', 'N233') [[17.78503]]
('N140', 'N163') [[17.7844]]
('N8', 'N70') [[17.78437]]
('N23', 'N250') [[17.783571]]
('N70', 'N121') [[17.783272]]
('N102', 'N179') [[17.782938]]
('N177', 'N244') [[17.782385]]
('N51', 'N215') [[17.782072]]
('N51', 'N65') [[17.781927]]
('N221', 'N251') [[17.78178]]
('N43', 'N235') [[17.78143]]
('N163', 'N250') [[17.778635]]
('N163', 'N210') [[17.77777]]
('N11', 'N98') [[17.777594]]
('N12', 'N71') [[17.77591]]
('N61', 'N99') [[17.775875]]
('N165', 'N209') [[17.774754]]
('N60', 'N89') [[17.774595]]
('N70', 'N163') [[17.77393]]
('N105', 'N197') [[17.772875]]
('N96', 'N102') [[17.772587]]
('N128', 'N233') [[17.772358]]
('N84', 'N197') [[17.771511]]
('N65', 'N227') [[17.771393]]
('N145', 'N163') [[17.771309]]
('N24', 'N159') [[17.768265]]
('N115', 'N221') [[17.768126]]
('N8', 'N30') [[17.767454]]
('N145', 'N188') [[17.766253]]
('N43', 'N247') [[17.765245]]
('N159', 'N250') [[17.764828]]
('N28', 'N169') [[17.764732]]
('N26', 'N62') [[17.764406]]
('N201', 'N249') [[17.764208]]
('N57', 'N99') [[17.762047]]
('N102', 'N113') [[17.762024]]
('N208', 'N217') [[17.76171]]
('N71', 'N111') [[17.761587]]
('N43', 'N88') [[17.761425]]
('N12', 'N208') [[17.760868]]
('N11', 'N147') [[17.75956]]
('N163', 'N246') [[17.759453]]
('N197', 'N220') [[17.759087]]
('N8', 'N179') [[17.758614]]
('N65', 'N160') [[17.758326]]
('N197', 'N214') [[17.757927]]
('N145', 'N197') [[17.757915]]
('N73', 'N209') [[17.75787]]
('N99', 'N252') [[17.757847]]
('N62', 'N231') [[17.757751]]
('N197', 'N241') [[17.757143]]
('N43', 'N188') [[17.757118]]
('N163', 'N221') [[17.756859]]
('N145', 'N199') [[17.756649]]
('N180', 'N233') [[17.756247]]
('N140', 'N233') [[17.753277]]
('N74', 'N157') [[17.753069]]
('N197', 'N211') [[17.752975]]
('N121', 'N171') [[17.75263]]
('N102', 'N238') [[17.752394]]
('N169', 'N223') [[17.752209]]
('N54', 'N140') [[17.751724]]
('N12', 'N180') [[17.750881]]
('N166', 'N168') [[17.750715]]
('N99', 'N211') [[17.750431]]
('N34', 'N163') [[17.749825]]
('N65', 'N210') [[17.749601]]
('N65', 'N101') [[17.749538]]
('N117', 'N250') [[17.749432]]
('N116', 'N233') [[17.749414]]
('N99', 'N223') [[17.749126]]
('N23', 'N180') [[17.748785]]
('N80', 'N229') [[17.748388]]
('N11', 'N138') [[17.747736]]
('N65', 'N231') [[17.747501]]
('N43', 'N157') [[17.747404]]
('N71', 'N148') [[17.746588]]
('N127', 'N233') [[17.746191]]
('N16', 'N188') [[17.745121]]
('N145', 'N156') [[17.744295]]
('N70', 'N71') [[17.744047]]
('N163', 'M0P1') [[17.742922]]
('N69', 'N244') [[17.742348]]
('N157', 'N209') [[17.739353]]
('N124', 'N217') [[17.739141]]
('N43', 'N80') [[17.738577]]
('N36', 'N208') [[17.737707]]
('N43', 'N65') [[17.737337]]
('N43', 'N116') [[17.737211]]
('N54', 'N233') [[17.736792]]
('N122', 'N140') [[17.736237]]
('N214', 'N238') [[17.73508]]
('N84', 'N121') [[17.733305]]
('N93', 'N159') [[17.733156]]
('N60', 'N169') [[17.733025]]
('N54', 'N121') [[17.732767]]
('N60', 'N122') [[17.73244]]
('N51', 'N102') [[17.732258]]
('N142', 'N197') [[17.730478]]
('N39', 'N159') [[17.73029]]
('N17', 'N23') [[17.729534]]
('N122', 'N169') [[17.72897]]
('N115', 'N197') [[17.727846]]
('N8', 'N244') [[17.727488]]
('N34', 'N169') [[17.727022]]
('N62', 'N235') [[17.726452]]
('N214', 'N235') [[17.726297]]
('N16', 'N221') [[17.726051]]
('N191', 'N231') [[17.726046]]
('N43', 'N136') [[17.725592]]
('N122', 'N157') [[17.72529]]
('N11', 'N60') [[17.725166]]
('N51', 'N192') [[17.724598]]
('N93', 'N229') [[17.723524]]
('N37', 'N102') [[17.723331]]
('N163', 'N231') [[17.723276]]
('N65', 'N233') [[17.722857]]
('N99', 'N128') [[17.722631]]
('N99', 'N148') [[17.722172]]
('N155', 'N167') [[17.721807]]
('N17', 'N99') [[17.720434]]
('N143', 'N145') [[17.719866]]
('N8', 'N223') [[17.719767]]
('N50', 'N70') [[17.719303]]
('N8', 'N78') [[17.718658]]
('N89', 'N231') [[17.71862]]
('N23', 'N73') [[17.717793]]
('N197', 'N247') [[17.717342]]
('N188', 'N223') [[17.716467]]
('N99', 'N245') [[17.714756]]
('N16', 'N238') [[17.71471]]
('N88', 'N185') [[17.714626]]
('N28', 'N215') [[17.714125]]
('N68', 'N125') [[17.71394]]
('N73', 'N231') [[17.713684]]
('N82', 'N238') [[17.713453]]
('N91', 'N231') [[17.713333]]
('N122', 'N250') [[17.713257]]
('N26', 'N165') [[17.712715]]
('N40', 'N125') [[17.712664]]
('N53', 'N247') [[17.712395]]
('N70', 'N251') [[17.711824]]
('N117', 'N122') [[17.71127]]
('N11', 'N125') [[17.711163]]
('N127', 'N235') [[17.710777]]
('N8', 'N71') [[17.710712]]
('N209', 'N250') [[17.708841]]
('N159', 'N180') [[17.708841]]
('N159', 'N229') [[17.708637]]
('N39', 'N233') [[17.708334]]
('N43', 'N118') [[17.707996]]
('N207', 'N233') [[17.70795]]
('N43', 'N245') [[17.707733]]
('N99', 'N147') [[17.70725]]
('N11', 'N53') [[17.70713]]
('N82', 'N169') [[17.706852]]
('N35', 'N145') [[17.70685]]
('N122', 'N231') [[17.70648]]
('N155', 'N190') [[17.706438]]
('N65', 'N69') [[17.704987]]
('N99', 'N174') [[17.70487]]
('N124', 'N197') [[17.704865]]
('N34', 'N185') [[17.703281]]
('N43', 'N144') [[17.701633]]
('N62', 'N201') [[17.701298]]
('N84', 'N165') [[17.700527]]
('N16', 'N197') [[17.698717]]
('N11', 'N65') [[17.698004]]
('N43', 'N122') [[17.697529]]
('N6', 'N8') [[17.697266]]
('N121', 'N226') [[17.695518]]
('N43', 'N248') [[17.693945]]
('N43', 'N128') [[17.693771]]
('N223', 'N241') [[17.693253]]
('N43', 'N218') [[17.693169]]
('N12', 'N23') [[17.692997]]
('N30', 'N140') [[17.692814]]
('N158', 'N197') [[17.692463]]
('N99', 'N152') [[17.692204]]
('N17', 'N62') [[17.691664]]
('N171', 'N250') [[17.691586]]
('N163', 'N247') [[17.691402]]
('N23', 'N102') [[17.690962]]
('N54', 'N201') [[17.6908]]
('N17', 'N185') [[17.690548]]
('N102', 'N122') [[17.690292]]
('N12', 'N140') [[17.690132]]
('N159', 'N206') [[17.6901]]
('N11', 'N241') [[17.68963]]
('N185', 'N197') [[17.689604]]
('N70', 'N119') [[17.68946]]
('N102', 'N247') [[17.689007]]
('N93', 'N121') [[17.688725]]
('N70', 'N226') [[17.688707]]
('N23', 'N121') [[17.68824]]
('N102', 'N235') [[17.687973]]
('N98', 'N125') [[17.687927]]
('N70', 'N101') [[17.686947]]
('N8', 'N238') [[17.686813]]
('N99', 'N220') [[17.686216]]
('N98', 'N250') [[17.686195]]
('N148', 'N197') [[17.685976]]
('N159', 'N204') [[17.68589]]
('N121', 'N188') [[17.684698]]
('N201', 'N231') [[17.684631]]
('N8', 'N229') [[17.684343]]
('N33', 'N105') [[17.68284]]
('N12', 'N223') [[17.68282]]
('N85', 'N125') [[17.682766]]
('N105', 'N145') [[17.681889]]
('N200', 'N221') [[17.681828]]
('N98', 'N99') [[17.681763]]
('N128', 'N163') [[17.681236]]
('N235', 'N247') [[17.680511]]
('N108', 'N231') [[17.68046]]
('N193', 'N231') [[17.680437]]
('N73', 'N105') [[17.6802]]
('N62', 'N197') [[17.680069]]
('N113', 'N201') [[17.679573]]
('N161', 'N197') [[17.678995]]
('N40', 'N99') [[17.678865]]
('N71', 'N168') [[17.678741]]
('N53', 'N125') [[17.67869]]
('N140', 'N159') [[17.67844]]
('N8', 'N121') [[17.677732]]
('N99', 'N179') [[17.677652]]
('N23', 'N243') [[17.677315]]
('N21', 'N247') [[17.67538]]
('N50', 'N66') [[17.675201]]
('N51', 'N251') [[17.674845]]
('N121', 'N144') [[17.674763]]
('N43', 'N217') [[17.674685]]
('N32', 'N105') [[17.674582]]
('N62', 'N159') [[17.674543]]
('N28', 'N231') [[17.673967]]
('N71', 'N171') [[17.673717]]
('N11', 'N12') [[17.67346]]
('N169', 'N171') [[17.673367]]
('N16', 'N122') [[17.673079]]
('N134', 'N209') [[17.671713]]
('N128', 'N201') [[17.67166]]
('N99', 'N230') [[17.670261]]
('N118', 'N235') [[17.670227]]
('N37', 'N231') [[17.670057]]
('N208', 'N221') [[17.669996]]
('N81', 'N99') [[17.669827]]
('N217', 'N235') [[17.669641]]
('N72', 'N231') [[17.66947]]
('N125', 'N226') [[17.669273]]
('N19', 'N231') [[17.668985]]
('N81', 'N159') [[17.668955]]
('N8', 'N128') [[17.668877]]
('N28', 'N102') [[17.668772]]
('N11', 'N50') [[17.668074]]
('N88', 'N233') [[17.667997]]
('N43', 'N125') [[17.667995]]
('N121', 'N177') [[17.666359]]
('N136', 'N210') [[17.666227]]
('N60', 'N231') [[17.666086]]
('N233', 'N248') [[17.666023]]
('N93', 'N122') [[17.66575]]
('N167', 'N233') [[17.665682]]
('N12', 'N98') [[17.665236]]
('N34', 'N231') [[17.665178]]
('N231', 'N250') [[17.665098]]
('N163', 'N205') [[17.664434]]
('N34', 'N105') [[17.664164]]
('N70', 'N73') [[17.663998]]
('N19', 'N99') [[17.663172]]
('N122', 'N180') [[17.663118]]
('N119', 'N203') [[17.662794]]
