('M0P1', 'M0P2') [[44.974125]]
('N0', 'N124') [[18.365139]]
('N11', 'N237') [[18.365074]]
('N48', 'N248') [[18.364256]]
('N93', 'N120') [[18.363214]]
('N6', 'N243') [[18.36168]]
('N93', 'N100') [[18.359518]]
('N9', 'N163') [[18.358328]]
('N0', 'N177') [[18.358295]]
('N46', 'N190') [[18.358267]]
('N151', 'N239') [[18.357344]]
('N62', 'N151') [[18.357004]]
('N20', 'N237') [[18.35637]]
('N105', 'N182') [[18.35534]]
('N21', 'N121') [[18.355177]]
('N6', 'N129') [[18.35433]]
('N36', 'N121') [[18.35415]]
('N21', 'N200') [[18.353981]]
('N119', 'N182') [[18.35346]]
('N0', 'N19') [[18.353174]]
('N57', 'N84') [[18.352402]]
('N200', 'N228') [[18.352032]]
('N49', 'N135') [[18.351091]]
('N167', 'N183') [[18.34999]]
('N82', 'N84') [[18.349264]]
('N6', 'N59') [[18.349148]]
('N0', 'N118') [[18.34834]]
('N80', 'N193') [[18.347641]]
('N206', 'N242') [[18.346441]]
('N113', 'N252') [[18.345854]]
('N46', 'N62') [[18.345198]]
('N5', 'N121') [[18.344965]]
('N49', 'N166') [[18.344532]]
('N3', 'N161') [[18.344486]]
('N48', 'N182') [[18.343666]]
('N21', 'N237') [[18.342348]]
('N49', 'N143') [[18.34061]]
('N62', 'N188') [[18.340002]]
('N36', 'N237') [[18.339851]]
('N121', 'N130') [[18.339237]]
('N181', 'N243') [[18.338266]]
('N161', 'N183') [[18.336676]]
('N110', 'N206') [[18.336372]]
('N84', 'N161') [[18.336372]]
('N54', 'N75') [[18.335695]]
('N62', 'N237') [[18.334589]]
('N124', 'N151') [[18.333164]]
('N3', 'N59') [[18.332468]]
('N153', 'N183') [[18.330765]]
('N0', 'N215') [[18.330536]]
('N3', 'N114') [[18.329746]]
('N161', 'N177') [[18.32921]]
('N49', 'N228') [[18.3271]]
('N7', 'N9') [[18.326653]]
('N36', 'N153') [[18.325087]]
('N20', 'N182') [[18.324907]]
('N161', 'N178') [[18.323717]]
('N48', 'N179') [[18.322285]]
('N57', 'N121') [[18.32206]]
('N109', 'N237') [[18.320911]]
('N48', 'N151') [[18.32078]]
('N5', 'N124') [[18.320295]]
('N168', 'N175') [[18.319683]]
('N112', 'N113') [[18.319529]]
('N65', 'N130') [[18.316505]]
('N161', 'N162') [[18.316362]]
('N47', 'N105') [[18.315556]]
('N48', 'N163') [[18.315403]]
('N0', 'N59') [[18.315355]]
('N19', 'N213') [[18.315186]]
('N182', 'N212') [[18.315058]]
('N121', 'N249') [[18.314503]]
('N78', 'N118') [[18.31422]]
('N45', 'N206') [[18.313622]]
('N82', 'N178') [[18.31262]]
('N180', 'N237') [[18.312311]]
('N136', 'N177') [[18.312279]]
('N5', 'N7') [[18.312077]]
('N6', 'N133') [[18.310255]]
('N9', 'N182') [[18.3079]]
('N222', 'N237') [[18.307068]]
('N20', 'N200') [[18.307058]]
('N6', 'N252') [[18.306992]]
('N118', 'N147') [[18.306545]]
('N26', 'N106') [[18.3053]]
('N177', 'N206') [[18.304747]]
('N62', 'N190') [[18.304596]]
('N153', 'N160') [[18.304525]]
('N91', 'N206') [[18.303478]]
('N75', 'N252') [[18.303421]]
('N146', 'N209') [[18.303164]]
('N105', 'N118') [[18.302557]]
('N121', 'N180') [[18.301628]]
('N121', 'N238') [[18.299978]]
('N20', 'N87') [[18.298956]]
('N87', 'N113') [[18.297525]]
('N82', 'N90') [[18.29747]]
('N26', 'N237') [[18.297096]]
('N59', 'N107') [[18.296864]]
('N208', 'N249') [[18.29642]]
('N7', 'N237') [[18.293789]]
('N6', 'N60') [[18.293478]]
('N87', 'N167') [[18.293392]]
('N59', 'N208') [[18.293146]]
('N208', 'N212') [[18.292196]]
('N9', 'N135') [[18.292131]]
('N62', 'N239') [[18.291986]]
('N147', 'N153') [[18.291769]]
('N6', 'N135') [[18.291636]]
('N130', 'N223') [[18.291319]]
('N27', 'N48') [[18.291197]]
('N6', 'N91') [[18.290821]]
('N69', 'N161') [[18.290138]]
('N91', 'N133') [[18.28935]]
('N127', 'N206') [[18.289112]]
('N26', 'N239') [[18.288754]]
('N228', 'N238') [[18.288073]]
('N135', 'N237') [[18.287477]]
('N9', 'N46') [[18.287178]]
('N0', 'N143') [[18.287066]]
('N3', 'N160') [[18.286716]]
('N167', 'N206') [[18.286545]]
('N36', 'N206') [[18.286455]]
('N47', 'N245') [[18.285942]]
('N84', 'N134') [[18.284243]]
('N49', 'N244') [[18.284214]]
('N84', 'N87') [[18.28397]]
('N9', 'N160') [[18.283894]]
('N49', 'N180') [[18.283731]]
('N121', 'N188') [[18.28268]]
('N48', 'N60') [[18.28267]]
('N46', 'N49') [[18.28134]]
('N151', 'N162') [[18.281319]]
('N60', 'N237') [[18.279877]]
('N82', 'N237') [[18.279846]]
('N151', 'N230') [[18.27947]]
('N151', 'N220') [[18.278276]]
('N167', 'N179') [[18.278008]]
('N192', 'N228') [[18.277569]]
('N172', 'N237') [[18.277197]]
('N151', 'N228') [[18.276701]]
('N147', 'N155') [[18.276548]]
('N183', 'N236') [[18.276342]]
('N36', 'N234') [[18.276041]]
('N48', 'N252') [[18.275127]]
('N175', 'N243') [[18.274918]]
('N59', 'N80') [[18.274807]]
('N113', 'N121') [[18.274654]]
('N49', 'N130') [[18.27436]]
('N0', 'N63') [[18.274332]]
('N46', 'N237') [[18.274197]]
('N80', 'N202') [[18.27309]]
('N48', 'N59') [[18.273071]]
('N236', 'N245') [[18.27293]]
('N105', 'N199') [[18.272566]]
('N21', 'N49') [[18.27193]]
('N237', 'N250') [[18.271877]]
('N115', 'N130') [[18.271568]]
('N136', 'N197') [[18.271479]]
('N48', 'N116') [[18.269136]]
('N105', 'N196') [[18.269104]]
('N87', 'N208') [[18.268526]]
('N6', 'N208') [[18.26847]]
('N48', 'N161') [[18.268135]]
('N45', 'N130') [[18.26718]]
('N106', 'N222') [[18.266903]]
('N160', 'N206') [[18.266603]]
('N235', 'N245') [[18.266487]]
('N9', 'N105') [[18.266478]]
('N62', 'N212') [[18.266115]]
('N48', 'N213') [[18.26602]]
('N49', 'N224') [[18.265593]]
('N13', 'N196') [[18.265491]]
('N36', 'N51') [[18.265089]]
('N6', 'N250') [[18.26478]]
('N6', 'N188') [[18.264437]]
('N121', 'N135') [[18.264322]]
('N5', 'N204') [[18.264072]]
('N121', 'N242') [[18.262918]]
('N7', 'N194') [[18.261534]]
('N26', 'N34') [[18.261087]]
('N0', 'N212') [[18.261013]]
('N36', 'N93') [[18.260832]]
('N3', 'N6') [[18.26003]]
('N113', 'N178') [[18.25971]]
('N169', 'N190') [[18.259462]]
('N7', 'N84') [[18.259394]]
('N84', 'N188') [[18.258587]]
('N121', 'N237') [[18.258368]]
('N151', 'N237') [[18.258224]]
('N182', 'N237') [[18.258142]]
('N242', 'N243') [[18.25732]]
('N30', 'N59') [[18.25722]]
('N135', 'N177') [[18.257057]]
('N127', 'N161') [[18.256973]]
('N26', 'N167') [[18.256777]]
('N154', 'N236') [[18.255981]]
('N147', 'N206') [[18.255573]]
('N47', 'N75') [[18.255219]]
('N7', 'N161') [[18.254395]]
('N11', 'N49') [[18.254059]]
('N105', 'N230') [[18.253674]]
('N0', 'N6') [[18.25351]]
('N136', 'N222') [[18.2535]]
('N75', 'N179') [[18.253494]]
('N36', 'N236') [[18.25295]]
('N49', 'N174') [[18.252607]]
('N59', 'N228') [[18.251722]]
('N59', 'N161') [[18.251171]]
('N20', 'N239') [[18.250866]]
('N0', 'N84') [[18.25057]]
('N191', 'N213') [[18.249826]]
('N21', 'N198') [[18.249685]]
('N191', 'N236') [[18.249624]]
('N7', 'N19') [[18.249409]]
('N121', 'N211') [[18.249321]]
('N80', 'N200') [[18.249237]]
('N80', 'N175') [[18.248425]]
('N107', 'N178') [[18.248268]]
('N87', 'N147') [[18.248117]]
('N6', 'N153') [[18.248104]]
('N3', 'N107') [[18.247612]]
('N49', 'N191') [[18.247284]]
('N48', 'N220') [[18.247267]]
('N120', 'N182') [[18.246105]]
('N7', 'N208') [[18.2451]]
('N7', 'N118') [[18.244253]]
('N0', 'N49') [[18.243294]]
('N82', 'N160') [[18.242182]]
('N75', 'N190') [[18.24208]]
('N75', 'N84') [[18.242071]]
('N121', 'N182') [[18.241455]]
('N80', 'N84') [[18.240728]]
('N115', 'N143') [[18.240515]]
('N110', 'N121') [[18.240095]]
('N5', 'N136') [[18.239922]]
('N118', 'N151') [[18.239262]]
('N119', 'N147') [[18.238745]]
('N151', 'N190') [[18.238665]]
('N124', 'N206') [[18.238197]]
('N16', 'N49') [[18.237526]]
('N119', 'N203') [[18.23751]]
('N114', 'N121') [[18.237085]]
('N118', 'N228') [[18.237074]]
('N46', 'N91') [[18.236912]]
('N114', 'N134') [[18.236494]]
('N6', 'N229') [[18.234446]]
('N62', 'N67') [[18.234295]]
('N3', 'N151') [[18.233446]]
('N34', 'N206') [[18.231909]]
('N107', 'N113') [[18.231277]]
('N27', 'N153') [[18.231016]]
('N121', 'N190') [[18.23034]]
('N74', 'N106') [[18.22971]]
('N9', 'N47') [[18.229576]]
('N106', 'N151') [[18.228289]]
('N3', 'N19') [[18.227789]]
('N105', 'N215') [[18.227482]]
('N0', 'N159') [[18.227448]]
('N46', 'N228') [[18.227333]]
('N6', 'N114') [[18.226488]]
('N20', 'N167') [[18.22619]]
('N109', 'N119') [[18.225536]]
('N114', 'N197') [[18.22548]]
('N147', 'N163') [[18.225027]]
('N110', 'N236') [[18.224867]]
('N75', 'N222') [[18.224314]]
('N34', 'N161') [[18.223751]]
('N161', 'N188') [[18.2234]]
('N9', 'N121') [[18.223331]]
('N87', 'N132') [[18.222416]]
('N121', 'N178') [[18.221392]]
('N118', 'N130') [[18.221325]]
('N174', 'N237') [[18.221142]]
('N168', 'N230') [[18.220673]]
('N48', 'N197') [[18.220547]]
('N91', 'N105') [[18.220177]]
('N20', 'N48') [[18.219883]]
('N7', 'N223') [[18.219833]]
('N9', 'N186') [[18.21978]]
('N62', 'N80') [[18.219183]]
('N118', 'N242') [[18.218838]]
('N161', 'N237') [[18.218254]]
('N130', 'N243') [[18.218187]]
('N84', 'N204') [[18.21769]]
('N182', 'N239') [[18.21744]]
('N45', 'N151') [[18.216982]]
('N237', 'N249') [[18.216524]]
('N9', 'N93') [[18.216497]]
('N12', 'N59') [[18.216013]]
('N74', 'N151') [[18.215994]]
('N0', 'N208') [[18.215706]]
('N49', 'N89') [[18.21509]]
('N7', 'N213') [[18.215008]]
('N26', 'N36') [[18.214977]]
('N49', 'N247') [[18.214561]]
('N153', 'N197') [[18.21401]]
('N161', 'N192') [[18.213799]]
('N7', 'N182') [[18.213745]]
('N121', 'N144') [[18.213522]]
('N0', 'N234') [[18.2134]]
('N75', 'N153') [[18.212475]]
('N7', 'N190') [[18.21164]]
('N0', 'N45') [[18.211483]]
('N83', 'N124') [[18.209341]]
('N146', 'N242') [[18.209045]]
('N0', 'N230') [[18.206934]]
('N59', 'N181') [[18.206503]]
('N78', 'N234') [[18.206459]]
('N190', 'N196') [[18.206453]]
('N6', 'N20') [[18.206425]]
('N7', 'N242') [[18.206306]]
('N230', 'N238') [[18.206175]]
('N5', 'N48') [[18.203514]]
('N0', 'N46') [[18.203209]]
('N48', 'N170') [[18.201925]]
('N84', 'N235') [[18.201391]]
('N55', 'N228') [[18.201385]]
('N47', 'N49') [[18.201248]]
('N48', 'N115') [[18.201153]]
('N62', 'N132') [[18.201012]]
('N48', 'N236') [[18.200855]]
('N59', 'N113') [[18.2005]]
('N5', 'N27') [[18.200333]]
('N45', 'N237') [[18.200214]]
('N49', 'N208') [[18.200092]]
('N6', 'N242') [[18.20003]]
('N46', 'N48') [[18.199978]]
('N63', 'N143') [[18.199413]]
('N127', 'N130') [[18.199055]]
('N36', 'N161') [[18.19892]]
('N106', 'N196') [[18.198713]]
('N3', 'N153') [[18.198605]]
('N119', 'N162') [[18.198338]]
('N87', 'N130') [[18.198042]]
('N36', 'N200') [[18.19788]]
('N98', 'N135') [[18.196741]]
('N7', 'N212') [[18.196463]]
('N0', 'N56') [[18.195461]]
('N0', 'N9') [[18.195044]]
('N242', 'N245') [[18.194609]]
('N146', 'N153') [[18.194456]]
('N6', 'N46') [[18.19432]]
('N18', 'N46') [[18.194267]]
('N9', 'N54') [[18.194023]]
('N5', 'N235') [[18.193552]]
('N198', 'N228') [[18.1933]]
('N9', 'N70') [[18.193298]]
('N7', 'N18') [[18.193256]]
('N105', 'N117') [[18.192453]]
('N6', 'N245') [[18.191366]]
('N70', 'N228') [[18.19108]]
('N49', 'N107') [[18.191067]]
('N114', 'N239') [[18.190641]]
('N7', 'N153') [[18.190365]]
('N206', 'N243') [[18.190172]]
('N167', 'N194') [[18.19013]]
('N5', 'N161') [[18.190002]]
('N34', 'N177') [[18.18983]]
('N186', 'N252') [[18.189487]]
('N161', 'N228') [[18.189241]]
('N188', 'N190') [[18.188368]]
('N112', 'N151') [[18.187035]]
('N91', 'N161') [[18.18692]]
('N74', 'N200') [[18.186691]]
('N130', 'N213') [[18.186163]]
('N160', 'N162') [[18.185883]]
('N49', 'N124') [[18.185541]]
('N129', 'N236') [[18.185326]]
('N21', 'N190') [[18.185196]]
('N237', 'N243') [[18.185135]]
('N5', 'N244') [[18.185041]]
('N67', 'N110') [[18.184849]]
('N159', 'N228') [[18.184175]]
('N160', 'N174') [[18.1841]]
('N121', 'N239') [[18.18379]]
('N6', 'N80') [[18.182722]]
('N46', 'N188') [[18.18241]]
('N80', 'N147') [[18.182396]]
('N47', 'N161') [[18.18194]]
('N4', 'N130') [[18.181814]]
('N9', 'N237') [[18.181591]]
('N134', 'N243') [[18.18157]]
('N137', 'N215') [[18.180998]]
('N170', 'N228') [[18.180347]]
('N0', 'N20') [[18.179697]]
('N208', 'N222') [[18.179249]]
('N48', 'N143') [[18.179148]]
('N20', 'N107') [[18.17911]]
('N84', 'N237') [[18.178925]]
('N30', 'N80') [[18.17851]]
('N161', 'N249') [[18.178253]]
('N36', 'N129') [[18.17803]]
('N62', 'N176') [[18.177902]]
('N178', 'M0P1') [[18.177776]]
('N162', 'N208') [[18.17774]]
('N143', 'N235') [[18.177486]]
('N151', 'N167') [[18.17718]]
('N179', 'N196') [[18.17642]]
('N26', 'N146') [[18.176369]]
('N62', 'N121') [[18.176252]]
('N106', 'N115') [[18.176039]]
('N60', 'N182') [[18.176031]]
('N167', 'N236') [[18.175924]]
('N65', 'N183') [[18.175901]]
('N34', 'N229') [[18.175472]]
('N54', 'N59') [[18.175251]]
('N105', 'N213') [[18.175245]]
('N107', 'N228') [[18.174995]]
('N84', 'N180') [[18.174652]]
('N82', 'N167') [[18.17398]]
('N161', 'N211') [[18.173891]]
('N27', 'N161') [[18.173561]]
('N45', 'N135') [[18.173336]]
('N84', 'N105') [[18.173304]]
('N49', 'N132') [[18.173134]]
('N74', 'N167') [[18.173018]]
('N71', 'N161') [[18.172361]]
('N206', 'N213') [[18.171553]]
('N159', 'N206') [[18.171057]]
('N118', 'N204') [[18.170506]]
('N6', 'N62') [[18.170475]]
('N121', 'N177') [[18.169994]]
('N222', 'N242') [[18.169847]]
('N30', 'N161') [[18.169529]]
('N82', 'N196') [[18.16891]]
('N181', 'N197') [[18.16824]]
('N6', 'N67') [[18.167515]]
('N48', 'N219') [[18.167393]]
('N182', 'N193') [[18.167042]]
('N151', 'N242') [[18.166687]]
('N5', 'N243') [[18.166527]]
('N34', 'N49') [[18.16629]]
('N105', 'N208') [[18.16616]]
('N36', 'N126') [[18.16582]]
('N114', 'N182') [[18.165342]]
('N154', 'N160') [[18.16506]]
('N13', 'N62') [[18.164331]]
('N9', 'N166') [[18.164143]]
('N119', 'N127') [[18.1638]]
('N160', 'N179') [[18.163374]]
('N3', 'N90') [[18.163355]]
('N7', 'N183') [[18.163317]]
('N90', 'N237') [[18.1629]]
('N129', 'N154') [[18.162714]]
('N49', 'N157') [[18.16239]]
('N5', 'N228') [[18.161684]]
('N7', 'N180') [[18.161283]]
('N178', 'N206') [[18.160797]]
('N161', 'N229') [[18.16023]]
('N27', 'N84') [[18.160208]]
('N132', 'N151') [[18.160076]]
('N14', 'N121') [[18.15944]]
('N48', 'N100') [[18.15909]]
('N98', 'N167') [[18.158976]]
