('M0P1', 'M0P2') [[32.544308]]
('N65', 'N82') [[18.794514]]
('N182', 'N252') [[18.791458]]
('N88', 'N242') [[18.791433]]
('N148', 'N182') [[18.791325]]
('N63', 'N83') [[18.788681]]
('N82', 'N193') [[18.788635]]
('N63', 'N77') [[18.78802]]
('N47', 'N237') [[18.787905]]
('N35', 'N203') [[18.785301]]
('N123', 'N168') [[18.785032]]
('N37', 'N105') [[18.784407]]
('N101', 'N120') [[18.7835]]
('N81', 'N128') [[18.782286]]
('N177', 'N193') [[18.781948]]
('N83', 'N200') [[18.781721]]
('N202', 'N216') [[18.780207]]
('N75', 'N105') [[18.780022]]
('N42', 'N216') [[18.778889]]
('N2', 'N89') [[18.778563]]
('N35', 'N118') [[18.777533]]
('N6', 'N93') [[18.775835]]
('N107', 'N114') [[18.77477]]
('N37', 'N168') [[18.77425]]
('N82', 'N116') [[18.773928]]
('N65', 'N122') [[18.773005]]
('N168', 'N170') [[18.772661]]
('N115', 'N202') [[18.771727]]
('N182', 'N245') [[18.771662]]
('N70', 'N206') [[18.771524]]
('N182', 'N223') [[18.770721]]
('N42', 'N136') [[18.77056]]
('N168', 'N234') [[18.770105]]
('N93', 'N207') [[18.769064]]
('N82', 'N128') [[18.768198]]
('N52', 'N240') [[18.766535]]
('N32', 'N206') [[18.763447]]
('N82', 'N199') [[18.76285]]
('N6', 'N70') [[18.76266]]
('N70', 'N239') [[18.76219]]
('N57', 'N70') [[18.761488]]
('N83', 'N138') [[18.761236]]
('N69', 'N82') [[18.760515]]
('N89', 'N114') [[18.75875]]
('N198', 'N237') [[18.758461]]
('N67', 'N177') [[18.757866]]
('N88', 'N116') [[18.757538]]
('N69', 'N178') [[18.757463]]
('N8', 'N35') [[18.75703]]
('N188', 'N198') [[18.75653]]
('N177', 'N243') [[18.756489]]
('N22', 'N148') [[18.756153]]
('N0', 'N168') [[18.755272]]
('N172', 'N177') [[18.75498]]
('N128', 'N214') [[18.754599]]
('N197', 'N234') [[18.754286]]
('N19', 'N182') [[18.75391]]
('N82', 'N177') [[18.753883]]
('N32', 'N143') [[18.751413]]
('N94', 'N120') [[18.751192]]
('N75', 'N144') [[18.750446]]
('N42', 'N206') [[18.750444]]
('N94', 'N202') [[18.750116]]
('N42', 'N170') [[18.749092]]
('N70', 'N107') [[18.748453]]
('N48', 'N57') [[18.748247]]
('N8', 'N182') [[18.747423]]
('N206', 'N239') [[18.747057]]
('N214', 'N224') [[18.746662]]
('N35', 'N41') [[18.746138]]
('N38', 'N62') [[18.745539]]
('N128', 'N168') [[18.745268]]
('N60', 'N93') [[18.745008]]
('N10', 'N121') [[18.744898]]
('N63', 'N70') [[18.742577]]
('N35', 'N65') [[18.742397]]
('N206', 'N216') [[18.74197]]
('N132', 'N189') [[18.740969]]
('N120', 'N242') [[18.74088]]
('N37', 'N214') [[18.740286]]
('N55', 'N168') [[18.739515]]
('N162', 'N214') [[18.738552]]
('N88', 'N239') [[18.737093]]
('N81', 'N88') [[18.735786]]
('N48', 'N162') [[18.735771]]
('N69', 'N177') [[18.735731]]
('N2', 'N182') [[18.734482]]
('N20', 'N88') [[18.734455]]
('N126', 'N225') [[18.733734]]
('N82', 'N224') [[18.732637]]
('N41', 'N89') [[18.732018]]
('N82', 'N232') [[18.731634]]
('N52', 'N89') [[18.730576]]
('N0', 'N117') [[18.729765]]
('N162', 'N182') [[18.729168]]
('N48', 'N225') [[18.728931]]
('N62', 'N203') [[18.728432]]
('N60', 'N82') [[18.72692]]
('N177', 'N186') [[18.72644]]
('N203', 'N240') [[18.725279]]
('N10', 'N177') [[18.72524]]
('N26', 'N193') [[18.724718]]
('N26', 'N89') [[18.72465]]
('N5', 'N27') [[18.724354]]
('N135', 'N182') [[18.724056]]
('N182', 'N242') [[18.724024]]
('N177', 'N190') [[18.72286]]
('N202', 'N207') [[18.722351]]
('N150', 'N182') [[18.721954]]
('N84', 'N121') [[18.720463]]
('N57', 'N193') [[18.719967]]
('N3', 'N251') [[18.719376]]
('N37', 'N130') [[18.718973]]
('N70', 'N241') [[18.717602]]
('N186', 'N203') [[18.717472]]
('N6', 'N62') [[18.717428]]
('N35', 'N205') [[18.717138]]
('N69', 'N204') [[18.716238]]
('N98', 'N126') [[18.71578]]
('N83', 'N216') [[18.71578]]
('N192', 'N241') [[18.714888]]
('N12', 'N204') [[18.714834]]
('N170', 'N182') [[18.714159]]
('N67', 'N69') [[18.713593]]
('N65', 'N148') [[18.713242]]
('N82', 'N202') [[18.712902]]
('N128', 'N178') [[18.71227]]
('N82', 'N114') [[18.712246]]
('N105', 'N216') [[18.712183]]
('N120', 'N204') [[18.711987]]
('N42', 'N214') [[18.71184]]
('N37', 'N143') [[18.71083]]
('N121', 'N192') [[18.709997]]
('N189', 'N207') [[18.70991]]
('N88', 'N132') [[18.709442]]
('N82', 'N105') [[18.70786]]
('N38', 'N121') [[18.70755]]
('N182', 'N247') [[18.706234]]
('N93', 'N121') [[18.70622]]
('N71', 'N128') [[18.705643]]
('N52', 'N195') [[18.704979]]
('N177', 'N227') [[18.704527]]
('N82', 'N121') [[18.704342]]
('N120', 'N170') [[18.703653]]
('N148', 'N166') [[18.702702]]
('N8', 'N128') [[18.702253]]
('N27', 'N98') [[18.701754]]
('N6', 'N206') [[18.700619]]
('N88', 'N136') [[18.699883]]
('N187', 'N216') [[18.699314]]
('N162', 'N204') [[18.698631]]
('N115', 'N136') [[18.698053]]
('N60', 'N148') [[18.697252]]
('N168', 'N214') [[18.696564]]
('N186', 'N216') [[18.69628]]
('N35', 'N126') [[18.695217]]
('N69', 'N237') [[18.69429]]
('N107', 'N115') [[18.693335]]
('N43', 'N182') [[18.692474]]
('N189', 'N202') [[18.692293]]
('N8', 'N93') [[18.691675]]
('N88', 'N120') [[18.691555]]
('N70', 'N177') [[18.691347]]
('N42', 'N189') [[18.690897]]
('N189', 'N244') [[18.6903]]
('N66', 'N202') [[18.689753]]
('N89', 'N237') [[18.689703]]
('N81', 'N207') [[18.689384]]
('N18', 'N120') [[18.688887]]
('N81', 'N148') [[18.688585]]
('N35', 'N98') [[18.688528]]
('N166', 'N206') [[18.688332]]
('N27', 'N170') [[18.687342]]
('N63', 'N162') [[18.687237]]
('N187', 'N207') [[18.686457]]
('N136', 'N242') [[18.685135]]
('N192', 'N204') [[18.684786]]
('N219', 'N224') [[18.681152]]
('N189', 'N209') [[18.681004]]
('N123', 'N214') [[18.67946]]
('N12', 'N168') [[18.679081]]
('N20', 'N242') [[18.67837]]
('N82', 'N144') [[18.677965]]
('N177', 'N223') [[18.677574]]
('N70', 'N121') [[18.67746]]
('N96', 'N168') [[18.676565]]
('N34', 'N234') [[18.676151]]
('N5', 'N148') [[18.675528]]
('N141', 'N168') [[18.67552]]
('N27', 'N186') [[18.674763]]
('N0', 'N37') [[18.67448]]
('N35', 'N170') [[18.672998]]
('N65', 'N116') [[18.6719]]
('N48', 'N130') [[18.670053]]
('N26', 'N148') [[18.669731]]
('N34', 'N62') [[18.669672]]
('N62', 'N170') [[18.669397]]
('N18', 'N168') [[18.668928]]
('N169', 'N224') [[18.667683]]
('N102', 'N177') [[18.666162]]
('N207', 'N233') [[18.665909]]
('N63', 'N148') [[18.665852]]
('N237', 'N242') [[18.665049]]
('N65', 'N69') [[18.664686]]
('N42', 'N123') [[18.664602]]
('N57', 'N62') [[18.66442]]
('N57', 'N235') [[18.662714]]
('N18', 'N231') [[18.66131]]
('N105', 'N202') [[18.660944]]
('N10', 'N168') [[18.660938]]
('N27', 'N202') [[18.660492]]
('N121', 'N241') [[18.660366]]
('N70', 'N181') [[18.659658]]
('N166', 'N168') [[18.659538]]
('N27', 'N136') [[18.658712]]
('N134', 'N216') [[18.65859]]
('N107', 'N207') [[18.6583]]
('N1', 'N107') [[18.657995]]
('N80', 'N242') [[18.656988]]
('N7', 'N37') [[18.656183]]
('N139', 'N195') [[18.655886]]
('N168', 'N251') [[18.65524]]
('N37', 'N116') [[18.65497]]
('N162', 'N234') [[18.654778]]
('N83', 'N168') [[18.6532]]
('N6', 'N181') [[18.652437]]
('N148', 'N252') [[18.651806]]
('N42', 'N242') [[18.651487]]
('N6', 'N69') [[18.650799]]
('N126', 'N197') [[18.650597]]
('N148', 'N214') [[18.650595]]
('N48', 'N82') [[18.650002]]
('N89', 'N206') [[18.649944]]
('N131', 'N242') [[18.649605]]
('N8', 'N84') [[18.64941]]
('N69', 'N168') [[18.648897]]
('N88', 'N115') [[18.648546]]
('N62', 'N195') [[18.648365]]
('N6', 'N21') [[18.647823]]
('N207', 'N209') [[18.646652]]
('N62', 'N220') [[18.646511]]
('N88', 'N99') [[18.645721]]
('N35', 'N82') [[18.645689]]
('N82', 'N87') [[18.64554]]
('N16', 'N162') [[18.645506]]
('N75', 'N88') [[18.645445]]
('N77', 'N136') [[18.64498]]
('N60', 'N177') [[18.644693]]
('N41', 'N177') [[18.644554]]
('N12', 'N182') [[18.644115]]
('N37', 'N219') [[18.644087]]
('N26', 'N240') [[18.643896]]
('N130', 'N193') [[18.643824]]
('N107', 'N241') [[18.643187]]
('N65', 'N89') [[18.643147]]
('N20', 'N120') [[18.643002]]
('N144', 'N202') [[18.642632]]
('N28', 'N207') [[18.64242]]
('N13', 'N182') [[18.642149]]
('N32', 'N209') [[18.641539]]
('N81', 'N181') [[18.641512]]
('N35', 'N162') [[18.641361]]
('N116', 'N214') [[18.64136]]
('N25', 'N107') [[18.641115]]
('N52', 'N168') [[18.6408]]
('N81', 'N139') [[18.64012]]
('N207', 'N237') [[18.6401]]
('N24', 'N48') [[18.639944]]
('N126', 'N200') [[18.639482]]
('N6', 'N148') [[18.639275]]
('N136', 'N142') [[18.638737]]
('N105', 'N126') [[18.638325]]
('N192', 'N214') [[18.636406]]
('N66', 'N193') [[18.636402]]
('N121', 'N203') [[18.635803]]
('N32', 'N66') [[18.635592]]
('N121', 'N186') [[18.635496]]
('N149', 'N170') [[18.634533]]
('N100', 'N192') [[18.633682]]
('N100', 'N207') [[18.633255]]
('N134', 'N177') [[18.633059]]
('N52', 'N70') [[18.63301]]
('N88', 'N123') [[18.632591]]
('N32', 'N193') [[18.63254]]
('N110', 'N128') [[18.632202]]
('N110', 'N120') [[18.631989]]
('N46', 'N148') [[18.631754]]
('N35', 'N217') [[18.631315]]
('N70', 'N207') [[18.631243]]
('N177', 'N242') [[18.630945]]
('N20', 'N189') [[18.63064]]
('N82', 'N181') [[18.630417]]
('N168', 'N187') [[18.62995]]
('N189', 'N242') [[18.629807]]
('N69', 'N182') [[18.629673]]
('N168', 'N206') [[18.629503]]
('N120', 'N220') [[18.629353]]
('N182', 'N193') [[18.62893]]
('N37', 'N41') [[18.62882]]
('N62', 'N105') [[18.628809]]
('N65', 'N126') [[18.62829]]
('N82', 'N120') [[18.62826]]
('N32', 'N35') [[18.628124]]
('N136', 'N224') [[18.627659]]
('N8', 'N80') [[18.627417]]
('N132', 'N182') [[18.62725]]
('N23', 'N204') [[18.627035]]
('N52', 'N219') [[18.62701]]
('N93', 'N198') [[18.626982]]
('N28', 'N182') [[18.626272]]
('N128', 'N248') [[18.626183]]
('N99', 'N202') [[18.626162]]
('N206', 'N237') [[18.626053]]
('N62', 'N130') [[18.625704]]
('N26', 'N82') [[18.625664]]
('N82', 'N119') [[18.625423]]
('N47', 'N177') [[18.625353]]
('N116', 'N190') [[18.625317]]
('N168', 'N207') [[18.625257]]
('N35', 'N195') [[18.625216]]
('N32', 'N70') [[18.623343]]
('N37', 'N114') [[18.623173]]
('N80', 'N181') [[18.622791]]
('N37', 'N237') [[18.622684]]
('N62', 'N107') [[18.621975]]
('N6', 'N193') [[18.621315]]
('N89', 'N224') [[18.621286]]
('N2', 'N35') [[18.620909]]
('N122', 'N237') [[18.619978]]
('N121', 'N128') [[18.619905]]
('N80', 'N177') [[18.61923]]
('N27', 'N252') [[18.619158]]
('N148', 'N192') [[18.619131]]
('N116', 'N162') [[18.61873]]
('N126', 'N203') [[18.617292]]
('N63', 'N202') [[18.61726]]
('N4', 'N182') [[18.617247]]
('N52', 'N239') [[18.616995]]
('N0', 'N198') [[18.616777]]
('N85', 'N107') [[18.615637]]
('N203', 'N237') [[18.615393]]
('N89', 'N168') [[18.615376]]
('N17', 'N93') [[18.615284]]
('N126', 'N134') [[18.615074]]
('N3', 'N64') [[18.61221]]
('N114', 'N216') [[18.611067]]
('N148', 'N237') [[18.610483]]
('N48', 'N186') [[18.610355]]
('N182', 'N251') [[18.610228]]
('N80', 'N202') [[18.6099]]
('N177', 'N195') [[18.609821]]
('N35', 'N206') [[18.609787]]
('N60', 'N120') [[18.609694]]
('N57', 'N121') [[18.609467]]
('N31', 'N82') [[18.609167]]
('N168', 'N237') [[18.608898]]
('N178', 'N182') [[18.608702]]
('N82', 'N207') [[18.608665]]
('N75', 'N121') [[18.608444]]
('N21', 'N32') [[18.608248]]
('N41', 'N81') [[18.60809]]
('N48', 'N134') [[18.60786]]
('N52', 'N75') [[18.607609]]
('N168', 'N222') [[18.607483]]
('N181', 'N193') [[18.607445]]
('N22', 'N48') [[18.607002]]
('N27', 'N88') [[18.606337]]
('N89', 'N183') [[18.60615]]
('N100', 'N132') [[18.605564]]
('N6', 'N35') [[18.604866]]
('N21', 'N216') [[18.6044]]
('N126', 'N207') [[18.60437]]
('N177', 'N192') [[18.603975]]
('N126', 'N172') [[18.603233]]
('N88', 'N222') [[18.603148]]
('N136', 'N150') [[18.602383]]
('N37', 'N149') [[18.60238]]
('N94', 'N100') [[18.602062]]
('N126', 'N148') [[18.601841]]
('N114', 'N132') [[18.601053]]
('N182', 'N190') [[18.600948]]
('N57', 'N66') [[18.600912]]
('N75', 'N83') [[18.60084]]
('N110', 'N198') [[18.600342]]
('N162', 'N207') [[18.600231]]
('N148', 'N178') [[18.59951]]
('N70', 'N81') [[18.598782]]
('N148', 'N240') [[18.59793]]
('N100', 'N182') [[18.59748]]
('N181', 'N207') [[18.597458]]
('N121', 'N126') [[18.597313]]
('N65', 'N75') [[18.596478]]
('N126', 'N161') [[18.596468]]
('N71', 'N193') [[18.59592]]
('N42', 'N98') [[18.594969]]
('N48', 'N193') [[18.594894]]
('N216', 'N224') [[18.594833]]
('N37', 'N42') [[18.594429]]
('N116', 'N148') [[18.593544]]
('N57', 'N168') [[18.593489]]
('N57', 'N83') [[18.592741]]
('N168', 'N247') [[18.592571]]
('N6', 'N126') [[18.591246]]
('N37', 'N138') [[18.591005]]
('N37', 'N132') [[18.590555]]
('N84', 'N216') [[18.590418]]
('N32', 'N252') [[18.589922]]
