('M0P1', 'M0P2') [[39.740067]]
('N63', 'N91') [[18.842165]]
('N178', 'N245') [[18.841578]]
('N16', 'N76') [[18.841516]]
('N15', 'N201') [[18.83915]]
('N138', 'N247') [[18.83735]]
('N7', 'N242') [[18.832382]]
('N81', 'N212') [[18.8296]]
('N157', 'N242') [[18.82599]]
('N18', 'N81') [[18.821247]]
('N10', 'N26') [[18.821146]]
('N16', 'N65') [[18.820398]]
('N5', 'N63') [[18.81996]]
('N26', 'N54') [[18.819475]]
('N24', 'N245') [[18.815948]]
('N16', 'N253') [[18.81505]]
('N42', 'N63') [[18.809729]]
('N17', 'N188') [[18.809704]]
('N63', 'N236') [[18.809084]]
('N81', 'N95') [[18.807598]]
('N16', 'N146') [[18.805117]]
('N80', 'N245') [[18.80303]]
('N7', 'N116') [[18.802797]]
('N63', 'N166') [[18.802217]]
('N63', 'N235') [[18.80174]]
('N0', 'N7') [[18.800907]]
('N145', 'N245') [[18.799246]]
('N147', 'N247') [[18.79809]]
('N63', 'N77') [[18.797792]]
('N63', 'N156') [[18.797106]]
('N63', 'N207') [[18.794582]]
('N188', 'N201') [[18.794184]]
('N10', 'N81') [[18.794111]]
('N63', 'N122') [[18.793022]]
('N20', 'N24') [[18.791449]]
('N81', 'N124') [[18.790901]]
('N81', 'M0P2') [[18.790283]]
('N26', 'N116') [[18.78962]]
('N26', 'N86') [[18.788124]]
('N80', 'N81') [[18.786133]]
('N81', 'N230') [[18.785578]]
('N26', 'N38') [[18.784882]]
('N16', 'N27') [[18.781563]]
('N17', 'N81') [[18.781431]]
('N32', 'N250') [[18.781212]]
('N15', 'N92') [[18.778503]]
('N145', 'N242') [[18.776829]]
('N7', 'N147') [[18.776152]]
('N20', 'N138') [[18.776102]]
('N80', 'N247') [[18.773365]]
('N34', 'N145') [[18.771868]]
('N17', 'N80') [[18.77116]]
('N17', 'N156') [[18.766796]]
('N23', 'N247') [[18.76299]]
('N99', 'N247') [[18.761826]]
('N118', 'N247') [[18.76147]]
('N58', 'N188') [[18.75949]]
('N16', 'N210') [[18.758987]]
('N71', 'N94') [[18.758663]]
('N81', 'N245') [[18.754313]]
('N138', 'N201') [[18.754124]]
('N147', 'N230') [[18.7532]]
('N35', 'N81') [[18.752699]]
('N4', 'N17') [[18.752584]]
('N16', 'N90') [[18.752523]]
('N154', 'N230') [[18.75059]]
('N18', 'N201') [[18.749218]]
('N63', 'N158') [[18.749216]]
('N26', 'N230') [[18.747894]]
('N16', 'N145') [[18.746145]]
('N63', 'N171') [[18.745226]]
('N7', 'N221') [[18.7443]]
('N105', 'N116') [[18.743977]]
('N149', 'N230') [[18.74318]]
('N37', 'N81') [[18.742132]]
('N51', 'N94') [[18.741276]]
('N81', 'N143') [[18.741058]]
('N118', 'N201') [[18.74025]]
('N63', 'N211') [[18.737814]]
('N5', 'N42') [[18.734589]]
('N7', 'N226') [[18.733826]]
('N63', 'N175') [[18.732353]]
('N10', 'N15') [[18.731646]]
('N15', 'N210') [[18.73131]]
('N63', 'N124') [[18.727472]]
('N104', 'N245') [[18.72722]]
('N7', 'N238') [[18.72467]]
('N32', 'N116') [[18.721867]]
('N16', 'N238') [[18.720568]]
('N63', 'M0P1') [[18.719866]]
('N43', 'N116') [[18.71847]]
('N16', 'N184') [[18.717884]]
('N26', 'N210') [[18.717056]]
('N16', 'N19') [[18.715715]]
('N67', 'N81') [[18.715414]]
('N80', 'N201') [[18.712675]]
('N55', 'N63') [[18.712086]]
('N24', 'N230') [[18.71206]]
('N247', 'N253') [[18.71195]]
('N81', 'N101') [[18.711693]]
('N26', 'N99') [[18.711094]]
('N17', 'N116') [[18.710644]]
('N7', 'N26') [[18.710434]]
('N26', 'N201') [[18.709663]]
('N16', 'N111') [[18.709509]]
('N5', 'N58') [[18.708157]]
('N15', 'N116') [[18.70743]]
('N7', 'N190') [[18.706705]]
('N21', 'N30') [[18.706528]]
('N7', 'N58') [[18.706108]]
('N7', 'N145') [[18.704954]]
('N26', 'N35') [[18.704313]]
('N15', 'N124') [[18.70323]]
('N138', 'N230') [[18.702854]]
('N94', 'N188') [[18.702438]]
('N31', 'N63') [[18.70187]]
('N15', 'N85') [[18.700846]]
('N235', 'N245') [[18.699677]]
('N16', 'N73') [[18.699451]]
('N99', 'N210') [[18.699333]]
('N70', 'N242') [[18.697756]]
('N81', 'N105') [[18.697445]]
('N17', 'N164') [[18.695856]]
('N63', 'N118') [[18.695417]]
('N34', 'N63') [[18.694866]]
('N124', 'N201') [[18.692091]]
('N81', 'N141') [[18.690895]]
('N7', 'N175') [[18.689878]]
('N26', 'N80') [[18.687582]]
('N51', 'N201') [[18.687233]]
('N175', 'N245') [[18.683847]]
('N186', 'N245') [[18.68357]]
('N230', 'N245') [[18.682455]]
('N178', 'N242') [[18.681364]]
('N20', 'N247') [[18.681248]]
('N117', 'N245') [[18.681204]]
('N17', 'N210') [[18.680525]]
('N40', 'N116') [[18.680206]]
('N128', 'N188') [[18.678894]]
('N200', 'N230') [[18.676868]]
('N32', 'N34') [[18.67389]]
('N81', 'N199') [[18.673801]]
('N92', 'N247') [[18.67304]]
('N63', 'N247') [[18.672678]]
('N51', 'N245') [[18.672523]]
('N32', 'N63') [[18.671902]]
('N18', 'N247') [[18.67094]]
('N238', 'N245') [[18.67017]]
('N63', 'N170') [[18.669685]]
('N35', 'N242') [[18.669012]]
('N39', 'N183') [[18.668442]]
('N221', 'N245') [[18.66787]]
('N5', 'N81') [[18.665804]]
('N21', 'N88') [[18.665333]]
('N90', 'N199') [[18.665052]]
('N135', 'N230') [[18.663733]]
('N34', 'N80') [[18.661663]]
('N17', 'N42') [[18.659649]]
('N71', 'N235') [[18.659632]]
('N7', 'N94') [[18.659061]]
('N34', 'N96') [[18.658804]]
('N17', 'N35') [[18.658785]]
('N7', 'N77') [[18.650301]]
('N63', 'N221') [[18.649979]]
('N95', 'N245') [[18.649105]]
('N81', 'N193') [[18.6481]]
('N63', 'M0P2') [[18.647915]]
('N30', 'N34') [[18.646265]]
('N15', 'N178') [[18.644918]]
('N18', 'N26') [[18.6449]]
('N51', 'N116') [[18.644432]]
('N116', 'N210') [[18.642649]]
('N10', 'N99') [[18.640142]]
('N7', 'N172') [[18.6391]]
('N145', 'N201') [[18.638807]]
('N122', 'N201') [[18.638605]]
('N16', 'N112') [[18.637548]]
('N21', 'N63') [[18.637405]]
('N17', 'N124') [[18.636438]]
('N90', 'N247') [[18.635532]]
('N65', 'N116') [[18.633348]]
('N17', 'N19') [[18.630363]]
('N48', 'N63') [[18.629686]]
('N23', 'N116') [[18.628145]]
('N201', 'N210') [[18.628061]]
('N188', 'N242') [[18.627003]]
('N26', 'N112') [[18.625467]]
('N112', 'N116') [[18.624622]]
('N56', 'N199') [[18.621536]]
('N16', 'N56') [[18.619184]]
('N63', 'N90') [[18.617508]]
('N4', 'N63') [[18.616318]]
('N23', 'N201') [[18.61582]]
('N24', 'N56') [[18.61421]]
('N13', 'N81') [[18.613016]]
('N15', 'N19') [[18.612843]]
('N80', 'N230') [[18.612556]]
('N32', 'N38') [[18.611256]]
('N81', 'N164') [[18.61106]]
('N183', 'N201') [[18.609251]]
('N18', 'N99') [[18.609047]]
('N15', 'N194') [[18.608992]]
('N94', 'N247') [[18.608702]]
('N16', 'N91') [[18.607986]]
('N148', 'N200') [[18.607473]]
('N35', 'N145') [[18.606205]]
('N81', 'N148') [[18.604095]]
('N85', 'N230') [[18.60365]]
('N34', 'N242') [[18.60357]]
('N63', 'N253') [[18.60155]]
('N17', 'N201') [[18.600025]]
('N17', 'N209') [[18.59992]]
('N16', 'N183') [[18.599472]]
('N17', 'N175') [[18.599215]]
('N81', 'N113') [[18.59863]]
('N30', 'N168') [[18.598333]]
('N7', 'N183') [[18.597626]]
('N13', 'N26') [[18.597046]]
('N15', 'N136') [[18.596212]]
('N21', 'N67') [[18.59494]]
('N63', 'N111') [[18.594294]]
('N7', 'N111') [[18.593836]]
('N63', 'N134') [[18.593182]]
('N3', 'N81') [[18.593048]]
('N192', 'N201') [[18.593012]]
('N4', 'N90') [[18.59181]]
('N17', 'N83') [[18.590952]]
('N202', 'N230') [[18.589918]]
('N7', 'N185') [[18.589588]]
('N32', 'N81') [[18.588991]]
('N34', 'N71') [[18.588612]]
('N16', 'N26') [[18.586792]]
('N65', 'N199') [[18.586498]]
('N23', 'N63') [[18.585176]]
('N17', 'N136') [[18.584991]]
('N99', 'N201') [[18.584719]]
('N34', 'N99') [[18.584682]]
('N35', 'N200') [[18.582912]]
('N34', 'N147') [[18.582693]]
('N24', 'N90') [[18.58158]]
('N15', 'N175') [[18.580568]]
('N35', 'N99') [[18.580057]]
('N81', 'N217') [[18.579733]]
('N15', 'N99') [[18.578176]]
('N1', 'N245') [[18.57689]]
('N39', 'N81') [[18.576775]]
('N83', 'N247') [[18.576403]]
('N81', 'N121') [[18.576126]]
('N63', 'N202') [[18.575068]]
('N4', 'N38') [[18.574137]]
('N16', 'N170') [[18.573772]]
('N27', 'N245') [[18.573452]]
('N23', 'N227') [[18.573338]]
('N16', 'N92') [[18.572565]]
('N4', 'N16') [[18.572258]]
('N63', 'N100') [[18.572147]]
('N15', 'N26') [[18.57003]]
('N63', 'N148') [[18.569965]]
('N10', 'N245') [[18.569746]]
('N28', 'N99') [[18.56962]]
('N91', 'N230') [[18.569515]]
('N80', 'N91') [[18.569424]]
('N38', 'N131') [[18.568792]]
('N16', 'N190') [[18.567856]]
('N26', 'N43') [[18.567633]]
('N37', 'N63') [[18.566542]]
('N63', 'N205') [[18.566307]]
('N165', 'N247') [[18.566288]]
('N4', 'N178') [[18.566027]]
('N81', 'N147') [[18.56399]]
('N38', 'N105') [[18.562656]]
('N23', 'N30') [[18.56121]]
('N201', 'N230') [[18.560543]]
('N58', 'N65') [[18.559853]]
('N24', 'N79') [[18.559772]]
('N17', 'N24') [[18.559254]]
('N16', 'N61') [[18.559204]]
('N0', 'N245') [[18.559002]]
('N10', 'N124') [[18.558655]]
('N11', 'N16') [[18.558142]]
('N81', 'N122') [[18.55766]]
('N65', 'N99') [[18.556875]]
('N16', 'N85') [[18.555813]]
('N17', 'N26') [[18.555574]]
('N73', 'N81') [[18.555456]]
('N30', 'N63') [[18.555368]]
('N8', 'N193') [[18.554785]]
('N178', 'N230') [[18.554531]]
('N149', 'N245') [[18.553148]]
('N54', 'N215') [[18.553066]]
('N7', 'N235') [[18.552658]]
('N16', 'N138') [[18.552376]]
('N91', 'N183') [[18.551714]]
('N5', 'N245') [[18.551546]]
('N183', 'N199') [[18.551222]]
('N0', 'N81') [[18.551102]]
('N81', 'N172') [[18.550613]]
('N46', 'N81') [[18.55052]]
('N183', 'N189') [[18.5502]]
('N95', 'N242') [[18.549648]]
('N88', 'N183') [[18.548702]]
('N81', 'N184') [[18.54714]]
('N20', 'N54') [[18.546907]]
('N116', 'N161') [[18.546684]]
('N19', 'N26') [[18.546598]]
('N231', 'N247') [[18.546303]]
('N38', 'N201') [[18.545979]]
('N81', 'N149') [[18.545647]]
('N175', 'N238') [[18.545528]]
('N15', 'N103') [[18.54552]]
('N17', 'N78') [[18.544529]]
('N10', 'N112') [[18.54401]]
('N15', 'N78') [[18.543718]]
('N16', 'N24') [[18.542875]]
('N17', 'N247') [[18.541826]]
('N35', 'N212') [[18.541542]]
('N10', 'N247') [[18.541437]]
('N183', 'N245') [[18.540749]]
('N43', 'N81') [[18.540207]]
('N138', 'N209') [[18.53999]]
('N16', 'N233') [[18.53999]]
('N7', 'N171') [[18.539837]]
('N188', 'N200') [[18.5398]]
('N35', 'N63') [[18.539787]]
('N4', 'N175') [[18.539675]]
('N16', 'N178') [[18.539576]]
('N63', 'N95') [[18.538965]]
('N188', 'N250') [[18.538467]]
('N144', 'N242') [[18.538048]]
('N2', 'N63') [[18.53765]]
('N2', 'N26') [[18.53746]]
('N56', 'N63') [[18.536276]]
('N81', 'N84') [[18.533909]]
('N148', 'N230') [[18.533842]]
('N81', 'N131') [[18.533428]]
('N32', 'N58') [[18.531322]]
('N11', 'N247') [[18.53102]]
('N141', 'N245') [[18.529547]]
('N113', 'N245') [[18.529167]]
('N7', 'N193') [[18.529089]]
('N15', 'N199') [[18.527988]]
('N141', 'N210') [[18.52713]]
('N87', 'N245') [[18.526945]]
('N23', 'N183') [[18.526884]]
('N18', 'N178') [[18.526672]]
('N17', 'N204') [[18.525179]]
('N63', 'N189') [[18.525013]]
('N80', 'N83') [[18.524977]]
('N18', 'N35') [[18.524597]]
('N199', 'N245') [[18.523756]]
('N15', 'N23') [[18.523203]]
('N16', 'N131') [[18.522947]]
('N16', 'N80') [[18.522545]]
('N0', 'N18') [[18.52245]]
('N24', 'N38') [[18.522268]]
('N17', 'N241') [[18.522158]]
('N63', 'N135') [[18.521946]]
('N16', 'N105') [[18.521782]]
('N84', 'N245') [[18.520391]]
('N26', 'N242') [[18.519718]]
('N24', 'N34') [[18.519213]]
('N124', 'N185') [[18.518969]]
('N188', 'N210') [[18.518562]]
('N42', 'N242') [[18.518503]]
('N193', 'N230') [[18.518358]]
('N16', 'N34') [[18.518045]]
('N81', 'N210') [[18.517607]]
('N81', 'N228') [[18.517286]]
('N15', 'N138') [[18.51587]]
('N19', 'N247') [[18.515604]]
('N138', 'N188') [[18.513903]]
('N19', 'N230') [[18.513422]]
('N7', 'N199') [[18.512972]]
('N94', 'N124') [[18.512772]]
('N186', 'N201') [[18.512655]]
('N174', 'N242') [[18.511875]]
('N63', 'N80') [[18.511753]]
('N17', 'N122') [[18.511703]]
('N70', 'N247') [[18.511627]]
('N7', 'N39') [[18.51155]]
('N116', 'N242') [[18.510963]]
('N17', 'N37') [[18.510944]]
('N63', 'N165') [[18.510021]]
('N145', 'N230') [[18.50963]]
('N63', 'N240') [[18.509218]]
('N38', 'N156') [[18.507109]]
('N77', 'N81') [[18.506536]]
('N39', 'N124') [[18.506216]]
('N50', 'N81') [[18.505175]]
('N34', 'N73') [[18.50515]]
('N161', 'N201') [[18.505081]]
('N210', 'N230') [[18.504814]]
('N26', 'N199') [[18.503975]]
('N7', 'N36') [[18.502863]]
('N86', 'N245') [[18.502674]]
('N19', 'N156') [[18.502506]]
('N144', 'N183') [[18.502417]]
('N201', 'N227') [[18.501385]]
('N21', 'N230') [[18.499636]]
('N63', 'N215') [[18.499458]]
('N24', 'N165') [[18.499447]]
('N65', 'N178') [[18.499228]]
('N7', 'N253') [[18.49871]]
('N24', 'N210') [[18.497427]]
('N17', 'N212') [[18.497389]]
('N0', 'N63') [[18.496294]]
('N81', 'N152') [[18.495161]]
('N63', 'N239') [[18.49441]]
('N13', 'N183') [[18.493887]]
('N63', 'N147') [[18.493685]]
('N63', 'N192') [[18.493322]]
('N63', 'N186') [[18.493113]]
('N79', 'N81') [[18.492441]]
('N16', 'N58') [[18.492369]]
('N5', 'N17') [[18.49193]]
('N176', 'N245') [[18.490234]]
('N7', 'N241') [[18.490183]]
('N16', 'N20') [[18.489986]]
('N70', 'N144') [[18.489527]]
('N15', 'N94') [[18.489204]]
('N183', 'M0P1') [[18.48912]]
('N242', 'N247') [[18.488483]]
('N240', 'N247') [[18.488457]]
('N17', 'N141') [[18.487633]]
('N183', 'N210') [[18.487055]]
('N26', 'N212') [[18.48682]]
('N16', 'N22') [[18.48646]]
('N18', 'N95') [[18.486454]]
('N17', 'N32') [[18.486168]]
('N24', 'N28') [[18.485453]]
('N56', 'N247') [[18.4849]]
('N26', 'N71') [[18.481827]]
('N63', 'N172') [[18.48154]]
('N30', 'N71') [[18.480572]]
('N201', 'N224') [[18.480536]]
('N23', 'N38') [[18.478397]]
('N18', 'N58') [[18.477734]]
('N34', 'N245') [[18.477633]]
('N24', 'N26') [[18.477396]]
('N24', 'N204') [[18.47655]]
('N0', 'N24') [[18.476093]]
('N61', 'N81') [[18.476076]]
('N116', 'N200') [[18.475895]]
('N81', 'N99') [[18.475632]]
('N34', 'N79') [[18.47554]]
('N63', 'N164') [[18.475424]]
('N56', 'N116') [[18.475143]]
('N16', 'N88') [[18.474443]]
('N116', 'N174') [[18.472626]]
('N18', 'N20') [[18.472015]]
('N7', 'N157') [[18.47193]]
('N17', 'N145') [[18.471577]]
('N32', 'N188') [[18.471529]]
('N166', 'N183') [[18.470974]]
('N26', 'N138') [[18.470795]]
('N17', 'N23') [[18.470793]]
('N7', 'N23') [[18.470474]]
('N138', 'N146') [[18.469355]]
('N26', 'N70') [[18.468275]]
('N188', 'N245') [[18.46758]]
('N21', 'N81') [[18.46741]]
('N32', 'N230') [[18.46696]]
('N19', 'N24') [[18.466164]]
('N6', 'N38') [[18.46612]]
('N99', 'N145') [[18.465559]]
('N116', 'N199') [[18.46489]]
('N17', 'N90') [[18.4645]]
('N43', 'N63') [[18.463585]]
('N71', 'N247') [[18.46164]]
('N17', 'N233') [[18.461077]]
('N20', 'N34') [[18.46085]]
('N99', 'N118') [[18.460846]]
('N85', 'N247') [[18.46071]]
('N95', 'N124') [[18.460426]]
('N63', 'N87') [[18.460352]]
('N186', 'N216') [[18.46032]]
('N34', 'N201') [[18.459953]]
('N201', 'N238') [[18.45936]]
('N81', 'N198') [[18.459044]]
('N193', 'N247') [[18.458948]]
('N30', 'N192') [[18.458141]]
('N17', 'N242') [[18.457808]]
('N30', 'N242') [[18.457485]]
('N81', 'N196') [[18.456572]]
('N17', 'N134') [[18.45574]]
('N16', 'N43') [[18.45481]]
('N21', 'N245') [[18.454641]]
('N200', 'N201') [[18.454344]]
('N152', 'N245') [[18.454199]]
('N35', 'N80') [[18.453894]]
('N104', 'N201') [[18.453878]]
('N200', 'N245') [[18.453808]]
('N16', 'N51') [[18.453714]]
('N34', 'N138') [[18.451962]]
('N19', 'N81') [[18.45178]]
('N15', 'N188') [[18.451017]]
('N138', 'N179') [[18.45088]]
('N116', 'N145') [[18.450571]]
('N7', 'N18') [[18.4497]]
('N99', 'N176') [[18.44954]]
('N144', 'N188') [[18.44905]]
('N24', 'N199') [[18.449049]]
('N39', 'N99') [[18.448578]]
('N24', 'N80') [[18.448483]]
('N94', 'N201') [[18.448454]]
('N95', 'N145') [[18.448439]]
('N56', 'N245') [[18.448402]]
('N81', 'N253') [[18.4479]]
('N34', 'N38') [[18.447866]]
('N23', 'N42') [[18.447086]]
('N35', 'N94') [[18.446917]]
('N230', 'N235') [[18.4467]]
('N78', 'N242') [[18.446644]]
('N16', 'N32') [[18.446314]]
('N91', 'N116') [[18.446253]]
('N94', 'N116') [[18.445906]]
('N16', 'N171') [[18.445538]]
('N16', 'N158') [[18.445168]]
('N63', 'N70') [[18.44504]]
('N17', 'N161') [[18.444246]]
('N15', 'N65') [[18.44409]]
('N23', 'N145') [[18.443682]]
('N7', 'N49') [[18.44315]]
('N81', 'N130') [[18.44279]]
('N192', 'N210') [[18.44274]]
('N17', 'N200') [[18.442225]]
('N18', 'N30') [[18.441584]]
('N124', 'N245') [[18.441448]]
('N17', 'N56') [[18.440905]]
('N16', 'N49') [[18.44064]]
('N15', 'N204') [[18.439838]]
('N81', 'N163') [[18.439678]]
('N23', 'N34') [[18.439674]]
('N7', 'N204') [[18.43936]]
('N34', 'N58') [[18.438988]]
('N80', 'N99') [[18.438328]]
('N63', 'N83') [[18.438108]]
('N4', 'N201') [[18.437706]]
('N20', 'N146') [[18.437624]]
('N63', 'N133') [[18.437576]]
('N138', 'N183') [[18.436018]]
('N183', 'N188') [[18.435862]]
('N10', 'N38') [[18.435352]]
('N6', 'N188') [[18.434881]]
('N4', 'N15') [[18.43483]]
('N55', 'N81') [[18.432974]]
('N92', 'N116') [[18.432487]]
('N20', 'N230') [[18.432442]]
('N7', 'N41') [[18.432327]]
('N81', 'N154') [[18.430557]]
('N99', 'N113') [[18.430506]]
('N38', 'N200') [[18.430246]]
('N81', 'N207') [[18.430243]]
('N16', 'N186') [[18.429901]]
('N26', 'N85') [[18.429455]]
('N10', 'N34') [[18.429415]]
('N51', 'N200') [[18.429358]]
('N161', 'N245') [[18.428793]]
('N16', 'N95') [[18.428663]]
('N15', 'N174') [[18.428085]]
('N7', 'N149') [[18.42699]]
('N94', 'N235') [[18.426836]]
('N0', 'N35') [[18.425344]]
('N95', 'N165') [[18.425055]]
('N38', 'N42') [[18.424318]]
('N63', 'N65') [[18.423805]]
('N43', 'N242') [[18.423492]]
('N3', 'N24') [[18.42344]]
('N7', 'N21') [[18.42333]]
('N35', 'N143') [[18.423042]]
('N141', 'N165') [[18.422735]]
('N16', 'N50') [[18.4225]]
('N63', 'N79') [[18.422106]]
('N42', 'N201') [[18.421806]]
('N175', 'N242') [[18.421692]]
('N16', 'N239') [[18.420933]]
('N81', 'N165') [[18.4207]]
('N30', 'N81') [[18.420061]]
('N56', 'N230') [[18.419964]]
('N77', 'N152') [[18.41932]]
('N26', 'N200') [[18.419182]]
('N34', 'N247') [[18.418768]]
('N15', 'N83') [[18.418705]]
('N17', 'N29') [[18.418573]]
('N16', 'N41') [[18.418377]]
('N30', 'N116') [[18.41775]]
('N145', 'N188') [[18.41666]]
('N21', 'N38') [[18.416208]]
('N146', 'N230') [[18.41594]]
('N7', 'N51') [[18.415924]]
('N18', 'N63') [[18.41575]]
('N38', 'N184') [[18.415287]]
('N26', 'N114') [[18.414398]]
('N58', 'N145') [[18.41423]]
('N122', 'N124') [[18.413448]]
('N18', 'N230') [[18.413279]]
