('M0P1', 'M0P2') [[38.91399]]
('N177', 'N217') [[19.018358]]
('N75', 'N217') [[19.013422]]
('N181', 'N227') [[19.011742]]
('N75', 'N158') [[19.008316]]
('N181', 'N228') [[19.00405]]
('N28', 'N72') [[19.003521]]
('N75', 'N227') [[18.996868]]
('N67', 'N217') [[18.995295]]
('N67', 'N226') [[18.99414]]
('N31', 'N215') [[18.992325]]
('N49', 'N90') [[18.991709]]
('N180', 'N249') [[18.987637]]
('N67', 'N75') [[18.987074]]
('N143', 'N216') [[18.97909]]
('N42', 'N49') [[18.976831]]
('N177', 'N201') [[18.976107]]
('N90', 'N195') [[18.971882]]
('N158', 'N201') [[18.971708]]
('N95', 'N173') [[18.971615]]
('N105', 'N160') [[18.96599]]
('N49', 'N246') [[18.964468]]
('N90', 'N177') [[18.962826]]
('N172', 'N215') [[18.96101]]
('N210', 'N215') [[18.957003]]
('N58', 'N215') [[18.956524]]
('N37', 'N160') [[18.955738]]
('N97', 'N181') [[18.953571]]
('N28', 'N219') [[18.950464]]
('N16', 'N177') [[18.948849]]
('N75', 'N177') [[18.948677]]
('N42', 'N181') [[18.948294]]
('N49', 'N82') [[18.947084]]
('N95', 'N163') [[18.945456]]
('N17', 'N58') [[18.944607]]
('N1', 'N158') [[18.943417]]
('N60', 'N173') [[18.942247]]
('N28', 'N181') [[18.939283]]
('N42', 'N67') [[18.935696]]
('N49', 'N58') [[18.93494]]
('N103', 'N177') [[18.933678]]
('N112', 'N227') [[18.932444]]
('N11', 'N96') [[18.932066]]
('N158', 'N239') [[18.92907]]
('N67', 'N158') [[18.926872]]
('N73', 'N249') [[18.92665]]
('N103', 'N158') [[18.92323]]
('N158', 'N228') [[18.921001]]
('N177', 'N181') [[18.92057]]
('N67', 'N97') [[18.91937]]
('N215', 'N226') [[18.918806]]
('N96', 'N213') [[18.91265]]
('N42', 'N160') [[18.90989]]
('N11', 'N58') [[18.909594]]
('N28', 'N199') [[18.908875]]
('N75', 'N215') [[18.907505]]
('N215', 'N227') [[18.90645]]
('N58', 'N177') [[18.90554]]
('N52', 'N181') [[18.904913]]
('N49', 'N197') [[18.904688]]
('N67', 'N213') [[18.903912]]
('N105', 'N177') [[18.90382]]
('N160', 'N217') [[18.90321]]
('N76', 'N160') [[18.897648]]
('N181', 'N241') [[18.896025]]
('N31', 'N181') [[18.894949]]
('N42', 'N158') [[18.894737]]
('N158', 'N166') [[18.89118]]
('N3', 'N209') [[18.889233]]
('N160', 'N163') [[18.88588]]
('N21', 'N67') [[18.88389]]
('N160', 'N181') [[18.881714]]
('N215', 'N230') [[18.881681]]
('N151', 'N160') [[18.879938]]
('N38', 'N215') [[18.878695]]
('N95', 'N216') [[18.878267]]
('N40', 'N215') [[18.878048]]
('N195', 'N213') [[18.873795]]
('N52', 'N180') [[18.872648]]
('N2', 'N75') [[18.87169]]
('N11', 'N181') [[18.868855]]
('N3', 'N201') [[18.867561]]
('N181', 'N219') [[18.864246]]
('N120', 'N215') [[18.862494]]
('N11', 'N233') [[18.861128]]
('N16', 'N158') [[18.858202]]
('N181', 'N213') [[18.858162]]
('N8', 'N69') [[18.855097]]
('N67', 'N187') [[18.851564]]
('N31', 'N105') [[18.850897]]
('N52', 'N173') [[18.848883]]
('N71', 'N177') [[18.848404]]
('N158', 'N248') [[18.848253]]
('N16', 'N143') [[18.845879]]
('N69', 'N105') [[18.842047]]
('N3', 'N60') [[18.838015]]
('N2', 'N67') [[18.836859]]
('N83', 'N160') [[18.832674]]
('N58', 'N105') [[18.83098]]
('N67', 'N153') [[18.83054]]
('N73', 'N151') [[18.830074]]
('N31', 'N69') [[18.82946]]
('N2', 'N215') [[18.82408]]
('N42', 'N52') [[18.81861]]
('N90', 'N160') [[18.818417]]
('N69', 'N98') [[18.815708]]
('N163', 'N227') [[18.815407]]
('N215', 'N217') [[18.815174]]
('N105', 'N228') [[18.81472]]
('N2', 'N160') [[18.81328]]
('N52', 'N228') [[18.81294]]
('N33', 'N181') [[18.812355]]
('N52', 'N67') [[18.811563]]
('N82', 'N173') [[18.808115]]
('N177', 'N184') [[18.802067]]
('N140', 'N195') [[18.801508]]
('N100', 'N177') [[18.801506]]
('N60', 'N181') [[18.8015]]
('N152', 'N216') [[18.800331]]
('N75', 'N103') [[18.797853]]
('N34', 'N181') [[18.791197]]
('N28', 'N177') [[18.790838]]
('N67', 'N173') [[18.79073]]
('N33', 'N158') [[18.789791]]
('N202', 'N215') [[18.788925]]
('N11', 'N67') [[18.788383]]
('N2', 'N181') [[18.787624]]
('N173', 'N209') [[18.787493]]
('N75', 'N202') [[18.78712]]
('N144', 'N173') [[18.786913]]
('N75', 'N181') [[18.782423]]
('N87', 'N90') [[18.781069]]
('N37', 'N90') [[18.780941]]
('N90', 'N213') [[18.77607]]
('N3', 'N177') [[18.774723]]
('N51', 'N160') [[18.772812]]
('N158', 'N245') [[18.771893]]
('N11', 'N52') [[18.76983]]
('N96', 'N219') [[18.769377]]
('N86', 'N215') [[18.769354]]
('N93', 'N180') [[18.769194]]
('N45', 'N67') [[18.768896]]
('N73', 'N158') [[18.76739]]
('N1', 'N209') [[18.766983]]
('N10', 'N213') [[18.766428]]
('N97', 'N163') [[18.765326]]
('N105', 'N180') [[18.763582]]
('N180', 'N181') [[18.761591]]
('N58', 'N87') [[18.760069]]
('N43', 'N215') [[18.759735]]
('N49', 'N67') [[18.759605]]
('N95', 'N160') [[18.757875]]
('N72', 'N181') [[18.756153]]
('N125', 'N223') [[18.755354]]
('N79', 'N215') [[18.753983]]
('N31', 'N49') [[18.753897]]
('N140', 'N158') [[18.75279]]
('N27', 'N215') [[18.751005]]
('N42', 'N233') [[18.750711]]
('N40', 'N67') [[18.750044]]
('N143', 'N160') [[18.749634]]
('N75', 'N173') [[18.749622]]
('N61', 'N69') [[18.748915]]
('N151', 'N216') [[18.747196]]
('N114', 'N245') [[18.745306]]
('N71', 'N125') [[18.745293]]
('N86', 'N158') [[18.744432]]
('N11', 'N73') [[18.743952]]
('N124', 'N160') [[18.742573]]
('N95', 'N151') [[18.742023]]
('N16', 'N28') [[18.74186]]
('N75', 'N90') [[18.741154]]
('N32', 'N67') [[18.738688]]
('N11', 'N216') [[18.738056]]
('N181', 'N221') [[18.737825]]
('N177', 'N228') [[18.737299]]
('N49', 'N149') [[18.737133]]
('N144', 'N215') [[18.736889]]
('N114', 'N215') [[18.736639]]
('N28', 'N45') [[18.735735]]
('N67', 'N248') [[18.734903]]
('N160', 'N249') [[18.734829]]
('N67', 'N69') [[18.733696]]
('N42', 'N69') [[18.733511]]
('N73', 'N202') [[18.733217]]
('N75', 'N163') [[18.733019]]
('N63', 'N67') [[18.732813]]
('N11', 'N28') [[18.732677]]
('N52', 'N219') [[18.731007]]
('N58', 'N160') [[18.728258]]
('N28', 'N58') [[18.726473]]
('N87', 'N215') [[18.725811]]
('N75', 'N169') [[18.725492]]
('N95', 'N226') [[18.725084]]
('N49', 'N60') [[18.72376]]
('N144', 'N181') [[18.72319]]
('N25', 'N215') [[18.722492]]
('N28', 'N213') [[18.722466]]
('N160', 'N180') [[18.721619]]
('N69', 'N220') [[18.720306]]
('N98', 'N181') [[18.719103]]
('N180', 'N228') [[18.718933]]
('N76', 'N163') [[18.717266]]
('N38', 'N90') [[18.716682]]
('N60', 'N160') [[18.716417]]
('N72', 'N158') [[18.716335]]
('N61', 'N152') [[18.715773]]
('N90', 'N143') [[18.71434]]
('N8', 'N160') [[18.714218]]
('N58', 'N151') [[18.71398]]
('N12', 'N195') [[18.713697]]
('N95', 'N210') [[18.712357]]
('N143', 'N230') [[18.711346]]
('N16', 'N215') [[18.711315]]
('N160', 'N230') [[18.709969]]
('N181', 'N242') [[18.70957]]
('N125', 'N209') [[18.709488]]
('N105', 'N245') [[18.708172]]
('N60', 'N177') [[18.70678]]
('N97', 'N160') [[18.706549]]
('N143', 'N151') [[18.70571]]
('N58', 'N95') [[18.704622]]
('N49', 'N209') [[18.703312]]
('N23', 'N213') [[18.701462]]
('N67', 'N246') [[18.700605]]
('N181', 'N220') [[18.698616]]
('N95', 'N143') [[18.698122]]
('N73', 'N143') [[18.6981]]
('N192', 'N215') [[18.698093]]
('N28', 'N144') [[18.697903]]
('N28', 'N69') [[18.69762]]
('N60', 'N210') [[18.6959]]
('N45', 'N49') [[18.694948]]
('N51', 'N215') [[18.694548]]
('N6', 'N227') [[18.69374]]
('N37', 'N233') [[18.692606]]
('N42', 'N215') [[18.691809]]
('N45', 'N143') [[18.691542]]
('N111', 'N114') [[18.690931]]
('N12', 'N69') [[18.689627]]
('N6', 'N173') [[18.688862]]
('N72', 'N215') [[18.688787]]
('N97', 'N215') [[18.686728]]
('N28', 'N73') [[18.686216]]
('N11', 'N144') [[18.686121]]
('N40', 'N75') [[18.683176]]
('N103', 'N215') [[18.683167]]
('N11', 'N177') [[18.68256]]
('N81', 'N90') [[18.682026]]
('N143', 'N202') [[18.680859]]
('N207', 'N215') [[18.6796]]
('N52', 'N90') [[18.679403]]
('N73', 'N95') [[18.679113]]
('N28', 'N160') [[18.679049]]
('N71', 'N158') [[18.678576]]
('N49', 'N160') [[18.678446]]
('N38', 'N143') [[18.677444]]
('N49', 'N95') [[18.67741]]
('N11', 'N125') [[18.675589]]
('N28', 'N236') [[18.674763]]
('N45', 'N158') [[18.674444]]
('N38', 'N49') [[18.674223]]
('N151', 'N177') [[18.673864]]
('N60', 'N75') [[18.671919]]
('N3', 'N151') [[18.670479]]
('N38', 'N82') [[18.67021]]
('N58', 'N75') [[18.668278]]
('N143', 'N248') [[18.668173]]
('N12', 'N215') [[18.667454]]
('N75', 'N143') [[18.667204]]
('N227', 'N241') [[18.66713]]
('N160', 'N226') [[18.666311]]
('N75', 'N180') [[18.666088]]
('N63', 'N215') [[18.666084]]
('N173', 'N216') [[18.664963]]
('N55', 'N75') [[18.664333]]
('N12', 'N49') [[18.663244]]
('N58', 'N195') [[18.662409]]
('N32', 'N160') [[18.66164]]
('N10', 'N67') [[18.661533]]
('N69', 'N103') [[18.661188]]
('N49', 'N183') [[18.659908]]
('N173', 'N204') [[18.659851]]
('N12', 'N243') [[18.658344]]
('N158', 'N163') [[18.657866]]
('N49', 'N73') [[18.657413]]
('N49', 'N173') [[18.65682]]
('N31', 'N96') [[18.656752]]
('N37', 'N75') [[18.656538]]
('N158', 'N192') [[18.656393]]
('N11', 'N72') [[18.655956]]
('N52', 'N73') [[18.654942]]
('N95', 'N181') [[18.653929]]
('N73', 'N163') [[18.653425]]
('N1', 'N215') [[18.65328]]
('N173', 'N227') [[18.65319]]
('N11', 'N163') [[18.651806]]
('N67', 'N112') [[18.651316]]
('N173', 'N210') [[18.649565]]
('N144', 'N196') [[18.649065]]
('N96', 'N173') [[18.648994]]
('N49', 'N152') [[18.64836]]
('N37', 'N215') [[18.647978]]
('N2', 'N151') [[18.647247]]
('N58', 'N209') [[18.645626]]
('N49', 'N181') [[18.643448]]
('N197', 'N215') [[18.642294]]
('N75', 'N96') [[18.64214]]
('N90', 'N209') [[18.64139]]
('N97', 'N143') [[18.641373]]
('N45', 'N58') [[18.641272]]
('N62', 'N177') [[18.64091]]
('N28', 'N202') [[18.64084]]
('N143', 'N213') [[18.640564]]
('N114', 'N177') [[18.63754]]
('N49', 'N195') [[18.637255]]
('N28', 'N228') [[18.635784]]
('N173', 'N201') [[18.63575]]
('N151', 'N163') [[18.635473]]
('N69', 'N96') [[18.635044]]
('N76', 'N215') [[18.634094]]
('N160', 'N209') [[18.634026]]
('N34', 'N67') [[18.633326]]
('N38', 'N67') [[18.633312]]
('N12', 'N95') [[18.632343]]
('N56', 'N177') [[18.631636]]
('N62', 'N173') [[18.631285]]
('N11', 'N143') [[18.63116]]
('N62', 'N201') [[18.631046]]
('N67', 'N136') [[18.629799]]
('N158', 'N225') [[18.62933]]
('N209', 'N215') [[18.628693]]
('N52', 'N60') [[18.62836]]
('N52', 'N105') [[18.62355]]
('N28', 'N40') [[18.622028]]
('N176', 'N215') [[18.621933]]
('N98', 'N209') [[18.620564]]
('N160', 'N228') [[18.617916]]
('N25', 'N69') [[18.616884]]
('N69', 'N150') [[18.615976]]
('N37', 'N49') [[18.614122]]
('N52', 'N95') [[18.613688]]
('N28', 'N241') [[18.613577]]
('N227', 'N249') [[18.612934]]
('N36', 'N249') [[18.612331]]
('N72', 'N95') [[18.610523]]
('N181', 'N195') [[18.610022]]
('N152', 'N163') [[18.609842]]
('N11', 'N69') [[18.609024]]
('N28', 'N42') [[18.608686]]
('N125', 'N143') [[18.60814]]
('N2', 'N97') [[18.608099]]
('N125', 'N160') [[18.60781]]
('N1', 'N72') [[18.606945]]
('N177', 'N221') [[18.6055]]
('N69', 'N87') [[18.602983]]
('N215', 'N245') [[18.602688]]
('N49', 'N53') [[18.602541]]
('N40', 'N90') [[18.602198]]
('N143', 'N193') [[18.600489]]
('N16', 'N181') [[18.599678]]
('N58', 'N227') [[18.59851]]
('N40', 'N177') [[18.596014]]
('N160', 'N227') [[18.596012]]
('N215', 'N241') [[18.595259]]
('N93', 'N125') [[18.594673]]
('N43', 'N181') [[18.594398]]
('N63', 'N160') [[18.593908]]
('N49', 'N100') [[18.592907]]
('N125', 'N217') [[18.592707]]
('N112', 'N158') [[18.59151]]
('N96', 'N217') [[18.591124]]
('N160', 'N177') [[18.591005]]
('N112', 'N215') [[18.590782]]
('N44', 'N158') [[18.59035]]
('N125', 'N215') [[18.589403]]
('N28', 'N151') [[18.589136]]
('N42', 'N238') [[18.587694]]
('N143', 'N206') [[18.587662]]
('N160', 'N233') [[18.58647]]
('N112', 'N177') [[18.585556]]
('N37', 'N58') [[18.584923]]
('N144', 'N158') [[18.583769]]
('N43', 'N209') [[18.581541]]
('N105', 'N158') [[18.580704]]
('N100', 'N209') [[18.57994]]
('N14', 'N177') [[18.579144]]
('N67', 'N227') [[18.578836]]
('N12', 'N73') [[18.578459]]
('N177', 'N233') [[18.577497]]
('N71', 'N105') [[18.575117]]
('N27', 'N90') [[18.57367]]
('N143', 'N217') [[18.573214]]
('N73', 'N160') [[18.572632]]
('N20', 'N69') [[18.571535]]
('N38', 'N181') [[18.571104]]
('N73', 'N96') [[18.570621]]
('N160', 'N183') [[18.57044]]
('N49', 'N249') [[18.569813]]
('N31', 'N73') [[18.569061]]
('N72', 'N180') [[18.567844]]
('N11', 'N90') [[18.566568]]
('N69', 'N95') [[18.566349]]
('N16', 'N52') [[18.565905]]
('N11', 'N87') [[18.564947]]
('N67', 'N119') [[18.5644]]
('N33', 'N160') [[18.563793]]
('N75', 'N79') [[18.562794]]
('N215', 'N225') [[18.561726]]
('N158', 'N213') [[18.561583]]
('N52', 'N151') [[18.561247]]
('N78', 'N215') [[18.561113]]
('N37', 'N209') [[18.560974]]
('N151', 'N217') [[18.560892]]
('N1', 'N177') [[18.559149]]
('N151', 'N209') [[18.55836]]
('N28', 'N227') [[18.558344]]
('N167', 'N209') [[18.558292]]
('N181', 'N249') [[18.55807]]
('N2', 'N11') [[18.557652]]
('N73', 'N93') [[18.55553]]
('N10', 'N90') [[18.555525]]
('N31', 'N58') [[18.555477]]
('N49', 'N140') [[18.555225]]
('N36', 'N49') [[18.554552]]
('N16', 'N216') [[18.554203]]
('N16', 'N151') [[18.553078]]
('N10', 'N160') [[18.55242]]
('N177', 'N183') [[18.551762]]
('N11', 'N63') [[18.551542]]
('N143', 'N173') [[18.550991]]
('N23', 'N177') [[18.549911]]
('N90', 'N217') [[18.54919]]
('N114', 'N225') [[18.5489]]
('N181', 'N185') [[18.548733]]
('N125', 'N173') [[18.548704]]
('N28', 'N180') [[18.548265]]
('N28', 'N67') [[18.547634]]
('N162', 'N181') [[18.547379]]
('N197', 'N217') [[18.547335]]
('N85', 'N95') [[18.547297]]
('N103', 'N201') [[18.546846]]
('N72', 'N177') [[18.546618]]
('N52', 'N160') [[18.545315]]
('N89', 'N173') [[18.545263]]
('N43', 'N143') [[18.543493]]
('N69', 'N177') [[18.54162]]
('N90', 'N215') [[18.540613]]
('N75', 'N184') [[18.540613]]
('N56', 'N95') [[18.540367]]
('N73', 'N76') [[18.540354]]
('N38', 'N95') [[18.540329]]
('N40', 'N61') [[18.53975]]
('N69', 'N204') [[18.539623]]
('N28', 'N31') [[18.538836]]
('N60', 'N158') [[18.538559]]
('N31', 'N42') [[18.538443]]
('N1', 'N151') [[18.537893]]
('N58', 'N125') [[18.53586]]
('N38', 'N52') [[18.535114]]
('N182', 'N227') [[18.534704]]
('N69', 'N107') [[18.534433]]
('N181', 'N204') [[18.5334]]
('N67', 'N249') [[18.53298]]
('N233', 'M0P1') [[18.532927]]
('N49', 'N96') [[18.532757]]
('N214', 'M0P1') [[18.5322]]
('N153', 'N160') [[18.531864]]
('N67', 'N93') [[18.530087]]
('N67', 'N172') [[18.529469]]
('N105', 'N215') [[18.528833]]
('N11', 'N160') [[18.528275]]
('N97', 'N101') [[18.527704]]
('N25', 'N213') [[18.52739]]
('N43', 'N69') [[18.526188]]
('N201', 'N210') [[18.523945]]
('N28', 'N95') [[18.5236]]
('N28', 'N33') [[18.523464]]
('N215', 'N223') [[18.523249]]
('N157', 'N160') [[18.522968]]
('N82', 'N215') [[18.52243]]
('N174', 'N215') [[18.522055]]
('N96', 'N112') [[18.521849]]
('N11', 'N209') [[18.519808]]
('N105', 'N193') [[18.51965]]
('N67', 'N177') [[18.519169]]
('N69', 'N221') [[18.518969]]
('N182', 'N202') [[18.518847]]
('N52', 'N213') [[18.518362]]
('N97', 'N158') [[18.517889]]
('N40', 'N214') [[18.51731]]
('N28', 'N207') [[18.51725]]
('N158', 'N221') [[18.51687]]
('N120', 'N209') [[18.5162]]
('N14', 'N213') [[18.514994]]
('N158', 'N174') [[18.514763]]
('N23', 'N215') [[18.514423]]
('N119', 'N215') [[18.514359]]
('N93', 'N181') [[18.514328]]
('N40', 'N49') [[18.514208]]
('N2', 'N49') [[18.51371]]
('N182', 'N215') [[18.513388]]
('N28', 'N90') [[18.512924]]
('N77', 'N181') [[18.512308]]
('N11', 'N49') [[18.511587]]
('N28', 'N210') [[18.511446]]
('N95', 'N213') [[18.511024]]
('N49', 'N121') [[18.51096]]
('N40', 'N73') [[18.510197]]
('N7', 'N105') [[18.509912]]
('N55', 'N95') [[18.509867]]
('N1', 'N28') [[18.509722]]
('N7', 'N75') [[18.509161]]
('N82', 'N180') [[18.508646]]
('N25', 'N230') [[18.508055]]
('N98', 'N160') [[18.506643]]
('N177', 'N245') [[18.506382]]
('N56', 'N213') [[18.505533]]
('N67', 'N72') [[18.505373]]
('N69', 'N216') [[18.504583]]
('N164', 'N181') [[18.504494]]
('N11', 'N202') [[18.50436]]
('N52', 'N72') [[18.503876]]
('N28', 'N60') [[18.50346]]
('N95', 'N219') [[18.501898]]
('N45', 'N95') [[18.50156]]
('N42', 'N249') [[18.501211]]
('N34', 'N105') [[18.500858]]
('N154', 'N160') [[18.500406]]
('N75', 'N120') [[18.500143]]
('N214', 'M0P2') [[18.49929]]
('N73', 'N97') [[18.499178]]
('N60', 'N73') [[18.4989]]
('N151', 'N233') [[18.498203]]
('N56', 'N174') [[18.497686]]
('N12', 'N160') [[18.496168]]
('N60', 'N112') [[18.495962]]
('N67', 'N220') [[18.495544]]
('N23', 'N42') [[18.495077]]
('N58', 'N98') [[18.494482]]
('N60', 'N250') [[18.494156]]
('N141', 'N173') [[18.4938]]
('N40', 'N209') [[18.493755]]
('N49', 'N85') [[18.493526]]
('N16', 'N60') [[18.493246]]
('N73', 'N181') [[18.493109]]
('N216', 'N227') [[18.49292]]
('N173', 'N188') [[18.492348]]
('N33', 'N42') [[18.491182]]
('N160', 'N213') [[18.49079]]
('N31', 'N180') [[18.490788]]
('N63', 'N158') [[18.490654]]
('N160', 'N243') [[18.490376]]
('N90', 'N216') [[18.490286]]
('N3', 'N58') [[18.490128]]
('N31', 'N43') [[18.489914]]
('N105', 'N214') [[18.488895]]
('N96', 'N158') [[18.488794]]
('N153', 'N215') [[18.48825]]
('N158', 'N214') [[18.488173]]
('N40', 'N69') [[18.487328]]
('N201', 'N225') [[18.487083]]
('N119', 'N177') [[18.487011]]
('N90', 'N151') [[18.486813]]
('N8', 'N215') [[18.486776]]
('N95', 'N177') [[18.485537]]
('N37', 'N217') [[18.485153]]
('N28', 'N249') [[18.4845]]
('N37', 'N87') [[18.484364]]
('N147', 'N215') [[18.483992]]
('N90', 'N98') [[18.483643]]
('N25', 'N28') [[18.483114]]
('N28', 'N216') [[18.482689]]
('N58', 'N246') [[18.482502]]
('N67', 'N209') [[18.48243]]
('N43', 'N72') [[18.482395]]
('N79', 'N143') [[18.481861]]
('N3', 'N10') [[18.481628]]
('N69', 'N76') [[18.481064]]
('N27', 'N143') [[18.480963]]
('N49', 'N52') [[18.480814]]
('N11', 'N230') [[18.479563]]
('N95', 'N103') [[18.479036]]
('N31', 'N193') [[18.478651]]
('N49', 'N241') [[18.478373]]
('N143', 'N246') [[18.477253]]
('N55', 'N151') [[18.477203]]
('N90', 'N221') [[18.476984]]
('N204', 'N248') [[18.47588]]
('N1', 'N217') [[18.475777]]
('N173', 'N245') [[18.47557]]
('N87', 'N95') [[18.475554]]
('N6', 'N215') [[18.47523]]
('N28', 'N37') [[18.474995]]
('N3', 'N73') [[18.474115]]
('N67', 'N183') [[18.473976]]
('N107', 'N215') [[18.473007]]
('N67', 'N176') [[18.47286]]
('N73', 'N213') [[18.472567]]
('N75', 'N211') [[18.472128]]
('N1', 'N43') [[18.472004]]
('N25', 'N158') [[18.471985]]
('N10', 'N181') [[18.471148]]
('N96', 'N160') [[18.471022]]
('N40', 'N213') [[18.470966]]
('N55', 'N217') [[18.470507]]
('N71', 'N160') [[18.470238]]
('N112', 'N241') [[18.470188]]
('N16', 'N69') [[18.468973]]
('N40', 'N58') [[18.468922]]
('N58', 'N216') [[18.468664]]
('N90', 'N224') [[18.468594]]
('N149', 'N209') [[18.468262]]
('N5', 'N95') [[18.46812]]
('N23', 'N69') [[18.468113]]
('N10', 'N199') [[18.468088]]
('N69', 'N143') [[18.468023]]
('N72', 'N209') [[18.467503]]
('N73', 'N103') [[18.467422]]
('N69', 'N80') [[18.467339]]
('N2', 'N28') [[18.467241]]
('N51', 'N112') [[18.467237]]
('N49', 'N163') [[18.466875]]
('N29', 'N31') [[18.466345]]
('N75', 'N185') [[18.465105]]
('N31', 'N160') [[18.464436]]
('N95', 'N240') [[18.463533]]
('N25', 'N221') [[18.463358]]
('N95', 'N196') [[18.463224]]
('N125', 'N213') [[18.462975]]
('N71', 'N143') [[18.460943]]
('N173', 'N238') [[18.460913]]
('N75', 'N100') [[18.459778]]
('N114', 'N241') [[18.459087]]
('N173', 'N213') [[18.459026]]
('N6', 'N181') [[18.458872]]
('N31', 'N63') [[18.458694]]
('N37', 'N181') [[18.458622]]
('N71', 'N96') [[18.458347]]
('N73', 'N177') [[18.458206]]
('N57', 'N181') [[18.457886]]
('N73', 'N173') [[18.457676]]
('N3', 'N40') [[18.456734]]
('N16', 'N166') [[18.455685]]
('N31', 'N221') [[18.45561]]
('N58', 'N144') [[18.454296]]
('N69', 'N114') [[18.454105]]
('N177', 'N220') [[18.453938]]
('N40', 'N95') [[18.453876]]
('N67', 'N133') [[18.453289]]
('N37', 'N125') [[18.452932]]
('N176', 'N181') [[18.452625]]
('N112', 'N180') [[18.4523]]
('N12', 'N40') [[18.451982]]
('N69', 'N183') [[18.450161]]
('N215', 'N249') [[18.450022]]
('N38', 'N75') [[18.449425]]
('N31', 'N228') [[18.449165]]
('N75', 'N112') [[18.449121]]
('N66', 'N177') [[18.448986]]
('N143', 'N183') [[18.448662]]
('N11', 'N62') [[18.448483]]
('N42', 'N71') [[18.448246]]
('N181', 'N182') [[18.448185]]
('N60', 'N219') [[18.447578]]
('N28', 'N75') [[18.447416]]
('N181', 'N230') [[18.446636]]
('N215', 'N228') [[18.446383]]
('N38', 'N58') [[18.446331]]
('N95', 'N249') [[18.444386]]
('N28', 'N248') [[18.443438]]
('N112', 'N160') [[18.443436]]
('N75', 'N183') [[18.443325]]
('N69', 'N71') [[18.442823]]
('N60', 'N105') [[18.442816]]
('N125', 'N248') [[18.442814]]
('N61', 'N98') [[18.442308]]
('N58', 'N172') [[18.442217]]
('N49', 'N61') [[18.441252]]
('N62', 'N114') [[18.4411]]
('N95', 'N248') [[18.440865]]
('N69', 'N225') [[18.440046]]
('N52', 'N97') [[18.439764]]
('N11', 'N95') [[18.439665]]
('N5', 'N31') [[18.439383]]
('N11', 'N249') [[18.439354]]
('N96', 'N177') [[18.439074]]
('N28', 'N85') [[18.43863]]
('N143', 'N177') [[18.43828]]
('N45', 'N215') [[18.436874]]
('N61', 'N95') [[18.436714]]
('N58', 'N202') [[18.43634]]
('N58', 'N241') [[18.436174]]
('N25', 'N160') [[18.435774]]
