('M0P1', 'M0P2') [[41.31436]]
('N21', 'N139') [[18.806759]]
('N216', 'N230') [[18.805342]]
('N40', 'N198') [[18.80408]]
('N138', 'N240') [[18.80126]]
('N90', 'N230') [[18.800692]]
('N230', 'N253') [[18.798712]]
('N180', 'N230') [[18.798403]]
('N2', 'N251') [[18.796574]]
('N117', 'N134') [[18.79442]]
('N96', 'N235') [[18.793934]]
('N145', 'N253') [[18.793755]]
('N70', 'M0P1') [[18.79265]]
('N70', 'M0P2') [[18.792572]]
('N3', 'N141') [[18.791752]]
('N28', 'N240') [[18.791748]]
('N167', 'N201') [[18.79145]]
('N200', 'N225') [[18.790617]]
('N62', 'N167') [[18.789045]]
('N27', 'N75') [[18.78875]]
('N132', 'N176') [[18.788607]]
('N16', 'N240') [[18.787292]]
('N235', 'M0P1') [[18.78704]]
('N21', 'N134') [[18.784422]]
('N167', 'N218') [[18.784224]]
('N40', 'N134') [[18.78387]]
('N161', 'N212') [[18.782345]]
('N28', 'N161') [[18.781107]]
('N105', 'N167') [[18.779068]]
('N180', 'N233') [[18.778849]]
('N123', 'N180') [[18.778572]]
('N161', 'N171') [[18.77821]]
('N41', 'N230') [[18.778091]]
('N3', 'N6') [[18.776688]]
('N2', 'N163') [[18.775024]]
('N161', 'N186') [[18.774942]]
('N27', 'N151') [[18.77455]]
('N233', 'N250') [[18.773699]]
('N123', 'N247') [[18.77164]]
('N75', 'N182') [[18.770124]]
('N154', 'N180') [[18.769909]]
('N180', 'N198') [[18.769358]]
('N62', 'N251') [[18.766813]]
('N15', 'N201') [[18.766397]]
('N7', 'N225') [[18.766012]]
('N105', 'N240') [[18.76594]]
('N12', 'N231') [[18.765753]]
('N27', 'N240') [[18.764524]]
('N113', 'N240') [[18.762878]]
('N218', 'M0P2') [[18.762472]]
('N167', 'N233') [[18.762272]]
('N3', 'N191') [[18.760504]]
('N22', 'N230') [[18.760403]]
('N75', 'N134') [[18.758476]]
('N233', 'N253') [[18.758255]]
('N161', 'N215') [[18.758003]]
('N75', 'N235') [[18.757946]]
('N55', 'M0P2') [[18.75655]]
('N33', 'N167') [[18.756392]]
('N18', 'N75') [[18.75579]]
('N225', 'N240') [[18.754595]]
('N50', 'N178') [[18.753521]]
('N10', 'N167') [[18.752642]]
('N161', 'N192') [[18.750965]]
('N180', 'N203') [[18.74941]]
('N34', 'N198') [[18.74921]]
('N15', 'N240') [[18.748446]]
('N176', 'N240') [[18.747776]]
('N161', 'N191') [[18.747297]]
('N108', 'M0P2') [[18.74712]]
('N173', 'N189') [[18.744066]]
('N3', 'N45') [[18.743176]]
('N169', 'N233') [[18.743008]]
('N148', 'N169') [[18.742094]]
('N30', 'N240') [[18.740099]]
('N6', 'N230') [[18.738901]]
('N53', 'N235') [[18.738672]]
('N75', 'N78') [[18.735678]]
('N12', 'N180') [[18.735302]]
('N33', 'N233') [[18.73265]]
('N148', 'N197') [[18.731258]]
('N142', 'N198') [[18.730322]]
('N21', 'N131') [[18.729368]]
('N35', 'N140') [[18.728659]]
('N62', 'N75') [[18.727856]]
('N18', 'N134') [[18.727654]]
('N167', 'N182') [[18.727549]]
('N20', 'N134') [[18.724863]]
('N21', 'N132') [[18.723927]]
('N18', 'N36') [[18.72318]]
('N40', 'M0P2') [[18.721514]]
('N80', 'N158') [[18.721125]]
('N3', 'M0P1') [[18.720749]]
('N93', 'N217') [[18.720013]]
('N3', 'N28') [[18.719944]]
('N95', 'N203') [[18.717775]]
('N2', 'N218') [[18.716923]]
('N18', 'N189') [[18.716398]]
('N21', 'N198') [[18.715752]]
('N134', 'N167') [[18.715715]]
('N33', 'N240') [[18.714174]]
('N105', 'N231') [[18.713058]]
('N3', 'N74') [[18.712244]]
('N15', 'N134') [[18.7095]]
('N2', 'N200') [[18.708513]]
('N40', 'N75') [[18.707384]]
('N39', 'N54') [[18.706192]]
('N64', 'N213') [[18.705683]]
('N22', 'N233') [[18.705437]]
('N161', 'N203') [[18.703394]]
('N21', 'N161') [[18.703121]]
('N161', 'M0P2') [[18.70268]]
('N74', 'N247') [[18.702255]]
('N21', 'N27') [[18.702122]]
('N44', 'N190') [[18.701992]]
('N213', 'N240') [[18.699745]]
('N22', 'N139') [[18.69916]]
('N27', 'N233') [[18.698473]]
('N127', 'N182') [[18.69724]]
('N12', 'N235') [[18.695667]]
('N3', 'N148') [[18.695444]]
('N20', 'N238') [[18.69276]]
('N233', 'N247') [[18.692493]]
('N141', 'N178') [[18.691076]]
('N3', 'N158') [[18.690836]]
('N134', 'N154') [[18.690718]]
('N158', 'N198') [[18.690023]]
('N201', 'N240') [[18.68987]]
('N3', 'N161') [[18.689182]]
('N134', 'N159') [[18.688786]]
('N30', 'N161') [[18.687962]]
('N3', 'N222') [[18.687632]]
('N40', 'N225') [[18.684792]]
('N132', 'N201') [[18.68387]]
('N75', 'N233') [[18.683523]]
('N20', 'N198') [[18.680918]]
('N145', 'N240') [[18.679651]]
('N21', 'N217') [[18.677494]]
('N20', 'N148') [[18.676785]]
('N50', 'N192') [[18.676546]]
('N75', 'N132') [[18.67595]]
('N141', 'N203') [[18.67588]]
('N171', 'N230') [[18.6756]]
('N131', 'N154') [[18.675379]]
('N154', 'N185') [[18.675158]]
('N148', 'M0P1') [[18.674643]]
('N191', 'N192') [[18.674406]]
('N123', 'N154') [[18.67429]]
('N20', 'N95') [[18.673351]]
('N64', 'N75') [[18.673342]]
('N68', 'N148') [[18.672855]]
('N158', 'N161') [[18.672358]]
('N230', 'N244') [[18.672216]]
('N230', 'N246') [[18.670467]]
('N2', 'N20') [[18.669474]]
('N50', 'N198') [[18.669096]]
('N113', 'N235') [[18.669048]]
('N27', 'N161') [[18.668728]]
('N2', 'N235') [[18.66609]]
('N20', 'N40') [[18.666023]]
('N165', 'N240') [[18.663145]]
('N173', 'N231') [[18.661766]]
('N55', 'N231') [[18.661669]]
('N96', 'N148') [[18.661617]]
('N134', 'N213') [[18.661495]]
('N40', 'N64') [[18.660807]]
('N3', 'N62') [[18.660738]]
('N2', 'N53') [[18.659866]]
('N218', 'N230') [[18.659765]]
('N167', 'N235') [[18.659218]]
('N168', 'N180') [[18.657433]]
('N2', 'N66') [[18.655476]]
('N161', 'N214') [[18.655182]]
('N148', 'N251') [[18.654758]]
('N27', 'N219') [[18.653833]]
('N20', 'N161') [[18.653677]]
('N154', 'N195') [[18.6534]]
('N55', 'N180') [[18.652927]]
('N15', 'N148') [[18.652773]]
('N95', 'N233') [[18.652689]]
('N134', 'N244') [[18.652617]]
('N139', 'N235') [[18.652443]]
('N27', 'N231') [[18.651909]]
('N139', 'N198') [[18.651745]]
('N75', 'N245') [[18.651634]]
('N158', 'N240') [[18.651531]]
('N54', 'N171') [[18.650566]]
('N228', 'M0P1') [[18.649406]]
('N41', 'N218') [[18.649313]]
('N167', 'N203') [[18.646864]]
('N76', 'N235') [[18.645754]]
('N75', 'N210') [[18.644667]]
('N196', 'N235') [[18.64386]]
('N95', 'N225') [[18.642166]]
('N2', 'N75') [[18.640783]]
('N0', 'N131') [[18.64057]]
('N158', 'N213') [[18.638134]]
('N180', 'N240') [[18.637045]]
('N145', 'N238') [[18.637041]]
('N3', 'N192') [[18.636457]]
('N87', 'N253') [[18.63626]]
('N161', 'M0P1') [[18.636213]]
('N196', 'N198') [[18.634958]]
('N161', 'N253') [[18.63462]]
('N54', 'N251') [[18.6319]]
('N201', 'N225') [[18.631748]]
('N34', 'N167') [[18.63148]]
('N5', 'N134') [[18.628485]]
('N94', 'N233') [[18.628317]]
('N182', 'N233') [[18.628223]]
('N75', 'N231') [[18.627548]]
('N148', 'N203') [[18.626259]]
('N18', 'N138') [[18.625162]]
('N3', 'N90') [[18.624079]]
('N169', 'M0P2') [[18.623508]]
('N2', 'N28') [[18.623236]]
('N75', 'N87') [[18.622828]]
('N95', 'M0P2') [[18.622696]]
('N45', 'N90') [[18.620989]]
('N167', 'N200') [[18.620901]]
('N87', 'N161') [[18.620544]]
('N132', 'N134') [[18.619379]]
('N78', 'N200') [[18.619139]]
('N40', 'N169') [[18.619022]]
('N134', 'N249') [[18.618654]]
('N78', 'N240') [[18.616901]]
('N154', 'N213') [[18.615465]]
('N40', 'N145') [[18.615334]]
('N3', 'N140') [[18.614304]]
('N75', 'N198') [[18.612928]]
('N30', 'N235') [[18.612623]]
('N180', 'N201') [[18.61215]]
('N161', 'N167') [[18.61129]]
('N6', 'N180') [[18.610306]]
('N74', 'N182') [[18.609644]]
('N194', 'N230') [[18.60756]]
('N182', 'N229') [[18.607122]]
('N15', 'N147') [[18.60699]]
('N201', 'N245') [[18.60662]]
('N93', 'N233') [[18.606356]]
('N3', 'N131') [[18.604668]]
('N4', 'N240') [[18.604284]]
('N62', 'N240') [[18.602732]]
('N186', 'N217') [[18.602201]]
('N2', 'N38') [[18.60208]]
('N131', 'N175') [[18.601892]]
('N40', 'N240') [[18.600918]]
('N193', 'N233') [[18.600595]]
('N134', 'N235') [[18.60035]]
('N78', 'N134') [[18.600061]]
('N95', 'N238') [[18.59933]]
('N44', 'N251') [[18.59927]]
('N72', 'M0P2') [[18.59893]]
('N167', 'N217') [[18.59805]]
('N90', 'N218') [[18.5979]]
('N3', 'N167') [[18.597683]]
('N22', 'N158') [[18.596827]]
('N88', 'N148') [[18.596815]]
('N53', 'N203') [[18.595789]]
('N3', 'N54') [[18.595758]]
('N154', 'N218') [[18.595184]]
('N139', 'N167') [[18.594275]]
('N161', 'N189') [[18.59419]]
('N176', 'N182') [[18.593084]]
('N2', 'N198') [[18.592735]]
('N21', 'N192') [[18.591618]]
('N182', 'N204') [[18.591013]]
('N158', 'N173') [[18.590971]]
('N75', 'N204') [[18.590551]]
('N21', 'N230') [[18.590359]]
('N6', 'N201') [[18.590319]]
('N148', 'N150') [[18.5901]]
('N240', 'N248') [[18.589865]]
('N41', 'N182') [[18.589602]]
('N198', 'N233') [[18.588799]]
('N54', 'N240') [[18.588337]]
('N12', 'N192') [[18.58692]]
('N246', 'N253') [[18.586298]]
('N75', 'N131') [[18.585808]]
('N3', 'N217') [[18.585743]]
('N2', 'N221') [[18.584675]]
('N62', 'N250') [[18.584589]]
('N196', 'N233') [[18.583769]]
('N74', 'N171') [[18.583506]]
('N175', 'N240') [[18.583399]]
('N41', 'N53') [[18.58298]]
('N131', 'N180') [[18.582853]]
('N2', 'N201') [[18.582819]]
('N2', 'N180') [[18.582722]]
('N2', 'N34') [[18.581121]]
('N151', 'N191') [[18.58089]]
('N10', 'N240') [[18.579874]]
('N161', 'N240') [[18.57903]]
('N44', 'N54') [[18.577518]]
('N18', 'N78') [[18.57719]]
('N74', 'N145') [[18.576338]]
('N141', 'N167') [[18.576159]]
('N90', 'N143') [[18.574978]]
('N117', 'N182') [[18.57486]]
('N138', 'N249') [[18.57436]]
('N145', 'N198') [[18.574186]]
('N27', 'M0P2') [[18.574142]]
('N133', 'M0P2') [[18.57383]]
('N225', 'N233') [[18.573318]]
('N33', 'N235') [[18.573051]]
('N7', 'N192') [[18.572618]]
('N148', 'N180') [[18.571913]]
('N139', 'N180') [[18.57188]]
('N127', 'N167') [[18.571692]]
('N139', 'N231') [[18.57079]]
('N191', 'N234') [[18.569881]]
('N141', 'N173') [[18.569683]]
('N34', 'N230') [[18.569263]]
('N40', 'N141') [[18.569029]]
('N6', 'N72') [[18.567982]]
('N40', 'N93') [[18.567968]]
('N2', 'N134') [[18.567966]]
('N200', 'N213') [[18.565676]]
('N53', 'M0P2') [[18.565586]]
('N15', 'N161') [[18.565151]]
('N182', 'N218') [[18.56488]]
('N90', 'N231') [[18.564594]]
('N10', 'N231') [[18.562786]]
('N134', 'M0P2') [[18.562601]]
('N138', 'N233') [[18.562307]]
('N2', 'N64') [[18.561735]]
('N90', 'N182') [[18.56106]]
('N44', 'N230') [[18.560286]]
('N75', 'N162') [[18.560112]]
('N234', 'M0P1') [[18.560083]]
('N78', 'N218') [[18.559977]]
('N240', 'N247') [[18.559708]]
('N198', 'N231') [[18.559446]]
('N89', 'N230') [[18.55875]]
('N87', 'N233') [[18.558064]]
('N148', 'N250') [[18.55623]]
('N147', 'N218') [[18.555908]]
('N68', 'N131') [[18.555105]]
('N168', 'N233') [[18.554985]]
('N95', 'N240') [[18.554668]]
('N217', 'N218') [[18.554537]]
('N2', 'N89') [[18.553976]]
('N154', 'N252') [[18.55172]]
('N0', 'N148') [[18.551662]]
('N139', 'N230') [[18.551365]]
('N134', 'N233') [[18.551327]]
('N143', 'N161') [[18.55035]]
('N21', 'N167') [[18.549482]]
('N148', 'N235') [[18.548893]]
('N75', 'N218') [[18.548576]]
('N35', 'N180') [[18.546673]]
('N18', 'N213') [[18.546108]]
('N3', 'N171') [[18.545782]]
('N74', 'N131') [[18.545424]]
('N27', 'N132') [[18.545347]]
('N9', 'N167') [[18.545094]]
('N21', 'N40') [[18.544518]]
('N161', 'N182') [[18.544317]]
('N12', 'N54') [[18.543085]]
('N22', 'N180') [[18.54256]]
('N148', 'N253') [[18.542425]]
('N54', 'N232') [[18.542387]]
('N54', 'N197') [[18.541956]]
('N161', 'N221') [[18.541914]]
('N58', 'M0P2') [[18.541462]]
('N145', 'N223') [[18.541204]]
('N21', 'N93') [[18.539326]]
('N75', 'N145') [[18.538523]]
('N93', 'N161') [[18.537224]]
('N109', 'N192') [[18.536781]]
('N6', 'N65') [[18.535835]]
('N154', 'N233') [[18.535765]]
('N74', 'N161') [[18.534891]]
('N134', 'N218') [[18.534864]]
('N50', 'N233') [[18.533337]]
('N141', 'N233') [[18.532612]]
('N40', 'N173') [[18.53255]]
('N33', 'N230') [[18.53201]]
('N54', 'N78') [[18.531961]]
('N134', 'N198') [[18.531738]]
('N138', 'N141') [[18.53156]]
('N145', 'N230') [[18.53127]]
('N27', 'N28') [[18.531164]]
('N89', 'N167') [[18.53111]]
('N33', 'N204') [[18.530014]]
('N27', 'N196') [[18.529602]]
('N218', 'N243') [[18.529135]]
('N75', 'N186') [[18.529074]]
('N2', 'N54') [[18.528975]]
('N161', 'N169') [[18.528723]]
('N161', 'N251') [[18.528574]]
('N134', 'N219') [[18.527721]]
('N21', 'N62') [[18.527618]]
('N78', 'N251') [[18.527365]]
('N171', 'N194') [[18.527218]]
('N66', 'N154') [[18.526361]]
('N40', 'N151') [[18.525888]]
('N132', 'N230') [[18.525785]]
('N50', 'N217') [[18.525543]]
('N3', 'N87') [[18.525417]]
('N231', 'N240') [[18.524958]]
('N204', 'M0P2') [[18.5244]]
('N16', 'N131') [[18.523958]]
('N143', 'N230') [[18.523901]]
('N6', 'N89') [[18.522413]]
('N20', 'N105') [[18.521635]]
('N95', 'N115') [[18.521574]]
('N200', 'N217') [[18.520699]]
('N45', 'N182') [[18.520405]]
('N3', 'N147') [[18.520164]]
('N132', 'N203') [[18.519215]]
('N27', 'N34') [[18.517656]]
('N56', 'N180') [[18.517372]]
('N3', 'N154') [[18.517223]]
('N53', 'N240') [[18.517017]]
('N41', 'N161') [[18.515524]]
('N225', 'N234') [[18.515476]]
('N40', 'N62') [[18.514933]]
('N21', 'N148') [[18.514738]]
('N131', 'N145') [[18.514437]]
('N64', 'N156') [[18.514433]]
('N7', 'N134') [[18.514128]]
('N123', 'N198') [[18.513191]]
('N58', 'N233') [[18.512817]]
('N2', 'N151') [[18.512785]]
('N70', 'N218') [[18.511658]]
('N127', 'N161') [[18.510563]]
('N34', 'N154') [[18.510193]]
('N75', 'N171') [[18.509985]]
('N34', 'N65') [[18.509617]]
('N3', 'N95') [[18.508917]]
('N65', 'N182') [[18.508772]]
('N109', 'N161') [[18.507898]]
('N18', 'N56') [[18.5073]]
('N148', 'N207') [[18.507004]]
('N253', 'M0P2') [[18.506695]]
('N148', 'N190') [[18.506243]]
('N139', 'N154') [[18.505665]]
('N123', 'N148') [[18.505451]]
('N111', 'N203') [[18.50538]]
('N80', 'N235') [[18.505325]]
('N18', 'N80') [[18.50508]]
('N151', 'N192') [[18.504541]]
('N78', 'N171') [[18.504164]]
('N74', 'N75') [[18.504107]]
('N66', 'N217') [[18.503136]]
('N72', 'N240') [[18.503004]]
('N90', 'M0P2') [[18.502966]]
('N77', 'N167') [[18.502743]]
('N32', 'N167') [[18.502035]]
('N34', 'N148') [[18.501398]]
('N28', 'N70') [[18.501045]]
('N200', 'N212') [[18.500317]]
('N54', 'N200') [[18.500261]]
('N32', 'N148') [[18.500221]]
('N217', 'N233') [[18.49961]]
('N40', 'N138') [[18.499588]]
('N115', 'N231') [[18.498922]]
('N64', 'N225') [[18.497126]]
('N145', 'N235') [[18.497019]]
('N138', 'N148') [[18.496725]]
('N54', 'N233') [[18.495647]]
('N50', 'N68') [[18.495117]]
('N145', 'N148') [[18.494734]]
('N78', 'N233') [[18.49448]]
('N142', 'N161') [[18.493645]]
('N176', 'N180') [[18.49317]]
('N74', 'N191') [[18.493042]]
('N108', 'N117') [[18.492903]]
('N218', 'N247') [[18.492844]]
('N20', 'N201') [[18.492676]]
('N64', 'N134') [[18.492455]]
('N161', 'N235') [[18.492197]]
('N22', 'N240') [[18.491922]]
('N161', 'N229') [[18.491688]]
('N167', 'N198') [[18.490591]]
('N182', 'N192') [[18.490225]]
('N41', 'N134') [[18.490171]]
('N138', 'M0P1') [[18.48984]]
('N105', 'N161') [[18.489267]]
('N146', 'N148') [[18.489073]]
('N40', 'N218') [[18.488045]]
('N87', 'N230') [[18.487053]]
('N16', 'N18') [[18.486534]]
('N109', 'N134') [[18.485794]]
('N94', 'N204') [[18.485518]]
('N3', 'N50') [[18.485456]]
('N56', 'N148') [[18.485296]]
('N48', 'N182') [[18.485073]]
('N71', 'N75') [[18.484503]]
('N58', 'N217') [[18.484392]]
('N78', 'N180') [[18.484049]]
('N186', 'N240') [[18.48403]]
('N153', 'N161') [[18.483006]]
('N21', 'N204') [[18.482143]]
('N154', 'N161') [[18.482018]]
('N50', 'N253') [[18.481838]]
('N21', 'M0P2') [[18.481775]]
('N54', 'N218') [[18.480412]]
('N134', 'N145') [[18.48022]]
('N147', 'N173') [[18.480103]]
('N34', 'N140') [[18.47978]]
('N16', 'N182') [[18.479452]]
('N2', 'N204') [[18.478962]]
('N70', 'N230') [[18.47689]]
('N74', 'N230') [[18.47675]]
('N15', 'N154') [[18.476725]]
('N90', 'N158') [[18.476505]]
('N138', 'N201') [[18.475863]]
('N94', 'N240') [[18.475185]]
('N139', 'N213') [[18.475155]]
('N141', 'N190') [[18.474867]]
('N169', 'N178') [[18.47482]]
('N161', 'N218') [[18.474026]]
('N33', 'N231') [[18.47376]]
('N3', 'N235') [[18.473677]]
('N163', 'N240') [[18.4732]]
('N200', 'M0P2') [[18.472492]]
('N134', 'N191') [[18.472212]]
('N173', 'N190') [[18.471586]]
('N15', 'N132') [[18.471561]]
('N142', 'N231') [[18.47118]]
('N167', 'N180') [[18.471046]]
('N62', 'N145') [[18.470762]]
('N21', 'N218') [[18.470507]]
('N167', 'N237') [[18.469822]]
('N54', 'N225') [[18.46932]]
('N140', 'N233') [[18.469046]]
('N161', 'N165') [[18.469007]]
('N2', 'N233') [[18.46832]]
('N12', 'N200') [[18.467836]]
('N180', 'M0P2') [[18.467678]]
('N167', 'N219') [[18.467634]]
('N2', 'N32') [[18.46723]]
('N134', 'N186') [[18.466599]]
('N143', 'N253') [[18.466572]]
('N60', 'N141') [[18.46619]]
('N161', 'N163') [[18.465307]]
('N55', 'N225') [[18.465176]]
('N158', 'N201') [[18.465023]]
('N39', 'N161') [[18.464712]]
('N158', 'N217') [[18.462975]]
('N54', 'N229') [[18.462275]]
('N3', 'N48') [[18.46209]]
('N54', 'N167') [[18.461899]]
('N161', 'N201') [[18.461826]]
('N161', 'N216') [[18.461563]]
('N158', 'N182') [[18.461483]]
('N10', 'N200') [[18.461424]]
('N223', 'N230') [[18.461037]]
('N134', 'N225') [[18.4602]]
('N105', 'N200') [[18.459873]]
('N131', 'N132') [[18.45939]]
('N62', 'N230') [[18.45892]]
('N207', 'N231') [[18.458426]]
('N182', 'N196') [[18.458107]]
('N1', 'N198') [[18.457804]]
('N54', 'N75') [[18.45763]]
('N49', 'N217') [[18.457209]]
('N54', 'N180') [[18.455439]]
