('M0P1', 'M0P2') [[44.6993]]
('N54', 'N128') [[18.881744]]
('N142', 'N217') [[18.876663]]
('N116', 'N193') [[18.87535]]
('N45', 'N91') [[18.871487]]
('N49', 'N68') [[18.87139]]
('N154', 'N239') [[18.871363]]
('N23', 'N190') [[18.870724]]
('N30', 'N190') [[18.867722]]
('N91', 'N105') [[18.862953]]
('N114', 'N229') [[18.861824]]
('N60', 'N154') [[18.861609]]
('N30', 'N227') [[18.859177]]
('N89', 'N193') [[18.858864]]
('N49', 'N225') [[18.858238]]
('N30', 'N142') [[18.848755]]
('N31', 'N217') [[18.847637]]
('N51', 'N165') [[18.845575]]
('N29', 'N49') [[18.838385]]
('N31', 'N154') [[18.830744]]
('N49', 'N105') [[18.82937]]
('N13', 'N105') [[18.829048]]
('N31', 'N96') [[18.828974]]
('N43', 'N89') [[18.825602]]
('N139', 'N154') [[18.825228]]
('N24', 'N247') [[18.821108]]
('N26', 'N154') [[18.820978]]
('N115', 'N235') [[18.820513]]
('N51', 'N96') [[18.81904]]
('N154', 'M0P1') [[18.817455]]
('N91', 'N225') [[18.817379]]
('N57', 'N105') [[18.816334]]
('N20', 'N229') [[18.815294]]
('N68', 'N115') [[18.812967]]
('N30', 'M0P1') [[18.808657]]
('N61', 'N91') [[18.802626]]
('N49', 'N128') [[18.798672]]
('N26', 'N167') [[18.798159]]
('N13', 'N229') [[18.79652]]
('N154', 'N238') [[18.795452]]
('N142', 'N220') [[18.794996]]
('N23', 'N110') [[18.794342]]
('N34', 'N105') [[18.793886]]
('N23', 'N220') [[18.793299]]
('N91', 'N245') [[18.79154]]
('N49', 'N51') [[18.790102]]
('N111', 'N165') [[18.789494]]
('N51', 'N60') [[18.788683]]
('N23', 'N154') [[18.787186]]
('N20', 'N93') [[18.78713]]
('N154', 'N179') [[18.784483]]
('N70', 'N163') [[18.78415]]
('N61', 'N154') [[18.78118]]
('N24', 'N193') [[18.777712]]
('N24', 'N176') [[18.774946]]
('N155', 'N238') [[18.77354]]
('N193', 'N247') [[18.77268]]
('N155', 'N161') [[18.770927]]
('N30', 'N252') [[18.770815]]
('N24', 'N96') [[18.769817]]
('N23', 'N214') [[18.76953]]
('N169', 'N220') [[18.767344]]
('N120', 'N187') [[18.76719]]
('N124', 'N154') [[18.764805]]
('N101', 'N167') [[18.763304]]
('N105', 'N187') [[18.763014]]
('N137', 'N155') [[18.762331]]
('N105', 'N229') [[18.761343]]
('N105', 'N182') [[18.759996]]
('N193', 'N233') [[18.75866]]
('N70', 'N91') [[18.757895]]
('N193', 'N225') [[18.756084]]
('N154', 'N169') [[18.753614]]
('N30', 'N91') [[18.751886]]
('N155', 'N167') [[18.750805]]
('N167', 'N208') [[18.750214]]
('N155', 'N162') [[18.748672]]
('N15', 'N220') [[18.745556]]
('N96', 'N229') [[18.74432]]
('N142', 'N162') [[18.743597]]
('N105', 'N230') [[18.74196]]
('N120', 'N154') [[18.74087]]
('N137', 'N229') [[18.74033]]
('N51', 'N208') [[18.739864]]
('N200', 'N225') [[18.739487]]
('N107', 'N233') [[18.739437]]
('N15', 'N225') [[18.738972]]
('N154', 'N228') [[18.73847]]
('N20', 'N167') [[18.737385]]
('N137', 'N220') [[18.735655]]
('N120', 'N219') [[18.733627]]
('N87', 'N252') [[18.732038]]
('N57', 'N167') [[18.728392]]
('N105', 'N219') [[18.726765]]
('N137', 'N154') [[18.726042]]
('N29', 'N101') [[18.723879]]
('N154', 'N204') [[18.721731]]
('N45', 'N144') [[18.71832]]
('N30', 'N179') [[18.718143]]
('N208', 'N230') [[18.71811]]
('N32', 'N155') [[18.717426]]
('N22', 'N51') [[18.716627]]
('N120', 'N188') [[18.716097]]
('N120', 'N167') [[18.714558]]
('N162', 'N193') [[18.711914]]
('N15', 'N30') [[18.711704]]
('N154', 'N233') [[18.710522]]
('N105', 'N179') [[18.708975]]
('N4', 'N167') [[18.708853]]
('N58', 'N247') [[18.70865]]
('N165', 'N183') [[18.707066]]
('N193', 'N220') [[18.704767]]
('N11', 'N167') [[18.704004]]
('N51', 'N193') [[18.703884]]
('N49', 'N204') [[18.701885]]
('N163', 'N193') [[18.69962]]
('N24', 'N235') [[18.69918]]
('N20', 'N208') [[18.698143]]
('N154', 'N208') [[18.697472]]
('N49', 'N220') [[18.696552]]
('N82', 'N147') [[18.696018]]
('N128', 'N233') [[18.695782]]
('N25', 'N154') [[18.693945]]
('N31', 'N128') [[18.6936]]
('N30', 'N208') [[18.69271]]
('N10', 'N154') [[18.6923]]
('N22', 'N24') [[18.690317]]
('N194', 'N229') [[18.689934]]
('N13', 'N184') [[18.688244]]
('N96', 'N162') [[18.686659]]
('N30', 'N165') [[18.68406]]
('N56', 'N154') [[18.683868]]
('N105', 'N221') [[18.6826]]
('N91', 'N168') [[18.682499]]
('N54', 'N208') [[18.681236]]
('N45', 'N82') [[18.68087]]
('N84', 'N154') [[18.68051]]
('N109', 'N154') [[18.68044]]
('N70', 'N252') [[18.678404]]
('N154', 'N163') [[18.677195]]
('N4', 'N229') [[18.677078]]
('N13', 'N244') [[18.676811]]
('N155', 'N187') [[18.67658]]
('N104', 'N200') [[18.675732]]
('N70', 'N128') [[18.67507]]
('N15', 'N155') [[18.674984]]
('N105', 'N144') [[18.674805]]
('N137', 'N252') [[18.673597]]
('N154', 'N215') [[18.673069]]
('N53', 'N154') [[18.67251]]
('N82', 'N105') [[18.672186]]
('N30', 'N167') [[18.667788]]
('N20', 'N66') [[18.667358]]
('N155', 'N182') [[18.666483]]
('N229', 'N252') [[18.665733]]
('N108', 'N154') [[18.664238]]
('N128', 'N144') [[18.664183]]
('N69', 'N232') [[18.663887]]
('N30', 'N155') [[18.662931]]
('N31', 'N169') [[18.657854]]
('N154', 'N157') [[18.657698]]
('N89', 'N208') [[18.65739]]
('N32', 'N154') [[18.65662]]
('N105', 'N238') [[18.656513]]
('N13', 'N154') [[18.656097]]
('N29', 'N250') [[18.655472]]
('N7', 'N154') [[18.654327]]
('N54', 'N238') [[18.653814]]
('N105', 'N165') [[18.653242]]
('N26', 'N45') [[18.65248]]
('N29', 'N229') [[18.651627]]
('N29', 'N68') [[18.651524]]
('N96', 'N171') [[18.651255]]
('N24', 'N31') [[18.65029]]
('N93', 'N154') [[18.650179]]
('N13', 'N30') [[18.64884]]
('N197', 'N233') [[18.647692]]
('N91', 'N250') [[18.647429]]
('N135', 'N165') [[18.646843]]
('N29', 'N32') [[18.645323]]
('N172', 'N193') [[18.644554]]
('N105', 'N252') [[18.644066]]
('N24', 'N51') [[18.642763]]
('N120', 'N210') [[18.642616]]
('N105', 'N236') [[18.637754]]
('N155', 'N252') [[18.637571]]
('N10', 'N51') [[18.637558]]
('N49', 'N167') [[18.634666]]
('N155', 'N233') [[18.634626]]
('N147', 'N252') [[18.634296]]
('N91', 'N128') [[18.634144]]
('N35', 'N45') [[18.633842]]
('N91', 'N158') [[18.632988]]
('N68', 'N120') [[18.632698]]
('N13', 'N200') [[18.632345]]
('N63', 'N104') [[18.63045]]
('N4', 'N120') [[18.63043]]
('N112', 'N142') [[18.629665]]
('N29', 'N209') [[18.629646]]
('N49', 'N139') [[18.627855]]
('N154', 'N176') [[18.626736]]
('N163', 'N169') [[18.625772]]
('N20', 'N104') [[18.623928]]
('N105', 'N135') [[18.622828]]
('N162', 'N225') [[18.62125]]
('N94', 'N220') [[18.62026]]
('N154', 'N200') [[18.620073]]
('N13', 'N193') [[18.620047]]
('N33', 'N105') [[18.619255]]
('N105', 'N128') [[18.618118]]
('N144', 'N193') [[18.618067]]
('N23', 'N128') [[18.617678]]
('N45', 'N229') [[18.617126]]
('N7', 'N91') [[18.616474]]
('N110', 'N208') [[18.616344]]
('N169', 'N187') [[18.61517]]
('N217', 'N229') [[18.614748]]
('N96', 'N137') [[18.614477]]
('N60', 'N128') [[18.61335]]
('N120', 'N234') [[18.611782]]
('N23', 'N187') [[18.611723]]
('N154', 'N158') [[18.611645]]
('N128', 'N193') [[18.610596]]
('N49', 'N131') [[18.61014]]
('N165', 'N200') [[18.608019]]
('N47', 'N187') [[18.607866]]
('N45', 'N179') [[18.606163]]
('N91', 'N219') [[18.6055]]
('N63', 'N115') [[18.605425]]
('N128', 'N187') [[18.604368]]
('N15', 'N234') [[18.604353]]
('N154', 'N161') [[18.60403]]
('N45', 'N227') [[18.602245]]
('N120', 'N212') [[18.600946]]
('N93', 'N155') [[18.600029]]
('N70', 'N165') [[18.599754]]
('N66', 'N142') [[18.598984]]
('N26', 'N49') [[18.598822]]
('N4', 'N158') [[18.598484]]
('N135', 'N220') [[18.597805]]
('N23', 'N31') [[18.597378]]
('N193', 'N200') [[18.597073]]
('N33', 'N51') [[18.596464]]
('N120', 'N161') [[18.59531]]
('N25', 'N167') [[18.594961]]
('N47', 'N107') [[18.594685]]
('N128', 'N219') [[18.594284]]
('N63', 'N193') [[18.594233]]
('N29', 'N105') [[18.593884]]
('N51', 'N219') [[18.593718]]
('N128', 'N188') [[18.593212]]
('N142', 'N187') [[18.593203]]
('N19', 'N105') [[18.592745]]
('N144', 'N229') [[18.591793]]
('N158', 'N169') [[18.591572]]
('N91', 'N252') [[18.5907]]
('N142', 'N252') [[18.589777]]
('N91', 'N179') [[18.589561]]
('N65', 'N142') [[18.58778]]
('N91', 'N133') [[18.586481]]
('N89', 'N165') [[18.58647]]
('N64', 'N91') [[18.586468]]
('N89', 'N96') [[18.5853]]
('N106', 'N154') [[18.584417]]
('N128', 'N155') [[18.584032]]
('N30', 'N84') [[18.584003]]
('N91', 'N193') [[18.583542]]
('N63', 'N155') [[18.581839]]
('N142', 'N200') [[18.58161]]
('N167', 'N230') [[18.581295]]
('N200', 'N220') [[18.579937]]
('N200', 'N229') [[18.579802]]
('N190', 'N238') [[18.57968]]
('N111', 'N128') [[18.579514]]
('N142', 'N238') [[18.577187]]
('N20', 'N120') [[18.576786]]
('N91', 'N114') [[18.575588]]
('N154', 'N250') [[18.575241]]
('N23', 'N168') [[18.574184]]
('N45', 'N120') [[18.574057]]
('N116', 'N137') [[18.572586]]
('N120', 'N147') [[18.571785]]
('N120', 'N128') [[18.571693]]
('N31', 'N208') [[18.57109]]
('N91', 'N200') [[18.570747]]
('N208', 'N219') [[18.5703]]
('N228', 'N252') [[18.569284]]
('N7', 'N235') [[18.568727]]
('N23', 'N142') [[18.568626]]
('N23', 'N188') [[18.567379]]
('N31', 'N116') [[18.566929]]
('N34', 'N128') [[18.566183]]
('N142', 'N182') [[18.565979]]
('N105', 'N186') [[18.56556]]
('N23', 'N137') [[18.565208]]
('N229', 'N233') [[18.564617]]
('N96', 'N155') [[18.564592]]
('N30', 'N161') [[18.563515]]
('N120', 'N193') [[18.563412]]
('N130', 'N154') [[18.562456]]
('N115', 'N179') [[18.560755]]
('N66', 'N154') [[18.559322]]
('N95', 'N120') [[18.558092]]
('N30', 'N63') [[18.55754]]
('N91', 'N243') [[18.556698]]
('N20', 'N105') [[18.55655]]
('N91', 'N106') [[18.555552]]
('N15', 'N70') [[18.555538]]
('N24', 'N107') [[18.554811]]
('N154', 'N247') [[18.552658]]
('N82', 'N154') [[18.551762]]
('N128', 'N208') [[18.551485]]
('N123', 'N142') [[18.55073]]
('N111', 'N193') [[18.550385]]
('N13', 'N224') [[18.549847]]
('N11', 'N241') [[18.549736]]
('N142', 'N193') [[18.549557]]
('N154', 'N182') [[18.54939]]
('N115', 'N155') [[18.54904]]
('N106', 'N155') [[18.547974]]
('N128', 'N220') [[18.5477]]
('N208', 'N220') [[18.546993]]
('N162', 'N247') [[18.544928]]
('N250', 'N252') [[18.544882]]
('N30', 'N235') [[18.543966]]
('N111', 'N214') [[18.541225]]
('N23', 'N91') [[18.5412]]
('N165', 'N235') [[18.541159]]
('N15', 'N23') [[18.540949]]
('N34', 'N220') [[18.539549]]
('N45', 'N95') [[18.53827]]
('N51', 'N110') [[18.538137]]
('N34', 'N49') [[18.53803]]
('N49', 'N58') [[18.537827]]
('N5', 'N142') [[18.536774]]
('N91', 'N217') [[18.536701]]
('N154', 'N213') [[18.53579]]
('N78', 'N105') [[18.535034]]
('N11', 'N45') [[18.53466]]
('N131', 'N167') [[18.533022]]
('N4', 'N225') [[18.532959]]
('N15', 'N47') [[18.532738]]
('N104', 'N111') [[18.531343]]
('N5', 'N154') [[18.53127]]
('N154', 'N236') [[18.530521]]
('N154', 'N248') [[18.5302]]
('N31', 'N69') [[18.529827]]
('N34', 'N139') [[18.529755]]
('N93', 'N105') [[18.529339]]
('N33', 'N91') [[18.529333]]
('N49', 'N155') [[18.529274]]
('N30', 'N137') [[18.527864]]
('N22', 'N154') [[18.526573]]
('N151', 'N154') [[18.525028]]
('N96', 'N250') [[18.524208]]
('N30', 'N45') [[18.523785]]
('N7', 'N155') [[18.523575]]
('N36', 'N96') [[18.523539]]
('N16', 'N89') [[18.522943]]
('N60', 'N110') [[18.522285]]
('N154', 'N207') [[18.522144]]
('N227', 'N229') [[18.519848]]
('N142', 'N155') [[18.519659]]
('N43', 'N165') [[18.51943]]
('N11', 'N252') [[18.519302]]
('N116', 'N154') [[18.518972]]
('N58', 'N220') [[18.518375]]
('N30', 'N107') [[18.518286]]
('N96', 'N144') [[18.518179]]
('N109', 'N142') [[18.517035]]
('N30', 'N70') [[18.516888]]
('N30', 'N182') [[18.51682]]
('N31', 'N163') [[18.516619]]
('N8', 'N229') [[18.516506]]
('N142', 'N224') [[18.515606]]
('N32', 'N137') [[18.515244]]
('N45', 'N96') [[18.51516]]
('N68', 'N112') [[18.515102]]
('N155', 'N220') [[18.51485]]
('N221', 'N229') [[18.514353]]
('N60', 'N220') [[18.514341]]
('N188', 'N252') [[18.5135]]
('N114', 'N182') [[18.512903]]
('N1', 'N34') [[18.511974]]
('N7', 'N105') [[18.511593]]
('N32', 'N225') [[18.511473]]
('N23', 'N146') [[18.510328]]
('N51', 'N128') [[18.51027]]
('N30', 'N253') [[18.507301]]
('N91', 'N96') [[18.507097]]
('N65', 'N252') [[18.506691]]
('N154', 'N252') [[18.50645]]
('N19', 'N200') [[18.505285]]
('N39', 'N50') [[18.504164]]
('N107', 'N116') [[18.503542]]
('N93', 'N110') [[18.502922]]
('N110', 'N142') [[18.501995]]
('N91', 'N247') [[18.500399]]
('N120', 'N230') [[18.499392]]
('N29', 'N139') [[18.499132]]
('N165', 'N193') [[18.499035]]
('N51', 'N250') [[18.498808]]
('N93', 'N200') [[18.498657]]
('N23', 'N169') [[18.497656]]
('N47', 'N229') [[18.497253]]
('N120', 'N162') [[18.497025]]
('N79', 'N89') [[18.496637]]
('N45', 'N112') [[18.495745]]
('N51', 'N105') [[18.49558]]
('N34', 'N135') [[18.495407]]
('N49', 'N189') [[18.49503]]
('N71', 'N161') [[18.493792]]
('N30', 'M0P2') [[18.49346]]
('N149', 'N165') [[18.493439]]
('N179', 'N212') [[18.493124]]
('N24', 'N203') [[18.493036]]
('N62', 'N154') [[18.493008]]
('N1', 'N105') [[18.492603]]
('N15', 'N233') [[18.492489]]
('N169', 'N252') [[18.491879]]
('N49', 'N99') [[18.49184]]
('N87', 'N154') [[18.49038]]
('N96', 'N131') [[18.490114]]
('N105', 'N225') [[18.489792]]
('N62', 'N233') [[18.488605]]
('N47', 'N91') [[18.488604]]
('N105', 'N106') [[18.48817]]
('N61', 'N167') [[18.48796]]
('N45', 'N61') [[18.487612]]
('N91', 'N109') [[18.487276]]
('N131', 'N193') [[18.487274]]
('N193', 'N252') [[18.487]]
('N63', 'N154') [[18.48697]]
('N128', 'N250') [[18.48678]]
('N60', 'N200') [[18.4866]]
('N51', 'N233') [[18.486488]]
('N63', 'N234') [[18.486076]]
('N23', 'N87') [[18.486076]]
('N137', 'N171') [[18.485851]]
('N31', 'N227') [[18.485455]]
('N128', 'N214') [[18.485228]]
('N62', 'N128') [[18.484972]]
('N60', 'N111') [[18.484234]]
('N229', 'N238') [[18.4829]]
('N82', 'N229') [[18.481535]]
('N34', 'N188') [[18.48139]]
('N203', 'N219') [[18.479494]]
('N23', 'N49') [[18.47886]]
('N105', 'N220') [[18.478804]]
('N30', 'N238') [[18.478249]]
('N91', 'N167') [[18.476992]]
('N193', 'N238') [[18.476656]]
('N154', 'N235') [[18.47639]]
('N208', 'N238') [[18.476381]]
('N158', 'N217') [[18.476227]]
('N65', 'N225') [[18.475935]]
('N51', 'N155') [[18.475882]]
('N48', 'N247') [[18.475874]]
('N165', 'N215') [[18.474749]]
('N37', 'N154') [[18.473822]]
('N76', 'N155') [[18.473368]]
('N12', 'N154') [[18.47303]]
('N165', 'N238') [[18.47295]]
('N120', 'N190') [[18.47287]]
('N43', 'N200') [[18.472736]]
('N105', 'M0P1') [[18.472681]]
('N15', 'N68') [[18.472395]]
('N47', 'N154') [[18.47199]]
('N29', 'N238') [[18.471743]]
('N91', 'N214') [[18.471476]]
('N23', 'N58') [[18.471418]]
('N30', 'N220') [[18.471415]]
('N135', 'N193') [[18.470718]]
('N128', 'N165') [[18.470636]]
('N58', 'N91') [[18.470633]]
('N31', 'N193') [[18.470575]]
('N109', 'N204') [[18.470533]]
('N35', 'N229') [[18.47052]]
('N88', 'N142') [[18.46879]]
('N105', 'N112') [[18.468534]]
('N232', 'N250') [[18.468225]]
('N45', 'N104') [[18.46812]]
('N169', 'N200') [[18.467789]]
('N96', 'N120') [[18.467718]]
('N51', 'N107') [[18.467657]]
('N30', 'N250') [[18.46755]]
('N23', 'N123') [[18.466805]]
('N137', 'N228') [[18.466732]]
('N91', 'N137') [[18.465574]]
('N211', 'N238') [[18.46446]]
('N20', 'N68') [[18.464333]]
('N54', 'N105') [[18.463375]]
('N45', 'N212') [[18.46327]]
('N91', 'N131') [[18.462666]]
('N42', 'N128') [[18.462254]]
('N20', 'N49') [[18.461424]]
('N11', 'N35') [[18.461304]]
('N120', 'N227') [[18.461023]]
('N30', 'N231') [[18.460566]]
('N15', 'N167') [[18.460505]]
('N4', 'N29') [[18.459656]]
('N229', 'N250') [[18.459341]]
('N31', 'N238') [[18.459023]]
('N154', 'N177') [[18.458366]]
('N84', 'N200') [[18.458363]]
('N68', 'N154') [[18.458212]]
('N68', 'N225') [[18.456892]]
('N34', 'N147') [[18.456541]]
('N109', 'N165') [[18.45523]]
('N120', 'N229') [[18.454124]]
('N34', 'N238') [[18.453827]]
('N15', 'N31') [[18.452465]]
('N89', 'N154') [[18.450521]]
('N23', 'N247') [[18.450373]]
('N11', 'N91') [[18.450172]]
('N107', 'N165') [[18.449585]]
('N200', 'N238') [[18.449442]]
('N95', 'N154') [[18.449179]]
('N4', 'N155') [[18.448845]]
('N144', 'N179') [[18.448761]]
('N105', 'M0P2') [[18.44833]]
('N201', 'N208') [[18.448301]]
('N91', 'N203') [[18.44791]]
('N3', 'N11') [[18.44787]]
('N76', 'N89') [[18.44781]]
('N34', 'N106') [[18.447569]]
('N96', 'N139') [[18.447332]]
('N15', 'N58') [[18.44721]]
('N98', 'N120') [[18.447208]]
('N105', 'N209') [[18.44665]]
('N99', 'N228') [[18.446302]]
('N63', 'N200') [[18.44623]]
('N224', 'N251') [[18.445797]]
('N144', 'N165') [[18.445784]]
('N69', 'N91') [[18.445454]]
('N26', 'N58') [[18.445036]]
('N89', 'N252') [[18.444433]]
('N65', 'N115') [[18.444307]]
('N40', 'N167') [[18.442999]]
('N107', 'N110') [[18.440496]]
('N66', 'N238') [[18.438416]]
('N154', 'N183') [[18.437849]]
('N48', 'N58') [[18.436897]]
('N155', 'N179') [[18.436827]]
('N32', 'N230') [[18.435265]]
('N43', 'N128') [[18.435041]]
('N42', 'N47') [[18.43484]]
('N137', 'N157') [[18.434647]]
('N158', 'N187') [[18.434168]]
('N53', 'N91') [[18.433525]]
('N110', 'N200') [[18.432705]]
('N105', 'N163') [[18.432503]]
('N120', 'N179') [[18.432322]]
('N154', 'N246') [[18.43164]]
('N63', 'N91') [[18.431143]]
('N154', 'N193') [[18.430841]]
('N45', 'N220') [[18.430328]]
('N49', 'N229') [[18.430326]]
('N29', 'N200') [[18.42979]]
('N101', 'N190') [[18.42938]]
('N110', 'N154') [[18.428999]]
('N96', 'N128') [[18.428818]]
('N91', 'N107') [[18.428783]]
('N87', 'N165') [[18.42854]]
('N84', 'N229') [[18.428465]]
('N229', 'N241') [[18.428253]]
('N165', 'N252') [[18.428041]]
('N31', 'N74') [[18.42734]]
('N45', 'N176') [[18.42726]]
('N48', 'N167') [[18.426985]]
('N58', 'N252') [[18.426764]]
('N35', 'N154') [[18.42615]]
('N49', 'N247') [[18.426102]]
('N30', 'N86') [[18.423628]]
('N34', 'N208') [[18.4236]]
('N167', 'N221') [[18.423555]]
('N18', 'N96') [[18.423466]]
('N96', 'N193') [[18.423002]]
('N105', 'N194') [[18.422737]]
('N163', 'N229') [[18.422567]]
('N127', 'N165') [[18.422127]]
('N167', 'N204') [[18.421772]]
('N49', 'N250') [[18.42159]]
('N115', 'M0P1') [[18.420757]]
('N24', 'N32') [[18.420673]]
('N23', 'N33') [[18.420616]]
('N142', 'N229') [[18.420301]]
('N23', 'N45') [[18.419794]]
('N66', 'N88') [[18.418787]]
('N4', 'N238') [[18.418432]]
('N49', 'N106') [[18.418333]]
('N112', 'N120') [[18.417501]]
('N11', 'N32') [[18.41733]]
('N4', 'N105') [[18.41721]]
('N15', 'N22') [[18.417149]]
('N137', 'N165') [[18.417095]]
('N23', 'N192') [[18.416803]]
('N161', 'N229') [[18.416576]]
('N116', 'N167') [[18.41656]]
('N105', 'N233') [[18.41554]]
('N23', 'N120') [[18.41538]]
('N165', 'N239') [[18.414001]]
('N20', 'N233') [[18.413939]]
('N188', 'N200') [[18.413862]]
('N31', 'N155') [[18.413763]]
('N68', 'N231') [[18.413647]]
('N58', 'N87') [[18.4133]]
('N161', 'N250') [[18.41215]]
('N225', 'N230') [[18.411919]]
('N142', 'N245') [[18.41191]]
('N104', 'N105') [[18.410967]]
('N99', 'N193') [[18.410776]]
('N45', 'N105') [[18.40999]]
('N95', 'N105') [[18.409458]]
('N154', 'N188') [[18.409447]]
('N65', 'N250') [[18.409231]]
('N90', 'N91') [[18.408945]]
('N12', 'N247') [[18.408766]]
('N91', 'N100') [[18.408756]]
('N29', 'N247') [[18.408451]]
('N38', 'N154') [[18.407953]]
('N65', 'N229') [[18.407944]]
('N111', 'N238') [[18.407503]]
('N39', 'N128') [[18.407438]]
('N26', 'N104') [[18.407204]]
('N31', 'N247') [[18.406887]]
('N49', 'N252') [[18.406347]]
('N165', 'N230') [[18.406277]]
('N155', 'N203') [[18.40569]]
('N154', 'N187') [[18.40569]]
('N155', 'N191') [[18.405468]]
('N62', 'N142') [[18.405415]]
('N45', 'N193') [[18.404644]]
('N104', 'N155') [[18.404522]]
('N43', 'N225') [[18.404156]]
('N104', 'N252') [[18.403507]]
('N15', 'N252') [[18.402937]]
('N45', 'N165') [[18.402868]]
('N104', 'N167') [[18.402777]]
('N96', 'N104') [[18.402557]]
('N120', 'N200') [[18.402529]]
('N91', 'N182') [[18.40241]]
('N142', 'N165') [[18.402344]]
('N11', 'N96') [[18.401333]]
('N23', 'N34') [[18.401066]]
('N61', 'N250') [[18.400703]]
('N112', 'N155') [[18.400259]]
('N30', 'N162') [[18.399502]]
('N23', 'N105') [[18.399467]]
('N91', 'N246') [[18.399456]]
('N247', 'N252') [[18.3991]]
('N16', 'N120') [[18.39869]]
('N60', 'N115') [[18.398466]]
('N91', 'N135') [[18.398075]]
('N95', 'N200') [[18.397911]]
('N96', 'N247') [[18.397772]]
('N49', 'N101') [[18.397726]]
('N62', 'N200') [[18.397545]]
('N25', 'N49') [[18.397264]]
('N71', 'N208') [[18.397009]]
('N147', 'N193') [[18.396885]]
('N30', 'N57') [[18.396881]]
('N154', 'N184') [[18.395746]]
('N13', 'N54') [[18.395554]]
('N11', 'N154') [[18.395275]]
('N58', 'N193') [[18.395214]]
('N23', 'N89') [[18.394611]]
('N147', 'N229') [[18.394524]]
('N83', 'N167') [[18.394522]]
('N30', 'N49') [[18.394144]]
('N42', 'N252') [[18.393911]]
('N63', 'N120') [[18.392847]]
('N89', 'N230') [[18.392782]]
('N11', 'N169') [[18.39238]]
('N69', 'N135') [[18.392313]]
('N208', 'N234') [[18.392311]]
('N167', 'N200') [[18.392267]]
('N87', 'N91') [[18.392103]]
('N96', 'N147') [[18.39191]]
('N20', 'N91') [[18.39095]]
('N30', 'N87') [[18.390772]]
('N229', 'N245') [[18.390743]]
('N31', 'N54') [[18.390461]]
('N89', 'N95') [[18.389683]]
