('M0P1', 'M0P2') [[36.827335]]
('N91', 'N244') [[18.765478]]
('N93', 'N150') [[18.765385]]
('N53', 'N153') [[18.763887]]
('N53', 'N208') [[18.763845]]
('N180', 'N235') [[18.761808]]
('N51', 'N54') [[18.761572]]
('N4', 'N153') [[18.759165]]
('N141', 'N223') [[18.755789]]
('N64', 'N223') [[18.754719]]
('N148', 'N168') [[18.75402]]
('N54', 'N167') [[18.749577]]
('N65', 'N114') [[18.747051]]
('N1', 'N48') [[18.74641]]
('N4', 'N38') [[18.745455]]
('N10', 'N190') [[18.744942]]
('N3', 'N93') [[18.74383]]
('N93', 'N102') [[18.743765]]
('N51', 'N53') [[18.743666]]
('N93', 'N247') [[18.743254]]
('N140', 'N191') [[18.743227]]
('N90', 'N150') [[18.743168]]
('N51', 'N215') [[18.742369]]
('N0', 'N64') [[18.741655]]
('N59', 'N213') [[18.741371]]
('N93', 'N246') [[18.74101]]
('N81', 'N230') [[18.74093]]
('N90', 'N185') [[18.739985]]
('N53', 'N252') [[18.7388]]
('N37', 'N139') [[18.736406]]
('N102', 'N223') [[18.736155]]
('N140', 'N248') [[18.73421]]
('N150', 'N169') [[18.73367]]
('N219', 'N223') [[18.733477]]
('N233', 'N243') [[18.733282]]
('N51', 'N57') [[18.7312]]
('N79', 'N223') [[18.731142]]
('N41', 'N54') [[18.730312]]
('N64', 'N243') [[18.729496]]
('N93', 'N148') [[18.728954]]
('N12', 'N38') [[18.726313]]
('N135', 'N153') [[18.724216]]
('N70', 'N102') [[18.72265]]
('N44', 'N235') [[18.722486]]
('N3', 'N248') [[18.720934]]
('N64', 'N162') [[18.719645]]
('N24', 'N92') [[18.718245]]
('N208', 'N215') [[18.71819]]
('N65', 'N190') [[18.714546]]
('N118', 'N247') [[18.713804]]
('N51', 'N169') [[18.713533]]
('N148', 'N153') [[18.712563]]
('N90', 'N146') [[18.711836]]
('N53', 'N215') [[18.711285]]
('N64', 'N91') [[18.711262]]
('N47', 'N51') [[18.710941]]
('N44', 'N191') [[18.709663]]
('N44', 'N69') [[18.70922]]
('N93', 'N208') [[18.708473]]
('N90', 'N221') [[18.70776]]
('N161', 'N253') [[18.707489]]
('N84', 'N127') [[18.705626]]
('N221', 'N229') [[18.705097]]
('N64', 'N167') [[18.704659]]
('N153', 'N161') [[18.704403]]
('N90', 'N251') [[18.70396]]
('N22', 'N51') [[18.703148]]
('N55', 'N137') [[18.702913]]
('N51', 'N97') [[18.702087]]
('N12', 'N20') [[18.70099]]
('N53', 'N141') [[18.699415]]
('N44', 'N159') [[18.698175]]
('N146', 'N169') [[18.698105]]
('N53', 'N185') [[18.697731]]
('N220', 'N223') [[18.697626]]
('N90', 'N118') [[18.696918]]
('N185', 'N223') [[18.696808]]
('N52', 'N213') [[18.696331]]
('N3', 'N65') [[18.694778]]
('N211', 'M0P1') [[18.693699]]
('N3', 'N148') [[18.693533]]
('N24', 'N129') [[18.692823]]
('N190', 'N248') [[18.690807]]
('N51', 'N171') [[18.690496]]
('N91', 'N102') [[18.690485]]
('N54', 'N92') [[18.69042]]
('N207', 'N233') [[18.690125]]
('N51', 'N149') [[18.689823]]
('N53', 'N139') [[18.68952]]
('N38', 'N239') [[18.688786]]
('N64', 'N148') [[18.688295]]
('N38', 'N92') [[18.687782]]
('N110', 'N247') [[18.687668]]
('N65', 'N148') [[18.687088]]
('N90', 'N248') [[18.68685]]
('N92', 'N191') [[18.68621]]
('N40', 'N44') [[18.68594]]
('N53', 'N220') [[18.684732]]
('N150', 'N233') [[18.684582]]
('N153', 'N213') [[18.683132]]
('N12', 'N135') [[18.681532]]
('N84', 'N136') [[18.68139]]
('N110', 'N221') [[18.681015]]
('N5', 'N244') [[18.680725]]
('N158', 'N208') [[18.680016]]
('N197', 'N248') [[18.679777]]
('N10', 'N84') [[18.679407]]
('N132', 'N137') [[18.677156]]
('N84', 'N111') [[18.677128]]
('N38', 'N110') [[18.675436]]
('N51', 'N154') [[18.675331]]
('N51', 'N243') [[18.67473]]
('N102', 'N233') [[18.673452]]
('N67', 'N221') [[18.673344]]
('N110', 'N191') [[18.672354]]
('N12', 'N93') [[18.671684]]
('N54', 'N223') [[18.671303]]
('N75', 'N190') [[18.670744]]
('N51', 'N83') [[18.67006]]
('N53', 'N148') [[18.669317]]
('N137', 'N150') [[18.668037]]
('N91', 'N217') [[18.666899]]
('N92', 'N167') [[18.665556]]
('N53', 'N65') [[18.66481]]
('N24', 'N51') [[18.663929]]
('N64', 'N65') [[18.663584]]
('N163', 'N198') [[18.662569]]
('N111', 'N180') [[18.66255]]
('N41', 'N53') [[18.661259]]
('N38', 'N180') [[18.660793]]
('N53', 'N146') [[18.660124]]
('N64', 'N232') [[18.659761]]
('N1', 'N91') [[18.656828]]
('N102', 'N116') [[18.656742]]
('N144', 'N233') [[18.656132]]
('N161', 'N223') [[18.65572]]
('N233', 'N235') [[18.655655]]
('N75', 'N223') [[18.654306]]
('N59', 'N95') [[18.654003]]
('N183', 'N233') [[18.653555]]
('N51', 'N218') [[18.653276]]
('N50', 'N190') [[18.651579]]
('N223', 'N250') [[18.651464]]
('N139', 'N233') [[18.6514]]
('N215', 'N233') [[18.65112]]
('N38', 'N247') [[18.65083]]
('N140', 'N213') [[18.65039]]
('N24', 'N65') [[18.650309]]
('N65', 'N91') [[18.649559]]
('N53', 'N97') [[18.649246]]
('N26', 'N51') [[18.649036]]
('N150', 'N235') [[18.64886]]
('N50', 'N161') [[18.648743]]
('N102', 'N139') [[18.643723]]
('N132', 'N159') [[18.643677]]
('N53', 'N129') [[18.643291]]
('N132', 'N197') [[18.6427]]
('N93', 'N235') [[18.64258]]
('N95', 'N111') [[18.640629]]
('N0', 'N190') [[18.639566]]
('N51', 'N86') [[18.639475]]
('N153', 'N243') [[18.638454]]
('N29', 'N65') [[18.638416]]
('N38', 'N55') [[18.637636]]
('N93', 'N223') [[18.637424]]
('N106', 'N250') [[18.636402]]
('N163', 'N223') [[18.63601]]
('N146', 'N211') [[18.635378]]
('N84', 'N150') [[18.635176]]
('N48', 'N65') [[18.635036]]
('N148', 'N159') [[18.634377]]
('N40', 'N93') [[18.634113]]
('N44', 'N217') [[18.633339]]
('N51', 'N92') [[18.633188]]
('N92', 'N139') [[18.63314]]
('N198', 'N218') [[18.632627]]
('N162', 'N223') [[18.63248]]
('N44', 'N208') [[18.632286]]
('N90', 'N243') [[18.632]]
('N51', 'N253') [[18.631884]]
('N140', 'N148') [[18.631262]]
('N64', 'N226') [[18.630957]]
('N0', 'N139') [[18.630716]]
('N153', 'N215') [[18.630184]]
('N173', 'N221') [[18.630014]]
('N54', 'N235') [[18.629593]]
('N13', 'N221') [[18.62751]]
('N51', 'N241') [[18.62738]]
('N9', 'N69') [[18.624006]]
('N75', 'N252') [[18.623951]]
('N213', 'N218') [[18.623917]]
('N146', 'N221') [[18.62386]]
('N144', 'N221') [[18.623196]]
('N53', 'N84') [[18.622406]]
('N93', 'N198') [[18.621624]]
('N54', 'N59') [[18.621355]]
('N162', 'N217') [[18.621094]]
('N64', 'N233') [[18.621075]]
('N51', 'N110') [[18.620987]]
('N102', 'N185') [[18.620785]]
('N65', 'N93') [[18.61985]]
('N24', 'N64') [[18.61936]]
('N38', 'N144') [[18.618046]]
('N53', 'N233') [[18.617167]]
('N56', 'N137') [[18.615694]]
('N53', 'N213') [[18.615324]]
('N150', 'N247') [[18.61524]]
('N114', 'N223') [[18.614277]]
('N12', 'N81') [[18.614227]]
('N103', 'N213') [[18.613077]]
('N47', 'N150') [[18.612558]]
('N3', 'N116') [[18.612175]]
('N132', 'N215') [[18.61175]]
('N56', 'N247') [[18.610924]]
('N54', 'N224') [[18.609743]]
('N144', 'N240') [[18.608246]]
('N38', 'N43') [[18.607653]]
('N59', 'N65') [[18.607136]]
('N65', 'N110') [[18.606127]]
('N162', 'N190') [[18.606075]]
('N53', 'N54') [[18.60477]]
('N53', 'N119') [[18.604303]]
('N59', 'N93') [[18.60398]]
('N65', 'N153') [[18.603561]]
('N180', 'N252') [[18.60327]]
('N94', 'N153') [[18.601711]]
('N55', 'N206') [[18.601244]]
('N223', 'N233') [[18.60106]]
('N69', 'N70') [[18.600677]]
('N38', 'N190') [[18.59992]]
('N44', 'N227') [[18.598984]]
('N146', 'N248') [[18.597929]]
('N140', 'N208') [[18.597784]]
('N215', 'N223') [[18.597773]]
('N0', 'N54') [[18.596914]]
('N109', 'N223') [[18.596682]]
('N111', 'N233') [[18.59656]]
('N53', 'N200') [[18.59615]]
('N44', 'N244') [[18.595074]]
('N48', 'N94') [[18.593868]]
('N221', 'N223') [[18.593805]]
('N51', 'N158') [[18.592812]]
('N54', 'N172') [[18.592478]]
('N93', 'N163') [[18.592434]]
('N44', 'N102') [[18.590212]]
('N102', 'N232') [[18.59002]]
('N81', 'N223') [[18.589521]]
('N137', 'N215') [[18.589462]]
('N91', 'N116') [[18.58922]]
('N76', 'N91') [[18.588575]]
('N91', 'N185') [[18.588316]]
('N91', 'N213') [[18.587423]]
('N38', 'N136') [[18.58724]]
('N65', 'N92') [[18.587084]]
('N38', 'N161') [[18.58687]]
('N102', 'N146') [[18.586508]]
('N110', 'N148') [[18.586123]]
('N211', 'N221') [[18.586063]]
('N90', 'N180') [[18.58532]]
('N148', 'N162') [[18.585136]]
('N65', 'N233') [[18.584442]]
('N185', 'N242') [[18.584164]]
('N9', 'N50') [[18.584028]]
('N38', 'N235') [[18.583673]]
('N69', 'N180') [[18.583546]]
('N93', 'N206') [[18.583395]]
('N55', 'N148') [[18.582626]]
('N40', 'N90') [[18.58226]]
('N93', 'N213') [[18.582224]]
('N86', 'N223') [[18.581825]]
('N217', 'N223') [[18.581219]]
('N114', 'N215') [[18.58013]]
('N51', 'N213') [[18.579985]]
('N10', 'N111') [[18.579327]]
('N47', 'N53') [[18.579031]]
('N233', 'N247') [[18.578983]]
('N0', 'N50') [[18.578733]]
('N53', 'N137') [[18.57848]]
('N93', 'N116') [[18.578167]]
('N91', 'N146') [[18.577705]]
('N28', 'N51') [[18.577404]]
('N64', 'N139') [[18.577322]]
('N208', 'N232') [[18.577263]]
('N135', 'N213') [[18.577066]]
('N65', 'N252') [[18.575787]]
('N65', 'N157') [[18.57545]]
('N44', 'N124') [[18.573263]]
('N86', 'N169') [[18.571472]]
('N127', 'N169') [[18.570559]]
('N116', 'N190') [[18.570509]]
('N53', 'N79') [[18.570019]]
('N95', 'N148') [[18.569881]]
('N110', 'N144') [[18.569477]]
('N1', 'N161') [[18.56917]]
('N190', 'N223') [[18.56891]]
('N20', 'N110') [[18.568525]]
('N44', 'N135') [[18.56823]]
('N12', 'N53') [[18.568167]]
('N95', 'N102') [[18.566956]]
('N65', 'N146') [[18.56664]]
('N230', 'N233') [[18.566217]]
('N55', 'N217') [[18.565685]]
('N143', 'N223') [[18.56549]]
('N54', 'N217') [[18.564949]]
('N94', 'N110') [[18.56433]]
('N22', 'N190') [[18.563984]]
('N53', 'N133') [[18.563728]]
('N91', 'N232') [[18.563477]]
('N47', 'N111') [[18.562737]]
('N91', 'N152') [[18.562735]]
('N40', 'N109') [[18.56242]]
('N1', 'N102') [[18.561752]]
('N208', 'N230') [[18.561684]]
('N243', 'N248') [[18.559963]]
('N54', 'N238') [[18.558418]]
('N47', 'N252') [[18.5582]]
('N92', 'N190') [[18.558119]]
('N145', 'N248') [[18.558117]]
('N53', 'N229') [[18.557735]]
('N114', 'N208') [[18.557644]]
('N53', 'N55') [[18.55718]]
('N240', 'N247') [[18.5568]]
('N97', 'N180') [[18.555824]]
('N40', 'N190') [[18.553875]]
('N16', 'N247') [[18.553574]]
('N0', 'N220') [[18.552837]]
('N41', 'N162') [[18.552677]]
('N114', 'N152') [[18.552155]]
('N10', 'N54') [[18.552015]]
('N43', 'N54') [[18.551928]]
('N148', 'N206') [[18.55179]]
('N38', 'N214') [[18.55137]]
('N180', 'N217') [[18.550816]]
('N111', 'N235') [[18.550797]]
('N114', 'N213') [[18.550312]]
('N44', 'N218') [[18.550276]]
('N54', 'N145') [[18.548578]]
('N64', 'N252') [[18.547415]]
('N78', 'N213') [[18.546984]]
('N81', 'N102') [[18.54655]]
('N84', 'N146') [[18.545935]]
('N153', 'N233') [[18.545149]]
('N150', 'N220') [[18.544914]]
('N38', 'N86') [[18.54403]]
('N51', 'N59') [[18.543962]]
('N53', 'N157') [[18.543653]]
('N54', 'N191') [[18.54215]]
('N38', 'N248') [[18.541965]]
('N51', 'N221') [[18.541492]]
('N50', 'N139') [[18.540886]]
('N118', 'N208') [[18.54049]]
('N53', 'N70') [[18.539944]]
('N114', 'N148') [[18.539894]]
('N190', 'N233') [[18.539566]]
('N183', 'N223') [[18.538809]]
('N50', 'N166') [[18.538723]]
('N223', 'N235') [[18.538658]]
('N167', 'N244') [[18.53844]]
('N3', 'N135') [[18.538397]]
('N213', 'N223') [[18.538084]]
('N144', 'N146') [[18.536497]]
('N13', 'N69') [[18.536304]]
('N148', 'N227') [[18.535982]]
('N145', 'N223') [[18.535637]]
('N63', 'N185') [[18.534761]]
('N38', 'N137') [[18.534681]]
('N17', 'N64') [[18.53468]]
('N0', 'N163') [[18.534138]]
('N65', 'N248') [[18.533785]]
('N94', 'N114') [[18.532927]]
('N149', 'N223') [[18.532816]]
('N93', 'N106') [[18.531975]]
('N208', 'N243') [[18.531103]]
('N51', 'N191') [[18.530785]]
('N55', 'N233') [[18.529404]]
('N94', 'N223') [[18.528625]]
('N102', 'N217') [[18.528301]]
('N38', 'N63') [[18.527674]]
('N51', 'N58') [[18.52666]]
('N48', 'N93') [[18.526442]]
('N3', 'N51') [[18.525972]]
('N59', 'N108') [[18.525797]]
('N111', 'N150') [[18.52555]]
('N3', 'N184') [[18.525364]]
('N59', 'N103') [[18.52529]]
('N44', 'N146') [[18.525066]]
('N38', 'N65') [[18.524565]]
('N40', 'N223') [[18.523504]]
('N83', 'N148') [[18.52295]]
('N118', 'N233') [[18.522743]]
('N41', 'N211') [[18.522654]]
('N53', 'N235') [[18.522598]]
('N38', 'N50') [[18.521809]]
('N162', 'N213') [[18.521544]]
('N43', 'N223') [[18.520027]]
('N90', 'N233') [[18.519861]]
('N3', 'N53') [[18.519194]]
('N64', 'N190') [[18.517956]]
('N140', 'N239') [[18.517698]]
('N69', 'N233') [[18.51763]]
('N22', 'N102') [[18.516861]]
('N70', 'N84') [[18.516705]]
('N163', 'N215') [[18.516129]]
('N53', 'N95') [[18.516087]]
('N93', 'N232') [[18.515545]]
('N114', 'M0P1') [[18.514156]]
('N64', 'N110') [[18.513979]]
('N58', 'N65') [[18.513494]]
('N150', 'N185') [[18.512833]]
('N64', 'N211') [[18.512623]]
('N50', 'N208') [[18.512161]]
('N161', 'N247') [[18.511784]]
('N54', 'N65') [[18.511225]]
('N25', 'N58') [[18.510912]]
('N84', 'N132') [[18.510874]]
('N153', 'N251') [[18.510729]]
('N53', 'N136') [[18.510021]]
('N81', 'N176') [[18.50956]]
('N51', 'N103') [[18.509508]]
('N51', 'N244') [[18.506725]]
('N142', 'N244') [[18.506073]]
('N10', 'N59') [[18.505909]]
('N38', 'N153') [[18.505484]]
('N93', 'N159') [[18.505312]]
('N51', 'N69') [[18.504978]]
('N69', 'N148') [[18.50487]]
('N150', 'N180') [[18.503925]]
('N44', 'N109') [[18.503819]]
('N7', 'N230') [[18.503395]]
('N64', 'N102') [[18.502884]]
('N48', 'N118') [[18.502464]]
('N44', 'N176') [[18.501965]]
('N51', 'N166') [[18.50147]]
('N137', 'N180') [[18.501015]]
('N51', 'N127') [[18.50045]]
('N53', 'N181') [[18.500114]]
('N51', 'N153') [[18.49996]]
('N67', 'N75') [[18.499552]]
('N12', 'N168') [[18.499432]]
('N153', 'N191') [[18.499321]]
('N100', 'N110') [[18.499117]]
('N150', 'N219') [[18.498447]]
('N65', 'N197') [[18.498432]]
('N63', 'N139') [[18.497606]]
('N55', 'N65') [[18.497055]]
('N148', 'N169') [[18.496866]]
('N153', 'N194') [[18.496195]]
('N111', 'N153') [[18.49603]]
('N54', 'N233') [[18.495705]]
('N70', 'N93') [[18.495634]]
('N211', 'N213') [[18.495325]]
('N88', 'N235') [[18.495121]]
('N69', 'N91') [[18.494284]]
('N50', 'N64') [[18.494026]]
('N111', 'N217') [[18.493906]]
('N59', 'N146') [[18.493248]]
('N141', 'N208') [[18.493132]]
('N148', 'N219') [[18.492903]]
('N54', 'N137') [[18.49225]]
('N213', 'N233') [[18.491919]]
('N5', 'N221') [[18.491543]]
('N79', 'N102') [[18.49148]]
('N46', 'N93') [[18.491356]]
('N3', 'N38') [[18.490911]]
('N50', 'N223') [[18.4902]]
('N65', 'N213') [[18.48974]]
('N24', 'N116') [[18.48971]]
('N83', 'N140') [[18.489573]]
('N69', 'N97') [[18.488787]]
('N40', 'N54') [[18.488037]]
('N0', 'N46') [[18.487755]]
('N148', 'N218') [[18.487553]]
('N114', 'N221') [[18.487246]]
('N90', 'N137') [[18.48654]]
('N59', 'N162') [[18.485508]]
('N53', 'N191') [[18.485159]]
('N5', 'N59') [[18.485065]]
('N127', 'M0P1') [[18.484674]]
('N0', 'N247') [[18.484112]]
('N53', 'N230') [[18.484053]]
('N65', 'N87') [[18.483242]]
('N38', 'N83') [[18.483053]]
('N88', 'N232') [[18.482979]]
('N132', 'N167') [[18.482935]]
('N51', 'N156') [[18.482649]]
('N148', 'N158') [[18.482183]]
('N137', 'N218') [[18.481401]]
('N44', 'N185') [[18.481125]]
('N90', 'N91') [[18.481104]]
('N148', 'N213') [[18.480433]]
('N12', 'N97') [[18.480238]]
('N44', 'N153') [[18.480213]]
('N97', 'N247') [[18.480047]]
('N90', 'N191') [[18.479752]]
('N90', 'N161') [[18.479689]]
('N7', 'N116') [[18.479525]]
('N76', 'N213') [[18.478811]]
('N55', 'N64') [[18.47853]]
('N29', 'N146') [[18.478292]]
('N3', 'N152') [[18.478193]]
('N56', 'N223') [[18.478146]]
('N153', 'N231') [[18.477991]]
('N38', 'N139') [[18.47766]]
('N41', 'N64') [[18.477144]]
('N94', 'N215') [[18.474838]]
('N169', 'N247') [[18.47472]]
('N24', 'N118') [[18.474068]]
('N44', 'N237') [[18.47404]]
('N51', 'N217') [[18.473742]]
('N3', 'N110') [[18.473625]]
('N38', 'N243') [[18.473404]]
('N38', 'N122') [[18.473312]]
('N64', 'N177') [[18.473167]]
('N38', 'N81') [[18.47316]]
('N84', 'N215') [[18.472832]]
('N81', 'N153') [[18.470778]]
('N28', 'N46') [[18.470085]]
('N1', 'N252') [[18.469622]]
('N102', 'N215') [[18.469522]]
('N12', 'N77') [[18.469198]]
('N84', 'N116') [[18.468277]]
('N229', 'N233') [[18.468143]]
('N90', 'N139') [[18.467894]]
('N136', 'N223') [[18.466625]]
('N90', 'N194') [[18.46641]]
('N48', 'N190') [[18.465752]]
('N51', 'N250') [[18.465387]]
('N123', 'N223') [[18.465351]]
('N48', 'N223') [[18.46484]]
('N159', 'N213') [[18.464762]]
('N81', 'N252') [[18.46456]]
('N40', 'N45') [[18.463655]]
('N12', 'N153') [[18.46352]]
('N140', 'N185') [[18.46343]]
('N103', 'N184') [[18.463238]]
('N83', 'N90') [[18.462994]]
('N22', 'N53') [[18.462801]]
('N159', 'N243') [[18.462229]]
('N116', 'N140') [[18.462]]
('N141', 'N247') [[18.46191]]
('N90', 'N193') [[18.461775]]
('N20', 'N69') [[18.461594]]
('N102', 'N180') [[18.461552]]
('N103', 'N206') [[18.46125]]
('N91', 'N250') [[18.460527]]
('N167', 'N247') [[18.460436]]
('N153', 'N235') [[18.459848]]
('N54', 'N55') [[18.459618]]
('N9', 'N127') [[18.459393]]
('N54', 'N106') [[18.459362]]
('N38', 'M0P1') [[18.459118]]
('N86', 'N106') [[18.459003]]
('N116', 'N153') [[18.458782]]
('N90', 'N217') [[18.458532]]
('N106', 'M0P1') [[18.458292]]
('N44', 'N241') [[18.457644]]
('N51', 'N56') [[18.456852]]
('N29', 'N69') [[18.456577]]
('N83', 'N150') [[18.45631]]
('N54', 'N111') [[18.456179]]
('N3', 'N103') [[18.45592]]
('N176', 'N208') [[18.455778]]
('N44', 'N118') [[18.45516]]
('N29', 'N110') [[18.455128]]
('N16', 'N38') [[18.455023]]
('N13', 'N44') [[18.454657]]
