('M0P1', 'M0P2') [[35.221146]]
('N133', 'N229') [[18.962057]]
('N68', 'N227') [[18.960688]]
('N32', 'N66') [[18.960371]]
('N125', 'N247') [[18.960077]]
('N125', 'N153') [[18.959394]]
('N133', 'N236') [[18.957735]]
('N98', 'N158') [[18.957684]]
('N154', 'N236') [[18.951378]]
('N15', 'N67') [[18.951118]]
('N15', 'N83') [[18.950277]]
('N153', 'N158') [[18.9501]]
('N66', 'N148') [[18.94984]]
('N56', 'N194') [[18.948149]]
('N70', 'N141') [[18.946997]]
('N176', 'N246') [[18.945957]]
('N67', 'N89') [[18.944408]]
('N67', 'N69') [[18.942781]]
('N71', 'N115') [[18.937456]]
('N18', 'N158') [[18.936026]]
('N30', 'N45') [[18.93429]]
('N219', 'N229') [[18.929499]]
('N40', 'N90') [[18.929104]]
('N30', 'N232') [[18.928879]]
('N17', 'M0P1') [[18.927626]]
('N30', 'N237') [[18.926182]]
('N194', 'N229') [[18.92451]]
('N87', 'N186') [[18.923847]]
('N30', 'N158') [[18.923744]]
('N28', 'N229') [[18.922928]]
('N35', 'N124') [[18.922808]]
('N157', 'N244') [[18.922468]]
('N40', 'N108') [[18.921188]]
('N40', 'N124') [[18.919928]]
('N109', 'N193') [[18.91897]]
('N54', 'N160') [[18.917759]]
('N15', 'N217') [[18.916573]]
('N67', 'N205') [[18.916454]]
('N68', 'N104') [[18.91579]]
('N67', 'N70') [[18.915333]]
('N153', 'N194') [[18.913406]]
('N83', 'N159') [[18.912376]]
('N71', 'N120') [[18.912306]]
('N44', 'N136') [[18.912022]]
('N86', 'N252') [[18.910484]]
('N28', 'N36') [[18.909414]]
('N67', 'N75') [[18.908556]]
('N30', 'N229') [[18.907295]]
('N104', 'N195') [[18.906431]]
('N3', 'N67') [[18.90558]]
('N30', 'N83') [[18.90467]]
('N18', 'N28') [[18.904362]]
('N103', 'N104') [[18.904305]]
('N229', 'N244') [[18.902023]]
('N68', 'N236') [[18.901802]]
('N30', 'N67') [[18.899864]]
('N67', 'N160') [[18.899082]]
('N66', 'N193') [[18.898403]]
('N193', 'N227') [[18.894855]]
('N194', 'N237') [[18.89432]]
('N15', 'N124') [[18.892687]]
('N65', 'N67') [[18.891092]]
('N72', 'N83') [[18.890701]]
('N67', 'N195') [[18.889357]]
('N36', 'N118') [[18.884897]]
('N15', 'N30') [[18.884462]]
('N78', 'N236') [[18.884024]]
('N158', 'N249') [[18.883009]]
('N105', 'N190') [[18.882812]]
('N115', 'N195') [[18.88281]]
('N67', 'N232') [[18.882744]]
('N18', 'N204') [[18.881346]]
('N66', 'N103') [[18.881317]]
('N66', 'N246') [[18.880777]]
('N30', 'N190') [[18.880463]]
('N30', 'N70') [[18.879684]]
('N30', 'N205') [[18.878874]]
('N105', 'N206') [[18.878061]]
('N158', 'N222') [[18.875402]]
('N60', 'N67') [[18.875069]]
('N40', 'N66') [[18.874937]]
('N124', 'N205') [[18.87421]]
('N30', 'N140') [[18.873268]]
('N62', 'N159') [[18.873049]]
('N66', 'N234') [[18.87264]]
('N72', 'N125') [[18.870579]]
('N153', 'N205') [[18.869284]]
('N104', 'N234') [[18.867477]]
('N56', 'N100') [[18.866636]]
('N148', 'N227') [[18.865137]]
('N14', 'N244') [[18.865086]]
('N190', 'N206') [[18.865047]]
('N225', 'N229') [[18.864103]]
('N157', 'N219') [[18.862255]]
('N67', 'N224') [[18.86188]]
('N67', 'N237') [[18.86134]]
('N36', 'N83') [[18.85948]]
('N89', 'N153') [[18.858185]]
('N219', 'N237') [[18.855684]]
('N108', 'N157') [[18.854126]]
('N115', 'N235') [[18.853954]]
('N98', 'N218') [[18.85388]]
('N190', 'N195') [[18.853716]]
('N67', 'N125') [[18.852886]]
('N134', 'N190') [[18.852022]]
('N95', 'N153') [[18.850086]]
('N150', 'N158') [[18.847427]]
('N66', 'N68') [[18.847044]]
('N67', 'N186') [[18.846628]]
('N28', 'N159') [[18.84289]]
('N67', 'N206') [[18.842602]]
('N98', 'N225') [[18.842333]]
('N83', 'N133') [[18.841372]]
('N1', 'N66') [[18.8407]]
('N36', 'N213') [[18.838203]]
('N67', 'N227') [[18.836958]]
('N36', 'N124') [[18.835724]]
('N23', 'N28') [[18.835318]]
('N90', 'N100') [[18.835201]]
('N36', 'N174') [[18.832403]]
('N62', 'N194') [[18.831537]]
('N160', 'N236') [[18.831118]]
('N67', 'N172') [[18.830454]]
('N67', 'N204') [[18.829065]]
('N18', 'N229') [[18.828838]]
('N40', 'N246') [[18.828201]]
('N46', 'N229') [[18.82804]]
('N14', 'N28') [[18.827908]]
('N104', 'N153') [[18.827406]]
('N67', 'N189') [[18.827314]]
('N14', 'N134') [[18.826597]]
('N83', 'N174') [[18.824451]]
('N55', 'N67') [[18.821959]]
('N157', 'N228') [[18.820726]]
('N185', 'N194') [[18.820097]]
('N161', 'N194') [[18.818876]]
('N30', 'N121') [[18.817257]]
('N66', 'N161') [[18.816032]]
('N16', 'N66') [[18.814627]]
('N103', 'N190') [[18.813839]]
('N66', 'N160') [[18.813055]]
('N190', 'N228') [[18.811947]]
('N17', 'N104') [[18.811337]]
('N148', 'N236') [[18.809706]]
('N68', 'N229') [[18.809599]]
('N14', 'N61') [[18.80881]]
('N66', 'N70') [[18.808638]]
('N237', 'N246') [[18.806593]]
('N66', 'N122') [[18.806381]]
('N40', 'N217') [[18.806166]]
('N28', 'N133') [[18.805885]]
('N90', 'N104') [[18.804089]]
('N28', 'N98') [[18.803394]]
('N118', 'N124') [[18.802328]]
('N98', 'N121') [[18.801765]]
('N102', 'N226') [[18.801481]]
('N98', 'N157') [[18.798456]]
('N28', 'N55') [[18.797523]]
('N96', 'N109') [[18.796965]]
('N134', 'N193') [[18.796307]]
('N98', 'N208') [[18.79552]]
('N104', 'N236') [[18.792936]]
('N160', 'N246') [[18.791904]]
('N159', 'N219') [[18.791529]]
('N125', 'N252') [[18.790846]]
('N18', 'N140') [[18.79073]]
('N158', 'N186') [[18.790112]]
('N73', 'N105') [[18.788803]]
('N104', 'N203') [[18.78846]]
('N36', 'N190') [[18.788103]]
('N121', 'N150') [[18.787558]]
('N229', 'N246') [[18.78687]]
('N205', 'N229') [[18.786259]]
('N30', 'N115') [[18.78491]]
('N134', 'N229') [[18.78414]]
('N18', 'N104') [[18.78361]]
('N67', 'N96') [[18.78185]]
('N67', 'N126') [[18.780445]]
('N161', 'N246') [[18.77958]]
('N65', 'N89') [[18.77817]]
('N56', 'N229') [[18.777714]]
('N14', 'N100') [[18.77737]]
('N28', 'N115') [[18.776701]]
('N40', 'N242') [[18.77431]]
('N158', 'N179') [[18.771505]]
('N124', 'N225') [[18.771317]]
('N66', 'N136') [[18.771236]]
('N14', 'N115') [[18.770279]]
('N40', 'N115') [[18.769928]]
('N96', 'N124') [[18.769915]]
('N67', 'N171') [[18.769148]]
('N105', 'N159') [[18.768995]]
('N40', 'N145') [[18.768112]]
('N66', 'N96') [[18.767614]]
('N102', 'N205') [[18.766884]]
('N35', 'N67') [[18.76676]]
('N71', 'N131') [[18.76615]]
('N72', 'N190') [[18.765692]]
('N36', 'N50') [[18.765642]]
('N35', 'N194') [[18.764383]]
('N55', 'N104') [[18.763891]]
('N55', 'N100') [[18.762545]]
('N105', 'N228') [[18.75985]]
('N36', 'N159') [[18.75969]]
('N56', 'N193') [[18.758812]]
('N65', 'N115') [[18.75732]]
('N98', 'N236') [[18.756735]]
('N157', 'N229') [[18.756731]]
('N67', 'N131') [[18.756613]]
('N121', 'N194') [[18.754793]]
('N100', 'N125') [[18.754583]]
('N109', 'N194') [[18.752323]]
('N14', 'N17') [[18.750536]]
('N95', 'N194') [[18.749544]]
('N172', 'N194') [[18.749258]]
('N104', 'N204') [[18.74827]]
('N121', 'N236') [[18.748018]]
('N36', 'N59') [[18.747665]]
('N125', 'N140') [[18.74731]]
('N30', 'N173') [[18.74714]]
('N3', 'N236') [[18.746717]]
('N90', 'N213') [[18.745731]]
('N104', 'N189') [[18.743574]]
('N67', 'N123') [[18.742609]]
('N15', 'N68') [[18.742224]]
('N90', 'N219') [[18.74202]]
('N222', 'N229') [[18.74158]]
('N0', 'N98') [[18.741177]]
('N68', 'N219') [[18.740866]]
('N66', 'N228') [[18.740864]]
('N190', 'N244') [[18.740797]]
('N105', 'N237') [[18.737116]]
('N125', 'N160') [[18.736147]]
('N30', 'N188') [[18.735373]]
('N17', 'N195') [[18.734333]]
('N66', 'N111') [[18.734251]]
('N36', 'N237') [[18.732306]]
('N54', 'N83') [[18.732065]]
('N67', 'N121') [[18.731937]]
('N30', 'N134') [[18.73165]]
('N30', 'N196') [[18.731419]]
('N16', 'N237') [[18.73138]]
('N36', 'N189') [[18.730368]]
('N83', 'N112') [[18.729492]]
('N30', 'N98') [[18.729244]]
('N18', 'N197') [[18.729155]]
('N195', 'N234') [[18.7284]]
('N66', 'N133') [[18.727247]]
('N67', 'N149') [[18.726368]]
('N125', 'N195') [[18.72595]]
('N55', 'N159') [[18.724995]]
('N115', 'N236') [[18.724909]]
('N104', 'N163') [[18.7245]]
('N36', 'N234') [[18.724049]]
('N18', 'N225') [[18.723064]]
('N67', 'M0P2') [[18.722086]]
('N19', 'N177') [[18.721252]]
('N227', 'N236') [[18.721115]]
('N66', 'N208') [[18.720549]]
('N36', 'N195') [[18.720076]]
('N46', 'N141') [[18.720066]]
('N104', 'N193') [[18.717058]]
('N87', 'N159') [[18.716452]]
('N28', 'N235') [[18.716415]]
('N14', 'N252') [[18.716415]]
('N158', 'N231') [[18.715132]]
('N66', 'N153') [[18.714636]]
('N67', 'N103') [[18.71461]]
('N14', 'N232') [[18.714457]]
('N66', 'N159') [[18.71441]]
('N174', 'N190') [[18.714064]]
('N30', 'N206') [[18.711872]]
('N15', 'N246') [[18.711756]]
('N100', 'N124') [[18.711613]]
('N61', 'N247') [[18.710415]]
('N66', 'N204') [[18.709547]]
('N14', 'N159') [[18.708914]]
('N159', 'N177') [[18.708445]]
('N104', 'N108') [[18.707705]]
('N36', 'N177') [[18.707502]]
('N0', 'N67') [[18.706692]]
('N153', 'N195') [[18.706505]]
('N67', 'N134') [[18.706505]]
('N98', 'N124') [[18.706186]]
('N14', 'N161') [[18.705906]]
('N67', 'N111') [[18.705893]]
('N87', 'N103') [[18.704472]]
('N190', 'N222') [[18.704199]]
('N138', 'N206') [[18.70381]]
('N43', 'N67') [[18.703613]]
('N1', 'N104') [[18.703295]]
('N98', 'N244') [[18.702984]]
('N40', 'N229') [[18.702549]]
('N55', 'N179') [[18.702385]]
('N158', 'N205') [[18.70151]]
('N14', 'N25') [[18.701107]]
('N124', 'N154') [[18.700638]]
('N190', 'N250') [[18.70054]]
('N105', 'N234') [[18.700514]]
('N18', 'N111') [[18.700407]]
('N236', 'N246') [[18.699976]]
('N14', 'N243') [[18.699223]]
('N65', 'N158') [[18.698193]]
('N71', 'N74') [[18.69789]]
('N151', 'N210') [[18.697456]]
('N46', 'N50') [[18.696707]]
('N133', 'N206') [[18.69643]]
('N30', 'N102') [[18.696165]]
('N18', 'N89') [[18.695868]]
('N174', 'N186') [[18.69514]]
('N0', 'N153') [[18.694803]]
('N89', 'N172') [[18.69238]]
('N11', 'N237') [[18.690086]]
('N68', 'N124') [[18.689745]]
('N72', 'N105') [[18.689323]]
('N115', 'N181') [[18.68815]]
('N18', 'N66') [[18.688046]]
('N3', 'N158') [[18.686745]]
('N36', 'N55') [[18.685862]]
('N67', 'N100') [[18.685627]]
('N65', 'N66') [[18.685324]]
('N17', 'N115') [[18.68505]]
('N30', 'N247') [[18.684828]]
('N66', 'N140') [[18.6843]]
('N36', 'N67') [[18.684025]]
('N120', 'N186') [[18.683954]]
('N40', 'N60') [[18.683765]]
('N105', 'N145') [[18.683289]]
('N153', 'N247') [[18.683006]]
('N55', 'N98') [[18.682667]]
('N36', 'N86') [[18.682575]]
('N100', 'N115') [[18.682323]]
('N30', 'N244') [[18.682041]]
('N40', 'N98') [[18.682026]]
('N36', 'N68') [[18.680824]]
('N36', 'N98') [[18.679766]]
('N189', 'N237') [[18.678255]]
('N35', 'N105') [[18.678116]]
('N176', 'N195') [[18.677053]]
('N186', 'N227') [[18.67701]]
('N17', 'N86') [[18.674305]]
('N15', 'N105') [[18.672663]]
('N157', 'N190') [[18.67215]]
('N67', 'N148') [[18.669695]]
('N40', 'N70') [[18.669605]]
('N55', 'N232') [[18.669546]]
('N30', 'N228') [[18.668482]]
('N35', 'N83') [[18.667717]]
('N100', 'N153') [[18.667326]]
('N98', 'N217') [[18.666273]]
('N190', 'N236') [[18.665731]]
('N66', 'N124') [[18.66545]]
('N133', 'N243') [[18.665405]]
('N67', 'N249') [[18.665361]]
('N98', 'N115') [[18.6641]]
('N157', 'N189') [[18.663721]]
('N121', 'N159') [[18.663687]]
('N40', 'N104') [[18.663542]]
('N36', 'N95') [[18.663504]]
('N54', 'N104') [[18.662943]]
('N138', 'N190') [[18.662903]]
('N6', 'N67') [[18.662666]]
('N36', 'N66') [[18.662022]]
('N96', 'N252') [[18.661808]]
('N35', 'N36') [[18.66139]]
('N104', 'N188') [[18.6607]]
('N153', 'N181') [[18.660637]]
('N35', 'N244') [[18.660275]]
('N68', 'N224') [[18.660152]]
('N133', 'N194') [[18.658197]]
('N17', 'N190') [[18.65766]]
('N67', 'N193') [[18.657595]]
('N120', 'N125') [[18.657492]]
('N83', 'N249') [[18.656883]]
('N56', 'N173') [[18.65605]]
('N64', 'N237') [[18.654951]]
('N190', 'N233') [[18.654688]]
('N18', 'N237') [[18.654264]]
('N229', 'N232') [[18.651958]]
('N190', 'N229') [[18.651438]]
('N104', 'N160') [[18.651402]]
('N124', 'N237') [[18.650871]]
('N30', 'N112') [[18.650826]]
('N30', 'N193') [[18.650757]]
('N25', 'N243') [[18.650627]]
('N67', 'N181') [[18.649172]]
('N6', 'N86') [[18.648539]]
('N104', 'N224') [[18.647585]]
('N36', 'N204') [[18.647205]]
('N95', 'N247') [[18.6471]]
('N67', 'N130') [[18.646517]]
('N17', 'N87') [[18.644907]]
('N68', 'N206') [[18.643934]]
('N40', 'N198') [[18.643148]]
('N67', 'N85') [[18.643017]]
('N3', 'N153') [[18.642408]]
('N141', 'N194') [[18.642252]]
('N66', 'N123') [[18.641287]]
('N46', 'N74') [[18.641228]]
('N17', 'N157') [[18.640043]]
('N67', 'N161') [[18.64003]]
('N125', 'N159') [[18.63842]]
('N32', 'N62') [[18.638079]]
('N194', 'N219') [[18.637115]]
('N104', 'N121') [[18.63685]]
('N190', 'N204') [[18.636484]]
('N25', 'N104') [[18.636074]]
('N145', 'N244') [[18.63546]]
('N30', 'N141') [[18.634977]]
('N105', 'N115') [[18.634254]]
('N90', 'N125') [[18.63382]]
('N179', 'N237') [[18.633348]]
('N193', 'N217') [[18.633314]]
('N125', 'N206') [[18.632507]]
('N151', 'N190') [[18.632149]]
('N186', 'N236') [[18.631695]]
('N105', 'N244') [[18.631407]]
('N46', 'N194') [[18.630507]]
('N104', 'N208') [[18.628317]]
('N30', 'N189') [[18.62797]]
('N115', 'N158') [[18.627901]]
('N11', 'N98') [[18.627848]]
('N70', 'N105') [[18.627535]]
('N95', 'N121') [[18.627266]]
('N66', 'N217') [[18.626606]]
('N18', 'N73') [[18.625816]]
('N161', 'N232') [[18.62535]]
('N96', 'N186') [[18.624697]]
('N1', 'N67') [[18.624685]]
('N83', 'N236') [[18.62421]]
('N30', 'N159') [[18.624123]]
('N67', 'N110') [[18.623669]]
('N7', 'N66') [[18.623323]]
('N67', 'N226') [[18.622448]]
('N14', 'N96') [[18.620934]]
('N90', 'N115') [[18.620882]]
('N232', 'N236') [[18.619722]]
('N28', 'N236') [[18.619564]]
('N14', 'N30') [[18.619404]]
('N66', 'N215') [[18.618708]]
('N72', 'N234') [[18.618654]]
('N40', 'N100') [[18.618343]]
('N67', 'N108') [[18.618166]]
('N86', 'N124') [[18.618034]]
('N67', 'N164') [[18.616693]]
('N122', 'N190') [[18.616615]]
('N175', 'N237') [[18.616268]]
('N161', 'N210') [[18.616173]]
('N105', 'N189') [[18.615416]]
('N12', 'N71') [[18.615295]]
('N222', 'N246') [[18.615112]]
('N28', 'N177') [[18.614708]]
('N66', 'N227') [[18.614525]]
('N109', 'N186') [[18.614267]]
('N101', 'N190') [[18.613207]]
('N136', 'N194') [[18.613184]]
('N100', 'N194') [[18.613007]]
('N150', 'N252') [[18.612623]]
('N14', 'N66') [[18.612373]]
('N56', 'N70') [[18.611712]]
('N120', 'N158') [[18.6114]]
('N115', 'N134') [[18.61135]]
('N30', 'N177') [[18.611135]]
('N68', 'N140') [[18.61084]]
('N105', 'N174') [[18.610239]]
('N153', 'N160') [[18.609234]]
('N18', 'N125') [[18.607916]]
('N90', 'N244') [[18.607693]]
('N36', 'N198') [[18.607563]]
('N105', 'N125') [[18.607323]]
('N35', 'N40') [[18.606405]]
('N98', 'N190') [[18.604776]]
('N125', 'N236') [[18.60452]]
('N159', 'N244') [[18.603199]]
('N104', 'N214') [[18.602337]]
('N158', 'N181') [[18.601336]]
('N105', 'N183') [[18.601328]]
('N14', 'N150') [[18.601158]]
('N159', 'N237') [[18.600878]]
('N30', 'N40') [[18.600126]]
('N65', 'N229') [[18.60012]]
('N103', 'N198') [[18.599867]]
('N100', 'N219') [[18.599628]]
('N105', 'N134') [[18.599388]]
('N96', 'N176') [[18.599335]]
('N18', 'N90') [[18.599155]]
('N120', 'N133') [[18.59816]]
('N121', 'N229') [[18.59805]]
('N122', 'N189') [[18.597944]]
('N96', 'N158') [[18.597843]]
('N167', 'N246') [[18.59753]]
('N115', 'N249') [[18.597147]]
('N194', 'N228') [[18.596928]]
('N115', 'N193') [[18.596035]]
('N204', 'N235') [[18.595469]]
('N18', 'N153') [[18.595383]]
('N134', 'N206') [[18.594814]]
('N158', 'N190') [[18.59414]]
('N67', 'N83') [[18.594088]]
('N244', 'N247') [[18.593897]]
('N159', 'N224') [[18.593851]]
('N30', 'N35') [[18.593847]]
('N204', 'N246') [[18.593756]]
('N236', 'N247') [[18.592508]]
('N103', 'N148') [[18.592327]]
('N55', 'N66') [[18.591938]]
('N158', 'N159') [[18.591856]]
('N117', 'N206') [[18.591705]]
('N94', 'N189') [[18.591562]]
('N27', 'N229') [[18.590418]]
('N111', 'N159') [[18.590416]]
('N37', 'N71') [[18.590218]]
('N82', 'N98') [[18.589409]]
('N14', 'N18') [[18.587997]]
('N67', 'N86') [[18.587772]]
('N79', 'N124') [[18.587566]]
('N66', 'N134') [[18.586979]]
('N124', 'N194') [[18.586496]]
('N140', 'N153') [[18.586267]]
('N17', 'M0P2') [[18.585611]]
('N16', 'N104') [[18.584965]]
('N234', 'N236') [[18.584866]]
('N105', 'N252') [[18.584787]]
('N15', 'N66') [[18.584633]]
('N103', 'N168') [[18.584599]]
('N67', 'N137') [[18.584585]]
('N92', 'N159') [[18.583197]]
('N59', 'N225') [[18.58289]]
('N28', 'N59') [[18.582771]]
('N30', 'N183') [[18.582644]]
('N90', 'N250') [[18.58236]]
('N66', 'N157') [[18.58203]]
('N98', 'N111') [[18.581173]]
('N50', 'N83') [[18.5809]]
('N134', 'N236') [[18.580303]]
('N177', 'N229') [[18.58029]]
('N25', 'N195') [[18.580286]]
('N174', 'M0P1') [[18.57923]]
('N40', 'N253') [[18.57869]]
('N14', 'N247') [[18.578377]]
('N66', 'N87') [[18.578325]]
('N104', 'N158') [[18.578096]]
('N46', 'N148') [[18.578043]]
('N30', 'N234') [[18.57789]]
('N87', 'N222') [[18.577847]]
('N67', 'N97') [[18.577408]]
('N98', 'N177') [[18.577192]]
('N14', 'N195') [[18.57712]]
('N0', 'N30') [[18.576916]]
('N46', 'N246') [[18.57645]]
('N120', 'N236') [[18.576141]]
('N28', 'N89') [[18.575733]]
('N100', 'N179') [[18.575191]]
('N71', 'N148') [[18.575178]]
('N67', 'N198') [[18.574984]]
('N71', 'N229') [[18.574554]]
('N28', 'N140') [[18.573544]]
('N15', 'N157') [[18.573074]]
('N109', 'N195') [[18.572886]]
('N17', 'N36') [[18.572144]]
('N210', 'N237') [[18.571913]]
('N90', 'N153') [[18.57134]]
('N67', 'N203') [[18.571009]]
('N60', 'N98') [[18.570217]]
('N186', 'N243') [[18.570202]]
('N98', 'N125') [[18.569185]]
('N66', 'N213') [[18.568928]]
('N30', 'N185') [[18.568895]]
('N136', 'N153') [[18.56874]]
('N17', 'N237') [[18.568727]]
('N25', 'N186') [[18.568676]]
('N193', 'N232') [[18.568]]
('N105', 'N195') [[18.567736]]
('N67', 'N175') [[18.567656]]
('N112', 'N244') [[18.567549]]
('N68', 'N125') [[18.567524]]
('N205', 'N222') [[18.56739]]
('N66', 'N121') [[18.56706]]
('N30', 'N125') [[18.567049]]
('N72', 'N78') [[18.56687]]
('N98', 'N159') [[18.566774]]
('N9', 'N86') [[18.56672]]
('N67', 'N225') [[18.566662]]
('N49', 'N105') [[18.566347]]
('N82', 'N104') [[18.565748]]
('N124', 'N227') [[18.565128]]
('N164', 'N228') [[18.5649]]
('N54', 'N208') [[18.564663]]
('N46', 'N161') [[18.563904]]
('N189', 'N205') [[18.563553]]
('N159', 'N235') [[18.562645]]
('N157', 'N195') [[18.562479]]
('N66', 'N105') [[18.56247]]
('N236', 'N237') [[18.562038]]
('N98', 'N120') [[18.561445]]
('N83', 'N195') [[18.560429]]
('N34', 'N66') [[18.560402]]
('N224', 'N247') [[18.560122]]
('N86', 'N104') [[18.559809]]
('N34', 'N158') [[18.559752]]
('N161', 'N193') [[18.559242]]
('N189', 'N246') [[18.55887]]
('N36', 'N153') [[18.558542]]
('N14', 'N125') [[18.557854]]
('N131', 'N227') [[18.557848]]
('N151', 'N158') [[18.557035]]
('N219', 'N222') [[18.55685]]
('N90', 'N247') [[18.556847]]
('N6', 'N66') [[18.556637]]
('N115', 'N196') [[18.555891]]
('N98', 'N105') [[18.555626]]
('N66', 'N154') [[18.555603]]
('N105', 'N158') [[18.554071]]
('N18', 'N105') [[18.553577]]
('N90', 'N252') [[18.553532]]
('N30', 'N122') [[18.553312]]
