('M0P1', 'M0P2') [[21.554005]]
('N82', 'N182') [[18.727633]]
('N129', 'N210') [[18.727459]]
('N6', 'N196') [[18.726633]]
('N50', 'N95') [[18.72622]]
('N7', 'N85') [[18.725582]]
('N37', 'N216') [[18.723986]]
('N14', 'N70') [[18.723785]]
('N119', 'N123') [[18.72326]]
('N25', 'N162') [[18.723099]]
('N148', 'M0P2') [[18.72063]]
('N109', 'N173') [[18.720085]]
('N38', 'N116') [[18.718552]]
('N203', 'N235') [[18.717949]]
('N50', 'N220') [[18.717585]]
('N29', 'N182') [[18.716082]]
('N63', 'N65') [[18.715193]]
('N123', 'N166') [[18.71382]]
('N50', 'N89') [[18.713177]]
('N70', 'N143') [[18.71198]]
('N222', 'N246') [[18.711517]]
('N82', 'N109') [[18.710056]]
('N29', 'N69') [[18.709795]]
('N205', 'N216') [[18.708586]]
('N7', 'N182') [[18.706867]]
('N205', 'M0P2') [[18.706507]]
('N63', 'N210') [[18.705132]]
('N38', 'N40') [[18.704205]]
('N153', 'N173') [[18.703209]]
('N16', 'N31') [[18.702873]]
('N67', 'N162') [[18.702572]]
('N9', 'N70') [[18.702332]]
('N14', 'M0P2') [[18.70042]]
('N9', 'N123') [[18.700409]]
('N50', 'N188') [[18.69714]]
('N182', 'N203') [[18.694689]]
('N116', 'N153') [[18.69376]]
('N63', 'N148') [[18.69366]]
('N37', 'N82') [[18.692978]]
('N103', 'N162') [[18.692251]]
('N60', 'N89') [[18.691996]]
('N8', 'N37') [[18.691784]]
('N162', 'N189') [[18.691406]]
('N116', 'N162') [[18.690933]]
('N123', 'N171') [[18.690144]]
('N50', 'N177') [[18.689873]]
('N162', 'N196') [[18.688116]]
('N52', 'N89') [[18.68792]]
('N142', 'N148') [[18.685518]]
('N63', 'N93') [[18.68547]]
('N50', 'N246') [[18.684856]]
('N2', 'N86') [[18.684395]]
('N52', 'N116') [[18.683397]]
('N135', 'N162') [[18.683048]]
('N180', 'M0P2') [[18.682487]]
('N22', 'N191') [[18.681332]]
('N70', 'N173') [[18.680496]]
('N52', 'N148') [[18.679035]]
('N84', 'N182') [[18.678934]]
('N24', 'N222') [[18.677723]]
('N31', 'N203') [[18.676683]]
('N105', 'N122') [[18.676205]]
('N36', 'N162') [[18.676186]]
('N24', 'M0P2') [[18.675701]]
('N42', 'N89') [[18.67544]]
('N203', 'N222') [[18.674568]]
('N19', 'N220') [[18.67382]]
('N58', 'N162') [[18.67293]]
('N7', 'N70') [[18.671484]]
('N171', 'N196') [[18.670843]]
('N70', 'N223') [[18.670286]]
('N122', 'N222') [[18.669542]]
('N65', 'N82') [[18.668224]]
('N84', 'N173') [[18.667967]]
('N32', 'N203') [[18.667559]]
('N220', 'N235') [[18.667253]]
('N37', 'N228') [[18.667025]]
('N25', 'N153') [[18.665037]]
('N63', 'N85') [[18.663845]]
('N240', 'M0P2') [[18.662712]]
('N68', 'N75') [[18.662699]]
('N109', 'N220') [[18.661806]]
('N109', 'N249') [[18.661566]]
('N24', 'N213') [[18.661058]]
('N24', 'N142') [[18.660076]]
('N103', 'N205') [[18.659536]]
('N82', 'N85') [[18.659325]]
('N38', 'N93') [[18.657837]]
('N37', 'N107') [[18.657562]]
('N116', 'N236') [[18.657352]]
('N123', 'N188') [[18.656612]]
('N50', 'N123') [[18.656343]]
('N29', 'N229') [[18.655968]]
('N2', 'N116') [[18.655027]]
('N153', 'N187') [[18.654446]]
('N205', 'M0P1') [[18.654404]]
('N31', 'N129') [[18.653728]]
('N37', 'N129') [[18.653156]]
('N6', 'N216') [[18.65214]]
('N68', 'N222') [[18.650505]]
('N16', 'N24') [[18.649979]]
('N16', 'N65') [[18.64979]]
('N166', 'N201') [[18.649511]]
('N52', 'N222') [[18.64594]]
('N19', 'N63') [[18.645676]]
('N70', 'N135') [[18.64538]]
('N50', 'N99') [[18.644056]]
('N153', 'N222') [[18.642418]]
('N122', 'N129') [[18.642122]]
('N190', 'N213') [[18.641808]]
('N96', 'N148') [[18.641266]]
('N123', 'N174') [[18.640795]]
('N14', 'N50') [[18.639734]]
('N86', 'N216') [[18.639511]]
('N65', 'N153') [[18.639315]]
('N38', 'N140') [[18.63894]]
('N82', 'N150') [[18.638906]]
('N123', 'N148') [[18.637764]]
('N140', 'N216') [[18.637726]]
('N37', 'N60') [[18.634813]]
('N112', 'N123') [[18.632673]]
('N8', 'N31') [[18.631966]]
('N210', 'N222') [[18.63193]]
('N77', 'N112') [[18.631916]]
('N153', 'N246') [[18.628714]]
('N188', 'N203') [[18.628334]]
('N32', 'N162') [[18.627687]]
('N81', 'N249') [[18.627481]]
('N14', 'N203') [[18.62731]]
('N166', 'N222') [[18.625942]]
('N70', 'N98') [[18.625837]]
('N82', 'N188') [[18.625267]]
('N70', 'M0P2') [[18.624905]]
('N173', 'N228') [[18.623032]]
('N57', 'N162') [[18.621115]]
('N38', 'N57') [[18.620977]]
('N182', 'N233') [[18.620718]]
('N70', 'N222') [[18.620663]]
('N14', 'N180') [[18.620344]]
('N177', 'N196') [[18.620007]]
('N70', 'N205') [[18.619843]]
('N19', 'N89') [[18.619534]]
('N117', 'N162') [[18.619452]]
('N43', 'N70') [[18.6183]]
('N138', 'N162') [[18.617325]]
('N70', 'N235') [[18.617224]]
('N214', 'M0P2') [[18.616434]]
('N162', 'N204') [[18.6156]]
('N89', 'N180') [[18.612772]]
('N112', 'N171') [[18.612377]]
('N19', 'N70') [[18.611332]]
('N50', 'N129') [[18.611048]]
('N142', 'N182') [[18.60893]]
('N38', 'N182') [[18.608887]]
('N123', 'N150') [[18.608118]]
('N77', 'N182') [[18.60811]]
('N153', 'N178') [[18.607063]]
('N142', 'N220') [[18.606766]]
('N52', 'N153') [[18.605936]]
('N216', 'N222') [[18.605507]]
('N100', 'N162') [[18.605036]]
('N50', 'N150') [[18.604975]]
('N31', 'N82') [[18.604488]]
('N39', 'M0P1') [[18.60411]]
('N1', 'N123') [[18.603905]]
('N50', 'N69') [[18.603344]]
('N220', 'N252') [[18.602009]]
('N89', 'N251') [[18.601408]]
('N38', 'N89') [[18.600475]]
('N50', 'N196') [[18.599955]]
('N15', 'N89') [[18.599401]]
('N63', 'N195') [[18.599293]]
('N14', 'N38') [[18.599092]]
('N63', 'N175') [[18.597239]]
('N63', 'N209') [[18.596699]]
('N29', 'N75') [[18.595364]]
('N162', 'N233') [[18.594944]]
('N162', 'N166') [[18.594316]]
('N24', 'N216') [[18.59373]]
('N158', 'N222') [[18.593306]]
('N105', 'M0P2') [[18.593292]]
('N26', 'N182') [[18.593218]]
('N7', 'N65') [[18.593178]]
('N161', 'N162') [[18.5931]]
('N63', 'N135') [[18.592897]]
('N32', 'N116') [[18.592821]]
('N101', 'N162') [[18.590826]]
('N65', 'N75') [[18.588457]]
('N70', 'N75') [[18.587482]]
('N162', 'N223') [[18.587362]]
('N158', 'N229') [[18.587292]]
('N8', 'N129') [[18.586689]]
('N63', 'N116') [[18.58654]]
('N162', 'N252') [[18.586273]]
('N187', 'M0P2') [[18.585556]]
('N123', 'N178') [[18.585287]]
('N82', 'N148') [[18.58456]]
('N50', 'N222') [[18.583906]]
('N74', 'M0P2') [[18.582922]]
('N38', 'N228') [[18.5825]]
('N63', 'N153') [[18.582077]]
('N50', 'N158') [[18.58187]]
('N50', 'N93') [[18.581125]]
('N129', 'N216') [[18.581043]]
('N9', 'N148') [[18.580263]]
('N14', 'N229') [[18.580229]]
('N99', 'N180') [[18.579954]]
('N228', 'N244') [[18.57966]]
('N158', 'N203') [[18.578852]]
('N77', 'N123') [[18.578695]]
('N16', 'N213') [[18.577646]]
('N129', 'N237') [[18.577305]]
('N36', 'N203') [[18.576958]]
('N182', 'M0P2') [[18.576477]]
('N109', 'N209') [[18.576218]]
('N89', 'N205') [[18.575912]]
('N107', 'N162') [[18.575447]]
('N84', 'N153') [[18.575237]]
('N38', 'N236') [[18.57447]]
('N31', 'N196') [[18.57394]]
('N38', 'N123') [[18.573008]]
('N50', 'N144') [[18.572836]]
('N153', 'N195') [[18.572634]]
('N50', 'N52') [[18.570063]]
('N24', 'N29') [[18.569746]]
('N81', 'N104') [[18.56901]]
('N190', 'N203') [[18.56752]]
('N36', 'N153') [[18.566984]]
('N70', 'N215') [[18.566849]]
('N70', 'N102') [[18.566713]]
('N37', 'N96') [[18.565495]]
('N3', 'N116') [[18.563723]]
('N37', 'N130') [[18.56354]]
('N109', 'M0P2') [[18.563444]]
('N153', 'N182') [[18.56308]]
('N104', 'N116') [[18.562819]]
('N29', 'N171') [[18.562616]]
('N109', 'N240') [[18.56161]]
('N14', 'N158') [[18.560448]]
('N14', 'N215') [[18.560364]]
('N75', 'N82') [[18.560251]]
('N50', 'N187') [[18.559465]]
('N70', 'N180') [[18.558987]]
('N75', 'N196') [[18.558634]]
('N17', 'N162') [[18.558142]]
('N154', 'N204') [[18.557367]]
('N17', 'N65') [[18.557219]]
('N63', 'N150') [[18.556952]]
('N24', 'N70') [[18.556746]]
('N37', 'N42') [[18.555523]]
('N69', 'N109') [[18.555506]]
('N2', 'N153') [[18.55539]]
('N31', 'N70') [[18.555052]]
('N81', 'N116') [[18.554962]]
('N130', 'N153') [[18.554676]]
('N93', 'M0P2') [[18.553833]]
('N40', 'N229') [[18.553661]]
('N65', 'N150') [[18.553598]]
('N188', 'M0P2') [[18.55293]]
('N129', 'N180') [[18.552034]]
('N14', 'N77') [[18.551626]]
('N222', 'N252') [[18.55127]]
('N120', 'N153') [[18.551243]]
('N14', 'N247') [[18.550743]]
('N142', 'N158') [[18.54993]]
('N37', 'N158') [[18.549908]]
('N63', 'N203') [[18.549513]]
('N42', 'N182') [[18.549358]]
('N70', 'N109') [[18.548742]]
('N38', 'N99') [[18.548664]]
('N70', 'N195') [[18.548279]]
('N222', 'N247') [[18.548035]]
('N153', 'N196') [[18.547976]]
('N16', 'N86') [[18.547909]]
('N50', 'M0P2') [[18.547367]]
('N162', 'N214') [[18.546236]]
('N63', 'N173') [[18.545938]]
('N105', 'N162') [[18.545366]]
('N162', 'N172') [[18.544819]]
('N29', 'N31') [[18.54425]]
('N39', 'M0P2') [[18.5442]]
('N148', 'N203') [[18.54371]]
('N50', 'N205') [[18.543236]]
('N109', 'N128') [[18.542597]]
('N123', 'N186') [[18.542522]]
('N84', 'N228') [[18.542353]]
('N85', 'N129') [[18.54189]]
('N31', 'M0P2') [[18.54136]]
('N37', 'N74') [[18.540174]]
('N50', 'N83') [[18.540075]]
('N123', 'N173') [[18.539354]]
('N14', 'N186') [[18.539354]]
('N19', 'N37') [[18.537916]]
('N43', 'N171') [[18.537704]]
('N191', 'N220') [[18.537083]]
('N50', 'N210') [[18.536934]]
('N70', 'N237') [[18.536812]]
('N93', 'N215') [[18.535664]]
('N74', 'N89') [[18.53546]]
('N50', 'N154') [[18.53492]]
('N14', 'N191') [[18.53459]]
('N70', 'N204') [[18.53366]]
('N42', 'N190') [[18.533638]]
('N32', 'N215') [[18.533112]]
('N228', 'N243') [[18.533108]]
('N116', 'N123') [[18.533072]]
('N38', 'N173') [[18.532944]]
('N31', 'N109') [[18.532185]]
('N246', 'M0P2') [[18.531801]]
('N29', 'N112') [[18.531782]]
('N33', 'N89') [[18.531715]]
('N162', 'N230') [[18.531301]]
('N203', 'N228') [[18.52975]]
('N82', 'N252') [[18.529568]]
('N86', 'N182') [[18.52926]]
('N42', 'N162') [[18.52885]]
('N196', 'M0P2') [[18.528673]]
('N37', 'N187') [[18.528341]]
('N50', 'N131') [[18.527863]]
('N19', 'N206') [[18.527515]]
('N99', 'N105') [[18.527401]]
('N74', 'N75') [[18.526295]]
('N109', 'N177') [[18.525879]]
('N123', 'M0P1') [[18.525793]]
('N175', 'N215') [[18.525639]]
('N63', 'N182') [[18.525608]]
('N36', 'N120') [[18.5254]]
('N82', 'N203') [[18.52534]]
('N150', 'N177') [[18.524904]]
('N215', 'N220') [[18.524866]]
('N162', 'N191') [[18.524786]]
('N81', 'N89') [[18.524307]]
('N1', 'N158') [[18.524126]]
('N31', 'N38') [[18.524029]]
('N24', 'N109') [[18.523514]]
('N14', 'N187') [[18.52301]]
('N93', 'N182') [[18.522913]]
('N205', 'N249') [[18.522846]]
('N123', 'N223') [[18.522778]]
('N43', 'N55') [[18.522688]]
('N50', 'N105') [[18.522429]]
('N70', 'N161') [[18.521591]]
('N123', 'N249') [[18.520584]]
('N70', 'N240') [[18.520384]]
('N180', 'N215') [[18.519814]]
('N37', 'N233') [[18.519657]]
('N252', 'M0P2') [[18.519299]]
('N216', 'N228') [[18.518785]]
('N50', 'N244') [[18.518694]]
('N24', 'N210') [[18.518362]]
('N43', 'N162') [[18.518261]]
('N62', 'N70') [[18.516785]]
('N89', 'N116') [[18.516232]]
('N50', 'N63') [[18.516054]]
('N150', 'N180') [[18.516012]]
('N112', 'N247') [[18.514687]]
('N8', 'M0P2') [[18.514446]]
('N162', 'N208') [[18.514282]]
('N6', 'M0P2') [[18.514006]]
('N32', 'N231') [[18.51397]]
('N32', 'N43') [[18.513697]]
('N63', 'N109') [[18.513508]]
('N82', 'N107') [[18.512701]]
('N85', 'N228') [[18.512444]]
('N43', 'N109') [[18.51217]]
('N109', 'N197') [[18.510569]]
('N129', 'N148') [[18.510538]]
('N105', 'N129') [[18.510296]]
('N29', 'N196') [[18.509323]]
('N109', 'N171') [[18.509209]]
('N196', 'N251') [[18.50828]]
('N205', 'N228') [[18.507912]]
('N29', 'N68') [[18.507605]]
('N37', 'N69') [[18.507444]]
('N95', 'N188') [[18.506855]]
('N63', 'N220') [[18.505798]]
('N33', 'N162') [[18.505474]]
('N50', 'N148') [[18.505293]]
('N31', 'N37') [[18.505217]]
('N29', 'N120') [[18.50495]]
('N123', 'N244') [[18.504667]]
('N130', 'N216') [[18.504662]]
('N52', 'N104') [[18.504257]]
('N100', 'N123') [[18.503872]]
('N129', 'N162') [[18.503847]]
('N125', 'M0P2') [[18.503633]]
('N50', 'N179') [[18.50357]]
('N116', 'N121') [[18.503456]]
('N21', 'N50') [[18.503277]]
('N1', 'N65') [[18.502876]]
('N30', 'N162') [[18.50187]]
('N11', 'N109') [[18.501385]]
('N122', 'N150') [[18.501]]
('N123', 'N215') [[18.500042]]
('N26', 'M0P2') [[18.499527]]
('N32', 'N188') [[18.499216]]
('N14', 'N195') [[18.49833]]
('N52', 'N162') [[18.498053]]
('N182', 'N195') [[18.49765]]
('N150', 'N241') [[18.496912]]
('N43', 'N148') [[18.496237]]
('N133', 'N216') [[18.495005]]
('N165', 'N182') [[18.494452]]
('N50', 'N247') [[18.494022]]
('N14', 'N31') [[18.494009]]
('N113', 'N162') [[18.493996]]
('N38', 'N75') [[18.49387]]
('N24', 'N188') [[18.493662]]
('N37', 'N154') [[18.493355]]
('N32', 'N153') [[18.493294]]
('N33', 'N123') [[18.493116]]
('N143', 'N162') [[18.493069]]
('N203', 'N216') [[18.492868]]
('N105', 'N215') [[18.492434]]
('N128', 'N177') [[18.49234]]
('N70', 'N116') [[18.492262]]
('N25', 'N31') [[18.492142]]
('N187', 'N235') [[18.490036]]
('N41', 'N162') [[18.489597]]
('N24', 'N179') [[18.489212]]
('N93', 'N180') [[18.488926]]
('N203', 'N215') [[18.488455]]
('N84', 'N240') [[18.488201]]
('N89', 'N104') [[18.488087]]
('N37', 'N166') [[18.487839]]
('N20', 'N162') [[18.487642]]
('N57', 'N65') [[18.487234]]
('N16', 'N130') [[18.487162]]
('N133', 'N246') [[18.486872]]
('N65', 'N210') [[18.486866]]
('N84', 'N89') [[18.486765]]
('N129', 'N251') [[18.486645]]
('N32', 'N196') [[18.485998]]
('N96', 'N228') [[18.485966]]
('N122', 'N186') [[18.485838]]
('N50', 'N65') [[18.485806]]
('N31', 'N153') [[18.485662]]
('N40', 'N123') [[18.485033]]
('N63', 'N171') [[18.484785]]
('N65', 'N222') [[18.484602]]
('N120', 'N162') [[18.484507]]
('N36', 'N190') [[18.484425]]
('N109', 'N235') [[18.484043]]
('N89', 'N249') [[18.48388]]
('N195', 'N216') [[18.483322]]
('N162', 'N187') [[18.48262]]
('N43', 'N216') [[18.482357]]
('N196', 'N203') [[18.481806]]
('N120', 'M0P2') [[18.481493]]
('N123', 'N216') [[18.48076]]
('N190', 'N196') [[18.479313]]
('N89', 'N127') [[18.479269]]
('N32', 'N52') [[18.478842]]
('N182', 'N210') [[18.478815]]
('N125', 'N150') [[18.478611]]
('N14', 'N52') [[18.478523]]
('N72', 'N123') [[18.478348]]
('N95', 'N182') [[18.478334]]
('N24', 'N158') [[18.477627]]
('N63', 'N237') [[18.475899]]
('N109', 'N154') [[18.47487]]
('N24', 'N144') [[18.47479]]
('N153', 'N177') [[18.474453]]
('N11', 'N162') [[18.474413]]
