('M0P1', 'M0P2') [[49.85249]]
('N76', 'N204') [[18.607197]]
('N43', 'N236') [[18.604704]]
('N43', 'N61') [[18.60426]]
('N27', 'N201') [[18.602406]]
('N8', 'N201') [[18.602173]]
('N118', 'N190') [[18.600254]]
('N55', 'N152') [[18.598911]]
('N121', 'N162') [[18.59761]]
('N27', 'N131') [[18.596146]]
('N97', 'N131') [[18.596046]]
('N6', 'N246') [[18.592121]]
('N36', 'N201') [[18.592049]]
('N106', 'N179') [[18.590643]]
('N6', 'N119') [[18.590542]]
('N97', 'N201') [[18.589756]]
('N53', 'N236') [[18.589516]]
('N194', 'N229') [[18.5887]]
('N91', 'N243') [[18.58541]]
('N55', 'N246') [[18.584728]]
('N0', 'N87') [[18.58371]]
('N148', 'N243') [[18.581676]]
('N25', 'N118') [[18.581081]]
('N118', 'N243') [[18.580875]]
('N6', 'N84') [[18.578758]]
('N8', 'N77') [[18.574633]]
('N55', 'N190') [[18.57444]]
('N84', 'N191') [[18.571987]]
('N43', 'N201') [[18.570992]]
('N41', 'N106') [[18.57029]]
('N2', 'N190') [[18.569439]]
('N55', 'N232') [[18.569227]]
('N144', 'N205') [[18.568697]]
('N2', 'N115') [[18.568178]]
('N71', 'N97') [[18.567568]]
('N8', 'N195') [[18.566813]]
('N79', 'N121') [[18.56635]]
('N55', 'N204') [[18.565952]]
('N180', 'N199') [[18.565613]]
('N133', 'N191') [[18.565607]]
('N0', 'N27') [[18.559696]]
('N106', 'N238') [[18.55929]]
('N84', 'N232') [[18.55651]]
('N51', 'N249') [[18.55592]]
('N154', 'N238') [[18.555614]]
('N8', 'N229') [[18.555529]]
('N8', 'N49') [[18.55483]]
('N24', 'N221') [[18.554216]]
('N119', 'M0P2') [[18.553873]]
('N214', 'N243') [[18.553068]]
('N49', 'N133') [[18.552662]]
('N55', 'N119') [[18.551819]]
('N69', 'N84') [[18.551369]]
('N103', 'N238') [[18.550243]]
('N133', 'N229') [[18.549982]]
('N183', 'N190') [[18.549837]]
('N68', 'N106') [[18.545914]]
('N87', 'N237') [[18.545704]]
('N8', 'N70') [[18.54351]]
('N19', 'N221') [[18.543253]]
('N84', 'N87') [[18.543194]]
('N180', 'N237') [[18.541416]]
('N97', 'N136') [[18.54022]]
('N180', 'N190') [[18.538937]]
('N69', 'N97') [[18.537783]]
('N97', 'N220') [[18.537495]]
('N133', 'N202') [[18.536547]]
('N180', 'N229') [[18.536062]]
('N115', 'N121') [[18.534168]]
('N81', 'N201') [[18.53404]]
('N27', 'N190') [[18.53292]]
('N227', 'N236') [[18.532825]]
('N78', 'N180') [[18.530348]]
('N232', 'N236') [[18.529938]]
('N106', 'N221') [[18.529785]]
('N18', 'N148') [[18.529482]]
('N111', 'N190') [[18.528532]]
('N8', 'N84') [[18.526924]]
('N65', 'N201') [[18.526667]]
('N106', 'N178') [[18.525686]]
('N202', 'N229') [[18.525501]]
('N201', 'N253') [[18.525429]]
('N187', 'N194') [[18.525328]]
('N106', 'N215') [[18.524998]]
('N51', 'N251') [[18.524612]]
('N106', 'N214') [[18.523062]]
('N49', 'N182') [[18.520311]]
('N6', 'N55') [[18.519098]]
('N20', 'N119') [[18.516708]]
('N43', 'N161') [[18.51661]]
('N77', 'N103') [[18.515789]]
('N84', 'N207') [[18.515247]]
('N6', 'N251') [[18.515188]]
('N153', 'N191') [[18.51513]]
('N97', 'N144') [[18.511288]]
('N99', 'N246') [[18.510899]]
('N87', 'N201') [[18.51079]]
('N151', 'N236') [[18.510096]]
('N55', 'N243') [[18.508896]]
('N53', 'N191') [[18.50793]]
('N97', 'N148') [[18.507797]]
('N202', 'N249') [[18.507584]]
('N8', 'N154') [[18.507526]]
('N4', 'N97') [[18.507378]]
('N133', 'N162') [[18.505898]]
('N23', 'N97') [[18.503418]]
('N25', 'N190') [[18.502598]]
('N106', 'N247') [[18.500298]]
('N28', 'N115') [[18.500153]]
('N118', 'N236') [[18.498775]]
('N202', 'N207') [[18.49776]]
('N97', 'N194') [[18.497381]]
('N133', 'N219') [[18.497278]]
('N190', 'N192') [[18.494982]]
('N152', 'N165') [[18.493484]]
('N27', 'N53') [[18.493042]]
('N94', 'N182') [[18.49304]]
('N117', 'N243') [[18.49178]]
('N131', 'N160') [[18.491703]]
('N106', 'N216') [[18.491426]]
('N76', 'N161') [[18.491055]]
('N195', 'N201') [[18.490984]]
('N70', 'N199') [[18.486862]]
('N106', 'N118') [[18.48628]]
('N84', 'N115') [[18.485693]]
('N202', 'N223') [[18.485252]]
('N238', 'N243') [[18.484077]]
('N55', 'N181') [[18.48368]]
('N69', 'N164') [[18.483477]]
('N49', 'N148') [[18.483028]]
('N33', 'N118') [[18.482569]]
('N61', 'N97') [[18.482368]]
('N0', 'N251') [[18.481588]]
('N88', 'N106') [[18.480268]]
('N106', 'N119') [[18.479042]]
('N51', 'N223') [[18.47745]]
('N8', 'N160') [[18.477373]]
('N18', 'N190') [[18.476746]]
('N191', 'N207') [[18.475014]]
('N106', 'N146') [[18.473776]]
('N8', 'N97') [[18.473331]]
('N91', 'N221') [[18.471249]]
('N24', 'N186') [[18.46999]]
('N115', 'N251') [[18.469923]]
('N106', 'N110') [[18.469862]]
('N43', 'N55') [[18.469284]]
('N61', 'N190') [[18.468357]]
('N84', 'N238') [[18.466969]]
('N190', 'N223') [[18.466171]]
('N133', 'N221') [[18.465614]]
('N195', 'N213') [[18.465488]]
('N180', 'N198') [[18.464033]]
('N121', 'N139') [[18.464]]
('N38', 'N55') [[18.463575]]
('N180', 'N205') [[18.463253]]
('N8', 'N139') [[18.463238]]
('N70', 'N106') [[18.461985]]
('N55', 'N249') [[18.461893]]
('N225', 'N243') [[18.461252]]
('N118', 'N229') [[18.460825]]
('N67', 'N97') [[18.45991]]
('N87', 'N243') [[18.458931]]
('N97', 'N182') [[18.458605]]
('N115', 'N246') [[18.457556]]
('N115', 'N237') [[18.456749]]
('N34', 'N180') [[18.456594]]
('N221', 'N232') [[18.456474]]
('N51', 'N148') [[18.45534]]
('N92', 'N201') [[18.455029]]
('N139', 'N245') [[18.45461]]
('N97', 'N196') [[18.453474]]
('N76', 'N180') [[18.451275]]
('N115', 'N219') [[18.450882]]
('N86', 'N229') [[18.450674]]
('N6', 'N148') [[18.449778]]
('N51', 'N69') [[18.449772]]
('N115', 'N253') [[18.449142]]
('N106', 'N232') [[18.448664]]
('N24', 'N253') [[18.448214]]
('N51', 'N181') [[18.448105]]
('N0', 'N95') [[18.447998]]
('N166', 'N253') [[18.447395]]
('N97', 'N166') [[18.446629]]
('N97', 'N198') [[18.446352]]
('N25', 'N55') [[18.4453]]
('N103', 'N243') [[18.44419]]
('N41', 'N190') [[18.443703]]
('N61', 'N133') [[18.443455]]
('N221', 'N229') [[18.443384]]
('N73', 'N232') [[18.442373]]
('N49', 'N187') [[18.44207]]
('N97', 'N229') [[18.441452]]
('N135', 'N202') [[18.439163]]
('N83', 'N214') [[18.438326]]
('N219', 'N249') [[18.438244]]
('N51', 'N204') [[18.436438]]
('N55', 'N125') [[18.434153]]
('N118', 'N202') [[18.43404]]
('N55', 'N144') [[18.433386]]
('N6', 'N76') [[18.43296]]
('N68', 'N162') [[18.432528]]
('N213', 'N236') [[18.432135]]
('N43', 'N63') [[18.432001]]
('N146', 'N148') [[18.431791]]
('N121', 'N202') [[18.429604]]
('N115', 'N143') [[18.42929]]
('N49', 'N195') [[18.429289]]
('N0', 'N224') [[18.42842]]
('N87', 'N191') [[18.427551]]
('N133', 'N187') [[18.426947]]
('N179', 'N191') [[18.426582]]
('N25', 'N87') [[18.426075]]
('N65', 'N76') [[18.424765]]
('N103', 'N192') [[18.424467]]
('N202', 'N238') [[18.423887]]
('N94', 'N121') [[18.422983]]
('N125', 'N221') [[18.422834]]
('N103', 'N232') [[18.421448]]
('N61', 'N182') [[18.420164]]
('N106', 'N180') [[18.419893]]
('N27', 'N51') [[18.419275]]
('N28', 'N97') [[18.418253]]
('N43', 'N209') [[18.417934]]
('N108', 'N243') [[18.41749]]
('N70', 'N97') [[18.417244]]
('N51', 'N110') [[18.416775]]
('N180', 'N209') [[18.416445]]
('N131', 'N146') [[18.416418]]
('N43', 'N247') [[18.415922]]
('N43', 'N78') [[18.415424]]
('N27', 'N52') [[18.413155]]
('N87', 'N223') [[18.412928]]
('N6', 'N110') [[18.411228]]
('N161', 'N236') [[18.410711]]
('N84', 'N236') [[18.410702]]
('N8', 'N101') [[18.410345]]
('N209', 'N238') [[18.40797]]
('N53', 'N139') [[18.40779]]
('N201', 'N246') [[18.407698]]
('N97', 'N106') [[18.407185]]
('N36', 'N142') [[18.406994]]
('N55', 'N202') [[18.406597]]
('N118', 'N185') [[18.405537]]
('N122', 'N236') [[18.405294]]
('N190', 'N227') [[18.403961]]
('N83', 'N202') [[18.403515]]
('N85', 'M0P1') [[18.402588]]
('N133', 'N214') [[18.401438]]
('N55', 'N247') [[18.400286]]
('N19', 'N121') [[18.39993]]
('N95', 'N201') [[18.399012]]
('N141', 'N202') [[18.398811]]
('N191', 'N195') [[18.398636]]
('N55', 'N69') [[18.398504]]
('N41', 'N236') [[18.39777]]
('N97', 'N207') [[18.397556]]
('N103', 'N251') [[18.396948]]
('N43', 'N131') [[18.396648]]
('N97', 'N211') [[18.396566]]
('N55', 'N72') [[18.3965]]
('N180', 'N251') [[18.396276]]
('N154', 'N190') [[18.395346]]
('N191', 'N236') [[18.39505]]
('N201', 'N237') [[18.394806]]
('N93', 'N97') [[18.394732]]
('N166', 'N186') [[18.394571]]
('N43', 'N221') [[18.39452]]
('N18', 'N115') [[18.393244]]
('N8', 'N180') [[18.393068]]
('N51', 'N198') [[18.392853]]
('N44', 'N97') [[18.392532]]
('N9', 'N153') [[18.392208]]
('N6', 'N237') [[18.390999]]
('N97', 'N236') [[18.390327]]
('N194', 'N221') [[18.390137]]
('N1', 'N49') [[18.38998]]
('N78', 'N121') [[18.389805]]
('N152', 'N246') [[18.387892]]
('N162', 'N204') [[18.38717]]
('N97', 'N221') [[18.38609]]
('N115', 'N133') [[18.385166]]
('N43', 'N94') [[18.384275]]
('N19', 'N103') [[18.383417]]
('N51', 'N61') [[18.383007]]
('N121', 'N142') [[18.382372]]
('N134', 'N180') [[18.381397]]
('N8', 'N221') [[18.3806]]
('N8', 'N37') [[18.380144]]
('N94', 'N179') [[18.379742]]
('N53', 'N97') [[18.378311]]
('N73', 'N106') [[18.37762]]
('N8', 'N243') [[18.376791]]
('N166', 'N221') [[18.376385]]
('N43', 'N162') [[18.375357]]
('N76', 'N142') [[18.37451]]
('N133', 'N190') [[18.373941]]
('N8', 'N13') [[18.373703]]
('N43', 'N95') [[18.372591]]
('N99', 'N219') [[18.372528]]
('N191', 'N192') [[18.372087]]
('N181', 'N227') [[18.372013]]
('N18', 'N27') [[18.371586]]
('N0', 'N135') [[18.369799]]
('N8', 'N118') [[18.36897]]
('N51', 'N196') [[18.368582]]
('N213', 'N243') [[18.368565]]
('N97', 'N251') [[18.367308]]
('N0', 'N103') [[18.367285]]
('N201', 'N242') [[18.366993]]
('N49', 'N61') [[18.366282]]
('N162', 'N251') [[18.365692]]
('N39', 'N236') [[18.365154]]
('N55', 'N236') [[18.364859]]
('N135', 'N236') [[18.3646]]
('N180', 'N207') [[18.364298]]
('N64', 'N115') [[18.363989]]
('N141', 'N182') [[18.362581]]
('N13', 'N84') [[18.362455]]
('N111', 'N246') [[18.361742]]
('N36', 'N106') [[18.361467]]
('N121', 'N243') [[18.360723]]
('N177', 'N232') [[18.35999]]
('N66', 'N191') [[18.35986]]
('N86', 'N157') [[18.359705]]
('N0', 'N118') [[18.359663]]
('N43', 'N105') [[18.358429]]
('N76', 'N181') [[18.357956]]
('N154', 'N201') [[18.357927]]
('N97', 'N123') [[18.357588]]
('N63', 'N201') [[18.356926]]
('N201', 'N221') [[18.356905]]
('N55', 'N205') [[18.356892]]
('N27', 'N69') [[18.356785]]
('N8', 'N121') [[18.356752]]
('N73', 'N103') [[18.356512]]
('N13', 'N97') [[18.35637]]
('N49', 'N64') [[18.356031]]
('N198', 'N224') [[18.355732]]
('N51', 'N153') [[18.35531]]
('N43', 'N104') [[18.35502]]
('N191', 'N243') [[18.354116]]
('N43', 'N142') [[18.35388]]
('N123', 'N202') [[18.353842]]
('N63', 'N221') [[18.353266]]
('N121', 'N125') [[18.352201]]
('N108', 'N238') [[18.351465]]
('N51', 'N115') [[18.351461]]
('N97', 'N125') [[18.351131]]
('N36', 'N191') [[18.35087]]
('N202', 'N209') [[18.350603]]
('N138', 'N180') [[18.350231]]
('N4', 'N191') [[18.349937]]
('N106', 'N131') [[18.349888]]
('N27', 'N251') [[18.349861]]
('N53', 'N69') [[18.349726]]
('N204', 'N233') [[18.349575]]
('N87', 'N251') [[18.34891]]
('N127', 'N194') [[18.348803]]
('N161', 'N232') [[18.348686]]
('N51', 'N216') [[18.348179]]
('N13', 'N36') [[18.348106]]
('N84', 'N243') [[18.347258]]
('N226', 'N243') [[18.347013]]
('N133', 'N205') [[18.346762]]
('N55', 'N68') [[18.346645]]
('N97', 'N190') [[18.346567]]
('N36', 'N94') [[18.345839]]
('N19', 'N199') [[18.34569]]
('N83', 'N190') [[18.345242]]
('N55', 'N191') [[18.345118]]
('N148', 'N156') [[18.34474]]
('N55', 'N118') [[18.344202]]
('N97', 'N159') [[18.343885]]
('N87', 'N97') [[18.343859]]
('N2', 'N120') [[18.343767]]
('N141', 'N221') [[18.34352]]
('N202', 'N236') [[18.343224]]
('N69', 'N201') [[18.342356]]
('N106', 'N246') [[18.341942]]
('N28', 'N103') [[18.34137]]
('N123', 'N190') [[18.341145]]
('N148', 'N190') [[18.340242]]
('N198', 'N236') [[18.340117]]
('N110', 'N115') [[18.339743]]
('N51', 'N191') [[18.339695]]
('N180', 'N249') [[18.339132]]
('N0', 'N97') [[18.33913]]
('N27', 'N195') [[18.338718]]
('N104', 'N251') [[18.337988]]
('N51', 'N243') [[18.337862]]
('N34', 'N238') [[18.337698]]
('N202', 'N243') [[18.337355]]
('N126', 'N162') [[18.336979]]
('N0', 'N179') [[18.33682]]
('N103', 'N130') [[18.33582]]
('N8', 'N178') [[18.335703]]
('N195', 'N251') [[18.335678]]
('N46', 'N180') [[18.335264]]
('N93', 'N106') [[18.334951]]
('N55', 'N61') [[18.334625]]
('N49', 'N103') [[18.334063]]
('N13', 'N246') [[18.333218]]
('N121', 'N180') [[18.333126]]
('N37', 'N97') [[18.332975]]
('N180', 'N213') [[18.332872]]
('N115', 'N179') [[18.332346]]
('N52', 'N87') [[18.331964]]
('N0', 'N243') [[18.331945]]
('N52', 'N53') [[18.33167]]
('N33', 'N103') [[18.330694]]
('N49', 'N71') [[18.330507]]
('N38', 'N51') [[18.33018]]
('N0', 'N134') [[18.32942]]
('N20', 'N103') [[18.329199]]
('N67', 'N118') [[18.32905]]
('N224', 'N243') [[18.328981]]
('N202', 'N221') [[18.328451]]
('N8', 'N53') [[18.328316]]
('N162', 'N209') [[18.328136]]
('N97', 'N130') [[18.327816]]
('N190', 'N238') [[18.327017]]
('N55', 'N196') [[18.326437]]
('N46', 'N49') [[18.326094]]
('N77', 'N194') [[18.325966]]
('N133', 'N180') [[18.32584]]
('N54', 'N115') [[18.324562]]
('N180', 'N245') [[18.323656]]
('N61', 'N253') [[18.323048]]
('N190', 'N195') [[18.32267]]
('N202', 'N219') [[18.322378]]
('N19', 'N119') [[18.321945]]
('N34', 'N55') [[18.32152]]
('N100', 'N219') [[18.321308]]
('N9', 'N191') [[18.320423]]
('N69', 'N207') [[18.320135]]
('N97', 'N178') [[18.320133]]
('N103', 'N139') [[18.319696]]
('N8', 'N238') [[18.319365]]
('N131', 'N133') [[18.318827]]
('N6', 'N51') [[18.318792]]
('N118', 'N181') [[18.318789]]
('N34', 'N191') [[18.318542]]
('N46', 'N97') [[18.317972]]
('N51', 'N122') [[18.317192]]
('N115', 'N214') [[18.316391]]
('N55', 'N187') [[18.31608]]
('N177', 'N236') [[18.315706]]
('N0', 'N221') [[18.315538]]
('N49', 'N106') [[18.315157]]
('N132', 'N243') [[18.31459]]
('N0', 'N43') [[18.31453]]
('N55', 'N219') [[18.313593]]
('N61', 'N103') [[18.313482]]
('N25', 'N43') [[18.313162]]
('N119', 'N235') [[18.312708]]
('N0', 'N8') [[18.312534]]
('N69', 'N181') [[18.312447]]
('N146', 'N152') [[18.311031]]
('N55', 'N222') [[18.310053]]
('N118', 'N146') [[18.309814]]
('N190', 'N191') [[18.30975]]
('N106', 'N201') [[18.309357]]
('N8', 'N251') [[18.309032]]
('N201', 'N229') [[18.309013]]
('N106', 'N166') [[18.308796]]
('N8', 'N200') [[18.307583]]
('N73', 'N202') [[18.307512]]
('N195', 'N250') [[18.307167]]
('N146', 'N190') [[18.307]]
('N63', 'N196') [[18.306786]]
('N126', 'N180') [[18.306051]]
('N8', 'N202') [[18.30587]]
('N103', 'N133') [[18.305735]]
('N153', 'N235') [[18.305712]]
('N115', 'N120') [[18.30565]]
('N207', 'N229') [[18.305527]]
('N94', 'N138') [[18.305172]]
('N138', 'N243') [[18.304592]]
('N0', 'N207') [[18.304459]]
('N28', 'N123') [[18.303978]]
('N148', 'N162') [[18.303507]]
('N187', 'N236') [[18.303469]]
('N148', 'N152') [[18.302933]]
('N43', 'N153') [[18.302734]]
('N229', 'N249') [[18.302082]]
('N34', 'N133') [[18.301748]]
('N69', 'N236') [[18.300732]]
('N133', 'N182') [[18.300606]]
('N6', 'N219') [[18.30032]]
('N191', 'N219') [[18.30022]]
('N6', 'N161') [[18.30015]]
('N97', 'N200') [[18.299736]]
('N8', 'N191') [[18.299402]]
('N87', 'N207') [[18.298592]]
('N0', 'N192') [[18.298485]]
('N87', 'N148') [[18.298304]]
('N115', 'N156') [[18.298279]]
('N76', 'N253') [[18.298008]]
('N106', 'N204') [[18.298]]
('N125', 'N243') [[18.29752]]
('N201', 'N218') [[18.296427]]
('N24', 'N51') [[18.29637]]
('N51', 'N235') [[18.296366]]
('N121', 'N209') [[18.294477]]
('N221', 'N253') [[18.293346]]
('N179', 'N251') [[18.292837]]
('N8', 'N232') [[18.292753]]
('N51', 'N109') [[18.292704]]
('N207', 'N236') [[18.292683]]
('N236', 'N253') [[18.292337]]
('N8', 'N177') [[18.291822]]
('N106', 'N249') [[18.291569]]
('N8', 'N43') [[18.29155]]
('N55', 'N107') [[18.289978]]
('N104', 'N195') [[18.289732]]
('N162', 'N181') [[18.289223]]
('N61', 'N232') [[18.289011]]
('N46', 'N221') [[18.288702]]
('N6', 'N87') [[18.288008]]
('N69', 'N139') [[18.287912]]
('N180', 'N202') [[18.287313]]
('N38', 'N232') [[18.286861]]
('N118', 'N201') [[18.286764]]
('N106', 'N205') [[18.286482]]
('N118', 'N121') [[18.28643]]
('N84', 'N181') [[18.28593]]
('N43', 'N64') [[18.28581]]
('N162', 'N177') [[18.285532]]
('N0', 'N139') [[18.285433]]
('N199', 'N202') [[18.285006]]
('N8', 'N103') [[18.284773]]
('N141', 'N229') [[18.284534]]
('N20', 'N191') [[18.284454]]
('N101', 'N214') [[18.2843]]
('N142', 'N207') [[18.283907]]
('N79', 'N243') [[18.28368]]
('N68', 'N246') [[18.28355]]
('N106', 'N124') [[18.282246]]
('N43', 'N73') [[18.282124]]
('N161', 'N180') [[18.28136]]
('N96', 'N106') [[18.281185]]
('N181', 'N190') [[18.280893]]
('N160', 'N246') [[18.28087]]
('N97', 'N177') [[18.280546]]
('N223', 'N236') [[18.2795]]
('N51', 'N149') [[18.279434]]
('N87', 'N246') [[18.278473]]
('N115', 'N198') [[18.278461]]
('N43', 'N191') [[18.27832]]
('N43', 'N180') [[18.278202]]
('N28', 'N251') [[18.278145]]
('N190', 'N253') [[18.277578]]
('N43', 'N243') [[18.276669]]
('N106', 'N185') [[18.276382]]
('N207', 'N247') [[18.27626]]
('N165', 'N207') [[18.275673]]
('N106', 'N134') [[18.275665]]
('N251', 'N253') [[18.274971]]
('N131', 'N180') [[18.274778]]
('N84', 'N164') [[18.274622]]
('N106', 'N111') [[18.274593]]
('N6', 'N25') [[18.27392]]
('N8', 'N179') [[18.272253]]
('N245', 'N246') [[18.27169]]
('N4', 'N51') [[18.271439]]
('N51', 'N88') [[18.271399]]
('N24', 'N190') [[18.270887]]
('N62', 'N243') [[18.270428]]
('N12', 'N180') [[18.268536]]
('N97', 'N126') [[18.26829]]
('N119', 'N201') [[18.267918]]
('N133', 'N194') [[18.26761]]
('N144', 'N243') [[18.267277]]
('N69', 'N185') [[18.26717]]
('N141', 'N180') [[18.267138]]
('N87', 'N205') [[18.265923]]
('N2', 'N180') [[18.265644]]
('N118', 'N216') [[18.265501]]
('N191', 'N204') [[18.264986]]
('N190', 'N205') [[18.264881]]
('N52', 'N97') [[18.264265]]
('N43', 'N53') [[18.264202]]
('N24', 'N236') [[18.263987]]
('N135', 'N161') [[18.263514]]
('N121', 'N205') [[18.263279]]
('N77', 'N192') [[18.263063]]
('N133', 'N238') [[18.262712]]
('N129', 'N221') [[18.261879]]
('N237', 'N238') [[18.260342]]
('N103', 'N191') [[18.260084]]
('N16', 'N237') [[18.25973]]
('N13', 'N27') [[18.259588]]
('N236', 'M0P2') [[18.258959]]
('N73', 'N249') [[18.258598]]
('N169', 'N191') [[18.258574]]
('N148', 'N229') [[18.258512]]
('N125', 'N247') [[18.258373]]
