('M0P1', 'M0P2') [[34.42983]]
('N84', 'N208') [[19.108986]]
('N69', 'N213') [[19.106438]]
('N63', 'N163') [[19.104307]]
('N0', 'N208') [[19.103142]]
('N208', 'N240') [[19.102581]]
('N158', 'N186') [[19.101141]]
('N235', 'N246') [[19.098541]]
('N40', 'N246') [[19.097866]]
('N123', 'N213') [[19.095505]]
('N16', 'N164') [[19.094887]]
('N117', 'N198') [[19.093458]]
('N138', 'N203') [[19.09113]]
('N83', 'N186') [[19.09045]]
('N23', 'N190') [[19.08982]]
('N144', 'N181') [[19.089628]]
('N163', 'N221') [[19.089605]]
('N14', 'N213') [[19.089493]]
('N54', 'N166') [[19.08936]]
('N134', 'N146') [[19.089277]]
('N208', 'N226') [[19.087736]]
('N242', 'M0P2') [[19.085964]]
('N134', 'N158') [[19.08269]]
('N54', 'N246') [[19.082666]]
('N134', 'N237') [[19.081625]]
('N109', 'N146') [[19.080584]]
('N186', 'N238') [[19.079405]]
('N129', 'N186') [[19.078854]]
('N63', 'N146') [[19.076649]]
('N53', 'M0P1') [[19.076128]]
('N118', 'N213') [[19.07378]]
('N102', 'M0P2') [[19.07214]]
('N102', 'N169') [[19.071793]]
('N102', 'N186') [[19.071548]]
('N72', 'N213') [[19.070026]]
('N149', 'N186') [[19.068817]]
('N181', 'N186') [[19.067932]]
('N102', 'N201') [[19.066488]]
('N102', 'N164') [[19.063786]]
('N138', 'N186') [[19.062805]]
('N181', 'N201') [[19.060915]]
('N134', 'N163') [[19.059326]]
('N142', 'N186') [[19.054295]]
('N16', 'N79') [[19.053965]]
('N47', 'M0P2') [[19.049158]]
('N62', 'N138') [[19.046448]]
('N56', 'N208') [[19.044392]]
('N11', 'N40') [[19.041044]]
('N54', 'N208') [[19.040503]]
('N77', 'N134') [[19.038267]]
('N213', 'N246') [[19.038183]]
('N63', 'N149') [[19.037025]]
('N80', 'N213') [[19.035217]]
('N121', 'N233') [[19.03456]]
('N63', 'N246') [[19.026257]]
('N190', 'N246') [[19.025503]]
('N123', 'M0P2') [[19.024109]]
('N144', 'M0P2') [[19.020855]]
('N146', 'M0P1') [[19.019686]]
('N63', 'N245') [[19.018475]]
('N63', 'N237') [[19.01615]]
('N16', 'N180') [[19.016022]]
('N54', 'N79') [[19.015295]]
('N164', 'N201') [[19.015203]]
('N63', 'N81') [[19.01421]]
('N23', 'N134') [[19.014196]]
('N179', 'N186') [[19.014029]]
('N63', 'N142') [[19.01396]]
('N143', 'N240') [[19.012892]]
('N91', 'N190') [[19.012684]]
('N73', 'N134') [[19.01257]]
('N63', 'N184') [[19.011597]]
('N154', 'N186') [[19.0112]]
('N167', 'N221') [[19.009745]]
('N54', 'N134') [[19.007507]]
('N138', 'N235') [[19.005062]]
('N53', 'N208') [[19.003555]]
('N79', 'N144') [[19.002707]]
('N197', 'N213') [[19.000366]]
('N96', 'N146') [[19.00027]]
('N171', 'N214') [[18.999443]]
('N69', 'M0P2') [[18.99905]]
('N47', 'N186') [[18.998959]]
('N119', 'N242') [[18.998035]]
('N84', 'N194') [[18.996235]]
('N177', 'N213') [[18.99559]]
('N63', 'N102') [[18.995033]]
('N10', 'M0P2') [[18.993828]]
('N167', 'N242') [[18.993132]]
('N37', 'N181') [[18.992298]]
('N64', 'N134') [[18.992233]]
('N13', 'N164') [[18.991798]]
('N90', 'N134') [[18.989687]]
('N237', 'M0P2') [[18.989452]]
('N164', 'N214') [[18.989424]]
('N222', 'M0P2') [[18.989079]]
('N15', 'N102') [[18.98835]]
('N184', 'N213') [[18.987457]]
('N84', 'N214') [[18.986319]]
('N105', 'N164') [[18.985806]]
('N117', 'N186') [[18.98557]]
('N167', 'N186') [[18.981504]]
('N53', 'N63') [[18.98142]]
('N180', 'N198') [[18.978441]]
('N92', 'N213') [[18.978388]]
('N63', 'N72') [[18.977808]]
('N134', 'N135') [[18.97775]]
('N146', 'N250') [[18.97755]]
('N31', 'N186') [[18.976105]]
('N85', 'N213') [[18.974966]]
('N130', 'N213') [[18.972551]]
('N164', 'N235') [[18.972504]]
('N186', 'N207') [[18.971552]]
('N81', 'N123') [[18.970509]]
('N71', 'N198') [[18.969723]]
('N213', 'N245') [[18.9694]]
('N142', 'N214') [[18.967556]]
('N181', 'N239') [[18.966846]]
('N171', 'N186') [[18.965996]]
('N51', 'N233') [[18.965778]]
('N16', 'N214') [[18.965698]]
('N162', 'M0P2') [[18.96373]]
('N164', 'M0P2') [[18.963497]]
('N77', 'N186') [[18.962969]]
('N83', 'N235') [[18.962477]]
('N156', 'N235') [[18.95939]]
('N69', 'N248') [[18.95907]]
('N102', 'N208') [[18.95885]]
('N83', 'N164') [[18.9586]]
('N152', 'N186') [[18.958439]]
('N123', 'N214') [[18.958433]]
('N94', 'N138') [[18.958305]]
('N71', 'N186') [[18.95779]]
('N83', 'N138') [[18.956732]]
('N96', 'N163') [[18.955992]]
('N134', 'N215') [[18.955748]]
('N121', 'N213') [[18.952875]]
('N11', 'N208') [[18.95075]]
('N123', 'N234') [[18.950552]]
('N62', 'N189') [[18.950111]]
('N164', 'N198') [[18.950108]]
('N113', 'N208') [[18.949627]]
('N63', 'N167') [[18.948992]]
('N123', 'N134') [[18.947212]]
('N77', 'N208') [[18.945326]]
('N13', 'N134') [[18.945177]]
('N203', 'N212') [[18.945164]]
('N102', 'N182') [[18.943342]]
('N48', 'N186') [[18.943245]]
('N246', 'M0P1') [[18.943068]]
('N184', 'M0P1') [[18.941721]]
('N91', 'N134') [[18.941538]]
('N197', 'N214') [[18.941355]]
('N62', 'N184') [[18.940142]]
('N84', 'N213') [[18.937574]]
('N90', 'M0P1') [[18.936289]]
('N118', 'N186') [[18.935743]]
('N54', 'N186') [[18.935272]]
('N164', 'N171') [[18.933828]]
('N102', 'N138') [[18.932835]]
('N54', 'N96') [[18.932707]]
('N63', 'N233') [[18.931858]]
('N146', 'N213') [[18.931225]]
('N186', 'N227') [[18.931017]]
('N79', 'N149') [[18.92958]]
('N109', 'N246') [[18.929525]]
('N63', 'N94') [[18.92914]]
('N83', 'N142') [[18.928154]]
('N118', 'N163') [[18.927383]]
('N233', 'M0P1') [[18.92699]]
('N102', 'N125') [[18.925367]]
('N10', 'N186') [[18.925362]]
('N146', 'N214') [[18.925037]]
('N213', 'N235') [[18.924564]]
('N9', 'N118') [[18.924515]]
('N77', 'N201') [[18.921965]]
('N146', 'N174') [[18.919764]]
('N94', 'N208') [[18.919598]]
('N1', 'N102') [[18.919252]]
('N103', 'N213') [[18.918833]]
('N62', 'N83') [[18.918697]]
('N113', 'N163') [[18.91828]]
('N133', 'N190') [[18.914795]]
('N84', 'N186') [[18.91432]]
('N109', 'N239') [[18.913538]]
('N188', 'N213') [[18.913265]]
('N10', 'N213') [[18.912882]]
('N20', 'N198') [[18.912195]]
('N62', 'N238') [[18.91175]]
('N146', 'N178') [[18.910868]]
('N116', 'N213') [[18.9101]]
('N146', 'N208') [[18.909948]]
('N85', 'N186') [[18.908772]]
('N239', 'N250') [[18.908667]]
('N31', 'N63') [[18.90808]]
('N121', 'N138') [[18.907429]]
('N23', 'N208') [[18.905632]]
('N186', 'N190') [[18.905489]]
('N142', 'N190') [[18.904068]]
('N79', 'N186') [[18.903578]]
('N226', 'N246') [[18.902613]]
('N73', 'N186') [[18.90189]]
('N157', 'N208') [[18.901583]]
('N134', 'N184') [[18.90069]]
('N16', 'N163') [[18.899866]]
('N14', 'N208') [[18.899172]]
('N119', 'N239') [[18.898302]]
('N62', 'N198') [[18.89511]]
('N54', 'N113') [[18.894068]]
('N38', 'N138') [[18.893562]]
('N146', 'N201') [[18.890497]]
('N83', 'N244') [[18.889492]]
('N134', 'N173') [[18.888634]]
('N102', 'N148') [[18.884274]]
('N51', 'N184') [[18.883873]]
('N102', 'N172') [[18.882454]]
('N174', 'N186') [[18.882145]]
('N149', 'N246') [[18.881987]]
('N40', 'N118') [[18.881216]]
('N72', 'N77') [[18.880238]]
('N172', 'N208') [[18.879633]]
('N20', 'N143') [[18.878319]]
('N239', 'N248') [[18.87769]]
('N16', 'N208') [[18.877617]]
('N119', 'N143') [[18.876564]]
('N164', 'N230') [[18.875282]]
('N40', 'N53') [[18.87362]]
('N126', 'N134') [[18.87344]]
('N138', 'N234') [[18.872463]]
('N83', 'M0P2') [[18.87189]]
('N126', 'N138') [[18.871555]]
('N54', 'N251') [[18.87139]]
('N38', 'N63') [[18.86741]]
('N77', 'N123') [[18.867134]]
('N138', 'N198') [[18.866459]]
('N96', 'N221') [[18.866219]]
('N173', 'N213') [[18.86521]]
('N94', 'N134') [[18.863531]]
('N15', 'N214') [[18.863504]]
('N56', 'N186') [[18.8635]]
('N149', 'N213') [[18.863111]]
('N164', 'N247') [[18.863016]]
('N29', 'N63') [[18.862576]]
('N10', 'N72') [[18.8625]]
('N51', 'N186') [[18.862312]]
('N54', 'N235') [[18.862192]]
('N119', 'N131') [[18.861597]]
('N38', 'N186') [[18.860575]]
('N163', 'M0P1') [[18.859818]]
('N186', 'N240') [[18.857864]]
('N77', 'N146') [[18.85593]]
('N186', 'N203') [[18.855331]]
('N47', 'N213') [[18.854744]]
('N213', 'N244') [[18.85378]]
('N54', 'N221') [[18.85378]]
('N201', 'N213') [[18.853691]]
('N150', 'N208') [[18.853426]]
('N146', 'N242') [[18.851324]]
('N178', 'N213') [[18.850954]]
('N40', 'N54') [[18.849384]]
('N40', 'N96') [[18.849274]]
('N177', 'N246') [[18.849133]]
('N22', 'N146') [[18.848392]]
('N74', 'N102') [[18.847202]]
('N131', 'N213') [[18.846422]]
('N54', 'N64') [[18.845377]]
('N72', 'M0P2') [[18.845184]]
('N71', 'N214') [[18.845034]]
('N63', 'N164') [[18.844969]]
('N148', 'N213') [[18.844366]]
('N181', 'N208') [[18.844109]]
('N37', 'N40') [[18.843777]]
('N188', 'M0P2') [[18.843643]]
('N63', 'N117') [[18.842245]]
('N123', 'N239') [[18.84134]]
('N144', 'N187') [[18.840748]]
('N213', 'N221') [[18.838913]]
('N15', 'N208') [[18.838783]]
('N118', 'N119') [[18.837967]]
('N77', 'N126') [[18.837711]]
('N129', 'N146') [[18.837051]]
('N119', 'N186') [[18.833796]]
('N186', 'N225') [[18.832014]]
('N79', 'N208') [[18.83123]]
('N180', 'M0P2') [[18.829304]]
('N134', 'N164') [[18.828459]]
('N40', 'N235') [[18.827406]]
('N96', 'N164') [[18.827295]]
('N37', 'N54') [[18.826534]]
('N54', 'N77') [[18.825094]]
('N29', 'M0P2') [[18.824785]]
('N94', 'M0P2') [[18.824535]]
('N81', 'N246') [[18.82275]]
('N31', 'N138') [[18.82196]]
('N146', 'N163') [[18.821657]]
('N201', 'N221') [[18.821398]]
('N144', 'N163') [[18.82067]]
('N242', 'M0P1') [[18.820478]]
('N102', 'N180') [[18.820168]]
('N143', 'N146') [[18.81887]]
('N83', 'N246') [[18.818045]]
('N54', 'N138') [[18.817707]]
('N58', 'N63') [[18.817694]]
('N31', 'N235') [[18.816189]]
('N135', 'N146') [[18.816032]]
('N62', 'N163') [[18.81533]]
('N186', 'N236') [[18.814207]]
('N208', 'N242') [[18.81374]]
('N233', 'N242') [[18.812462]]
('N63', 'N127') [[18.812214]]
('N30', 'N239') [[18.811337]]
('N208', 'N221') [[18.810959]]
('N121', 'N198') [[18.810503]]
('N31', 'N184') [[18.809212]]
('N119', 'N163') [[18.808603]]
('N18', 'N164') [[18.807175]]
('N79', 'N118') [[18.80708]]
('N139', 'N186') [[18.806963]]
('N69', 'N96') [[18.805908]]
('N54', 'N190') [[18.802073]]
('N29', 'N54') [[18.8018]]
('N91', 'N156') [[18.801262]]
('N63', 'N119') [[18.801058]]
('N54', 'M0P1') [[18.799301]]
('N160', 'M0P2') [[18.799294]]
('N83', 'N181') [[18.798548]]
('N173', 'N180') [[18.797724]]
('N138', 'N215') [[18.796772]]
('N69', 'N102') [[18.795328]]
('N37', 'N142') [[18.794676]]
('N102', 'N190') [[18.793968]]
('N146', 'N173') [[18.793835]]
('N138', 'N152') [[18.792469]]
('N148', 'M0P2') [[18.792135]]
('N119', 'N233') [[18.791674]]
('N102', 'N163') [[18.790075]]
('N30', 'N146') [[18.789305]]
('N134', 'N190') [[18.78825]]
('N82', 'N146') [[18.788212]]
('N54', 'N144') [[18.786993]]
('N16', 'N84') [[18.78646]]
('N214', 'N247') [[18.785368]]
('N23', 'N246') [[18.784807]]
('N51', 'N208') [[18.784582]]
('N190', 'N232') [[18.783623]]
('N19', 'N146') [[18.782944]]
('N63', 'N65') [[18.78138]]
('N121', 'N208') [[18.780981]]
('N214', 'N237') [[18.780354]]
('N31', 'N134') [[18.77962]]
('N71', 'N164') [[18.779428]]
('N58', 'N213') [[18.779266]]
('N47', 'N134') [[18.77827]]
('N52', 'N239') [[18.776781]]
('N51', 'N96') [[18.776669]]
('N138', 'N213') [[18.776352]]
('N117', 'N214') [[18.776337]]
('N164', 'N166') [[18.775871]]
('N23', 'N146') [[18.77563]]
('N164', 'N190') [[18.775467]]
('N134', 'N154') [[18.774931]]
('N214', 'N239') [[18.774113]]
('N214', 'N238') [[18.773346]]
('N41', 'N96') [[18.773289]]
('N119', 'N235') [[18.77241]]
('N123', 'N235') [[18.77173]]
('N9', 'N125') [[18.771708]]
('N54', 'N101') [[18.770863]]
('N246', 'N253') [[18.769682]]
('N11', 'N234') [[18.769444]]
('N213', 'N237') [[18.76927]]
('N138', 'N238') [[18.768919]]
('N123', 'N197') [[18.766111]]
('N134', 'N142') [[18.766073]]
('N118', 'N250') [[18.765972]]
('N138', 'N143') [[18.764011]]
('N102', 'N135') [[18.763075]]
('N163', 'N180') [[18.762054]]
('N15', 'N149') [[18.76196]]
('N146', 'N240') [[18.761448]]
('N54', 'N83') [[18.760708]]
('N94', 'N123') [[18.760292]]
('N208', 'N239') [[18.76027]]
('N54', 'N118') [[18.759684]]
('N40', 'N208') [[18.759665]]
('N166', 'N207') [[18.75888]]
('N54', 'N245') [[18.758314]]
('N84', 'N143') [[18.757427]]
('N72', 'N208') [[18.757309]]
('N56', 'N146') [[18.756462]]
('N143', 'N169') [[18.754763]]
('N167', 'M0P1') [[18.754168]]
('N138', 'N214') [[18.753672]]
('N103', 'N134') [[18.75305]]
('N101', 'N156') [[18.751608]]
('N143', 'N181') [[18.751522]]
('N37', 'N83') [[18.750889]]
('N40', 'N163') [[18.750706]]
('N138', 'N194') [[18.750051]]
('N83', 'N239') [[18.75001]]
('N77', 'N248') [[18.749794]]
('N16', 'N186') [[18.749765]]
('N63', 'N155') [[18.749672]]
('N129', 'N142') [[18.74891]]
('N156', 'N214') [[18.748898]]
('N0', 'N63') [[18.748777]]
('N100', 'N186') [[18.747942]]
('N133', 'N164') [[18.747786]]
('N56', 'N134') [[18.746647]]
('N92', 'M0P1') [[18.746132]]
('N79', 'N246') [[18.746038]]
('N54', 'N180') [[18.745749]]
('N77', 'N163') [[18.74438]]
('N54', 'N214') [[18.744154]]
('N51', 'N138') [[18.743416]]
('N213', 'N216') [[18.743414]]
('N40', 'N62') [[18.743214]]
('N213', 'N238') [[18.742197]]
('N5', 'N186') [[18.742182]]
('N91', 'N181') [[18.74146]]
('N164', 'N237') [[18.741404]]
('N198', 'N213') [[18.741373]]
('N119', 'N122') [[18.741205]]
('N63', 'N170') [[18.74019]]
('N119', 'N138') [[18.739944]]
('N54', 'N234') [[18.739779]]
('N20', 'N182') [[18.739014]]
('N14', 'N238') [[18.738455]]
('N62', 'N164') [[18.737997]]
('N79', 'N142') [[18.737522]]
('N146', 'N246') [[18.737474]]
('N146', 'N239') [[18.737099]]
('N79', 'N152') [[18.736284]]
('N186', 'N246') [[18.735023]]
('N79', 'N198') [[18.734856]]
('N163', 'N172') [[18.734385]]
('N77', 'N138') [[18.733252]]
('N186', 'N210') [[18.732994]]
('N16', 'M0P2') [[18.732193]]
('N51', 'N65') [[18.731577]]
('N63', 'N203') [[18.730364]]
('N122', 'N246') [[18.729406]]
('N51', 'N246') [[18.729328]]
('N26', 'N208') [[18.72846]]
('N83', 'N134') [[18.72844]]
('N62', 'N90') [[18.728394]]
('N51', 'M0P2') [[18.728357]]
('N166', 'N213') [[18.728098]]
('N69', 'N214') [[18.726658]]
('N169', 'N187') [[18.726599]]
('N64', 'N79') [[18.726503]]
('N142', 'N164') [[18.7263]]
('N15', 'N190') [[18.726004]]
('N122', 'N213') [[18.724937]]
('N186', 'N233') [[18.723125]]
('N207', 'N208') [[18.723011]]
('N37', 'N185') [[18.722675]]
('N16', 'N77') [[18.722107]]
('N63', 'N226') [[18.721151]]
('N118', 'N149') [[18.720316]]
('N235', 'N239') [[18.7203]]
('N96', 'N125') [[18.720034]]
('N2', 'N54') [[18.719513]]
('N40', 'N201') [[18.71855]]
('N94', 'N143') [[18.71844]]
('N138', 'M0P1') [[18.71813]]
('N29', 'N156') [[18.717888]]
('N63', 'N131') [[18.716978]]
('N16', 'N83') [[18.714993]]
('N148', 'N232') [[18.71499]]
('N187', 'N239') [[18.714542]]
('N138', 'N162') [[18.713465]]
('N121', 'M0P2') [[18.712362]]
('N123', 'N170') [[18.712257]]
('N37', 'N184') [[18.711084]]
('N123', 'N156') [[18.710611]]
('N102', 'N235') [[18.709846]]
('N134', 'N165') [[18.709095]]
('N102', 'N181') [[18.708359]]
('N102', 'N184') [[18.707785]]
('N133', 'N213') [[18.706146]]
('N164', 'N221') [[18.705849]]
('N190', 'N221') [[18.705715]]
('N62', 'N63') [[18.705444]]
('N151', 'N186') [[18.704626]]
('N134', 'N234') [[18.70349]]
('N179', 'N235') [[18.70236]]
('N125', 'N146') [[18.702211]]
('N102', 'N248') [[18.702162]]
('N79', 'N164') [[18.702087]]
('N37', 'N164') [[18.701056]]
('N63', 'N175') [[18.699087]]
('N143', 'M0P2') [[18.698662]]
('N77', 'N240') [[18.697903]]
('N51', 'N213') [[18.697672]]
('N5', 'N20') [[18.697247]]
('N121', 'N184') [[18.696533]]
('N181', 'N185') [[18.696394]]
('N72', 'N143') [[18.695848]]
('N2', 'N213') [[18.695389]]
('N83', 'N84') [[18.695185]]
('N208', 'N246') [[18.69499]]
('N138', 'N201') [[18.694748]]
('N138', 'N146') [[18.694046]]
('N142', 'N226') [[18.693857]]
('N70', 'N164') [[18.69324]]
('N40', 'N158') [[18.6926]]
('N102', 'N214') [[18.692572]]
('N146', 'N158') [[18.691744]]
('N54', 'N81') [[18.690798]]
('N147', 'M0P2') [[18.69007]]
('N203', 'N234') [[18.689476]]
('N96', 'N239') [[18.689438]]
('N83', 'N208') [[18.689213]]
('N186', 'N232') [[18.688463]]
('N208', 'N235') [[18.688316]]
('N146', 'N164') [[18.687635]]
('N40', 'N79') [[18.687254]]
('N184', 'N240') [[18.68503]]
('N83', 'N118') [[18.684732]]
('N63', 'N197') [[18.684496]]
('N138', 'N149') [[18.684143]]
('N92', 'M0P2') [[18.68322]]
('N23', 'M0P2') [[18.682774]]
('N5', 'N213') [[18.682432]]
('N198', 'N235') [[18.682056]]
('N84', 'M0P2') [[18.68198]]
('N144', 'N180') [[18.681658]]
('N181', 'N213') [[18.681492]]
('N125', 'N163') [[18.68066]]
('N121', 'N164') [[18.680325]]
('N77', 'N182') [[18.680191]]
('N63', 'N98') [[18.679987]]
('N54', 'N198') [[18.679785]]
('N63', 'N217') [[18.679424]]
('N62', 'N142') [[18.679089]]
('N65', 'N186') [[18.67806]]
('N102', 'N239') [[18.677979]]
('N79', 'N146') [[18.677887]]
('N62', 'N185') [[18.677765]]
('N143', 'N208') [[18.6774]]
('N164', 'N239') [[18.676842]]
('N172', 'N186') [[18.676401]]
('N169', 'N186') [[18.676273]]
('N113', 'N203') [[18.675896]]
('N47', 'N146') [[18.675707]]
('N41', 'N182') [[18.675701]]
('N213', 'N225') [[18.674202]]
('N109', 'N169') [[18.673796]]
('N77', 'N190') [[18.673405]]
('N15', 'N248') [[18.673374]]
('N5', 'N83') [[18.67267]]
('N190', 'N208') [[18.671923]]
('N190', 'N192') [[18.670847]]
('N213', 'N232') [[18.670837]]
('N91', 'N138') [[18.670582]]
('N69', 'N208') [[18.668049]]
('N83', 'N219') [[18.667952]]
('N42', 'N181') [[18.667873]]
('N62', 'N213') [[18.667686]]
('N51', 'N154') [[18.66602]]
('N197', 'N234') [[18.665625]]
('N149', 'N164') [[18.665386]]
('N15', 'N79') [[18.665232]]
('N41', 'N213') [[18.664656]]
('N62', 'N214') [[18.664328]]
('N69', 'N83') [[18.664198]]
('N40', 'N119') [[18.66387]]
('N125', 'N242') [[18.66259]]
('N185', 'N186') [[18.661707]]
('N173', 'N190') [[18.661581]]
('N79', 'N84') [[18.660357]]
('N149', 'N240') [[18.660145]]
('N131', 'N190') [[18.659822]]
('N63', 'N154') [[18.65973]]
('N138', 'N163') [[18.659664]]
('N37', 'N126') [[18.658794]]
('N14', 'N214') [[18.658789]]
('N143', 'N214') [[18.658636]]
('N160', 'N186') [[18.658276]]
('N119', 'N246') [[18.658274]]
('N77', 'N94') [[18.657839]]
('N40', 'N190') [[18.657103]]
('N235', 'M0P1') [[18.657066]]
('N1', 'N146') [[18.6567]]
('N134', 'N149') [[18.656416]]
('N20', 'N40') [[18.656034]]
('N149', 'N239') [[18.655813]]
('N62', 'N69') [[18.65539]]
('N40', 'N105') [[18.655388]]
('N102', 'N178') [[18.655138]]
('N72', 'N156') [[18.655107]]
('N24', 'N213') [[18.655096]]
('N40', 'N134') [[18.654732]]
('N11', 'N79') [[18.654135]]
('N63', 'N215') [[18.654076]]
('N126', 'N214') [[18.653887]]
('N77', 'N96') [[18.653372]]
('N121', 'N190') [[18.653267]]
('N134', 'N221') [[18.652431]]
('N154', 'M0P2') [[18.651443]]
('N11', 'N164') [[18.65136]]
('N186', 'N253') [[18.650965]]
