('M0P1', 'M0P2') [[46.73354]]
('N107', 'N215') [[19.316929]]
('N229', 'N239') [[19.316698]]
('N50', 'N107') [[19.316324]]
('N83', 'N140') [[19.312752]]
('N127', 'N253') [[19.312572]]
('N90', 'N169') [[19.310558]]
('N13', 'N125') [[19.309698]]
('N125', 'N175') [[19.30898]]
('N125', 'N253') [[19.308386]]
('N48', 'N199') [[19.30681]]
('N48', 'M0P2') [[19.301292]]
('N107', 'N169') [[19.300503]]
('N107', 'N175') [[19.294939]]
('N118', 'N239') [[19.289988]]
('N28', 'M0P2') [[19.288267]]
('N148', 'N198') [[19.286718]]
('N156', 'N198') [[19.280565]]
('N127', 'N175') [[19.278427]]
('N50', 'M0P2') [[19.278177]]
('N182', 'N239') [[19.277273]]
('N107', 'N136') [[19.26712]]
('N125', 'N239') [[19.266937]]
('N107', 'N125') [[19.26029]]
('N107', 'M0P1') [[19.259403]]
('N148', 'N199') [[19.25886]]
('N163', 'N239') [[19.255184]]
('N48', 'N107') [[19.254478]]
('N108', 'N211') [[19.254112]]
('N239', 'N253') [[19.244574]]
('N96', 'N107') [[19.243761]]
('N102', 'N239') [[19.24302]]
('N125', 'N127') [[19.242758]]
('N127', 'N182') [[19.241806]]
('N50', 'N150') [[19.237556]]
('N28', 'N43') [[19.229818]]
('N45', 'N125') [[19.22931]]
('N17', 'N163') [[19.227098]]
('N94', 'N125') [[19.22318]]
('N140', 'M0P2') [[19.222677]]
('N24', 'N198') [[19.220026]]
('N163', 'N244') [[19.220001]]
('N158', 'N175') [[19.219893]]
('N47', 'N48') [[19.217794]]
('N79', 'N102') [[19.213234]]
('N135', 'N150') [[19.211067]]
('N28', 'N125') [[19.210623]]
('N102', 'N127') [[19.206116]]
('N189', 'N239') [[19.205172]]
('N27', 'N60') [[19.198603]]
('N172', 'N211') [[19.198072]]
('N102', 'N160') [[19.198038]]
('N24', 'N48') [[19.190298]]
('N160', 'N211') [[19.18998]]
('N158', 'M0P2') [[19.188822]]
('N79', 'N211') [[19.18813]]
('N62', 'N125') [[19.187645]]
('N215', 'N239') [[19.180685]]
('N175', 'N198') [[19.180302]]
('N93', 'N125') [[19.179768]]
('N125', 'N150') [[19.178139]]
('N150', 'N198') [[19.17452]]
('N10', 'N239') [[19.173552]]
('N103', 'N169') [[19.1722]]
('N187', 'N239') [[19.17157]]
('N60', 'N96') [[19.163212]]
('N60', 'N211') [[19.162615]]
('N48', 'N175') [[19.162062]]
('N107', 'N163') [[19.160034]]
('N108', 'N148') [[19.159975]]
('N24', 'N125') [[19.154572]]
('N24', 'N112') [[19.153818]]
('N103', 'N150') [[19.152578]]
('N175', 'N237') [[19.147331]]
('N94', 'N211') [[19.145306]]
('N132', 'N230') [[19.139286]]
('N163', 'N237') [[19.139017]]
('N102', 'N199') [[19.138615]]
('N23', 'N147') [[19.135902]]
('N102', 'N125') [[19.13154]]
('N144', 'N198') [[19.13109]]
('N108', 'N160') [[19.13083]]
('N84', 'N239') [[19.129232]]
('N60', 'N182') [[19.12731]]
('N169', 'N197') [[19.121355]]
('N196', 'N198') [[19.121]]
('N197', 'N218') [[19.120144]]
('N142', 'N169') [[19.11777]]
('N45', 'N107') [[19.11501]]
('N160', 'N239') [[19.112179]]
('N12', 'N239') [[19.11074]]
('N10', 'N107') [[19.109156]]
('N12', 'N127') [[19.10812]]
('N94', 'N186') [[19.105835]]
('N94', 'N196') [[19.102564]]
('N79', 'N94') [[19.101835]]
('N125', 'N149') [[19.099108]]
('N175', 'N235') [[19.098429]]
('N81', 'N178') [[19.097982]]
('N27', 'N125') [[19.09731]]
('N132', 'N222') [[19.096708]]
('N125', 'N197') [[19.09651]]
('N67', 'N112') [[19.092865]]
('N125', 'N132') [[19.092741]]
('N67', 'N239') [[19.0898]]
('N196', 'M0P1') [[19.087543]]
('N127', 'N150') [[19.087107]]
('N239', 'N252') [[19.086657]]
('N24', 'N79') [[19.086636]]
('N29', 'N107') [[19.086254]]
('N24', 'M0P2') [[19.086124]]
('N211', 'N239') [[19.08522]]
('N107', 'N149') [[19.084826]]
('N6', 'N43') [[19.082787]]
('N79', 'M0P2') [[19.082706]]
('N114', 'N178') [[19.081095]]
('N125', 'N159') [[19.08081]]
('N211', 'M0P1') [[19.078299]]
('N60', 'N175') [[19.078121]]
('N178', 'N196') [[19.078089]]
('N163', 'N187') [[19.07769]]
('N112', 'N192') [[19.076357]]
('N80', 'N107') [[19.07603]]
('N54', 'N239') [[19.075775]]
('N144', 'N150') [[19.073397]]
('N48', 'N239') [[19.070518]]
('N107', 'N226') [[19.070078]]
('N112', 'N243') [[19.069685]]
('N29', 'N178') [[19.068535]]
('N207', 'N239') [[19.068295]]
('N144', 'M0P2') [[19.067728]]
('N150', 'N181') [[19.067175]]
('N24', 'N45') [[19.064173]]
('N60', 'N202') [[19.063274]]
('N205', 'N239') [[19.062246]]
('N61', 'N196') [[19.061005]]
('N12', 'N253') [[19.060934]]
('N173', 'N239') [[19.05568]]
('N61', 'N175') [[19.053818]]
('N17', 'N107') [[19.052132]]
('N24', 'N105') [[19.050413]]
('N43', 'N239') [[19.048698]]
('N94', 'N199') [[19.048191]]
('N211', 'N253') [[19.047794]]
('N43', 'N107') [[19.046383]]
('N17', 'N132') [[19.046358]]
('N43', 'N112') [[19.04577]]
('N107', 'N196') [[19.045252]]
('N10', 'N48') [[19.044542]]
('N2', 'N182') [[19.044271]]
('N169', 'N239') [[19.042582]]
('N79', 'N160') [[19.041895]]
('N127', 'N158') [[19.036705]]
('N96', 'N175') [[19.036404]]
('N96', 'N147') [[19.035004]]
('N108', 'N182') [[19.03484]]
('N132', 'M0P1') [[19.034716]]
('N102', 'N172') [[19.034346]]
('N107', 'N126') [[19.031416]]
('N67', 'N197') [[19.031414]]
('N9', 'N230') [[19.03123]]
('N208', 'M0P2') [[19.029957]]
('N24', 'N28') [[19.029371]]
('N178', 'N198') [[19.027348]]
('N102', 'N169') [[19.02461]]
('N168', 'N211') [[19.02405]]
('N108', 'N253') [[19.018717]]
('N127', 'N252') [[19.01585]]
('N79', 'N96') [[19.01546]]
('N96', 'N125') [[19.01529]]
('N24', 'N227') [[19.01469]]
('N85', 'N163') [[19.014456]]
('N13', 'N198') [[19.013567]]
('N76', 'N125') [[19.01099]]
('N150', 'N253') [[19.010176]]
('N196', 'N247') [[19.009634]]
('N67', 'N107') [[19.008]]
('N163', 'N182') [[19.007544]]
('N79', 'N107') [[19.00616]]
('N149', 'N182') [[19.005686]]
('N175', 'N182') [[19.004953]]
('N108', 'N144') [[19.004322]]
('N102', 'N182') [[19.003803]]
('N150', 'N235') [[19.003098]]
('N108', 'N142') [[19.001762]]
('N132', 'N239') [[19.001213]]
('N53', 'N107') [[19.001108]]
('N105', 'N239') [[18.999653]]
('N54', 'M0P2') [[18.996628]]
('N24', 'N149') [[18.99589]]
('N23', 'N196') [[18.99386]]
('N24', 'N43') [[18.990988]]
('N86', 'N108') [[18.989315]]
('N10', 'N149') [[18.988976]]
('N60', 'N160') [[18.988522]]
('N107', 'N147') [[18.988499]]
('N169', 'N177') [[18.988369]]
('N32', 'N239') [[18.988268]]
('N168', 'N182') [[18.988052]]
('N199', 'N215') [[18.986544]]
('N158', 'N182') [[18.98614]]
('N150', 'N182') [[18.984722]]
('N169', 'N237') [[18.98382]]
('N43', 'N50') [[18.982552]]
('N192', 'N243') [[18.98131]]
('N102', 'N211') [[18.981283]]
('N81', 'N196') [[18.979698]]
('N119', 'N150') [[18.979082]]
('N20', 'N125') [[18.97856]]
('N198', 'N199') [[18.975254]]
('N58', 'N127') [[18.973537]]
('N23', 'N239') [[18.972982]]
('N58', 'N150') [[18.972742]]
('N182', 'N198') [[18.97195]]
('N10', 'N96') [[18.971764]]
('N172', 'N181') [[18.968405]]
('N37', 'N160') [[18.967215]]
('N21', 'N200') [[18.965809]]
('N96', 'N202') [[18.9648]]
('N23', 'N96') [[18.964054]]
('N87', 'N107') [[18.963316]]
('N108', 'M0P1') [[18.963287]]
('N125', 'N230') [[18.961252]]
('N197', 'N211') [[18.960068]]
('N96', 'N215') [[18.958765]]
('N197', 'N239') [[18.958717]]
('N58', 'N108') [[18.957466]]
('N43', 'N125') [[18.955643]]
('N198', 'N235') [[18.955498]]
('N175', 'N199') [[18.954956]]
('N175', 'N196') [[18.954012]]
('N163', 'N198') [[18.953009]]
('N10', 'N60') [[18.951967]]
('N148', 'N160') [[18.951332]]
('N110', 'N239') [[18.951216]]
('N125', 'N136') [[18.950287]]
('N198', 'N239') [[18.950113]]
('N107', 'N233') [[18.949076]]
('N153', 'N224') [[18.9488]]
('N125', 'N218') [[18.94779]]
('N108', 'N125') [[18.946434]]
('N12', 'N156') [[18.946217]]
('N202', 'N211') [[18.945948]]
('N90', 'N224') [[18.945383]]
('N105', 'N108') [[18.942514]]
('N23', 'N107') [[18.941866]]
('N45', 'N148') [[18.941393]]
('N23', 'N113') [[18.941128]]
('N24', 'N150') [[18.940792]]
('N11', 'N24') [[18.940687]]
('N43', 'M0P1') [[18.940002]]
('N43', 'N132') [[18.94]]
('N158', 'N247') [[18.93874]]
('N24', 'N142') [[18.938488]]
('N125', 'N142') [[18.937542]]
('N175', 'N178') [[18.93707]]
('N102', 'N112') [[18.935116]]
('N157', 'N218') [[18.932497]]
('N96', 'N131') [[18.931747]]
('N43', 'N198') [[18.931576]]
('N107', 'N117') [[18.929657]]
('N160', 'N198') [[18.929443]]
('N192', 'N247') [[18.928562]]
('N60', 'N239') [[18.928541]]
('N15', 'N216') [[18.927954]]
('N112', 'N132') [[18.927807]]
('N107', 'N172') [[18.92768]]
('N125', 'N147') [[18.927296]]
('N32', 'N211') [[18.92695]]
('N149', 'N150') [[18.925797]]
('N24', 'N178') [[18.925722]]
('N24', 'N90') [[18.924736]]
('N79', 'N125') [[18.924004]]
('N239', 'N247') [[18.924]]
('N78', 'N175') [[18.92323]]
('N23', 'N102') [[18.922916]]
('N24', 'N94') [[18.92237]]
('N112', 'N198') [[18.921173]]
('N50', 'N147') [[18.920973]]
('N38', 'N96') [[18.916946]]
('N43', 'N113') [[18.916174]]
('N32', 'N61') [[18.915726]]
('N132', 'N142') [[18.913414]]
('N64', 'N108') [[18.913176]]
('N125', 'N148') [[18.912703]]
('N79', 'N82') [[18.910122]]
('N94', 'N221') [[18.910017]]
('N61', 'N150') [[18.909908]]
('N214', 'N244') [[18.909386]]
('N43', 'N175') [[18.909163]]
('N102', 'N148') [[18.909088]]
('N147', 'N178') [[18.906853]]
('N48', 'N149') [[18.90645]]
('N10', 'N139') [[18.904938]]
('N61', 'N125') [[18.904785]]
('N181', 'N239') [[18.899612]]
('N168', 'N199') [[18.899437]]
('N119', 'N199') [[18.89853]]
('N72', 'N182') [[18.898413]]
('N169', 'N175') [[18.898361]]
('N150', 'N172') [[18.898066]]
('N29', 'M0P2') [[18.897583]]
('N112', 'N211') [[18.897057]]
('N49', 'N253') [[18.895737]]
('N43', 'N150') [[18.89567]]
('N10', 'N24') [[18.895061]]
('N198', 'N211') [[18.894455]]
('N198', 'N247') [[18.894106]]
('N86', 'N96') [[18.89373]]
('N24', 'N113') [[18.89359]]
('N125', 'N211') [[18.893578]]
('N12', 'N23') [[18.892365]]
('N142', 'N150') [[18.89126]]
('N79', 'N178') [[18.89125]]
('N29', 'N169') [[18.891102]]
('N108', 'N198') [[18.890686]]
('N136', 'N150') [[18.890589]]
('N151', 'M0P2') [[18.890507]]
('N24', 'N32') [[18.889929]]
('N60', 'N127') [[18.889826]]
('N60', 'N108') [[18.888157]]
('N160', 'N166') [[18.88802]]
('N125', 'N198') [[18.887915]]
('N48', 'N108') [[18.88629]]
('N67', 'N189') [[18.885704]]
('N216', 'M0P2') [[18.885273]]
('N148', 'N239') [[18.885208]]
('N218', 'N239') [[18.88511]]
('N108', 'N169') [[18.884558]]
('N150', 'N197') [[18.883543]]
('N24', 'N202') [[18.883362]]
('N24', 'N175') [[18.879898]]
('N192', 'N198') [[18.879253]]
('N12', 'M0P2') [[18.877947]]
('N186', 'N218') [[18.877842]]
('N60', 'N149') [[18.876444]]
('N150', 'N218') [[18.876202]]
('N15', 'N169') [[18.875793]]
('N96', 'N199') [[18.874273]]
('N43', 'N144') [[18.8733]]
('N23', 'N231') [[18.87306]]
('N205', 'N227') [[18.872974]]
('N24', 'N67') [[18.871483]]
('N148', 'N202') [[18.871367]]
('N107', 'N113') [[18.871197]]
('N112', 'N178') [[18.869434]]
('N138', 'N150') [[18.867496]]
('N108', 'N138') [[18.866974]]
('N79', 'N148') [[18.866707]]
('N24', 'N190') [[18.866255]]
('N199', 'N211') [[18.866068]]
('N178', 'N205') [[18.86603]]
('N94', 'M0P2') [[18.86464]]
('N139', 'N192') [[18.863302]]
('N175', 'N200') [[18.863123]]
('N13', 'N192') [[18.862307]]
('N50', 'N192') [[18.86045]]
('N107', 'N174') [[18.859539]]
('N24', 'N172') [[18.859299]]
('N108', 'N216') [[18.857763]]
('N48', 'N215') [[18.856602]]
('N14', 'N182') [[18.852587]]
('N26', 'N169') [[18.851631]]
('N49', 'N60') [[18.850788]]
('N94', 'N102') [[18.848314]]
('N43', 'N102') [[18.847874]]
('N96', 'N181') [[18.842972]]
('N28', 'N121') [[18.842316]]
('N85', 'N239') [[18.838795]]
('N125', 'N252') [[18.838541]]
('N169', 'N196') [[18.837479]]
('N45', 'N239') [[18.83494]]
('N24', 'N211') [[18.834328]]
('N21', 'N239') [[18.833769]]
('N67', 'N169') [[18.832724]]
('N58', 'N60') [[18.830463]]
('N10', 'N82') [[18.829056]]
('N10', 'N198') [[18.827587]]
('N79', 'N86') [[18.822557]]
('N10', 'N192') [[18.820578]]
('N153', 'N253') [[18.820354]]
('N64', 'N148') [[18.819595]]
('N113', 'N239') [[18.818247]]
('N90', 'N127') [[18.817722]]
('N24', 'N192') [[18.81762]]
('N102', 'N226') [[18.81746]]
('N17', 'N96') [[18.817453]]
('N155', 'N239') [[18.817074]]
('N96', 'N169') [[18.815643]]
('N94', 'N112') [[18.815548]]
('N103', 'N108') [[18.815006]]
('N132', 'N187') [[18.814571]]
('N132', 'N192') [[18.814558]]
('N142', 'N196') [[18.813034]]
('N24', 'N144') [[18.812975]]
('N120', 'N235') [[18.812008]]
('N152', 'N197') [[18.811846]]
('N10', 'N160') [[18.81174]]
('N71', 'N125') [[18.811441]]
('N24', 'N66') [[18.811087]]
('N60', 'N112') [[18.810682]]
('N13', 'N156') [[18.810558]]
('N79', 'N199') [[18.810183]]
('N178', 'M0P1') [[18.810072]]
('N43', 'N79') [[18.808859]]
('N64', 'N118') [[18.807987]]
('N60', 'N86') [[18.807596]]
('N169', 'N221') [[18.80641]]
('N24', 'N182') [[18.804167]]
('N31', 'N192') [[18.803955]]
('N10', 'N199') [[18.803795]]
('N29', 'N182') [[18.802526]]
('N29', 'N175') [[18.802416]]
('N15', 'N67') [[18.801447]]
('N32', 'N198') [[18.800571]]
('N175', 'N217') [[18.800388]]
('N169', 'N199') [[18.799868]]
('N142', 'N198') [[18.798672]]
('N107', 'N112') [[18.79822]]
('N17', 'N198') [[18.797739]]
('N231', 'N239') [[18.797634]]
('N11', 'N23') [[18.79668]]
('N24', 'N132') [[18.796577]]
('N45', 'N147') [[18.795855]]
('N67', 'N96') [[18.795599]]
('N107', 'N227') [[18.79532]]
('N17', 'N142') [[18.794764]]
('N96', 'N231') [[18.79446]]
('N31', 'N198') [[18.79436]]
('N175', 'N218') [[18.793169]]
('N147', 'N239') [[18.792946]]
('N112', 'N148') [[18.792513]]
('N61', 'N172') [[18.792175]]
('N108', 'N221') [[18.790773]]
('N160', 'N182') [[18.790567]]
('N163', 'N207') [[18.790312]]
('N165', 'N192') [[18.790215]]
('N61', 'N239') [[18.790049]]
('N116', 'N235') [[18.789883]]
('N29', 'N181') [[18.789614]]
('N90', 'N158') [[18.789576]]
('N121', 'M0P2') [[18.789093]]
('N28', 'N79') [[18.788395]]
('N24', 'N147') [[18.785334]]
('N20', 'N94') [[18.784267]]
('N32', 'N182') [[18.782953]]
('N24', 'N118') [[18.782413]]
('N127', 'N239') [[18.781584]]
('N94', 'N121') [[18.781189]]
('N24', 'N221') [[18.780977]]
('N45', 'N199') [[18.78016]]
('N43', 'N137') [[18.77863]]
('N96', 'N102') [[18.778389]]
('N186', 'N239') [[18.778175]]
('N70', 'N94') [[18.778025]]
('N163', 'N230') [[18.77785]]
('N71', 'N150') [[18.777512]]
('N178', 'N216') [[18.77678]]
('N107', 'N160') [[18.7764]]
('N108', 'N127') [[18.776241]]
('N29', 'N149') [[18.775047]]
('N43', 'N190') [[18.774921]]
('N68', 'N199') [[18.773891]]
('N79', 'N232') [[18.773773]]
('N64', 'N94') [[18.773643]]
('N163', 'N178') [[18.772652]]
('N17', 'N112') [[18.77189]]
('N160', 'N187') [[18.771517]]
('N150', 'N186') [[18.76995]]
('N32', 'N43') [[18.76992]]
('N24', 'N127') [[18.767376]]
('N142', 'N148') [[18.767136]]
('N150', 'M0P2') [[18.766844]]
('N50', 'N77') [[18.76655]]
('N197', 'N230') [[18.766542]]
('N107', 'N235') [[18.766373]]
('N125', 'N160') [[18.764175]]
('N112', 'N147') [[18.763424]]
('N81', 'N205') [[18.76137]]
('N96', 'N112') [[18.760672]]
('N45', 'N182') [[18.759348]]
('N28', 'N211') [[18.7573]]
('N43', 'N168') [[18.75685]]
('N96', 'N182') [[18.756184]]
('N6', 'N239') [[18.755384]]
('N27', 'N202') [[18.75444]]
('N43', 'N172') [[18.754284]]
('N150', 'N189') [[18.754086]]
('N31', 'N90') [[18.7539]]
('N40', 'N114') [[18.75388]]
('N108', 'N239') [[18.752478]]
('N7', 'N24') [[18.75131]]
('N107', 'N132') [[18.751303]]
('N150', 'N247') [[18.75017]]
('N127', 'N169') [[18.749886]]
('N222', 'N230') [[18.748194]]
('N198', 'M0P2') [[18.746944]]
('N192', 'N218') [[18.746763]]
('N26', 'N96') [[18.746378]]
('N43', 'N158') [[18.745468]]
('N221', 'N223') [[18.745203]]
('N125', 'N249') [[18.74359]]
('N43', 'N147') [[18.743498]]
('N82', 'N211') [[18.743315]]
('N147', 'N215') [[18.743052]]
('N177', 'N182') [[18.742775]]
('N14', 'N152') [[18.74168]]
('N32', 'N79') [[18.74117]]
('N23', 'N112') [[18.741163]]
('N88', 'N192') [[18.740496]]
('N67', 'M0P1') [[18.740429]]
('N102', 'N229') [[18.740387]]
('N165', 'N169') [[18.740103]]
('N76', 'N199') [[18.739883]]
('N102', 'N221') [[18.739264]]
('N24', 'N168') [[18.738085]]
('N90', 'N163') [[18.737957]]
('N24', 'N108') [[18.737589]]
('N96', 'N139') [[18.737091]]
('N32', 'M0P2') [[18.73649]]
('N32', 'N107') [[18.735565]]
('N49', 'N149') [[18.73506]]
('N163', 'N227') [[18.73459]]
('N13', 'N45') [[18.734447]]
('N107', 'N121') [[18.73403]]
('N67', 'N154') [[18.733892]]
('N76', 'N252') [[18.732033]]
('N147', 'N218') [[18.731739]]
('N147', 'N172') [[18.731382]]
('N60', 'N218') [[18.731035]]
('N50', 'N96') [[18.730299]]
('N67', 'N243') [[18.729244]]
('N172', 'N227') [[18.728916]]
('N127', 'N186') [[18.726946]]
('N132', 'N205') [[18.724957]]
('N50', 'N211') [[18.724403]]
('N147', 'N148') [[18.72397]]
('N23', 'N67') [[18.723043]]
('N24', 'N237') [[18.722939]]
('N76', 'N192') [[18.72043]]
('N107', 'N232') [[18.720333]]
('N24', 'N61') [[18.719614]]
('N102', 'N198') [[18.718636]]
('N108', 'N112') [[18.718502]]
('N27', 'N150') [[18.716333]]
('N32', 'N77') [[18.715033]]
('N148', 'N218') [[18.715014]]
('N192', 'N197') [[18.713753]]
('N218', 'N253') [[18.71361]]
('N24', 'N223') [[18.713604]]
('N58', 'N131') [[18.712221]]
('N125', 'N237') [[18.711542]]
('N227', 'N242') [[18.711153]]
('N112', 'N142') [[18.710455]]
('N82', 'N199') [[18.707502]]
('N43', 'N236') [[18.707306]]
('N163', 'N229') [[18.707129]]
('N121', 'N198') [[18.706402]]
('N28', 'N93') [[18.70544]]
('N27', 'N112') [[18.705158]]
('N21', 'N125') [[18.705105]]
('N2', 'N24') [[18.7045]]
('N40', 'N178') [[18.703976]]
('N160', 'N215') [[18.70309]]
('N150', 'N180') [[18.701637]]
('N21', 'N107') [[18.70117]]
('N108', 'N118') [[18.70086]]
('N48', 'N198') [[18.70084]]
('N138', 'N198') [[18.700302]]
('N45', 'N103') [[18.70006]]
('N132', 'N196') [[18.699951]]
('N67', 'N175') [[18.699856]]
('N199', 'N239') [[18.698347]]
('N198', 'N240') [[18.698004]]
('N36', 'M0P1') [[18.697922]]
('N50', 'N61') [[18.697678]]
('N108', 'N175') [[18.694807]]
('N96', 'N132') [[18.6946]]
('N159', 'N198') [[18.693804]]
('N21', 'N38') [[18.693039]]
('N156', 'N239') [[18.693031]]
('N28', 'N198') [[18.691895]]
('N24', 'N121') [[18.690859]]
('N48', 'N204') [[18.690567]]
('N154', 'N199') [[18.69037]]
('N125', 'N201') [[18.690294]]
('N175', 'N177') [[18.689745]]
('N96', 'N198') [[18.689377]]
('N140', 'M0P1') [[18.68899]]
('N48', 'N218') [[18.688679]]
('N94', 'N243') [[18.688051]]
('N127', 'N160') [[18.687983]]
('N2', 'N177') [[18.687393]]
('N27', 'N197') [[18.687325]]
('N163', 'N168') [[18.686993]]
('N96', 'N230') [[18.68643]]
('N61', 'N96') [[18.686428]]
('N181', 'N205') [[18.686123]]
('N12', 'N112') [[18.685986]]
('N28', 'N45') [[18.685947]]
('N40', 'N199') [[18.68572]]
('N216', 'N239') [[18.685375]]
('N24', 'N215') [[18.684967]]
('N107', 'N127') [[18.684353]]
('N15', 'N108') [[18.682367]]
('N169', 'N244') [[18.682245]]
('N96', 'N201') [[18.681902]]
('N32', 'N147') [[18.681814]]
('N202', 'N235') [[18.68152]]
('N27', 'N192') [[18.68113]]
('N90', 'N196') [[18.68068]]
('N61', 'N192') [[18.680355]]
('N113', 'N226') [[18.680267]]
('N96', 'N127') [[18.680023]]
('N125', 'N231') [[18.679195]]
('N56', 'N182') [[18.679083]]
('N125', 'N171') [[18.67848]]
('N88', 'N108') [[18.67756]]
('N149', 'N239') [[18.67743]]
('N79', 'N182') [[18.677341]]
('N150', 'N224') [[18.67659]]
('N29', 'N172') [[18.676287]]
('N60', 'N102') [[18.675913]]
('N67', 'N211') [[18.675396]]
('N47', 'N108') [[18.675003]]
('N110', 'M0P2') [[18.674326]]
('N131', 'M0P2') [[18.672876]]
('N192', 'N214') [[18.67248]]
('N35', 'N94') [[18.672155]]
('N163', 'N211') [[18.671818]]
('N61', 'N121') [[18.67166]]
('N178', 'N199') [[18.671509]]
('N90', 'M0P2') [[18.671272]]
('N108', 'N147') [[18.670927]]
('N48', 'N211') [[18.670809]]
('N235', 'N239') [[18.670555]]
('N9', 'N197') [[18.670176]]
('N154', 'N198') [[18.670141]]
('N196', 'N230') [[18.67002]]
('N88', 'N112') [[18.66946]]
('N94', 'N156') [[18.667688]]
('N150', 'N202') [[18.66699]]
('N81', 'N252') [[18.666405]]
('N199', 'N218') [[18.665909]]
('N90', 'N107') [[18.665504]]
('N14', 'N147') [[18.664705]]
('N172', 'N178') [[18.664486]]
('N43', 'N96') [[18.664484]]
('N43', 'N182') [[18.664265]]
('N211', 'N240') [[18.66401]]
('N67', 'N144') [[18.663881]]
('N32', 'N149') [[18.663794]]
('N90', 'N221') [[18.663233]]
('N125', 'N167') [[18.663218]]
('N175', 'N187') [[18.662043]]
('N171', 'M0P1') [[18.661798]]
('N50', 'N216') [[18.661575]]
('N26', 'N175') [[18.661526]]
('N172', 'N215') [[18.661438]]
('N147', 'N187') [[18.661058]]
('N126', 'N239') [[18.660702]]
('N26', 'N107') [[18.66069]]
('N60', 'N247') [[18.66043]]
('N47', 'M0P2') [[18.660078]]
('N168', 'N187') [[18.659979]]
('N182', 'N211') [[18.659266]]
('N178', 'N182') [[18.658985]]
('N132', 'N172') [[18.658895]]
('N23', 'N178') [[18.657795]]
('N169', 'N227') [[18.657106]]
('N69', 'N182') [[18.657005]]
('N24', 'N80') [[18.656803]]
('N154', 'N239') [[18.656723]]
('N71', 'N169') [[18.656366]]
('N19', 'N239') [[18.656162]]
('N138', 'N182') [[18.65482]]
('N169', 'N181') [[18.654589]]
('N125', 'N216') [[18.654415]]
('N172', 'N239') [[18.654078]]
('N43', 'N153') [[18.653986]]
('N237', 'M0P1') [[18.65394]]
('N192', 'N199') [[18.65328]]
('N150', 'N192') [[18.653107]]
('N81', 'N211') [[18.652826]]
('N202', 'N239') [[18.652578]]
('N169', 'N205') [[18.65221]]
('N165', 'N244') [[18.651608]]
('N127', 'N181') [[18.65119]]
('N50', 'N138') [[18.651041]]
('N112', 'N113') [[18.650444]]
('N175', 'N253') [[18.650238]]
('N107', 'N148') [[18.649586]]
('N149', 'N163') [[18.649485]]
('N23', 'N235') [[18.649208]]
('N21', 'N186') [[18.649122]]
('N163', 'N218') [[18.64908]]
('N37', 'N239') [[18.648928]]
