('M0P1', 'M0P2') [[20.050674]]
('N80', 'N201') [[14.238822]]
('N80', 'N199') [[14.237639]]
('N79', 'N146') [[14.237413]]
('N15', 'N188') [[14.236426]]
('N243', 'M0P2') [[14.235579]]
('N59', 'N250') [[14.234833]]
('N87', 'N216') [[14.234259]]
('N241', 'M0P2') [[14.232535]]
('N44', 'N47') [[14.2309265]]
('N186', 'N216') [[14.230066]]
('N4', 'M0P2') [[14.226657]]
('N0', 'M0P2') [[14.225497]]
('N94', 'N216') [[14.225151]]
('N80', 'N143') [[14.225121]]
('N37', 'N118') [[14.224079]]
('N154', 'M0P1') [[14.223339]]
('N47', 'N194') [[14.218268]]
('N41', 'N216') [[14.217165]]
('N208', 'N216') [[14.2168865]]
('N81', 'N147') [[14.216835]]
('N25', 'N188') [[14.215686]]
('N118', 'N188') [[14.214851]]
('N155', 'M0P2') [[14.214058]]
('N21', 'M0P2') [[14.208887]]
('N47', 'N151') [[14.20841]]
('N44', 'N130') [[14.207385]]
('N96', 'N250') [[14.207319]]
('N47', 'N186') [[14.2050085]]
('N2', 'N81') [[14.204926]]
('N127', 'M0P2') [[14.204754]]
('N5', 'N81') [[14.202299]]
('N80', 'N118') [[14.201896]]
('N216', 'N242') [[14.200745]]
('N25', 'N167') [[14.200606]]
('N5', 'N52') [[14.198921]]
('N5', 'N188') [[14.197261]]
('N31', 'N96') [[14.197235]]
('N29', 'N47') [[14.196842]]
('N47', 'N232') [[14.196812]]
('N27', 'N28') [[14.196146]]
('N81', 'N188') [[14.196116]]
('N152', 'N164') [[14.194608]]
('N118', 'N250') [[14.19002]]
('N81', 'N145') [[14.189041]]
('N96', 'M0P2') [[14.188813]]
('N5', 'N8') [[14.188021]]
('N44', 'N163') [[14.1861315]]
('N133', 'M0P2') [[14.185961]]
('N167', 'N188') [[14.183372]]
('N55', 'N167') [[14.181839]]
('N8', 'N210') [[14.181269]]
('N44', 'N80') [[14.1811]]
('N5', 'N118') [[14.180822]]
('N47', 'N164') [[14.1790495]]
('N5', 'N27') [[14.176519]]
('N119', 'M0P2') [[14.175794]]
('N139', 'M0P2') [[14.175687]]
('N81', 'N126') [[14.17305]]
('N59', 'N147') [[14.170087]]
('N114', 'N167') [[14.169451]]
('N70', 'M0P2') [[14.168237]]
('N52', 'N81') [[14.167187]]
('N41', 'N118') [[14.166556]]
('N156', 'N227') [[14.166135]]
('N33', 'N47') [[14.165977]]
('N216', 'M0P1') [[14.165772]]
('N44', 'N87') [[14.164534]]
('N167', 'N245') [[14.164441]]
('N22', 'M0P1') [[14.163153]]
('N10', 'N118') [[14.162253]]
('N133', 'N223') [[14.162221]]
('N47', 'N48') [[14.159096]]
('N47', 'N143') [[14.15538]]
('N28', 'N151') [[14.154366]]
('N130', 'N147') [[14.154095]]
('N81', 'N227') [[14.152457]]
('N148', 'N186') [[14.151489]]
('N88', 'N250') [[14.15147]]
('N67', 'M0P2') [[14.15079]]
('N22', 'N81') [[14.150492]]
('N145', 'N169') [[14.149953]]
('N79', 'N216') [[14.149313]]
('N147', 'N237') [[14.147881]]
('N47', 'N85') [[14.146239]]
('N44', 'N133') [[14.146033]]
('N5', 'N216') [[14.145441]]
('N81', 'N152') [[14.144122]]
('N26', 'M0P2') [[14.143947]]
('N47', 'N105') [[14.142687]]
('N55', 'N168') [[14.142175]]
('N188', 'N195') [[14.141975]]
('N10', 'N188') [[14.140263]]
('N133', 'N164') [[14.139583]]
('N135', 'N241') [[14.138404]]
('N223', 'N250') [[14.137743]]
('N35', 'M0P2') [[14.137478]]
('N23', 'N27') [[14.137215]]
('N81', 'N164') [[14.136398]]
('N81', 'N85') [[14.136368]]
('N43', 'N143') [[14.136116]]
('N150', 'N216') [[14.135955]]
('N139', 'N216') [[14.13536]]
('N54', 'N216') [[14.133737]]
('N80', 'N216') [[14.13276]]
('N114', 'M0P2') [[14.132574]]
('N102', 'N126') [[14.132391]]
('N229', 'M0P2') [[14.13226]]
('N233', 'M0P2') [[14.129665]]
('N102', 'N118') [[14.129033]]
('N164', 'N219') [[14.128772]]
('N27', 'N119') [[14.128002]]
('N194', 'N216') [[14.127912]]
('N69', 'N167') [[14.127197]]
('N47', 'N134') [[14.1263075]]
('N102', 'M0P2') [[14.125988]]
('N16', 'M0P2') [[14.125581]]
('N55', 'N188') [[14.125442]]
('N126', 'N216') [[14.122176]]
('N47', 'N243') [[14.121108]]
('N145', 'N192') [[14.119897]]
('N183', 'M0P2') [[14.119817]]
('N209', 'M0P2') [[14.119557]]
('N81', 'N114') [[14.118996]]
('N98', 'M0P1') [[14.11822]]
('N76', 'N81') [[14.117357]]
('N8', 'N152') [[14.117052]]
('N29', 'N216') [[14.117046]]
('N126', 'N167') [[14.116347]]
('N155', 'N250') [[14.115674]]
('N136', 'M0P2') [[14.114858]]
('N23', 'N120') [[14.112333]]
('N126', 'N135') [[14.111756]]
('N15', 'N96') [[14.111683]]
('N144', 'M0P1') [[14.110289]]
('N23', 'N47') [[14.106963]]
('N47', 'N145') [[14.105833]]
('N170', 'M0P2') [[14.103366]]
('N167', 'N214') [[14.102968]]
('N156', 'N216') [[14.102601]]
('N118', 'N221') [[14.102065]]
('N47', 'N79') [[14.101398]]
('N22', 'N86') [[14.101262]]
('N47', 'N53') [[14.100301]]
('N174', 'M0P2') [[14.099624]]
('N216', 'N227') [[14.099558]]
('N186', 'M0P1') [[14.099305]]
('N23', 'N86') [[14.093533]]
('N43', 'N44') [[14.093249]]
('N47', 'N108') [[14.092401]]
('N180', 'N216') [[14.091943]]
('N84', 'M0P2') [[14.091124]]
('N17', 'M0P2') [[14.090962]]
('N148', 'N243') [[14.089946]]
('N126', 'N188') [[14.089233]]
('N147', 'M0P2') [[14.087813]]
('N47', 'N237') [[14.087501]]
('N105', 'N126') [[14.085202]]
('N28', 'N118') [[14.084238]]
('N58', 'N118') [[14.083982]]
('N201', 'M0P1') [[14.083657]]
('N30', 'N47') [[14.083148]]
('N47', 'N147') [[14.082756]]
('N208', 'N250') [[14.082561]]
('N47', 'N199') [[14.082526]]
('N8', 'N48') [[14.082073]]
('N30', 'M0P2') [[14.081919]]
('N146', 'N188') [[14.0819025]]
('N118', 'N252') [[14.08014]]
('N148', 'N252') [[14.079904]]
('N151', 'N216') [[14.076243]]
('N27', 'N167') [[14.076007]]
('N227', 'M0P2') [[14.075511]]
('N23', 'N80') [[14.074743]]
('N47', 'N249') [[14.0742445]]
('N149', 'M0P2') [[14.073419]]
('N158', 'N235') [[14.071899]]
('N126', 'N146') [[14.071056]]
('N148', 'N216') [[14.070491]]
('N203', 'M0P2') [[14.070351]]
('N27', 'N151') [[14.069448]]
('N79', 'N81') [[14.068725]]
('N146', 'N216') [[14.06506]]
('N47', 'N61') [[14.064764]]
('N16', 'N47') [[14.063592]]
('N133', 'N227') [[14.062199]]
('N123', 'M0P2') [[14.059549]]
('N134', 'M0P1') [[14.059532]]
('N105', 'N118') [[14.058512]]
('N166', 'M0P1') [[14.057917]]
('N47', 'N126') [[14.057239]]
('N30', 'N118') [[14.057149]]
('N2', 'M0P2') [[14.056509]]
('N16', 'N35') [[14.056414]]
('N55', 'N155') [[14.056413]]
('N80', 'N223') [[14.055441]]
('N23', 'N187') [[14.055166]]
('N126', 'N186') [[14.054578]]
('N17', 'N135') [[14.052322]]
('N47', 'N149') [[14.050814]]
('N118', 'N137') [[14.050285]]
('N64', 'N250') [[14.047537]]
('N81', 'N237') [[14.047286]]
('N188', 'N201') [[14.047196]]
('N80', 'N155') [[14.046466]]
('N28', 'M0P1') [[14.046363]]
('N80', 'N164') [[14.04582]]
('N88', 'N118') [[14.045725]]
('N27', 'N253') [[14.045687]]
('N120', 'N216') [[14.044615]]
('N44', 'N143') [[14.042636]]
('N5', 'M0P1') [[14.04053]]
('N47', 'N98') [[14.040203]]
('N180', 'M0P2') [[14.039806]]
('N10', 'N252') [[14.039141]]
('N47', 'N104') [[14.038315]]
('N87', 'N133') [[14.037293]]
('N195', 'M0P2') [[14.036674]]
('N147', 'N227') [[14.032655]]
('N172', 'M0P2') [[14.031093]]
('N106', 'N186') [[14.029722]]
('N37', 'N164') [[14.029555]]
('N221', 'N250') [[14.028071]]
('N124', 'N216') [[14.0275135]]
('N138', 'N188') [[14.0267]]
('N162', 'N216') [[14.026397]]
('N184', 'M0P2') [[14.02547]]
('N147', 'N250') [[14.024564]]
('N118', 'N210') [[14.02448]]
('N47', 'N192') [[14.023697]]
('N76', 'N216') [[14.022479]]
('N111', 'N118') [[14.0221405]]
('N169', 'M0P2') [[14.021576]]
('N81', 'N201') [[14.021372]]
('N25', 'M0P2') [[14.021261]]
('N55', 'N59') [[14.02023]]
('N12', 'N133') [[14.019712]]
('N80', 'N251') [[14.018987]]
('N81', 'N104') [[14.017986]]
('N114', 'N243') [[14.015971]]
('N160', 'M0P2') [[14.015491]]
('N47', 'N150') [[14.015013]]
('N43', 'N80') [[14.013458]]
('N37', 'N58') [[14.013215]]
('N188', 'N223') [[14.012945]]
('N81', 'N234') [[14.012212]]
('N146', 'N156') [[14.011707]]
('N118', 'N167') [[14.011533]]
('N8', 'N81') [[14.011233]]
('N44', 'N227') [[14.010566]]
('N118', 'N168') [[14.010413]]
('N26', 'N105') [[14.010126]]
('N63', 'M0P2') [[14.010008]]
('N47', 'N211') [[14.009878]]
('N17', 'N47') [[14.003422]]
('N120', 'M0P2') [[14.0027895]]
('N12', 'N44') [[14.000808]]
('N133', 'N250') [[14.000583]]
('N118', 'N126') [[14.0000925]]
('N143', 'M0P2') [[13.999126]]
('N86', 'M0P2') [[13.998573]]
('N130', 'N188') [[13.996362]]
('N26', 'N166') [[13.996031]]
('N8', 'N135') [[13.995968]]
('N149', 'N227') [[13.995942]]
('N118', 'N192') [[13.995828]]
('N120', 'N227') [[13.995729]]
('N96', 'N133') [[13.994847]]
('N96', 'N216') [[13.994587]]
('N23', 'N234') [[13.994334]]
('N188', 'N239') [[13.9941845]]
('N22', 'N250') [[13.993669]]
('N130', 'N135') [[13.992733]]
('N80', 'N123') [[13.992682]]
('N110', 'N216') [[13.992014]]
('N126', 'N145') [[13.9916725]]
('N126', 'N154') [[13.991607]]
('N47', 'N233') [[13.990439]]
('N122', 'N252') [[13.989848]]
('N7', 'N250') [[13.989462]]
('N149', 'N239') [[13.989308]]
('N25', 'N178') [[13.989213]]
('N47', 'N209') [[13.988492]]
('N119', 'N251') [[13.986906]]
('N80', 'N188') [[13.986572]]
('N55', 'N147') [[13.985729]]
('N80', 'N250') [[13.985153]]
('N118', 'N199') [[13.984132]]
('N168', 'M0P1') [[13.983638]]
('N188', 'N250') [[13.983477]]
('N251', 'M0P2') [[13.983394]]
('N81', 'N88') [[13.982879]]
('N23', 'N30') [[13.982643]]
('N244', 'N250') [[13.982307]]
('N96', 'N188') [[13.982055]]
('N23', 'N41') [[13.981119]]
('N96', 'N135') [[13.980615]]
('N1', 'N47') [[13.979091]]
('N88', 'N145') [[13.978795]]
('N80', 'N194') [[13.978652]]
('N27', 'N247') [[13.978619]]
('N81', 'N144') [[13.977938]]
('N188', 'N241') [[13.977855]]
('N81', 'N168') [[13.977469]]
('N58', 'N164') [[13.977335]]
('N10', 'N192') [[13.975508]]
('N88', 'N130') [[13.975018]]
('N47', 'N87') [[13.974515]]
('N81', 'N120') [[13.974491]]
('N8', 'N105') [[13.97448]]
('N27', 'N135') [[13.973861]]
('N52', 'N118') [[13.973507]]
('N15', 'N81') [[13.9725275]]
('N148', 'N208') [[13.972392]]
('N4', 'N55') [[13.972175]]
('N10', 'N147') [[13.971679]]
('N148', 'N185') [[13.971221]]
('N81', 'N82') [[13.970928]]
('N147', 'N156') [[13.970211]]
('N15', 'N45') [[13.969912]]
('N158', 'M0P2') [[13.969864]]
('N16', 'N118') [[13.969329]]
('N23', 'N188') [[13.968825]]
('N134', 'N164') [[13.967885]]
('N168', 'N188') [[13.967784]]
('N136', 'N151') [[13.967756]]
('N69', 'N81') [[13.967391]]
('N27', 'N47') [[13.966908]]
('N164', 'N244') [[13.966276]]
('N163', 'N212') [[13.965838]]
('N48', 'N81') [[13.965146]]
('N37', 'N167') [[13.964689]]
('N47', 'N178') [[13.964149]]
('N10', 'N81') [[13.963947]]
('N48', 'N253') [[13.963783]]
('N118', 'N208') [[13.96364]]
('N44', 'N117') [[13.9625845]]
('N118', 'N133') [[13.962109]]
('N30', 'N186') [[13.9613695]]
('N37', 'N186') [[13.961025]]
('N83', 'N167') [[13.959246]]
('N201', 'M0P2') [[13.958937]]
('N47', 'N58') [[13.95863]]
('N47', 'N127') [[13.958007]]
('N127', 'N252') [[13.957834]]
('N133', 'N178') [[13.95758]]
('N12', 'N209') [[13.957359]]
('N207', 'N216') [[13.956608]]
('N147', 'N164') [[13.956468]]
('N118', 'N247') [[13.956031]]
('N6', 'N250') [[13.955966]]
('N187', 'M0P2') [[13.9549055]]
('N168', 'N241') [[13.954815]]
('N55', 'N119') [[13.952941]]
('N148', 'N163') [[13.952848]]
('N55', 'N146') [[13.951047]]
('N10', 'N80') [[13.951039]]
('N156', 'N208') [[13.950137]]
('N47', 'N245') [[13.949557]]
('N23', 'N45') [[13.949487]]
('N24', 'N216') [[13.948231]]
('N33', 'N151') [[13.948047]]
('N139', 'N250') [[13.947625]]
('N133', 'N252') [[13.9473715]]
('N186', 'N233') [[13.945774]]
('N28', 'N47') [[13.945774]]
('N80', 'N245') [[13.945646]]
('N25', 'N216') [[13.9448595]]
('N55', 'N96') [[13.94469]]
('N28', 'N223') [[13.94417]]
('N20', 'N47') [[13.943687]]
('N149', 'N151') [[13.943439]]
('N104', 'N167') [[13.94329]]
('N12', 'N136') [[13.941551]]
('N55', 'N186') [[13.940228]]
('N37', 'N55') [[13.940089]]
('N167', 'N223') [[13.939902]]
('N29', 'N147') [[13.938719]]
('N23', 'N149') [[13.937365]]
('N48', 'N241') [[13.937176]]
('N80', 'N81') [[13.93645]]
('N25', 'N80') [[13.936106]]
('N54', 'M0P1') [[13.9361]]
('N118', 'N120') [[13.936041]]
('N93', 'M0P2') [[13.935881]]
('N50', 'N147') [[13.93573]]
('N135', 'N136') [[13.935545]]
('N81', 'N216') [[13.934544]]
('N37', 'N148') [[13.933878]]
('N8', 'N156') [[13.933715]]
('N135', 'N150') [[13.9335165]]
('N123', 'N145') [[13.93213]]
('N2', 'N80') [[13.931872]]
('N168', 'N208') [[13.9312315]]
('N69', 'N136') [[13.930117]]
('N114', 'N148') [[13.929691]]
('N126', 'N148') [[13.929636]]
('N127', 'N150') [[13.929319]]
('N133', 'N150') [[13.92754]]
('N47', 'N166') [[13.926624]]
('N118', 'N170') [[13.925869]]
('N87', 'N170') [[13.925643]]
('N10', 'N55') [[13.92548]]
('N80', 'N96') [[13.925407]]
('N27', 'N113') [[13.92514]]
('N81', 'N167') [[13.925129]]
('N50', 'N216') [[13.923636]]
('N75', 'N135') [[13.923542]]
('N214', 'N216') [[13.921624]]
('N122', 'N250') [[13.920412]]
('N20', 'N80') [[13.9200945]]
('N37', 'N85') [[13.919771]]
('N118', 'N156') [[13.919486]]
('N47', 'N153') [[13.919408]]
('N64', 'M0P2') [[13.919212]]
('N119', 'N133') [[13.918907]]
('N12', 'N55') [[13.918806]]
('N27', 'N120') [[13.917877]]
('N170', 'N252') [[13.917756]]
('N59', 'N135') [[13.917641]]
('N163', 'N237') [[13.916714]]
('N126', 'N156') [[13.916397]]
('N48', 'N210') [[13.915733]]
('N81', 'N94') [[13.914254]]
('N47', 'N242') [[13.913997]]
('N41', 'M0P2') [[13.9131]]
('N58', 'N143') [[13.912365]]
('N117', 'N163') [[13.912347]]
('N136', 'N192') [[13.911965]]
('N112', 'M0P2') [[13.911128]]
('N12', 'N143') [[13.910562]]
('N185', 'N216') [[13.909311]]
('N119', 'M0P1') [[13.90919]]
('N130', 'N250') [[13.9086075]]
('N104', 'M0P2') [[13.908288]]
('N135', 'N163') [[13.908031]]
('N27', 'N118') [[13.907607]]
('N27', 'N186') [[13.905319]]
('N81', 'N155') [[13.905259]]
('N47', 'N169') [[13.90513]]
('N48', 'N160') [[13.904395]]
('N48', 'N150') [[13.904191]]
('N46', 'N150') [[13.904157]]
('N23', 'N192') [[13.904156]]
('N55', 'N227') [[13.903459]]
('N160', 'N216') [[13.902808]]
('N5', 'N47') [[13.90269]]
('N30', 'N119') [[13.90234]]
('N80', 'N130') [[13.90186]]
('N135', 'N152') [[13.901103]]
('N149', 'N216') [[13.9009695]]
('N133', 'N244') [[13.900597]]
('N85', 'N96') [[13.8998]]
('N69', 'N216') [[13.899131]]
('N136', 'N223') [[13.898802]]
('N88', 'N233') [[13.898626]]
('N135', 'N167') [[13.898561]]
('N81', 'N133') [[13.897565]]
('N233', 'N250') [[13.896969]]
('N47', 'N137') [[13.895763]]
('N118', 'N201') [[13.89502]]
('N148', 'N153') [[13.89458]]
('N188', 'N237') [[13.893441]]
('N15', 'N30') [[13.893083]]
('N150', 'N164') [[13.892544]]
('N87', 'N252') [[13.892469]]
('N5', 'N166') [[13.892333]]
('N63', 'N216') [[13.89219]]
('N50', 'M0P1') [[13.892121]]
('N48', 'N55') [[13.891296]]
('N85', 'N216') [[13.889531]]
('N118', 'N140') [[13.889282]]
('N153', 'M0P2') [[13.888051]]
('N147', 'N223') [[13.88797]]
('N27', 'N31') [[13.887875]]
('N48', 'N123') [[13.887361]]
('N55', 'N135') [[13.8870535]]
('N47', 'N197') [[13.886855]]
('N26', 'N81') [[13.886494]]
('N32', 'M0P2') [[13.885218]]
('N139', 'N167') [[13.884864]]
('N15', 'N143') [[13.884797]]
('N37', 'N133') [[13.884508]]
('N47', 'N124') [[13.884189]]
('N78', 'N188') [[13.884187]]
('N47', 'N247') [[13.88406]]
('N8', 'N47') [[13.883355]]
('N23', 'N216') [[13.883037]]
('N81', 'N125') [[13.88283]]
('N43', 'M0P2') [[13.88262]]
('N155', 'N244') [[13.882441]]
('N133', 'N201') [[13.882258]]
('N146', 'N227') [[13.881986]]
('N133', 'N148') [[13.881506]]
('N81', 'N87') [[13.881289]]
('N120', 'N145') [[13.880756]]
('N44', 'N105') [[13.880368]]
('N136', 'N216') [[13.880155]]
('N80', 'N135') [[13.880118]]
('N29', 'N41') [[13.88005]]
('N55', 'N240') [[13.879347]]
('N47', 'N86') [[13.878836]]
('N188', 'N252') [[13.878689]]
('N43', 'N55') [[13.876697]]
('N23', 'N55') [[13.875537]]
('N150', 'N192') [[13.875238]]
('N146', 'N151') [[13.874711]]
('N26', 'N119') [[13.873339]]
('N20', 'N133') [[13.873206]]
('N104', 'N147') [[13.871986]]
('N63', 'N163') [[13.87164]]
('N81', 'N135') [[13.871589]]
('N47', 'N64') [[13.871078]]
('N250', 'M0P2') [[13.869749]]
('N69', 'N96') [[13.869534]]
('N88', 'N253') [[13.869046]]
('N88', 'N150') [[13.868744]]
('N209', 'N235') [[13.868588]]
('N118', 'N136') [[13.868211]]
('N55', 'N162') [[13.867589]]
('N30', 'N102') [[13.867575]]
('N30', 'N127') [[13.867535]]
('N12', 'N207') [[13.866517]]
('N151', 'N243') [[13.866046]]
('N186', 'N188') [[13.865985]]
('N30', 'N229') [[13.86586]]
('N120', 'N130') [[13.86539]]
('N58', 'N136') [[13.865256]]
('N47', 'M0P1') [[13.864728]]
('N8', 'N23') [[13.864722]]
('N48', 'N107') [[13.863908]]
('N23', 'N96') [[13.863074]]
('N79', 'N245') [[13.862495]]
('N130', 'N133') [[13.860976]]
('N55', 'N148') [[13.860812]]
('N44', 'N237') [[13.860419]]
('N48', 'N105') [[13.860212]]
('N133', 'N157') [[13.860095]]
('N25', 'N27') [[13.859809]]
('N59', 'N223') [[13.859434]]
('N15', 'N185') [[13.8593645]]
('N145', 'N174') [[13.859107]]
('N61', 'N80') [[13.858941]]
('N151', 'M0P1') [[13.858627]]
('N69', 'N80') [[13.8585615]]
('N43', 'N158') [[13.858063]]
('N133', 'N143') [[13.857461]]
('N37', 'N47') [[13.855912]]
('N48', 'N162') [[13.855632]]
('N8', 'N126') [[13.855404]]
('N47', 'N55') [[13.8552]]
('N124', 'N186') [[13.855135]]
('N145', 'N188') [[13.855072]]
('N27', 'N250') [[13.854529]]
('N22', 'N50') [[13.854417]]
('N98', 'N168') [[13.853783]]
('N26', 'N156') [[13.85378]]
('N163', 'N188') [[13.853702]]
('N31', 'N105') [[13.85252]]
('N82', 'N150') [[13.852318]]
('N43', 'N81') [[13.852206]]
('N145', 'N146') [[13.851862]]
