('M0P1', 'M0P2') [[38.6604]]
('N79', 'N98') [[18.522757]]
('N9', 'N62') [[18.521832]]
('N110', 'N165') [[18.521778]]
('N84', 'N105') [[18.521616]]
('N113', 'N167') [[18.52139]]
('N0', 'N63') [[18.520885]]
('N62', 'N67') [[18.520855]]
('N54', 'N62') [[18.51996]]
('N77', 'N156') [[18.519756]]
('N63', 'N67') [[18.51709]]
('N112', 'N116') [[18.516933]]
('N141', 'N231') [[18.515818]]
('N188', 'N202') [[18.50994]]
('N67', 'N92') [[18.509512]]
('N37', 'N186') [[18.508972]]
('N56', 'N220') [[18.507586]]
('N99', 'N231') [[18.505959]]
('N62', 'N113') [[18.505812]]
('N163', 'N229') [[18.50414]]
('N210', 'N218') [[18.503477]]
('N141', 'N235') [[18.502659]]
('N56', 'N156') [[18.500532]]
('N62', 'N222') [[18.500206]]
('N175', 'N231') [[18.498653]]
('N63', 'N156') [[18.498041]]
('N74', 'N113') [[18.496588]]
('N23', 'N99') [[18.496439]]
('N141', 'N167') [[18.495443]]
('N125', 'N141') [[18.49524]]
('N132', 'N163') [[18.494905]]
('N138', 'N231') [[18.49471]]
('N23', 'N215') [[18.494497]]
('N56', 'N224') [[18.492056]]
('N236', 'N245') [[18.491552]]
('N67', 'N156') [[18.490925]]
('N98', 'N242') [[18.4903]]
('N74', 'N231') [[18.490145]]
('N44', 'N63') [[18.486872]]
('N62', 'N138') [[18.486837]]
('N0', 'N62') [[18.485529]]
('N165', 'N245') [[18.483671]]
('N156', 'N222') [[18.483154]]
('N27', 'N242') [[18.482698]]
('N144', 'N200') [[18.48188]]
('N23', 'N135') [[18.480904]]
('N62', 'N63') [[18.480371]]
('N214', 'N231') [[18.480015]]
('N168', 'N200') [[18.477966]]
('N37', 'N218') [[18.477722]]
('N56', 'N200') [[18.477674]]
('N7', 'N231') [[18.47748]]
('N4', 'N26') [[18.47637]]
('N214', 'N218') [[18.474442]]
('N182', 'N195') [[18.4744]]
('N23', 'N231') [[18.474228]]
('N62', 'N242') [[18.474049]]
('N216', 'N220') [[18.473179]]
('N26', 'N245') [[18.472885]]
('N4', 'N99') [[18.472298]]
('N70', 'N200') [[18.472214]]
('N33', 'N202') [[18.471676]]
('N163', 'N167') [[18.47042]]
('N9', 'N195') [[18.470324]]
('N55', 'N165') [[18.470158]]
('N9', 'N70') [[18.469904]]
('N62', 'N232') [[18.469069]]
('N63', 'N79') [[18.466646]]
('N70', 'N182') [[18.466461]]
('N55', 'N92') [[18.46515]]
('N63', 'N235') [[18.464525]]
('N53', 'N231') [[18.46369]]
('N141', 'N186') [[18.463387]]
('N62', 'N241') [[18.46306]]
('N23', 'N92') [[18.461546]]
('N196', 'N216') [[18.461103]]
('N196', 'N245') [[18.461023]]
('N9', 'N225') [[18.460829]]
('N9', 'N53') [[18.460665]]
('N7', 'N67') [[18.460161]]
('N55', 'N243') [[18.459436]]
('N7', 'N222') [[18.458967]]
('N144', 'N243') [[18.45852]]
('N63', 'N66') [[18.457293]]
('N19', 'N116') [[18.456924]]
('N63', 'N188') [[18.456171]]
('N12', 'N242') [[18.455967]]
('N214', 'N216') [[18.455305]]
('N195', 'N245') [[18.454823]]
('N60', 'N245') [[18.453894]]
('N174', 'N195') [[18.453674]]
('N165', 'N243') [[18.451904]]
('N144', 'N220') [[18.451372]]
('N224', 'N245') [[18.451303]]
('N63', 'N214') [[18.451273]]
('N215', 'N250') [[18.451164]]
('N9', 'N106') [[18.45084]]
('N12', 'N214') [[18.450596]]
('N27', 'N70') [[18.450525]]
('N62', 'N214') [[18.450436]]
('N23', 'N143') [[18.449322]]
('N79', 'N167') [[18.448702]]
('N168', 'N242') [[18.448313]]
('N27', 'N188') [[18.447134]]
('N9', 'N115') [[18.446756]]
('N200', 'N202') [[18.446531]]
('N39', 'N167') [[18.446339]]
('N9', 'N33') [[18.446192]]
('N27', 'N63') [[18.445774]]
('N93', 'N229') [[18.444803]]
('N43', 'N67') [[18.444147]]
('N63', 'N193') [[18.44354]]
('N155', 'N245') [[18.442715]]
('N12', 'N141') [[18.442318]]
('N55', 'N196') [[18.438925]]
('N63', 'N165') [[18.438297]]
('N231', 'N232') [[18.438293]]
('N0', 'N218') [[18.43746]]
('N162', 'N231') [[18.436857]]
('N55', 'N245') [[18.43666]]
('N106', 'N189') [[18.436157]]
('N222', 'N242') [[18.435326]]
('N214', 'N220') [[18.43489]]
('N111', 'N133') [[18.43468]]
('N60', 'N220') [[18.434532]]
('N188', 'N243') [[18.433893]]
('N23', 'N105') [[18.433561]]
('N7', 'N220') [[18.43169]]
('N19', 'N163') [[18.431282]]
('N26', 'N242') [[18.430311]]
('N188', 'N215') [[18.430067]]
('N98', 'N186') [[18.429506]]
('N27', 'N216') [[18.427404]]
('N116', 'N216') [[18.427248]]
('N163', 'N231') [[18.427055]]
('N56', 'N143') [[18.427044]]
('N146', 'N245') [[18.425522]]
('N168', 'N214') [[18.425367]]
('N85', 'N139') [[18.425335]]
('N89', 'N231') [[18.423664]]
('N12', 'N167') [[18.423414]]
('N79', 'N216') [[18.422546]]
('N246', 'N248') [[18.42251]]
('N200', 'N231') [[18.4216]]
('N84', 'N196') [[18.421436]]
('N200', 'N243') [[18.42099]]
('N4', 'N249') [[18.420645]]
('N61', 'N84') [[18.420021]]
('N45', 'N210') [[18.419884]]
('N231', 'N238') [[18.419827]]
('N2', 'N200') [[18.41895]]
('N79', 'N155') [[18.418509]]
('N25', 'N79') [[18.418274]]
('N0', 'N163') [[18.417652]]
('N79', 'N198') [[18.417372]]
('N66', 'N79') [[18.416914]]
('N202', 'N211') [[18.416712]]
('N200', 'N208') [[18.416399]]
('N62', 'N196') [[18.416262]]
('N41', 'N245') [[18.414846]]
('N97', 'N196') [[18.413511]]
('N55', 'N67') [[18.413157]]
('N196', 'N210') [[18.411768]]
('N188', 'N222') [[18.411251]]
('N99', 'N245') [[18.411205]]
('N70', 'N174') [[18.41039]]
('N2', 'N231') [[18.409966]]
('N63', 'N247') [[18.409426]]
('N242', 'N249') [[18.40913]]
('N53', 'N139') [[18.409119]]
('N106', 'N216') [[18.408297]]
('N24', 'N165') [[18.408047]]
('N174', 'N196') [[18.40358]]
('N116', 'N231') [[18.403101]]
('N196', 'N243') [[18.402964]]
('N79', 'N210') [[18.40214]]
('N7', 'N53') [[18.40123]]
('N186', 'N225') [[18.399271]]
('N105', 'N245') [[18.398088]]
('N55', 'N62') [[18.397676]]
('N142', 'N220') [[18.397097]]
('N33', 'N54') [[18.397097]]
('N23', 'N188') [[18.395887]]
('N220', 'N245') [[18.395573]]
('N214', 'N250') [[18.39539]]
('N67', 'N242') [[18.394743]]
('N98', 'N165') [[18.394567]]
('N4', 'N53') [[18.39214]]
('N141', 'N216') [[18.391487]]
('N9', 'N98') [[18.391165]]
('N158', 'N188') [[18.390697]]
('N126', 'N242') [[18.390198]]
('N13', 'N105') [[18.389559]]
('N225', 'N231') [[18.389538]]
('N12', 'N70') [[18.388191]]
('N229', 'N243') [[18.38767]]
('N200', 'N245') [[18.386684]]
('N216', 'N250') [[18.385647]]
('N13', 'N67') [[18.38561]]
('N55', 'N231') [[18.385548]]
('N157', 'N229') [[18.384169]]
('N37', 'N231') [[18.383625]]
('N185', 'N220') [[18.3835]]
('N99', 'N220') [[18.383188]]
('N29', 'N55') [[18.383074]]
('N66', 'N150') [[18.382975]]
('N79', 'N202') [[18.381456]]
('N55', 'N156') [[18.380814]]
('N154', 'N167') [[18.379915]]
('N144', 'N245') [[18.37982]]
('N196', 'N218') [[18.379765]]
('N66', 'N250') [[18.379555]]
('N137', 'N242') [[18.378366]]
('N70', 'N246') [[18.37803]]
('N63', 'N116') [[18.377583]]
('N63', 'N178') [[18.37723]]
('N153', 'N243') [[18.377085]]
('N55', 'N181') [[18.377079]]
('N37', 'N245') [[18.376875]]
('N4', 'N17') [[18.37554]]
('N55', 'N163') [[18.37502]]
('N23', 'N241') [[18.374275]]
('N221', 'N245') [[18.373762]]
('N183', 'N200') [[18.373596]]
('N122', 'N156') [[18.373306]]
('N13', 'N63') [[18.372784]]
('N56', 'N222') [[18.37266]]
('N185', 'N195') [[18.372145]]
('N13', 'N26') [[18.37183]]
('N33', 'N214') [[18.371004]]
('N23', 'N163') [[18.370289]]
('N144', 'N242') [[18.369125]]
('N47', 'N214') [[18.369036]]
('N176', 'N231') [[18.368774]]
('N0', 'N37') [[18.367823]]
('N33', 'N208') [[18.367311]]
('N9', 'N224') [[18.366665]]
('N70', 'N214') [[18.366413]]
('N70', 'N231') [[18.366003]]
('N70', 'N198') [[18.365835]]
('N232', 'N243') [[18.365814]]
('N37', 'N210') [[18.365486]]
('N67', 'N91') [[18.365213]]
('N0', 'N23') [[18.364882]]
('N0', 'N4') [[18.364517]]
('N79', 'N116') [[18.364498]]
('N79', 'N141') [[18.364162]]
('N163', 'N242') [[18.363804]]
('N235', 'N242') [[18.363548]]
('N99', 'N163') [[18.363329]]
('N120', 'N245') [[18.363289]]
('N53', 'N60') [[18.362904]]
('N167', 'N250') [[18.362171]]
('N13', 'N225') [[18.361479]]
('N137', 'N208') [[18.36127]]
('N56', 'N83') [[18.360971]]
('N214', 'N222') [[18.36049]]
('N23', 'N168') [[18.360434]]
('N9', 'N196') [[18.359806]]
('N55', 'N216') [[18.35957]]
('N106', 'N231') [[18.358995]]
('N2', 'N67') [[18.357534]]
('N210', 'N237') [[18.357492]]
('N33', 'N188') [[18.356604]]
('N143', 'N229') [[18.356518]]
('N70', 'N205') [[18.355618]]
('N156', 'N229') [[18.355614]]
('N12', 'N220') [[18.355444]]
('N9', 'N55') [[18.355358]]
('N99', 'N188') [[18.354115]]
('N62', 'N159') [[18.354033]]
('N53', 'N220') [[18.354029]]
('N124', 'N214') [[18.353897]]
('N115', 'N156') [[18.353302]]
('N162', 'N167') [[18.353247]]
('N105', 'N249') [[18.353134]]
('N205', 'N225') [[18.352995]]
('N174', 'N205') [[18.352764]]
('N12', 'N67') [[18.35275]]
('N23', 'N116') [[18.352585]]
('N182', 'N229') [[18.351173]]
('N31', 'N222') [[18.351133]]
('N182', 'N220') [[18.351044]]
('N9', 'N186') [[18.350132]]
('N27', 'N110') [[18.349636]]
('N143', 'N222') [[18.349388]]
('N116', 'N188') [[18.347948]]
('N9', 'N208') [[18.34731]]
('N0', 'N116') [[18.346043]]
('N106', 'N196') [[18.34549]]
('N62', 'N132') [[18.34459]]
('N141', 'N250') [[18.34448]]
('N39', 'N165') [[18.344318]]
('N143', 'N167') [[18.344063]]
('N200', 'N215') [[18.343882]]
('N55', 'N158') [[18.343775]]
('N27', 'N67') [[18.342665]]
('N86', 'N195') [[18.342503]]
('N137', 'N188') [[18.34237]]
('N85', 'N141') [[18.341507]]
('N25', 'N165') [[18.341433]]
('N27', 'N158') [[18.341368]]
('N202', 'N222') [[18.341202]]
('N78', 'N231') [[18.34025]]
('N57', 'N62') [[18.339542]]
('N238', 'N242') [[18.337566]]
('N116', 'N163') [[18.33637]]
('N114', 'N231') [[18.335377]]
('N19', 'N63') [[18.335314]]
('N137', 'N201') [[18.33448]]
('N0', 'N214') [[18.33391]]
('N30', 'N200') [[18.33388]]
('N1', 'N144') [[18.333723]]
('N0', 'N105') [[18.3337]]
('N33', 'N91') [[18.332993]]
('N98', 'N231') [[18.332489]]
('N70', 'N79') [[18.332426]]
('N66', 'N141') [[18.332018]]
('N229', 'N245') [[18.331865]]
('N60', 'N63') [[18.331045]]
('N144', 'N210') [[18.330748]]
('N167', 'N231') [[18.33038]]
('N158', 'N223') [[18.33028]]
('N57', 'N67') [[18.329958]]
('N62', 'N188') [[18.329306]]
('N62', 'N243') [[18.32862]]
('N23', 'N182') [[18.327974]]
('N7', 'N23') [[18.327936]]
('N23', 'N249') [[18.327688]]
('N38', 'N245') [[18.327604]]
('N116', 'N214') [[18.327532]]
('N29', 'N245') [[18.32731]]
('N56', 'N195') [[18.326372]]
('N214', 'N245') [[18.325771]]
('N9', 'N222') [[18.32551]]
('N60', 'N105') [[18.325027]]
('N7', 'N13') [[18.32431]]
('N53', 'N210') [[18.32416]]
('N62', 'N210') [[18.323992]]
('N63', 'N144') [[18.323755]]
('N4', 'N144') [[18.32219]]
('N104', 'N220') [[18.32218]]
('N53', 'N225') [[18.32179]]
('N141', 'N182') [[18.321596]]
('N22', 'N144') [[18.321423]]
('N63', 'N236') [[18.321348]]
('N63', 'N70') [[18.321001]]
('N168', 'N174') [[18.320553]]
('N25', 'N231') [[18.320538]]
('N80', 'N167') [[18.319893]]
('N8', 'N242') [[18.319649]]
('N7', 'N105') [[18.3195]]
('N31', 'N163') [[18.31928]]
('N99', 'N196') [[18.318966]]
('N186', 'N243') [[18.318275]]
('N70', 'N197') [[18.31817]]
('N70', 'N202') [[18.317865]]
('N198', 'N215') [[18.317678]]
('N23', 'N88') [[18.316973]]
('N156', 'N243') [[18.316969]]
('N63', 'N97') [[18.316826]]
('N4', 'N231') [[18.316605]]
('N26', 'N141') [[18.316366]]
('N218', 'N245') [[18.315092]]
('N144', 'N231') [[18.314707]]
('N182', 'N243') [[18.314617]]
('N55', 'N186') [[18.313957]]
('N117', 'N200') [[18.313711]]
('N222', 'N228') [[18.31354]]
('N74', 'N243') [[18.31338]]
('N85', 'N214') [[18.3124]]
('N179', 'N237') [[18.312117]]
('N143', 'N214') [[18.311966]]
('N189', 'N250') [[18.311409]]
('N70', 'N222') [[18.311403]]
('N66', 'N72') [[18.311354]]
('N13', 'N231') [[18.311344]]
('N144', 'N196') [[18.311054]]
('N84', 'N208') [[18.311016]]
('N144', 'N202') [[18.310732]]
('N195', 'N196') [[18.310396]]
('N122', 'N154') [[18.309921]]
('N23', 'N247') [[18.309866]]
('N210', 'N242') [[18.309824]]
('N70', 'N98') [[18.309504]]
('N62', 'N116') [[18.307644]]
('N115', 'N222') [[18.307203]]
('N115', 'N231') [[18.307142]]
('N8', 'N55') [[18.306967]]
('N188', 'N250') [[18.306845]]
('N215', 'N247') [[18.306377]]
('N115', 'N193') [[18.304453]]
('N22', 'N79') [[18.303719]]
('N50', 'N188') [[18.303633]]
('N204', 'N231') [[18.30275]]
('N143', 'N215') [[18.301193]]
('N168', 'M0P1') [[18.301134]]
('N96', 'N144') [[18.300613]]
('N74', 'N200') [[18.300194]]
('N54', 'N188') [[18.299583]]
('N55', 'N246') [[18.29942]]
('N57', 'N186') [[18.298845]]
('N115', 'N243') [[18.298607]]
('N205', 'N245') [[18.297983]]
('N215', 'N219') [[18.29793]]
('N105', 'N216') [[18.297323]]
('N55', 'N242') [[18.296556]]
('N19', 'N202') [[18.296429]]
('N85', 'N243') [[18.295734]]
('N56', 'N185') [[18.295517]]
('N188', 'N235') [[18.294058]]
('N195', 'N222') [[18.293684]]
('N135', 'N222') [[18.293447]]
('N163', 'N188') [[18.293304]]
('N0', 'N110') [[18.290384]]
('N143', 'N144') [[18.28982]]
('N24', 'N200') [[18.289011]]
('N30', 'N60') [[18.288502]]
('N110', 'N231') [[18.288376]]
('N63', 'N167') [[18.288214]]
('N9', 'N67') [[18.288013]]
('N208', 'N218') [[18.287823]]
('N62', 'N101') [[18.286076]]
('N205', 'N231') [[18.286068]]
('N23', 'N25') [[18.285885]]
('N163', 'N197') [[18.28511]]
('N4', 'N236') [[18.285088]]
('N27', 'N233') [[18.284887]]
('N33', 'N167') [[18.28402]]
('N67', 'N84') [[18.283562]]
('N141', 'N200') [[18.28251]]
('N23', 'N77') [[18.282402]]
('N154', 'N214') [[18.281918]]
('N33', 'N156') [[18.281576]]
('N45', 'N221') [[18.280972]]
('N79', 'N235') [[18.280516]]
('N112', 'N125') [[18.2802]]
('N167', 'N215') [[18.279633]]
('N199', 'N218') [[18.279417]]
('N25', 'N245') [[18.279144]]
('N74', 'N214') [[18.279055]]
('N62', 'N79') [[18.278183]]
('N127', 'N186') [[18.277872]]
('N174', 'N220') [[18.277643]]
('N239', 'N245') [[18.277525]]
('N221', 'N236') [[18.277365]]
('N0', 'N84') [[18.277102]]
('N99', 'N214') [[18.276777]]
('N56', 'N198') [[18.276712]]
('N143', 'N202') [[18.276058]]
('N45', 'N168') [[18.275536]]
('N224', 'N242') [[18.275208]]
('N79', 'N125') [[18.27508]]
('N23', 'N183') [[18.27503]]
('N104', 'N216') [[18.27463]]
('N120', 'N205') [[18.274555]]
('N0', 'N70') [[18.27452]]
('N50', 'N242') [[18.27442]]
('N63', 'N113') [[18.274357]]
('N86', 'N231') [[18.274324]]
('N19', 'N245') [[18.27414]]
('N85', 'N242') [[18.274124]]
('N6', 'N200') [[18.273623]]
('N0', 'N245') [[18.273205]]
('N72', 'N245') [[18.273193]]
('N63', 'N242') [[18.273056]]
('N13', 'N55') [[18.272999]]
('N39', 'N186') [[18.27278]]
('N167', 'N216') [[18.272644]]
('N56', 'N70') [[18.271866]]
('N79', 'N237') [[18.271864]]
('N30', 'N84') [[18.270386]]
('N79', 'N195') [[18.269787]]
('N66', 'N222') [[18.269138]]
('N2', 'N23') [[18.268478]]
('N182', 'N250') [[18.26682]]
('N144', 'N229') [[18.266788]]
('N79', 'N165') [[18.266626]]
('N86', 'N167') [[18.26652]]
('N114', 'N243') [[18.266415]]
('N216', 'N231') [[18.266356]]
('N182', 'N231') [[18.26631]]
('N63', 'N141') [[18.26631]]
('N53', 'N66') [[18.265394]]
('N63', 'N157') [[18.264965]]
('N215', 'N216') [[18.264957]]
('N193', 'N202') [[18.26312]]
('N24', 'N70') [[18.262457]]
('N184', 'N245') [[18.262367]]
('N105', 'N242') [[18.261747]]
('N25', 'N222') [[18.261623]]
('N98', 'N167') [[18.26047]]
('N144', 'N237') [[18.260344]]
('N63', 'N137') [[18.260239]]
('N106', 'N222') [[18.259827]]
('N23', 'N141') [[18.259695]]
('N63', 'N183') [[18.258614]]
('N62', 'N158') [[18.258253]]
('N23', 'N91') [[18.257637]]
('N220', 'N231') [[18.257597]]
('N0', 'N13') [[18.257456]]
('N202', 'N214') [[18.257357]]
('N0', 'N79') [[18.256462]]
('N165', 'N220') [[18.255638]]
('N0', 'N219') [[18.254915]]
('N195', 'N220') [[18.254595]]
('N37', 'N143') [[18.254543]]
('N63', 'N222') [[18.254194]]
('N163', 'N202') [[18.254114]]
('N117', 'N245') [[18.253918]]
('N163', 'N216') [[18.253815]]
('N62', 'N253') [[18.252773]]
('N183', 'N216') [[18.252386]]
('N23', 'N54') [[18.251642]]
('N23', 'N186') [[18.250446]]
('N23', 'N75') [[18.250229]]
('N195', 'N200') [[18.250154]]
('N55', 'N74') [[18.249899]]
('N54', 'N195') [[18.249893]]
('N98', 'N214') [[18.24986]]
('N27', 'N182') [[18.249826]]
('N126', 'N214') [[18.249735]]
('N37', 'N86') [[18.249638]]
('N228', 'N229') [[18.249348]]
('N53', 'N70') [[18.249044]]
('N144', 'N154') [[18.24789]]
('N144', 'N182') [[18.245525]]
('N156', 'N230') [[18.245405]]
('N188', 'N225') [[18.244894]]
('N103', 'N110') [[18.24441]]
('N23', 'N167') [[18.244087]]
('N188', 'N242') [[18.243996]]
('N62', 'N230') [[18.24388]]
('N67', 'N243') [[18.243708]]
('N196', 'N230') [[18.24365]]
('N163', 'N246') [[18.24355]]
('N62', 'N141') [[18.243172]]
('N195', 'N230') [[18.243149]]
('N63', 'N84') [[18.242691]]
('N208', 'N216') [[18.242464]]
('N4', 'N185') [[18.24243]]
('N23', 'N196') [[18.242336]]
('N8', 'N231') [[18.242046]]
('N43', 'N70') [[18.241344]]
('N183', 'N222') [[18.24125]]
('N231', 'N249') [[18.241169]]
('N67', 'N202') [[18.240501]]
('N13', 'N91') [[18.239832]]
('N208', 'N214') [[18.239567]]
('N79', 'N150') [[18.23956]]
