('M0P1', 'M0P2') [[44.469196]]
('N61', 'N115') [[18.813675]]
('N35', 'N223') [[18.810547]]
('N35', 'N191') [[18.806158]]
('N94', 'N145') [[18.803743]]
('N153', 'N180') [[18.799719]]
('N0', 'N35') [[18.799063]]
('N180', 'N248') [[18.798758]]
('N66', 'N112') [[18.79864]]
('N183', 'N220') [[18.796562]]
('N7', 'N248') [[18.794817]]
('N247', 'N248') [[18.793917]]
('N152', 'N247') [[18.793137]]
('N162', 'N165') [[18.792643]]
('N53', 'N152') [[18.788874]]
('N22', 'N158') [[18.785198]]
('N64', 'N69') [[18.781761]]
('N44', 'N92') [[18.780704]]
('N106', 'N154') [[18.778728]]
('N34', 'N162') [[18.77803]]
('N105', 'N159') [[18.777603]]
('N158', 'N231') [[18.775509]]
('N64', 'N223') [[18.774912]]
('N60', 'N158') [[18.771702]]
('N61', 'N227') [[18.769363]]
('N66', 'N149') [[18.76926]]
('N115', 'N215') [[18.767849]]
('N25', 'N34') [[18.766483]]
('N149', 'N158') [[18.762848]]
('N53', 'N203') [[18.762238]]
('N83', 'N92') [[18.761982]]
('N37', 'N180') [[18.761612]]
('N98', 'N149') [[18.761562]]
('N149', 'N189') [[18.76149]]
('N80', 'N154') [[18.760319]]
('N112', 'N180') [[18.758923]]
('N169', 'N178') [[18.757633]]
('N115', 'N162') [[18.757494]]
('N165', 'N247') [[18.757385]]
('N25', 'N54') [[18.75666]]
('N148', 'N152') [[18.75247]]
('N108', 'N180') [[18.752445]]
('N116', 'N149') [[18.75161]]
('N92', 'N105') [[18.751066]]
('N180', 'N202') [[18.749954]]
('N64', 'N148') [[18.749094]]
('N1', 'N25') [[18.748957]]
('N106', 'N165') [[18.74887]]
('N50', 'N180') [[18.74837]]
('N158', 'N244') [[18.747461]]
('N105', 'N121') [[18.747269]]
('N105', 'N147') [[18.745094]]
('N61', 'N152') [[18.743723]]
('N148', 'N224') [[18.742468]]
('N25', 'N62') [[18.74229]]
('N64', 'N165') [[18.741514]]
('N149', 'N201') [[18.740698]]
('N70', 'N148') [[18.739569]]
('N44', 'N53') [[18.737415]]
('N126', 'N238') [[18.736315]]
('N25', 'N149') [[18.735058]]
('N53', 'N251') [[18.73449]]
('N36', 'N158') [[18.734018]]
('N47', 'N53') [[18.732775]]
('N112', 'N113') [[18.732693]]
('N1', 'N220') [[18.730696]]
('N158', 'N199') [[18.73034]]
('N196', 'N203') [[18.73033]]
('N148', 'N159') [[18.72892]]
('N14', 'N162') [[18.728636]]
('N158', 'N183') [[18.72805]]
('N163', 'N238') [[18.724314]]
('N136', 'N165') [[18.72339]]
('N80', 'N149') [[18.723362]]
('N35', 'N61') [[18.722586]]
('N166', 'N238') [[18.722502]]
('N7', 'N180') [[18.721666]]
('N27', 'N64') [[18.72033]]
('N0', 'N247') [[18.718752]]
('N35', 'N110') [[18.71855]]
('N61', 'N169') [[18.717964]]
('N154', 'M0P2') [[18.714554]]
('N153', 'N165') [[18.71232]]
('N110', 'N115') [[18.711744]]
('N22', 'N25') [[18.711733]]
('N70', 'N196') [[18.711584]]
('N55', 'N148') [[18.710682]]
('N154', 'N201') [[18.709812]]
('N44', 'N148') [[18.709114]]
('N61', 'N65') [[18.70536]]
('N22', 'N108') [[18.704935]]
('N158', 'N165') [[18.703556]]
('N83', 'N148') [[18.7034]]
('N152', 'N190') [[18.703394]]
('N115', 'N148') [[18.70334]]
('N53', 'N109') [[18.701626]]
('N83', 'N158') [[18.6998]]
('N64', 'N162') [[18.697115]]
('N22', 'N201') [[18.69649]]
('N92', 'N201') [[18.695202]]
('N54', 'N61') [[18.69514]]
('N83', 'N154') [[18.694006]]
('N19', 'N115') [[18.693314]]
('N35', 'N162') [[18.693087]]
('N71', 'N238') [[18.691528]]
('N177', 'N247') [[18.691359]]
('N148', 'N166') [[18.69065]]
('N31', 'N136') [[18.690521]]
('N125', 'N148') [[18.689291]]
('N80', 'N141') [[18.68928]]
('N105', 'N152') [[18.688955]]
('N25', 'N64') [[18.688955]]
('N74', 'N148') [[18.688723]]
('N83', 'N112') [[18.688175]]
('N17', 'N165') [[18.687635]]
('N0', 'N106') [[18.687094]]
('N53', 'N227') [[18.68689]]
('N136', 'N180') [[18.68656]]
('N66', 'N159') [[18.686123]]
('N154', 'N248') [[18.685802]]
('N136', 'N166') [[18.685116]]
('N66', 'N248') [[18.683603]]
('N47', 'N152') [[18.683386]]
('N113', 'N180') [[18.68287]]
('N55', 'N154') [[18.681686]]
('N64', 'N66') [[18.680483]]
('N140', 'N158') [[18.678606]]
('N115', 'N247') [[18.678162]]
('N13', 'N105') [[18.678076]]
('N94', 'N149') [[18.677681]]
('N100', 'N220') [[18.676357]]
('N53', 'N162') [[18.675327]]
('N55', 'N152') [[18.67467]]
('N35', 'N148') [[18.672855]]
('N25', 'N180') [[18.672682]]
('N22', 'N61') [[18.672283]]
('N115', 'N127') [[18.671967]]
('N58', 'N247') [[18.671911]]
('N66', 'N183') [[18.670877]]
('N234', 'N238') [[18.670454]]
('N66', 'N169') [[18.670254]]
('N66', 'N96') [[18.669064]]
('N35', 'N154') [[18.668722]]
('N0', 'N148') [[18.66761]]
('N108', 'N178') [[18.667458]]
('N44', 'N158') [[18.666834]]
('N213', 'N251') [[18.666767]]
('N96', 'N180') [[18.66667]]
('N92', 'N180') [[18.665346]]
('N180', 'N247') [[18.664122]]
('N31', 'N220') [[18.663767]]
('N138', 'N154') [[18.663359]]
('N150', 'N238') [[18.662123]]
('N148', 'N196') [[18.661665]]
('N31', 'N248') [[18.660915]]
('N61', 'N180') [[18.66088]]
('N88', 'N115') [[18.660765]]
('N196', 'N253') [[18.659554]]
('N70', 'N180') [[18.659061]]
('N152', 'N165') [[18.658787]]
('N80', 'N238') [[18.657368]]
('N165', 'N253') [[18.65568]]
('N7', 'N93') [[18.655577]]
('N169', 'N253') [[18.65412]]
('N74', 'N238') [[18.653603]]
('N126', 'N148') [[18.653042]]
('N165', 'N201') [[18.652817]]
('N148', 'N189') [[18.650967]]
('N66', 'N102') [[18.649097]]
('N201', 'N203') [[18.648966]]
('N180', 'N225') [[18.648335]]
('N162', 'N237') [[18.64817]]
('N5', 'N126') [[18.64642]]
('N14', 'N124') [[18.646173]]
('N83', 'N247') [[18.645964]]
('N183', 'N251') [[18.645483]]
('N14', 'N154') [[18.644978]]
('N35', 'N149') [[18.64409]]
('N121', 'N158') [[18.643908]]
('N66', 'N152') [[18.64273]]
('N19', 'N66') [[18.641228]]
('N22', 'N54') [[18.641111]]
('N19', 'N158') [[18.63968]]
('N130', 'N238') [[18.639542]]
('N180', 'N253') [[18.638763]]
('N162', 'N248') [[18.638342]]
('N33', 'N180') [[18.637957]]
('N12', 'N53') [[18.637613]]
('N83', 'N180') [[18.636683]]
('N80', 'N115') [[18.635592]]
('N5', 'N7') [[18.634487]]
('N30', 'N158') [[18.634363]]
('N53', 'N103') [[18.633871]]
('N158', 'N247') [[18.632988]]
('N157', 'N220') [[18.63226]]
('N127', 'N149') [[18.631575]]
('N35', 'N180') [[18.630774]]
('N220', 'N238') [[18.630575]]
('N14', 'N196') [[18.630077]]
('N162', 'N211') [[18.629671]]
('N7', 'N58') [[18.628468]]
('N35', 'N229') [[18.628319]]
('N14', 'N238') [[18.628002]]
('N149', 'N247') [[18.627905]]
('N30', 'N44') [[18.627792]]
('N25', 'N61') [[18.627653]]
('N126', 'N247') [[18.62717]]
('N29', 'N115') [[18.626883]]
('N22', 'N35') [[18.62683]]
('N34', 'N158') [[18.626032]]
('N66', 'N191') [[18.624857]]
('N148', 'N169') [[18.624733]]
('N66', 'N98') [[18.623951]]
('N35', 'N202') [[18.622803]]
('N111', 'N169') [[18.622774]]
('N115', 'N116') [[18.621313]]
('N35', 'N127') [[18.62122]]
('N5', 'N61') [[18.620543]]
('N30', 'N145') [[18.6204]]
('N45', 'N154') [[18.619772]]
('N7', 'N152') [[18.619747]]
('N74', 'N180') [[18.619387]]
('N127', 'N253') [[18.618998]]
('N34', 'N152') [[18.6186]]
('N74', 'N183') [[18.618244]]
('N31', 'N105') [[18.6168]]
('N241', 'N251') [[18.61582]]
('N22', 'N196') [[18.614586]]
('N71', 'N154') [[18.614128]]
('N35', 'N222') [[18.613075]]
('N108', 'N244') [[18.612606]]
('N145', 'N189') [[18.612434]]
('N66', 'N83') [[18.61192]]
('N110', 'N247') [[18.611837]]
('N3', 'N15') [[18.61137]]
('N162', 'N203') [[18.611256]]
('N110', 'N152') [[18.611053]]
('N116', 'N165') [[18.610819]]
('N152', 'N234') [[18.610277]]
('N66', 'N229') [[18.609028]]
('N22', 'N215') [[18.608702]]
('N55', 'N234') [[18.608393]]
('N196', 'N240') [[18.608177]]
('N27', 'N105') [[18.608166]]
('N115', 'N240') [[18.607553]]
('N8', 'N149') [[18.607492]]
('N14', 'N105') [[18.606373]]
('N12', 'N165') [[18.606041]]
('N66', 'N165') [[18.605844]]
('N60', 'N219') [[18.605507]]
('N66', 'N92') [[18.605444]]
('N66', 'N247') [[18.605127]]
('N19', 'N31') [[18.60396]]
('N169', 'N251') [[18.603945]]
('N105', 'N203') [[18.603275]]
('N102', 'N148') [[18.603243]]
('N201', 'N229') [[18.60304]]
('N180', 'N219') [[18.602856]]
('N162', 'N178') [[18.601654]]
('N0', 'N70') [[18.601482]]
('N136', 'N238') [[18.601002]]
('N115', 'N149') [[18.600883]]
('N180', 'N191') [[18.600742]]
('N238', 'N242') [[18.600367]]
('N7', 'N31') [[18.60032]]
('N61', 'N162') [[18.600288]]
('N178', 'N238') [[18.600101]]
('N61', 'N126') [[18.599304]]
('N148', 'N223') [[18.599112]]
('N152', 'N158') [[18.598705]]
('N183', 'N238') [[18.598503]]
('N115', 'N203') [[18.597652]]
('N22', 'N246') [[18.597507]]
('N22', 'N149') [[18.597155]]
('N88', 'N165') [[18.596914]]
('N36', 'N61') [[18.596373]]
('N113', 'N158') [[18.596325]]
('N51', 'N196') [[18.59563]]
('N35', 'N165') [[18.595612]]
('N9', 'N201') [[18.595373]]
('N22', 'N66') [[18.594221]]
('N64', 'N112') [[18.593872]]
('N53', 'N159') [[18.591866]]
('N180', 'N230') [[18.591825]]
('N113', 'N247') [[18.591192]]
('N154', 'N224') [[18.590673]]
('N158', 'N215') [[18.590076]]
('N187', 'N238') [[18.590025]]
('N180', 'N250') [[18.588526]]
('N66', 'N227') [[18.588194]]
('N7', 'N228') [[18.58766]]
('N148', 'N153') [[18.58709]]
('N169', 'N199') [[18.586605]]
('N112', 'N246') [[18.58605]]
('N136', 'N251') [[18.584755]]
('N163', 'N180') [[18.58453]]
('N14', 'N180') [[18.58358]]
('N158', 'N246') [[18.582434]]
('N44', 'N145') [[18.582172]]
('N3', 'N162') [[18.58206]]
('N55', 'N66') [[18.581787]]
('N90', 'N115') [[18.581509]]
('N103', 'N165') [[18.581312]]
('N105', 'N144') [[18.581196]]
('N25', 'N165') [[18.581127]]
('N148', 'N247') [[18.578966]]
('N66', 'N203') [[18.577707]]
('N47', 'N180') [[18.57738]]
('N166', 'N253') [[18.57707]]
('N7', 'N15') [[18.576492]]
('N69', 'N115') [[18.57646]]
('N66', 'N69') [[18.576199]]
('N83', 'N165') [[18.576109]]
('N61', 'N105') [[18.574392]]
('N66', 'N238') [[18.574013]]
('N7', 'N140') [[18.573332]]
('N47', 'N61') [[18.573175]]
('N106', 'N227') [[18.5729]]
('N53', 'N108') [[18.572756]]
('N54', 'N108') [[18.572735]]
('N19', 'N180') [[18.572731]]
('N136', 'N178') [[18.571749]]
('N43', 'N66') [[18.569359]]
('N53', 'N240') [[18.568901]]
('N31', 'N123') [[18.568657]]
('N158', 'N184') [[18.568579]]
('N112', 'N149') [[18.566813]]
('N228', 'N238') [[18.56589]]
('N178', 'N225') [[18.565067]]
('N7', 'N126') [[18.563356]]
('N53', 'N126') [[18.563265]]
('N112', 'N201') [[18.561853]]
('N5', 'N35') [[18.5611]]
('N66', 'N141') [[18.560938]]
('N112', 'N115') [[18.560907]]
('N8', 'N53') [[18.560434]]
('N165', 'N238') [[18.560349]]
('N5', 'N127') [[18.560314]]
('N126', 'N212') [[18.559551]]
('N108', 'N113') [[18.55853]]
('N25', 'N70') [[18.558447]]
('N109', 'N158') [[18.558153]]
('N5', 'N180') [[18.557775]]
('N39', 'N158') [[18.557549]]
('N180', 'N215') [[18.556889]]
('N152', 'N215') [[18.5566]]
('N158', 'N168') [[18.555214]]
('N83', 'N98') [[18.55407]]
('N60', 'N162') [[18.553078]]
('N124', 'N162') [[18.553074]]
('N83', 'N178') [[18.552637]]
('N31', 'N169') [[18.551613]]
('N140', 'N253') [[18.55085]]
('N62', 'N145') [[18.550585]]
('N8', 'N169') [[18.550415]]
('N112', 'N247') [[18.550343]]
('N8', 'N248') [[18.550312]]
('N34', 'N148') [[18.549864]]
('N103', 'N115') [[18.549547]]
('N14', 'N223') [[18.54924]]
('N9', 'N66') [[18.54919]]
('N83', 'N195') [[18.548458]]
('N149', 'N180') [[18.548164]]
('N33', 'N58') [[18.54799]]
('N35', 'N37') [[18.547796]]
('N8', 'N148') [[18.547676]]
('N14', 'N22') [[18.547647]]
('N154', 'N253') [[18.547188]]
('N106', 'N238') [[18.546556]]
('N35', 'N98') [[18.546446]]
('N162', 'N180') [[18.546082]]
('N7', 'N220') [[18.54564]]
('N148', 'N158') [[18.54526]]
('N1', 'N66') [[18.545118]]
('N36', 'N238') [[18.544836]]
('N65', 'N220') [[18.544468]]
('N140', 'N149') [[18.544437]]
('N61', 'N145') [[18.544214]]
('N53', 'N115') [[18.54307]]
('N152', 'N201') [[18.54255]]
('N55', 'N180') [[18.542416]]
('N222', 'N237') [[18.541702]]
('N148', 'N165') [[18.541412]]
('N35', 'N158') [[18.541115]]
('N189', 'N201') [[18.540972]]
('N29', 'N158') [[18.539938]]
('N45', 'N66') [[18.53964]]
('N55', 'N149') [[18.539455]]
('N45', 'N105') [[18.538597]]
('N1', 'N152') [[18.538147]]
('N96', 'N162') [[18.53781]]
('N227', 'N238') [[18.537771]]
('N69', 'N253') [[18.537691]]
('N22', 'N203') [[18.537567]]
('N22', 'N47') [[18.536692]]
('N22', 'N251') [[18.535984]]
('N70', 'N165') [[18.535904]]
('N115', 'N144') [[18.535778]]
('N54', 'N162') [[18.535334]]
('N126', 'N165') [[18.535004]]
('N123', 'N203') [[18.534882]]
('N53', 'N247') [[18.534698]]
('N115', 'N174') [[18.53284]]
('N3', 'N25') [[18.532696]]
('N62', 'N64') [[18.532627]]
('N0', 'N178') [[18.532063]]
('N7', 'N165') [[18.531519]]
('N149', 'N191') [[18.531466]]
('N53', 'N54') [[18.5308]]
('N31', 'N189') [[18.530714]]
('N152', 'N203') [[18.530226]]
('N35', 'N94') [[18.529747]]
('N152', 'N177') [[18.529518]]
('N115', 'N168') [[18.5287]]
('N165', 'N179') [[18.527494]]
('N69', 'N227') [[18.52748]]
('N108', 'N136') [[18.527441]]
('N149', 'N234') [[18.527271]]
('N64', 'N104') [[18.526684]]
('N33', 'N165') [[18.526157]]
('N27', 'N158') [[18.52537]]
('N28', 'N158') [[18.525116]]
('N7', 'N34') [[18.52499]]
('N65', 'N113') [[18.524849]]
('N136', 'N246') [[18.524542]]
('N64', 'N158') [[18.52445]]
('N92', 'N148') [[18.523449]]
('N162', 'N229') [[18.523424]]
('N191', 'N196') [[18.523155]]
('N152', 'N208') [[18.5226]]
('N64', 'N247') [[18.521872]]
('N7', 'N154') [[18.521803]]
('N180', 'N227') [[18.521612]]
('N69', 'N105') [[18.520578]]
('N44', 'N152') [[18.51925]]
('N47', 'N62') [[18.518785]]
('N189', 'N243') [[18.518763]]
('N35', 'N201') [[18.518707]]
('N14', 'N203') [[18.518293]]
('N31', 'N165') [[18.518188]]
('N22', 'N253') [[18.517485]]
('N115', 'N244') [[18.517159]]
('N69', 'N238') [[18.516981]]
('N51', 'N123') [[18.516516]]
('N126', 'N154') [[18.516348]]
('N112', 'N165') [[18.515839]]
('N23', 'N158') [[18.514729]]
('N66', 'N134') [[18.514343]]
('N44', 'N196') [[18.51357]]
('N23', 'N148') [[18.512373]]
('N44', 'N238') [[18.512123]]
('N5', 'N196') [[18.511482]]
('N48', 'N53') [[18.511473]]
('N165', 'N215') [[18.511368]]
('N145', 'N169') [[18.511183]]
('N74', 'N154') [[18.511066]]
('N121', 'N196') [[18.511019]]
('N77', 'N247') [[18.510782]]
('N180', 'N240') [[18.510166]]
('N109', 'N115') [[18.508432]]
('N53', 'N165') [[18.507914]]
('N53', 'N250') [[18.506458]]
('N201', 'N237') [[18.506172]]
('N124', 'N152') [[18.50307]]
('N5', 'N174') [[18.502954]]
('N14', 'N253') [[18.50222]]
('N145', 'N248') [[18.502203]]
('N61', 'N201') [[18.501375]]
('N149', 'N251') [[18.500969]]
('N22', 'N165') [[18.5009]]
('N136', 'N148') [[18.500763]]
('N25', 'N120') [[18.500004]]
('N149', 'N214') [[18.498205]]
('N35', 'N174') [[18.49793]]
('N136', 'N158') [[18.497831]]
('N25', 'N126') [[18.497522]]
('N47', 'N154') [[18.497515]]
('N3', 'N247') [[18.496094]]
('N1', 'N180') [[18.495514]]
('N61', 'N238') [[18.495384]]
('N33', 'N154') [[18.49529]]
('N61', 'N154') [[18.494854]]
('N105', 'N169') [[18.494543]]
('N162', 'N244') [[18.493652]]
('N191', 'N238') [[18.493574]]
('N22', 'N44') [[18.492184]]
('N110', 'N127') [[18.492031]]
('N22', 'N105') [[18.491861]]
('N62', 'N106') [[18.49116]]
('N37', 'N112') [[18.489182]]
('N162', 'N213') [[18.488855]]
('N7', 'N70') [[18.488821]]
('N162', 'N239') [[18.488483]]
('N35', 'N38') [[18.48834]]
('N102', 'N112') [[18.487873]]
('N7', 'N145') [[18.487232]]
('N203', 'N215') [[18.486916]]
('N34', 'N238') [[18.486883]]
('N160', 'N220') [[18.486553]]
('N0', 'N105') [[18.486479]]
('N115', 'N238') [[18.485544]]
('N178', 'N180') [[18.484962]]
('N196', 'N204') [[18.48495]]
('N126', 'N195') [[18.48356]]
('N111', 'N238') [[18.483423]]
('N14', 'N169') [[18.483036]]
('N4', 'N66') [[18.483007]]
('N165', 'N185') [[18.482447]]
('N165', 'N178') [[18.482378]]
('N187', 'N251') [[18.482317]]
('N96', 'N238') [[18.481485]]
('N44', 'N153') [[18.481451]]
('N65', 'N66') [[18.481375]]
('N160', 'N180') [[18.480923]]
('N66', 'N105') [[18.48071]]
('N144', 'N152') [[18.480227]]
('N103', 'N248') [[18.479755]]
('N9', 'N162') [[18.47972]]
('N83', 'N164') [[18.479675]]
('N18', 'N127') [[18.479553]]
('N25', 'N246') [[18.478895]]
('N148', 'N219') [[18.477423]]
('N53', 'N187') [[18.4771]]
('N39', 'N44') [[18.476269]]
('N38', 'N83') [[18.475988]]
('N66', 'N126') [[18.47572]]
('N53', 'N127') [[18.475357]]
('N77', 'N165') [[18.474993]]
('N53', 'N102') [[18.474472]]
('N169', 'N203') [[18.474373]]
('N105', 'N136') [[18.473461]]
('N112', 'N183') [[18.47335]]
('N5', 'N53') [[18.472912]]
('N145', 'N148') [[18.472612]]
('N103', 'N238') [[18.472443]]
('N123', 'N165') [[18.472372]]
('N196', 'N227') [[18.472006]]
('N136', 'N248') [[18.47105]]
('N158', 'N253') [[18.470957]]
('N115', 'N229') [[18.470116]]
('N25', 'N195') [[18.469799]]
('N14', 'N135') [[18.469032]]
('N44', 'N191') [[18.46896]]
('N7', 'N240') [[18.468307]]
('N162', 'N232') [[18.468117]]
('N115', 'N154') [[18.466696]]
('N31', 'N61') [[18.466146]]
('N29', 'N112') [[18.465042]]
('N115', 'N183') [[18.464502]]
('N196', 'N214') [[18.463198]]
('N25', 'N55') [[18.463198]]
('N53', 'N215') [[18.463146]]
('N147', 'N242') [[18.46282]]
('N25', 'N154') [[18.462612]]
('N112', 'N196') [[18.461876]]
('N162', 'N194') [[18.461267]]
('N5', 'N66') [[18.460741]]
('N34', 'N105') [[18.460173]]
('N148', 'N229') [[18.459187]]
('N152', 'N185') [[18.458965]]
('N195', 'N196') [[18.458647]]
('N66', 'N199') [[18.458437]]
('N102', 'N227') [[18.458305]]
('N7', 'N238') [[18.457714]]
('N57', 'N152') [[18.457607]]
('N44', 'N83') [[18.457312]]
('N79', 'N247') [[18.455801]]
('N126', 'N178') [[18.455482]]
('N14', 'N50') [[18.45472]]
('N54', 'N120') [[18.454441]]
('N25', 'N53') [[18.45433]]
('N34', 'N35') [[18.453304]]
('N44', 'N66') [[18.452997]]
('N19', 'N53') [[18.452984]]
('N65', 'N153') [[18.452776]]
('N19', 'N203') [[18.452682]]
('N1', 'N196') [[18.452127]]
('N105', 'N149') [[18.452024]]
('N14', 'N69') [[18.45137]]
('N107', 'N180') [[18.451025]]
('N22', 'N70') [[18.451017]]
('N110', 'N162') [[18.450304]]
('N106', 'N145') [[18.450258]]
('N82', 'N201') [[18.449978]]
('N31', 'N149') [[18.449635]]
('N60', 'N199') [[18.448608]]
('N54', 'N169') [[18.448458]]
('N64', 'N102') [[18.44812]]
('N17', 'N66') [[18.447666]]
('N0', 'N31') [[18.447239]]
('N61', 'N246') [[18.447079]]
('N9', 'N220') [[18.446669]]
('N158', 'N198') [[18.44632]]
('N238', 'N246') [[18.4461]]
