('M0P1', 'M0P2') [[39.541004]]
('N36', 'N224') [[18.605976]]
('N84', 'N155') [[18.602741]]
('N8', 'N188') [[18.601242]]
('N33', 'N181') [[18.599878]]
('N147', 'N184') [[18.599031]]
('N9', 'N168') [[18.59612]]
('N168', 'N188') [[18.594582]]
('N226', 'N245') [[18.59445]]
('N38', 'N111') [[18.593204]]
('N45', 'N201') [[18.59179]]
('N56', 'N188') [[18.590652]]
('N38', 'N160') [[18.58899]]
('N96', 'N180') [[18.587965]]
('N9', 'N152') [[18.586832]]
('N131', 'N155') [[18.583637]]
('N63', 'N165') [[18.582256]]
('N41', 'N188') [[18.581676]]
('N56', 'N111') [[18.580538]]
('N155', 'N180') [[18.579407]]
('N181', 'N188') [[18.57648]]
('N12', 'N36') [[18.575247]]
('N74', 'N81') [[18.573908]]
('N88', 'N199') [[18.573765]]
('N111', 'N147') [[18.573322]]
('N140', 'N147') [[18.5725]]
('N40', 'N54') [[18.572378]]
('N127', 'N245') [[18.570107]]
('N159', 'N226') [[18.56829]]
('N56', 'N137') [[18.565159]]
('N30', 'N155') [[18.565098]]
('N36', 'N126') [[18.564249]]
('N9', 'N198') [[18.563839]]
('N111', 'N239') [[18.563393]]
('N38', 'N181') [[18.561296]]
('N188', 'N241') [[18.560303]]
('N33', 'N58') [[18.557089]]
('N110', 'N167') [[18.557076]]
('N36', 'N127') [[18.554298]]
('N9', 'N33') [[18.554232]]
('N54', 'N224') [[18.554096]]
('N56', 'N181') [[18.55264]]
('N54', 'N99') [[18.55119]]
('N84', 'N181') [[18.55058]]
('N5', 'N155') [[18.545946]]
('N9', 'N21') [[18.545752]]
('N54', 'N188') [[18.544062]]
('N54', 'N195') [[18.544052]]
('N9', 'N160') [[18.54362]]
('N155', 'N181') [[18.543398]]
('N6', 'N63') [[18.543276]]
('N49', 'N110') [[18.543135]]
('N9', 'N67') [[18.541754]]
('N9', 'N114') [[18.540257]]
('N181', 'N189') [[18.539455]]
('N110', 'N188') [[18.539455]]
('N111', 'N230') [[18.536957]]
('N65', 'N181') [[18.533213]]
('N11', 'N74') [[18.533129]]
('N27', 'N81') [[18.533024]]
('N51', 'N242') [[18.5306]]
('N115', 'N188') [[18.530031]]
('N40', 'N152') [[18.528004]]
('N84', 'N104') [[18.526243]]
('N76', 'N226') [[18.523579]]
('N30', 'N131') [[18.522848]]
('N19', 'N181') [[18.522263]]
('N140', 'N180') [[18.521765]]
('N111', 'N165') [[18.52032]]
('N147', 'N206') [[18.519787]]
('N63', 'N245') [[18.514921]]
('N26', 'N226') [[18.514647]]
('N74', 'N233') [[18.514198]]
('N147', 'N166') [[18.513521]]
('N49', 'N104') [[18.513163]]
('N188', 'N209') [[18.513]]
('N36', 'N63') [[18.512571]]
('N36', 'N88') [[18.512299]]
('N81', 'N119') [[18.511398]]
('N30', 'N184') [[18.5113]]
('N104', 'N163') [[18.51106]]
('N9', 'N134') [[18.5101]]
('N9', 'N226') [[18.509287]]
('N38', 'N89') [[18.506308]]
('N40', 'N233') [[18.505898]]
('N81', 'N136') [[18.505693]]
('N36', 'N228') [[18.5055]]
('N54', 'N147') [[18.504509]]
('N36', 'N75') [[18.504496]]
('N9', 'N140') [[18.503464]]
('N188', 'N248') [[18.50211]]
('N9', 'N79') [[18.501444]]
('N147', 'N197') [[18.50126]]
('N46', 'N181') [[18.500507]]
('N9', 'N70') [[18.499065]]
('N70', 'N137') [[18.498777]]
('N7', 'N9') [[18.49852]]
('N12', 'N181') [[18.49837]]
('N46', 'N184') [[18.498123]]
('N77', 'N110') [[18.496832]]
('N81', 'N182') [[18.496597]]
('N172', 'N184') [[18.496134]]
('N41', 'N88') [[18.495731]]
('N155', 'N159') [[18.495571]]
('N9', 'N65') [[18.494993]]
('N41', 'N197') [[18.49489]]
('N63', 'N66') [[18.494379]]
('N104', 'N188') [[18.49423]]
('N74', 'N131') [[18.49129]]
('N70', 'N84') [[18.489765]]
('N53', 'N184') [[18.488441]]
('N12', 'N180') [[18.487808]]
('N36', 'N54') [[18.487278]]
('N54', 'N131') [[18.486835]]
('N127', 'N160') [[18.486586]]
('N111', 'N122') [[18.48565]]
('N84', 'N194') [[18.485605]]
('N63', 'N65') [[18.485374]]
('N119', 'N195') [[18.481543]]
('N54', 'N140') [[18.480947]]
('N30', 'N74') [[18.479647]]
('N24', 'N188') [[18.47778]]
('N58', 'N188') [[18.47725]]
('N140', 'N233') [[18.476511]]
('N30', 'N89') [[18.475826]]
('N88', 'N147') [[18.475435]]
('N60', 'N188') [[18.474854]]
('N147', 'N201') [[18.474773]]
('N89', 'N180') [[18.47448]]
('N155', 'N250') [[18.473116]]
('N4', 'N181') [[18.47172]]
('N124', 'N187') [[18.47035]]
('N84', 'N184') [[18.46937]]
('N79', 'N188') [[18.468925]]
('N110', 'N119') [[18.46613]]
('N127', 'N213') [[18.465902]]
('N30', 'N152') [[18.465067]]
('N76', 'N188') [[18.464876]]
('N9', 'N19') [[18.464798]]
('N34', 'N104') [[18.464058]]
('N27', 'N182') [[18.46384]]
('N9', 'N96') [[18.463451]]
('N126', 'N181') [[18.462345]]
('N111', 'N167') [[18.461668]]
('N56', 'N84') [[18.461653]]
('N182', 'N209') [[18.461586]]
('N38', 'N74') [[18.461214]]
('N147', 'N165') [[18.459265]]
('N9', 'N66') [[18.458746]]
('N141', 'N188') [[18.458504]]
('N74', 'N159') [[18.457693]]
('N41', 'N147') [[18.456898]]
('N29', 'N181') [[18.456371]]
('N36', 'N214') [[18.454798]]
('N84', 'N91') [[18.453648]]
('N104', 'N111') [[18.453356]]
('N117', 'N147') [[18.45232]]
('N63', 'N131') [[18.451696]]
('N147', 'N216') [[18.451208]]
('N155', 'N242') [[18.450779]]
('N69', 'N74') [[18.450506]]
('N36', 'N187') [[18.449469]]
('N96', 'N119') [[18.449282]]
('N104', 'N206') [[18.448969]]
('N49', 'N197') [[18.447783]]
('N181', 'N226') [[18.447603]]
('N165', 'N188') [[18.447313]]
('N155', 'N247') [[18.447214]]
('N44', 'N88') [[18.444498]]
('N9', 'N88') [[18.443441]]
('N4', 'N197') [[18.442436]]
('N74', 'N96') [[18.442034]]
('N79', 'N155') [[18.441143]]
('N9', 'N46') [[18.440742]]
('N92', 'N121') [[18.440565]]
('N43', 'N74') [[18.440058]]
('N104', 'N199') [[18.439064]]
('N46', 'N239') [[18.438139]]
('N155', 'N195') [[18.43735]]
('N33', 'N226') [[18.436686]]
('N88', 'N182') [[18.436121]]
('N9', 'N119') [[18.435387]]
('N60', 'N181') [[18.43472]]
('N36', 'N235') [[18.434586]]
('N74', 'N188') [[18.434258]]
('N63', 'N79') [[18.433483]]
('N60', 'N79') [[18.433285]]
('N99', 'N131') [[18.433039]]
('N75', 'N181') [[18.432474]]
('N147', 'N159') [[18.432264]]
('N74', 'N88') [[18.431019]]
('N12', 'N251') [[18.429922]]
('N41', 'N63') [[18.429636]]
('N36', 'N81') [[18.429554]]
('N104', 'N239') [[18.429205]]
('N81', 'N160') [[18.428892]]
('N188', 'N214') [[18.428865]]
('N104', 'N230') [[18.428318]]
('N181', 'N249') [[18.427946]]
('N9', 'N56') [[18.427895]]
('N24', 'N155') [[18.427511]]
('N147', 'N224') [[18.4273]]
('N88', 'N252') [[18.42634]]
('N115', 'N197') [[18.426275]]
('N36', 'N220') [[18.42561]]
('N91', 'N181') [[18.425398]]
('N160', 'N181') [[18.424719]]
('N147', 'N181') [[18.42402]]
('N41', 'N155') [[18.423145]]
('N195', 'N209') [[18.422907]]
('N91', 'N155') [[18.422798]]
('N54', 'N155') [[18.421915]]
('N63', 'N74') [[18.421753]]
('N9', 'N54') [[18.42063]]
('N40', 'N58') [[18.419182]]
('N9', 'N124') [[18.418657]]
('N59', 'N155') [[18.418592]]
('N113', 'N127') [[18.418442]]
('N24', 'N58') [[18.417677]]
('N9', 'N225') [[18.417229]]
('N67', 'N104') [[18.416775]]
('N89', 'N111') [[18.416056]]
('N58', 'N74') [[18.41564]]
('N63', 'N226') [[18.414991]]
('N31', 'N181') [[18.414364]]
('N58', 'N173') [[18.413612]]
('N46', 'N119') [[18.412062]]
('N58', 'N147') [[18.41196]]
('N5', 'N242') [[18.411528]]
('N9', 'N211') [[18.409609]]
('N73', 'N197') [[18.409555]]
('N5', 'N147') [[18.409506]]
('N74', 'N222') [[18.408924]]
('N9', 'N45') [[18.408522]]
('N155', 'N226') [[18.407711]]
('N36', 'N59') [[18.407671]]
('N152', 'M0P1') [[18.407635]]
('N104', 'N194') [[18.406439]]
('N65', 'N226') [[18.406311]]
('N56', 'N78') [[18.405586]]
('N41', 'N97') [[18.405443]]
('N83', 'N209') [[18.404379]]
('N74', 'N245') [[18.403444]]
('N111', 'N156') [[18.40337]]
('N9', 'N242') [[18.402918]]
('N77', 'N159') [[18.402546]]
('N27', 'N88') [[18.40047]]
('N111', 'N252') [[18.400269]]
('N83', 'N159') [[18.399137]]
('N65', 'N155') [[18.399128]]
('N110', 'N171') [[18.39838]]
('N89', 'N147') [[18.398115]]
('N38', 'N131') [[18.397371]]
('N33', 'N155') [[18.397242]]
('N91', 'N245') [[18.397146]]
('N45', 'N226') [[18.39705]]
('N63', 'N137') [[18.397026]]
('N9', 'N29') [[18.396696]]
('N74', 'N206') [[18.396395]]
('N54', 'N74') [[18.396109]]
('N104', 'N201') [[18.395855]]
('N28', 'N188') [[18.3957]]
('N36', 'N180') [[18.395592]]
('N96', 'N131') [[18.39509]]
('N91', 'N195') [[18.392881]]
('N19', 'N188') [[18.392225]]
('N41', 'N91') [[18.392063]]
('N78', 'N81') [[18.391794]]
('N84', 'N154') [[18.39169]]
('N46', 'N155') [[18.391117]]
('N131', 'N184') [[18.3904]]
('N9', 'N223') [[18.390364]]
('N9', 'N195') [[18.390034]]
('N41', 'N195') [[18.390003]]
('N5', 'N36') [[18.389938]]
('N36', 'N43') [[18.388601]]
('N56', 'N74') [[18.386787]]
('N30', 'N193') [[18.386349]]
('N92', 'N197') [[18.386292]]
('N127', 'N233') [[18.385527]]
('N63', 'N160') [[18.385355]]
('N81', 'N245') [[18.381878]]
('N36', 'N206') [[18.381475]]
('N65', 'N222') [[18.381327]]
('N180', 'N181') [[18.380787]]
('N54', 'N198') [[18.380424]]
('N63', 'N89') [[18.380344]]
('N124', 'N252') [[18.380032]]
('N77', 'N208') [[18.379435]]
('N87', 'N188') [[18.378538]]
('N201', 'N226') [[18.377918]]
('N45', 'N181') [[18.377483]]
('N92', 'N201') [[18.376593]]
('N92', 'N115') [[18.37626]]
('N49', 'N181') [[18.376104]]
('N147', 'N153') [[18.374681]]
('N41', 'N111') [[18.374601]]
('N36', 'N161') [[18.374428]]
('N63', 'N179') [[18.370888]]
('N147', 'N169') [[18.370537]]
('N77', 'N181') [[18.370054]]
('N12', 'N127') [[18.36968]]
('N104', 'N159') [[18.368858]]
('N46', 'N110') [[18.368631]]
('N147', 'N180') [[18.368536]]
('N63', 'N129') [[18.368446]]
('N36', 'N201') [[18.367012]]
('N181', 'N222') [[18.36624]]
('N41', 'N110') [[18.36589]]
('N4', 'N147') [[18.365849]]
('N41', 'N69') [[18.365314]]
('N41', 'N184') [[18.364838]]
('N33', 'N142') [[18.36464]]
('N43', 'N96') [[18.364235]]
('N9', 'N137') [[18.364206]]
('N76', 'N181') [[18.363241]]
('N28', 'N74') [[18.362762]]
('N66', 'N240') [[18.361637]]
('N70', 'N78') [[18.360832]]
('N63', 'N155') [[18.359339]]
('N92', 'N208') [[18.358652]]
('N126', 'N142') [[18.35792]]
('N30', 'N161') [[18.355726]]
('N147', 'N239') [[18.354845]]
('N184', 'N188') [[18.354677]]
('N97', 'N188') [[18.354605]]
('N147', 'N252') [[18.353249]]
('N9', 'N102') [[18.352228]]
('N111', 'N240') [[18.352139]]
('N40', 'N75') [[18.351765]]
('N19', 'N63') [[18.35032]]
('N88', 'N92') [[18.350132]]
('N27', 'N75') [[18.349913]]
('N56', 'N206') [[18.349722]]
('N74', 'N142') [[18.349407]]
('N113', 'N209') [[18.348988]]
('N36', 'N119') [[18.34872]]
('N43', 'N248') [[18.347946]]
('N33', 'N184') [[18.346039]]
('N75', 'N182') [[18.345646]]
('N36', 'N223') [[18.345276]]
('N111', 'N181') [[18.344797]]
('N89', 'N233') [[18.344303]]
('N73', 'N84') [[18.344105]]
('N56', 'N126') [[18.341948]]
('N111', 'N206') [[18.34133]]
('N111', 'N155') [[18.340513]]
('N74', 'N135') [[18.340504]]
('N95', 'N181') [[18.339739]]
('N74', 'N201') [[18.33907]]
('N46', 'N225') [[18.33861]]
('N93', 'N201') [[18.338594]]
('N12', 'N198') [[18.33809]]
('N93', 'N188') [[18.338017]]
('N40', 'N188') [[18.33788]]
('N8', 'N181') [[18.337269]]
('N84', 'N147') [[18.33587]]
('N93', 'N147') [[18.334276]]
('N41', 'N81') [[18.333282]]
('N24', 'N159') [[18.332508]]
('N38', 'N56') [[18.332033]]
('N157', 'N188') [[18.331686]]
('N9', 'N153') [[18.330702]]
('N104', 'N182') [[18.330587]]
('N12', 'N33') [[18.330408]]
('N36', 'N153') [[18.33017]]
('N77', 'N209') [[18.329931]]
('N127', 'N209') [[18.329496]]
('N4', 'N19') [[18.329144]]
('N42', 'N226') [[18.327303]]
('N99', 'N214') [[18.32724]]
('N124', 'N201') [[18.32683]]
('N15', 'N104') [[18.32639]]
('N69', 'N181') [[18.326122]]
('N27', 'N206') [[18.325012]]
('N78', 'N131') [[18.324833]]
('N136', 'N214') [[18.324726]]
('N21', 'N99') [[18.324224]]
('N173', 'N188') [[18.324015]]
('N3', 'N36') [[18.323343]]
('N9', 'N91') [[18.323]]
('N19', 'N93') [[18.322243]]
('N181', 'N214') [[18.3221]]
('N172', 'N195') [[18.322054]]
('N54', 'N70') [[18.322039]]
('N9', 'N115') [[18.321186]]
('N111', 'N128') [[18.320396]]
('N127', 'N188') [[18.320303]]
('N98', 'N240') [[18.319664]]
('N33', 'N74') [[18.318588]]
('N76', 'N111') [[18.31846]]
('N6', 'N240') [[18.318369]]
('N5', 'N181') [[18.31829]]
('N188', 'N198') [[18.318243]]
('N30', 'N124') [[18.318115]]
('N157', 'N180') [[18.317999]]
('N110', 'N172') [[18.317884]]
('N95', 'N160') [[18.317312]]
('N46', 'N77') [[18.316938]]
('N4', 'N91') [[18.31693]]
('N84', 'N94') [[18.316366]]
('N108', 'N184') [[18.31618]]
('N36', 'N115') [[18.31572]]
('N38', 'N43') [[18.315466]]
('N58', 'N233') [[18.31468]]
('N27', 'N54') [[18.31453]]
('N131', 'N147') [[18.314499]]
('N60', 'N69') [[18.313715]]
('N173', 'N186') [[18.31355]]
('N242', 'N248') [[18.313238]]
('N36', 'N160') [[18.31284]]
('N24', 'N244') [[18.312529]]
('N122', 'N181') [[18.311567]]
('N36', 'N84') [[18.311508]]
('N91', 'N167') [[18.31027]]
('N54', 'N142') [[18.310133]]
('N40', 'N181') [[18.309431]]
('N124', 'N147') [[18.309301]]
('N8', 'N96') [[18.308731]]
('N43', 'N111') [[18.307852]]
('N12', 'N161') [[18.307762]]
('N14', 'N36') [[18.306776]]
('N131', 'N248') [[18.30665]]
('N74', 'N160') [[18.306435]]
('N77', 'N223') [[18.306347]]
('N53', 'N104') [[18.306274]]
('N9', 'N146') [[18.305899]]
('N172', 'N188') [[18.304945]]
('N12', 'N38') [[18.304909]]
('N96', 'N195') [[18.304697]]
('N24', 'N209') [[18.304443]]
('N88', 'N111') [[18.303558]]
('N110', 'N181') [[18.303322]]
('N9', 'N110') [[18.302382]]
('N36', 'N168') [[18.302145]]
('N53', 'N74') [[18.30214]]
('N96', 'N172') [[18.30053]]
('N147', 'N235') [[18.30034]]
('N5', 'N101') [[18.29804]]
('N21', 'N36') [[18.297668]]
('N41', 'N104') [[18.297176]]
('N74', 'N136') [[18.296915]]
('N70', 'N251') [[18.296846]]
('N36', 'N99') [[18.296728]]
('N45', 'N54') [[18.296314]]
('N54', 'N56') [[18.29515]]
('N40', 'N78') [[18.294674]]
('N9', 'N142') [[18.294548]]
('N107', 'N113') [[18.294449]]
('N104', 'N252') [[18.293673]]
('N82', 'N181') [[18.2936]]
('N70', 'N152') [[18.293432]]
('N54', 'N184') [[18.293396]]
('N75', 'N107') [[18.293148]]
('N159', 'N175') [[18.29305]]
('N36', 'N159') [[18.292953]]
('N173', 'N252') [[18.292768]]
('N8', 'N131') [[18.292265]]
('N99', 'N132') [[18.29148]]
('N19', 'N74') [[18.291473]]
('N15', 'N111') [[18.289953]]
('N36', 'N38') [[18.289825]]
('N209', 'N213') [[18.28966]]
('N142', 'N181') [[18.289326]]
('N40', 'N51') [[18.289204]]
('N9', 'N80') [[18.28834]]
('N104', 'N155') [[18.287651]]
('N119', 'N251') [[18.287596]]
('N77', 'N173') [[18.28543]]
('N104', 'N152') [[18.285316]]
('N119', 'N184') [[18.284985]]
('N40', 'N249') [[18.28489]]
('N59', 'N181') [[18.284836]]
('N44', 'N182') [[18.284805]]
('N140', 'N155') [[18.284763]]
('N74', 'N137') [[18.284742]]
('N173', 'N195') [[18.284277]]
('N28', 'N60') [[18.28328]]
('N147', 'N242') [[18.282846]]
('N194', 'N248') [[18.28261]]
('N111', 'N242') [[18.282251]]
('N63', 'N236') [[18.282122]]
('N104', 'N121') [[18.280844]]
('N127', 'N184') [[18.280731]]
('N78', 'N226') [[18.280724]]
('N111', 'N152') [[18.280704]]
('N46', 'N126') [[18.28033]]
('N76', 'N195') [[18.28005]]
('N84', 'N131') [[18.27911]]
('N147', 'N196') [[18.278658]]
('N33', 'N54') [[18.278305]]
('N181', 'N242') [[18.27809]]
('N84', 'N195') [[18.277735]]
('N188', 'N252') [[18.27767]]
('N36', 'N76') [[18.277594]]
('N63', 'N97') [[18.277533]]
('N84', 'N110') [[18.27753]]
('N84', 'N229') [[18.277336]]
('N63', 'N184') [[18.277086]]
('N140', 'N188') [[18.27639]]
('N69', 'N104') [[18.276335]]
('N9', 'N23') [[18.275936]]
('N84', 'N121') [[18.275364]]
('N111', 'N196') [[18.273968]]
('N69', 'N121') [[18.273827]]
('N140', 'N184') [[18.273588]]
('N36', 'N49') [[18.273119]]
('N111', 'N201') [[18.273012]]
('N49', 'N131') [[18.272573]]
('N49', 'N184') [[18.272396]]
('N9', 'N78') [[18.271784]]
('N88', 'N131') [[18.27067]]
('N184', 'N189') [[18.270624]]
('N84', 'N111') [[18.270535]]
('N6', 'N184') [[18.270508]]
('N61', 'N188') [[18.270477]]
('N84', 'N248') [[18.270424]]
('N99', 'N181') [[18.270348]]
('N2', 'N127') [[18.269764]]
('N139', 'N181') [[18.269516]]
('N124', 'N225') [[18.269201]]
('N88', 'N152') [[18.268795]]
('N30', 'N38') [[18.268425]]
('N147', 'N223') [[18.267487]]
('N36', 'N245') [[18.267086]]
('N33', 'N140') [[18.266933]]
('N107', 'N209') [[18.266808]]
('N9', 'N224') [[18.266556]]
('N111', 'N251') [[18.265734]]
('N66', 'N152') [[18.265192]]
('N74', 'N168') [[18.264002]]
('N111', 'N160') [[18.263145]]
('N181', 'N245') [[18.262949]]
('N88', 'N99') [[18.26276]]
('N171', 'N222') [[18.262112]]
('N35', 'N206') [[18.262056]]
('N91', 'N184') [[18.261658]]
('N51', 'N181') [[18.261555]]
('N74', 'N157') [[18.261227]]
('N142', 'N214') [[18.260366]]
('N23', 'N36') [[18.2603]]
('N181', 'N233') [[18.25966]]
('N127', 'N242') [[18.25887]]
('N54', 'N226') [[18.258337]]
('N45', 'N84') [[18.257582]]
('N197', 'N206') [[18.257504]]
('N131', 'N235') [[18.256533]]
('N9', 'N63') [[18.256365]]
('N31', 'N124') [[18.255177]]
('N194', 'N239') [[18.255129]]
('N182', 'N245') [[18.254942]]
('N77', 'N240') [[18.253822]]
('N131', 'N209') [[18.253584]]
('N59', 'N77') [[18.253458]]
('N188', 'N231') [[18.253286]]
('N5', 'N75') [[18.251657]]
('N46', 'N63') [[18.25125]]
('N74', 'N92') [[18.25044]]
('N107', 'N195') [[18.250359]]
('N78', 'N214') [[18.249905]]
('N104', 'N175') [[18.249409]]
('N12', 'N75') [[18.249105]]
('N40', 'N196') [[18.249065]]
('N9', 'N245') [[18.248817]]
('N9', 'N27') [[18.248463]]
('N155', 'N167') [[18.248386]]
('N23', 'N147') [[18.2483]]
('N69', 'N201') [[18.248232]]
('N155', 'N225') [[18.248098]]
('N168', 'N225') [[18.24795]]
('N12', 'N242') [[18.247694]]
('N169', 'N201') [[18.247543]]
('N9', 'N175') [[18.247532]]
('N36', 'N242') [[18.247324]]
('N94', 'N155') [[18.246984]]
('N171', 'N245') [[18.246567]]
('N197', 'N248') [[18.244947]]
('N36', 'N46') [[18.244705]]
('N35', 'N36') [[18.24422]]
('N167', 'N181') [[18.244177]]
('N43', 'N206') [[18.243938]]
('N74', 'N126') [[18.243324]]
('N181', 'N239') [[18.242914]]
('N84', 'N231') [[18.242502]]
('N74', 'N172') [[18.24244]]
('N84', 'N159') [[18.242395]]
('N155', 'N173') [[18.240986]]
('N70', 'N201') [[18.240932]]
('N83', 'N182') [[18.24083]]
('N88', 'N136') [[18.239544]]
('N188', 'N253') [[18.238829]]
('N24', 'N145') [[18.238247]]
('N35', 'N75') [[18.237822]]
('N33', 'N240') [[18.237717]]
('N140', 'N181') [[18.237629]]
('N88', 'N113') [[18.237476]]
('N43', 'N49') [[18.237474]]
('N33', 'N252') [[18.237358]]
('N128', 'N155') [[18.237309]]
('N2', 'N181') [[18.237152]]
('N36', 'N209') [[18.237028]]
('N14', 'N181') [[18.23679]]
('N54', 'N214') [[18.23668]]
('N155', 'N198') [[18.236425]]
('N34', 'N70') [[18.236202]]
('N41', 'N45') [[18.236197]]
('N110', 'N160') [[18.236088]]
('N91', 'N107') [[18.236076]]
('N19', 'N173') [[18.235907]]
('N89', 'N110') [[18.235788]]
('N70', 'N127') [[18.235703]]
('N74', 'N152') [[18.235428]]
('N63', 'N188') [[18.234892]]
('N14', 'N74') [[18.23449]]
('N23', 'N74') [[18.234465]]
('N152', 'N201') [[18.234411]]
('N104', 'N154') [[18.234241]]
('N74', 'N235') [[18.233927]]
('N188', 'N201') [[18.233845]]
('N188', 'N237') [[18.232868]]
('N111', 'N142') [[18.23277]]
('N74', 'N173') [[18.232557]]
('N188', 'N233') [[18.232538]]
('N121', 'N188') [[18.232176]]
('N104', 'N119') [[18.231863]]
('N113', 'N124') [[18.231134]]
('N165', 'N248') [[18.230652]]
('N9', 'N244') [[18.230574]]
('N50', 'N181') [[18.230457]]
