('M0P1', 'M0P2') [[47.62093]]
('N148', 'N159') [[18.51005]]
('N148', 'N188') [[18.509735]]
('N52', 'N226') [[18.509281]]
('N2', 'N56') [[18.50775]]
('N166', 'N179') [[18.506763]]
('N62', 'N148') [[18.504833]]
('N66', 'N159') [[18.504667]]
('N7', 'N42') [[18.503756]]
('N127', 'N181') [[18.5024]]
('N74', 'N164') [[18.50146]]
('N90', 'N180') [[18.50131]]
('N69', 'N219') [[18.500395]]
('N2', 'N180') [[18.499878]]
('N21', 'N69') [[18.499454]]
('N10', 'N166') [[18.498465]]
('N181', 'N239') [[18.497086]]
('N192', 'N227') [[18.496117]]
('N2', 'N145') [[18.495817]]
('N27', 'N49') [[18.495743]]
('N215', 'N248') [[18.49502]]
('N2', 'N111') [[18.494879]]
('N25', 'N159') [[18.494833]]
('N62', 'N180') [[18.49379]]
('N61', 'N231') [[18.493368]]
('N10', 'N66') [[18.491922]]
('N56', 'N118') [[18.49161]]
('N76', 'M0P1') [[18.491133]]
('N87', 'N179') [[18.490744]]
('N172', 'N227') [[18.490395]]
('N9', 'N10') [[18.488094]]
('N9', 'N72') [[18.487926]]
('N210', 'N227') [[18.48763]]
('N56', 'N116') [[18.487516]]
('N158', 'N162') [[18.486061]]
('N24', 'N38') [[18.485502]]
('N137', 'N155') [[18.48538]]
('N13', 'N181') [[18.484966]]
('N176', 'N179') [[18.484797]]
('N95', 'N171') [[18.483915]]
('N22', 'N215') [[18.481934]]
('N2', 'N74') [[18.481209]]
('N3', 'N27') [[18.481018]]
('N7', 'N66') [[18.48068]]
('N44', 'N202') [[18.48006]]
('N22', 'N142') [[18.479279]]
('N49', 'N231') [[18.478594]]
('N171', 'N181') [[18.478031]]
('N172', 'N242') [[18.477123]]
('N29', 'N62') [[18.476408]]
('N159', 'N215') [[18.474627]]
('N179', 'N189') [[18.473576]]
('N76', 'N99') [[18.473438]]
('N180', 'N215') [[18.47343]]
('N56', 'N159') [[18.472496]]
('N69', 'N107') [[18.471561]]
('N3', 'N180') [[18.469065]]
('N231', 'N251') [[18.46887]]
('N181', 'N192') [[18.468077]]
('N27', 'N212') [[18.466326]]
('N181', 'N227') [[18.464754]]
('N46', 'N155') [[18.462675]]
('N72', 'N224') [[18.462294]]
('N78', 'N151') [[18.461498]]
('N22', 'N115') [[18.460999]]
('N181', 'N233') [[18.459871]]
('N49', 'N62') [[18.458954]]
('N148', 'N253') [[18.458187]]
('N67', 'N181') [[18.45786]]
('N22', 'N116') [[18.456306]]
('N31', 'N226') [[18.455692]]
('N61', 'N172') [[18.455225]]
('N10', 'N148') [[18.454355]]
('N87', 'N142') [[18.45405]]
('N118', 'N142') [[18.453665]]
('N24', 'N196') [[18.452492]]
('N10', 'N31') [[18.452137]]
('N62', 'N91') [[18.451767]]
('N87', 'N226') [[18.451277]]
('N10', 'N56') [[18.450893]]
('N180', 'N181') [[18.45075]]
('N10', 'N128') [[18.450623]]
('N66', 'N226') [[18.450333]]
('N42', 'N243') [[18.449892]]
('N25', 'N179') [[18.44721]]
('N67', 'N91') [[18.44718]]
('N10', 'N244') [[18.446825]]
('N192', 'N244') [[18.446434]]
('N62', 'N151') [[18.446318]]
('N69', 'N72') [[18.445654]]
('N231', 'N246') [[18.44491]]
('N15', 'N21') [[18.444073]]
('N76', 'N128') [[18.443857]]
('N91', 'N189') [[18.443853]]
('N66', 'N231') [[18.443731]]
('N114', 'N116') [[18.44295]]
('N87', 'N227') [[18.44264]]
('N212', 'N215') [[18.441786]]
('N128', 'N231') [[18.441717]]
('N13', 'N231') [[18.440847]]
('N31', 'N172') [[18.440157]]
('N82', 'N150') [[18.439928]]
('N151', 'N242') [[18.439829]]
('N2', 'N230') [[18.437773]]
('N42', 'N129') [[18.435534]]
('N116', 'N181') [[18.434484]]
('N118', 'N182') [[18.433409]]
('N182', 'N231') [[18.433294]]
('N62', 'N215') [[18.43288]]
('N22', 'N56') [[18.431776]]
('N180', 'N242') [[18.430912]]
('N63', 'N159') [[18.43051]]
('N207', 'N243') [[18.430237]]
('N174', 'N179') [[18.42986]]
('N2', 'N172') [[18.428982]]
('N179', 'N226') [[18.4288]]
('N67', 'N69') [[18.427315]]
('N22', 'N227') [[18.426867]]
('N224', 'N226') [[18.426369]]
('N14', 'N72') [[18.426266]]
('N36', 'N159') [[18.424917]]
('N62', 'N72') [[18.424585]]
('N181', 'N199') [[18.424063]]
('N21', 'N181') [[18.42328]]
('N10', 'N13') [[18.421581]]
('N119', 'N125') [[18.421263]]
('N22', 'N148') [[18.42078]]
('N115', 'N159') [[18.419619]]
('N7', 'N111') [[18.419363]]
('N10', 'N139') [[18.417727]]
('N116', 'N190') [[18.417461]]
('N3', 'N90') [[18.417454]]
('N62', 'N189') [[18.417023]]
('N61', 'N74') [[18.41674]]
('N108', 'N231') [[18.416739]]
('N114', 'N128') [[18.416592]]
('N7', 'N179') [[18.416176]]
('N9', 'N62') [[18.415064]]
('N155', 'N159') [[18.414686]]
('N42', 'N125') [[18.41455]]
('N148', 'N220') [[18.414064]]
('N56', 'N226') [[18.412998]]
('N7', 'N99') [[18.412895]]
('N49', 'N159') [[18.412634]]
('N66', 'N181') [[18.412565]]
('N66', 'N206') [[18.411121]]
('N2', 'N52') [[18.410843]]
('N90', 'N212') [[18.410112]]
('N58', 'N67') [[18.409994]]
('N114', 'N226') [[18.408466]]
('N181', 'N210') [[18.408264]]
('N72', 'N192') [[18.407358]]
('N151', 'N179') [[18.407318]]
('N74', 'N192') [[18.406837]]
('N179', 'N243') [[18.406687]]
('N86', 'N159') [[18.406515]]
('N7', 'N95') [[18.405039]]
('N180', 'N224') [[18.404835]]
('N62', 'N74') [[18.404768]]
('N22', 'N179') [[18.403423]]
('N11', 'N38') [[18.402784]]
('N72', 'N119') [[18.402729]]
('N58', 'N159') [[18.401941]]
('N2', 'N25') [[18.401642]]
('N11', 'N27') [[18.400658]]
('N118', 'N231') [[18.40051]]
('N13', 'N56') [[18.399847]]
('N25', 'N215') [[18.399834]]
('N2', 'N220') [[18.399574]]
('N207', 'N231') [[18.39847]]
('N188', 'N222') [[18.396849]]
('N28', 'N231') [[18.396042]]
('N11', 'N155') [[18.39586]]
('N231', 'N253') [[18.395666]]
('N2', 'N61') [[18.395485]]
('N2', 'N171') [[18.395462]]
('N72', 'N95') [[18.395197]]
('N21', 'N72') [[18.394966]]
('N62', 'N145') [[18.394936]]
('N78', 'N118') [[18.39423]]
('N132', 'N181') [[18.393658]]
('N72', 'N74') [[18.393261]]
('N42', 'N52') [[18.390818]]
('N98', 'N159') [[18.390188]]
('N42', 'N111') [[18.389744]]
('N172', 'N231') [[18.389158]]
('N95', 'N181') [[18.38902]]
('N91', 'N226') [[18.388315]]
('N176', 'N206') [[18.388065]]
('N10', 'N196') [[18.387484]]
('N34', 'N159') [[18.386217]]
('N28', 'N57') [[18.38549]]
('N159', 'N201') [[18.385164]]
('N62', 'N243') [[18.38451]]
('N39', 'N42') [[18.384224]]
('N62', 'N216') [[18.383717]]
('N127', 'N179') [[18.382885]]
('N24', 'N179') [[18.382809]]
('N3', 'N230') [[18.382126]]
('N172', 'N190') [[18.381918]]
('N3', 'N39') [[18.381876]]
('N2', 'N95') [[18.381174]]
('N190', 'N192') [[18.38094]]
('N174', 'N181') [[18.38077]]
('N56', 'N243') [[18.380268]]
('N61', 'N190') [[18.379467]]
('N76', 'N137') [[18.379353]]
('N174', 'N231') [[18.378874]]
('N39', 'N76') [[18.378311]]
('N10', 'N173') [[18.376442]]
('N22', 'N42') [[18.37614]]
('N69', 'N113') [[18.375835]]
('N192', 'N220') [[18.375303]]
('N77', 'N151') [[18.374537]]
('N64', 'N159') [[18.374207]]
('N86', 'N231') [[18.374012]]
('N42', 'N172') [[18.37358]]
('N31', 'N242') [[18.373177]]
('N109', 'N231') [[18.372625]]
('N42', 'N178') [[18.37241]]
('N179', 'N207') [[18.372316]]
('N177', 'N227') [[18.371748]]
('N116', 'N180') [[18.371357]]
('N42', 'N213') [[18.371067]]
('N12', 'N212') [[18.370731]]
('N128', 'N181') [[18.369213]]
('N156', 'N176') [[18.369017]]
('N57', 'N159') [[18.36899]]
('N42', 'N56') [[18.368862]]
('N11', 'N179') [[18.368523]]
('N189', 'N237') [[18.368486]]
('N39', 'N174') [[18.367802]]
('N91', 'N227') [[18.36761]]
('N56', 'N142') [[18.367172]]
('N38', 'N142') [[18.365465]]
('N10', 'N215') [[18.364992]]
('N159', 'N226') [[18.364853]]
('N151', 'N171') [[18.364676]]
('N38', 'N180') [[18.364532]]
('N10', 'N69') [[18.36384]]
('N27', 'N67') [[18.36337]]
('N179', 'N242') [[18.36291]]
('N186', 'M0P1') [[18.362646]]
('N181', 'N212') [[18.361267]]
('N9', 'N242') [[18.359314]]
('N87', 'N171') [[18.359127]]
('N63', 'N179') [[18.35902]]
('N148', 'N215') [[18.358961]]
('N10', 'N99') [[18.358847]]
('N210', 'N220') [[18.358711]]
('N196', 'N243') [[18.358187]]
('N42', 'N190') [[18.358072]]
('N13', 'N39') [[18.357512]]
('N2', 'N246') [[18.356783]]
('N56', 'N157') [[18.356451]]
('N11', 'N231') [[18.356337]]
('N22', 'N127') [[18.355103]]
('N2', 'N178') [[18.355022]]
('N82', 'N179') [[18.354109]]
('N2', 'N91') [[18.353193]]
('N155', 'N237') [[18.35306]]
('N138', 'N190') [[18.352993]]
('N66', 'N179') [[18.352411]]
('N172', 'N179') [[18.351475]]
('N72', 'N148') [[18.351318]]
('N38', 'N39') [[18.351215]]
('N224', 'N227') [[18.350958]]
('N159', 'N243') [[18.350111]]
('N129', 'N212') [[18.349327]]
('N22', 'N159') [[18.349323]]
('N231', 'N240') [[18.349184]]
('N56', 'N74') [[18.349077]]
('N206', 'N227') [[18.347134]]
('N56', 'N109') [[18.34706]]
('N52', 'N62') [[18.34696]]
('N227', 'N253') [[18.345789]]
('N148', 'N179') [[18.345789]]
('N227', 'N240') [[18.345592]]
('N111', 'N179') [[18.345324]]
('N2', 'N215') [[18.344728]]
('N109', 'N243') [[18.34439]]
('N31', 'N118') [[18.344347]]
('N111', 'N212') [[18.343904]]
('N187', 'N227') [[18.343107]]
('N180', 'N212') [[18.343098]]
('N171', 'N227') [[18.342943]]
('N114', 'N215') [[18.342226]]
('N148', 'N201') [[18.341763]]
('N8', 'N190') [[18.341604]]
('N76', 'N108') [[18.340893]]
('N159', 'N208') [[18.340487]]
('N22', 'N69') [[18.34029]]
('N28', 'N179') [[18.339897]]
('N155', 'N243') [[18.339293]]
('N11', 'N90') [[18.339106]]
('N151', 'N172') [[18.338818]]
('N52', 'N179') [[18.338614]]
('N42', 'N191') [[18.337841]]
('N109', 'N159') [[18.337593]]
('N175', 'N242') [[18.33645]]
('N21', 'N151') [[18.335453]]
('N148', 'N181') [[18.33544]]
('N14', 'N192') [[18.335066]]
('N28', 'N56') [[18.33459]]
('N137', 'N159') [[18.333614]]
('N32', 'N159') [[18.33229]]
('N99', 'N181') [[18.331827]]
('N3', 'N108') [[18.331442]]
('N114', 'N248') [[18.331375]]
('N114', 'N159') [[18.331322]]
('N118', 'N189') [[18.331253]]
('N9', 'N190') [[18.330395]]
('N2', 'N11') [[18.330057]]
('N10', 'N191') [[18.329327]]
('N8', 'N239') [[18.329088]]
('N22', 'N222') [[18.327015]]
('N15', 'N72') [[18.326237]]
('N164', 'N226') [[18.326033]]
('N52', 'N171') [[18.325073]]
('N62', 'N114') [[18.324678]]
('N76', 'N155') [[18.323694]]
('N159', 'N171') [[18.323204]]
('N10', 'N91') [[18.323195]]
('N39', 'N244') [[18.323137]]
('N38', 'N179') [[18.3224]]
('N38', 'N181') [[18.322117]]
('N179', 'N206') [[18.322037]]
('N69', 'N86') [[18.321758]]
('N179', 'N220') [[18.321032]]
('N2', 'N30') [[18.320755]]
('N56', 'N69') [[18.320435]]
('N132', 'N227') [[18.31987]]
('N22', 'N139') [[18.319628]]
('N10', 'N233') [[18.31925]]
('N22', 'N180') [[18.319105]]
('N72', 'N150') [[18.318468]]
('N56', 'N95') [[18.318205]]
('N74', 'N227') [[18.318016]]
('N42', 'N82') [[18.317972]]
('N113', 'N226') [[18.317835]]
('N3', 'N31') [[18.31718]]
('N95', 'N172') [[18.317097]]
('N74', 'N95') [[18.31691]]
('N78', 'N174') [[18.316792]]
('N27', 'N159') [[18.315348]]
('N3', 'N242') [[18.314594]]
('N9', 'N192') [[18.314175]]
('N10', 'N72') [[18.314075]]
('N91', 'N116') [[18.3139]]
('N102', 'N253') [[18.313847]]
('N179', 'N248') [[18.312927]]
('N202', 'N227') [[18.312296]]
('N9', 'N231') [[18.312246]]
('N159', 'N252') [[18.312197]]
('N13', 'N91') [[18.31203]]
('N12', 'N231') [[18.312012]]
('N80', 'N91') [[18.311852]]
('N231', 'N237') [[18.311514]]
('N72', 'N172') [[18.311272]]
('N76', 'N231') [[18.31121]]
('N42', 'N50') [[18.310802]]
('N4', 'N148') [[18.310131]]
('N42', 'N119') [[18.309969]]
('N21', 'N128') [[18.309757]]
('N27', 'N243') [[18.30951]]
('N42', 'N227') [[18.309294]]
('N74', 'N190') [[18.308506]]
('N116', 'N172') [[18.30844]]
('N38', 'N72') [[18.3082]]
('N8', 'N231') [[18.308104]]
('N9', 'N13') [[18.30752]]
('N24', 'N220') [[18.307463]]
('N118', 'N237') [[18.306961]]
('N111', 'N227') [[18.306332]]
('N190', 'N220') [[18.30564]]
('N38', 'N78') [[18.305618]]
('N57', 'N114') [[18.305145]]
('N31', 'N156') [[18.30459]]
('N113', 'N179') [[18.304583]]
('N10', 'N137') [[18.304495]]
('N128', 'N137') [[18.304491]]
('N162', 'N179') [[18.30448]]
('N46', 'N242') [[18.304134]]
('N24', 'N42') [[18.303509]]
('N57', 'N215') [[18.302507]]
('N39', 'N162') [[18.302082]]
('N118', 'N159') [[18.300488]]
('N113', 'N231') [[18.30029]]
('N95', 'N159') [[18.299604]]
('N56', 'N242') [[18.298471]]
('N42', 'N81') [[18.297997]]
('N69', 'N159') [[18.297644]]
('N10', 'N226') [[18.297401]]
('N72', 'N162') [[18.296724]]
('N74', 'N159') [[18.296707]]
('N95', 'N231') [[18.296705]]
('N42', 'N220') [[18.296604]]
('N62', 'N80') [[18.296291]]
('N3', 'N37') [[18.295517]]
('N78', 'N91') [[18.295279]]
('N2', 'N181') [[18.295235]]
('N27', 'N72') [[18.29513]]
('N130', 'N179') [[18.29492]]
('N125', 'N176') [[18.293972]]
('N76', 'N91') [[18.29341]]
('N7', 'N181') [[18.29283]]
('N67', 'N179') [[18.292389]]
('N136', 'N171') [[18.292282]]
('N57', 'N78') [[18.292261]]
('N12', 'N72') [[18.291853]]
('N2', 'N182') [[18.291628]]
('N2', 'N90') [[18.29091]]
('N42', 'N61') [[18.290869]]
('N49', 'N192') [[18.290745]]
('N42', 'N78') [[18.29048]]
('N10', 'N108') [[18.290062]]
('N62', 'N182') [[18.289898]]
('N114', 'N182') [[18.289597]]
('N2', 'N226') [[18.289217]]
('N21', 'N180') [[18.2884]]
('N61', 'N62') [[18.287842]]
('N189', 'N243') [[18.287813]]
('N142', 'N227') [[18.287643]]
('N11', 'N30') [[18.287344]]
('N74', 'N220') [[18.287338]]
('N27', 'N114') [[18.286827]]
('N62', 'N179') [[18.28635]]
('N69', 'N162') [[18.285847]]
('N148', 'N169') [[18.283829]]
('N101', 'N231') [[18.28337]]
('N38', 'N212') [[18.282919]]
('N118', 'N188') [[18.282852]]
('N15', 'N182') [[18.282148]]
('N80', 'N159') [[18.28195]]
('N188', 'N227') [[18.281752]]
('N91', 'N159') [[18.280956]]
('N136', 'N179') [[18.28073]]
('N3', 'N69') [[18.280722]]
('N22', 'N145') [[18.280663]]
('N72', 'N179') [[18.280539]]
('N27', 'N242') [[18.280138]]
('N10', 'N127') [[18.279285]]
('N39', 'N172') [[18.278927]]
('N79', 'N243') [[18.278334]]
('N10', 'N79') [[18.277946]]
('N3', 'N25') [[18.277126]]
('N82', 'N231') [[18.276855]]
('N158', 'N159') [[18.276264]]
('N148', 'N190') [[18.27593]]
('N22', 'N72') [[18.27571]]
('N39', 'N72') [[18.275461]]
('N2', 'N39') [[18.275421]]
('N142', 'N242') [[18.274881]]
('N39', 'N99') [[18.274506]]
('N72', 'N145') [[18.274427]]
('N165', 'N212') [[18.274397]]
('N42', 'N242') [[18.274319]]
('N22', 'N64') [[18.274118]]
('N42', 'N127') [[18.27342]]
('N10', 'N227') [[18.273142]]
('N22', 'N166') [[18.2731]]
('N22', 'N95') [[18.272217]]
('N44', 'N128') [[18.27215]]
('N42', 'N106') [[18.2714]]
('N11', 'N207') [[18.271317]]
('N149', 'N179') [[18.271276]]
('N28', 'N237') [[18.271093]]
('N115', 'N171') [[18.271034]]
('N3', 'N142') [[18.270536]]
('N15', 'N69') [[18.270018]]
('N46', 'N220') [[18.2691]]
('N42', 'N180') [[18.268318]]
('N231', 'N243') [[18.268198]]
('N15', 'N27') [[18.26816]]
('N78', 'N165') [[18.267784]]
('N178', 'N226') [[18.267756]]
('N99', 'N148') [[18.267658]]
('N78', 'N180') [[18.267302]]
('N3', 'N21') [[18.267176]]
('N11', 'N42') [[18.266447]]
('N67', 'N114') [[18.266144]]
('N11', 'N253') [[18.26582]]
('N131', 'N180') [[18.265562]]
('N95', 'N253') [[18.265272]]
('N56', 'N91') [[18.26492]]
('N106', 'N150') [[18.264496]]
('N62', 'N192') [[18.264444]]
('N62', 'N231') [[18.264153]]
('N72', 'N111') [[18.26399]]
('N52', 'N108') [[18.263788]]
('N74', 'N251') [[18.26368]]
('N151', 'N212') [[18.263477]]
('N142', 'N181') [[18.26318]]
('N22', 'N62') [[18.263157]]
('N27', 'N231') [[18.262703]]
('N74', 'N137') [[18.26226]]
('N181', 'N241') [[18.261953]]
('N31', 'N159') [[18.261942]]
('N102', 'N227') [[18.261906]]
('N89', 'N179') [[18.261723]]
('N28', 'N181') [[18.26145]]
('N11', 'N15') [[18.260891]]
('N128', 'N191') [[18.260311]]
('N29', 'N243') [[18.260046]]
('N78', 'N128') [[18.259987]]
('N227', 'N243') [[18.259884]]
('N174', 'N219') [[18.259785]]
('N82', 'N189') [[18.259756]]
('N62', 'N99') [[18.259445]]
('N56', 'N162') [[18.25889]]
('N42', 'N116') [[18.258244]]
('N22', 'N74') [[18.258242]]
('N180', 'N247') [[18.258116]]
('N12', 'N114') [[18.257849]]
('N39', 'N114') [[18.256887]]
('N21', 'N244') [[18.256855]]
('N25', 'N242') [[18.256495]]
('N59', 'N108') [[18.256285]]
('N10', 'N76') [[18.25603]]
('N78', 'N119') [[18.25537]]
('N62', 'N207') [[18.254519]]
('N62', 'N162') [[18.254293]]
('N64', 'N231') [[18.254261]]
('N8', 'N76') [[18.254095]]
('N62', 'N196') [[18.253462]]
('N90', 'N174') [[18.252542]]
('N56', 'N239') [[18.252176]]
('N44', 'N159') [[18.252157]]
('N69', 'N224') [[18.251673]]
('N132', 'N192') [[18.251139]]
('N42', 'N156') [[18.251087]]
('N159', 'N220') [[18.250742]]
('N208', 'N215') [[18.250435]]
('N86', 'N192') [[18.250177]]
('N113', 'N159') [[18.250015]]
('N72', 'N89') [[18.249086]]
('N159', 'N169') [[18.24903]]
('N90', 'N118') [[18.2487]]
('N42', 'N176') [[18.248428]]
('N66', 'N176') [[18.248358]]
