('M0P1', 'M0P2') [[20.868748]]
('N15', 'N187') [[19.28159]]
('N58', 'N78') [[19.280909]]
('N68', 'N113') [[19.279114]]
('N58', 'N68') [[19.27827]]
('N2', 'N207') [[19.272236]]
('N11', 'N14') [[19.265373]]
('N46', 'N154') [[19.264147]]
('N94', 'N145') [[19.263603]]
('N14', 'N206') [[19.260452]]
('N40', 'N89') [[19.258965]]
('N94', 'N224') [[19.253767]]
('N94', 'N160') [[19.253262]]
('N129', 'N186') [[19.250927]]
('N115', 'N206') [[19.250158]]
('N119', 'N186') [[19.248161]]
('N14', 'N236') [[19.24304]]
('N113', 'N122') [[19.242868]]
('N109', 'N122') [[19.242197]]
('N224', 'N249') [[19.241188]]
('N33', 'N71') [[19.240084]]
('N32', 'N109') [[19.239666]]
('N113', 'N184') [[19.235554]]
('N161', 'N224') [[19.235006]]
('N11', 'N186') [[19.234566]]
('N94', 'N115') [[19.234123]]
('N122', 'N184') [[19.233458]]
('N58', 'N122') [[19.231716]]
('N6', 'N184') [[19.23105]]
('N14', 'N46') [[19.230896]]
('N113', 'N119') [[19.218555]]
('N58', 'N86') [[19.21566]]
('N28', 'N249') [[19.214903]]
('N186', 'N208') [[19.21339]]
('N68', 'N107') [[19.209145]]
('N6', 'N15') [[19.206116]]
('N28', 'N94') [[19.203224]]
('N78', 'N248') [[19.200928]]
('N89', 'N186') [[19.2009]]
('N122', 'N198') [[19.200012]]
('N6', 'N68') [[19.198881]]
('N122', 'M0P2') [[19.196846]]
('N116', 'N206') [[19.19497]]
('N206', 'N215') [[19.194393]]
('N117', 'N206') [[19.193346]]
('N25', 'N78') [[19.19275]]
('N6', 'N117') [[19.191376]]
('N78', 'N186') [[19.190956]]
('N16', 'N68') [[19.190783]]
('N82', 'N109') [[19.190004]]
('N6', 'N52') [[19.18804]]
('N119', 'N207') [[19.185577]]
('N113', 'N207') [[19.185547]]
('N122', 'N246') [[19.18446]]
('N113', 'M0P2') [[19.181461]]
('N93', 'N94') [[19.17594]]
('N71', 'N122') [[19.1736]]
('N145', 'N187') [[19.171839]]
('N14', 'N90') [[19.171535]]
('N104', 'N119') [[19.170025]]
('N82', 'N122') [[19.1684]]
('N90', 'N99') [[19.167057]]
('N41', 'N117') [[19.164185]]
('N94', 'N226') [[19.163599]]
('N94', 'N119') [[19.161028]]
('N47', 'N206') [[19.157795]]
('N92', 'N105') [[19.156307]]
('N96', 'N161') [[19.155241]]
('N28', 'N161') [[19.153385]]
('N99', 'N113') [[19.153053]]
('N58', 'N142') [[19.150003]]
('N70', 'N206') [[19.148417]]
('N109', 'M0P1') [[19.142807]]
('N14', 'N94') [[19.140676]]
('N92', 'N94') [[19.139072]]
('N30', 'N119') [[19.136618]]
('N94', 'N117') [[19.135176]]
('N58', 'N187') [[19.134573]]
('N46', 'N58') [[19.1344]]
('N8', 'N119') [[19.134012]]
('N8', 'N187') [[19.132547]]
('N14', 'N160') [[19.12795]]
('N15', 'N58') [[19.125916]]
('N122', 'N251') [[19.12462]]
('N14', 'N113') [[19.122982]]
('N96', 'N113') [[19.122583]]
('N197', 'N206') [[19.122248]]
('N113', 'N224') [[19.122166]]
('N206', 'N235') [[19.120846]]
('N14', 'N226') [[19.119131]]
('N6', 'N28') [[19.118917]]
('N28', 'N209') [[19.115368]]
('N22', 'N94') [[19.115362]]
('N6', 'N216') [[19.114855]]
('N113', 'N216') [[19.113323]]
('N46', 'N122') [[19.113205]]
('N113', 'N252') [[19.113174]]
('N160', 'N185') [[19.108646]]
('N78', 'N206') [[19.10817]]
('N94', 'N100') [[19.10633]]
('N119', 'N175') [[19.106243]]
('N26', 'N161') [[19.105463]]
('N24', 'N68') [[19.104767]]
('N161', 'N226') [[19.104122]]
('N58', 'N89') [[19.10381]]
('N74', 'N105') [[19.102942]]
('N15', 'N94') [[19.10247]]
('N30', 'N117') [[19.10119]]
('N94', 'N204') [[19.100094]]
('N14', 'N246') [[19.099443]]
('N58', 'N161') [[19.099411]]
('N99', 'N161') [[19.097166]]
('N105', 'N117') [[19.096394]]
('N33', 'N122') [[19.096075]]
('N186', 'N232') [[19.092924]]
('N61', 'N206') [[19.092821]]
('N16', 'N207') [[19.091904]]
('N6', 'N70') [[19.090202]]
('N82', 'N119') [[19.089031]]
('N115', 'N251') [[19.088343]]
('N40', 'N206') [[19.082191]]
('N122', 'N222') [[19.080498]]
('N52', 'N122') [[19.07733]]
('N14', 'N215') [[19.075718]]
('N58', 'N109') [[19.074286]]
('N94', 'N154') [[19.073341]]
('N6', 'N251') [[19.072575]]
('N5', 'N58') [[19.072275]]
('N113', 'N161') [[19.071415]]
('N46', 'N161') [[19.06925]]
('N82', 'N161') [[19.06703]]
('N14', 'N105') [[19.066994]]
('N28', 'N202') [[19.064953]]
('N122', 'N151') [[19.059757]]
('N90', 'N119') [[19.059082]]
('N14', 'N71') [[19.056324]]
('N161', 'N190') [[19.056122]]
('N139', 'N161') [[19.050718]]
('N6', 'N119') [[19.050388]]
('N58', 'N107') [[19.050049]]
('N115', 'N129') [[19.049377]]
('N165', 'N207') [[19.049053]]
('N78', 'N115') [[19.04711]]
('N25', 'N206') [[19.046741]]
('N42', 'N68') [[19.045097]]
('N52', 'N58') [[19.043324]]
('N14', 'N107') [[19.041883]]
('N42', 'N58') [[19.041784]]
('N21', 'N186') [[19.041481]]
('N58', 'N216') [[19.040476]]
('N68', 'N169') [[19.04016]]
('N25', 'N122') [[19.03742]]
('N122', 'N207') [[19.03721]]
('N68', 'N117') [[19.037172]]
('N14', 'N40') [[19.036411]]
('N42', 'N182') [[19.033022]]
('N58', 'N252') [[19.032162]]
('N129', 'N161') [[19.031855]]
('N28', 'N104') [[19.02749]]
('N201', 'N235') [[19.026413]]
('N58', 'N184') [[19.026176]]
('N28', 'N117') [[19.024874]]
('N28', 'N46') [[19.024837]]
('N122', 'N186') [[19.024609]]
('N41', 'N122') [[19.024118]]
('N222', 'N244') [[19.023645]]
('N119', 'N157') [[19.023355]]
('N30', 'N122') [[19.023252]]
('N41', 'N154') [[19.022734]]
('N96', 'N119') [[19.02263]]
('N6', 'N139') [[19.021603]]
('N94', 'N109') [[19.020712]]
('N58', 'N116') [[19.020388]]
('N122', 'N203') [[19.019022]]
('N28', 'N58') [[19.017082]]
('N28', 'N93') [[19.016224]]
('N71', 'N186') [[19.014572]]
('N117', 'N154') [[19.01454]]
('N54', 'N182') [[19.013317]]
('N58', 'N185') [[19.012362]]
('N14', 'N169') [[19.012327]]
('N28', 'N105') [[19.011866]]
('N66', 'N122') [[19.01064]]
('N82', 'N117') [[19.00893]]
('N68', 'N89') [[19.008558]]
('N119', 'N187') [[19.00807]]
('N31', 'N58') [[19.006771]]
('N102', 'N113') [[19.00423]]
('N35', 'N94') [[19.003498]]
('N71', 'N78') [[19.003254]]
('N98', 'N109') [[19.002617]]
('N131', 'N187') [[19.002253]]
('N28', 'N99') [[19.00214]]
('N6', 'N206') [[19.002104]]
('N28', 'N154') [[19.001986]]
('N122', 'N187') [[19.001493]]
('N65', 'N186') [[19.000425]]
('N6', 'N248') [[18.999214]]
('N58', 'N113') [[18.999033]]
('N17', 'N161') [[18.99797]]
('N14', 'N35') [[18.997862]]
('N40', 'N92') [[18.995344]]
('N119', 'N182') [[18.995117]]
('N99', 'N107') [[18.99506]]
('N119', 'N132') [[18.994541]]
('N113', 'N129') [[18.993948]]
('N122', 'N132') [[18.993647]]
('N113', 'N186') [[18.990446]]
('N6', 'N16') [[18.989384]]
('N122', 'N160') [[18.98798]]
('N187', 'N207') [[18.98775]]
('N113', 'N218') [[18.98731]]
('N161', 'N251') [[18.98492]]
('N122', 'N185') [[18.984543]]
('N58', 'N72') [[18.982975]]
('N113', 'N237') [[18.982897]]
('N108', 'N122') [[18.982456]]
('N206', 'N207') [[18.981846]]
('N109', 'N248') [[18.981813]]
('N102', 'N206') [[18.981102]]
('N160', 'N207') [[18.980225]]
('N8', 'N116') [[18.979696]]
('N91', 'N94') [[18.97867]]
('N40', 'N107') [[18.978209]]
('N100', 'N252') [[18.978197]]
('N117', 'N207') [[18.97747]]
('N203', 'N207') [[18.977262]]
('N206', 'M0P1') [[18.97637]]
('N78', 'N224') [[18.975569]]
('N115', 'N122') [[18.975103]]
('N23', 'N187') [[18.975012]]
('N73', 'N119') [[18.97398]]
('N6', 'N26') [[18.973604]]
('N35', 'N161') [[18.971804]]
('N207', 'N249') [[18.970697]]
('N23', 'N224') [[18.970613]]
('N66', 'N109') [[18.969597]]
('N107', 'N157') [[18.968864]]
('N70', 'N186') [[18.96882]]
('N107', 'N122') [[18.965382]]
('N205', 'N206') [[18.962484]]
('N105', 'N213') [[18.962446]]
('N113', 'N179') [[18.962265]]
('N35', 'N102') [[18.962011]]
('N41', 'N252') [[18.96049]]
('N78', 'N119') [[18.960028]]
('N113', 'N203') [[18.959215]]
('N118', 'N119') [[18.95912]]
('N14', 'N116') [[18.9578]]
('N94', 'N129') [[18.955868]]
('N28', 'N252') [[18.955715]]
('N28', 'N102') [[18.95561]]
('N28', 'N206') [[18.9556]]
('N6', 'N130') [[18.954582]]
('N8', 'N122') [[18.95227]]
('N23', 'N249') [[18.952076]]
('N119', 'M0P2') [[18.951548]]
('N82', 'N113') [[18.951189]]
('N6', 'N14') [[18.94914]]
('N52', 'N109') [[18.947256]]
('N68', 'N206') [[18.944986]]
('N14', 'N229') [[18.943369]]
('N162', 'M0P1') [[18.942305]]
('N119', 'N215') [[18.942268]]
('N94', 'N161') [[18.941595]]
('N119', 'N145') [[18.941195]]
('N14', 'N96') [[18.940619]]
('N35', 'N71') [[18.940315]]
('N122', 'N216') [[18.940096]]
('N184', 'N201') [[18.939537]]
('N96', 'N132') [[18.93835]]
('N68', 'N122') [[18.937658]]
('N14', 'N42') [[18.937536]]
('N125', 'N206') [[18.936316]]
('N105', 'N119') [[18.933372]]
('N116', 'N119') [[18.932762]]
('N14', 'N65') [[18.93211]]
('N161', 'N203') [[18.93183]]
('N93', 'N113') [[18.931772]]
('N58', 'N75') [[18.930307]]
('N119', 'N163') [[18.929777]]
('N94', 'N164') [[18.92849]]
('N35', 'N122') [[18.927958]]
('N46', 'N150') [[18.92769]]
('N119', 'N133') [[18.92723]]
('N94', 'N186') [[18.926231]]
('N157', 'N184') [[18.921736]]
('N12', 'N109') [[18.921453]]
('N58', 'N204') [[18.921051]]
('N72', 'N122') [[18.92094]]
('N40', 'N58') [[18.91999]]
('N92', 'N207') [[18.918627]]
('N208', 'N252') [[18.917393]]
('N71', 'N222') [[18.916971]]
('N122', 'N164') [[18.916643]]
('N28', 'N109') [[18.916079]]
('N16', 'N40') [[18.914919]]
('N36', 'N201') [[18.914387]]
('N23', 'N202') [[18.913906]]
('N115', 'N119') [[18.913343]]
('N94', 'N179') [[18.913132]]
('N52', 'N82') [[18.912844]]
('N14', 'N36') [[18.912266]]
('N28', 'N248') [[18.911629]]
('N201', 'N206') [[18.911161]]
('N188', 'N206') [[18.910734]]
('N14', 'N109') [[18.910297]]
('N58', 'N215') [[18.909676]]
('N25', 'N187') [[18.908287]]
('N16', 'N122') [[18.908037]]
('N109', 'N164') [[18.907957]]
('N23', 'N129') [[18.90746]]
('N15', 'N198') [[18.907005]]
('N72', 'N161') [[18.906586]]
('N157', 'N207') [[18.906239]]
('N119', 'M0P1') [[18.906166]]
('N36', 'N226') [[18.906057]]
('N66', 'N113') [[18.905813]]
('N117', 'N119') [[18.905447]]
('N52', 'N67') [[18.90533]]
('N185', 'N206') [[18.904999]]
('N67', 'N116') [[18.90411]]
('N67', 'N102') [[18.903982]]
('N80', 'N113') [[18.902998]]
('N122', 'N174') [[18.90248]]
('N58', 'N145') [[18.902088]]
('N41', 'N90') [[18.901768]]
('N30', 'N41') [[18.90049]]
('N122', 'N169') [[18.900034]]
('N215', 'N232') [[18.89995]]
('N31', 'N35') [[18.899801]]
('N119', 'N197') [[18.898638]]
('N184', 'N185') [[18.898567]]
('N68', 'N198') [[18.898224]]
('N14', 'N69') [[18.898003]]
('N105', 'N133') [[18.89539]]
('N6', 'N116') [[18.894695]]
('N14', 'N198') [[18.894161]]
('N36', 'N99') [[18.893776]]
('N109', 'N184') [[18.893576]]
('N72', 'N207') [[18.892635]]
('N28', 'N40') [[18.892616]]
('N22', 'N206') [[18.891665]]
('N68', 'N201') [[18.890903]]
('N23', 'N72') [[18.890635]]
('N6', 'N243') [[18.889103]]
('N197', 'N207') [[18.889078]]
('N41', 'N157') [[18.888765]]
('N71', 'N115') [[18.884983]]
('N154', 'N161') [[18.88459]]
('N72', 'N109') [[18.884579]]
('N40', 'N207') [[18.883997]]
('N23', 'N113') [[18.883303]]
('N23', 'N207') [[18.883125]]
('N145', 'N206') [[18.883053]]
('N25', 'N46') [[18.883026]]
('N17', 'N209') [[18.880466]]
('N89', 'N96') [[18.880178]]
('N55', 'N94') [[18.88005]]
('N6', 'N35') [[18.880016]]
('N78', 'N94') [[18.879187]]
('N90', 'N225') [[18.87877]]
('N16', 'N113') [[18.87869]]
('N75', 'N187') [[18.878424]]
('N113', 'N185') [[18.878004]]
('N82', 'N94') [[18.87783]]
('N28', 'N92') [[18.87765]]
('N14', 'N243') [[18.87701]]
('N201', 'N226') [[18.876621]]
('N14', 'N216') [[18.876392]]
('N14', 'N102') [[18.875834]]
('N86', 'N125') [[18.875832]]
('N96', 'N186') [[18.875383]]
('N89', 'N244') [[18.875126]]
('N9', 'N252') [[18.874134]]
('N161', 'N184') [[18.873753]]
('N6', 'N46') [[18.873354]]
('N17', 'N94') [[18.87248]]
('N107', 'N246') [[18.87096]]
('N197', 'N222') [[18.870867]]
('N72', 'N104') [[18.870802]]
('N207', 'N224') [[18.870695]]
('N94', 'N209') [[18.870018]]
('N42', 'N187') [[18.869877]]
('N24', 'N58') [[18.869589]]
('N115', 'N216') [[18.869556]]
('N39', 'N94') [[18.869268]]
('N67', 'N206') [[18.868525]]
('N58', 'N200') [[18.86799]]
('N14', 'N195') [[18.867926]]
('N52', 'N161') [[18.866566]]
('N222', 'N252') [[18.865858]]
('N68', 'N119') [[18.865536]]
('N52', 'N222') [[18.865223]]
('N109', 'N115') [[18.865128]]
('N119', 'N144') [[18.863918]]
('N55', 'N122') [[18.862795]]
('N36', 'N206') [[18.862736]]
('N58', 'N114') [[18.862175]]
('N105', 'N248') [[18.86179]]
('N14', 'N222') [[18.861597]]
('N21', 'N109') [[18.860008]]
('N36', 'N144') [[18.859255]]
('N28', 'N184') [[18.859016]]
('N108', 'N161') [[18.85824]]
('N75', 'N94') [[18.856655]]
('N117', 'N161') [[18.855497]]
('N113', 'N209') [[18.855179]]
('N89', 'N206') [[18.854801]]
('N6', 'N154') [[18.854715]]
('N30', 'N129') [[18.854092]]
('N85', 'N109') [[18.853727]]
('N90', 'N232') [[18.853537]]
('N28', 'N160') [[18.852856]]
('N34', 'N82') [[18.851748]]
('N71', 'N100') [[18.851244]]
('N184', 'N222') [[18.851212]]
('N6', 'N94') [[18.850876]]
('N94', 'N187') [[18.850306]]
('N65', 'N226') [[18.849731]]
('N35', 'N206') [[18.849283]]
('N68', 'N82') [[18.848969]]
('N115', 'N224') [[18.848848]]
('N122', 'N156') [[18.84604]]
('N94', 'N249') [[18.845667]]
('N22', 'N113') [[18.845587]]
('N70', 'N207') [[18.845062]]
('N72', 'N187') [[18.844706]]
('N129', 'N244') [[18.844572]]
('N235', 'N252') [[18.844166]]
('N58', 'N67') [[18.842941]]
('N2', 'N68') [[18.842367]]
('N70', 'N125') [[18.840378]]
('N105', 'N174') [[18.839922]]
('N14', 'N207') [[18.839367]]
('N28', 'N55') [[18.839228]]
('N67', 'N246') [[18.837273]]
('N8', 'N14') [[18.836777]]
('N59', 'N206') [[18.836061]]
('N14', 'N252') [[18.83543]]
('N46', 'N198') [[18.83487]]
('N21', 'N216') [[18.833956]]
('N12', 'N202') [[18.833765]]
('N206', 'M0P2') [[18.83254]]
('N78', 'N201') [[18.832207]]
('N37', 'N58') [[18.831364]]
('N94', 'N207') [[18.83117]]
('N52', 'N60') [[18.831118]]
('N122', 'N219') [[18.831114]]
('N206', 'N248') [[18.830362]]
('N35', 'N46') [[18.829216]]
('N122', 'N145') [[18.828753]]
('N68', 'N145') [[18.828463]]
('N109', 'N224') [[18.828117]]
('N111', 'N206') [[18.827782]]
('N132', 'N206') [[18.826784]]
('N117', 'N202') [[18.826355]]
('N119', 'N174') [[18.826069]]
('N14', 'N74') [[18.825024]]
('N72', 'N119') [[18.824574]]
('N6', 'N109') [[18.82393]]
('N82', 'N187') [[18.823683]]
('N82', 'N206') [[18.82362]]
('N186', 'N226') [[18.823114]]
('N58', 'N207') [[18.82306]]
('N122', 'N248') [[18.822538]]
('N94', 'N116') [[18.822401]]
('N34', 'N105') [[18.821709]]
('N70', 'N113') [[18.821373]]
('N6', 'N89') [[18.82086]]
('N21', 'N206') [[18.820839]]
('N139', 'N216') [[18.818394]]
('N216', 'N228') [[18.818369]]
('N28', 'M0P2') [[18.817533]]
('N89', 'N202') [[18.816662]]
('N127', 'N186') [[18.81652]]
('N32', 'N132') [[18.816374]]
('N129', 'N203') [[18.816235]]
('N14', 'N224') [[18.81605]]
('N161', 'N252') [[18.816032]]
('N58', 'N186') [[18.815918]]
('N28', 'N145') [[18.815859]]
('N115', 'N209') [[18.81498]]
('N61', 'N122') [[18.813482]]
('N60', 'N92') [[18.812416]]
('N42', 'N122') [[18.811705]]
('N113', 'N187') [[18.811544]]
('N40', 'N94') [[18.810467]]
('N41', 'N86') [[18.810442]]
('N113', 'N235') [[18.809792]]
('N86', 'N187') [[18.808477]]
('N93', 'N206') [[18.808092]]
('N209', 'N235') [[18.807615]]
('N122', 'N192') [[18.806837]]
('N175', 'N207') [[18.806828]]
('N107', 'N198') [[18.806713]]
('N116', 'N200') [[18.806458]]
('N115', 'N235') [[18.806274]]
('N29', 'N96') [[18.806065]]
('N23', 'N25') [[18.806046]]
('N28', 'N225') [[18.805658]]
('N14', 'N201') [[18.80549]]
('N41', 'N248') [[18.805471]]
('N107', 'N120') [[18.804987]]
('N122', 'N209') [[18.80444]]
('N71', 'N216') [[18.804405]]
('N6', 'N86') [[18.80382]]
('N117', 'N197') [[18.802086]]
('N164', 'N187') [[18.801157]]
('N14', 'N133') [[18.800781]]
('N203', 'N224') [[18.80074]]
('N161', 'N242') [[18.79994]]
('N6', 'N144') [[18.798643]]
('N89', 'N94') [[18.79859]]
('N46', 'N206') [[18.79758]]
('N46', 'N139') [[18.797277]]
('N14', 'N152') [[18.797]]
('N66', 'N135') [[18.79667]]
('N6', 'N164') [[18.796606]]
('N161', 'N209') [[18.79652]]
('N58', 'N157') [[18.796444]]
('N2', 'N206') [[18.796215]]
('N15', 'N23') [[18.795996]]
('N14', 'N86') [[18.794846]]
('N113', 'N249') [[18.794611]]
('N68', 'N105') [[18.794607]]
('N6', 'N226') [[18.794558]]
('N86', 'N154') [[18.794006]]
('N11', 'N187') [[18.79363]]
('N12', 'N105') [[18.793444]]
('N122', 'N144') [[18.7933]]
('N40', 'N113') [[18.793169]]
('N30', 'N145') [[18.79261]]
('N67', 'N122') [[18.792418]]
('N6', 'N71') [[18.792385]]
('N8', 'N58') [[18.792284]]
('N213', 'N215') [[18.792059]]
('N14', 'N23') [[18.79162]]
('N26', 'N89') [[18.79032]]
('N90', 'N154') [[18.790112]]
('N99', 'N207') [[18.789974]]
('N71', 'N184') [[18.789852]]
('N94', 'N251') [[18.78967]]
('N23', 'N86') [[18.78918]]
('N46', 'N102') [[18.789087]]
('N8', 'N207') [[18.788227]]
('N14', 'N122') [[18.78803]]
('N107', 'N116') [[18.787748]]
('N86', 'N119') [[18.787523]]
('N113', 'N236') [[18.786211]]
('N23', 'N109') [[18.785751]]
('N2', 'N161') [[18.784798]]
('N40', 'N218') [[18.78304]]
('N166', 'N187') [[18.782352]]
('N34', 'N122') [[18.782042]]
('N201', 'N251') [[18.78105]]
('N84', 'N113') [[18.780798]]
('N94', 'N252') [[18.780525]]
('N82', 'N193') [[18.780073]]
('N53', 'N206') [[18.779217]]
('N198', 'N228') [[18.77888]]
('N115', 'N145') [[18.778643]]
('N100', 'N122') [[18.778627]]
('N49', 'N113') [[18.778328]]
('N85', 'N122') [[18.778208]]
('N14', 'N25') [[18.778172]]
('N109', 'N232') [[18.778084]]
('N58', 'N150') [[18.778032]]
('N86', 'N94') [[18.777884]]
('N115', 'N161') [[18.77656]]
('N58', 'N206') [[18.776396]]
('N96', 'N251') [[18.776302]]
('N41', 'N100') [[18.77597]]
('N23', 'N206') [[18.774984]]
('N113', 'N150') [[18.77496]]
('N72', 'N105') [[18.77463]]
('N139', 'N209') [[18.773026]]
('N58', 'N60') [[18.772636]]
('N113', 'N234') [[18.772396]]
('N119', 'N198') [[18.77238]]
('N23', 'N39') [[18.772274]]
('N58', 'N198') [[18.772116]]
('N2', 'N54') [[18.771076]]
('N66', 'N187') [[18.7697]]
('N68', 'N94') [[18.769499]]
('N116', 'N117') [[18.769215]]
('N52', 'N134') [[18.768545]]
('N28', 'N134') [[18.767927]]
('N17', 'N96') [[18.767702]]
('N15', 'N145') [[18.767416]]
('N14', 'N166') [[18.766953]]
('N116', 'N145') [[18.766624]]
('N96', 'N201') [[18.766499]]
('N58', 'N229') [[18.76629]]
('N93', 'N160') [[18.766037]]
('N100', 'N105') [[18.765278]]
('N14', 'N115') [[18.76509]]
('N68', 'N150') [[18.764954]]
('N133', 'N201') [[18.76419]]
('N58', 'N118') [[18.764067]]
('N58', 'N71') [[18.763918]]
('N161', 'N207') [[18.763763]]
('N6', 'N186') [[18.763569]]
('N30', 'N146') [[18.763294]]
('N4', 'N207') [[18.763235]]
('N133', 'N206') [[18.762976]]
('N107', 'N222') [[18.762543]]
('N30', 'N202') [[18.762352]]
('N16', 'N126') [[18.761942]]
('N51', 'N116') [[18.761616]]
('N62', 'N89') [[18.760906]]
('N70', 'N184') [[18.760782]]
('N41', 'N186') [[18.759134]]
('N174', 'N218') [[18.758604]]
('N113', 'N140') [[18.75764]]
('N11', 'N68') [[18.75757]]
('N139', 'N251') [[18.75748]]
('N35', 'N92') [[18.75721]]
('N61', 'N119') [[18.75658]]
('N30', 'N187') [[18.756231]]
('N8', 'N107') [[18.75537]]
('N139', 'N207') [[18.754976]]
('N58', 'N85') [[18.75479]]
('N28', 'N251') [[18.754438]]
('N195', 'N207') [[18.75385]]
('N72', 'N82') [[18.75309]]
('N30', 'N246') [[18.752745]]
('N93', 'N242') [[18.752499]]
('N58', 'N131') [[18.752289]]
('N113', 'N164') [[18.75228]]
('N62', 'N207') [[18.751753]]
('N78', 'N127') [[18.751688]]
('N116', 'N207') [[18.750982]]
('N201', 'N246') [[18.750206]]
('N108', 'N226') [[18.749134]]
('N23', 'N119') [[18.74827]]
('N96', 'N215') [[18.748133]]
('N99', 'N122') [[18.747347]]
('N34', 'N71') [[18.747114]]
('N16', 'N94') [[18.746977]]
('N109', 'N187') [[18.746964]]
('N107', 'N113') [[18.746712]]
('N6', 'N246') [[18.746677]]
('N71', 'N208') [[18.746155]]
('N15', 'N251') [[18.746107]]
('N41', 'N58') [[18.744696]]
('N72', 'N206') [[18.744041]]
('N14', 'N73') [[18.743843]]
('N70', 'N119') [[18.743034]]
('N117', 'N209') [[18.742311]]
('N100', 'N115') [[18.741932]]
('N82', 'N248') [[18.741909]]
('N41', 'N113') [[18.741451]]
('N157', 'N186') [[18.741396]]
('N17', 'N132') [[18.741167]]
('N14', 'N184') [[18.740963]]
('N8', 'N94') [[18.740816]]
('N56', 'N206') [[18.740166]]
('N156', 'N187') [[18.739822]]
('N90', 'N130') [[18.738878]]
('N30', 'N107') [[18.73881]]
('N21', 'N248') [[18.738329]]
('N41', 'N94') [[18.738314]]
('N122', 'N212') [[18.738047]]
('N68', 'N182') [[18.738003]]
('N6', 'N131') [[18.737793]]
('N14', 'N132') [[18.737505]]
('N6', 'N21') [[18.7375]]
('N11', 'N207') [[18.737]]
('N52', 'N198') [[18.73667]]
('N119', 'N202') [[18.736542]]
('N51', 'N252') [[18.73578]]
('N206', 'N216') [[18.735027]]
('N71', 'N206') [[18.734768]]
('N92', 'N113') [[18.734642]]
('N16', 'N216') [[18.734589]]
('N116', 'N122') [[18.734512]]
('N142', 'N206') [[18.734478]]
('N58', 'N162') [[18.734354]]
('N40', 'N187') [[18.733995]]
('N14', 'N188') [[18.733795]]
('N96', 'N206') [[18.733728]]
('N28', 'N83') [[18.733603]]
('N30', 'N161') [[18.733536]]
('N8', 'N62') [[18.733517]]
('N58', 'N117') [[18.733381]]
('N9', 'N205') [[18.733366]]
('N43', 'N68') [[18.732992]]
('N71', 'N252') [[18.732925]]
('N12', 'N184') [[18.731281]]
('N133', 'N142') [[18.731195]]
('N6', 'N198') [[18.73078]]
('N22', 'N40') [[18.730415]]
('N58', 'N82') [[18.730057]]
('N203', 'N222') [[18.729113]]
('N15', 'N116') [[18.728651]]
('N54', 'N100') [[18.728544]]
('N15', 'N248') [[18.728106]]
('N96', 'N122') [[18.727446]]
('N35', 'N171') [[18.727318]]
('N14', 'N16') [[18.72682]]
('N41', 'N207') [[18.726656]]
('N28', 'N75') [[18.726171]]
('N150', 'N216') [[18.726025]]
('N26', 'N46') [[18.725481]]
('N73', 'N122') [[18.72534]]
('N78', 'N202') [[18.725248]]
('N6', 'N171') [[18.725073]]
('N35', 'N54') [[18.724808]]
('N187', 'N203') [[18.724691]]
('N94', 'N202') [[18.724636]]
