('M0P1', 'M0P2') [[90.68151]]
('N153', 'N247') [[18.368412]]
('N29', 'N251') [[18.365505]]
('N57', 'N184') [[18.362576]]
('N130', 'N151') [[18.358622]]
('N6', 'M0P2') [[18.35583]]
('N38', 'N153') [[18.352306]]
('N33', 'N236') [[18.352184]]
('N151', 'M0P2') [[18.351105]]
('N14', 'N43') [[18.347033]]
('N37', 'N38') [[18.346418]]
('N14', 'N84') [[18.344685]]
('N98', 'N243') [[18.34354]]
('N33', 'N37') [[18.337193]]
('N112', 'N115') [[18.336258]]
('N61', 'N192') [[18.333488]]
('N171', 'N172') [[18.331585]]
('N37', 'N162') [[18.331041]]
('N246', 'M0P1') [[18.33008]]
('N30', 'N253') [[18.329142]]
('N153', 'N243') [[18.32878]]
('N24', 'N43') [[18.32702]]
('N17', 'N43') [[18.326807]]
('N33', 'N55') [[18.325243]]
('N29', 'N84') [[18.323717]]
('N33', 'N51') [[18.321627]]
('N129', 'N250') [[18.319698]]
('N16', 'N33') [[18.318802]]
('N38', 'N43') [[18.316301]]
('N38', 'N90') [[18.310415]]
('N91', 'N115') [[18.310278]]
('N38', 'N222') [[18.309229]]
('N43', 'N52') [[18.30561]]
('N37', 'N155') [[18.30511]]
('N239', 'M0P2') [[18.303038]]
('N43', 'N84') [[18.302513]]
('N37', 'N234') [[18.301237]]
('N37', 'N247') [[18.300123]]
('N196', 'N236') [[18.298267]]
('N43', 'N153') [[18.29804]]
('N115', 'N128') [[18.297873]]
('N37', 'N43') [[18.296432]]
('N33', 'N115') [[18.296373]]
('N30', 'N115') [[18.29527]]
('N153', 'N229') [[18.292685]]
('N115', 'N204') [[18.292526]]
('N155', 'M0P1') [[18.290354]]
('N57', 'N243') [[18.288465]]
('N88', 'N185') [[18.28832]]
('N37', 'N47') [[18.287191]]
('N147', 'N246') [[18.286852]]
('N30', 'N204') [[18.278605]]
('N37', 'N104') [[18.274105]]
('N229', 'N239') [[18.27045]]
('N30', 'N175') [[18.26956]]
('N93', 'N162') [[18.268896]]
('N37', 'N101') [[18.266111]]
('N17', 'N37') [[18.261106]]
('N29', 'N109') [[18.260212]]
('N38', 'N236') [[18.259125]]
('N33', 'N186') [[18.258734]]
('N37', 'N96') [[18.257761]]
('N14', 'N162') [[18.255632]]
('N39', 'N236') [[18.255112]]
('N37', 'M0P1') [[18.253897]]
('N43', 'N247') [[18.253073]]
('N16', 'N170') [[18.253067]]
('N37', 'N114') [[18.251675]]
('N129', 'N184') [[18.250574]]
('N111', 'N162') [[18.250319]]
('N83', 'N111') [[18.249786]]
('N30', 'N139') [[18.247719]]
('N37', 'N81') [[18.246952]]
('N43', 'N83') [[18.245092]]
('N115', 'N211') [[18.244688]]
('N243', 'M0P2') [[18.243975]]
('N55', 'N111') [[18.243937]]
('N43', 'N109') [[18.242556]]
('N37', 'N124') [[18.241615]]
('N185', 'N236') [[18.240242]]
('N29', 'N162') [[18.239649]]
('N23', 'N243') [[18.239252]]
('N29', 'N239') [[18.239199]]
('N74', 'N246') [[18.238037]]
('N6', 'N37') [[18.237858]]
('N124', 'N239') [[18.233019]]
('N9', 'N236') [[18.232887]]
('N33', 'N249') [[18.23166]]
('N26', 'N151') [[18.229425]]
('N16', 'N99') [[18.226475]]
('N162', 'N175') [[18.224722]]
('N249', 'M0P2') [[18.222754]]
('N161', 'N239') [[18.218378]]
('N86', 'N161') [[18.218142]]
('N39', 'N183') [[18.2167]]
('N151', 'N251') [[18.21665]]
('N38', 'N185') [[18.214775]]
('N100', 'N243') [[18.214773]]
('N30', 'N111') [[18.214083]]
('N43', 'N136') [[18.212017]]
('N37', 'N91') [[18.211775]]
('N128', 'N236') [[18.210918]]
('N115', 'N161') [[18.208883]]
('N16', 'N55') [[18.208652]]
('N109', 'N180') [[18.205294]]
('N30', 'N96') [[18.201399]]
('N37', 'N196') [[18.199423]]
('N16', 'N83') [[18.19891]]
('N229', 'M0P2') [[18.19838]]
('N104', 'N219') [[18.197268]]
('N37', 'N183') [[18.197262]]
('N100', 'N127') [[18.19241]]
('N33', 'N66') [[18.19196]]
('N16', 'N43') [[18.191391]]
('N29', 'N115') [[18.191004]]
('N33', 'N229') [[18.189734]]
('N109', 'N151') [[18.188965]]
('N115', 'N215') [[18.187809]]
('N57', 'N129') [[18.186974]]
('N39', 'N84') [[18.186378]]
('N161', 'N249') [[18.186071]]
('N33', 'N204') [[18.18316]]
('N29', 'N151') [[18.182642]]
('N109', 'N204') [[18.182018]]
('N39', 'N147') [[18.181955]]
('N99', 'N156') [[18.181562]]
('N26', 'N165') [[18.180794]]
('N30', 'N151') [[18.180634]]
('N16', 'N190') [[18.178085]]
('N16', 'N246') [[18.176964]]
('N37', 'N149') [[18.176958]]
('N33', 'N86') [[18.176334]]
('N61', 'N243') [[18.17612]]
('N95', 'N153') [[18.17442]]
('N206', 'N236') [[18.174236]]
('N43', 'N239') [[18.173372]]
('N30', 'N88') [[18.173079]]
('N88', 'N222') [[18.167109]]
('N115', 'N151') [[18.166655]]
('N2', 'N55') [[18.16641]]
('N128', 'N249') [[18.165356]]
('N155', 'N184') [[18.164852]]
('N37', 'N239') [[18.162888]]
('N38', 'N243') [[18.159702]]
('N33', 'N151') [[18.159525]]
('N37', 'N226') [[18.158026]]
('N37', 'N216') [[18.154825]]
('N30', 'N83') [[18.154781]]
('N17', 'N30') [[18.152756]]
('N37', 'N166') [[18.152737]]
('N33', 'N212') [[18.152657]]
('N115', 'N184') [[18.15217]]
('N72', 'N128') [[18.150398]]
('N88', 'N229') [[18.150177]]
('N243', 'N244') [[18.149723]]
('N84', 'N90') [[18.149391]]
('N26', 'N251') [[18.147285]]
('N93', 'N190') [[18.146715]]
('N38', 'N83') [[18.146225]]
('N68', 'N236') [[18.145647]]
('N47', 'N236') [[18.144833]]
('N128', 'N161') [[18.144217]]
('N37', 'N244') [[18.141743]]
('N169', 'N246') [[18.14034]]
('N29', 'N38') [[18.137972]]
('N30', 'N93') [[18.13648]]
('N83', 'N139') [[18.135584]]
('N81', 'N147') [[18.134348]]
('N128', 'N147') [[18.133938]]
('N30', 'N34') [[18.133919]]
('N37', 'N57') [[18.132685]]
('N30', 'N38') [[18.132607]]
('N114', 'N243') [[18.13107]]
('N37', 'N237') [[18.130215]]
('N72', 'N81') [[18.1289]]
('N153', 'N204') [[18.12838]]
('N129', 'N243') [[18.126526]]
('N16', 'N136') [[18.126389]]
('N239', 'N250') [[18.125051]]
('N108', 'N153') [[18.12118]]
('N37', 'N45') [[18.119417]]
('N61', 'N153') [[18.118801]]
('N38', 'N115') [[18.11701]]
('N16', 'N61') [[18.1168]]
('N215', 'M0P2') [[18.116465]]
('N38', 'N212') [[18.114681]]
('N83', 'N247') [[18.113787]]
('N29', 'N83') [[18.11375]]
('N61', 'N246') [[18.113087]]
('N43', 'N150') [[18.111572]]
('N43', 'N161') [[18.110111]]
('N14', 'N33') [[18.110106]]
('N16', 'N171') [[18.109951]]
('N29', 'N88') [[18.107523]]
('N37', 'N120') [[18.106556]]
('N16', 'N109') [[18.106482]]
('N57', 'N239') [[18.106016]]
('N26', 'N190') [[18.104929]]
('N109', 'N165') [[18.103426]]
('N43', 'N213') [[18.101305]]
('N16', 'N162') [[18.100702]]
('N128', 'N145') [[18.100187]]
('N16', 'N166') [[18.098484]]
('N30', 'N192') [[18.097664]]
('N35', 'N37') [[18.097124]]
('N55', 'N88') [[18.096382]]
('N122', 'N243') [[18.09407]]
('N37', 'N97') [[18.09385]]
('N14', 'N153') [[18.093184]]
('N109', 'N229') [[18.092344]]
('N83', 'N90') [[18.092257]]
('N17', 'N129') [[18.091341]]
('N16', 'N147') [[18.091267]]
('N147', 'N171') [[18.090612]]
('N33', 'N139') [[18.089304]]
('N150', 'N243') [[18.089096]]
('N57', 'N190') [[18.087439]]
('N84', 'N115') [[18.084547]]
('N37', 'N137') [[18.083271]]
('N14', 'N39') [[18.082153]]
('N16', 'N81') [[18.081583]]
('N33', 'N143') [[18.081032]]
('N198', 'N250') [[18.080656]]
('N37', 'N170') [[18.080496]]
('N30', 'N171') [[18.080486]]
('N30', 'N229') [[18.080357]]
('N33', 'N206') [[18.080324]]
('N30', 'N51') [[18.079754]]
('N33', 'N156') [[18.079384]]
('N191', 'N220') [[18.078932]]
('N43', 'N162') [[18.07883]]
('N147', 'N153') [[18.078285]]
('N204', 'M0P1') [[18.077929]]
('N229', 'N244') [[18.07766]]
('N88', 'N109') [[18.076548]]
('N37', 'N249') [[18.076052]]
('N29', 'N247') [[18.07511]]
('N83', 'N236') [[18.074217]]
('N68', 'N100') [[18.073761]]
('N26', 'N34') [[18.07335]]
('N2', 'N37') [[18.071888]]
('N30', 'M0P1') [[18.07098]]
('N38', 'N124') [[18.069542]]
('N38', 'N100') [[18.06915]]
('N111', 'N236') [[18.06768]]
('N115', 'N155') [[18.067278]]
('N37', 'N67') [[18.066236]]
('N37', 'N90') [[18.066013]]
('N162', 'N236') [[18.065998]]
('N43', 'N104') [[18.065956]]
('N88', 'N236') [[18.065605]]
('N43', 'N229') [[18.0647]]
('N37', 'N93') [[18.064554]]
('N23', 'N236') [[18.064255]]
('N109', 'N244') [[18.063993]]
('N68', 'N97') [[18.063665]]
('N130', 'N204') [[18.06105]]
('N29', 'N244') [[18.06104]]
('N2', 'N121') [[18.060892]]
('N37', 'N167') [[18.06045]]
('N139', 'N162') [[18.059875]]
('N88', 'N253') [[18.05923]]
('N17', 'N124') [[18.057945]]
('N37', 'N150') [[18.057924]]
('N236', 'N246') [[18.055496]]
('N124', 'N171') [[18.054497]]
('N29', 'N158') [[18.053059]]
('N115', 'N212') [[18.052378]]
('N33', 'N106') [[18.05177]]
('N43', 'N249') [[18.051552]]
('N57', 'N128') [[18.051031]]
('N162', 'N171') [[18.050964]]
('N57', 'N213') [[18.050081]]
('N115', 'N235') [[18.049706]]
('N29', 'N175') [[18.04956]]
('N43', 'N156') [[18.049438]]
('N96', 'N153') [[18.04827]]
('N155', 'N236') [[18.047953]]
('N29', 'N37') [[18.04785]]
('N38', 'N250') [[18.047258]]
('N33', 'N171') [[18.047136]]
('N84', 'N161') [[18.046148]]
('N129', 'N180') [[18.046114]]
('N83', 'N147') [[18.046]]
('N29', 'N222') [[18.04563]]
('N51', 'N128') [[18.043615]]
('N175', 'M0P2') [[18.04294]]
('N2', 'N226') [[18.041681]]
('N100', 'N128') [[18.041445]]
('N55', 'N130') [[18.040926]]
('N17', 'N81') [[18.039768]]
('N10', 'N204') [[18.039446]]
('N43', 'N81') [[18.038397]]
('N153', 'N161') [[18.038097]]
('N14', 'N156') [[18.037867]]
('N10', 'N57') [[18.033844]]
('N33', 'N99') [[18.032518]]
('N29', 'N153') [[18.031836]]
('N43', 'N79') [[18.031143]]
('N10', 'N115') [[18.030457]]
('N96', 'N219') [[18.030289]]
('N109', 'N239') [[18.03011]]
('N39', 'N74') [[18.028887]]
('N38', 'N204') [[18.027925]]
('N57', 'N161') [[18.027088]]
('N51', 'N190') [[18.0258]]
('N34', 'N100') [[18.023249]]
('N96', 'N204') [[18.022663]]
('N37', 'N74') [[18.022541]]
('N37', 'N138') [[18.021938]]
('N61', 'N215') [[18.021889]]
('N37', 'N161') [[18.0215]]
('N84', 'N138') [[18.020947]]
('N37', 'N245') [[18.020567]]
('N51', 'N115') [[18.020424]]
('N77', 'N236') [[18.020327]]
('N111', 'N253') [[18.020033]]
('N38', 'N136') [[18.019566]]
('N52', 'N249') [[18.019062]]
('N61', 'N99') [[18.017538]]
('N128', 'N171') [[18.01717]]
('N61', 'N180') [[18.015133]]
('N99', 'N236') [[18.015076]]
('N16', 'N96') [[18.01451]]
('N16', 'N115') [[18.014128]]
('N4', 'N38') [[18.013737]]
('N2', 'N4') [[18.013395]]
('N16', 'N97') [[18.013235]]
('N4', 'N61') [[18.01109]]
('N17', 'N128') [[18.01042]]
('N43', 'N226') [[18.010347]]
('N153', 'N246') [[18.010279]]
('N175', 'N204') [[18.009949]]
('N192', 'N243') [[18.00962]]
('N151', 'N226') [[18.008934]]
('N29', 'N229') [[18.008118]]
('N91', 'N147') [[18.007967]]
('N33', 'N215') [[18.00791]]
('N30', 'N236') [[18.006939]]
('N34', 'N127') [[18.005968]]
('N30', 'N33') [[18.005121]]
('N206', 'N229') [[18.00502]]
('N38', 'N55') [[18.00469]]
('N24', 'N162') [[18.004131]]
('N109', 'N175') [[18.003159]]
('N29', 'N43') [[18.002234]]
('N61', 'N155') [[18.002087]]
('N223', 'M0P2') [[18.001465]]
('N83', 'M0P2') [[18.000496]]
('N55', 'N249') [[18.000334]]
('N61', 'N163') [[17.999777]]
('N51', 'N191') [[17.99962]]
('N94', 'N236') [[17.999193]]
('N33', 'N121') [[17.9981]]
('N129', 'N236') [[17.99804]]
('N37', 'N86') [[17.997852]]
('N16', 'N30') [[17.997715]]
('N90', 'N219') [[17.99712]]
('N30', 'N147') [[17.993353]]
('N213', 'N243') [[17.992409]]
('N30', 'N243') [[17.99176]]
('N33', 'N209') [[17.990458]]
('N113', 'N162') [[17.990215]]
('N98', 'N222') [[17.990063]]
('N151', 'N175') [[17.989452]]
('N100', 'N163') [[17.988651]]
('N37', 'N131') [[17.988567]]
('N96', 'N109') [[17.988472]]
('N109', 'N163') [[17.987034]]
('N57', 'N204') [[17.986399]]
('N43', 'N245') [[17.986113]]
('N109', 'N219') [[17.984188]]
('N20', 'N30') [[17.983921]]
('N43', 'N95') [[17.983826]]
('N180', 'N243') [[17.982721]]
('N204', 'N244') [[17.981876]]
('N14', 'N29') [[17.981836]]
('N37', 'N190') [[17.98133]]
('N43', 'N61') [[17.979729]]
('N93', 'N247') [[17.979267]]
('N43', 'N55') [[17.975431]]
('N161', 'N243') [[17.974552]]
('N111', 'N128') [[17.97453]]
('N29', 'N253') [[17.974474]]
('N33', 'N43') [[17.974155]]
('N14', 'N95') [[17.974144]]
('N30', 'N190') [[17.973688]]
('N32', 'N37') [[17.972288]]
('N26', 'N247') [[17.972244]]
('N37', 'N185') [[17.97183]]
('N38', 'N53') [[17.970337]]
('N84', 'N236') [[17.970327]]
('N57', 'N249') [[17.969822]]
('N104', 'N115') [[17.969118]]
('N14', 'N252') [[17.96834]]
('N186', 'N246') [[17.967905]]
('N38', 'N219') [[17.965992]]
('N26', 'N43') [[17.965944]]
('N128', 'N206') [[17.96579]]
('N43', 'N219') [[17.965628]]
('N33', 'N88') [[17.965092]]
('N115', 'N147') [[17.964022]]
('N162', 'N204') [[17.96394]]
('N24', 'N236') [[17.963646]]
('N109', 'M0P1') [[17.96334]]
('N30', 'N43') [[17.962624]]
('N236', 'N250') [[17.962164]]
('N17', 'N83') [[17.9599]]
('N43', 'N195') [[17.959877]]
('N93', 'N171') [[17.958956]]
('N127', 'N243') [[17.95827]]
('N204', 'N229') [[17.95764]]
('N55', 'N96') [[17.956593]]
('N74', 'N204') [[17.956509]]
('N139', 'N147') [[17.955984]]
('N66', 'N88') [[17.955917]]
('N112', 'N236') [[17.954906]]
('N43', 'N86') [[17.951511]]
('N37', 'N219') [[17.951166]]
('N33', 'N172') [[17.950407]]
('N100', 'N247') [[17.950136]]
('N57', 'N100') [[17.949938]]
('N33', 'N57') [[17.948997]]
('N61', 'N130') [[17.948904]]
('N30', 'N247') [[17.94812]]
('N185', 'N249') [[17.946869]]
('N37', 'N204') [[17.946209]]
('N4', 'N112') [[17.945923]]
('N43', 'N227') [[17.945883]]
('N128', 'N253') [[17.945791]]
('N43', 'N192') [[17.945696]]
('N33', 'N155') [[17.9447]]
('N37', 'N175') [[17.944155]]
('N90', 'N247') [[17.944126]]
('N106', 'N115') [[17.943901]]
('N83', 'N243') [[17.943794]]
('N9', 'N33') [[17.943478]]
('N30', 'N39') [[17.943457]]
('N52', 'N153') [[17.942087]]
('N78', 'N112') [[17.941294]]
('N97', 'N243') [[17.940939]]
('N128', 'N247') [[17.940483]]
('N192', 'N253') [[17.937763]]
('N99', 'N109') [[17.936104]]
('N57', 'N130') [[17.936003]]
('N162', 'N229') [[17.935984]]
('N28', 'N37') [[17.935932]]
('N236', 'N249') [[17.935888]]
('N66', 'N143') [[17.935297]]
('N9', 'N37') [[17.934874]]
('N113', 'N129') [[17.934853]]
('N170', 'N239') [[17.934755]]
('N129', 'N249') [[17.93457]]
('N48', 'N219') [[17.934566]]
('N37', 'N129') [[17.933527]]
('N43', 'N97') [[17.93276]]
('N39', 'N109') [[17.932528]]
('N16', 'N131') [[17.930342]]
('N81', 'N115') [[17.929823]]
('N0', 'N37') [[17.929256]]
('N26', 'N29') [[17.928747]]
('N176', 'N236') [[17.928516]]
('N91', 'N226') [[17.927189]]
('N61', 'N249') [[17.92584]]
('N130', 'N192') [[17.92553]]
('N136', 'N184') [[17.925009]]
('N39', 'N88') [[17.924679]]
('N81', 'N219') [[17.924377]]
('N74', 'N128') [[17.923513]]
('N243', 'N250') [[17.922922]]
('N147', 'N249') [[17.922253]]
('N14', 'N250') [[17.921268]]
('N111', 'N147') [[17.921165]]
('N38', 'N128') [[17.921036]]
('N38', 'N51') [[17.920965]]
('N129', 'N147') [[17.920885]]
('N43', 'N183') [[17.92053]]
('N14', 'N140') [[17.920258]]
('N14', 'N236') [[17.92001]]
('N16', 'N153') [[17.919994]]
('N38', 'N245') [[17.91973]]
('N88', 'N247') [[17.919626]]
('N30', 'N35') [[17.918072]]
('N39', 'N161') [[17.917477]]
('N74', 'N109') [[17.917408]]
('N43', 'N100') [[17.916992]]
('N32', 'N111') [[17.916119]]
('N127', 'N176') [[17.91466]]
('N61', 'N88') [[17.914307]]
('N88', 'N219') [[17.913824]]
('N14', 'N109') [[17.913525]]
('N171', 'N175') [[17.913368]]
('N190', 'N191') [[17.912825]]
('N84', 'M0P2') [[17.912748]]
('N115', 'N226') [[17.91165]]
('N38', 'N74') [[17.911615]]
('N16', 'N77') [[17.911459]]
('N170', 'N185') [[17.910555]]
('N37', 'N99') [[17.91049]]
('N128', 'N198') [[17.910406]]
('N34', 'N43') [[17.910088]]
('N35', 'N43') [[17.909994]]
('N33', 'N165') [[17.909687]]
('N128', 'N170') [[17.90765]]
('N16', 'N156') [[17.907263]]
('N83', 'N229') [[17.907034]]
('N84', 'N250') [[17.906427]]
('N48', 'N90') [[17.905668]]
('N184', 'N190') [[17.90565]]
('N86', 'N156') [[17.905357]]
('N113', 'N147') [[17.905125]]
('N236', 'N247') [[17.904476]]
('N37', 'N88') [[17.904175]]
('N43', 'N216') [[17.90346]]
('N173', 'N246') [[17.902828]]
('N105', 'N151') [[17.902779]]
('N100', 'N236') [[17.902359]]
('N46', 'N88') [[17.90227]]
('N109', 'N243') [[17.901535]]
('N57', 'N236') [[17.901289]]
('N151', 'M0P1') [[17.901222]]
('N16', 'N187') [[17.901106]]
('N26', 'N52') [[17.900509]]
('N4', 'N109') [[17.89998]]
('N30', 'N170') [[17.899822]]
('N30', 'N222') [[17.899652]]
('N29', 'N129') [[17.898869]]
('N29', 'N55') [[17.898323]]
('N50', 'N96') [[17.897951]]
('N43', 'N184') [[17.897133]]
('N43', 'N128') [[17.8969]]
('N155', 'N243') [[17.895657]]
('N37', 'N139') [[17.895502]]
('N4', 'N222') [[17.893353]]
('N72', 'N136') [[17.893295]]
('N61', 'N185') [[17.892572]]
('N131', 'N175') [[17.892218]]
('N43', 'N204') [[17.89197]]
('N115', 'N136') [[17.891958]]
('N34', 'N128') [[17.891506]]
('N34', 'N172') [[17.891487]]
('N2', 'N26') [[17.891151]]
('N83', 'N169') [[17.890995]]
('N100', 'M0P2') [[17.890514]]
('N43', 'N246') [[17.890488]]
('N115', 'N172') [[17.890457]]
('N65', 'N128') [[17.889551]]
('N128', 'N190') [[17.889221]]
('N61', 'N162') [[17.88803]]
('N104', 'N128') [[17.887924]]
('N43', 'N68') [[17.887815]]
('N37', 'N121') [[17.887733]]
('N115', 'N192') [[17.886068]]
('N33', 'N83') [[17.885992]]
('N88', 'N111') [[17.885775]]
('N162', 'N222') [[17.885677]]
('N13', 'N162') [[17.885597]]
('N226', 'N236') [[17.88514]]
('N101', 'N112') [[17.885036]]
('N90', 'N243') [[17.88461]]
('N171', 'N236') [[17.883966]]
('N161', 'N247') [[17.882938]]
('N88', 'N206') [[17.882391]]
('N51', 'N229') [[17.882124]]
('N51', 'N83') [[17.881672]]
('N162', 'N165') [[17.881607]]
('N33', 'N244') [[17.881592]]
('N43', 'N65') [[17.880932]]
('N43', 'N200') [[17.880495]]
('N14', 'N74') [[17.880398]]
('N72', 'N147') [[17.879488]]
('N17', 'N111') [[17.879435]]
('N88', 'N139') [[17.879204]]
('N61', 'N96') [[17.878485]]
('N57', 'N247') [[17.878006]]
('N81', 'N100') [[17.877138]]
('N120', 'N128') [[17.875875]]
('N94', 'N111') [[17.874685]]
('N43', 'N244') [[17.87444]]
('N83', 'N244') [[17.874434]]
('N29', 'N30') [[17.874113]]
('N43', 'N212') [[17.873997]]
('N68', 'N161') [[17.873573]]
('N16', 'N192') [[17.873455]]
('N90', 'N206') [[17.873442]]
('N99', 'N246') [[17.872974]]
('N98', 'N236') [[17.872915]]
('N88', 'N115') [[17.872734]]
('N38', 'N57') [[17.871693]]
('N34', 'N171') [[17.871464]]
('N128', 'N139') [[17.871439]]
('N134', 'N184') [[17.8714]]
('N10', 'N222') [[17.87061]]
('N16', 'N172') [[17.870583]]
('N34', 'N112') [[17.87024]]
('N91', 'N136') [[17.870228]]
('N43', 'N169') [[17.86989]]
('N72', 'N236') [[17.869175]]
('N61', 'N239') [[17.868074]]
('N128', 'N156') [[17.867619]]
('N17', 'N179') [[17.866838]]
('N16', 'N100') [[17.864128]]
('N128', 'N185') [[17.86342]]
('N161', 'N175') [[17.863049]]
('N158', 'N222') [[17.862734]]
('N29', 'N161') [[17.86225]]
('N14', 'N161') [[17.862179]]
('N109', 'N246') [[17.86185]]
('N17', 'N163') [[17.861734]]
('N90', 'N97') [[17.861612]]
('N190', 'N239') [[17.860758]]
('N55', 'N139') [[17.860752]]
('N57', 'N151') [[17.860458]]
('N38', 'N114') [[17.85967]]
('N169', 'N217') [[17.859436]]
('N51', 'N176') [[17.859337]]
('N84', 'N162') [[17.858646]]
('N83', 'N249') [[17.857855]]
('N55', 'N246') [[17.857851]]
('N45', 'N100') [[17.85704]]
('N14', 'N26') [[17.85654]]
('N26', 'N243') [[17.85644]]
('N57', 'N192') [[17.855461]]
('N109', 'N115') [[17.855162]]
('N14', 'N249') [[17.854324]]
('N72', 'N149') [[17.8542]]
('N212', 'N236') [[17.85402]]
('N115', 'N227') [[17.853931]]
('N39', 'N246') [[17.853498]]
('N129', 'N220') [[17.85344]]
('N96', 'N169') [[17.852081]]
('N2', 'N74') [[17.851982]]
('N29', 'N130') [[17.851671]]
('N115', 'N190') [[17.851488]]
('N32', 'N227') [[17.851439]]
('N16', 'N39') [[17.851282]]
('N111', 'N129') [[17.850655]]
('N211', 'N243') [[17.850292]]
('N115', 'N130') [[17.850155]]
('N84', 'N212') [[17.850054]]
('N29', 'N213') [[17.84973]]
('N128', 'N219') [[17.84904]]
('N35', 'N128') [[17.848976]]
('N43', 'N90') [[17.848955]]
('N109', 'N247') [[17.848785]]
('N38', 'N109') [[17.848654]]
('N37', 'N215') [[17.847464]]
('N43', 'N93') [[17.847147]]
('N100', 'N153') [[17.846441]]
('N88', 'N243') [[17.846275]]
('N93', 'N115') [[17.84577]]
('N16', 'N51') [[17.845566]]
('N37', 'N108') [[17.844967]]
('N33', 'N169') [[17.84373]]
('N128', 'N166') [[17.843716]]
('N136', 'N153') [[17.843468]]
('N38', 'N129') [[17.842867]]
('N146', 'N184') [[17.842632]]
('N111', 'N222') [[17.842443]]
('N175', 'N229') [[17.842337]]
('N229', 'N243') [[17.8413]]
('N166', 'N236') [[17.840698]]
('N37', 'N55') [[17.840185]]
('N16', 'N34') [[17.839848]]
('N162', 'M0P1') [[17.839428]]
('N16', 'N173') [[17.839348]]
('N57', 'N153') [[17.839245]]
('N95', 'N155') [[17.83846]]
('N72', 'N109') [[17.838076]]
('N192', 'N204') [[17.837934]]
('N2', 'N195') [[17.837917]]
('N176', 'N246') [[17.837883]]
('N204', 'N208') [[17.83699]]
('N33', 'N130') [[17.836563]]
('N109', 'N169') [[17.836292]]
('N213', 'N239') [[17.836039]]
