('M0P1', 'M0P2') [[20.114098]]
('N172', 'N187') [[14.439916]]
('N125', 'M0P1') [[14.438947]]
('N54', 'N171') [[14.428123]]
('N71', 'N126') [[14.426329]]
('N61', 'N116') [[14.425122]]
('N139', 'M0P1') [[14.424686]]
('N157', 'N162') [[14.424526]]
('N39', 'N180') [[14.422598]]
('N248', 'M0P1') [[14.420959]]
('N140', 'M0P1') [[14.420502]]
('N126', 'N238') [[14.419902]]
('N85', 'N116') [[14.418322]]
('N116', 'N218') [[14.413592]]
('N216', 'M0P2') [[14.410786]]
('N62', 'N133') [[14.410037]]
('N116', 'N172') [[14.404835]]
('N85', 'N125') [[14.401625]]
('N13', 'M0P2') [[14.401068]]
('N171', 'N219') [[14.400673]]
('N160', 'M0P1') [[14.398514]]
('N171', 'N213') [[14.397987]]
('N185', 'M0P2') [[14.397135]]
('N89', 'N116') [[14.394571]]
('N179', 'N225') [[14.391002]]
('N39', 'N157') [[14.388513]]
('N75', 'N172') [[14.386211]]
('N81', 'N218') [[14.382971]]
('N62', 'N230') [[14.382394]]
('N71', 'N109') [[14.382387]]
('N35', 'N39') [[14.382296]]
('N62', 'M0P2') [[14.382193]]
('N133', 'N218') [[14.380193]]
('N171', 'N239') [[14.380179]]
('N29', 'N171') [[14.379342]]
('N65', 'N125') [[14.377999]]
('N207', 'M0P2') [[14.376497]]
('N119', 'N249') [[14.373304]]
('N72', 'M0P1') [[14.371105]]
('N11', 'N225') [[14.367765]]
('N157', 'N249') [[14.366019]]
('N171', 'N238') [[14.365876]]
('N26', 'N30') [[14.365572]]
('N26', 'N243') [[14.363958]]
('N171', 'N251') [[14.3613205]]
('N62', 'N223') [[14.361134]]
('N82', 'N171') [[14.361018]]
('N8', 'N246') [[14.360491]]
('N71', 'N77') [[14.359944]]
('N85', 'N179') [[14.358188]]
('N225', 'N229') [[14.357853]]
('N48', 'N239') [[14.357805]]
('N171', 'M0P2') [[14.354987]]
('N26', 'N61') [[14.354922]]
('N2', 'M0P1') [[14.351073]]
('N116', 'N249') [[14.350631]]
('N85', 'M0P1') [[14.349462]]
('N48', 'N62') [[14.346578]]
('N26', 'N207') [[14.346479]]
('N26', 'N231') [[14.346465]]
('N26', 'N68') [[14.346112]]
('N225', 'N227') [[14.345302]]
('N189', 'M0P1') [[14.345016]]
('N137', 'N171') [[14.342982]]
('N54', 'N140') [[14.34241]]
('N30', 'N71') [[14.341494]]
('N26', 'N41') [[14.340785]]
('N171', 'N207') [[14.340533]]
('N26', 'N171') [[14.340169]]
('N71', 'N218') [[14.339155]]
('N133', 'M0P2') [[14.337393]]
('N109', 'N218') [[14.336509]]
('N30', 'N85') [[14.335094]]
('N126', 'N231') [[14.334976]]
('N225', 'N249') [[14.334258]]
('N141', 'N223') [[14.332724]]
('N13', 'M0P1') [[14.331267]]
('N162', 'N239') [[14.327241]]
('N133', 'N172') [[14.324954]]
('N62', 'N137') [[14.323964]]
('N15', 'N58') [[14.323694]]
('N26', 'N86') [[14.323492]]
('N118', 'N171') [[14.323406]]
('N136', 'N171') [[14.322255]]
('N39', 'N71') [[14.321742]]
('N126', 'M0P1') [[14.320927]]
('N218', 'N225') [[14.320907]]
('N218', 'M0P2') [[14.320691]]
('N126', 'N225') [[14.31996]]
('N14', 'N89') [[14.318673]]
('N26', 'N89') [[14.317227]]
('N196', 'N225') [[14.316551]]
('N38', 'M0P1') [[14.314696]]
('N87', 'N122') [[14.313103]]
('N85', 'N112') [[14.312938]]
('N48', 'N67') [[14.31191]]
('N89', 'N218') [[14.311668]]
('N39', 'N251') [[14.310784]]
('N62', 'M0P1') [[14.309689]]
('N31', 'N116') [[14.309574]]
('N71', 'N215') [[14.30868]]
('N162', 'M0P2') [[14.307195]]
('N3', 'N39') [[14.306991]]
('N74', 'N218') [[14.306088]]
('N116', 'N223') [[14.303612]]
('N53', 'N85') [[14.30334]]
('N31', 'M0P2') [[14.300294]]
('N7', 'N26') [[14.299114]]
('N67', 'N116') [[14.298364]]
('N39', 'N162') [[14.296334]]
('N13', 'N118') [[14.295657]]
('N70', 'N74') [[14.295031]]
('N89', 'N180') [[14.292]]
('N145', 'N171') [[14.291138]]
('N171', 'N187') [[14.290931]]
('N205', 'N218') [[14.289577]]
('N225', 'N246') [[14.288629]]
('N48', 'N66') [[14.287996]]
('N223', 'N234') [[14.287845]]
('N26', 'N150') [[14.28704]]
('N81', 'M0P1') [[14.286279]]
('N31', 'N48') [[14.2862625]]
('N39', 'N137') [[14.28605]]
('N29', 'N223') [[14.284865]]
('N205', 'M0P1') [[14.2834835]]
('N71', 'N145') [[14.282238]]
('N71', 'N237') [[14.281518]]
('N85', 'N218') [[14.281439]]
('N81', 'N223') [[14.280116]]
('N25', 'N26') [[14.280026]]
('N85', 'N195') [[14.279494]]
('N118', 'M0P2') [[14.279289]]
('N11', 'N62') [[14.276558]]
('N70', 'M0P2') [[14.27643]]
('N85', 'N148') [[14.27592]]
('N116', 'N229') [[14.274707]]
('N58', 'N85') [[14.274082]]
('N171', 'N218') [[14.27402]]
('N61', 'N171') [[14.273758]]
('N3', 'N171') [[14.270253]]
('N81', 'N85') [[14.269614]]
('N66', 'N231') [[14.268626]]
('N171', 'N225') [[14.268301]]
('N29', 'N116') [[14.26827]]
('N116', 'N137') [[14.266933]]
('N166', 'M0P2') [[14.266028]]
('N171', 'N172') [[14.263766]]
('N58', 'M0P1') [[14.261097]]
('N39', 'N62') [[14.260742]]
('N58', 'N71') [[14.260489]]
('N39', 'N213') [[14.259809]]
('N204', 'M0P1') [[14.25942]]
('N142', 'M0P1') [[14.259304]]
('N29', 'M0P2') [[14.257116]]
('N85', 'N244') [[14.256911]]
('N191', 'M0P1') [[14.256615]]
('N82', 'N166') [[14.256517]]
('N81', 'N157') [[14.2564745]]
('N29', 'N229') [[14.256184]]
('N26', 'N218') [[14.25604]]
('N223', 'N231') [[14.255629]]
('N85', 'N238') [[14.255459]]
('N48', 'N172') [[14.254753]]
('N26', 'N74') [[14.254014]]
('N48', 'N218') [[14.253297]]
('N71', 'N118') [[14.2528925]]
('N91', 'N225') [[14.2519655]]
('N142', 'M0P2') [[14.249672]]
('N54', 'N218') [[14.24769]]
('N74', 'N133') [[14.247304]]
('N92', 'M0P1') [[14.245965]]
('N21', 'M0P1') [[14.244837]]
('N39', 'N190') [[14.243314]]
('N26', 'N99') [[14.243255]]
('N126', 'N246') [[14.24184]]
('N68', 'N229') [[14.240631]]
('N91', 'M0P1') [[14.239594]]
('N48', 'N89') [[14.235728]]
('N125', 'N225') [[14.235644]]
('N39', 'N249') [[14.234536]]
('N52', 'M0P1') [[14.233868]]
('N116', 'N179') [[14.232439]]
('N54', 'N81') [[14.232254]]
('N54', 'M0P2') [[14.232159]]
('N16', 'N171') [[14.232147]]
('N31', 'M0P1') [[14.231256]]
('N74', 'N125') [[14.230613]]
('N26', 'N162') [[14.229835]]
('N68', 'N183') [[14.229465]]
('N47', 'M0P1') [[14.229191]]
('N171', 'N215') [[14.228346]]
('N66', 'N215') [[14.227396]]
('N66', 'N85') [[14.227345]]
('N99', 'N171') [[14.2272415]]
('N162', 'N229') [[14.226872]]
('N172', 'N193') [[14.226447]]
('N116', 'N243') [[14.225192]]
('N26', 'N164') [[14.221797]]
('N87', 'N162') [[14.221513]]
('N85', 'N118') [[14.2205515]]
('N166', 'N231') [[14.220199]]
('N3', 'N52') [[14.219223]]
('N48', 'N171') [[14.216303]]
('N175', 'M0P1') [[14.214873]]
('N137', 'N218') [[14.214724]]
('N8', 'N75') [[14.213883]]
('N14', 'M0P1') [[14.211779]]
('N48', 'N223') [[14.211497]]
('N13', 'N83') [[14.211219]]
('N85', 'N172') [[14.209447]]
('N113', 'N166') [[14.209175]]
('N97', 'N171') [[14.208619]]
('N150', 'N223') [[14.208449]]
('N26', 'N39') [[14.20764]]
('N54', 'N231') [[14.207575]]
('N71', 'N139') [[14.205587]]
('N116', 'N164') [[14.204047]]
('N134', 'N171') [[14.203931]]
('N231', 'M0P1') [[14.203889]]
('N39', 'N86') [[14.202784]]
('N164', 'N230') [[14.201343]]
('N39', 'N227') [[14.199926]]
('N234', 'M0P1') [[14.199751]]
('N31', 'N183') [[14.197584]]
('N143', 'M0P1') [[14.197161]]
('N52', 'N81') [[14.197083]]
('N85', 'N209') [[14.195613]]
('N71', 'N243') [[14.195171]]
('N71', 'N121') [[14.194647]]
('N26', 'N70') [[14.193573]]
('N61', 'M0P1') [[14.193107]]
('N178', 'M0P1') [[14.19177]]
('N67', 'N229') [[14.191516]]
('N70', 'N97') [[14.190398]]
('N118', 'N249') [[14.187855]]
('N183', 'N225') [[14.185988]]
('N70', 'N166') [[14.1845455]]
('N140', 'M0P2') [[14.183661]]
('N39', 'M0P1') [[14.182251]]
('N54', 'N116') [[14.181422]]
('N110', 'M0P1') [[14.181004]]
('N81', 'N229') [[14.178409]]
('N87', 'N172') [[14.178006]]
('N171', 'N230') [[14.1769705]]
('N29', 'N184') [[14.176325]]
('N30', 'M0P1') [[14.174953]]
('N2', 'N26') [[14.174549]]
('N85', 'N187') [[14.173843]]
('N166', 'N249') [[14.173027]]
('N74', 'N113') [[14.170428]]
('N2', 'N171') [[14.1682825]]
('N48', 'N147') [[14.165579]]
('N47', 'N225') [[14.164998]]
('N116', 'N133') [[14.164987]]
('N58', 'N99') [[14.164603]]
('N87', 'N225') [[14.164459]]
('N85', 'N230') [[14.164141]]
('N91', 'N229') [[14.163657]]
('N26', 'N92') [[14.161027]]
('N97', 'M0P1') [[14.160826]]
('N38', 'N171') [[14.160435]]
('N13', 'N171') [[14.160375]]
('N157', 'M0P1') [[14.1568575]]
('N116', 'N231') [[14.156367]]
('N215', 'N229') [[14.156331]]
('N11', 'N218') [[14.155831]]
('N77', 'N229') [[14.155679]]
('N85', 'N126') [[14.155653]]
('N85', 'N249') [[14.154865]]
('N116', 'N150') [[14.153851]]
('N39', 'N225') [[14.152627]]
('N25', 'N225') [[14.152546]]
('N125', 'N239') [[14.150802]]
('N8', 'N157') [[14.150657]]
('N116', 'N230') [[14.150323]]
('N58', 'N225') [[14.150263]]
('N71', 'N221') [[14.149411]]
('N81', 'N225') [[14.148477]]
('N126', 'N171') [[14.1483345]]
('N7', 'N71') [[14.147468]]
('N113', 'N225') [[14.147462]]
('N183', 'N218') [[14.14673]]
('N141', 'N231') [[14.14662]]
('N223', 'N229') [[14.146459]]
('N48', 'N162') [[14.145689]]
('N229', 'N251') [[14.145546]]
('N140', 'N171') [[14.142737]]
('N85', 'N89') [[14.1426]]
('N48', 'N183') [[14.142203]]
('N187', 'M0P1') [[14.141996]]
('N85', 'N169') [[14.141875]]
('N150', 'M0P1') [[14.139442]]
('N26', 'N251') [[14.139317]]
('N39', 'N133') [[14.139275]]
('N238', 'M0P1') [[14.138604]]
('N133', 'N164') [[14.138514]]
('N57', 'N71') [[14.138431]]
('N25', 'N89') [[14.138328]]
('N87', 'N126') [[14.137583]]
('N120', 'N223') [[14.137153]]
('N85', 'N166') [[14.135972]]
('N48', 'N213') [[14.135647]]
('N31', 'N39') [[14.135364]]
('N125', 'N243') [[14.134897]]
('N68', 'N196') [[14.13266]]
('N87', 'N116') [[14.132516]]
('N3', 'N151') [[14.130676]]
('N87', 'N231') [[14.130581]]
('N13', 'N231') [[14.1305]]
('N25', 'N39') [[14.128885]]
('N26', 'N213') [[14.127931]]
('N116', 'N118') [[14.127635]]
('N171', 'N179') [[14.12717]]
('N70', 'N218') [[14.126582]]
('N180', 'N249') [[14.125944]]
('N26', 'N62') [[14.123283]]
('N30', 'N116') [[14.122877]]
('N74', 'N249') [[14.122721]]
('N71', 'N97') [[14.122468]]
('N113', 'N171') [[14.121396]]
('N114', 'N213') [[14.121186]]
('N229', 'N231') [[14.1179695]]
('N3', 'N189') [[14.117509]]
('N30', 'N229') [[14.116454]]
('N166', 'N225') [[14.115038]]
('N87', 'N150') [[14.113886]]
('N25', 'N133') [[14.113757]]
('N26', 'N179') [[14.112998]]
('N133', 'N140') [[14.112416]]
('N70', 'N130') [[14.1122875]]
('N109', 'M0P2') [[14.111725]]
('N162', 'N225') [[14.111151]]
('N73', 'M0P1') [[14.111114]]
('N91', 'M0P2') [[14.111095]]
('N215', 'M0P1') [[14.110993]]
('N171', 'N248') [[14.110634]]
('N18', 'M0P1') [[14.109599]]
('N39', 'N109') [[14.108398]]
('N71', 'N246') [[14.107672]]
('N109', 'N239') [[14.106723]]
('N8', 'N121') [[14.106661]]
('N26', 'N225') [[14.106494]]
('N113', 'N229') [[14.105806]]
('N140', 'N229') [[14.1057205]]
('N81', 'N116') [[14.1056795]]
('N81', 'N126') [[14.104386]]
('N89', 'N239') [[14.103704]]
('N39', 'N79') [[14.103582]]
('N39', 'N223') [[14.103388]]
('N30', 'N218') [[14.103218]]
('N85', 'N177') [[14.10202]]
('N70', 'N172') [[14.1017]]
('N171', 'N202') [[14.101582]]
('N85', 'N133') [[14.101405]]
('N147', 'N223') [[14.101191]]
('N82', 'N89') [[14.1006565]]
('N164', 'N171') [[14.099738]]
('N89', 'N223') [[14.099509]]
('N85', 'N99') [[14.097963]]
('N3', 'N12') [[14.096317]]
('N31', 'N126') [[14.095883]]
('N31', 'N61') [[14.094756]]
('N17', 'N65') [[14.093466]]
('N147', 'N171') [[14.093408]]
('N85', 'N111') [[14.09338]]
('N39', 'N171') [[14.092762]]
('N13', 'N71') [[14.09273]]
('N85', 'N192') [[14.091299]]
('N39', 'N116') [[14.09123]]
('N116', 'N205') [[14.091144]]
('N81', 'N133') [[14.091032]]
('N172', 'N213') [[14.090762]]
('N121', 'N171') [[14.090327]]
('N13', 'N224') [[14.090089]]
('N47', 'N243') [[14.089423]]
('N113', 'N231') [[14.089359]]
('N74', 'N164') [[14.089017]]
('N89', 'N229') [[14.086542]]
('N68', 'N230') [[14.086394]]
('N52', 'N70') [[14.086324]]
('N89', 'N120') [[14.085332]]
('N48', 'N118') [[14.085075]]
('N38', 'N62') [[14.085032]]
('N7', 'N125') [[14.084846]]
('N61', 'N85') [[14.0845375]]
('N18', 'N85') [[14.08425]]
('N92', 'N239') [[14.083322]]
('N62', 'N194') [[14.083059]]
('N0', 'N31') [[14.081181]]
('N15', 'N26') [[14.080777]]
('N48', 'N207') [[14.080419]]
('N83', 'M0P1') [[14.079947]]
('N70', 'N190') [[14.079048]]
('N48', 'N202') [[14.078474]]
('N157', 'N171') [[14.078337]]
('N65', 'N225') [[14.077627]]
('N26', 'N194') [[14.0764885]]
('N109', 'N133') [[14.076322]]
('N65', 'N157') [[14.0755]]
('N209', 'M0P1') [[14.075083]]
('N87', 'N166') [[14.074827]]
('N13', 'N62') [[14.074363]]
('N118', 'N139') [[14.074167]]
('N116', 'N145') [[14.072261]]
('N171', 'N189') [[14.071898]]
('N48', 'N215') [[14.071643]]
('N139', 'N171') [[14.071597]]
('N14', 'N231') [[14.071297]]
('N171', 'N246') [[14.071153]]
('N26', 'N93') [[14.071078]]
('N37', 'N218') [[14.070842]]
('N71', 'N227') [[14.070588]]
('N71', 'N87') [[14.070483]]
('N116', 'N140') [[14.070387]]
('N85', 'N113') [[14.069897]]
('N160', 'N171') [[14.069804]]
('N223', 'M0P2') [[14.069494]]
('N172', 'N244') [[14.069088]]
('N162', 'N218') [[14.069047]]
('N86', 'N225') [[14.066979]]
('N85', 'N213') [[14.066783]]
('N48', 'N225') [[14.066483]]
('N83', 'N85') [[14.066056]]
('N36', 'N116') [[14.064259]]
('N44', 'N157') [[14.063978]]
('N3', 'N89') [[14.063773]]
('N74', 'N229') [[14.062557]]
('N158', 'N229') [[14.0621605]]
('N19', 'N193') [[14.061811]]
('N137', 'N225') [[14.06144]]
('N58', 'N171') [[14.0613365]]
('N2', 'N85') [[14.060791]]
('N35', 'N171') [[14.060743]]
('N38', 'N218') [[14.060056]]
('N171', 'N249') [[14.05948]]
('N151', 'N189') [[14.05917]]
('N74', 'N171') [[14.059148]]
('N180', 'N225') [[14.059103]]
('N223', 'N248') [[14.058854]]
('N125', 'N230') [[14.05879]]
('N229', 'N246') [[14.058411]]
('N13', 'N229') [[14.058025]]
('N14', 'N162') [[14.056878]]
('N26', 'N246') [[14.056112]]
('N52', 'N249') [[14.056079]]
('N225', 'N231') [[14.054907]]
('N229', 'N230') [[14.053711]]
('N14', 'N223') [[14.053547]]
('N89', 'N109') [[14.05314]]
('N217', 'N218') [[14.052997]]
('N137', 'N187') [[14.0521345]]
('N26', 'N190') [[14.052074]]
('N25', 'N54') [[14.051869]]
('N116', 'N183') [[14.051821]]
('N15', 'N48') [[14.05083]]
('N70', 'N243') [[14.049709]]
('N157', 'M0P2') [[14.049373]]
('N13', 'N234') [[14.0489]]
('N89', 'N171') [[14.04813]]
('N120', 'N225') [[14.046298]]
('N101', 'M0P2') [[14.046053]]
('N157', 'N187') [[14.04552]]
('N52', 'N213') [[14.045459]]
('N229', 'N241') [[14.045401]]
('N157', 'N243') [[14.044656]]
('N223', 'N230') [[14.0444765]]
('N71', 'N175') [[14.044476]]
('N119', 'N166') [[14.04408]]
('N48', 'N229') [[14.043805]]
('N218', 'N231') [[14.043307]]
('N13', 'N68') [[14.042687]]
('N26', 'N234') [[14.042483]]
('N70', 'N171') [[14.042463]]
('N71', 'N89') [[14.042233]]
('N31', 'N85') [[14.042057]]
('N211', 'M0P1') [[14.041818]]
('N26', 'N140') [[14.04081]]
('N52', 'N74') [[14.040629]]
('N11', 'N231') [[14.040471]]
('N39', 'N70') [[14.040066]]
('N137', 'N166') [[14.039768]]
('N40', 'M0P1') [[14.039396]]
('N166', 'N171') [[14.038833]]
('N26', 'N180') [[14.038417]]
('N75', 'N85') [[14.038375]]
('N71', 'N82') [[14.037981]]
('N74', 'N201') [[14.037942]]
('N86', 'N137') [[14.037376]]
('N83', 'N171') [[14.03688]]
('N9', 'N62') [[14.036783]]
('N70', 'N175') [[14.036762]]
('N48', 'N61') [[14.036204]]
('N245', 'M0P1') [[14.035635]]
('N70', 'N125') [[14.035507]]
('N54', 'N225') [[14.035075]]
('N31', 'N79') [[14.034132]]
('N216', 'M0P1') [[14.033193]]
('N48', 'N125') [[14.033062]]
('N13', 'N101') [[14.030983]]
('N48', 'N187') [[14.030302]]
('N85', 'N157') [[14.029897]]
('N3', 'N166') [[14.029792]]
('N73', 'N223') [[14.029281]]
('N218', 'N223') [[14.028929]]
('N243', 'M0P1') [[14.027952]]
('N85', 'N86') [[14.027264]]
('N65', 'N213') [[14.027114]]
('N3', 'N116') [[14.026866]]
('N82', 'N141') [[14.026806]]
('N62', 'N141') [[14.0253105]]
('N137', 'N215') [[14.023498]]
('N116', 'N196') [[14.023054]]
('N30', 'N225') [[14.022301]]
('N187', 'N229') [[14.022141]]
('N26', 'N169') [[14.021784]]
('N13', 'N183') [[14.021272]]
('N70', 'N133') [[14.021228]]
('N3', 'N75') [[14.020617]]
('N58', 'N81') [[14.019932]]
('N52', 'N109') [[14.019831]]
('N58', 'N213') [[14.017831]]
('N225', 'M0P2') [[14.017637]]
('N7', 'N81') [[14.017627]]
('N7', 'N25') [[14.016592]]
('N118', 'N119') [[14.016332]]
('N70', 'N213') [[14.016228]]
('N74', 'N191') [[14.01621]]
('N44', 'N225') [[14.015506]]
('N172', 'M0P2') [[14.0151005]]
('N162', 'N209') [[14.014008]]
('N30', 'N125') [[14.013924]]
('N211', 'N213') [[14.013704]]
('N123', 'N218') [[14.013048]]
('N26', 'N109') [[14.012345]]
('N86', 'N218') [[14.011889]]
('N31', 'N133') [[14.011678]]
('N68', 'N218') [[14.011335]]
('N26', 'N32') [[14.011285]]
('N51', 'N75') [[14.011136]]
('N30', 'N179') [[14.010792]]
('N137', 'N223') [[14.010672]]
('N23', 'N230') [[14.008348]]
('N81', 'M0P2') [[14.008132]]
('N85', 'N224') [[14.008119]]
('N92', 'N251') [[14.008099]]
('N166', 'N229') [[14.007625]]
('N64', 'N89') [[14.006296]]
('N146', 'N215') [[14.005443]]
('N85', 'N151') [[14.005312]]
('N30', 'N213') [[14.005187]]
('N109', 'N229') [[14.005015]]
('N97', 'N116') [[14.004442]]
('N251', 'M0P1') [[14.003404]]
('N125', 'N166') [[14.00323]]
('N71', 'N81') [[14.003005]]
('N26', 'N133') [[14.002907]]
('N225', 'N238') [[14.002748]]
('N213', 'N226') [[14.002493]]
('N31', 'N67') [[14.002445]]
('N14', 'N26') [[14.001935]]
('N133', 'N171') [[14.001637]]
('N83', 'N223') [[14.000287]]
('N87', 'N237') [[13.999864]]
('N91', 'N171') [[13.999508]]
('N52', 'N71') [[13.9994135]]
('N218', 'N248') [[13.999]]
('N3', 'N70') [[13.998825]]
('N137', 'N213') [[13.998351]]
('N81', 'N162') [[13.998251]]
('N22', 'M0P1') [[13.998196]]
('N85', 'N225') [[13.998071]]
('N39', 'N230') [[13.9976845]]
('N162', 'N171') [[13.997668]]
('N1', 'N26') [[13.9971485]]
('N177', 'N218') [[13.997054]]
('N62', 'N153') [[13.99686]]
('N120', 'N137') [[13.996653]]
('N39', 'N126') [[13.996365]]
('N213', 'M0P2') [[13.996329]]
('N133', 'N230') [[13.996154]]
('N75', 'M0P1') [[13.995461]]
('N89', 'N225') [[13.995426]]
('N9', 'N157') [[13.994586]]
('N52', 'N116') [[13.993589]]
('N207', 'N225') [[13.993231]]
('N157', 'N206') [[13.993062]]
('N37', 'N39') [[13.992705]]
('N207', 'N239') [[13.990891]]
('N7', 'N85') [[13.99072]]
('N42', 'N171') [[13.990488]]
('N91', 'N218') [[13.990336]]
('N48', 'N133') [[13.990318]]
('N62', 'N116') [[13.990219]]
('N126', 'N162') [[13.9899645]]
('N170', 'N171') [[13.989689]]
('N30', 'N39') [[13.989501]]
('N171', 'N201') [[13.989452]]
('N15', 'N137') [[13.988605]]
('N85', 'N150') [[13.988578]]
('N119', 'N225') [[13.988381]]
('N35', 'N223') [[13.987893]]
('N86', 'N171') [[13.987854]]
('N75', 'N225') [[13.986967]]
('N191', 'N229') [[13.985948]]
('N85', 'N189') [[13.9855995]]
('N54', 'N101') [[13.985425]]
('N68', 'N120') [[13.984609]]
('N81', 'N89') [[13.984604]]
('N3', 'N121') [[13.984447]]
('N66', 'N171') [[13.983977]]
('N74', 'N239') [[13.983861]]
('N162', 'N216') [[13.983652]]
('N229', 'N239') [[13.982864]]
('N85', 'N162') [[13.981862]]
('N3', 'N26') [[13.981604]]
('N15', 'N218') [[13.981532]]
('N67', 'N74') [[13.98153]]
('N72', 'N85') [[13.980696]]
('N116', 'N213') [[13.980402]]
('N26', 'N244') [[13.979831]]
('N175', 'M0P2') [[13.978976]]
('N54', 'N133') [[13.97893]]
('N26', 'N66') [[13.978493]]
('N30', 'N68') [[13.978479]]
('N2', 'N71') [[13.978115]]
('N116', 'N117') [[13.977452]]
('N62', 'N85') [[13.977417]]
('N224', 'M0P1') [[13.977191]]
('N25', 'N116') [[13.976982]]
('N119', 'N229') [[13.976813]]
('N71', 'N141') [[13.976398]]
('N215', 'N225') [[13.975296]]
('N85', 'N87') [[13.974595]]
('N190', 'N193') [[13.974228]]
('N54', 'N70') [[13.974023]]
('N26', 'N202') [[13.974017]]
('N121', 'N213') [[13.973773]]
('N85', 'N194') [[13.973749]]
('N71', 'N249') [[13.973599]]
('N26', 'N230') [[13.973482]]
