('M0P1', 'M0P2') [[20.287308]]
('N158', 'N163') [[14.457353]]
('N62', 'N132') [[14.454121]]
('N16', 'M0P1') [[14.445421]]
('N33', 'M0P1') [[14.443965]]
('N152', 'M0P2') [[14.43682]]
('N60', 'M0P2') [[14.432865]]
('N33', 'N211') [[14.428999]]
('N62', 'M0P2') [[14.426793]]
('N112', 'N120') [[14.423493]]
('N149', 'N173') [[14.420124]]
('N159', 'N177') [[14.416551]]
('N23', 'N173') [[14.406105]]
('N33', 'N132') [[14.404348]]
('N62', 'N173') [[14.401609]]
('N13', 'N64') [[14.399463]]
('N33', 'N188') [[14.398167]]
('N136', 'N163') [[14.396078]]
('N16', 'N185') [[14.394775]]
('N122', 'N248') [[14.393228]]
('N12', 'N139') [[14.389443]]
('N152', 'N158') [[14.365932]]
('N16', 'N33') [[14.365061]]
('N193', 'M0P2') [[14.364903]]
('N89', 'N136') [[14.362943]]
('N74', 'N159') [[14.35924]]
('N88', 'N124') [[14.352444]]
('N31', 'M0P1') [[14.352097]]
('N16', 'N183') [[14.350949]]
('N33', 'N229') [[14.349426]]
('N20', 'N33') [[14.345639]]
('N1', 'M0P2') [[14.344972]]
('N19', 'N33') [[14.340863]]
('N129', 'N152') [[14.340446]]
('N175', 'M0P2') [[14.340293]]
('N13', 'N120') [[14.340033]]
('N213', 'M0P2') [[14.331528]]
('N213', 'N225') [[14.328123]]
('N175', 'M0P1') [[14.327144]]
('N33', 'N35') [[14.327101]]
('N2', 'N92') [[14.323835]]
('N167', 'N185') [[14.322477]]
('N33', 'N173') [[14.321372]]
('N88', 'N163') [[14.319493]]
('N64', 'N152') [[14.314117]]
('N33', 'N63') [[14.311854]]
('N112', 'M0P1') [[14.310201]]
('N3', 'N136') [[14.306453]]
('N88', 'N136') [[14.30539]]
('N163', 'M0P2') [[14.302641]]
('N120', 'M0P2') [[14.300921]]
('N37', 'N213') [[14.296262]]
('N33', 'N163') [[14.290115]]
('N159', 'N185') [[14.289203]]
('N37', 'N88') [[14.286747]]
('N33', 'N209') [[14.284736]]
('N2', 'N109') [[14.283949]]
('N28', 'N185') [[14.283921]]
('N33', 'N112') [[14.28373]]
('N2', 'N173') [[14.276253]]
('N13', 'N209') [[14.275063]]
('N132', 'N241') [[14.273197]]
('N132', 'N248') [[14.272732]]
('N74', 'N124') [[14.271519]]
('N13', 'N33') [[14.271033]]
('N37', 'N139') [[14.269293]]
('N124', 'N241') [[14.2677555]]
('N12', 'N183') [[14.267458]]
('N37', 'N89') [[14.263604]]
('N12', 'N36') [[14.262334]]
('N120', 'N132') [[14.2612295]]
('N146', 'M0P1') [[14.258842]]
('N33', 'N154') [[14.251526]]
('N106', 'N146') [[14.249726]]
('N132', 'N163') [[14.2473]]
('N37', 'N173') [[14.244678]]
('N132', 'N159') [[14.241832]]
('N88', 'N139') [[14.235455]]
('N124', 'N173') [[14.234419]]
('N12', 'N37') [[14.23286]]
('N136', 'N149') [[14.23173]]
('N13', 'N35') [[14.227677]]
('N87', 'N136') [[14.226513]]
('N33', 'N175') [[14.221142]]
('N114', 'N122') [[14.220814]]
('N18', 'N136') [[14.220292]]
('N132', 'N209') [[14.2189245]]
('N136', 'N138') [[14.214712]]
('N89', 'N164') [[14.2129965]]
('N173', 'N241') [[14.21249]]
('N158', 'N229') [[14.212241]]
('N136', 'N241') [[14.211284]]
('N173', 'N222') [[14.210128]]
('N33', 'N37') [[14.210094]]
('N53', 'N185') [[14.208582]]
('N13', 'N145') [[14.208476]]
('N211', 'N252') [[14.207283]]
('N242', 'M0P2') [[14.206974]]
('N33', 'N158') [[14.204653]]
('N139', 'N158') [[14.20245]]
('N120', 'N164') [[14.200844]]
('N114', 'M0P2') [[14.197741]]
('N99', 'N204') [[14.196827]]
('N33', 'N61') [[14.195855]]
('N129', 'N193') [[14.192674]]
('N60', 'N159') [[14.192619]]
('N53', 'N64') [[14.1919155]]
('N132', 'N146') [[14.189933]]
('N173', 'N183') [[14.1896515]]
('N136', 'N160') [[14.189202]]
('N64', 'N136') [[14.188269]]
('N3', 'N120') [[14.188029]]
('N116', 'N158') [[14.187891]]
('N2', 'N128') [[14.1868925]]
('N88', 'N89') [[14.185468]]
('N136', 'N148') [[14.1845]]
('N13', 'N60') [[14.1817875]]
('N12', 'N173') [[14.179129]]
('N12', 'N124') [[14.178377]]
('N33', 'N146') [[14.178088]]
('N16', 'N137') [[14.177956]]
('N183', 'M0P1') [[14.177905]]
('N74', 'N183') [[14.176937]]
('N136', 'N209') [[14.176308]]
('N36', 'N88') [[14.175319]]
('N112', 'N185') [[14.175248]]
('N33', 'N124') [[14.173839]]
('N12', 'N33') [[14.172243]]
('N79', 'N185') [[14.171719]]
('N158', 'N209') [[14.171408]]
('N16', 'N159') [[14.171231]]
('N164', 'N213') [[14.170922]]
('N64', 'N92') [[14.170549]]
('N158', 'N231') [[14.166982]]
('N136', 'N246') [[14.163042]]
('N164', 'M0P1') [[14.159826]]
('N124', 'N194') [[14.158847]]
('N33', 'N176') [[14.156434]]
('N92', 'N159') [[14.155494]]
('N16', 'N241') [[14.152537]]
('N31', 'N33') [[14.150492]]
('N66', 'N159') [[14.147544]]
('N88', 'N120') [[14.145253]]
('N88', 'N122') [[14.145118]]
('N33', 'N245') [[14.145055]]
('N88', 'N112') [[14.14476]]
('N12', 'N200') [[14.143412]]
('N163', 'N185') [[14.143252]]
('N139', 'N188') [[14.140946]]
('N209', 'N211') [[14.14074]]
('N148', 'N183') [[14.139944]]
('N124', 'N177') [[14.139485]]
('N13', 'N53') [[14.138967]]
('N136', 'N146') [[14.138961]]
('N120', 'N248') [[14.136958]]
('N12', 'N13') [[14.135713]]
('N88', 'N159') [[14.135452]]
('N53', 'N104') [[14.134576]]
('N16', 'N158') [[14.133954]]
('N33', 'N129') [[14.133066]]
('N109', 'N124') [[14.130921]]
('N31', 'N139') [[14.128377]]
('N12', 'N129') [[14.127829]]
('N2', 'N150') [[14.127688]]
('N152', 'N173') [[14.127154]]
('N139', 'M0P2') [[14.125506]]
('N33', 'N149') [[14.124523]]
('N33', 'N144') [[14.123069]]
('N13', 'N213') [[14.123003]]
('N13', 'N211') [[14.122112]]
('N88', 'N183') [[14.121265]]
('N120', 'N185') [[14.120276]]
('N112', 'N174') [[14.118139]]
('N10', 'N112') [[14.11636]]
('N13', 'N88') [[14.11632]]
('N16', 'N122') [[14.11511]]
('N213', 'N216') [[14.113734]]
('N112', 'N152') [[14.113215]]
('N88', 'N132') [[14.112479]]
('N158', 'M0P1') [[14.112083]]
('N16', 'N146') [[14.11203]]
('N99', 'N129') [[14.108147]]
('N31', 'N136') [[14.106269]]
('N120', 'N146') [[14.105071]]
('N122', 'N139') [[14.104304]]
('N13', 'N248') [[14.103641]]
('N0', 'N159') [[14.103509]]
('N132', 'N152') [[14.1020775]]
('N16', 'N173') [[14.098582]]
('N136', 'N177') [[14.096198]]
('N18', 'M0P1') [[14.094703]]
('N37', 'N120') [[14.093055]]
('N0', 'N74') [[14.092737]]
('N132', 'N162') [[14.092133]]
('N12', 'N88') [[14.0918865]]
('N44', 'N213') [[14.089633]]
('N5', 'N136') [[14.089312]]
('N34', 'M0P2') [[14.088656]]
('N3', 'N145') [[14.088614]]
('N36', 'M0P2') [[14.087908]]
('N33', 'N215') [[14.087791]]
('N66', 'N127') [[14.087714]]
('N213', 'N245') [[14.086142]]
('N33', 'N190') [[14.085111]]
('N2', 'N120') [[14.084917]]
('N16', 'N58') [[14.08434]]
('N2', 'N33') [[14.0836525]]
('N33', 'N58') [[14.083571]]
('N92', 'N127') [[14.082941]]
('N16', 'N88') [[14.082913]]
('N13', 'N185') [[14.082804]]
('N33', 'N251') [[14.082054]]
('N159', 'N183') [[14.081377]]
('N78', 'N132') [[14.079998]]
('N2', 'N213') [[14.079984]]
('N79', 'N120') [[14.077885]]
('N88', 'N216') [[14.076475]]
('N137', 'N241') [[14.076276]]
('N183', 'N200') [[14.07533]]
('N55', 'N136') [[14.075044]]
('N241', 'N246') [[14.074032]]
('N99', 'N211') [[14.0737095]]
('N2', 'N16') [[14.073708]]
('N2', 'N236') [[14.072314]]
('N92', 'N146') [[14.07111]]
('N25', 'N33') [[14.070958]]
('N185', 'N209') [[14.070335]]
('N28', 'N136') [[14.069343]]
('N60', 'N88') [[14.06901]]
('N128', 'N152') [[14.067217]]
('N143', 'N159') [[14.066677]]
('N136', 'N144') [[14.066241]]
('N246', 'M0P1') [[14.066135]]
('N183', 'N246') [[14.065228]]
('N62', 'N152') [[14.065057]]
('N66', 'N136') [[14.064484]]
('N180', 'N185') [[14.064482]]
('N139', 'N173') [[14.063824]]
('N159', 'N211') [[14.063811]]
('N136', 'N159') [[14.063391]]
('N33', 'N142') [[14.062795]]
('N221', 'N248') [[14.061421]]
('N60', 'N200') [[14.061272]]
('N152', 'N169') [[14.060303]]
('N37', 'N112') [[14.059288]]
('N33', 'N205') [[14.058405]]
('N129', 'N226') [[14.057702]]
('N28', 'N158') [[14.057436]]
('N35', 'N88') [[14.057218]]
('N89', 'N158') [[14.056756]]
('N35', 'N129') [[14.056657]]
('N33', 'N111') [[14.055519]]
('N0', 'N183') [[14.054852]]
('N28', 'M0P2') [[14.054323]]
('N62', 'N136') [[14.05252]]
('N148', 'N173') [[14.052312]]
('N66', 'N213') [[14.052079]]
('N185', 'N253') [[14.050521]]
('N63', 'N211') [[14.049943]]
('N129', 'N204') [[14.049776]]
('N2', 'N158') [[14.049336]]
('N33', 'N240') [[14.049318]]
('N158', 'N183') [[14.047877]]
('N127', 'N240') [[14.047572]]
('N37', 'N177') [[14.046279]]
('N67', 'N136') [[14.044455]]
('N33', 'N186') [[14.044355]]
('N177', 'N213') [[14.042807]]
('N16', 'N67') [[14.040636]]
('N120', 'N173') [[14.040579]]
('N2', 'N148') [[14.039827]]
('N90', 'N173') [[14.039062]]
('N5', 'N13') [[14.0377655]]
('N92', 'N213') [[14.036386]]
('N26', 'N33') [[14.035465]]
('N132', 'N193') [[14.035374]]
('N35', 'N120') [[14.035098]]
('N122', 'N176') [[14.035094]]
('N173', 'N204') [[14.034013]]
('N193', 'N209') [[14.033583]]
('N13', 'N139') [[14.03287]]
('N20', 'N159') [[14.032113]]
('N146', 'N163') [[14.03208]]
('N177', 'N183') [[14.03132]]
('N79', 'N183') [[14.030797]]
('N53', 'N122') [[14.030215]]
('N33', 'N53') [[14.029971]]
('N122', 'N183') [[14.0298605]]
('N66', 'N185') [[14.029235]]
('N33', 'N57') [[14.028386]]
('N13', 'N159') [[14.027901]]
('N88', 'N209') [[14.027077]]
('N33', 'N113') [[14.02535]]
('N120', 'N136') [[14.024915]]
('N66', 'N132') [[14.024737]]
('N10', 'N146') [[14.023666]]
('N60', 'N190') [[14.023401]]
('N122', 'N211') [[14.023014]]
('N99', 'N150') [[14.021469]]
('N37', 'N136') [[14.021357]]
('N89', 'N173') [[14.020683]]
('N136', 'N227') [[14.018167]]
('N126', 'N136') [[14.017285]]
('N158', 'N177') [[14.016999]]
('N112', 'N129') [[14.01686]]
('N3', 'N158') [[14.016379]]
('N136', 'N152') [[14.016343]]
('N173', 'N240') [[14.015994]]
('N173', 'M0P2') [[14.014707]]
('N88', 'N114') [[14.014023]]
('N136', 'N211') [[14.013941]]
('N129', 'N183') [[14.012809]]
('N159', 'N241') [[14.012802]]
('N37', 'N210') [[14.012603]]
('N140', 'N158') [[14.011989]]
('N33', 'N250') [[14.011494]]
('N124', 'N132') [[14.01068]]
('N13', 'N89') [[14.010143]]
('N13', 'N99') [[14.009858]]
('N185', 'M0P1') [[14.009698]]
('N164', 'M0P2') [[14.00956]]
('N12', 'N152') [[14.00916]]
('N13', 'N62') [[14.006567]]
('N240', 'M0P2') [[14.0056]]
('N132', 'N140') [[14.005475]]
('N124', 'N188') [[14.005222]]
('N33', 'N185') [[14.004543]]
('N192', 'N248') [[14.003582]]
('N33', 'N78') [[14.003465]]
('N173', 'N193') [[14.002869]]
('N216', 'N248') [[14.002686]]
('N58', 'N67') [[14.001535]]
('N112', 'N211') [[14.001497]]
('N16', 'N199') [[14.001363]]
('N109', 'N158') [[14.001123]]
('N146', 'N229') [[14.0007515]]
('N188', 'M0P2') [[14.00065]]
('N132', 'N177') [[13.999978]]
('N88', 'N211') [[13.999454]]
('N53', 'N132') [[13.998917]]
('N159', 'N213') [[13.998624]]
('N159', 'N163') [[13.997858]]
('N152', 'N241') [[13.99452]]
('N0', 'N173') [[13.994177]]
('N136', 'N207') [[13.992303]]
('N112', 'N213') [[13.992161]]
('N43', 'N120') [[13.9907875]]
('N37', 'N185') [[13.990773]]
('N26', 'N136') [[13.990545]]
('N60', 'N176') [[13.989098]]
('N74', 'N122') [[13.988476]]
('N173', 'N215') [[13.98753]]
('N88', 'N185') [[13.986438]]
('N3', 'N13') [[13.986402]]
('N74', 'N146') [[13.986342]]
('N177', 'N192') [[13.985701]]
('N33', 'N172') [[13.9855795]]
('N33', 'N210') [[13.985165]]
('N12', 'N241') [[13.984867]]
('N132', 'N185') [[13.984332]]
('N148', 'N213') [[13.983844]]
('N33', 'N189') [[13.983254]]
('N173', 'N248') [[13.982995]]
('N0', 'N12') [[13.982537]]
('N64', 'N227') [[13.981932]]
('N158', 'N185') [[13.98144]]
('N74', 'N194') [[13.980899]]
('N33', 'N60') [[13.980794]]
('N2', 'N124') [[13.980699]]
('N14', 'N136') [[13.978972]]
('N53', 'N159') [[13.97631]]
('N120', 'N193') [[13.975981]]
('N16', 'N139') [[13.975604]]
('N158', 'N204') [[13.975319]]
('N101', 'N136') [[13.97494]]
('N159', 'N178') [[13.974506]]
('N63', 'N129') [[13.973541]]
('N8', 'N152') [[13.972836]]
('N177', 'N225') [[13.971027]]
('N183', 'N241') [[13.970871]]
('N132', 'N188') [[13.9707365]]
('N111', 'N132') [[13.968264]]
('N200', 'N215') [[13.967453]]
('N31', 'N163') [[13.967096]]
('N33', 'N236') [[13.967012]]
('N3', 'N12') [[13.967009]]
('N2', 'N146') [[13.966196]]
('N64', 'N139') [[13.964882]]
('N139', 'N190') [[13.963862]]
('N28', 'N145') [[13.963554]]
('N12', 'N167') [[13.962482]]
('N92', 'N248') [[13.962124]]
('N173', 'N245') [[13.961577]]
('N88', 'N152') [[13.961162]]
('N1', 'N88') [[13.960494]]
('N136', 'N186') [[13.960257]]
('N120', 'N174') [[13.958963]]
('N106', 'N120') [[13.9588]]
('N79', 'N213') [[13.957322]]
('N188', 'N211') [[13.956602]]
('N37', 'N62') [[13.955628]]
('N145', 'N211') [[13.954976]]
('N92', 'N188') [[13.954812]]
('N33', 'N162') [[13.95466]]
('N129', 'N139') [[13.954553]]
('N88', 'N125') [[13.954133]]
('N35', 'N213') [[13.953503]]
('N33', 'N252') [[13.953404]]
('N35', 'N185') [[13.953371]]
('N129', 'N213') [[13.953199]]
('N158', 'N164') [[13.952502]]
('N152', 'N211') [[13.952221]]
('N185', 'N207') [[13.9520035]]
('N33', 'N207') [[13.951688]]
('N88', 'N236') [[13.9512415]]
('N33', 'N102') [[13.950676]]
('N122', 'N129') [[13.950605]]
('N154', 'N177') [[13.949352]]
('N8', 'N33') [[13.948317]]
('N122', 'N216') [[13.947088]]
('N57', 'N74') [[13.945739]]
('N146', 'N158') [[13.945714]]
('N53', 'M0P1') [[13.945541]]
('N89', 'N132') [[13.9453945]]
('N162', 'N173') [[13.944782]]
('N158', 'N194') [[13.944684]]
('N106', 'N158') [[13.944659]]
('N58', 'N252') [[13.944499]]
('N156', 'N193') [[13.944369]]
('N176', 'M0P2') [[13.944238]]
('N10', 'N88') [[13.944155]]
('N136', 'N226') [[13.943364]]
('N121', 'N129') [[13.942126]]
('N53', 'N216') [[13.942007]]
('N124', 'N148') [[13.941674]]
('N33', 'N120') [[13.941206]]
('N33', 'N106') [[13.940866]]
('N5', 'N159') [[13.94081]]
('N0', 'N229') [[13.940559]]
('N37', 'N58') [[13.940368]]
('N28', 'N148') [[13.940066]]
('N10', 'N23') [[13.938919]]
('N29', 'N136') [[13.938835]]
('N35', 'N112') [[13.937229]]
('N159', 'M0P2') [[13.937142]]
('N236', 'N252') [[13.936771]]
('N33', 'N145') [[13.936652]]
('N13', 'N245') [[13.93632]]
('N136', 'N145') [[13.93608]]
('N0', 'N33') [[13.935798]]
('N53', 'N242') [[13.935315]]
('N33', 'N140') [[13.933158]]
('N163', 'M0P1') [[13.93306]]
('N112', 'M0P2') [[13.932896]]
('N33', 'N127') [[13.932747]]
('N74', 'N92') [[13.932741]]
('N120', 'N242') [[13.931557]]
('N60', 'N183') [[13.931383]]
('N152', 'M0P1') [[13.93136]]
('N33', 'N234') [[13.930685]]
('N126', 'N173') [[13.929085]]
('N136', 'N215') [[13.9290085]]
('N33', 'N64') [[13.928565]]
('N175', 'N185') [[13.928349]]
('N167', 'N183') [[13.927267]]
('N74', 'N100') [[13.927034]]
('N88', 'N207') [[13.926994]]
('N124', 'N225') [[13.9263525]]
('N124', 'N236') [[13.9257555]]
('N35', 'N211') [[13.925718]]
('N60', 'N132') [[13.924624]]
('N13', 'N180') [[13.924586]]
('N36', 'N89') [[13.924005]]
('N78', 'N129') [[13.922743]]
('N132', 'N211') [[13.922316]]
('N139', 'N213') [[13.919808]]
('N139', 'N253') [[13.919733]]
('N0', 'N37') [[13.919333]]
('N104', 'N136') [[13.919267]]
('N88', 'N176') [[13.918623]]
('N66', 'N117') [[13.9185295]]
('N183', 'N185') [[13.917484]]
('N10', 'N213') [[13.917393]]
('N130', 'N183') [[13.915676]]
('N66', 'M0P2') [[13.915668]]
('N37', 'N130') [[13.915668]]
('N129', 'N163') [[13.914759]]
('N2', 'N244') [[13.91446]]
('N33', 'N43') [[13.914252]]
('N120', 'N158') [[13.9137535]]
('N33', 'N131') [[13.912977]]
('N120', 'N167') [[13.912924]]
('N158', 'N234') [[13.912889]]
('N124', 'N210') [[13.912655]]
('N152', 'N209') [[13.912654]]
('N18', 'N74') [[13.912417]]
('N138', 'N200') [[13.911793]]
('N112', 'N188') [[13.910793]]
('N12', 'N31') [[13.910749]]
('N12', 'N209') [[13.910575]]
('N58', 'N215') [[13.910197]]
('N121', 'N136') [[13.910125]]
('N242', 'M0P1') [[13.910075]]
('N130', 'N173') [[13.909791]]
('N37', 'N188') [[13.909486]]
('N13', 'N177') [[13.9080925]]
('N134', 'N159') [[13.90777]]
('N199', 'M0P2') [[13.906978]]
('N3', 'N139') [[13.906789]]
('N167', 'N190') [[13.906454]]
('N62', 'N159') [[13.906445]]
('N245', 'M0P2') [[13.906133]]
('N12', 'N74') [[13.904148]]
('N177', 'N250') [[13.903855]]
('N3', 'N248') [[13.903727]]
('N2', 'N37') [[13.903243]]
('N92', 'N132') [[13.902707]]
('N2', 'N10') [[13.90236]]
('N28', 'N88') [[13.902247]]
('N12', 'N252') [[13.901842]]
('N213', 'N248') [[13.901037]]
('N6', 'M0P1') [[13.900267]]
('N5', 'N58') [[13.89868]]
('N136', 'N137') [[13.8985]]
('N112', 'N252') [[13.898178]]
('N33', 'N227') [[13.897661]]
('N154', 'N252') [[13.897646]]
('N166', 'N221') [[13.897192]]
('N16', 'N152') [[13.896781]]
('N23', 'N129') [[13.896583]]
('N74', 'N112') [[13.896132]]
('N60', 'N118') [[13.895963]]
('N33', 'N152') [[13.894237]]
('N13', 'N216') [[13.89413]]
('N28', 'N192') [[13.893402]]
('N18', 'N88') [[13.893395]]
('N12', 'N89') [[13.893056]]
('N248', 'N250') [[13.8928]]
('N158', 'N213') [[13.892094]]
('N12', 'N95') [[13.892056]]
('N248', 'N252') [[13.891614]]
('N139', 'N246') [[13.891576]]
('N0', 'N60') [[13.891502]]
('N253', 'M0P2') [[13.890991]]
('N57', 'N188') [[13.890118]]
('N158', 'M0P2') [[13.889869]]
('N163', 'N226') [[13.88927]]
('N12', 'N177') [[13.888647]]
('N88', 'N158') [[13.888068]]
('N13', 'N190') [[13.888025]]
('N132', 'N134') [[13.887741]]
('N1', 'N183') [[13.88723]]
('N145', 'N173') [[13.887067]]
('N58', 'N136') [[13.886579]]
('N33', 'N193') [[13.885789]]
('N211', 'M0P2') [[13.885779]]
('N120', 'N183') [[13.885316]]
('N124', 'N159') [[13.885187]]
('N15', 'N136') [[13.884992]]
('N64', 'N241') [[13.8845825]]
('N33', 'N118') [[13.883844]]
('N60', 'N218') [[13.883728]]
('N136', 'N222') [[13.882545]]
('N56', 'M0P2') [[13.882497]]
('N124', 'N226') [[13.882255]]
('N46', 'N213') [[13.882089]]
('N0', 'N136') [[13.882055]]
('N33', 'N117') [[13.881658]]
('N95', 'M0P2') [[13.881339]]
('N139', 'M0P1') [[13.880629]]
('N131', 'N185') [[13.880262]]
('N148', 'M0P2') [[13.879824]]
('N173', 'N190') [[13.879593]]
('N22', 'M0P2') [[13.879183]]
('N226', 'M0P2') [[13.878352]]
('N92', 'N211') [[13.878306]]
('N114', 'N136') [[13.877075]]
('N33', 'N34') [[13.876346]]
('N33', 'N36') [[13.876251]]
('N74', 'N132') [[13.876001]]
('N10', 'N183') [[13.875475]]
('N128', 'N215') [[13.874955]]
('N106', 'N132') [[13.874445]]
('N136', 'N234') [[13.874418]]
('N13', 'N55') [[13.874006]]
('N163', 'N240') [[13.873907]]
('N0', 'N5') [[13.873784]]
('N60', 'N138') [[13.873569]]
('N88', 'N199') [[13.873032]]
('N31', 'N37') [[13.873015]]
('N29', 'M0P2') [[13.871369]]
('N50', 'M0P2') [[13.871233]]
('N74', 'N158') [[13.871114]]
('N74', 'N213') [[13.870594]]
('N20', 'N129') [[13.870547]]
('N10', 'N163') [[13.870262]]
('N2', 'N204') [[13.870241]]
('N33', 'N48') [[13.869611]]
('N12', 'N189') [[13.869543]]
('N136', 'N200') [[13.86895]]
('N0', 'N158') [[13.868357]]
('N33', 'N242') [[13.867265]]
('N120', 'N207') [[13.86699]]
('N177', 'N194') [[13.866783]]
('N46', 'N183') [[13.866717]]
('N207', 'M0P2') [[13.866571]]
('N166', 'N177') [[13.866169]]
('N106', 'N166') [[13.866055]]
('N2', 'M0P2') [[13.865604]]
('N177', 'N188') [[13.865505]]
('N78', 'N240') [[13.864723]]
('N13', 'N222') [[13.864699]]
('N12', 'M0P2') [[13.864421]]
('N106', 'M0P2') [[13.864002]]
('N11', 'N177') [[13.863941]]
('N1', 'N60') [[13.863698]]
('N83', 'N183') [[13.863628]]
('N13', 'N183') [[13.8632345]]
('N74', 'N167') [[13.862452]]
('N102', 'N122') [[13.862242]]
('N12', 'N159') [[13.86214]]
('N152', 'N185') [[13.86189]]
('N88', 'N251') [[13.861701]]
('N241', 'M0P2') [[13.861509]]
('N74', 'N252') [[13.861188]]
('N122', 'N241') [[13.861178]]
('N2', 'N137') [[13.861086]]
('N28', 'N252') [[13.860437]]
('N11', 'N150') [[13.859355]]
('N37', 'N129') [[13.859213]]
('N217', 'M0P2') [[13.858486]]
('N173', 'N210') [[13.858482]]
('N102', 'N112') [[13.858225]]
('N146', 'N241') [[13.857956]]
('N74', 'N211') [[13.857512]]
('N129', 'N185') [[13.85677]]
('N20', 'N122') [[13.856684]]
('N154', 'N213') [[13.855915]]
('N13', 'N129') [[13.8558445]]
('N2', 'N242') [[13.855681]]
('N35', 'N173') [[13.8555975]]
('N139', 'N248') [[13.855537]]
('N132', 'N138') [[13.85522]]
('N11', 'N129') [[13.855089]]
('N70', 'N159') [[13.855028]]
('N137', 'N185') [[13.854668]]
('N150', 'N159') [[13.854316]]
('N11', 'N193') [[13.854157]]
('N33', 'N167') [[13.852848]]
('N128', 'N148') [[13.852751]]
('N128', 'N167') [[13.852555]]
('N154', 'N209') [[13.851543]]
('N58', 'N250') [[13.85146]]
('N136', 'N178') [[13.850934]]
('N53', 'N173') [[13.85032]]
('N53', 'N183') [[13.848589]]
('N138', 'N139') [[13.848492]]
('N28', 'M0P1') [[13.847596]]
('N253', 'M0P1') [[13.847553]]
('N136', 'N193') [[13.846686]]
('N13', 'N128') [[13.846474]]
('N62', 'N193') [[13.845816]]
('N13', 'N124') [[13.845703]]
('N173', 'N188') [[13.845684]]
('N2', 'N88') [[13.845646]]
('N158', 'N215') [[13.845534]]
('N136', 'N216') [[13.845069]]
('N158', 'N250') [[13.844807]]
('N183', 'N253') [[13.844496]]
('N86', 'N241') [[13.844401]]
('N60', 'N120') [[13.843919]]
('N46', 'N177') [[13.843566]]
('N37', 'N74') [[13.843209]]
('N3', 'N5') [[13.842995]]
('N138', 'M0P2') [[13.841907]]
('N99', 'N159') [[13.841519]]
('N129', 'N241') [[13.841454]]
('N62', 'N209') [[13.841453]]
('N74', 'N152') [[13.8405]]
('N37', 'N124') [[13.839715]]
('N180', 'M0P2') [[13.839518]]
('N53', 'N120') [[13.838075]]
('N33', 'N153') [[13.837797]]
('N134', 'N209') [[13.837364]]
('N177', 'N211') [[13.837124]]
('N124', 'N169') [[13.837021]]
('N129', 'N246') [[13.83696]]
('N120', 'N122') [[13.836148]]
('N139', 'N152') [[13.835891]]
('N10', 'N132') [[13.835267]]
('N13', 'N148') [[13.835249]]
('N129', 'N158') [[13.835039]]
('N132', 'N215') [[13.834108]]
('N154', 'N173') [[13.8339205]]
('N66', 'N252') [[13.833352]]
('N33', 'N241') [[13.833197]]
('N35', 'N167') [[13.832977]]
('N136', 'N213') [[13.8329525]]
('N13', 'N243') [[13.831857]]
('N129', 'N173') [[13.831706]]
('N88', 'N173') [[13.831587]]
('N33', 'N90') [[13.8315115]]
('N41', 'N173') [[13.831244]]
('N99', 'N173') [[13.830879]]
('N53', 'N207') [[13.830716]]
