('M0P1', 'M0P2') [[20.413834]]
('N96', 'N157') [[14.4376955]]
('N63', 'N81') [[14.437184]]
('N165', 'N219') [[14.434442]]
('N65', 'M0P2') [[14.433122]]
('N81', 'N224') [[14.430312]]
('N129', 'M0P1') [[14.429934]]
('N191', 'M0P1') [[14.429223]]
('N20', 'M0P2') [[14.428513]]
('N223', 'M0P2') [[14.42596]]
('N138', 'N191') [[14.417275]]
('N27', 'M0P2') [[14.41565]]
('N224', 'M0P2') [[14.412461]]
('N81', 'M0P2') [[14.412435]]
('N42', 'M0P2') [[14.410251]]
('N48', 'M0P2') [[14.40818]]
('N127', 'N191') [[14.39255]]
('N29', 'N161') [[14.390661]]
('N0', 'M0P2') [[14.389618]]
('N191', 'M0P2') [[14.386707]]
('N39', 'N160') [[14.386674]]
('N238', 'N240') [[14.386306]]
('N139', 'N191') [[14.382071]]
('N160', 'M0P2') [[14.3793745]]
('N67', 'N142') [[14.377055]]
('N6', 'N188') [[14.376313]]
('N106', 'N139') [[14.375732]]
('N237', 'M0P1') [[14.371476]]
('N161', 'N189') [[14.369998]]
('N126', 'N191') [[14.367258]]
('N96', 'M0P1') [[14.363007]]
('N160', 'N161') [[14.36154]]
('N65', 'N176') [[14.360018]]
('N191', 'N238') [[14.358158]]
('N28', 'N238') [[14.358133]]
('N107', 'N217') [[14.357746]]
('N65', 'N106') [[14.357688]]
('N81', 'N165') [[14.354498]]
('N67', 'M0P2') [[14.354166]]
('N138', 'N219') [[14.351364]]
('N252', 'M0P2') [[14.350574]]
('N106', 'N191') [[14.34515]]
('N65', 'N138') [[14.338684]]
('N218', 'M0P2') [[14.3385315]]
('N160', 'N252') [[14.337635]]
('N144', 'N191') [[14.329769]]
('N0', 'M0P1') [[14.324383]]
('N165', 'N248') [[14.318342]]
('N153', 'M0P1') [[14.318286]]
('N159', 'N191') [[14.318006]]
('N49', 'M0P2') [[14.312707]]
('N63', 'N224') [[14.31078]]
('N87', 'N161') [[14.310549]]
('N6', 'N138') [[14.309885]]
('N0', 'N191') [[14.300913]]
('N71', 'N138') [[14.297253]]
('N176', 'N252') [[14.2951565]]
('N159', 'N224') [[14.294987]]
('N191', 'N211') [[14.294915]]
('N65', 'N214') [[14.289313]]
('N36', 'M0P2') [[14.287631]]
('N112', 'N138') [[14.286838]]
('N98', 'N191') [[14.284334]]
('N140', 'M0P1') [[14.283948]]
('N23', 'N188') [[14.281573]]
('N188', 'N241') [[14.279195]]
('N161', 'N164') [[14.279031]]
('N63', 'N96') [[14.2784]]
('N139', 'N161') [[14.278397]]
('N234', 'M0P2') [[14.277527]]
('N29', 'N106') [[14.276681]]
('N161', 'N220') [[14.276023]]
('N123', 'M0P2') [[14.270448]]
('N191', 'N219') [[14.266725]]
('N242', 'M0P2') [[14.266555]]
('N188', 'N238') [[14.263688]]
('N65', 'N161') [[14.262808]]
('N45', 'N201') [[14.262204]]
('N240', 'M0P1') [[14.261499]]
('N72', 'N161') [[14.261379]]
('N166', 'N191') [[14.260156]]
('N87', 'N116') [[14.254549]]
('N115', 'N211') [[14.249508]]
('N96', 'N211') [[14.248738]]
('N36', 'N161') [[14.244311]]
('N135', 'N161') [[14.243604]]
('N106', 'N211') [[14.242177]]
('N65', 'N219') [[14.242128]]
('N71', 'N160') [[14.241492]]
('N51', 'N161') [[14.2404375]]
('N123', 'N173') [[14.23642]]
('N191', 'N246') [[14.235811]]
('N6', 'M0P2') [[14.231915]]
('N199', 'N238') [[14.231719]]
('N67', 'N161') [[14.230986]]
('N157', 'N218') [[14.228698]]
('N28', 'N81') [[14.225474]]
('N31', 'N211') [[14.225066]]
('N44', 'N238') [[14.223948]]
('N127', 'M0P1') [[14.222271]]
('N156', 'N161') [[14.222202]]
('N85', 'N96') [[14.221145]]
('N6', 'N161') [[14.220942]]
('N165', 'M0P2') [[14.220708]]
('N33', 'N191') [[14.21935]]
('N129', 'N217') [[14.217244]]
('N6', 'N157') [[14.216923]]
('N165', 'N214') [[14.215947]]
('N152', 'N161') [[14.211821]]
('N81', 'N161') [[14.210506]]
('N129', 'N201') [[14.210165]]
('N246', 'N252') [[14.209524]]
('N46', 'N161') [[14.208686]]
('N65', 'N240') [[14.208388]]
('N163', 'N238') [[14.207841]]
('N237', 'M0P2') [[14.207326]]
('N88', 'N211') [[14.206541]]
('N6', 'N214') [[14.204979]]
('N6', 'N252') [[14.204764]]
('N153', 'M0P2') [[14.204112]]
('N51', 'N238') [[14.203912]]
('N140', 'N161') [[14.202726]]
('N188', 'N224') [[14.202404]]
('N132', 'M0P2') [[14.201558]]
('N48', 'N161') [[14.201259]]
('N63', 'N211') [[14.200824]]
('N191', 'N199') [[14.199677]]
('N115', 'M0P2') [[14.198844]]
('N161', 'N238') [[14.1988325]]
('N85', 'N138') [[14.197351]]
('N65', 'N157') [[14.196603]]
('N65', 'N81') [[14.196438]]
('N214', 'N252') [[14.19477]]
('N63', 'M0P1') [[14.192602]]
('N138', 'M0P1') [[14.191981]]
('N191', 'N192') [[14.1904125]]
('N65', 'N163') [[14.185507]]
('N191', 'N208') [[14.180351]]
('N157', 'N191') [[14.180088]]
('N123', 'N191') [[14.179711]]
('N55', 'N65') [[14.179505]]
('N17', 'N138') [[14.178913]]
('N48', 'N165') [[14.178721]]
('N123', 'N138') [[14.175477]]
('N153', 'N213') [[14.175086]]
('N161', 'N249') [[14.174984]]
('N163', 'M0P2') [[14.174799]]
('N28', 'M0P1') [[14.173977]]
('N28', 'N224') [[14.173396]]
('N65', 'N234') [[14.173271]]
('N135', 'M0P1') [[14.172729]]
('N43', 'M0P1') [[14.170899]]
('N153', 'N199') [[14.170695]]
('N105', 'N106') [[14.169941]]
('N65', 'N87') [[14.169689]]
('N96', 'N160') [[14.166739]]
('N72', 'N188') [[14.164726]]
('N115', 'N142') [[14.16427]]
('N161', 'N234') [[14.163982]]
('N252', 'M0P1') [[14.163591]]
('N120', 'N161') [[14.162747]]
('N36', 'M0P1') [[14.162576]]
('N153', 'N233') [[14.162432]]
('N65', 'N211') [[14.160898]]
('N161', 'N227') [[14.157903]]
('N42', 'N106') [[14.157474]]
('N28', 'N191') [[14.156571]]
('N165', 'N177') [[14.156458]]
('N230', 'M0P1') [[14.155584]]
('N81', 'N177') [[14.154627]]
('N161', 'N208') [[14.153864]]
('N23', 'N161') [[14.153438]]
('N71', 'N219') [[14.153397]]
('N153', 'N161') [[14.152662]]
('N160', 'N211') [[14.149026]]
('N188', 'N246') [[14.148587]]
('N51', 'N67') [[14.148337]]
('N93', 'N191') [[14.146343]]
('N115', 'M0P1') [[14.144362]]
('N87', 'N252') [[14.14299]]
('N139', 'N201') [[14.142079]]
('N77', 'M0P1') [[14.137468]]
('N107', 'N161') [[14.137255]]
('N81', 'N252') [[14.135774]]
('N154', 'N211') [[14.135732]]
('N123', 'N155') [[14.134337]]
('N56', 'N252') [[14.132107]]
('N159', 'M0P2') [[14.128144]]
('N81', 'N191') [[14.126793]]
('N138', 'N165') [[14.124633]]
('N161', 'N162') [[14.124607]]
('N40', 'N191') [[14.121505]]
('N151', 'N238') [[14.121422]]
('N14', 'N238') [[14.120418]]
('N191', 'N201') [[14.119915]]
('N188', 'N225') [[14.118326]]
('N42', 'N159') [[14.117356]]
('N161', 'N188') [[14.115738]]
('N71', 'N252') [[14.115455]]
('N98', 'M0P1') [[14.115083]]
('N224', 'N233') [[14.114229]]
('N123', 'N218') [[14.114222]]
('N65', 'N129') [[14.114118]]
('N160', 'N191') [[14.11327]]
('N116', 'N201') [[14.112134]]
('N48', 'N65') [[14.110172]]
('N96', 'N219') [[14.108762]]
('N99', 'N191') [[14.107279]]
('N36', 'N191') [[14.10498]]
('N161', 'N168') [[14.103824]]
('N123', 'N160') [[14.102092]]
('N56', 'N65') [[14.101357]]
('N152', 'N199') [[14.099965]]
('N6', 'N129') [[14.098731]]
('N65', 'N67') [[14.0953045]]
('N17', 'N218') [[14.095173]]
('N194', 'N201') [[14.094619]]
('N16', 'N106') [[14.093762]]
('N42', 'N161') [[14.0932045]]
('N125', 'N219') [[14.091705]]
('N42', 'M0P1') [[14.089705]]
('N129', 'N191') [[14.089468]]
('N141', 'N161') [[14.089393]]
('N105', 'N191') [[14.089103]]
('N106', 'N192') [[14.087986]]
('N191', 'N193') [[14.083754]]
('N139', 'N160') [[14.083218]]
('N155', 'N219') [[14.082569]]
('N123', 'N219') [[14.0819435]]
('N153', 'N190') [[14.081766]]
('N70', 'N155') [[14.081764]]
('N65', 'N108') [[14.081333]]
('N85', 'N93') [[14.080997]]
('N138', 'N218') [[14.080986]]
('N135', 'M0P2') [[14.080947]]
('N52', 'M0P2') [[14.080862]]
('N65', 'N208') [[14.080764]]
('N87', 'N123') [[14.080748]]
('N42', 'N238') [[14.079216]]
('N30', 'N138') [[14.076712]]
('N138', 'N204') [[14.075863]]
('N139', 'N238') [[14.074057]]
('N96', 'N217') [[14.072998]]
('N98', 'N238') [[14.072833]]
('N159', 'N252') [[14.072715]]
('N43', 'M0P2') [[14.072397]]
('N32', 'M0P2') [[14.07199]]
('N83', 'N191') [[14.071681]]
('N37', 'N191') [[14.071556]]
('N106', 'N252') [[14.070908]]
('N161', 'N252') [[14.069089]]
('N29', 'N214') [[14.068855]]
('N127', 'N160') [[14.068111]]
('N92', 'M0P2') [[14.067923]]
('N85', 'M0P2') [[14.067642]]
('N201', 'M0P2') [[14.066926]]
('N98', 'N218') [[14.066583]]
('N159', 'N188') [[14.065873]]
('N6', 'N160') [[14.065199]]
('N161', 'N201') [[14.064951]]
('N65', 'N233') [[14.064181]]
('N0', 'N138') [[14.064065]]
('N14', 'N139') [[14.063862]]
('N6', 'N65') [[14.063347]]
('N29', 'N138') [[14.06223]]
('N33', 'N190') [[14.061252]]
('N230', 'M0P2') [[14.060572]]
('N30', 'N191') [[14.060208]]
('N36', 'N211') [[14.059261]]
('N159', 'N209') [[14.058919]]
('N83', 'N249') [[14.058492]]
('N25', 'N161') [[14.057717]]
('N63', 'N161') [[14.056864]]
('N125', 'N161') [[14.056742]]
('N191', 'N224') [[14.0562]]
('N72', 'M0P2') [[14.053668]]
('N144', 'N214') [[14.053622]]
('N123', 'N214') [[14.051951]]
('N96', 'N164') [[14.050849]]
('N65', 'N201') [[14.0507145]]
('N41', 'N115') [[14.050623]]
('N65', 'N141') [[14.050302]]
('N129', 'N252') [[14.050174]]
('N81', 'N219') [[14.049995]]
('N123', 'N139') [[14.049573]]
('N32', 'N188') [[14.049475]]
('N142', 'N153') [[14.049451]]
('N211', 'N233') [[14.049397]]
('N45', 'N139') [[14.04711]]
('N65', 'N190') [[14.046939]]
('N6', 'N242') [[14.046888]]
('N33', 'N42') [[14.046325]]
('N133', 'N159') [[14.046321]]
('N134', 'N161') [[14.0459585]]
('N29', 'N96') [[14.045794]]
('N159', 'N165') [[14.045732]]
('N42', 'N191') [[14.045028]]
('N65', 'N235') [[14.044106]]
('N65', 'N116') [[14.044027]]
('N129', 'N138') [[14.044022]]
('N160', 'N201') [[14.042862]]
('N45', 'N191') [[14.042456]]
('N211', 'N227') [[14.042128]]
('N240', 'M0P2') [[14.04174]]
('N120', 'N138') [[14.040952]]
('N41', 'N238') [[14.040085]]
('N63', 'N123') [[14.039699]]
('N98', 'N163') [[14.039344]]
('N81', 'N242') [[14.039302]]
('N132', 'N188') [[14.038867]]
('N65', 'N173') [[14.038427]]
('N33', 'N161') [[14.03793]]
('N63', 'N217') [[14.037627]]
('N31', 'N157') [[14.036144]]
('N166', 'M0P2') [[14.035543]]
('N153', 'N249') [[14.035419]]
('N6', 'N218') [[14.033714]]
('N155', 'N160') [[14.03336]]
('N144', 'N188') [[14.0327835]]
('N48', 'N238') [[14.030876]]
('N33', 'N139') [[14.029744]]
('N45', 'M0P2') [[14.027732]]
('N65', 'N218') [[14.027384]]
('N16', 'N27') [[14.02712]]
('N65', 'N125') [[14.026704]]
('N106', 'N165') [[14.026561]]
('N20', 'M0P1') [[14.026279]]
('N92', 'N203') [[14.025609]]
('N27', 'N191') [[14.0255165]]
('N138', 'N238') [[14.0252495]]
('N74', 'M0P2') [[14.024166]]
('N60', 'N191') [[14.022455]]
('N125', 'N191') [[14.022434]]
('N108', 'M0P2') [[14.0212755]]
('N228', 'M0P1') [[14.020227]]
('N132', 'N161') [[14.019458]]
('N96', 'N212') [[14.018254]]
('N127', 'N165') [[14.018023]]
('N238', 'N249') [[14.016949]]
('N86', 'M0P2') [[14.016786]]
('N181', 'N191') [[14.016709]]
('N144', 'N217') [[14.016585]]
('N134', 'M0P2') [[14.016501]]
('N11', 'N161') [[14.016334]]
('N139', 'N142') [[14.015785]]
('N37', 'M0P1') [[14.015632]]
('N96', 'N249') [[14.015581]]
('N123', 'N144') [[14.015502]]
('N17', 'N191') [[14.01373]]
('N209', 'N218') [[14.013444]]
('N188', 'N211') [[14.013375]]
('N139', 'N208') [[14.013361]]
('N87', 'N163') [[14.011377]]
('N199', 'N252') [[14.010397]]
('N116', 'N161') [[14.009862]]
('N81', 'M0P1') [[14.008794]]
('N27', 'N45') [[14.008746]]
('N70', 'N96') [[14.008477]]
('N142', 'N201') [[14.007737]]
('N78', 'N191') [[14.006942]]
('N93', 'N219') [[14.006387]]
('N29', 'N65') [[14.006279]]
('N48', 'N134') [[14.004813]]
('N150', 'N191') [[14.004598]]
('N106', 'N155') [[14.003373]]
('N138', 'N144') [[14.003295]]
('N85', 'N161') [[14.002859]]
('N33', 'N165') [[14.001557]]
('N33', 'N159') [[13.998723]]
('N191', 'N249') [[13.998014]]
('N36', 'N81') [[13.994506]]
('N42', 'N188') [[13.994348]]
('N164', 'N217') [[13.993994]]
('N211', 'M0P1') [[13.993663]]
('N183', 'N249') [[13.99329]]
('N249', 'M0P1') [[13.992526]]
('N161', 'N193') [[13.992047]]
('N6', 'N201') [[13.991762]]
('N29', 'N102') [[13.991356]]
('N63', 'N92') [[13.990029]]
('N6', 'N81') [[13.989592]]
('N6', 'N135') [[13.989524]]
('N161', 'N228') [[13.988906]]
('N191', 'N217') [[13.98793]]
('N17', 'N219') [[13.987875]]
('N67', 'N211') [[13.987445]]
('N83', 'N161') [[13.986829]]
('N127', 'N138') [[13.986139]]
('N233', 'M0P1') [[13.984637]]
('N157', 'N188') [[13.984578]]
('N55', 'N165') [[13.983879]]
('N44', 'N191') [[13.983525]]
('N138', 'N177') [[13.983177]]
('N39', 'N191') [[13.982863]]
('N98', 'N138') [[13.982092]]
('N166', 'N252') [[13.98206]]
('N31', 'N40') [[13.981496]]
('N212', 'M0P2') [[13.981492]]
('N161', 'N192') [[13.9812355]]
('N214', 'N218') [[13.98069]]
('N23', 'M0P2') [[13.980081]]
('N72', 'N211') [[13.979708]]
('N65', 'N119') [[13.979162]]
('N151', 'N191') [[13.978529]]
('N16', 'N191') [[13.977792]]
('N60', 'N184') [[13.977641]]
('N53', 'N161') [[13.9771]]
('N191', 'N231') [[13.975353]]
('N44', 'N151') [[13.975136]]
('N51', 'N157') [[13.974886]]
('N191', 'N230') [[13.974453]]
('N133', 'N199') [[13.973911]]
('N87', 'N134') [[13.973167]]
('N161', 'N177') [[13.973038]]
('N123', 'N153') [[13.972503]]
('N16', 'M0P2') [[13.9722]]
('N127', 'N161') [[13.97197]]
('N129', 'N238') [[13.971667]]
('N235', 'M0P2') [[13.971419]]
('N191', 'N250') [[13.970033]]
('N208', 'N211') [[13.969884]]
('N26', 'N123') [[13.969662]]
('N20', 'N201') [[13.969255]]
('N157', 'M0P2') [[13.96883]]
('N188', 'M0P1') [[13.968285]]
('N67', 'N240') [[13.9678135]]
('N139', 'N249') [[13.967665]]
('N188', 'N191') [[13.967467]]
('N41', 'N107') [[13.966552]]
('N0', 'N65') [[13.966122]]
('N138', 'M0P2') [[13.965644]]
('N191', 'N218') [[13.965506]]
('N37', 'N153') [[13.963949]]
('N51', 'N165') [[13.962861]]
('N153', 'N160') [[13.962707]]
('N159', 'N199') [[13.962186]]
('N123', 'N252') [[13.961959]]
('N201', 'N252') [[13.960699]]
('N67', 'M0P1') [[13.959177]]
('N160', 'M0P1') [[13.959149]]
('N123', 'N127') [[13.957512]]
('N85', 'N218') [[13.957462]]
('N74', 'N138') [[13.955401]]
('N123', 'N217') [[13.954628]]
('N152', 'N191') [[13.952541]]
('N134', 'N188') [[13.952369]]
('N5', 'N138') [[13.952251]]
('N219', 'M0P1') [[13.952159]]
('N2', 'N81') [[13.951987]]
('N129', 'N153') [[13.951691]]
('N13', 'N106') [[13.951175]]
('N65', 'N199') [[13.949456]]
('N160', 'N194') [[13.949211]]
('N44', 'N48') [[13.949003]]
('N17', 'N165') [[13.948591]]
('N58', 'N161') [[13.948447]]
('N32', 'N160') [[13.947335]]
('N41', 'N161') [[13.946656]]
('N14', 'N199') [[13.94643]]
('N164', 'M0P2') [[13.946052]]
('N122', 'N191') [[13.94527]]
('N30', 'N169') [[13.945171]]
('N65', 'N189') [[13.944413]]
('N127', 'N218') [[13.944078]]
('N163', 'N194') [[13.9438]]
('N37', 'N165') [[13.943027]]
('N31', 'N65') [[13.942803]]
('N70', 'M0P2') [[13.942706]]
('N13', 'N65') [[13.94028]]
('N139', 'N226') [[13.939171]]
('N96', 'N252') [[13.93908]]
('N135', 'N218') [[13.9386425]]
('N74', 'N161') [[13.937705]]
('N251', 'M0P2') [[13.937151]]
('N139', 'N211') [[13.936282]]
('N27', 'N139') [[13.936188]]
('N115', 'N161') [[13.93546]]
('N29', 'N219') [[13.933953]]
('N65', 'N96') [[13.933664]]
('N186', 'M0P1') [[13.933294]]
('N201', 'N208') [[13.932788]]
('N27', 'N116') [[13.932326]]
('N6', 'N181') [[13.9322195]]
('N165', 'N203') [[13.931765]]
('N42', 'N117') [[13.931764]]
('N127', 'N201') [[13.931376]]
('N139', 'N199') [[13.931305]]
('N65', 'N115') [[13.931236]]
('N135', 'N214') [[13.930788]]
('N139', 'N157') [[13.930437]]
('N29', 'N233') [[13.929282]]
('N6', 'N39') [[13.927929]]
('N65', 'N153') [[13.9272785]]
('N125', 'N157') [[13.926369]]
('N27', 'N201') [[13.925753]]
('N85', 'N238') [[13.925266]]
('N87', 'N211') [[13.923796]]
('N139', 'N163') [[13.923608]]
('N159', 'N161') [[13.9233465]]
('N163', 'N201') [[13.923262]]
('N208', 'N242') [[13.922687]]
('N65', 'N160') [[13.922542]]
('N40', 'N252') [[13.922417]]
('N85', 'N242') [[13.921441]]
('N168', 'N191') [[13.921315]]
('N142', 'N240') [[13.921297]]
('N155', 'N161') [[13.9210205]]
('N71', 'N161') [[13.919395]]
('N132', 'N138') [[13.919035]]
('N189', 'M0P2') [[13.918959]]
('N52', 'N81') [[13.91842]]
('N17', 'N161') [[13.918342]]
('N159', 'N176') [[13.917938]]
('N56', 'N129') [[13.917668]]
('N81', 'N157') [[13.917522]]
('N81', 'N129') [[13.916896]]
('N33', 'N241') [[13.915397]]
('N63', 'M0P2') [[13.914679]]
('N27', 'N208') [[13.914572]]
('N63', 'N144') [[13.914365]]
('N54', 'N238') [[13.914133]]
('N116', 'N224') [[13.913793]]
('N36', 'N65') [[13.912767]]
('N55', 'N233') [[13.912476]]
('N188', 'N252') [[13.912345]]
('N194', 'N211') [[13.912273]]
('N138', 'N213') [[13.9119835]]
('N65', 'N177') [[13.911958]]
('N24', 'N252') [[13.911576]]
('N186', 'N191') [[13.911055]]
('N29', 'N72') [[13.910931]]
('N208', 'N219') [[13.910541]]
('N214', 'N219') [[13.910403]]
('N140', 'N201') [[13.909814]]
('N176', 'N204') [[13.909374]]
('N42', 'N196') [[13.909189]]
('N203', 'M0P2') [[13.909172]]
('N168', 'M0P1') [[13.909098]]
('N48', 'N138') [[13.908957]]
('N176', 'N219') [[13.908757]]
('N191', 'N242') [[13.907895]]
('N92', 'M0P1') [[13.907287]]
('N191', 'N195') [[13.906714]]
('N72', 'N238') [[13.905771]]
('N11', 'N157') [[13.905481]]
('N19', 'N65') [[13.905283]]
('N152', 'N186') [[13.90517]]
('N81', 'N138') [[13.904989]]
('N127', 'N252') [[13.904616]]
('N63', 'N163') [[13.904606]]
('N106', 'N160') [[13.904079]]
('N219', 'M0P2') [[13.903705]]
('N81', 'N176') [[13.903036]]
('N163', 'N224') [[13.902768]]
('N42', 'N217') [[13.902589]]
('N127', 'M0P2') [[13.9021435]]
('N74', 'M0P1') [[13.899808]]
('N199', 'M0P2') [[13.8996935]]
('N203', 'N249') [[13.899331]]
('N14', 'N249') [[13.8992]]
('N81', 'N96') [[13.897898]]
('N81', 'N214') [[13.897754]]
('N17', 'N129') [[13.8972]]
('N71', 'N191') [[13.89671]]
('N28', 'N106') [[13.896554]]
('N0', 'N55') [[13.895758]]
('N163', 'N165') [[13.895046]]
('N65', 'N193') [[13.894799]]
('N49', 'N161') [[13.89395]]
('N178', 'N233') [[13.893748]]
('N144', 'N243') [[13.893272]]
('N144', 'N224') [[13.893111]]
('N42', 'N242') [[13.893095]]
('N18', 'M0P2') [[13.893079]]
('N120', 'N191') [[13.892879]]
('N208', 'N233') [[13.891558]]
('N153', 'N219') [[13.890868]]
('N37', 'M0P2') [[13.890779]]
('N48', 'N177') [[13.890742]]
('N65', 'N105') [[13.890246]]
('N233', 'M0P2') [[13.890208]]
('N208', 'N240') [[13.889173]]
('N6', 'M0P1') [[13.888228]]
('N144', 'N173') [[13.888168]]
('N127', 'N163') [[13.887569]]
('N119', 'M0P2') [[13.8871]]
('N170', 'N192') [[13.886926]]
('N29', 'N135') [[13.886577]]
('N161', 'N184') [[13.885932]]
('N188', 'N214') [[13.885832]]
('N92', 'N252') [[13.885714]]
('N2', 'N129') [[13.884562]]
('N155', 'N159') [[13.884185]]
('N24', 'N161') [[13.883947]]
('N81', 'N107') [[13.883849]]
('N166', 'N208') [[13.883442]]
('N72', 'N132') [[13.882638]]
('N54', 'N252') [[13.882579]]
('N72', 'N224') [[13.882474]]
('N123', 'N134') [[13.882167]]
('N194', 'N213') [[13.881883]]
('N70', 'N191') [[13.880556]]
('N217', 'M0P1') [[13.880135]]
('N29', 'N92') [[13.879553]]
('N150', 'N208') [[13.879191]]
('N41', 'M0P1') [[13.878841]]
('N92', 'N139') [[13.877564]]
('N0', 'N249') [[13.876666]]
('N70', 'N252') [[13.876468]]
('N85', 'N106') [[13.876394]]
('N165', 'N191') [[13.876263]]
('N144', 'N159') [[13.876013]]
('N157', 'N162') [[13.875542]]
('N139', 'N153') [[13.875236]]
('N105', 'N173') [[13.874496]]
('N157', 'N233') [[13.874441]]
('N160', 'N184') [[13.874325]]
('N36', 'N153') [[13.874115]]
('N87', 'N238') [[13.87367]]
('N177', 'M0P1') [[13.873252]]
('N157', 'N176') [[13.872999]]
('N41', 'N212') [[13.872249]]
('N37', 'N48') [[13.872193]]
('N39', 'N65') [[13.872176]]
('N107', 'N191') [[13.871362]]
('N65', 'N98') [[13.871305]]
('N29', 'N211') [[13.870876]]
('N213', 'N219') [[13.869862]]
('N106', 'N212') [[13.869442]]
('N51', 'N135') [[13.869109]]
('N3', 'N65') [[13.8689165]]
('N65', 'N170') [[13.868844]]
('N169', 'N208') [[13.868624]]
('N33', 'N116') [[13.868491]]
('N42', 'N192') [[13.866206]]
('N176', 'N208') [[13.865731]]
('N65', 'N134') [[13.865575]]
('N69', 'N165') [[13.865537]]
('N191', 'N241') [[13.865411]]
('N129', 'N240') [[13.865268]]
('N52', 'N242') [[13.865258]]
('N65', 'N150') [[13.865202]]
('N161', 'N212') [[13.8650055]]
('N96', 'N139') [[13.864179]]
('N56', 'N138') [[13.863275]]
('N32', 'N142') [[13.8626795]]
('N106', 'M0P2') [[13.861944]]
('N106', 'N137') [[13.86134]]
('N184', 'N252') [[13.861113]]
('N135', 'N252') [[13.860922]]
('N65', 'N85') [[13.8602]]
('N31', 'N36') [[13.860189]]
('N49', 'N252') [[13.859411]]
('N70', 'M0P1') [[13.859066]]
('N37', 'N219') [[13.858804]]
('N145', 'N221') [[13.858585]]
('N17', 'M0P1') [[13.858469]]
('N161', 'N167') [[13.858437]]
('N67', 'N238') [[13.857878]]
('N63', 'N249') [[13.857789]]
('N116', 'N193') [[13.8576145]]
('N211', 'N242') [[13.857282]]
('N218', 'N238') [[13.856936]]
('N33', 'M0P2') [[13.856908]]
('N138', 'N163') [[13.856867]]
('N197', 'M0P1') [[13.856673]]
('N45', 'N219') [[13.856428]]
('N35', 'N65') [[13.856335]]
('N88', 'N218') [[13.85589]]
('N72', 'N233') [[13.855616]]
('N63', 'N219') [[13.855368]]
('N113', 'N191') [[13.855022]]
('N250', 'M0P2') [[13.854406]]
('N23', 'N63') [[13.854377]]
('N65', 'N215') [[13.854339]]
('N23', 'N252') [[13.853739]]
('N45', 'N224') [[13.853322]]
('N29', 'N188') [[13.853267]]
('N28', 'N107') [[13.852679]]
('N188', 'N212') [[13.85229]]
('N54', 'M0P2') [[13.851762]]
('N65', 'N71') [[13.851739]]
('N20', 'N219') [[13.851658]]
('N218', 'N219') [[13.851553]]
('N219', 'N238') [[13.851156]]
('N152', 'N252') [[13.850847]]
('N138', 'N202') [[13.850549]]
('N65', 'N243') [[13.850227]]
('N17', 'N28') [[13.849038]]
('N98', 'N219') [[13.849022]]
('N24', 'N159') [[13.848959]]
('N224', 'N249') [[13.848956]]
('N115', 'N233') [[13.848889]]
('N31', 'N219') [[13.848811]]
('N60', 'N202') [[13.848769]]
