('M0P1', 'M0P2') [[62.92389]]
('N4', 'N174') [[18.408945]]
('N6', 'N163') [[18.407305]]
('N118', 'N126') [[18.404581]]
('N225', 'N228') [[18.404526]]
('N69', 'N197') [[18.403429]]
('N17', 'N215') [[18.40205]]
('N106', 'N220') [[18.400957]]
('N187', 'N248') [[18.40088]]
('N106', 'N208') [[18.400848]]
('N50', 'N70') [[18.399662]]
('N50', 'N242') [[18.399305]]
('N1', 'N174') [[18.399248]]
('N84', 'N120') [[18.396353]]
('N21', 'N106') [[18.395958]]
('N150', 'N174') [[18.395922]]
('N6', 'N121') [[18.39288]]
('N21', 'N174') [[18.392664]]
('N9', 'N84') [[18.392555]]
('N121', 'N129') [[18.391209]]
('N19', 'N150') [[18.391035]]
('N4', 'N240') [[18.390537]]
('N59', 'N213') [[18.390316]]
('N32', 'N225') [[18.389418]]
('N107', 'N128') [[18.386902]]
('N50', 'N192') [[18.384897]]
('N74', 'N196') [[18.384212]]
('N106', 'N130') [[18.384104]]
('N50', 'N222') [[18.382662]]
('N129', 'N166') [[18.381628]]
('N1', 'N196') [[18.3794]]
('N19', 'N21') [[18.378895]]
('N30', 'N126') [[18.378426]]
('N2', 'N223') [[18.378342]]
('N50', 'N186') [[18.377836]]
('N30', 'N130') [[18.376982]]
('N130', 'N187') [[18.375347]]
('N106', 'N156') [[18.372234]]
('N11', 'N197') [[18.366518]]
('N19', 'N229') [[18.365568]]
('N59', 'N106') [[18.365509]]
('N37', 'N240') [[18.36548]]
('N59', 'N187') [[18.365164]]
('N75', 'N86') [[18.36345]]
('N126', 'N176') [[18.3634]]
('N86', 'N241') [[18.36273]]
('N43', 'N126') [[18.361692]]
('N11', 'N176') [[18.361425]]
('N17', 'N198') [[18.358057]]
('N18', 'N223') [[18.35739]]
('N1', 'N11') [[18.356657]]
('N6', 'N20') [[18.3565]]
('N50', 'N182') [[18.356253]]
('N4', 'N53') [[18.3562]]
('N50', 'N116') [[18.35575]]
('N50', 'N74') [[18.354536]]
('N24', 'N32') [[18.351234]]
('N215', 'N243') [[18.349092]]
('N224', 'N241') [[18.346987]]
('N15', 'N129') [[18.346495]]
('N126', 'N196') [[18.346148]]
('N187', 'N223') [[18.34577]]
('N74', 'N121') [[18.345295]]
('N178', 'N240') [[18.345045]]
('N118', 'N150') [[18.34381]]
('N2', 'N130') [[18.340708]]
('N15', 'N167') [[18.337433]]
('N69', 'N128') [[18.336851]]
('N46', 'N106') [[18.336418]]
('N121', 'N243') [[18.336397]]
('N53', 'N116') [[18.336363]]
('N69', 'N98') [[18.335312]]
('N11', 'N64') [[18.334341]]
('N151', 'N215') [[18.33352]]
('N176', 'N240') [[18.333286]]
('N86', 'N156') [[18.331766]]
('N62', 'N186') [[18.328093]]
('N77', 'N222') [[18.325647]]
('N41', 'N50') [[18.323435]]
('N172', 'N243') [[18.322977]]
('N143', 'N240') [[18.322224]]
('N72', 'N240') [[18.322031]]
('N240', 'N243') [[18.320913]]
('N11', 'N129') [[18.32069]]
('N143', 'N152') [[18.320566]]
('N30', 'N129') [[18.319181]]
('N77', 'N218') [[18.318335]]
('N33', 'N243') [[18.317884]]
('N19', 'N163') [[18.317225]]
('N50', 'N130') [[18.315708]]
('N98', 'N126') [[18.315117]]
('N32', 'N50') [[18.31343]]
('N121', 'N196') [[18.313366]]
('N43', 'N178') [[18.313116]]
('N79', 'N215') [[18.310053]]
('N69', 'N129') [[18.308527]]
('N43', 'N128') [[18.308405]]
('N53', 'N143') [[18.305494]]
('N74', 'N143') [[18.304356]]
('N1', 'N128') [[18.304134]]
('N186', 'N241') [[18.303955]]
('N19', 'N77') [[18.30271]]
('N55', 'N126') [[18.302637]]
('N174', 'N200') [[18.302242]]
('N43', 'N143') [[18.301981]]
('N187', 'N208') [[18.30104]]
('N19', 'N106') [[18.299456]]
('N152', 'N243') [[18.298397]]
('N11', 'N187') [[18.298111]]
('N19', 'N126') [[18.297958]]
('N6', 'N187') [[18.296795]]
('N2', 'N106') [[18.296297]]
('N72', 'N106') [[18.295874]]
('N24', 'N201') [[18.295736]]
('N50', 'N77') [[18.295597]]
('N106', 'N114') [[18.29461]]
('N16', 'N20') [[18.294594]]
('N67', 'N143') [[18.29429]]
('N106', 'N129') [[18.292852]]
('N62', 'N156') [[18.292294]]
('N128', 'N129') [[18.291647]]
('N11', 'N55') [[18.290667]]
('N4', 'N11') [[18.290348]]
('N86', 'N106') [[18.28999]]
('N143', 'N218') [[18.289955]]
('N121', 'N198') [[18.28928]]
('N143', 'N223') [[18.289255]]
('N16', 'N206') [[18.287796]]
('N37', 'N143') [[18.287464]]
('N11', 'N80') [[18.286448]]
('N143', 'N201') [[18.281736]]
('N86', 'N201') [[18.281727]]
('N77', 'N201') [[18.281147]]
('N1', 'N243') [[18.278963]]
('N77', 'N126') [[18.278912]]
('N77', 'N143') [[18.277489]]
('N187', 'N198') [[18.277418]]
('N106', 'N224') [[18.277346]]
('N156', 'N187') [[18.273214]]
('N121', 'N200') [[18.273006]]
('N50', 'N103') [[18.272076]]
('N126', 'N140') [[18.27189]]
('N106', 'N222') [[18.270267]]
('N11', 'N196') [[18.269201]]
('N50', 'N133') [[18.268135]]
('N79', 'N174') [[18.264921]]
('N189', 'N243') [[18.262577]]
('N99', 'N186') [[18.261915]]
('N4', 'N21') [[18.261795]]
('N223', 'N249') [[18.261688]]
('N84', 'N225') [[18.260754]]
('N6', 'N50') [[18.260439]]
('N11', 'N21') [[18.260056]]
('N67', 'N120') [[18.259861]]
('N72', 'N77') [[18.258165]]
('N100', 'N174') [[18.257391]]
('N12', 'N196') [[18.255344]]
('N50', 'N196') [[18.254278]]
('N197', 'N198') [[18.253817]]
('N7', 'N143') [[18.25185]]
('N50', 'N223') [[18.251276]]
('N21', 'N186') [[18.251263]]
('N25', 'N50') [[18.250854]]
('N2', 'N120') [[18.250784]]
('N16', 'N130') [[18.250563]]
('N59', 'N74') [[18.250376]]
('N222', 'N243') [[18.250366]]
('N62', 'N197') [[18.249146]]
('N116', 'N249') [[18.249075]]
('N121', 'N225') [[18.248869]]
('N1', 'N19') [[18.248676]]
('N162', 'N213') [[18.248505]]
('N11', 'N225') [[18.247087]]
('N106', 'N178') [[18.245312]]
('N84', 'N197') [[18.245258]]
('N19', 'N198') [[18.244762]]
('N15', 'N215') [[18.24466]]
('N75', 'N225') [[18.244133]]
('N53', 'N220') [[18.243937]]
('N59', 'N92') [[18.242937]]
('N129', 'N198') [[18.242462]]
('N11', 'N126') [[18.2424]]
('N6', 'N114') [[18.241194]]
('N11', 'N95') [[18.239437]]
('N11', 'N234') [[18.23923]]
('N129', 'N204') [[18.238815]]
('N77', 'N156') [[18.23871]]
('N62', 'N79') [[18.238342]]
('N50', 'N225') [[18.234863]]
('N18', 'N106') [[18.23457]]
('N155', 'N196') [[18.233027]]
('N16', 'N106') [[18.231354]]
('N149', 'N173') [[18.231339]]
('N92', 'N187') [[18.231068]]
('N11', 'N84') [[18.230251]]
('N150', 'N213') [[18.228802]]
('N1', 'N242') [[18.228447]]
('N11', 'N114') [[18.228287]]
('N6', 'N128') [[18.228287]]
('N1', 'N213') [[18.22803]]
('N50', 'N86') [[18.227816]]
('N59', 'N165') [[18.227291]]
('N11', 'N237') [[18.22628]]
('N33', 'N198') [[18.22446]]
('N173', 'N201') [[18.224337]]
('N112', 'N201') [[18.222763]]
('N84', 'N222') [[18.222715]]
('N186', 'N192') [[18.220663]]
('N77', 'N197') [[18.220608]]
('N125', 'N151') [[18.220491]]
('N16', 'N223') [[18.220213]]
('N69', 'N243') [[18.21879]]
('N1', 'N224') [[18.217934]]
('N2', 'N225') [[18.217628]]
('N174', 'N215') [[18.216105]]
('N120', 'N182') [[18.215664]]
('N19', 'N215') [[18.215405]]
('N100', 'N121') [[18.215048]]
('N176', 'N229') [[18.21405]]
('N45', 'N106') [[18.213581]]
('N120', 'N187') [[18.210463]]
('N128', 'N151') [[18.209938]]
('N187', 'N225') [[18.208788]]
('N30', 'N243') [[18.208572]]
('N16', 'N84') [[18.208324]]
('N1', 'N229') [[18.207966]]
('N11', 'N86') [[18.207834]]
('N150', 'N225') [[18.207575]]
('N11', 'N88') [[18.206856]]
('N74', 'N243') [[18.204731]]
('N19', 'N74') [[18.204382]]
('N59', 'N174') [[18.204027]]
('N135', 'N243') [[18.203403]]
('N174', 'N213') [[18.20338]]
('N2', 'N76') [[18.202717]]
('N187', 'N228') [[18.201939]]
('N16', 'N33') [[18.201344]]
('N74', 'N237') [[18.201336]]
('N24', 'N143') [[18.200909]]
('N187', 'N243') [[18.200527]]
('N189', 'N198') [[18.197418]]
('N106', 'N204') [[18.19684]]
('N1', 'N75') [[18.19658]]
('N79', 'N243') [[18.194777]]
('N99', 'N129') [[18.194677]]
('N79', 'N128') [[18.19394]]
('N59', 'N225') [[18.192385]]
('N79', 'N106') [[18.191809]]
('N106', 'N231') [[18.191404]]
('N1', 'N88') [[18.190935]]
('N62', 'N151') [[18.189262]]
('N21', 'N172') [[18.188631]]
('N30', 'N166') [[18.188587]]
('N69', 'N89') [[18.188171]]
('N106', 'M0P2') [[18.187433]]
('N21', 'N143') [[18.18698]]
('N30', 'N176') [[18.18694]]
('N74', 'N198') [[18.186218]]
('N22', 'N50') [[18.185768]]
('N106', 'N140') [[18.183125]]
('N128', 'N164') [[18.182707]]
('N126', 'N243') [[18.182322]]
('N43', 'N165') [[18.182274]]
('N69', 'N198') [[18.181211]]
('N21', 'N76') [[18.181173]]
('N8', 'N59') [[18.17988]]
('N48', 'N106') [[18.17931]]
('N7', 'N126') [[18.178944]]
('N43', 'N68') [[18.177807]]
('N50', 'N124') [[18.177654]]
('N17', 'N187') [[18.17741]]
('N11', 'N125') [[18.17634]]
('N156', 'N223') [[18.17601]]
('N4', 'N143') [[18.17543]]
('N6', 'N243') [[18.174858]]
('N121', 'N228') [[18.174835]]
('N11', 'N22') [[18.174809]]
('N88', 'N189') [[18.173958]]
('N106', 'N133') [[18.173885]]
('N88', 'N240') [[18.173452]]
('N50', 'N87') [[18.172432]]
('N62', 'N173') [[18.172422]]
('N1', 'N240') [[18.171955]]
('N72', 'N174') [[18.171732]]
('N17', 'N21') [[18.170862]]
('N111', 'N243') [[18.170778]]
('N143', 'N241') [[18.170702]]
('N118', 'N223') [[18.169767]]
('N62', 'N196') [[18.16966]]
('N84', 'N129') [[18.169289]]
('N1', 'N72') [[18.167747]]
('N37', 'N121') [[18.167425]]
('N11', 'N98') [[18.167076]]
('N62', 'N220') [[18.166544]]
('N99', 'N143') [[18.16591]]
('N43', 'N118') [[18.165335]]
('N11', 'N75') [[18.165173]]
('N37', 'N201') [[18.1651]]
('N26', 'N240') [[18.162535]]
('N143', 'N225') [[18.16196]]
('N11', 'N224') [[18.161352]]
('N50', 'N176') [[18.161324]]
('N164', 'N228') [[18.161255]]
('N121', 'N143') [[18.160547]]
('N21', 'N150') [[18.160429]]
('N53', 'N103') [[18.158955]]
('N19', 'N87') [[18.157911]]
('N69', 'N170') [[18.157385]]
('N19', 'N186') [[18.157042]]
('N4', 'N59') [[18.156801]]
('N198', 'N224') [[18.156378]]
('N89', 'N121') [[18.156097]]
('N32', 'N143') [[18.155745]]
('N225', 'N243') [[18.154636]]
('N201', 'N213') [[18.154345]]
('N33', 'N86') [[18.15293]]
('N16', 'N75') [[18.152294]]
('N58', 'N106') [[18.151657]]
('N130', 'N143') [[18.15123]]
('N53', 'N223') [[18.150484]]
('N0', 'N121') [[18.15048]]
('N50', 'N249') [[18.150227]]
('N150', 'N241') [[18.149952]]
('N90', 'N97') [[18.149399]]
('N16', 'N187') [[18.149267]]
('N75', 'N174') [[18.148972]]
('N19', 'N173') [[18.148914]]
('N176', 'N208') [[18.148342]]
('N53', 'N213') [[18.147907]]
('N53', 'M0P2') [[18.147903]]
('N106', 'N111') [[18.147797]]
('N117', 'N176') [[18.145817]]
('N7', 'N30') [[18.14472]]
('N1', 'N249') [[18.144617]]
('N1', 'N55') [[18.144176]]
('N19', 'N249') [[18.144083]]
('N1', 'N106') [[18.144028]]
('N17', 'N98') [[18.141226]]
('N11', 'N62') [[18.140215]]
('N43', 'N201') [[18.140013]]
('N53', 'N240') [[18.138046]]
('N0', 'N84') [[18.13758]]
('N50', 'N209') [[18.13742]]
('N126', 'N225') [[18.13726]]
('N128', 'N215') [[18.136768]]
('N43', 'N243') [[18.13648]]
('N126', 'N222') [[18.135765]]
('N19', 'N79') [[18.135683]]
('N56', 'N156') [[18.135128]]
('N165', 'N200') [[18.134941]]
('N103', 'N121') [[18.134245]]
('N118', 'N252') [[18.133474]]
('N106', 'N137') [[18.13329]]
('N50', 'N80') [[18.130648]]
('N11', 'N56') [[18.129784]]
('N103', 'N197') [[18.129562]]
('N32', 'N163') [[18.129152]]
('N75', 'N126') [[18.12825]]
('N50', 'N120') [[18.127707]]
('N75', 'N156') [[18.127295]]
('N172', 'N240') [[18.126883]]
('N11', 'N79') [[18.126804]]
('N121', 'N215') [[18.126612]]
('N128', 'N241') [[18.126549]]
('N32', 'N54') [[18.12645]]
('N77', 'N187') [[18.125858]]
('N32', 'N166') [[18.125828]]
('N116', 'N225') [[18.125164]]
('N106', 'N215') [[18.124798]]
('N192', 'N241') [[18.12337]]
('N6', 'N59') [[18.12335]]
('N83', 'N223') [[18.1232]]
('N166', 'N215') [[18.12311]]
('N16', 'N198') [[18.122179]]
('N178', 'N196') [[18.121344]]
('N187', 'N241') [[18.121164]]
('N59', 'N126') [[18.120647]]
('N16', 'N215') [[18.120264]]
('N21', 'N34') [[18.120182]]
('N124', 'N130') [[18.119978]]
('N60', 'N173') [[18.119226]]
('N79', 'N225') [[18.119188]]
('N21', 'N80') [[18.11904]]
('N129', 'N143') [[18.118332]]
('N11', 'N32') [[18.11832]]
('N2', 'N72') [[18.118166]]
('N16', 'N55') [[18.117891]]
('N172', 'N200') [[18.11773]]
('N163', 'N243') [[18.117287]]
('N17', 'N223') [[18.117163]]
('N57', 'N174') [[18.11711]]
('N88', 'N243') [[18.117039]]
('N156', 'N171') [[18.116709]]
('N43', 'N77') [[18.11661]]
('N15', 'N106') [[18.11563]]
('N156', 'N173') [[18.115322]]
('N126', 'N224') [[18.114798]]
('N43', 'N74') [[18.114357]]
('N198', 'N241') [[18.114336]]
('N21', 'N70') [[18.114285]]
('N83', 'N86') [[18.113045]]
('N1', 'N69') [[18.113]]
('N2', 'N186') [[18.112215]]
('N53', 'N249') [[18.11172]]
('N121', 'N178') [[18.11104]]
('N33', 'N50') [[18.110636]]
('N11', 'N186') [[18.108614]]
('N126', 'N215') [[18.10728]]
('N174', 'N224') [[18.107092]]
('N84', 'N176') [[18.106766]]
('N129', 'N213') [[18.106136]]
('N130', 'N240') [[18.1058]]
('N11', 'N213') [[18.105642]]
('N223', 'N243') [[18.105238]]
('N86', 'N243') [[18.104988]]
('N53', 'N84') [[18.10461]]
('N84', 'N198') [[18.104515]]
('N126', 'N128') [[18.104065]]
('N128', 'N166') [[18.103622]]
('N17', 'N153') [[18.103062]]
('N6', 'N174') [[18.102903]]
('N50', 'N152') [[18.102226]]
('N99', 'N192') [[18.101994]]
('N9', 'N143') [[18.10195]]
('N99', 'N249') [[18.101309]]
('N200', 'N229') [[18.100845]]
('N74', 'N240') [[18.100473]]
('N121', 'N126') [[18.100471]]
('N19', 'N129') [[18.10032]]
('N62', 'N88') [[18.099915]]
('N120', 'N249') [[18.099894]]
('N9', 'N50') [[18.099636]]
('N93', 'N166') [[18.097788]]
('N21', 'N187') [[18.096401]]
('N130', 'N189') [[18.095879]]
('N53', 'N62') [[18.095552]]
('N35', 'N74') [[18.095415]]
('N215', 'N240') [[18.095032]]
('N59', 'N201') [[18.094501]]
('N21', 'N243') [[18.094416]]
('N225', 'N229') [[18.094194]]
('N17', 'N143') [[18.094112]]
('N93', 'N243') [[18.093725]]
('N76', 'N209') [[18.093235]]
('N77', 'N169') [[18.09315]]
('N53', 'N88') [[18.092445]]
('N69', 'N229') [[18.091898]]
('N225', 'N240') [[18.091785]]
('N19', 'N55') [[18.091763]]
('N163', 'N187') [[18.090942]]
('N59', 'N121') [[18.090797]]
('N50', 'N153') [[18.090652]]
('N77', 'N140') [[18.090437]]
('N123', 'N213') [[18.09022]]
('N126', 'N143') [[18.089664]]
('N43', 'N53') [[18.089613]]
('N17', 'N192') [[18.089237]]
('N12', 'N21') [[18.089146]]
('N156', 'N241') [[18.089077]]
('N88', 'N99') [[18.088463]]
('N128', 'N243') [[18.088152]]
('N86', 'N225') [[18.088043]]
('N50', 'N252') [[18.087915]]
('N11', 'N208') [[18.08786]]
('N33', 'N130') [[18.08722]]
('N74', 'N89') [[18.087166]]
('N60', 'N243') [[18.084375]]
('N53', 'N218') [[18.08425]]
('N1', 'N79') [[18.083364]]
('N150', 'N229') [[18.083197]]
('N130', 'N248') [[18.083048]]
('N153', 'N187') [[18.082825]]
('N50', 'N140') [[18.080473]]
('N11', 'N180') [[18.07959]]
('N84', 'N249') [[18.078867]]
('N15', 'N17') [[18.078592]]
('N116', 'N213') [[18.078342]]
('N97', 'N240') [[18.077955]]
('N19', 'N62') [[18.07783]]
('N74', 'N128') [[18.07751]]
('N21', 'N229') [[18.07726]]
('N130', 'N186') [[18.076702]]
('N74', 'N215') [[18.076357]]
('N241', 'N253') [[18.074934]]
('N75', 'N106') [[18.074553]]
('N118', 'N156') [[18.07412]]
('N50', 'N69') [[18.073217]]
('N106', 'N155') [[18.07171]]
('N130', 'N241') [[18.070726]]
('N82', 'N106') [[18.07069]]
('N77', 'N243') [[18.070477]]
('N59', 'N118') [[18.070412]]
('N43', 'N215') [[18.06969]]
('N7', 'N53') [[18.069506]]
('N2', 'N158') [[18.06914]]
('N187', 'N233') [[18.068375]]
('N75', 'N173') [[18.067762]]
('N59', 'N241') [[18.067736]]
('N22', 'N225') [[18.067684]]
('N32', 'N92') [[18.067625]]
('N106', 'N120') [[18.06604]]
('N21', 'N99') [[18.065758]]
('N83', 'N118') [[18.064152]]
('N67', 'N243') [[18.063515]]
('N55', 'N215') [[18.063232]]
('N77', 'N80') [[18.062773]]
('N6', 'N182') [[18.061487]]
('N93', 'N106') [[18.060738]]
('N55', 'N74') [[18.060595]]
('N2', 'N149') [[18.060413]]
('N9', 'N11') [[18.060308]]
('N20', 'N208') [[18.060198]]
('N77', 'N192') [[18.05968]]
('N106', 'N201') [[18.059296]]
('N24', 'N241') [[18.059074]]
('N76', 'N77') [[18.058609]]
('N6', 'N30') [[18.058441]]
('N59', 'N62') [[18.058086]]
('N215', 'N242') [[18.057896]]
('N79', 'N198') [[18.05767]]
('N2', 'N53') [[18.057507]]
('N54', 'N69') [[18.057371]]
('N55', 'N174') [[18.056696]]
('N50', 'N128') [[18.056398]]
('N59', 'N160') [[18.055336]]
('N50', 'N184') [[18.055298]]
('N53', 'N197') [[18.055157]]
('N111', 'N218') [[18.054996]]
('N106', 'N171') [[18.054205]]
('N16', 'N30') [[18.054014]]
('N71', 'N143') [[18.053898]]
('N110', 'N243') [[18.05382]]
('N99', 'N197') [[18.053759]]
('N2', 'N128') [[18.053726]]
('N57', 'N243') [[18.053324]]
('N7', 'N106') [[18.052933]]
('N106', 'N213') [[18.052805]]
('N33', 'N97') [[18.052673]]
('N130', 'N204') [[18.05236]]
('N106', 'N182') [[18.05231]]
('N59', 'N71') [[18.052153]]
('N105', 'N241') [[18.05208]]
('N15', 'N198') [[18.051975]]
('N1', 'N99') [[18.05173]]
('N86', 'N87') [[18.051481]]
('N78', 'N243') [[18.04969]]
('N2', 'N16') [[18.049633]]
('N130', 'N222') [[18.049482]]
('N75', 'N116') [[18.049223]]
('N111', 'N223') [[18.048761]]
('N6', 'N223') [[18.048372]]
('N19', 'N167') [[18.048365]]
('N43', 'N137') [[18.048353]]
('N174', 'N187') [[18.048216]]
('N70', 'N118') [[18.048204]]
('N30', 'N84') [[18.047932]]
('N6', 'N156') [[18.047632]]
('N75', 'N198') [[18.047163]]
('N11', 'N248') [[18.045788]]
('N16', 'N243') [[18.045721]]
('N55', 'N196') [[18.044989]]
('N12', 'N143') [[18.04487]]
('N187', 'N249') [[18.043684]]
('N129', 'N197') [[18.043013]]
('N223', 'N225') [[18.042702]]
('N75', 'N240') [[18.042362]]
('N11', 'N204') [[18.042053]]
('N43', 'N228') [[18.041698]]
('N11', 'N209') [[18.041674]]
('N75', 'N215') [[18.041494]]
('N6', 'N213') [[18.040981]]
('N143', 'N171') [[18.040504]]
('N2', 'N7') [[18.040136]]
('N4', 'N19') [[18.039745]]
('N198', 'N215') [[18.039726]]
('N2', 'N6') [[18.039297]]
('N121', 'N176') [[18.039162]]
('N4', 'N172') [[18.039074]]
('N106', 'N196') [[18.039059]]
('N53', 'N196') [[18.038603]]
