('M0P1', 'M0P2') [[35.65363]]
('N114', 'N219') [[18.733356]]
('N114', 'N232') [[18.732328]]
('N41', 'N206') [[18.731424]]
('N64', 'N198') [[18.730679]]
('N81', 'N207') [[18.728579]]
('N92', 'N114') [[18.727385]]
('N167', 'N227') [[18.72645]]
('N92', 'N118') [[18.725813]]
('N73', 'N183') [[18.725077]]
('N22', 'N191') [[18.724745]]
('N2', 'N3') [[18.724443]]
('N26', 'N92') [[18.723883]]
('N241', 'N244') [[18.723501]]
('N207', 'N241') [[18.723368]]
('N41', 'N179') [[18.72239]]
('N41', 'N244') [[18.721779]]
('N41', 'N93') [[18.721497]]
('N6', 'N68') [[18.721376]]
('N22', 'N93') [[18.720098]]
('N164', 'N207') [[18.719639]]
('N95', 'N207') [[18.718628]]
('N97', 'N251') [[18.718443]]
('N115', 'N244') [[18.717382]]
('N78', 'N207') [[18.71676]]
('N0', 'N133') [[18.716076]]
('N71', 'N114') [[18.715837]]
('N114', 'N164') [[18.714684]]
('N92', 'N191') [[18.713718]]
('N64', 'N142') [[18.71343]]
('N10', 'N241') [[18.711935]]
('N92', 'N167') [[18.711805]]
('N83', 'N228') [[18.709347]]
('N41', 'N192') [[18.709303]]
('N0', 'N83') [[18.709177]]
('N115', 'N120') [[18.708426]]
('N90', 'N148') [[18.707468]]
('N3', 'N195') [[18.70726]]
('N3', 'N193') [[18.70716]]
('N22', 'N232') [[18.703463]]
('N97', 'N221') [[18.703436]]
('N174', 'N241') [[18.70336]]
('N3', 'N76') [[18.703007]]
('N148', 'N207') [[18.70121]]
('N64', 'N151') [[18.700623]]
('N64', 'N227') [[18.700209]]
('N118', 'N183') [[18.699347]]
('N3', 'N6') [[18.699156]]
('N114', 'N240') [[18.697216]]
('N41', 'N195') [[18.696257]]
('N38', 'N183') [[18.69609]]
('N58', 'N183') [[18.695566]]
('N22', 'N115') [[18.695215]]
('N115', 'N219') [[18.694859]]
('N208', 'N251') [[18.6942]]
('N41', 'N67') [[18.691689]]
('N134', 'N221') [[18.69155]]
('N22', 'N251') [[18.6909]]
('N234', 'N251') [[18.690636]]
('N83', 'N164') [[18.690397]]
('N63', 'N95') [[18.685627]]
('N149', 'N191') [[18.685146]]
('N41', 'N148') [[18.684694]]
('N41', 'N92') [[18.683895]]
('N22', 'N227') [[18.682285]]
('N58', 'N205') [[18.682272]]
('N169', 'N191') [[18.68031]]
('N83', 'N120') [[18.676674]]
('N219', 'N232') [[18.676523]]
('N76', 'N78') [[18.673927]]
('N39', 'N64') [[18.672285]]
('N76', 'N211') [[18.67172]]
('N120', 'N218') [[18.671614]]
('N10', 'N58') [[18.671257]]
('N170', 'N241') [[18.67065]]
('N83', 'N187') [[18.668985]]
('N164', 'N211') [[18.66694]]
('N115', 'N251') [[18.666784]]
('N61', 'N207') [[18.666502]]
('N64', 'N80') [[18.66645]]
('N138', 'N208') [[18.666098]]
('N64', 'N124') [[18.664307]]
('N63', 'N123') [[18.66416]]
('N183', 'N219') [[18.663948]]
('N3', 'N43') [[18.663578]]
('N3', 'N230') [[18.662485]]
('N183', 'N253') [[18.662075]]
('N103', 'N207') [[18.661612]]
('N64', 'N107') [[18.661495]]
('N63', 'N241') [[18.659689]]
('N92', 'N207') [[18.659134]]
('N41', 'N96') [[18.65871]]
('N11', 'N234') [[18.657393]]
('N32', 'N133') [[18.656673]]
('N83', 'N118') [[18.656387]]
('N63', 'N251') [[18.655956]]
('N211', 'N223') [[18.65574]]
('N93', 'N241') [[18.655615]]
('N22', 'N183') [[18.655436]]
('N46', 'N123') [[18.654837]]
('N3', 'N140') [[18.654737]]
('N81', 'N191') [[18.653845]]
('N3', 'N81') [[18.653358]]
('N154', 'N206') [[18.652811]]
('N164', 'N234') [[18.650635]]
('N76', 'N96') [[18.649542]]
('N191', 'N234') [[18.64947]]
('N60', 'N154') [[18.649298]]
('N12', 'N164') [[18.648865]]
('N22', 'N154') [[18.64879]]
('N81', 'N219') [[18.648605]]
('N48', 'N183') [[18.648293]]
('N64', 'N157') [[18.648237]]
('N114', 'N241') [[18.64775]]
('N107', 'N114') [[18.647095]]
('N38', 'N92') [[18.646564]]
('N41', 'N114') [[18.646395]]
('N3', 'N90') [[18.644897]]
('N97', 'N191') [[18.643366]]
('N64', 'N72') [[18.642986]]
('N80', 'N191') [[18.642448]]
('N114', 'N145') [[18.641842]]
('N24', 'N41') [[18.640335]]
('N74', 'N183') [[18.639673]]
('N68', 'N191') [[18.638681]]
('N157', 'N183') [[18.637379]]
('N64', 'N146') [[18.63731]]
('N63', 'N164') [[18.636612]]
('N149', 'N164') [[18.63424]]
('N64', 'N251') [[18.633919]]
('N63', 'N114') [[18.633665]]
('N118', 'N251') [[18.633406]]
('N34', 'N232') [[18.632881]]
('N138', 'N251') [[18.632627]]
('N61', 'N244') [[18.632147]]
('N12', 'N98') [[18.631884]]
('N79', 'N164') [[18.631615]]
('N26', 'N142') [[18.63055]]
('N164', 'N221') [[18.630526]]
('N76', 'N251') [[18.629204]]
('N186', 'N191') [[18.628056]]
('N41', 'N174') [[18.627535]]
('N22', 'N211') [[18.627422]]
('N38', 'N41') [[18.627329]]
('N3', 'N45') [[18.625841]]
('N114', 'N230') [[18.625517]]
('N114', 'N115') [[18.624344]]
('N115', 'N221') [[18.6241]]
('N41', 'N145') [[18.624]]
('N78', 'N164') [[18.62314]]
('N145', 'N189') [[18.622068]]
('N75', 'N211') [[18.621992]]
('N41', 'N218') [[18.620422]]
('N40', 'N251') [[18.619875]]
('N114', 'N191') [[18.619118]]
('N187', 'N244') [[18.619013]]
('N115', 'N241') [[18.618729]]
('N167', 'N211') [[18.618557]]
('N93', 'N151') [[18.618372]]
('N133', 'N207') [[18.617973]]
('N105', 'N251') [[18.617762]]
('N30', 'N64') [[18.61625]]
('N76', 'N219') [[18.614443]]
('N3', 'N183') [[18.614105]]
('N8', 'N244') [[18.613392]]
('N221', 'N232') [[18.613178]]
('N3', 'N114') [[18.612444]]
('N64', 'N186') [[18.612267]]
('N187', 'N241') [[18.612038]]
('N157', 'N211') [[18.611485]]
('N63', 'N253') [[18.611366]]
('N133', 'N191') [[18.610825]]
('N114', 'N192') [[18.610693]]
('N6', 'N125') [[18.60997]]
('N43', 'N105') [[18.609875]]
('N115', 'N164') [[18.609747]]
('N63', 'N235') [[18.609377]]
('N2', 'N241') [[18.608538]]
('N48', 'N207') [[18.607065]]
('N76', 'N186') [[18.60667]]
('N75', 'N206') [[18.606642]]
('N41', 'N190') [[18.606018]]
('N164', 'N236') [[18.605534]]
('N68', 'N157') [[18.602798]]
('N24', 'N174') [[18.60257]]
('N83', 'N115') [[18.60153]]
('N24', 'N76') [[18.600399]]
('N57', 'N207') [[18.600138]]
('N99', 'N218') [[18.599983]]
('N40', 'N244') [[18.599941]]
('N83', 'N234') [[18.599764]]
('N191', 'N227') [[18.598938]]
('N3', 'N80') [[18.597984]]
('N63', 'N76') [[18.59781]]
('N64', 'N220') [[18.597427]]
('N64', 'N81') [[18.597422]]
('N80', 'N120') [[18.597168]]
('N97', 'N204') [[18.596989]]
('N26', 'N183') [[18.59642]]
('N142', 'N193') [[18.594873]]
('N92', 'N93') [[18.59483]]
('N108', 'N241') [[18.59482]]
('N64', 'N154') [[18.593952]]
('N191', 'N206') [[18.592842]]
('N63', 'N169') [[18.590725]]
('N191', 'N235') [[18.590487]]
('N32', 'N193') [[18.59001]]
('N78', 'N190') [[18.589825]]
('N97', 'N154') [[18.58895]]
('N13', 'N118') [[18.58823]]
('N78', 'N227') [[18.58815]]
('N76', 'N81') [[18.587982]]
('N114', 'N123') [[18.587564]]
('N34', 'N157') [[18.58737]]
('N134', 'N183') [[18.587177]]
('N95', 'N183') [[18.587177]]
('N79', 'N191') [[18.586634]]
('N129', 'N180') [[18.585394]]
('N55', 'N64') [[18.585306]]
('N6', 'N32') [[18.584965]]
('N219', 'N251') [[18.584728]]
('N49', 'N63') [[18.584599]]
('N26', 'N191') [[18.583908]]
('N124', 'N241') [[18.583698]]
('N235', 'N244') [[18.583525]]
('N81', 'N183') [[18.583345]]
('N26', 'N145') [[18.583204]]
('N64', 'N240') [[18.582933]]
('N64', 'N234') [[18.582745]]
('N83', 'N92') [[18.582312]]
('N167', 'N206') [[18.581766]]
('N187', 'N234') [[18.581358]]
('N93', 'N114') [[18.581347]]
('N80', 'N211') [[18.580442]]
('N227', 'N252') [[18.580332]]
('N115', 'N207') [[18.580048]]
('N83', 'N206') [[18.579926]]
('N114', 'N127') [[18.57973]]
('N124', 'N183') [[18.579468]]
('N16', 'N97') [[18.579456]]
('N3', 'N123') [[18.579348]]
('N64', 'N223') [[18.578669]]
('N32', 'N131') [[18.57843]]
('N41', 'N132') [[18.578377]]
('N8', 'N76') [[18.57746]]
('N140', 'N192') [[18.576723]]
('N154', 'N164') [[18.576511]]
('N0', 'N191') [[18.57602]]
('N154', 'N191') [[18.575771]]
('N93', 'N123') [[18.575573]]
('N3', 'N149') [[18.574945]]
('N115', 'N227') [[18.574345]]
('N115', 'N240') [[18.574287]]
('N114', 'N133') [[18.57425]]
('N183', 'N206') [[18.574133]]
('N80', 'N97') [[18.574083]]
('N50', 'N64') [[18.573833]]
('N38', 'N164') [[18.573738]]
('N83', 'N154') [[18.573343]]
('N64', 'N96') [[18.573048]]
('N219', 'N230') [[18.572086]]
('N120', 'N244') [[18.570843]]
('N6', 'N83') [[18.57063]]
('N173', 'N207') [[18.569534]]
('N201', 'N241') [[18.569317]]
('N71', 'N138') [[18.567846]]
('N64', 'N205') [[18.567516]]
('N41', 'N99') [[18.566486]]
('N207', 'N211') [[18.566105]]
('N28', 'N114') [[18.56577]]
('N3', 'N97') [[18.56492]]
('N201', 'N211') [[18.564346]]
('N240', 'N244') [[18.563066]]
('N96', 'N244') [[18.562946]]
('N114', 'N244') [[18.562828]]
('N3', 'N132') [[18.562199]]
('N22', 'N83') [[18.56164]]
('N183', 'N205') [[18.560703]]
('N32', 'N115') [[18.560259]]
('N132', 'N218') [[18.560194]]
('N51', 'N99') [[18.560028]]
('N32', 'N64') [[18.559893]]
('N93', 'N211') [[18.559774]]
('N97', 'N115') [[18.55918]]
('N99', 'N187') [[18.559103]]
('N3', 'N211') [[18.55888]]
('N26', 'N95') [[18.558653]]
('N75', 'N118') [[18.55826]]
('N169', 'N211') [[18.557941]]
('N71', 'N76') [[18.557636]]
('N61', 'N223') [[18.556877]]
('N33', 'N41') [[18.554676]]
('N115', 'N154') [[18.554195]]
('N0', 'N32') [[18.554136]]
('N22', 'N32') [[18.552637]]
('N114', 'N209') [[18.552088]]
('N63', 'N145') [[18.551443]]
('N99', 'N114') [[18.551365]]
('N97', 'N98') [[18.548588]]
('N41', 'N221') [[18.54782]]
('N41', 'N46') [[18.546629]]
('N167', 'N183') [[18.546597]]
('N207', 'N218') [[18.546305]]
('N105', 'N234') [[18.545893]]
('N12', 'N90') [[18.544895]]
('N22', 'N73') [[18.54465]]
('N164', 'N212') [[18.544086]]
('N64', 'N167') [[18.543798]]
('N26', 'N211') [[18.543093]]
('N63', 'N186') [[18.5426]]
('N191', 'N241') [[18.542566]]
('N93', 'N232') [[18.542538]]
('N140', 'N207') [[18.541773]]
('N164', 'N189') [[18.540007]]
('N64', 'N164') [[18.539936]]
('N3', 'N69') [[18.539886]]
('N61', 'N164') [[18.53981]]
('N179', 'N189') [[18.539354]]
('N6', 'N24') [[18.538984]]
('N0', 'N187') [[18.53834]]
('N99', 'N183') [[18.538027]]
('N48', 'N83') [[18.537333]]
('N0', 'N95') [[18.53703]]
('N64', 'N132') [[18.536951]]
('N123', 'N142') [[18.536243]]
('N6', 'N41') [[18.53519]]
('N157', 'N207') [[18.534634]]
('N63', 'N81') [[18.53308]]
('N235', 'N241') [[18.532963]]
('N74', 'N207') [[18.532345]]
('N68', 'N251') [[18.531767]]
('N0', 'N53') [[18.531471]]
('N48', 'N244') [[18.531462]]
('N12', 'N234') [[18.53099]]
('N103', 'N193') [[18.530561]]
('N3', 'N190') [[18.530148]]
('N211', 'N221') [[18.528908]]
('N3', 'N79') [[18.528324]]
('N140', 'N241') [[18.526688]]
('N95', 'N240') [[18.526287]]
('N97', 'N208') [[18.526245]]
('N76', 'N105') [[18.52616]]
('N118', 'N206') [[18.52556]]
('N24', 'N32') [[18.524632]]
('N128', 'N227') [[18.523277]]
('N105', 'N227') [[18.52195]]
('N3', 'N22') [[18.5219]]
('N26', 'N241') [[18.520964]]
('N3', 'N61') [[18.520576]]
('N64', 'N217') [[18.520447]]
('N22', 'N170') [[18.520008]]
('N97', 'N138') [[18.519876]]
('N24', 'N207') [[18.519321]]
('N33', 'N92') [[18.519306]]
('N11', 'N138') [[18.519207]]
('N174', 'N219') [[18.519129]]
('N129', 'N131') [[18.519129]]
('N115', 'N137') [[18.5187]]
('N3', 'N205') [[18.518452]]
('N3', 'N42') [[18.518341]]
('N118', 'N241') [[18.518312]]
('N154', 'N252') [[18.517954]]
('N60', 'N120') [[18.51738]]
('N92', 'N183') [[18.516665]]
('N26', 'N244') [[18.516579]]
('N33', 'N164') [[18.516083]]
('N99', 'N241') [[18.515574]]
('N64', 'N182') [[18.515524]]
('N64', 'N230') [[18.515192]]
('N51', 'N97') [[18.513794]]
('N97', 'N227') [[18.513496]]
('N2', 'N6') [[18.512686]]
('N90', 'N123') [[18.512022]]
('N120', 'N192') [[18.51183]]
('N3', 'N46') [[18.511713]]
('N138', 'N240') [[18.511675]]
('N211', 'N227') [[18.511608]]
('N157', 'N221') [[18.511108]]
('N183', 'N186') [[18.511034]]
('N120', 'N232') [[18.510695]]
('N32', 'N73') [[18.509628]]
('N63', 'N228') [[18.509586]]
('N74', 'N191') [[18.509546]]
('N157', 'N227') [[18.509302]]
('N6', 'N120') [[18.507856]]
('N183', 'N218') [[18.506632]]
('N63', 'N96') [[18.505821]]
('N105', 'N120') [[18.505692]]
('N64', 'N137') [[18.505259]]
('N83', 'N192') [[18.505121]]
('N3', 'N186') [[18.504667]]
('N32', 'N93') [[18.503622]]
('N24', 'N127') [[18.503487]]
('N46', 'N232') [[18.503088]]
('N64', 'N218') [[18.502783]]
('N164', 'N206') [[18.502304]]
('N76', 'N218') [[18.502056]]
('N96', 'N114') [[18.501959]]
('N22', 'N92') [[18.501635]]
('N58', 'N191') [[18.501503]]
('N105', 'N115') [[18.501465]]
('N67', 'N234') [[18.501438]]
('N64', 'N113') [[18.501245]]
('N97', 'N140') [[18.500263]]
('N41', 'N138') [[18.500097]]
('N63', 'N232') [[18.499687]]
('N3', 'N87') [[18.49925]]
('N69', 'N79') [[18.498188]]
('N115', 'N138') [[18.498003]]
('N64', 'N166') [[18.497051]]
('N164', 'N214') [[18.496315]]
('N64', 'N192') [[18.496109]]
('N191', 'N221') [[18.495983]]
('N34', 'N167') [[18.495651]]
('N37', 'N191') [[18.49557]]
('N72', 'N154') [[18.494902]]
('N83', 'N99') [[18.494722]]
('N64', 'N123') [[18.494564]]
('N123', 'N193') [[18.494413]]
('N83', 'N124') [[18.49377]]
('N32', 'N96') [[18.493628]]
('N183', 'N204') [[18.49305]]
('N98', 'N241') [[18.492962]]
('N83', 'N218') [[18.492624]]
('N64', 'N117') [[18.491959]]
('N68', 'N235') [[18.491302]]
('N74', 'N164') [[18.49121]]
('N193', 'N234') [[18.490227]]
('N156', 'N164') [[18.48889]]
('N148', 'N211') [[18.488256]]
('N93', 'N186') [[18.488035]]
('N114', 'N134') [[18.487793]]
('N3', 'N92') [[18.487757]]
('N138', 'N157') [[18.487644]]
('N97', 'N253') [[18.486664]]
('N90', 'N162') [[18.486658]]
('N118', 'N120') [[18.48626]]
('N67', 'N118') [[18.485634]]
('N64', 'N68') [[18.485052]]
('N84', 'N207') [[18.48451]]
('N191', 'N208') [[18.483898]]
('N53', 'N117') [[18.483582]]
('N41', 'N211') [[18.482775]]
('N76', 'N232') [[18.482716]]
('N72', 'N116') [[18.482439]]
('N24', 'N112') [[18.481892]]
('N41', 'N42') [[18.481739]]
('N55', 'N131') [[18.480986]]
('N79', 'N205') [[18.480953]]
('N76', 'N241') [[18.480917]]
('N32', 'N63') [[18.48063]]
('N22', 'N206') [[18.480377]]
('N24', 'N92') [[18.479578]]
('N3', 'N105') [[18.479424]]
('N2', 'N206') [[18.478205]]
('N96', 'N241') [[18.477522]]
('N120', 'N123') [[18.47742]]
('N26', 'N119') [[18.477043]]
('N110', 'N241') [[18.477013]]
('N32', 'N164') [[18.476748]]
('N105', 'N164') [[18.476511]]
('N95', 'N156') [[18.47627]]
('N90', 'N211') [[18.475714]]
('N72', 'N186') [[18.475527]]
('N58', 'N230') [[18.475487]]
('N24', 'N241') [[18.474567]]
('N140', 'N244') [[18.474321]]
('N64', 'N169') [[18.472971]]
('N12', 'N75') [[18.4726]]
('N48', 'N148') [[18.472485]]
('N32', 'N138') [[18.47189]]
('N118', 'N132') [[18.471586]]
('N207', 'N228') [[18.4712]]
('N41', 'N185') [[18.470678]]
('N157', 'N201') [[18.47014]]
