('M0P1', 'M0P2') [[39.77609]]
('N85', 'N227') [[18.743214]]
('N39', 'N61') [[18.742483]]
('N79', 'N122') [[18.74185]]
('N71', 'N227') [[18.738218]]
('N136', 'N172') [[18.737831]]
('N232', 'N236') [[18.736704]]
('N71', 'N123') [[18.733606]]
('N67', 'N86') [[18.732716]]
('N143', 'N173') [[18.729813]]
('N20', 'N46') [[18.729792]]
('N3', 'N172') [[18.729527]]
('N61', 'N79') [[18.729326]]
('N71', 'N236') [[18.728567]]
('N135', 'N236') [[18.728315]]
('N74', 'N236') [[18.728294]]
('N122', 'N151') [[18.724827]]
('N71', 'N107') [[18.724247]]
('N32', 'N136') [[18.723337]]
('N85', 'N209') [[18.723116]]
('N216', 'N231') [[18.72278]]
('N11', 'N172') [[18.719822]]
('N123', 'N236') [[18.717033]]
('N100', 'N209') [[18.716257]]
('N108', 'N232') [[18.714096]]
('N151', 'N231') [[18.713322]]
('N123', 'N138') [[18.712885]]
('N151', 'N169') [[18.712576]]
('N123', 'N175') [[18.71136]]
('N123', 'N149') [[18.711168]]
('N14', 'N17') [[18.70671]]
('N67', 'N134') [[18.705286]]
('N20', 'N85') [[18.701117]]
('N61', 'N97') [[18.698101]]
('N117', 'N169') [[18.698011]]
('N75', 'N86') [[18.697906]]
('N99', 'M0P1') [[18.695171]]
('N85', 'N251') [[18.692734]]
('N14', 'N232') [[18.690378]]
('N82', 'N207') [[18.69016]]
('N134', 'N219') [[18.68952]]
('N61', 'N204') [[18.689331]]
('N85', 'N122') [[18.689245]]
('N150', 'N231') [[18.687819]]
('N87', 'N119') [[18.68736]]
('N46', 'N172') [[18.68555]]
('N17', 'N71') [[18.684643]]
('N108', 'N209') [[18.680662]]
('N32', 'N241') [[18.680365]]
('N79', 'N206') [[18.679129]]
('N46', 'N132') [[18.678484]]
('N37', 'N218') [[18.67776]]
('N77', 'N135') [[18.677122]]
('N67', 'N224') [[18.676676]]
('N151', 'N236') [[18.676395]]
('N36', 'N61') [[18.674006]]
('N82', 'N146') [[18.672321]]
('N123', 'N249') [[18.671377]]
('N3', 'N28') [[18.669981]]
('N121', 'N172') [[18.668577]]
('N138', 'N173') [[18.667814]]
('N122', 'N227') [[18.665096]]
('N14', 'N109') [[18.662941]]
('N23', 'N150') [[18.6626]]
('N13', 'N14') [[18.662468]]
('N39', 'N216') [[18.66238]]
('N67', 'N150') [[18.661581]]
('N93', 'N231') [[18.66079]]
('N11', 'N71') [[18.660093]]
('N79', 'N236') [[18.660036]]
('N46', 'N61') [[18.657501]]
('N224', 'N232') [[18.654148]]
('N46', 'N253') [[18.653713]]
('N82', 'N85') [[18.651934]]
('N109', 'N169') [[18.651857]]
('N36', 'N123') [[18.650887]]
('N74', 'N85') [[18.649826]]
('N37', 'N169') [[18.648586]]
('N39', 'N136') [[18.64813]]
('N82', 'N188') [[18.647753]]
('N71', 'N149') [[18.645334]]
('N20', 'N231') [[18.64509]]
('N147', 'N253') [[18.643295]]
('N82', 'N232') [[18.643248]]
('N39', 'N71') [[18.643047]]
('N138', 'N216') [[18.642395]]
('N172', 'N243') [[18.641485]]
('N85', 'N87') [[18.641338]]
('N14', 'N205') [[18.641193]]
('N46', 'N141') [[18.639698]]
('N85', 'N97') [[18.636166]]
('N71', 'N231') [[18.635529]]
('N3', 'N146') [[18.634747]]
('N14', 'N82') [[18.63357]]
('N77', 'N85') [[18.633322]]
('N151', 'N237') [[18.632793]]
('N61', 'N236') [[18.6327]]
('N71', 'N119') [[18.631968]]
('N48', 'N61') [[18.631826]]
('N79', 'M0P2') [[18.629774]]
('N85', 'N93') [[18.629532]]
('N37', 'N61') [[18.629532]]
('N39', 'N231') [[18.629343]]
('N14', 'N146') [[18.628859]]
('N109', 'N172') [[18.627945]]
('N61', 'N188') [[18.627676]]
('N74', 'N149') [[18.627577]]
('N149', 'N232') [[18.627098]]
('N117', 'N236') [[18.627085]]
('N75', 'N172') [[18.626451]]
('N67', 'N137') [[18.62538]]
('N82', 'N175') [[18.62409]]
('N36', 'N71') [[18.623543]]
('N97', 'N237') [[18.623337]]
('N61', 'N124') [[18.622469]]
('N61', 'N165') [[18.621769]]
('N67', 'N136') [[18.621136]]
('N17', 'N224') [[18.620613]]
('N13', 'N121') [[18.620483]]
('N37', 'N67') [[18.620289]]
('N85', 'N253') [[18.618591]]
('N46', 'N97') [[18.618267]]
('N46', 'N79') [[18.618053]]
('N20', 'N102') [[18.617313]]
('N82', 'N86') [[18.617176]]
('N85', 'N117') [[18.613571]]
('N172', 'N222') [[18.607422]]
('N78', 'N85') [[18.607414]]
('N61', 'N201') [[18.60704]]
('N67', 'N164') [[18.605408]]
('N120', 'N187') [[18.605394]]
('N17', 'N160') [[18.605381]]
('N61', 'N121') [[18.602352]]
('N150', 'N196') [[18.601723]]
('N5', 'N85') [[18.601704]]
('N67', 'N74') [[18.600277]]
('N151', 'N251') [[18.599821]]
('N71', 'N135') [[18.598639]]
('N87', 'N169') [[18.598585]]
('N71', 'N104') [[18.597998]]
('N67', 'N119') [[18.59737]]
('N55', 'N173') [[18.595741]]
('N61', 'N146') [[18.594055]]
('N135', 'N243') [[18.593859]]
('N105', 'N172') [[18.592758]]
('N244', 'M0P2') [[18.59222]]
('N46', 'N105') [[18.591846]]
('N46', 'N147') [[18.59044]]
('N79', 'N143') [[18.590057]]
('N37', 'N243') [[18.588955]]
('N41', 'N172') [[18.58842]]
('N0', 'N86') [[18.58823]]
('N32', 'N109') [[18.587214]]
('N50', 'N67') [[18.586897]]
('N75', 'N192') [[18.586662]]
('N6', 'N172') [[18.586494]]
('N10', 'N160') [[18.583767]]
('N3', 'N137') [[18.582842]]
('N12', 'N61') [[18.582638]]
('N61', 'N251') [[18.58256]]
('N95', 'N249') [[18.581064]]
('N46', 'N166') [[18.580061]]
('N46', 'N137') [[18.580038]]
('N37', 'N82') [[18.579897]]
('N150', 'N241') [[18.578497]]
('N67', 'N79') [[18.57679]]
('N32', 'N81') [[18.576206]]
('N3', 'N85') [[18.576157]]
('N11', 'N37') [[18.575983]]
('N13', 'N175') [[18.57546]]
('N32', 'N85') [[18.57476]]
('N32', 'N172') [[18.574274]]
('N117', 'N232') [[18.574247]]
('N71', 'N74') [[18.574139]]
('N23', 'N151') [[18.573927]]
('N20', 'N93') [[18.573854]]
('N36', 'N209') [[18.573177]]
('N136', 'N237') [[18.572617]]
('N126', 'N251') [[18.571892]]
('N55', 'N231') [[18.570961]]
('N71', 'N152') [[18.569756]]
('N144', 'N209') [[18.568712]]
('N16', 'N46') [[18.567717]]
('N165', 'N169') [[18.567627]]
('N132', 'N173') [[18.564213]]
('N85', 'N204') [[18.563448]]
('N12', 'N46') [[18.563412]]
('N121', 'N234') [[18.562656]]
('N75', 'N209') [[18.561438]]
('N81', 'N121') [[18.560581]]
('N7', 'N86') [[18.558884]]
('N32', 'N189') [[18.558794]]
('N14', 'N172') [[18.557272]]
('N61', 'N136') [[18.557228]]
('N37', 'N216') [[18.557003]]
('N32', 'N236') [[18.556623]]
('N165', 'N205') [[18.555891]]
('N172', 'N201') [[18.554173]]
('N102', 'N226') [[18.553986]]
('N143', 'N165') [[18.553984]]
('N14', 'N85') [[18.553486]]
('N48', 'N123') [[18.550999]]
('N71', 'N216') [[18.550594]]
('N227', 'N237') [[18.55021]]
('N127', 'N135') [[18.549639]]
('N87', 'N253') [[18.548443]]
('N97', 'N236') [[18.547707]]
('N14', 'N32') [[18.547676]]
('N14', 'N135') [[18.546505]]
('N14', 'N87') [[18.542795]]
('N85', 'N200') [[18.54147]]
('N37', 'M0P1') [[18.540718]]
('N46', 'N221') [[18.539778]]
('N71', 'N118') [[18.53945]]
('N86', 'N206') [[18.53921]]
('N150', 'N236') [[18.5392]]
('N87', 'N178') [[18.538687]]
('N20', 'N165') [[18.53842]]
('N85', 'N190') [[18.536774]]
('N36', 'N172') [[18.534784]]
('N79', 'N97') [[18.534554]]
('N121', 'N169') [[18.5339]]
('N55', 'N85') [[18.53348]]
('N172', 'M0P1') [[18.533184]]
('N37', 'N143') [[18.531208]]
('N67', 'N192') [[18.530516]]
('N173', 'M0P1') [[18.530262]]
('N85', 'N132') [[18.529629]]
('N85', 'N202') [[18.529335]]
('N61', 'N231') [[18.529335]]
('N122', 'N231') [[18.529032]]
('N27', 'N46') [[18.528988]]
('N48', 'N172') [[18.528946]]
('N36', 'N85') [[18.528524]]
('N85', 'N244') [[18.528145]]
('N39', 'N169') [[18.527828]]
('N201', 'N209') [[18.527351]]
('N61', 'N227') [[18.526491]]
('N79', 'N244') [[18.526342]]
('N46', 'N209') [[18.526037]]
('N19', 'N34') [[18.52398]]
('N87', 'N172') [[18.523903]]
('N28', 'N231') [[18.523186]]
('N71', 'N85') [[18.523134]]
('N173', 'N205') [[18.523006]]
('N102', 'N121') [[18.522976]]
('N121', 'N123') [[18.522718]]
('N87', 'N99') [[18.5217]]
('N46', 'N122') [[18.52164]]
('N109', 'N224') [[18.521492]]
('N9', 'N46') [[18.5213]]
('N39', 'N172') [[18.521086]]
('N116', 'N237') [[18.520716]]
('N121', 'N196') [[18.52043]]
('N32', 'N117') [[18.518621]]
('N85', 'N138') [[18.517836]]
('N110', 'N150') [[18.517052]]
('N217', 'N232') [[18.516878]]
('N18', 'N169') [[18.514778]]
('N16', 'N119') [[18.514572]]
('N46', 'N135') [[18.514395]]
('N20', 'N78') [[18.513966]]
('N85', 'N169') [[18.513067]]
('N10', 'N32') [[18.512674]]
('N67', 'N82') [[18.512646]]
('N74', 'N79') [[18.511778]]
('N19', 'N138') [[18.510824]]
('N244', 'M0P1') [[18.510387]]
('N86', 'N117') [[18.509708]]
('N86', 'N147') [[18.509445]]
('N138', 'N236') [[18.508877]]
('N93', 'N112') [[18.508646]]
('N150', 'N151') [[18.507284]]
('N85', 'N165') [[18.506393]]
('N123', 'N169') [[18.506256]]
('N37', 'N108') [[18.505898]]
('N27', 'N249') [[18.505526]]
('N169', 'N237') [[18.50455]]
('N26', 'N46') [[18.50438]]
('N3', 'N231') [[18.50438]]
('N14', 'N151') [[18.503822]]
('N123', 'N136') [[18.503391]]
('N138', 'N172') [[18.503147]]
('N17', 'N209') [[18.502293]]
('N85', 'N178') [[18.5019]]
('N35', 'N138') [[18.501831]]
('N20', 'N97') [[18.500938]]
('N37', 'N232') [[18.500498]]
('N247', 'M0P2') [[18.500072]]
('N164', 'N227') [[18.500027]]
('N32', 'N204') [[18.499735]]
('N232', 'N237') [[18.498522]]
('N32', 'N112') [[18.49827]]
('N17', 'N37') [[18.497532]]
('N3', 'N209') [[18.49747]]
('N72', 'N79') [[18.496618]]
('N61', 'N81') [[18.496317]]
('N32', 'N231') [[18.495794]]
('N32', 'N122') [[18.49559]]
('N37', 'N213') [[18.494963]]
('N79', 'N150') [[18.494808]]
('N10', 'N20') [[18.493322]]
('N37', 'N39') [[18.492989]]
('N32', 'N205') [[18.491428]]
('N110', 'N122') [[18.490032]]
('N12', 'N147') [[18.489918]]
('N79', 'N160') [[18.48865]]
('N164', 'N231') [[18.488592]]
('N138', 'N146') [[18.487495]]
('N78', 'N232') [[18.48645]]
('N61', 'N110') [[18.486073]]
('N87', 'N236') [[18.485783]]
('N46', 'N193') [[18.4853]]
('N46', 'N146') [[18.482996]]
('N20', 'N119') [[18.481825]]
('N132', 'M0P1') [[18.481697]]
('N36', 'N117') [[18.48069]]
('N147', 'N173') [[18.479778]]
('N232', 'N249') [[18.479647]]
('N127', 'N237') [[18.479513]]
('N32', 'N216') [[18.478125]]
('N17', 'N122') [[18.477942]]
('N79', 'N119') [[18.477493]]
('N66', 'N236') [[18.476927]]
('N18', 'N251') [[18.475485]]
('N149', 'N216') [[18.474916]]
('N14', 'N119') [[18.474667]]
('N79', 'N164') [[18.474234]]
('N14', 'N67') [[18.473316]]
('N36', 'N175') [[18.473063]]
('N165', 'N188') [[18.472496]]
('N46', 'N123') [[18.472303]]
('N123', 'N150') [[18.471792]]
('N19', 'N67') [[18.471203]]
('N86', 'N241') [[18.471178]]
('N97', 'N244') [[18.470858]]
('N11', 'N46') [[18.47018]]
('N58', 'N209') [[18.469528]]
('N55', 'N146') [[18.469318]]
('N37', 'N150') [[18.469027]]
('N36', 'N231') [[18.468775]]
('N32', 'N190') [[18.468761]]
('N134', 'N150') [[18.468578]]
('N60', 'N224') [[18.4683]]
('N69', 'N138') [[18.467659]]
('N85', 'N159') [[18.466942]]
('N12', 'N37') [[18.466883]]
('N209', 'N232') [[18.466427]]
('N3', 'N20') [[18.465605]]
('N86', 'N236') [[18.465319]]
('N67', 'N102') [[18.464664]]
('N20', 'N127') [[18.464241]]
('N37', 'N234') [[18.463863]]
('N132', 'N172') [[18.46319]]
('N32', 'N71') [[18.463179]]
('N61', 'N180') [[18.463057]]
('N85', 'N231') [[18.462048]]
('N3', 'N70') [[18.46187]]
('N16', 'N93') [[18.461618]]
('N202', 'N236') [[18.461525]]
('N125', 'N132') [[18.4597]]
('N18', 'N32') [[18.458912]]
('N147', 'N160') [[18.45803]]
('N82', 'N137') [[18.456333]]
('N71', 'N143') [[18.456306]]
('N11', 'N169') [[18.456013]]
('N123', 'N146') [[18.45576]]
('N46', 'N116') [[18.455233]]
('N111', 'N236') [[18.455067]]
('N72', 'N109') [[18.45483]]
('N32', 'N201') [[18.453901]]
('N79', 'N183') [[18.453852]]
('N143', 'N202') [[18.452604]]
('N17', 'N85') [[18.452435]]
('N36', 'N46') [[18.45243]]
('N165', 'N172') [[18.452042]]
('N61', 'N172') [[18.450794]]
('N231', 'N232') [[18.450708]]
('N20', 'N45') [[18.450308]]
('N10', 'N231') [[18.450062]]
('N79', 'N190') [[18.449558]]
('N18', 'N135') [[18.449411]]
('N32', 'N67') [[18.449308]]
('N20', 'N244') [[18.44914]]
('N71', 'N78') [[18.448225]]
('N6', 'N146') [[18.448174]]
('N82', 'N102') [[18.447607]]
('N18', 'N71') [[18.446756]]
('N97', 'N231') [[18.446693]]
('N17', 'N132') [[18.446642]]
('N117', 'N194') [[18.44633]]
('N4', 'N169') [[18.445475]]
('N28', 'N46') [[18.445387]]
('N67', 'N227') [[18.444883]]
('N86', 'N231') [[18.444784]]
('N172', 'N196') [[18.44471]]
('N117', 'N135') [[18.444399]]
('N146', 'N253') [[18.443262]]
('N72', 'N150') [[18.44311]]
('N86', 'N172') [[18.442978]]
('N135', 'N231') [[18.442575]]
('N135', 'N147') [[18.441607]]
('N172', 'N199') [[18.4415]]
('N108', 'N175') [[18.441114]]
('N37', 'N117') [[18.44102]]
('N20', 'N149') [[18.440874]]
('N13', 'N46') [[18.440687]]
('N27', 'N224') [[18.440634]]
('N36', 'N132') [[18.440607]]
('N32', 'N160') [[18.440512]]
('N85', 'N154') [[18.440378]]
('N136', 'N147') [[18.44007]]
('N173', 'N232') [[18.439764]]
('N135', 'N141') [[18.439226]]
('N23', 'N143') [[18.438684]]
('N77', 'N236') [[18.4385]]
('N5', 'N150') [[18.437645]]
('N14', 'N127') [[18.437256]]
('N33', 'N241') [[18.436909]]
('N32', 'N242') [[18.435806]]
('N5', 'N46') [[18.434818]]
('N152', 'N231') [[18.434631]]
('N146', 'N192') [[18.434143]]
('N135', 'N175') [[18.43377]]
('N20', 'N209') [[18.433676]]
('N20', 'N138') [[18.432425]]
('N86', 'N97') [[18.431936]]
('N86', 'N87') [[18.431717]]
('N3', 'N14') [[18.431643]]
('N18', 'N134') [[18.431345]]
('N46', 'N136') [[18.430807]]
('N16', 'N123') [[18.43047]]
('N123', 'N189') [[18.43027]]
('N46', 'N58') [[18.430164]]
('N51', 'N79') [[18.429472]]
('N16', 'N20') [[18.428822]]
('N173', 'N251') [[18.428743]]
('N3', 'N74') [[18.428629]]
('N219', 'N231') [[18.42862]]
('N37', 'N111') [[18.428507]]
('N46', 'N121') [[18.428225]]
('N175', 'N232') [[18.42749]]
('N136', 'N146') [[18.42705]]
('N61', 'N122') [[18.426275]]
('N123', 'N209') [[18.424644]]
('N46', 'N212') [[18.424034]]
('N146', 'N236') [[18.423796]]
('N143', 'N189') [[18.42349]]
('N200', 'N237') [[18.423311]]
('N18', 'N219') [[18.423086]]
('N172', 'N240') [[18.422293]]
('N28', 'N124') [[18.421694]]
('N61', 'N143') [[18.420794]]
('N48', 'N85') [[18.42079]]
('N17', 'N74') [[18.419544]]
('N17', 'N119') [[18.419098]]
('N101', 'N216') [[18.41857]]
('N74', 'N237') [[18.418468]]
('N135', 'N252') [[18.416988]]
('N108', 'N127') [[18.41633]]
('N203', 'N236') [[18.413715]]
('N169', 'N196') [[18.412716]]
('N75', 'N237') [[18.412]]
('N237', 'M0P1') [[18.411926]]
('N71', 'N136') [[18.411652]]
('N71', 'N79') [[18.410347]]
('N82', 'N173') [[18.409206]]
('N23', 'N119') [[18.408184]]
('N39', 'N68') [[18.407871]]
('N32', 'N104') [[18.407778]]
('N32', 'N108') [[18.407698]]
('N32', 'N149') [[18.407314]]
('N39', 'N97') [[18.407082]]
('N39', 'N79') [[18.406513]]
('N67', 'N187') [[18.405596]]
('N0', 'N169') [[18.405375]]
('N79', 'N117') [[18.40527]]
('N61', 'N173') [[18.404705]]
('N79', 'N85') [[18.404179]]
('N6', 'N39') [[18.403906]]
('N147', 'N221') [[18.40369]]
('N75', 'N85') [[18.403645]]
('N3', 'N17') [[18.402588]]
('N74', 'N206') [[18.4019]]
('N117', 'N126') [[18.401728]]
('N143', 'N146') [[18.401608]]
('N94', 'N205') [[18.400942]]
('N48', 'N86') [[18.400816]]
('N129', 'N206') [[18.400671]]
('N123', 'N247') [[18.400473]]
('N11', 'N165') [[18.399086]]
('N38', 'N172') [[18.398468]]
('N19', 'N231') [[18.398418]]
('N143', 'N188') [[18.39807]]
('N141', 'N232') [[18.398006]]
('N12', 'N39') [[18.397688]]
('N173', 'N223') [[18.39765]]
('N11', 'N32') [[18.397058]]
('N99', 'N132') [[18.396044]]
('N122', 'N251') [[18.395803]]
('N109', 'N173') [[18.394196]]
('N134', 'N169') [[18.394192]]
('N172', 'N192') [[18.39395]]
('N171', 'N232') [[18.393564]]
('N85', 'N216') [[18.39344]]
('N143', 'N216') [[18.393091]]
('N86', 'N138') [[18.39187]]
('N78', 'N227') [[18.39157]]
('N86', 'N127') [[18.391195]]
('N79', 'N202') [[18.390917]]
('N82', 'N169') [[18.390808]]
('N85', 'N173') [[18.389595]]
('N37', 'N110') [[18.389284]]
('N205', 'N236') [[18.389275]]
('N117', 'N218') [[18.38891]]
('N18', 'N127') [[18.38886]]
('N79', 'N241') [[18.388468]]
('N14', 'N61') [[18.388212]]
('N61', 'N147') [[18.387674]]
('N85', 'N247') [[18.387146]]
('N14', 'N149') [[18.387047]]
('N136', 'N164') [[18.386976]]
('N143', 'N169') [[18.38669]]
('N208', 'N213') [[18.386446]]
('N39', 'N242') [[18.385756]]
('N61', 'N234') [[18.385553]]
('N79', 'N172') [[18.384892]]
('N151', 'N172') [[18.383295]]
('N172', 'N236') [[18.382996]]
('N108', 'N123') [[18.382877]]
('N46', 'N232') [[18.382862]]
('N147', 'N209') [[18.382841]]
('N18', 'N132') [[18.382607]]
('N147', 'N243') [[18.382414]]
('N2', 'N189') [[18.382254]]
('N79', 'N152') [[18.38121]]
('N61', 'N242') [[18.381065]]
('N17', 'N126') [[18.381031]]
('N14', 'N45') [[18.381014]]
('N47', 'N79') [[18.380587]]
('N243', 'N249') [[18.380049]]
('N17', 'N192') [[18.379951]]
('N61', 'N237') [[18.379742]]
('N44', 'N192') [[18.379223]]
('N123', 'N201') [[18.379084]]
('N134', 'N165') [[18.37806]]
('N28', 'N122') [[18.377337]]
('N44', 'N213') [[18.376472]]
('N175', 'N183') [[18.375523]]
('N82', 'N122') [[18.375072]]
('N207', 'N232') [[18.374826]]
('N134', 'N252') [[18.374582]]
('N37', 'N136') [[18.37433]]
('N67', 'N169') [[18.373636]]
('N17', 'N32') [[18.37348]]
('N79', 'N149') [[18.373178]]
('N62', 'N224') [[18.372524]]
('N81', 'N172') [[18.372465]]
('N32', 'N143') [[18.372139]]
('N54', 'N85') [[18.371565]]
('N82', 'N149') [[18.370047]]
('N26', 'N175') [[18.36961]]
('N68', 'N143') [[18.368301]]
('N13', 'N137') [[18.36597]]
('N85', 'N134') [[18.365353]]
('N82', 'N117') [[18.365349]]
('N150', 'N175') [[18.363955]]
('N3', 'N6') [[18.363224]]
('N149', 'N241') [[18.362957]]
('N10', 'N237') [[18.362932]]
('N46', 'N231') [[18.362846]]
('N46', 'N86') [[18.362776]]
('N71', 'N173') [[18.362011]]
('N18', 'N151') [[18.361984]]
('N36', 'N151') [[18.361353]]
('N87', 'N202') [[18.361057]]
('N205', 'N234') [[18.36058]]
('N196', 'N209') [[18.360424]]
('N152', 'N183') [[18.36012]]
('N11', 'N14') [[18.359955]]
('N173', 'N243') [[18.358656]]
('N85', 'N205') [[18.358068]]
('N19', 'N150') [[18.357565]]
('N86', 'N190') [[18.357203]]
('N79', 'N251') [[18.356346]]
('N46', 'N81') [[18.355873]]
('N169', 'N232') [[18.355293]]
('N17', 'N86') [[18.355116]]
('N13', 'N61') [[18.354918]]
('N86', 'N192') [[18.354517]]
('N55', 'N61') [[18.354094]]
('N45', 'N236') [[18.353933]]
('N3', 'N192') [[18.353573]]
('N82', 'N237') [[18.353449]]
('N74', 'N231') [[18.353283]]
('N39', 'N86') [[18.35321]]
('N97', 'N169') [[18.352734]]
('N172', 'N232') [[18.352682]]
('N143', 'N227') [[18.352402]]
('N86', 'N132') [[18.352238]]
('N39', 'N147') [[18.351707]]
('N67', 'N172') [[18.351639]]
('N127', 'M0P1') [[18.35138]]
('N20', 'N126') [[18.351078]]
('N32', 'N233') [[18.350904]]
('N8', 'N231') [[18.350227]]
('N61', 'N190') [[18.349531]]
('N136', 'N169') [[18.349201]]
('N32', 'N36') [[18.348707]]
('N79', 'N165') [[18.348602]]
('N79', 'N201') [[18.348234]]
('N39', 'N208') [[18.34817]]
('N26', 'N209') [[18.348028]]
('N74', 'N123') [[18.347788]]
('N71', 'N142') [[18.346844]]
('N79', 'N173') [[18.346815]]
('N0', 'N71') [[18.346378]]
('N32', 'N78') [[18.346027]]
('N81', 'N134') [[18.346025]]
('N67', 'N189') [[18.346012]]
('N11', 'N160') [[18.345943]]
('N85', 'N86') [[18.345524]]
('N91', 'N117') [[18.345505]]
('N74', 'N86') [[18.344763]]
('N135', 'N213') [[18.344244]]
('N132', 'M0P2') [[18.343391]]
('N243', 'N251') [[18.343264]]
('N81', 'N112') [[18.34324]]
('N123', 'N202') [[18.342936]]
('N149', 'N207') [[18.3422]]
('N116', 'N236') [[18.342125]]
('N17', 'N121') [[18.34162]]
('N14', 'N123') [[18.341516]]
('N17', 'N19') [[18.341373]]
('N143', 'N172') [[18.34082]]
('N201', 'N216') [[18.340687]]
('N0', 'N14') [[18.340618]]
('N61', 'N94') [[18.340221]]
('N69', 'N169') [[18.339878]]
('N107', 'N126') [[18.339436]]
('N18', 'N46') [[18.33924]]
('N85', 'N150') [[18.338566]]
('N12', 'N28') [[18.33838]]
('N46', 'N249') [[18.338331]]
('N11', 'N138') [[18.338167]]
('N43', 'N172') [[18.338055]]
('N61', 'N213') [[18.33794]]
('N39', 'N85') [[18.337769]]
('N169', 'M0P1') [[18.337463]]
('N13', 'N60') [[18.337421]]
('N119', 'N227') [[18.33704]]
('N97', 'N175') [[18.336521]]
('N36', 'N55') [[18.336422]]
('N117', 'N175') [[18.336369]]
('N3', 'N141') [[18.335869]]
