('M0P1', 'M0P2') [[33.147465]]
('N133', 'N146') [[18.860493]]
('N133', 'N193') [[18.859226]]
('N194', 'N246') [[18.855654]]
('N85', 'N129') [[18.855434]]
('N64', 'N237') [[18.854517]]
('N42', 'N88') [[18.849276]]
('N183', 'N211') [[18.847734]]
('N42', 'N205') [[18.84712]]
('N59', 'N246') [[18.846354]]
('N23', 'N48') [[18.845043]]
('N32', 'N85') [[18.844439]]
('N129', 'N229') [[18.84421]]
('N240', 'N246') [[18.844011]]
('N95', 'N229') [[18.84376]]
('N138', 'N233') [[18.843729]]
('N222', 'N227') [[18.843504]]
('N138', 'N253') [[18.842823]]
('N161', 'N228') [[18.84263]]
('N23', 'N195') [[18.84232]]
('N42', 'N227') [[18.842318]]
('N88', 'N122') [[18.841454]]
('N23', 'N95') [[18.83967]]
('N77', 'N122') [[18.839668]]
('N138', 'N179') [[18.83872]]
('N195', 'N246') [[18.838024]]
('N20', 'N161') [[18.837929]]
('N53', 'N122') [[18.83662]]
('N114', 'N245') [[18.834633]]
('N52', 'N204') [[18.832018]]
('N91', 'N246') [[18.828482]]
('N179', 'N227') [[18.82805]]
('N52', 'N230') [[18.821142]]
('N122', 'N195') [[18.819038]]
('N147', 'N246') [[18.818483]]
('N89', 'N163') [[18.817059]]
('N18', 'N161') [[18.816774]]
('N0', 'N236') [[18.81589]]
('N23', 'N227') [[18.81472]]
('N88', 'N109') [[18.813972]]
('N52', 'N138') [[18.813665]]
('N195', 'N223') [[18.812454]]
('N23', 'N42') [[18.809568]]
('N185', 'N246') [[18.809328]]
('N53', 'N228') [[18.809155]]
('N42', 'N53') [[18.809097]]
('N56', 'N122') [[18.808624]]
('N122', 'N231') [[18.808323]]
('N193', 'N222') [[18.8078]]
('N32', 'N237') [[18.807104]]
('N50', 'N193') [[18.80698]]
('N93', 'N253') [[18.806223]]
('N122', 'N245') [[18.804436]]
('N24', 'N246') [[18.801455]]
('N23', 'N122') [[18.800661]]
('N179', 'N203') [[18.800179]]
('N129', 'N179') [[18.800095]]
('N50', 'N138') [[18.799458]]
('N23', 'N108') [[18.795134]]
('N52', 'N53') [[18.794523]]
('N179', 'N233') [[18.794096]]
('N110', 'N222') [[18.792166]]
('N152', 'N193') [[18.789736]]
('N18', 'N201') [[18.789732]]
('N24', 'N63') [[18.788883]]
('N50', 'N195') [[18.788818]]
('N193', 'N246') [[18.78826]]
('N201', 'N218') [[18.78815]]
('N196', 'N246') [[18.785748]]
('N110', 'N139') [[18.785063]]
('N35', 'N64') [[18.781988]]
('N143', 'N246') [[18.780272]]
('N42', 'N84') [[18.778719]]
('N161', 'N253') [[18.777918]]
('N138', 'N245') [[18.776316]]
('N42', 'N152') [[18.775997]]
('N93', 'N229') [[18.774382]]
('N78', 'N246') [[18.773876]]
('N50', 'N86') [[18.77334]]
('N109', 'N222') [[18.770435]]
('N59', 'N193') [[18.769228]]
('N70', 'N113') [[18.768806]]
('N93', 'N176') [[18.768024]]
('N161', 'N179') [[18.767485]]
('N113', 'N122') [[18.765556]]
('N35', 'N246') [[18.764786]]
('N40', 'N122') [[18.762558]]
('N113', 'N230') [[18.76232]]
('N95', 'N138') [[18.759926]]
('N13', 'N122') [[18.759766]]
('N84', 'N138') [[18.75953]]
('N4', 'N221') [[18.755632]]
('N52', 'N245') [[18.754456]]
('N155', 'N204') [[18.752079]]
('N109', 'N229') [[18.748064]]
('N13', 'N246') [[18.747675]]
('N178', 'N236') [[18.747255]]
('N63', 'N161') [[18.746069]]
('N108', 'N193') [[18.745632]]
('N52', 'N85') [[18.745293]]
('N40', 'N52') [[18.745142]]
('N30', 'N32') [[18.745089]]
('N223', 'N251') [[18.744574]]
('N42', 'N132') [[18.74372]]
('N42', 'N164') [[18.743134]]
('N32', 'N52') [[18.743097]]
('N52', 'N193') [[18.742908]]
('N90', 'N179') [[18.741673]]
('N52', 'N239') [[18.738628]]
('N0', 'N63') [[18.737955]]
('N42', 'N63') [[18.735508]]
('N63', 'N204') [[18.734438]]
('N95', 'N245') [[18.73396]]
('N164', 'N217') [[18.733696]]
('N129', 'N230') [[18.732986]]
('N4', 'N204') [[18.730587]]
('N163', 'N193') [[18.728416]]
('N50', 'N63') [[18.727627]]
('N42', 'N195') [[18.72719]]
('N23', 'N181') [[18.723549]]
('N193', 'N203') [[18.722948]]
('N42', 'N245') [[18.721968]]
('N86', 'N246') [[18.717512]]
('N186', 'N233') [[18.71727]]
('N84', 'N195') [[18.717215]]
('N122', 'N218') [[18.716373]]
('N161', 'N186') [[18.715427]]
('N52', 'N194') [[18.712452]]
('N30', 'N245') [[18.71076]]
('N93', 'N110') [[18.710737]]
('N60', 'N164') [[18.710207]]
('N91', 'N95') [[18.709824]]
('N23', 'N204') [[18.709784]]
('N63', 'N201') [[18.709272]]
('N196', 'N228') [[18.708826]]
('N9', 'N42') [[18.70882]]
('N42', 'N201') [[18.708097]]
('N146', 'N161') [[18.70761]]
('N42', 'N50') [[18.707016]]
('N143', 'N244') [[18.706394]]
('N179', 'N193') [[18.706244]]
('N53', 'N139') [[18.706017]]
('N23', 'N161') [[18.705835]]
('N122', 'N247') [[18.70439]]
('N42', 'N110') [[18.703344]]
('N23', 'N179') [[18.701525]]
('N83', 'N122') [[18.70013]]
('N70', 'N237') [[18.698093]]
('N85', 'N246') [[18.69801]]
('N23', 'N154') [[18.69699]]
('N23', 'N100') [[18.696095]]
('N93', 'N161') [[18.695568]]
('N52', 'N179') [[18.6951]]
('N223', 'N253') [[18.695093]]
('N179', 'N246') [[18.694126]]
('N32', 'N123') [[18.694073]]
('N63', 'N193') [[18.693356]]
('N161', 'N227') [[18.693193]]
('N139', 'N148') [[18.693047]]
('N195', 'N236') [[18.69284]]
('N52', 'N195') [[18.692707]]
('N161', 'N236') [[18.692192]]
('N100', 'N161') [[18.689507]]
('N109', 'N183') [[18.68912]]
('N50', 'N52') [[18.68716]]
('N113', 'N247') [[18.68638]]
('N64', 'N179') [[18.685032]]
('N113', 'N249') [[18.683857]]
('N63', 'N104') [[18.682632]]
('N59', 'N109') [[18.682362]]
('N35', 'N233') [[18.681782]]
('N85', 'N193') [[18.677212]]
('N70', 'N245') [[18.67709]]
('N63', 'N163') [[18.676336]]
('N10', 'N193') [[18.672476]]
('N74', 'N113') [[18.672073]]
('N64', 'N122') [[18.671856]]
('N51', 'N110') [[18.671597]]
('N179', 'N202') [[18.671545]]
('N32', 'N95') [[18.67117]]
('N18', 'N32') [[18.67107]]
('N104', 'N161') [[18.670622]]
('N42', 'N137') [[18.669794]]
('N50', 'N253') [[18.66937]]
('N95', 'N201') [[18.669327]]
('N98', 'N246') [[18.66828]]
('N52', 'N109') [[18.667868]]
('N70', 'N179') [[18.66756]]
('N52', 'N100') [[18.667496]]
('N139', 'N204') [[18.665358]]
('N183', 'N229') [[18.665176]]
('N161', 'N233') [[18.66482]]
('N63', 'N139') [[18.664082]]
('N178', 'N184') [[18.663292]]
('N138', 'N205') [[18.662556]]
('N63', 'N229') [[18.662468]]
('N42', 'N185') [[18.66144]]
('N179', 'N237') [[18.661196]]
('N203', 'N204') [[18.661]]
('N223', 'N233') [[18.660824]]
('N52', 'N108') [[18.660728]]
('N35', 'N236') [[18.660675]]
('N84', 'N201') [[18.659489]]
('N24', 'N42') [[18.659336]]
('N109', 'N245') [[18.659054]]
('N110', 'N218') [[18.658741]]
('N35', 'N154') [[18.657522]]
('N122', 'N129') [[18.657362]]
('N233', 'N245') [[18.657335]]
('N23', 'N109') [[18.65692]]
('N32', 'N193') [[18.656395]]
('N23', 'N40') [[18.65607]]
('N84', 'N206') [[18.655464]]
('N95', 'N134') [[18.654646]]
('N64', 'N113') [[18.654524]]
('N110', 'N205') [[18.654144]]
('N32', 'N145') [[18.652443]]
('N24', 'N204') [[18.652355]]
('N52', 'N141') [[18.651167]]
('N35', 'N139') [[18.649977]]
('N193', 'N211') [[18.647894]]
('N186', 'N193') [[18.647316]]
('N179', 'N211') [[18.646538]]
('N108', 'N129') [[18.64635]]
('N109', 'N134') [[18.64484]]
('N178', 'N204') [[18.64361]]
('N40', 'N227') [[18.643593]]
('N113', 'N176') [[18.642464]]
('N88', 'N236') [[18.641788]]
('N63', 'N107') [[18.641342]]
('N89', 'N221') [[18.641205]]
('N106', 'N204') [[18.640032]]
('N108', 'N122') [[18.639587]]
('N52', 'N251') [[18.638668]]
('N109', 'N122') [[18.636312]]
('N178', 'N246') [[18.635855]]
('N143', 'N151') [[18.634638]]
('N40', 'N51') [[18.63183]]
('N154', 'N248') [[18.631823]]
('N26', 'N204') [[18.63126]]
('N185', 'N229') [[18.630835]]
('N203', 'N245') [[18.630651]]
('N10', 'N35') [[18.63013]]
('N84', 'N246') [[18.628798]]
('N3', 'N161') [[18.62787]]
('N50', 'N236') [[18.62757]]
('N50', 'N229') [[18.626642]]
('N239', 'N246') [[18.626541]]
('N52', 'N233') [[18.626318]]
('N129', 'N246') [[18.625008]]
('N140', 'N246') [[18.624216]]
('N35', 'N247') [[18.62385]]
('N52', 'N152') [[18.622578]]
('N53', 'N204') [[18.62227]]
('N143', 'N186') [[18.621874]]
('N195', 'N204') [[18.620367]]
('N32', 'N129') [[18.619743]]
('N42', 'N70') [[18.619455]]
('N51', 'N151') [[18.61893]]
('N59', 'N161') [[18.618652]]
('N32', 'N184') [[18.617014]]
('N117', 'N161') [[18.616741]]
('N204', 'N211') [[18.616491]]
('N107', 'N110') [[18.61571]]
('N85', 'N113') [[18.612879]]
('N223', 'N249') [[18.612516]]
('N109', 'N219') [[18.61186]]
('N240', 'N247') [[18.611101]]
('N93', 'N205') [[18.609575]]
('N52', 'N155') [[18.609274]]
('N32', 'N134') [[18.608229]]
('N90', 'N205') [[18.60821]]
('N30', 'N246') [[18.60807]]
('N134', 'N237') [[18.608068]]
('N133', 'N236') [[18.60762]]
('N102', 'N227') [[18.607475]]
('N158', 'N161') [[18.607403]]
('N129', 'N228') [[18.606936]]
('N134', 'N246') [[18.60668]]
('N83', 'N143') [[18.605494]]
('N95', 'N179') [[18.603617]]
('N91', 'N122') [[18.603588]]
('N116', 'N138') [[18.602518]]
('N48', 'N64') [[18.60246]]
('N23', 'N218') [[18.600836]]
('N195', 'N253') [[18.600273]]
('N205', 'N228') [[18.599867]]
('N130', 'N245') [[18.596052]]
('N32', 'N40') [[18.595734]]
('N131', 'N246') [[18.59546]]
('N33', 'N193') [[18.595213]]
('N48', 'N138') [[18.594662]]
('N211', 'N246') [[18.594345]]
('N23', 'N147') [[18.594244]]
('N35', 'N193') [[18.59411]]
('N22', 'N122') [[18.59388]]
('N107', 'N211') [[18.59343]]
('N84', 'N179') [[18.593075]]
('N4', 'N60') [[18.592176]]
('N32', 'N96') [[18.591702]]
('N34', 'N246') [[18.591679]]
('N23', 'N155') [[18.59158]]
('N4', 'N246') [[18.59056]]
('N23', 'N251') [[18.59022]]
('N129', 'N145') [[18.58971]]
('N85', 'N247') [[18.5896]]
('N122', 'N188') [[18.588919]]
('N95', 'N236') [[18.58888]]
('N60', 'N63') [[18.588377]]
('N51', 'N134') [[18.58739]]
('N88', 'N110') [[18.587152]]
('N108', 'N109') [[18.586426]]
('N48', 'N52') [[18.586342]]
('N42', 'N193') [[18.58557]]
('N57', 'N195') [[18.585484]]
('N123', 'N161') [[18.585005]]
('N104', 'N113') [[18.584564]]
('N51', 'N138') [[18.5842]]
('N161', 'N193') [[18.583275]]
('N218', 'N249') [[18.583242]]
('N11', 'N64') [[18.583088]]
('N34', 'N193') [[18.58249]]
('N161', 'N237') [[18.582306]]
('N1', 'N249') [[18.582306]]
('N0', 'N50') [[18.581896]]
('N222', 'N246') [[18.58167]]
('N129', 'N211') [[18.581116]]
('N91', 'N193') [[18.580938]]
('N138', 'N193') [[18.580591]]
('N77', 'N139') [[18.580011]]
('N24', 'N221') [[18.579697]]
('N122', 'N229') [[18.579214]]
('N133', 'N246') [[18.579163]]
('N42', 'N89') [[18.579044]]
('N40', 'N228') [[18.577837]]
('N160', 'N193') [[18.577808]]
('N124', 'N138') [[18.577421]]
('N11', 'N253') [[18.577053]]
('N30', 'N193') [[18.576471]]
('N204', 'N236') [[18.576157]]
('N32', 'N98') [[18.575853]]
('N51', 'N88') [[18.575216]]
('N109', 'N129') [[18.575096]]
('N95', 'N129') [[18.573662]]
('N0', 'N108') [[18.57357]]
('N36', 'N204') [[18.573418]]
('N10', 'N179') [[18.573185]]
('N10', 'N201') [[18.571255]]
('N122', 'N227') [[18.570652]]
('N222', 'N233') [[18.56967]]
('N193', 'N233') [[18.569563]]
('N161', 'N218') [[18.569561]]
('N24', 'N203') [[18.56881]]
('N63', 'N236') [[18.568682]]
('N108', 'N245') [[18.568615]]
('N74', 'N179') [[18.568615]]
('N63', 'N253') [[18.568483]]
('N20', 'N32') [[18.567408]]
('N86', 'N161') [[18.566868]]
('N85', 'N228') [[18.566423]]
('N139', 'N253') [[18.566414]]
('N64', 'N178') [[18.565664]]
('N125', 'N186') [[18.565498]]
('N63', 'N133') [[18.565317]]
('N218', 'N222') [[18.563812]]
('N42', 'N204') [[18.563686]]
('N151', 'N160') [[18.562952]]
('N162', 'N203') [[18.562605]]
('N77', 'N246') [[18.562424]]
('N13', 'N161') [[18.562405]]
('N85', 'N179') [[18.562336]]
('N215', 'N246') [[18.561815]]
('N109', 'N110') [[18.561424]]
('N36', 'N236') [[18.561403]]
('N141', 'N246') [[18.560062]]
('N177', 'N237') [[18.559017]]
('N32', 'N107') [[18.559013]]
('N42', 'N163') [[18.55801]]
('N11', 'N236') [[18.557526]]
('N32', 'N133') [[18.557474]]
('N161', 'N222') [[18.557432]]
('N18', 'N30') [[18.556715]]
('N64', 'N146') [[18.556385]]
('N64', 'N246') [[18.555948]]
('N122', 'N130') [[18.55516]]
('N205', 'N249') [[18.553726]]
('N9', 'N161') [[18.552746]]
('N32', 'N253') [[18.55209]]
('N193', 'N223') [[18.55168]]
('N155', 'N172') [[18.551306]]
('N201', 'N235') [[18.55095]]
('N137', 'N146') [[18.550865]]
('N64', 'N228') [[18.550686]]
('N64', 'N195') [[18.549591]]
('N53', 'N148') [[18.54926]]
('N122', 'N141') [[18.54879]]
('N33', 'N34') [[18.548769]]
('N89', 'N95') [[18.548267]]
('N122', 'N214') [[18.54794]]
('N168', 'N193') [[18.547636]]
('N60', 'N246') [[18.547369]]
('N140', 'N179') [[18.547321]]
('N42', 'N232') [[18.546827]]
('N62', 'N179') [[18.54668]]
('N83', 'N89') [[18.545567]]
('N11', 'N23') [[18.544493]]
('N23', 'N98') [[18.543139]]
('N93', 'N246') [[18.543077]]
('N122', 'N183') [[18.542965]]
('N63', 'N223') [[18.542887]]
('N122', 'N236') [[18.542545]]
('N64', 'N227') [[18.542542]]
('N183', 'N193') [[18.541716]]
('N50', 'N194') [[18.541683]]
('N105', 'N161') [[18.540916]]
('N32', 'N229') [[18.540298]]
('N178', 'N179') [[18.540186]]
('N153', 'N247') [[18.539684]]
('N88', 'N138') [[18.538927]]
('N129', 'N198') [[18.5379]]
('N129', 'N138') [[18.537827]]
('N32', 'N147') [[18.537827]]
('N196', 'N240') [[18.537754]]
('N1', 'N109') [[18.537573]]
('N33', 'N179') [[18.537123]]
('N43', 'N91') [[18.53708]]
('N208', 'N246') [[18.536375]]
('N109', 'N227') [[18.536304]]
('N23', 'N139') [[18.536291]]
('N246', 'N253') [[18.536203]]
('N9', 'N52') [[18.535938]]
('N32', 'N74') [[18.535368]]
('N35', 'N134') [[18.534773]]
('N51', 'N179') [[18.533842]]
('N83', 'N138') [[18.533772]]
('N63', 'N237') [[18.533733]]
('N34', 'N74') [[18.533464]]
('N193', 'N229') [[18.53279]]
('N32', 'N227') [[18.532127]]
('N195', 'N196') [[18.531694]]
('N32', 'N136') [[18.531677]]
('N93', 'N193') [[18.53158]]
('N104', 'N193') [[18.531494]]
('N48', 'N228') [[18.530659]]
('N34', 'N160') [[18.5298]]
('N129', 'N253') [[18.529799]]
('N32', 'N250') [[18.528994]]
('N51', 'N109') [[18.528986]]
('N83', 'N201') [[18.528639]]
('N63', 'N218') [[18.527588]]
('N63', 'N134') [[18.527578]]
('N70', 'N211') [[18.526697]]
('N91', 'N245') [[18.52634]]
('N125', 'N161') [[18.525555]]
('N53', 'N93') [[18.52471]]
('N179', 'N196') [[18.523548]]
('N193', 'N239') [[18.523384]]
('N13', 'N222') [[18.523226]]
('N42', 'N229') [[18.52298]]
('N35', 'N84') [[18.52231]]
('N0', 'N204') [[18.522066]]
('N35', 'N48') [[18.521532]]
('N139', 'N246') [[18.521494]]
('N91', 'N211') [[18.521442]]
('N64', 'N236') [[18.52096]]
('N194', 'N204') [[18.520931]]
('N40', 'N233') [[18.51905]]
('N35', 'N130') [[18.518875]]
('N147', 'N229') [[18.518494]]
('N63', 'N179') [[18.518484]]
('N11', 'N246') [[18.518461]]
('N114', 'N161') [[18.518389]]
('N123', 'N228') [[18.518028]]
('N13', 'N52') [[18.51727]]
('N1', 'N89') [[18.517265]]
('N53', 'N193') [[18.51705]]
('N122', 'N133') [[18.516085]]
('N201', 'N221') [[18.515911]]
('N113', 'N236') [[18.515652]]
('N109', 'N111') [[18.515593]]
('N59', 'N95') [[18.514267]]
('N151', 'N221') [[18.513824]]
('N60', 'N204') [[18.5128]]
('N85', 'N240') [[18.512764]]
('N32', 'N113') [[18.51163]]
('N63', 'N125') [[18.511562]]
('N185', 'N211') [[18.510757]]
('N23', 'N63') [[18.510191]]
('N139', 'N211') [[18.509321]]
('N63', 'N105') [[18.509037]]
('N110', 'N204') [[18.508718]]
('N229', 'N237') [[18.508541]]
('N161', 'N176') [[18.50826]]
('N163', 'N246') [[18.508234]]
('N36', 'N161') [[18.507797]]
('N35', 'N170') [[18.507414]]
('N113', 'N222') [[18.50693]]
('N11', 'N52') [[18.506556]]
('N158', 'N245') [[18.506054]]
('N84', 'N221') [[18.505693]]
('N93', 'N122') [[18.505543]]
('N23', 'N231') [[18.504877]]
('N23', 'N134') [[18.50455]]
('N34', 'N60') [[18.504227]]
('N9', 'N20') [[18.504227]]
('N193', 'N201') [[18.504076]]
('N64', 'N193') [[18.504072]]
('N146', 'N221') [[18.503468]]
('N23', 'N74') [[18.503424]]
('N42', 'N249') [[18.503344]]
('N129', 'N161') [[18.503311]]
('N11', 'N24') [[18.503288]]
('N20', 'N195') [[18.502867]]
('N51', 'N86') [[18.50233]]
('N108', 'N113') [[18.502153]]
('N83', 'N161') [[18.50206]]
('N108', 'N194') [[18.502045]]
('N52', 'N91') [[18.501606]]
('N203', 'N246') [[18.5004]]
('N129', 'N244') [[18.500292]]
('N40', 'N151') [[18.500017]]
('N170', 'N245') [[18.499763]]
('N91', 'N218') [[18.499702]]
('N52', 'N119') [[18.499552]]
('N51', 'N233') [[18.498894]]
('N108', 'N239') [[18.498642]]
('N108', 'N246') [[18.498085]]
('N85', 'N204') [[18.498001]]
('N170', 'N237') [[18.497883]]
('N151', 'N193') [[18.497738]]
('N179', 'N236') [[18.497519]]
('N42', 'N233') [[18.497364]]
('N110', 'N136') [[18.497175]]
('N195', 'M0P1') [[18.49703]]
('N193', 'N242') [[18.49589]]
('N56', 'N109') [[18.494947]]
('N78', 'N122') [[18.494806]]
('N60', 'N142') [[18.494766]]
('N63', 'N188') [[18.4934]]
('N70', 'N83') [[18.493338]]
('N109', 'N155') [[18.493074]]
('N43', 'N203') [[18.492876]]
('N24', 'N52') [[18.4926]]
('N223', 'N246') [[18.492569]]
('N122', 'N155') [[18.49215]]
('N52', 'N186') [[18.491558]]
('N122', 'N135') [[18.491405]]
('N204', 'N233') [[18.490776]]
('N51', 'N59') [[18.490665]]
('N63', 'N114') [[18.490366]]
('N54', 'N63') [[18.490175]]
('N130', 'N151') [[18.489952]]
('N84', 'N204') [[18.489807]]
('N95', 'N108') [[18.489574]]
('N33', 'N110') [[18.48937]]
('N1', 'N193') [[18.488853]]
('N1', 'N237') [[18.48858]]
('N83', 'N179') [[18.488228]]
('N104', 'N246') [[18.488216]]
('N64', 'N249') [[18.487682]]
('N63', 'N129') [[18.487387]]
('N129', 'N134') [[18.487108]]
('N0', 'N244') [[18.486927]]
('N42', 'N78') [[18.486221]]
('N134', 'N193') [[18.485994]]
('N83', 'N140') [[18.485952]]
('N95', 'N193') [[18.48569]]
('N188', 'N246') [[18.484013]]
('N95', 'N139') [[18.483858]]
('N51', 'N85') [[18.483831]]
('N60', 'N236') [[18.4838]]
('N122', 'N164') [[18.483723]]
('N161', 'N248') [[18.483303]]
('N101', 'N193') [[18.482965]]
('N32', 'N179') [[18.482735]]
('N158', 'N246') [[18.482693]]
('N161', 'N251') [[18.482536]]
('N18', 'N233') [[18.481594]]
('N113', 'N130') [[18.481512]]
('N203', 'N228') [[18.4814]]
('N34', 'N253') [[18.48098]]
('N186', 'N250') [[18.480885]]
('N95', 'M0P1') [[18.480864]]
('N133', 'N195') [[18.480246]]
('N179', 'N245') [[18.480215]]
('N155', 'N195') [[18.47992]]
('N136', 'N193') [[18.478811]]
('N32', 'N206') [[18.478703]]
('N20', 'N246') [[18.478577]]
('N42', 'N244') [[18.47829]]
('N83', 'N108') [[18.478258]]
('N4', 'N233') [[18.478207]]
('N52', 'N246') [[18.477371]]
('N138', 'N230') [[18.477024]]
('N110', 'N141') [[18.476892]]
('N52', 'N64') [[18.476707]]
('N110', 'N229') [[18.476425]]
('N186', 'N253') [[18.476274]]
('N59', 'N138') [[18.47542]]
('N139', 'N222') [[18.47508]]
('N95', 'N99') [[18.474953]]
('N32', 'N116') [[18.474764]]
('N138', 'N218') [[18.474682]]
('N42', 'N113') [[18.474499]]
('N40', 'N244') [[18.474321]]
('N23', 'N153') [[18.474043]]
('N18', 'N229') [[18.473942]]
('N154', 'N204') [[18.473642]]
('N106', 'N109') [[18.473495]]
('N42', 'N218') [[18.473276]]
('N88', 'N106') [[18.473137]]
('N88', 'N161') [[18.472982]]
('N133', 'N162') [[18.472404]]
('N30', 'N195') [[18.471605]]
('N33', 'N91') [[18.471554]]
('N70', 'N158') [[18.470848]]
('N113', 'N143') [[18.470846]]
('N32', 'N50') [[18.470806]]
('N34', 'N146') [[18.470692]]
('N23', 'N31') [[18.470667]]
('N104', 'N133') [[18.470537]]
('N11', 'N217') [[18.470163]]
('N42', 'N64') [[18.469343]]
('N125', 'N178') [[18.469244]]
('N34', 'N105') [[18.468765]]
('N53', 'N236') [[18.468584]]
('N34', 'N161') [[18.468367]]
('N51', 'N122') [[18.467682]]
('N70', 'N161') [[18.467237]]
('N143', 'N179') [[18.467108]]
