('M0P1', 'M0P2') [[79.52961]]
('N197', 'N231') [[18.168787]]
('N27', 'N202') [[18.167925]]
('N92', 'N125') [[18.16609]]
('N14', 'N125') [[18.157673]]
('N125', 'N140') [[18.156658]]
('N151', 'N194') [[18.153612]]
('N25', 'N157') [[18.153038]]
('N3', 'N155') [[18.149897]]
('N140', 'N192') [[18.148731]]
('N112', 'N171') [[18.14625]]
('N14', 'N160') [[18.144035]]
('N168', 'N197') [[18.142004]]
('N14', 'N79') [[18.140572]]
('N27', 'N191') [[18.13874]]
('N127', 'N140') [[18.137249]]
('N86', 'N129') [[18.130886]]
('N160', 'N194') [[18.130388]]
('N99', 'N112') [[18.12923]]
('N54', 'N96') [[18.128592]]
('N197', 'N226') [[18.127695]]
('N0', 'N40') [[18.124102]]
('N59', 'N192') [[18.12407]]
('N125', 'N231') [[18.121897]]
('N202', 'N251') [[18.118973]]
('N86', 'N155') [[18.118477]]
('N50', 'N201') [[18.115562]]
('N41', 'N56') [[18.114637]]
('N123', 'N201') [[18.112879]]
('N112', 'N151') [[18.112595]]
('N112', 'N169') [[18.110916]]
('N2', 'N123') [[18.110428]]
('N98', 'N123') [[18.10151]]
('N81', 'N197') [[18.100597]]
('N56', 'N129') [[18.10035]]
('N41', 'N93') [[18.099594]]
('N197', 'N217') [[18.098785]]
('N93', 'N129') [[18.095984]]
('N59', 'N129') [[18.093874]]
('N41', 'N81') [[18.09385]]
('N140', 'N160') [[18.093508]]
('N40', 'N157') [[18.089787]]
('N113', 'N151') [[18.082083]]
('N27', 'N79') [[18.081861]]
('N17', 'N34') [[18.080942]]
('N7', 'N27') [[18.080584]]
('N166', 'N201') [[18.08013]]
('N54', 'N140') [[18.077122]]
('N140', 'N246') [[18.073776]]
('N25', 'N125') [[18.072393]]
('N140', 'N190') [[18.072285]]
('N150', 'N151') [[18.069714]]
('N140', 'N167') [[18.069233]]
('N86', 'N184') [[18.069202]]
('N3', 'N27') [[18.067923]]
('N107', 'N109') [[18.066769]]
('N14', 'N113') [[18.066044]]
('N113', 'N201') [[18.064089]]
('N173', 'N226') [[18.062956]]
('N109', 'N245') [[18.061975]]
('N8', 'N151') [[18.057198]]
('N41', 'N226') [[18.055079]]
('N106', 'N201') [[18.055012]]
('N50', 'N204') [[18.054148]]
('N102', 'N123') [[18.052692]]
('N55', 'N197') [[18.051458]]
('N14', 'N140') [[18.050905]]
('N125', 'N148') [[18.05006]]
('N35', 'N151') [[18.04916]]
('N1', 'N140') [[18.04764]]
('N66', 'N140') [[18.047298]]
('N99', 'N140') [[18.04652]]
('N160', 'N201') [[18.045704]]
('N150', 'N194') [[18.043964]]
('N35', 'N129') [[18.042616]]
('N27', 'N82') [[18.042168]]
('N13', 'N111') [[18.041796]]
('N96', 'N112') [[18.040989]]
('N138', 'N201') [[18.040924]]
('N125', 'N196') [[18.040333]]
('N50', 'N190') [[18.040293]]
('N192', 'M0P1') [[18.04027]]
('N102', 'N107') [[18.039896]]
('N116', 'N160') [[18.035358]]
('N27', 'N253') [[18.03533]]
('N166', 'N190') [[18.035212]]
('N0', 'N112') [[18.032745]]
('N84', 'N96') [[18.0323]]
('N27', 'N50') [[18.032228]]
('N27', 'N112') [[18.028093]]
('N34', 'N74') [[18.02765]]
('N81', 'N99') [[18.02685]]
('N201', 'N247') [[18.026632]]
('N14', 'N111') [[18.026617]]
('N25', 'N86') [[18.026005]]
('N151', 'N172') [[18.025599]]
('N0', 'N81') [[18.025387]]
('N54', 'N99') [[18.023424]]
('N66', 'N81') [[18.022524]]
('N44', 'N211') [[18.021063]]
('N50', 'N140') [[18.020948]]
('N150', 'N201') [[18.020166]]
('N8', 'N79') [[18.01983]]
('N96', 'N197') [[18.019806]]
('N55', 'N166') [[18.018667]]
('N79', 'N190') [[18.018053]]
('N34', 'N112') [[18.017897]]
('N79', 'N81') [[18.017876]]
('N204', 'N213') [[18.015112]]
('N127', 'N192') [[18.014683]]
('N81', 'N113') [[18.014679]]
('N160', 'N218') [[18.012722]]
('N125', 'N245') [[18.012028]]
('N14', 'N109') [[18.011074]]
('N109', 'N179') [[18.010328]]
('N125', 'N194') [[18.01014]]
('N96', 'N107') [[18.007921]]
('N111', 'N201') [[18.007687]]
('N0', 'N2') [[18.00654]]
('N96', 'N151') [[18.006275]]
('N41', 'N79') [[18.006098]]
('N34', 'N44') [[18.005852]]
('N38', 'N166') [[18.002008]]
('N113', 'N231') [[18.001495]]
('N106', 'N113') [[18.000978]]
('N85', 'N233') [[18.00081]]
('N19', 'N30') [[17.999651]]
('N38', 'N201') [[17.999285]]
('N129', 'N160') [[17.999182]]
('N71', 'N155') [[17.998995]]
('N84', 'N113') [[17.998852]]
('N166', 'N192') [[17.99858]]
('N0', 'N218') [[17.997726]]
('N160', 'N179') [[17.992043]]
('N0', 'N34') [[17.991337]]
('N125', 'N150') [[17.991077]]
('N155', 'N165') [[17.990206]]
('N84', 'N194') [[17.990042]]
('N192', 'N217') [[17.98957]]
('N25', 'N66') [[17.988747]]
('N95', 'N125') [[17.988096]]
('N27', 'N231') [[17.987026]]
('N156', 'N157') [[17.986176]]
('N151', 'N227') [[17.984772]]
('N74', 'N201') [[17.983728]]
('N54', 'N109') [[17.981112]]
('N34', 'N202') [[17.979523]]
('N14', 'N201') [[17.979248]]
('N27', 'N86') [[17.979021]]
('N79', 'N156') [[17.978092]]
('N155', 'N160') [[17.97799]]
('N86', 'N138') [[17.977789]]
('N89', 'N231') [[17.975035]]
('N0', 'N245') [[17.974466]]
('N8', 'N201') [[17.972635]]
('N99', 'N113') [[17.97094]]
('N71', 'N160') [[17.96973]]
('N35', 'N192') [[17.969591]]
('N123', 'N173') [[17.969124]]
('N138', 'N166') [[17.96839]]
('N81', 'N155') [[17.966337]]
('N2', 'N231') [[17.966024]]
('N49', 'N125') [[17.96543]]
('N27', 'N240') [[17.96412]]
('N84', 'N226') [[17.963394]]
('N129', 'N192') [[17.961372]]
('N8', 'N157') [[17.960417]]
('N27', 'N129') [[17.959953]]
('N27', 'N44') [[17.959532]]
('N151', 'N160') [[17.959524]]
('N74', 'N107') [[17.959427]]
('N41', 'N96') [[17.959202]]
('N125', 'N155') [[17.958578]]
('N56', 'N231') [[17.957132]]
('N15', 'N202') [[17.9559]]
('N41', 'N197') [[17.955826]]
('N50', 'N79') [[17.955303]]
('N15', 'N112') [[17.954542]]
('N23', 'N192') [[17.95453]]
('N151', 'N157') [[17.953705]]
('N16', 'N125') [[17.953506]]
('N79', 'N253') [[17.951897]]
('N81', 'N151') [[17.951443]]
('N125', 'N197') [[17.949993]]
('N25', 'N123') [[17.949574]]
('N123', 'N192') [[17.948385]]
('N99', 'N154') [[17.948023]]
('N30', 'N111') [[17.947678]]
('N120', 'N140') [[17.94669]]
('N95', 'N112') [[17.946648]]
('N2', 'N79') [[17.946083]]
('N0', 'N204') [[17.944748]]
('N140', 'N194') [[17.94442]]
('N59', 'N123') [[17.94381]]
('N72', 'N94') [[17.94374]]
('N27', 'N89') [[17.94264]]
('N96', 'N121') [[17.942375]]
('N55', 'N155') [[17.942142]]
('N188', 'N201') [[17.941637]]
('N30', 'N246') [[17.94026]]
('N46', 'N98') [[17.940138]]
('N160', 'N191') [[17.939705]]
('N240', 'N245') [[17.936346]]
('N86', 'N202') [[17.936209]]
('N41', 'N104') [[17.93542]]
('N129', 'N157') [[17.9348]]
('N79', 'N167') [[17.934023]]
('N113', 'N192') [[17.932293]]
('N74', 'N140') [[17.93081]]
('N14', 'N107') [[17.929873]]
('N112', 'N190') [[17.929478]]
('N46', 'N86') [[17.929085]]
('N66', 'N155') [[17.928036]]
('N44', 'N201') [[17.927185]]
('N14', 'N184') [[17.925938]]
('N96', 'N127') [[17.925592]]
('N14', 'N116') [[17.925438]]
('N79', 'N154') [[17.92346]]
('N112', 'N222') [[17.920013]]
('N19', 'N112') [[17.919218]]
('N15', 'N151') [[17.91907]]
('N123', 'N184') [[17.918453]]
('N179', 'N197') [[17.917324]]
('N140', 'N226') [[17.916653]]
('N27', 'N158') [[17.916245]]
('N1', 'N197') [[17.915934]]
('N27', 'N120') [[17.915607]]
('N0', 'N123') [[17.914026]]
('N86', 'N123') [[17.913555]]
('N148', 'N204') [[17.913513]]
('N140', 'N179') [[17.913206]]
('N66', 'N194') [[17.912275]]
('N55', 'N129') [[17.911592]]
('N6', 'N81') [[17.910345]]
('N14', 'N94') [[17.908594]]
('N15', 'N160') [[17.90557]]
('N74', 'N160') [[17.903906]]
('N38', 'N129') [[17.902674]]
('N157', 'N158') [[17.901936]]
('N55', 'N109') [[17.900433]]
('N81', 'N138') [[17.899912]]
('N79', 'N123') [[17.89892]]
('N23', 'N123') [[17.898117]]
('N30', 'N201') [[17.897972]]
('N41', 'N173') [[17.897234]]
('N107', 'N166') [[17.897146]]
('N123', 'N179') [[17.896908]]
('N14', 'N250') [[17.896399]]
('N109', 'N168') [[17.896128]]
('N140', 'N248') [[17.894909]]
('N6', 'N84') [[17.894287]]
('N44', 'N161') [[17.89367]]
('N154', 'N226') [[17.892384]]
('N14', 'N50') [[17.8922]]
('N15', 'N201') [[17.89167]]
('N29', 'N96') [[17.8913]]
('N35', 'N155') [[17.890196]]
('N81', 'N167') [[17.889898]]
('N113', 'N161') [[17.88983]]
('N168', 'N251') [[17.889654]]
('N25', 'N56') [[17.889317]]
('N94', 'N240') [[17.888294]]
('N0', 'N157') [[17.888115]]
('N107', 'N197') [[17.885693]]
('N0', 'N138') [[17.885506]]
('N14', 'N104') [[17.883747]]
('N66', 'N123') [[17.883667]]
('N22', 'N79') [[17.883604]]
('N197', 'N253') [[17.883322]]
('N24', 'N197') [[17.883026]]
('N30', 'N40') [[17.881828]]
('N59', 'N125') [[17.881044]]
('N146', 'N201') [[17.881025]]
('N96', 'N201') [[17.880573]]
('N94', 'N192') [[17.879646]]
('N113', 'N155') [[17.87925]]
('N173', 'N192') [[17.879145]]
('N113', 'N140') [[17.878956]]
('N112', 'N192') [[17.877699]]
('N35', 'N125') [[17.876984]]
('N152', 'N160') [[17.876923]]
('N56', 'N194') [[17.87539]]
('N40', 'N94') [[17.873728]]
('N62', 'N129') [[17.872469]]
('N123', 'N204') [[17.872398]]
('N55', 'N201') [[17.871914]]
('N140', 'N247') [[17.87092]]
('N74', 'N86') [[17.87047]]
('N123', 'M0P1') [[17.870403]]
('N151', 'N154') [[17.870293]]
('N157', 'N169') [[17.86889]]
('N27', 'N156') [[17.868715]]
('N8', 'N202') [[17.868143]]
('N201', 'N218') [[17.86795]]
('N201', 'N232') [[17.86771]]
('N86', 'N197') [[17.867699]]
('N14', 'N194') [[17.867691]]
('N160', 'N226') [[17.867474]]
('N27', 'N140') [[17.866486]]
('N25', 'N108') [[17.86583]]
('N130', 'N140') [[17.865149]]
('N192', 'N246') [[17.864424]]
('N94', 'N201') [[17.864372]]
('N40', 'N156') [[17.8638]]
('N86', 'N201') [[17.863306]]
('N108', 'N179') [[17.862068]]
('N30', 'N107') [[17.861202]]
('N111', 'N215') [[17.86066]]
('N18', 'N201') [[17.860407]]
('N73', 'N120') [[17.86012]]
('N54', 'N113') [[17.859455]]
('N44', 'N113') [[17.859074]]
('N25', 'N83') [[17.858593]]
('N8', 'N33') [[17.858372]]
('N8', 'N112') [[17.856575]]
('N35', 'N157') [[17.855925]]
('N151', 'N226') [[17.854305]]
('N92', 'N140') [[17.85402]]
('N44', 'N179') [[17.853914]]
('N86', 'N204') [[17.853863]]
('N86', 'N96') [[17.85357]]
('N155', 'N201') [[17.853334]]
('N168', 'N192') [[17.853306]]
('N129', 'N140') [[17.852812]]
('N81', 'N106') [[17.85266]]
('N72', 'N140') [[17.852562]]
('N0', 'N159') [[17.852528]]
('N83', 'N109') [[17.851898]]
('N123', 'N225') [[17.851425]]
('N7', 'N79') [[17.851295]]
('N166', 'N174') [[17.851242]]
('N151', 'N215') [[17.850904]]
('N25', 'N231') [[17.84986]]
('N153', 'N231') [[17.848831]]
('N27', 'N56') [[17.848606]]
('N182', 'N247') [[17.848576]]
('N204', 'N245') [[17.848305]]
('N107', 'N129') [[17.848124]]
('N107', 'N192') [[17.847782]]
('N79', 'N99') [[17.847515]]
('N112', 'N191') [[17.847088]]
('N89', 'N218') [[17.845484]]
('N56', 'N79') [[17.844755]]
('N75', 'N192') [[17.844494]]
('N0', 'N118') [[17.842646]]
('N8', 'N111') [[17.842474]]
('N84', 'N129') [[17.842459]]
('N129', 'N197') [[17.842371]]
('N66', 'N127') [[17.842064]]
('N7', 'N125') [[17.841953]]
('N35', 'N165') [[17.841541]]
('N44', 'N140') [[17.841244]]
('N46', 'N129') [[17.841146]]
('N0', 'N55') [[17.8408]]
('N55', 'N140') [[17.840027]]
('N102', 'N201') [[17.83886]]
('N84', 'N235') [[17.838852]]
('N138', 'N194') [[17.83882]]
('N27', 'N161') [[17.838728]]
('N41', 'N140') [[17.838034]]
('N129', 'N169') [[17.837109]]
('N96', 'N202') [[17.837069]]
('N194', 'N222') [[17.83684]]
('N79', 'N174') [[17.836256]]
('N0', 'N172') [[17.835714]]
('N164', 'N201') [[17.835411]]
('N103', 'N112') [[17.834866]]
('N40', 'N123') [[17.834818]]
('N27', 'N113') [[17.834518]]
('N6', 'N151') [[17.833897]]
('N66', 'N173') [[17.831652]]
('N41', 'N192') [[17.831533]]
('N197', 'N201') [[17.831345]]
('N86', 'N247') [[17.830637]]
('N81', 'N112') [[17.829868]]
('N190', 'N245') [[17.828733]]
('N113', 'N120') [[17.828531]]
('N102', 'N140') [[17.827724]]
('N94', 'N250') [[17.82769]]
('N15', 'N108') [[17.826544]]
('N129', 'N190') [[17.826445]]
('N44', 'N109') [[17.824501]]
('N34', 'N192') [[17.824171]]
('N106', 'N123') [[17.823902]]
('N160', 'N197') [[17.823677]]
('N160', 'N169') [[17.823442]]
('N123', 'N157') [[17.822527]]
('N2', 'N148') [[17.82252]]
('N157', 'N173') [[17.822449]]
('N8', 'N123') [[17.821926]]
('N2', 'N197') [[17.820852]]
('N99', 'N231') [[17.820234]]
('N140', 'N171') [[17.81997]]
('N35', 'N92') [[17.819553]]
('N63', 'N79') [[17.818956]]
('N40', 'N204') [[17.81872]]
('N0', 'N202') [[17.818136]]
('N123', 'N250') [[17.817513]]
('N44', 'N245') [[17.816935]]
('N36', 'N197') [[17.816338]]
('N22', 'N190') [[17.816292]]
('N25', 'N138') [[17.816238]]
('N118', 'N197') [[17.816109]]
('N157', 'N225') [[17.815777]]
('N40', 'N129') [[17.814827]]
('N96', 'N157') [[17.814522]]
('N50', 'N157') [[17.813345]]
('N25', 'N168') [[17.813171]]
('N25', 'N96') [[17.812878]]
('N116', 'N167') [[17.811993]]
('N107', 'N140') [[17.811613]]
('N160', 'N208') [[17.810669]]
('N93', 'N94') [[17.809263]]
('N96', 'N217') [[17.809109]]
('N21', 'N129') [[17.808493]]
('N201', 'N231') [[17.807915]]
('N73', 'N253') [[17.807753]]
('N6', 'N172') [[17.806477]]
('N6', 'N192') [[17.805317]]
('N148', 'N151') [[17.805147]]
('N174', 'N194') [[17.804594]]
('N156', 'N179') [[17.804455]]
('N27', 'N54') [[17.803772]]
('N118', 'N226') [[17.803736]]
('N179', 'N190') [[17.80244]]
('N123', 'N246') [[17.801874]]
('N113', 'N125') [[17.80161]]
('N23', 'N150') [[17.801231]]
('N190', 'N208') [[17.800879]]
('N160', 'N196') [[17.800428]]
('N54', 'N55') [[17.799496]]
('N50', 'N111') [[17.798912]]
('N2', 'N151') [[17.79872]]
('N14', 'N25') [[17.798468]]
('N141', 'N202') [[17.798016]]
('N123', 'N151') [[17.797947]]
('N127', 'N217') [[17.797464]]
('N142', 'N192') [[17.797388]]
('N0', 'N240') [[17.79719]]
('N55', 'N235') [[17.796011]]
('N116', 'N202') [[17.795933]]
('N17', 'N81') [[17.793745]]
('N66', 'N226') [[17.79354]]
('N15', 'N196') [[17.79305]]
('N79', 'N222') [[17.79235]]
('N40', 'N140') [[17.791958]]
('N109', 'M0P2') [[17.791498]]
('N166', 'N179') [[17.79124]]
('N57', 'N166') [[17.79063]]
('N50', 'N138') [[17.790604]]
('N81', 'N104') [[17.789837]]
('N165', 'N237') [[17.78956]]
('N25', 'N129') [[17.789114]]
('N7', 'N192') [[17.788843]]
('N27', 'N34') [[17.788742]]
('N31', 'N166') [[17.78846]]
('N49', 'N155') [[17.78743]]
('N8', 'N222') [[17.787182]]
('N51', 'N107') [[17.786858]]
('N50', 'N217') [[17.78654]]
('N120', 'N123') [[17.78527]]
('N125', 'N180') [[17.784554]]
('N60', 'N226') [[17.784525]]
('N112', 'N140') [[17.783606]]
('N27', 'N160') [[17.783007]]
('N66', 'N112') [[17.78259]]
('N41', 'N194') [[17.782364]]
('N27', 'N187') [[17.782192]]
('N40', 'N104') [[17.781986]]
('N81', 'N205') [[17.781834]]
('N151', 'N196') [[17.781805]]
('N134', 'N196') [[17.781454]]
('N153', 'N226') [[17.779575]]
('N71', 'N125') [[17.779272]]
('N35', 'N201') [[17.77895]]
('N106', 'N125') [[17.778938]]
('N108', 'N125') [[17.777906]]
('N130', 'N253') [[17.777893]]
('N24', 'N107') [[17.777605]]
('N22', 'N157') [[17.777058]]
('N109', 'N123') [[17.775839]]
('N15', 'N155') [[17.775793]]
('N130', 'N197') [[17.773846]]
('N150', 'N165') [[17.773521]]
('N111', 'N129') [[17.772366]]
('N46', 'N79') [[17.772163]]
('N103', 'N155') [[17.77213]]
('N86', 'N112') [[17.771711]]
('N203', 'N246') [[17.77117]]
('N96', 'N226') [[17.770693]]
('N0', 'N190') [[17.7702]]
('N96', 'N108') [[17.769558]]
('N13', 'N96') [[17.769474]]
('N25', 'N121') [[17.769445]]
('N0', 'N6') [[17.769194]]
('N125', 'N201') [[17.768034]]
('N157', 'N160') [[17.767452]]
('N140', 'N207') [[17.766754]]
('N79', 'N194') [[17.76599]]
('N30', 'N123') [[17.765371]]
('N8', 'N184') [[17.764936]]
('N74', 'N130') [[17.764706]]
('N155', 'N237') [[17.762936]]
('N146', 'N246') [[17.762753]]
('N160', 'N217') [[17.762693]]
('N0', 'N25') [[17.762556]]
('N158', 'N226') [[17.761642]]
('N156', 'N201') [[17.761547]]
('N116', 'N197') [[17.761114]]
('N151', 'N167') [[17.760826]]
('N50', 'N129') [[17.759932]]
('N30', 'N168') [[17.759325]]
('N14', 'N192') [[17.758772]]
('N125', 'N151') [[17.75852]]
('N50', 'N229') [[17.758413]]
('N111', 'N113') [[17.75798]]
('N50', 'N210') [[17.757313]]
('N1', 'N66') [[17.757017]]
('N35', 'N247') [[17.756666]]
('N201', 'N250') [[17.756624]]
('N15', 'N72') [[17.756151]]
('N27', 'N81') [[17.75587]]
('N92', 'N151') [[17.755203]]
('N108', 'N129') [[17.754433]]
('N40', 'N66') [[17.75424]]
('N134', 'N148') [[17.754063]]
('N43', 'N81') [[17.75335]]
('N107', 'N180') [[17.753326]]
('N44', 'N125') [[17.752518]]
('N13', 'N34') [[17.752405]]
('N30', 'N197') [[17.751986]]
('N6', 'N71') [[17.750652]]
('N56', 'N226') [[17.750635]]
('N98', 'N129') [[17.74926]]
('N112', 'N160') [[17.749046]]
('N226', 'N231') [[17.748857]]
('N66', 'N96') [[17.748737]]
('N55', 'N220') [[17.747135]]
('N51', 'N179') [[17.746792]]
('N13', 'N231') [[17.746607]]
('N131', 'N246') [[17.746393]]
('N50', 'N226') [[17.745472]]
('N66', 'N99') [[17.745365]]
('N79', 'N201') [[17.745138]]
('N107', 'N179') [[17.74465]]
('N81', 'N231') [[17.744623]]
('N111', 'N140') [[17.744558]]
('N0', 'N208') [[17.744547]]
('N66', 'N160') [[17.744322]]
('N246', 'N253') [[17.744251]]
('N81', 'N173') [[17.744204]]
('N104', 'N150') [[17.743483]]
('N66', 'N125') [[17.742773]]
('N140', 'N174') [[17.742546]]
('N79', 'N96') [[17.742277]]
('N111', 'N151') [[17.742247]]
('N50', 'N231') [[17.741684]]
('N155', 'N202') [[17.741287]]
('N165', 'N201') [[17.73971]]
('N204', 'N214') [[17.738995]]
('N86', 'N141') [[17.738577]]
('N40', 'N50') [[17.738285]]
('N27', 'N201') [[17.737782]]
('N81', 'N177') [[17.737198]]
('N103', 'N192') [[17.736881]]
('N1', 'N217') [[17.736609]]
('N33', 'N123') [[17.736382]]
('N102', 'N129') [[17.736214]]
('N97', 'N231') [[17.736078]]
('N75', 'N138') [[17.735945]]
('N34', 'N218') [[17.735746]]
('N108', 'N112') [[17.73525]]
('N108', 'N181') [[17.735006]]
('N44', 'N204') [[17.734644]]
('N50', 'N169') [[17.734308]]
('N23', 'N202') [[17.73323]]
('N102', 'N174') [[17.732924]]
('N35', 'N81') [[17.732515]]
('N157', 'N201') [[17.73251]]
('N50', 'N89') [[17.731909]]
('N98', 'N140') [[17.7319]]
('N54', 'N155') [[17.73177]]
('N86', 'N165') [[17.730804]]
('N160', 'N165') [[17.730347]]
('N83', 'N123') [[17.730347]]
('N109', 'N113') [[17.729952]]
('N84', 'N192') [[17.729628]]
('N14', 'N33') [[17.729433]]
('N154', 'N192') [[17.729126]]
('N125', 'N179') [[17.728361]]
('N40', 'N151') [[17.727722]]
('N156', 'N246') [[17.726906]]
('N157', 'N217') [[17.72671]]
('N99', 'N239') [[17.725851]]
('N95', 'N179') [[17.725475]]
('N192', 'N213') [[17.724358]]
('N130', 'N247') [[17.723902]]
('N157', 'N208') [[17.72386]]
('N76', 'N109') [[17.722256]]
('N56', 'N96') [[17.721909]]
('N123', 'N146') [[17.721767]]
('N15', 'N140') [[17.721487]]
('N96', 'N125') [[17.721455]]
('N125', 'N157') [[17.721357]]
('N25', 'N155') [[17.721172]]
('N89', 'N129') [[17.721062]]
('N168', 'N191') [[17.720982]]
('N27', 'N46') [[17.720676]]
('N15', 'N116') [[17.720669]]
('N154', 'N246') [[17.720537]]
('N112', 'N197') [[17.720058]]
('N129', 'N232') [[17.719955]]
('N15', 'N99') [[17.719936]]
('N27', 'N246') [[17.71968]]
('N116', 'N125') [[17.718939]]
('N50', 'N235') [[17.71874]]
('N34', 'N154') [[17.718058]]
('N179', 'N231') [[17.717455]]
('N44', 'N192') [[17.717115]]
('N120', 'N201') [[17.716923]]
('N140', 'N155') [[17.716778]]
('N41', 'N168') [[17.716616]]
('N60', 'N173') [[17.716383]]
('N151', 'N192') [[17.715939]]
('N29', 'N112') [[17.715523]]
('N150', 'N240') [[17.715122]]
('N2', 'N40') [[17.71415]]
('N118', 'N235') [[17.713963]]
('N86', 'N107') [[17.71381]]
('N25', 'N160') [[17.713205]]
('N119', 'N151') [[17.713017]]
('N85', 'N160') [[17.712963]]
('N151', 'N173') [[17.712812]]
('N92', 'N130') [[17.71147]]
('N27', 'N166') [[17.711365]]
('N132', 'N197') [[17.711292]]
('N155', 'N173') [[17.711224]]
('N98', 'N190') [[17.71112]]
('N140', 'N151') [[17.710545]]
('N94', 'N159') [[17.710535]]
('N172', 'N194') [[17.710518]]
('N35', 'N202') [[17.710392]]
('N103', 'N201') [[17.709562]]
('N112', 'N201') [[17.709227]]
('N35', 'N66') [[17.709145]]
('N55', 'N157') [[17.708847]]
('N54', 'N148') [[17.70871]]
('N58', 'N81') [[17.708557]]
('N25', 'N201') [[17.708513]]
('N75', 'N112') [[17.708158]]
('N150', 'N157') [[17.707966]]
('N96', 'N118') [[17.707644]]
('N7', 'N50') [[17.707584]]
('N53', 'N140') [[17.70754]]
('N50', 'N62') [[17.706837]]
('N107', 'N184') [[17.706745]]
('N27', 'N174') [[17.706635]]
('N77', 'N201') [[17.706608]]
('N6', 'N35') [[17.706041]]
('N71', 'N184') [[17.706026]]
('N86', 'N108') [[17.705652]]
('N15', 'N73') [[17.70535]]
('N30', 'N118') [[17.70501]]
('N116', 'N157') [[17.704594]]
('N125', 'N222') [[17.703411]]
('N50', 'N130') [[17.702978]]
('N41', 'N112') [[17.7028]]
('N27', 'N204') [[17.702084]]
('N84', 'N253') [[17.701805]]
('N40', 'N160') [[17.701668]]
('N106', 'N111') [[17.701212]]
('N120', 'N184') [[17.70065]]
('N190', 'N207') [[17.700344]]
('N140', 'N156') [[17.700264]]
('N79', 'N171') [[17.69998]]
('N160', 'N215') [[17.699389]]
('N112', 'N165') [[17.698713]]
('N102', 'N160') [[17.69773]]
('N154', 'N160') [[17.697647]]
('N27', 'N85') [[17.697548]]
('N96', 'N129') [[17.697535]]
('N79', 'N86') [[17.697016]]
('N66', 'N72') [[17.696823]]
('N140', 'N154') [[17.69659]]
('N27', 'N247') [[17.694435]]
('N15', 'N66') [[17.694403]]
('N0', 'N50') [[17.693039]]
('N50', 'N168') [[17.692986]]
