('M0P1', 'M0P2') [[25.54051]]
('N36', 'N211') [[13.705135]]
('N176', 'N215') [[13.703879]]
('N90', 'N126') [[13.703279]]
('N126', 'N252') [[13.70298]]
('N75', 'N112') [[13.70252]]
('N99', 'N146') [[13.701774]]
('N90', 'N189') [[13.699218]]
('N119', 'N133') [[13.6973095]]
('N3', 'N133') [[13.696448]]
('N177', 'N185') [[13.696443]]
('N195', 'N240') [[13.695895]]
('N49', 'N185') [[13.695682]]
('N10', 'N90') [[13.695626]]
('N157', 'N176') [[13.694462]]
('N58', 'N133') [[13.694024]]
('N55', 'N91') [[13.693938]]
('N1', 'N176') [[13.693716]]
('N96', 'N195') [[13.692806]]
('N116', 'N244') [[13.69278]]
('N88', 'N91') [[13.692041]]
('N112', 'N231') [[13.691873]]
('N67', 'N252') [[13.69138]]
('N128', 'N223') [[13.688013]]
('N244', 'N253') [[13.688007]]
('N36', 'N61') [[13.687483]]
('N133', 'N186') [[13.686893]]
('N3', 'N116') [[13.686223]]
('N1', 'N133') [[13.686133]]
('N177', 'N249') [[13.685925]]
('N134', 'N185') [[13.683737]]
('N36', 'N83') [[13.681744]]
('N18', 'N99') [[13.681317]]
('N4', 'N55') [[13.680969]]
('N36', 'N221') [[13.679638]]
('N119', 'N195') [[13.679147]]
('N165', 'N185') [[13.677942]]
('N49', 'N165') [[13.677603]]
('N1', 'N49') [[13.67754]]
('N2', 'N176') [[13.67409]]
('N36', 'N176') [[13.673784]]
('N75', 'N206') [[13.673398]]
('N135', 'N251') [[13.672516]]
('N49', 'N128') [[13.670784]]
('N85', 'N177') [[13.670293]]
('N165', 'M0P1') [[13.66976]]
('N99', 'N185') [[13.6690035]]
('N231', 'N232') [[13.668781]]
('N57', 'N243') [[13.668768]]
('N36', 'N80') [[13.668662]]
('N71', 'N177') [[13.668018]]
('N133', 'N244') [[13.66744]]
('N29', 'N231') [[13.667223]]
('N83', 'N253') [[13.667173]]
('N54', 'N177') [[13.667157]]
('N2', 'N231') [[13.666856]]
('N90', 'N177') [[13.666413]]
('N143', 'N177') [[13.664453]]
('N2', 'N243') [[13.664306]]
('N35', 'N96') [[13.664072]]
('N36', 'N38') [[13.663477]]
('N67', 'N185') [[13.662588]]
('N90', 'N228') [[13.662409]]
('N151', 'N220') [[13.661948]]
('N127', 'N133') [[13.660622]]
('N226', 'N231') [[13.660478]]
('N2', 'N177') [[13.659583]]
('N128', 'N195') [[13.658004]]
('N53', 'N183') [[13.65792]]
('N49', 'N142') [[13.657794]]
('N176', 'N251') [[13.65729]]
('N18', 'N206') [[13.656933]]
('N4', 'N177') [[13.65688]]
('N90', 'N206') [[13.656104]]
('N94', 'N243') [[13.655862]]
('N19', 'N177') [[13.654591]]
('N57', 'N177') [[13.654027]]
('N8', 'N253') [[13.653107]]
('N170', 'N220') [[13.65164]]
('N185', 'N246') [[13.650009]]
('N133', 'N176') [[13.64985]]
('N231', 'N237') [[13.649587]]
('N53', 'N249') [[13.6495]]
('N99', 'N207') [[13.64943]]
('N35', 'N177') [[13.649216]]
('N0', 'N133') [[13.647029]]
('N137', 'N177') [[13.6470175]]
('N9', 'N53') [[13.646982]]
('N238', 'N243') [[13.646716]]
('N23', 'N36') [[13.644778]]
('N128', 'N226') [[13.644458]]
('N133', 'N146') [[13.644238]]
('N126', 'N133') [[13.644082]]
('N58', 'N137') [[13.64333]]
('N36', 'N167') [[13.642322]]
('N39', 'N231') [[13.642229]]
('N1', 'N195') [[13.641376]]
('N90', 'N237') [[13.641314]]
('N36', 'N132') [[13.640034]]
('N13', 'N57') [[13.639124]]
('N53', 'N211') [[13.6390085]]
('N49', 'N215') [[13.638717]]
('N125', 'N176') [[13.637595]]
('N167', 'N177') [[13.6375475]]
('N165', 'N207') [[13.636898]]
('N36', 'N165') [[13.636788]]
('N36', 'N207') [[13.635081]]
('N29', 'N49') [[13.634065]]
('N126', 'N185') [[13.633751]]
('N25', 'N231') [[13.633411]]
('N177', 'N253') [[13.633133]]
('N73', 'N90') [[13.632859]]
('N1', 'N58') [[13.630538]]
('N88', 'N142') [[13.629625]]
('N77', 'N142') [[13.629591]]
('N35', 'N58') [[13.6283]]
('N112', 'N185') [[13.628158]]
('N116', 'N137') [[13.627579]]
('N1', 'N252') [[13.6271715]]
('N79', 'N176') [[13.626006]]
('N53', 'N177') [[13.625652]]
('N81', 'N167') [[13.624686]]
('N75', 'N135') [[13.624034]]
('N75', 'N253') [[13.624004]]
('N55', 'N195') [[13.622342]]
('N36', 'N146') [[13.620875]]
('N232', 'N243') [[13.620657]]
('N98', 'N133') [[13.6205015]]
('N96', 'N133') [[13.62018]]
('N234', 'N243') [[13.61971]]
('N159', 'N195') [[13.618434]]
('N4', 'N243') [[13.61723]]
('N74', 'N165') [[13.617055]]
('N176', 'N195') [[13.6167145]]
('N133', 'N243') [[13.615905]]
('N177', 'N246') [[13.615835]]
('N116', 'N233') [[13.614813]]
('N1', 'N4') [[13.614268]]
('N81', 'N90') [[13.613707]]
('N36', 'N91') [[13.613464]]
('N90', 'N245') [[13.613434]]
('N236', 'N253') [[13.613418]]
('N61', 'N238') [[13.613115]]
('N90', 'N253') [[13.61246]]
('N61', 'N176') [[13.612431]]
('N73', 'N243') [[13.611943]]
('N99', 'N186') [[13.611807]]
('N116', 'N133') [[13.609654]]
('N197', 'N253') [[13.609622]]
('N86', 'N243') [[13.608754]]
('N128', 'N243') [[13.608728]]
('N1', 'N31') [[13.6077585]]
('N116', 'N245') [[13.607021]]
('N167', 'N246') [[13.606406]]
('N46', 'N231') [[13.60572]]
('N9', 'N231') [[13.605393]]
('N75', 'N134') [[13.605138]]
('N18', 'N91') [[13.605063]]
('N1', 'N128') [[13.604773]]
('N28', 'N79') [[13.604026]]
('N134', 'N231') [[13.603927]]
('N85', 'N231') [[13.602929]]
('N177', 'N206') [[13.60283]]
('N1', 'N233') [[13.601716]]
('N137', 'N176') [[13.601562]]
('N99', 'N139') [[13.60092]]
('N36', 'N161') [[13.600782]]
('N25', 'N177') [[13.600675]]
('N109', 'N231') [[13.5996685]]
('N246', 'M0P1') [[13.598603]]
('N96', 'N99') [[13.597293]]
('N36', 'N236') [[13.597226]]
('N74', 'N243') [[13.596754]]
('N9', 'N195') [[13.596268]]
('N37', 'N132') [[13.59615]]
('N137', 'N244') [[13.596146]]
('N9', 'N151') [[13.595473]]
('N128', 'N253') [[13.59534]]
('N185', 'N252') [[13.5948925]]
('N142', 'N233') [[13.594084]]
('N158', 'N243') [[13.593882]]
('N4', 'N176') [[13.593132]]
('N67', 'N116') [[13.592139]]
('N133', 'N215') [[13.59212]]
('N1', 'N224') [[13.591502]]
('N186', 'N252') [[13.590842]]
('N57', 'N231') [[13.590399]]
('N176', 'N253') [[13.59006]]
('N58', 'N90') [[13.587808]]
('N185', 'N220') [[13.587091]]
('N36', 'N85') [[13.586416]]
('N36', 'N110') [[13.586136]]
('N31', 'N75') [[13.586116]]
('N186', 'N220') [[13.586022]]
('N128', 'N244') [[13.584886]]
('N195', 'N251') [[13.584717]]
('N88', 'N252') [[13.58432]]
('N151', 'N176') [[13.5840225]]
('N19', 'N195') [[13.583866]]
('N1', 'N151') [[13.583733]]
('N19', 'N243') [[13.582598]]
('N36', 'N184') [[13.582184]]
('N24', 'N29') [[13.581938]]
('N36', 'N114') [[13.581922]]
('N75', 'N223') [[13.5816765]]
('N233', 'N243') [[13.580986]]
('N10', 'N243') [[13.580526]]
('N172', 'N185') [[13.58031]]
('N55', 'N90') [[13.579334]]
('N35', 'N142') [[13.579237]]
('N6', 'N231') [[13.578631]]
('N115', 'N133') [[13.578483]]
('N81', 'N243') [[13.578288]]
('N58', 'N75') [[13.577291]]
('N9', 'N129') [[13.577008]]
('N4', 'N142') [[13.576849]]
('N99', 'N142') [[13.57674]]
('N9', 'N134') [[13.576721]]
('N193', 'N231') [[13.576596]]
('N176', 'N223') [[13.576422]]
('N58', 'N83') [[13.57628]]
('N10', 'N29') [[13.575992]]
('N96', 'N167') [[13.575946]]
('N83', 'N176') [[13.575927]]
('N36', 'N125') [[13.575881]]
('N112', 'N253') [[13.575371]]
('N142', 'N235') [[13.575092]]
('N13', 'N133') [[13.574708]]
('N2', 'N29') [[13.573965]]
('N49', 'N243') [[13.5738125]]
('N28', 'N170') [[13.573627]]
('N1', 'N137') [[13.573547]]
('N106', 'N252') [[13.573441]]
('N39', 'N185') [[13.572767]]
('N9', 'N37') [[13.572745]]
('N53', 'N91') [[13.572389]]
('N165', 'N228') [[13.572384]]
('N61', 'N177') [[13.571886]]
('N38', 'N119') [[13.568368]]
('N228', 'N231') [[13.568238]]
('N146', 'N231') [[13.5672455]]
('N29', 'N61') [[13.566413]]
('N125', 'N133') [[13.566074]]
('N158', 'N231') [[13.566042]]
('N36', 'N223') [[13.565841]]
('N177', 'N245') [[13.565748]]
('N29', 'N142') [[13.56462]]
('N125', 'N253') [[13.564381]]
('N8', 'N129') [[13.563743]]
('N9', 'N90') [[13.563193]]
('N112', 'N244') [[13.563149]]
('N36', 'N235') [[13.562575]]
('N36', 'N252') [[13.562315]]
('N53', 'N143') [[13.5622425]]
('N49', 'N146') [[13.561961]]
('N142', 'N167') [[13.5616]]
('N5', 'N243') [[13.561083]]
('N226', 'N253') [[13.560814]]
('N238', 'N253') [[13.560631]]
('N157', 'N177') [[13.56052]]
('N19', 'N75') [[13.559974]]
('N95', 'N176') [[13.559561]]
('N17', 'N55') [[13.559172]]
('N35', 'N36') [[13.557982]]
('N169', 'N177') [[13.556054]]
('N53', 'N142') [[13.555409]]
('N24', 'N176') [[13.554695]]
('N142', 'N195') [[13.554527]]
('N133', 'N167') [[13.554449]]
('N34', 'N146') [[13.553859]]
('N75', 'N234') [[13.553831]]
('N133', 'N140') [[13.551729]]
('N67', 'N176') [[13.55114]]
('N28', 'N95') [[13.550954]]
('N91', 'N100') [[13.550945]]
('N17', 'N133') [[13.5507145]]
('N44', 'N243') [[13.550562]]
('N213', 'N243') [[13.550432]]
('N28', 'N243') [[13.550061]]
('N23', 'N75') [[13.549963]]
('N8', 'N142') [[13.549909]]
('N160', 'N176') [[13.549879]]
('N57', 'N94') [[13.549544]]
('N243', 'N246') [[13.549465]]
('N53', 'N176') [[13.549346]]
('N16', 'N133') [[13.547941]]
('N38', 'N116') [[13.547417]]
('N43', 'N90') [[13.547107]]
('N34', 'N125') [[13.54699]]
('N49', 'N251') [[13.546874]]
('N75', 'N203') [[13.546493]]
('N57', 'N253') [[13.545522]]
('N10', 'N75') [[13.545304]]
('N36', 'N194') [[13.545097]]
('N176', 'N236') [[13.545044]]
('N94', 'N186') [[13.544876]]
('N36', 'N147') [[13.544738]]
('N77', 'N133') [[13.544103]]
('N30', 'N95') [[13.543318]]
('N53', 'N245') [[13.542876]]
('N1', 'N96') [[13.542202]]
('N133', 'N238') [[13.542103]]
('N35', 'N116') [[13.542065]]
('N126', 'N228') [[13.541342]]
('N91', 'N207') [[13.541227]]
('N74', 'N207') [[13.541108]]
('N10', 'N128') [[13.540855]]
('N36', 'N240') [[13.540717]]
('N9', 'N61') [[13.540259]]
('N151', 'N195') [[13.540093]]
('N31', 'N243') [[13.540055]]
('N9', 'N65') [[13.539002]]
('N167', 'N223') [[13.538985]]
('N119', 'N177') [[13.538356]]
('N8', 'N146') [[13.537101]]
('N95', 'N128') [[13.536914]]
('N28', 'N195') [[13.536809]]
('N133', 'N145') [[13.536693]]
('N36', 'N215') [[13.536022]]
('N1', 'N53') [[13.535801]]
('N177', 'N219') [[13.535623]]
('N142', 'N159') [[13.535237]]
('N116', 'N206') [[13.535098]]
('N142', 'N252') [[13.534864]]
('N23', 'N231') [[13.53478]]
('N167', 'N188') [[13.534676]]
('N186', 'N251') [[13.534652]]
('N95', 'N116') [[13.533527]]
('N53', 'N133') [[13.533351]]
('N18', 'N116') [[13.532213]]
('N142', 'N251') [[13.53221]]
('N186', 'N246') [[13.532146]]
('N48', 'N142') [[13.532108]]
('N58', 'N231') [[13.531719]]
('N39', 'N177') [[13.531705]]
('N84', 'N96') [[13.531575]]
('N7', 'N243') [[13.531526]]
('N77', 'N96') [[13.530721]]
('N185', 'N215') [[13.530455]]
('N60', 'N177') [[13.530325]]
('N151', 'N252') [[13.530239]]
('N77', 'N177') [[13.529266]]
('N36', 'N107') [[13.5282135]]
('N88', 'N253') [[13.527422]]
('N53', 'N215') [[13.527205]]
('N144', 'N251') [[13.527111]]
('N146', 'N188') [[13.526792]]
('N90', 'N137') [[13.5265875]]
('N222', 'N231') [[13.524789]]
('N83', 'N167') [[13.524573]]
('N95', 'N165') [[13.524224]]
('N231', 'N244') [[13.524102]]
('N90', 'N128') [[13.522876]]
('N36', 'N219') [[13.522666]]
('N53', 'N137') [[13.522571]]
('N246', 'N253') [[13.522539]]
('N106', 'N176') [[13.52246]]
('N54', 'N243') [[13.52229]]
('N124', 'N185') [[13.521875]]
('N185', 'N253') [[13.521466]]
('N91', 'N94') [[13.521022]]
('N9', 'N252') [[13.52068]]
('N96', 'N206') [[13.520353]]
('N9', 'N75') [[13.519562]]
('N3', 'N253') [[13.518935]]
('N129', 'N134') [[13.518404]]
('N9', 'N23') [[13.518091]]
('N161', 'N185') [[13.517723]]
('N34', 'N195') [[13.517637]]
('N116', 'N223') [[13.517331]]
('N58', 'N245') [[13.516855]]
('N83', 'N91') [[13.5168295]]
('N27', 'N206') [[13.516355]]
('N91', 'N195') [[13.514438]]
('N169', 'N231') [[13.514362]]
('N231', 'N239') [[13.514174]]
('N67', 'N177') [[13.513987]]
('N36', 'N202') [[13.513726]]
('N46', 'N253') [[13.513089]]
('N170', 'N176') [[13.512404]]
('N126', 'N146') [[13.512267]]
('N1', 'N109') [[13.512251]]
('N167', 'N253') [[13.512141]]
('N223', 'N231') [[13.511196]]
('N10', 'N36') [[13.511166]]
('N215', 'N245') [[13.51101]]
('N9', 'N83') [[13.510988]]
('N185', 'N217') [[13.510879]]
('N195', 'N206') [[13.50988]]
('N66', 'N207') [[13.509674]]
('N76', 'N142') [[13.508715]]
('N35', 'N243') [[13.508238]]
('N167', 'N233') [[13.507813]]
('N116', 'N119') [[13.507163]]
('N114', 'N126') [[13.50688]]
('N197', 'N220') [[13.506612]]
('N10', 'N112') [[13.506142]]
('N8', 'N134') [[13.506141]]
('N49', 'N132') [[13.506062]]
('N88', 'N231') [[13.505915]]
('N221', 'N246') [[13.5054035]]
('N209', 'N223') [[13.504563]]
('N197', 'N231') [[13.504546]]
('N116', 'N203') [[13.504542]]
('N78', 'N231') [[13.504498]]
('N199', 'N231') [[13.50394]]
('N1', 'N89') [[13.503842]]
('N9', 'N249') [[13.503754]]
('N28', 'N235') [[13.503564]]
('N36', 'N95') [[13.502667]]
('N119', 'N137') [[13.5018425]]
('N128', 'N137') [[13.501717]]
('N16', 'N243') [[13.501362]]
('N25', 'N220') [[13.501097]]
('N109', 'N185') [[13.5008335]]
('N75', 'N137') [[13.500565]]
('N176', 'N189') [[13.500187]]
('N191', 'N206') [[13.500073]]
('N96', 'N246') [[13.499905]]
('N116', 'N167') [[13.499564]]
('N128', 'N132') [[13.498938]]
('N12', 'N133') [[13.498577]]
('N58', 'N170') [[13.497814]]
('N203', 'N215') [[13.497777]]
('N55', 'N142') [[13.497323]]
('N1', 'N99') [[13.497257]]
('N142', 'N188') [[13.496885]]
('N41', 'N88') [[13.496296]]
('N85', 'N134') [[13.496043]]
('N18', 'N195') [[13.49558]]
('N125', 'N129') [[13.49531]]
('N148', 'N231') [[13.495264]]
('N9', 'N137') [[13.494948]]
('N137', 'N243') [[13.4945545]]
('N156', 'N177') [[13.494483]]
('N34', 'N235') [[13.494433]]
('N36', 'N228') [[13.493934]]
('N79', 'N235') [[13.493544]]
('N231', 'N238') [[13.493201]]
('N201', 'N231') [[13.492564]]
('N10', 'N206') [[13.492237]]
('N116', 'N176') [[13.491859]]
('N74', 'N185') [[13.491805]]
('N36', 'N55') [[13.491763]]
('N4', 'N116') [[13.49171]]
('N78', 'N135') [[13.491529]]
('N18', 'N133') [[13.491408]]
('N8', 'N36') [[13.491047]]
('N105', 'N176') [[13.490993]]
('N9', 'N34') [[13.490443]]
('N137', 'N195') [[13.489286]]
('N28', 'N57') [[13.488934]]
('N35', 'N185') [[13.488764]]
('N74', 'N231') [[13.487779]]
('N49', 'N137') [[13.487173]]
('N58', 'N203') [[13.486956]]
('N231', 'N252') [[13.486171]]
('N16', 'N67') [[13.485806]]
('N125', 'N215') [[13.485762]]
('N28', 'N253') [[13.485665]]
('N1', 'N116') [[13.485419]]
('N134', 'N246') [[13.485307]]
('N95', 'N177') [[13.485279]]
('N142', 'N220') [[13.484756]]
('N35', 'N133') [[13.484662]]
('N61', 'N126') [[13.484099]]
('N57', 'N220') [[13.483784]]
('N27', 'N133') [[13.483408]]
('N79', 'N196') [[13.483373]]
('N157', 'N234') [[13.482854]]
('N165', 'N231') [[13.482267]]
('N105', 'M0P1') [[13.482221]]
('N36', 'N126') [[13.482155]]
('N83', 'N165') [[13.482001]]
('N49', 'N66') [[13.481693]]
('N4', 'N95') [[13.4816675]]
('N55', 'N165') [[13.480883]]
