('M0P1', 'M0P2') [[35.35953]]
('N156', 'N161') [[18.701206]]
('N150', 'N190') [[18.69344]]
('N51', 'N65') [[18.693064]]
('N32', 'N248') [[18.692747]]
('N202', 'N248') [[18.691397]]
('N15', 'N212') [[18.690554]]
('N51', 'N62') [[18.689754]]
('N65', 'N190') [[18.688969]]
('N87', 'N248') [[18.687714]]
('N104', 'N171') [[18.684355]]
('N7', 'N104') [[18.683548]]
('N105', 'N132') [[18.68028]]
('N105', 'N174') [[18.67857]]
('N29', 'N250') [[18.67738]]
('N59', 'N206') [[18.67445]]
('N29', 'N100') [[18.674324]]
('N105', 'N139') [[18.673882]]
('N105', 'N137') [[18.673359]]
('N7', 'N24') [[18.673325]]
('N97', 'N248') [[18.673279]]
('N7', 'N70') [[18.668211]]
('N11', 'N62') [[18.665968]]
('N105', 'N198') [[18.664644]]
('N3', 'N239') [[18.662584]]
('N104', 'N208') [[18.662462]]
('N45', 'N105') [[18.662024]]
('N7', 'N65') [[18.660727]]
('N49', 'N208') [[18.658295]]
('N15', 'N62') [[18.65795]]
('N97', 'N130') [[18.656643]]
('N97', 'N174') [[18.653633]]
('N19', 'N119') [[18.649698]]
('N224', 'N248') [[18.649296]]
('N62', 'N250') [[18.647474]]
('N59', 'N161') [[18.64556]]
('N7', 'N139') [[18.645538]]
('N33', 'N105') [[18.645473]]
('N7', 'N14') [[18.644505]]
('N3', 'N161') [[18.64302]]
('N97', 'N204') [[18.642609]]
('N14', 'N49') [[18.642366]]
('N7', 'N224') [[18.638636]]
('N190', 'N216') [[18.638063]]
('N97', 'N212') [[18.637453]]
('N105', 'N224') [[18.633144]]
('N7', 'N250') [[18.631964]]
('N166', 'N198') [[18.63148]]
('N29', 'N198') [[18.629807]]
('N18', 'N56') [[18.629005]]
('N105', 'N248') [[18.627966]]
('N105', 'N202') [[18.627869]]
('N21', 'N120') [[18.627151]]
('N161', 'N174') [[18.627134]]
('N32', 'N51') [[18.626167]]
('N97', 'N165') [[18.622671]]
('N7', 'N21') [[18.615307]]
('N161', 'N192') [[18.611992]]
('N32', 'N111') [[18.61172]]
('N14', 'N97') [[18.611122]]
('N56', 'N65') [[18.609251]]
('N100', 'N156') [[18.60811]]
('N7', 'N166') [[18.606726]]
('N17', 'N97') [[18.606163]]
('N3', 'N105') [[18.605495]]
('N65', 'N92') [[18.605206]]
('N60', 'N198') [[18.604202]]
('N49', 'N250') [[18.603369]]
('N4', 'N49') [[18.60312]]
('N7', 'N124') [[18.60149]]
('N156', 'N250') [[18.600897]]
('N130', 'N170') [[18.60062]]
('N62', 'N224') [[18.59852]]
('N3', 'N29') [[18.598438]]
('N105', 'N220') [[18.598377]]
('N33', 'N176') [[18.597652]]
('N59', 'N130') [[18.597343]]
('N15', 'N215') [[18.596752]]
('N7', 'N229') [[18.596664]]
('N32', 'N104') [[18.595936]]
('N11', 'N65') [[18.595486]]
('N24', 'N49') [[18.594223]]
('N32', 'N171') [[18.593998]]
('N29', 'N97') [[18.592146]]
('N18', 'N19') [[18.590965]]
('N65', 'N215') [[18.5897]]
('N125', 'N130') [[18.588535]]
('N35', 'N248') [[18.58668]]
('N55', 'N84') [[18.584621]]
('N62', 'N156') [[18.582062]]
('N7', 'N87') [[18.581886]]
('N7', 'N98') [[18.58137]]
('N212', 'N216') [[18.581253]]
('N15', 'N72') [[18.58101]]
('N17', 'N206') [[18.580881]]
('N62', 'M0P1') [[18.580107]]
('N105', 'N215') [[18.580036]]
('N49', 'N199') [[18.579502]]
('N14', 'N17') [[18.57922]]
('N7', 'N55') [[18.577887]]
('N20', 'N70') [[18.577526]]
('N202', 'N250') [[18.576921]]
('N25', 'N65') [[18.57513]]
('N29', 'N206') [[18.574055]]
('N46', 'N62') [[18.57138]]
('N7', 'N49') [[18.571123]]
('N7', 'N216') [[18.571056]]
('N174', 'N219') [[18.570347]]
('N29', 'N40') [[18.569054]]
('N37', 'N250') [[18.56872]]
('N20', 'N139') [[18.568167]]
('N97', 'N166') [[18.5676]]
('N18', 'N192') [[18.565556]]
('N99', 'N156') [[18.564085]]
('N33', 'N208') [[18.56238]]
('N2', 'N65') [[18.561214]]
('N7', 'N236') [[18.560802]]
('N76', 'N105') [[18.560358]]
('N156', 'N219') [[18.556892]]
('N32', 'N62') [[18.556292]]
('N70', 'N105') [[18.55523]]
('N18', 'N105') [[18.554977]]
('N70', 'N156') [[18.553772]]
('N32', 'N244') [[18.552979]]
('N7', 'N202') [[18.55184]]
('N190', 'N238') [[18.55107]]
('N7', 'N50') [[18.5504]]
('N96', 'N161') [[18.549368]]
('N64', 'N198') [[18.548258]]
('N21', 'N199') [[18.548239]]
('N21', 'N62') [[18.54766]]
('N7', 'N17') [[18.546415]]
('N92', 'N166') [[18.546164]]
('N62', 'N162') [[18.546057]]
('N97', 'N125') [[18.545773]]
('N32', 'N229') [[18.54225]]
('N156', 'N216') [[18.541882]]
('N49', 'N87') [[18.541222]]
('N71', 'N224') [[18.540749]]
('N190', 'N212') [[18.53926]]
('N21', 'N105') [[18.537773]]
('N7', 'N244') [[18.537113]]
('N17', 'N32') [[18.536966]]
('N92', 'N130') [[18.536888]]
('N7', 'N119') [[18.53686]]
('N70', 'N250') [[18.535395]]
('N20', 'N65') [[18.535225]]
('N215', 'N250') [[18.533796]]
('N21', 'N216') [[18.530943]]
('N3', 'N248') [[18.530865]]
('N78', 'N97') [[18.528728]]
('N105', 'N172') [[18.527]]
('N32', 'M0P2') [[18.525301]]
('N3', 'N14') [[18.522266]]
('N50', 'N51') [[18.521782]]
('N92', 'N125') [[18.52157]]
('N111', 'N204') [[18.518028]]
('N7', 'N217') [[18.517223]]
('N33', 'N49') [[18.517025]]
('N70', 'N216') [[18.516628]]
('N21', 'N230') [[18.516457]]
('N11', 'N105') [[18.513096]]
('N3', 'N199') [[18.51204]]
('N55', 'N190') [[18.51107]]
('N32', 'N91') [[18.510874]]
('N194', 'N208') [[18.510366]]
('N32', 'N190') [[18.509615]]
('N19', 'N29') [[18.508114]]
('N105', 'N126') [[18.507746]]
('N161', 'N216') [[18.5077]]
('N6', 'N17') [[18.504063]]
('N59', 'N209') [[18.504007]]
('N90', 'N250') [[18.50301]]
('N65', 'N192') [[18.5028]]
('N7', 'N182') [[18.502222]]
('N62', 'N216') [[18.5021]]
('N32', 'N188') [[18.501932]]
('N8', 'N105') [[18.500776]]
('N21', 'N97') [[18.500439]]
('N49', 'N202') [[18.496237]]
('N62', 'N99') [[18.494684]]
('N156', 'N248') [[18.494152]]
('N51', 'N212') [[18.493502]]
('N70', 'N248') [[18.492733]]
('N65', 'N166') [[18.492493]]
('N32', 'M0P1') [[18.492472]]
('N139', 'N215') [[18.491869]]
('N130', 'N206') [[18.48995]]
('N41', 'N97') [[18.489447]]
('N97', 'N132') [[18.48809]]
('N130', 'N250') [[18.487886]]
('N11', 'N50') [[18.487223]]
('N15', 'N209') [[18.487171]]
('N97', 'N224') [[18.487036]]
('N206', 'N250') [[18.4852]]
('N33', 'N169') [[18.484426]]
('N111', 'N150') [[18.484015]]
('N70', 'N174') [[18.48398]]
('N139', 'N161') [[18.48388]]
('N139', 'N180') [[18.483236]]
('N70', 'N119') [[18.48218]]
('N3', 'N20') [[18.48158]]
('N64', 'N105') [[18.481272]]
('N50', 'N111') [[18.480015]]
('N17', 'N29') [[18.479593]]
('N32', 'N33') [[18.47867]]
('N130', 'N216') [[18.47864]]
('N7', 'N57') [[18.478632]]
('N3', 'N215') [[18.475266]]
('N6', 'N130') [[18.474897]]
('N170', 'N215') [[18.47403]]
('N97', 'N199') [[18.473858]]
('N7', 'N190') [[18.473703]]
('N32', 'N207') [[18.472445]]
('N161', 'N206') [[18.471193]]
('N104', 'N176') [[18.468828]]
('N2', 'N62') [[18.468245]]
('N50', 'N208') [[18.466688]]
('N97', 'N156') [[18.466022]]
('N97', 'N216') [[18.465776]]
('N171', 'M0P1') [[18.465166]]
('N84', 'N132') [[18.464636]]
('N3', 'N21') [[18.464153]]
('N84', 'N97') [[18.463846]]
('N53', 'N212') [[18.463634]]
('N29', 'N105') [[18.463589]]
('N7', 'N18') [[18.463383]]
('N15', 'N190') [[18.462885]]
('N139', 'N208') [[18.462687]]
('N59', 'N156') [[18.461407]]
('N21', 'N190') [[18.461206]]
('N29', 'N219') [[18.460999]]
('N99', 'N208') [[18.458874]]
('N49', 'N104') [[18.458382]]
('N3', 'N156') [[18.457272]]
('N7', 'N192') [[18.455671]]
('N32', 'N212') [[18.455587]]
('N190', 'N250') [[18.453339]]
('N32', 'N198') [[18.452736]]
('N32', 'N208') [[18.452002]]
('N32', 'N50') [[18.450829]]
('N15', 'N165') [[18.450535]]
('N84', 'N250') [[18.450489]]
('N198', 'N202') [[18.450455]]
('N24', 'N70') [[18.450327]]
('N7', 'N198') [[18.449945]]
('N105', 'N203') [[18.449915]]
('N56', 'N250') [[18.449718]]
('N202', 'N224') [[18.447823]]
('N97', 'N206') [[18.447056]]
('N32', 'N44') [[18.446884]]
('N139', 'N192') [[18.445736]]
('N100', 'N248') [[18.445549]]
('N219', 'N248') [[18.444881]]
('N49', 'N139') [[18.444765]]
('N2', 'N97') [[18.444681]]
('N14', 'N130') [[18.444523]]
('N70', 'N165') [[18.443926]]
('N19', 'N105') [[18.441776]]
('N3', 'N130') [[18.4415]]
('N169', 'N248') [[18.441235]]
('N3', 'N244') [[18.439617]]
('N100', 'N216') [[18.439377]]
('N33', 'N207') [[18.438972]]
('N105', 'N130') [[18.436413]]
('N105', 'N153') [[18.434956]]
('N49', 'N174') [[18.434565]]
('N4', 'N19') [[18.434242]]
('N62', 'N67') [[18.433733]]
('N92', 'N208') [[18.4337]]
('N119', 'N224') [[18.433002]]
('N92', 'N198') [[18.43281]]
('N65', 'N77') [[18.432407]]
('N97', 'N152') [[18.431568]]
('N15', 'N130') [[18.43093]]
('N7', 'N25') [[18.430445]]
('N33', 'N150') [[18.429924]]
('N22', 'N152') [[18.429512]]
('N32', 'N88') [[18.429058]]
('N50', 'N206') [[18.428568]]
('N155', 'N198') [[18.428543]]
('N147', 'N176') [[18.428503]]
('N165', 'N230') [[18.428198]]
('N190', 'N198') [[18.428015]]
('N59', 'N104') [[18.42772]]
('N176', 'N248') [[18.427572]]
('N65', 'N156') [[18.42756]]
('N3', 'N144') [[18.426912]]
('N33', 'N198') [[18.42547]]
('N130', 'N192') [[18.42418]]
('N11', 'N92') [[18.42361]]
('N21', 'N169') [[18.423216]]
('N20', 'N204') [[18.423206]]
('N97', 'N192') [[18.420216]]
('N143', 'N156') [[18.419397]]
('N139', 'N216') [[18.4193]]
('N45', 'N50') [[18.418327]]
('N92', 'N139') [[18.418312]]
('N62', 'N147') [[18.41782]]
('N125', 'N224') [[18.417768]]
('N18', 'N32') [[18.41721]]
('N65', 'N136') [[18.41699]]
('N169', 'N190') [[18.416601]]
('N198', 'N208') [[18.416042]]
('N62', 'N79') [[18.415524]]
('N32', 'N220') [[18.415157]]
('N139', 'N227') [[18.414532]]
('N40', 'N198') [[18.412186]]
('N97', 'N220') [[18.411938]]
('N70', 'N81') [[18.411615]]
('N166', 'N223') [[18.409977]]
('N127', 'N216') [[18.408844]]
('N7', 'N34') [[18.407806]]
('N105', 'N212') [[18.407505]]
('N36', 'N70') [[18.40737]]
('N59', 'N202') [[18.406181]]
('N11', 'N190') [[18.40569]]
('N60', 'N190') [[18.40487]]
('N176', 'N208') [[18.404045]]
('N189', 'N216') [[18.403378]]
('N70', 'N206') [[18.40283]]
('N19', 'N156') [[18.402365]]
('N19', 'N130') [[18.401829]]
('N64', 'N97') [[18.40182]]
('N70', 'N176') [[18.4017]]
('N166', 'N216') [[18.400726]]
('N33', 'N50') [[18.400126]]
('N62', 'N161') [[18.398697]]
('N19', 'N248') [[18.398678]]
('N161', 'N223') [[18.398497]]
('N51', 'N190') [[18.398129]]
('N3', 'N202') [[18.397455]]
('N105', 'N207') [[18.397148]]
('N105', 'N241') [[18.397112]]
('N33', 'N143') [[18.396654]]
('N62', 'N190') [[18.396597]]
('N65', 'N127') [[18.396288]]
('N7', 'N33') [[18.394667]]
('N35', 'N130') [[18.394579]]
('N97', 'N150') [[18.394327]]
('N170', 'N206') [[18.394262]]
('N29', 'N223') [[18.393417]]
('N32', 'N67') [[18.393187]]
('N49', 'N164') [[18.392698]]
('N65', 'N130') [[18.392502]]
('N19', 'N49') [[18.3925]]
('N59', 'N219') [[18.39241]]
('N24', 'N51') [[18.391825]]
('N14', 'N64') [[18.391636]]
('N45', 'N139') [[18.390818]]
('N18', 'N33') [[18.390303]]
('N29', 'N199') [[18.389746]]
('N20', 'N239') [[18.38973]]
('N7', 'N74') [[18.389477]]
('N4', 'N62') [[18.388433]]
('N3', 'N136') [[18.387903]]
('N14', 'N171') [[18.386946]]
('N53', 'N97') [[18.386656]]
('N105', 'N230') [[18.386591]]
('N32', 'N35') [[18.38627]]
('N97', 'N239') [[18.386171]]
('N32', 'N57') [[18.385998]]
('N33', 'N92') [[18.385029]]
('N6', 'N50') [[18.384277]]
('N7', 'N219') [[18.384216]]
('N62', 'N72') [[18.383812]]
('N130', 'N236') [[18.383715]]
('N72', 'N87') [[18.383417]]
('N15', 'N216') [[18.38284]]
('N105', 'N253') [[18.38264]]
('N84', 'N220') [[18.382338]]
('N21', 'N79') [[18.381807]]
('N97', 'N172') [[18.381733]]
('N111', 'N212') [[18.381731]]
('N51', 'N132') [[18.381348]]
('N3', 'N119') [[18.380953]]
('N212', 'N223') [[18.379791]]
('N33', 'N139') [[18.379778]]
('N15', 'N21') [[18.378338]]
('N105', 'N222') [[18.378138]]
('N215', 'N216') [[18.378105]]
('N59', 'N248') [[18.377163]]
('N59', 'N162') [[18.374256]]
('N3', 'N28') [[18.374233]]
('N40', 'N65') [[18.374088]]
('N14', 'N32') [[18.373901]]
('N29', 'N62') [[18.373695]]
('N169', 'N198') [[18.373646]]
('N17', 'N190') [[18.371714]]
('N6', 'N206') [[18.37169]]
('N156', 'N215') [[18.371145]]
('N214', 'N250') [[18.370766]]
('N56', 'N156') [[18.366838]]
('N19', 'N33') [[18.365744]]
('N19', 'N32') [[18.36515]]
('N40', 'N212') [[18.364655]]
('N3', 'N70') [[18.36451]]
('N32', 'N45') [[18.363686]]
('N33', 'N206') [[18.363443]]
('N20', 'N97') [[18.363054]]
('N92', 'N161') [[18.362513]]
('N12', 'N97') [[18.36135]]
('N7', 'N51') [[18.361149]]
('N97', 'N198') [[18.361006]]
('N166', 'N224') [[18.360998]]
('N70', 'N208') [[18.36023]]
('N32', 'N147') [[18.358519]]
('N18', 'N125') [[18.35849]]
('N70', 'N161') [[18.356852]]
('N159', 'N180') [[18.356184]]
('N156', 'N174') [[18.355572]]
('N62', 'N139') [[18.355284]]
('N35', 'N45') [[18.353971]]
('N7', 'N143') [[18.353825]]
('N32', 'N156') [[18.353168]]
('N18', 'N224') [[18.35293]]
('N32', 'N87') [[18.352686]]
('N139', 'N165') [[18.352562]]
('N143', 'N176') [[18.352135]]
('N25', 'N97') [[18.35043]]
('N33', 'N99') [[18.34985]]
('N97', 'N207') [[18.348482]]
('N32', 'N81') [[18.348318]]
('N32', 'N73') [[18.347914]]
('N29', 'N208') [[18.34782]]
('N97', 'N230') [[18.347754]]
('N59', 'N105') [[18.347153]]
('N70', 'N140') [[18.346952]]
('N14', 'N190') [[18.34687]]
('N56', 'N202') [[18.344233]]
('N127', 'N156') [[18.343824]]
('N32', 'N34') [[18.343584]]
('N62', 'N176') [[18.34356]]
('N130', 'N215') [[18.342064]]
('N199', 'N250') [[18.341679]]
('N97', 'N157') [[18.340729]]
('N99', 'N206') [[18.34047]]
('N49', 'N216') [[18.340147]]
('N18', 'N62') [[18.339994]]
('N65', 'N104') [[18.33802]]
('N51', 'N97') [[18.337]]
('N132', 'N223') [[18.334898]]
('N29', 'N190') [[18.333935]]
('N3', 'N40') [[18.333784]]
('N21', 'M0P1') [[18.332977]]
('N4', 'N97') [[18.332443]]
('N202', 'N212') [[18.331976]]
('N9', 'N161') [[18.331429]]
('N65', 'N203') [[18.330809]]
('N3', 'N139') [[18.330727]]
('N97', 'N170') [[18.330132]]
('N97', 'N223') [[18.329947]]
('N119', 'N206') [[18.329395]]
('N25', 'N111') [[18.329102]]
('N60', 'N206') [[18.32891]]
('N14', 'N198') [[18.32859]]
('N104', 'N199') [[18.328573]]
('N105', 'N206') [[18.32835]]
('N81', 'N206') [[18.328215]]
('N51', 'N111') [[18.327755]]
('N119', 'N248') [[18.327435]]
('N119', 'N166') [[18.327303]]
('N105', 'N219') [[18.327225]]
('N33', 'N178') [[18.326962]]
('N156', 'N194') [[18.326694]]
('N18', 'N172') [[18.325962]]
('N14', 'N21') [[18.325684]]
('N53', 'N102') [[18.32531]]
('N130', 'N176') [[18.324963]]
('N16', 'N159') [[18.324932]]
('N127', 'N130') [[18.324886]]
('N70', 'N132') [[18.32403]]
('N10', 'N119') [[18.324013]]
('N150', 'N176') [[18.323786]]
('N11', 'N162') [[18.322025]]
('N192', 'N239') [[18.321966]]
('N131', 'N161') [[18.321707]]
('N34', 'N65') [[18.321617]]
('N161', 'N162') [[18.321318]]
('N7', 'N28') [[18.321161]]
('N97', 'N171') [[18.320892]]
('N70', 'N160') [[18.32055]]
('N32', 'N165') [[18.320507]]
('N81', 'N105') [[18.320415]]
('N22', 'N51') [[18.320396]]
('N147', 'N156') [[18.320393]]
('N70', 'N136') [[18.31989]]
('N21', 'N244') [[18.319662]]
('N216', 'N244') [[18.318592]]
('N55', 'N105') [[18.31835]]
('N4', 'N139') [[18.318153]]
('N14', 'N92') [[18.318125]]
('N33', 'N238') [[18.317654]]
('N32', 'N169') [[18.317537]]
('N161', 'N170') [[18.316147]]
('N15', 'N105') [[18.31583]]
('N98', 'N147') [[18.315565]]
('N14', 'N104') [[18.315428]]
('N7', 'N36') [[18.314606]]
('N139', 'N176') [[18.314213]]
('N105', 'N147') [[18.314087]]
('N24', 'N140') [[18.313997]]
('N174', 'N206') [[18.313644]]
('N31', 'N33') [[18.313292]]
('N130', 'N241') [[18.313086]]
('N62', 'N70') [[18.312351]]
('N29', 'N212') [[18.311678]]
('N62', 'N178') [[18.310875]]
('N5', 'N45') [[18.310297]]
('N119', 'N176') [[18.31005]]
('N100', 'N105') [[18.309202]]
('N79', 'N105') [[18.30898]]
('N87', 'N111') [[18.308317]]
('N161', 'N215') [[18.308027]]
('N46', 'N223') [[18.307528]]
('N24', 'N34') [[18.307152]]
('N40', 'N45') [[18.306828]]
('N25', 'N62') [[18.306664]]
('N65', 'N70') [[18.306257]]
('N65', 'N170') [[18.30621]]
('N7', 'N162') [[18.306038]]
('N19', 'N39') [[18.305998]]
('N19', 'N224') [[18.305939]]
('N130', 'N178') [[18.305693]]
('N62', 'M0P2') [[18.305649]]
('N119', 'N212') [[18.305204]]
('N49', 'N176') [[18.30482]]
('N29', 'N222') [[18.303566]]
('N32', 'N177') [[18.303024]]
('N21', 'N219') [[18.302786]]
('N105', 'N190') [[18.30267]]
('N70', 'N212') [[18.302515]]
('N32', 'N161') [[18.302086]]
('N51', 'N194') [[18.30193]]
('N104', 'N202') [[18.301388]]
('N62', 'N208') [[18.300886]]
('N163', 'N198') [[18.300756]]
('N96', 'N97') [[18.298868]]
('N51', 'N60') [[18.298317]]
('N32', 'N145') [[18.29822]]
('N41', 'N50') [[18.297865]]
('N6', 'N105') [[18.296068]]
('N18', 'N212') [[18.295826]]
('N29', 'N92') [[18.295692]]
('N21', 'N64') [[18.295162]]
('N15', 'N70') [[18.294575]]
('N199', 'N215') [[18.29454]]
('N98', 'N208') [[18.294474]]
('N31', 'N76') [[18.29435]]
('N15', 'N92') [[18.294048]]
('N49', 'N231') [[18.293879]]
('N11', 'N119') [[18.292414]]
('N119', 'N130') [[18.292175]]
('N24', 'N202') [[18.291607]]
('N3', 'N190') [[18.29123]]
('N29', 'N139') [[18.290369]]
('N3', 'N24') [[18.290167]]
('N7', 'N97') [[18.289993]]
('N15', 'N50') [[18.289944]]
('N159', 'N212') [[18.28979]]
('N32', 'N89') [[18.289577]]
('N62', 'N109') [[18.289421]]
('N105', 'N223') [[18.289183]]
('N176', 'N207') [[18.28864]]
('N70', 'N125') [[18.288006]]
('N161', 'N172') [[18.287542]]
('N84', 'N224') [[18.28725]]
('N92', 'N194') [[18.287077]]
('N50', 'N212') [[18.286718]]
('N19', 'N166') [[18.285978]]
('N138', 'N171') [[18.28547]]
('N125', 'N132') [[18.285355]]
('N15', 'N65') [[18.284662]]
('N161', 'N219') [[18.284601]]
('N150', 'N239') [[18.28453]]
('N51', 'N139') [[18.284296]]
('N19', 'N24') [[18.284216]]
('N156', 'N190') [[18.28409]]
('N22', 'N97') [[18.282972]]
('N62', 'N65') [[18.282906]]
('N49', 'N203') [[18.282427]]
('N19', 'N206') [[18.281792]]
('N14', 'N29') [[18.28156]]
('N33', 'N36') [[18.28122]]
('N111', 'N164') [[18.281075]]
('N49', 'N51') [[18.281033]]
('N97', 'N189') [[18.280787]]
('N140', 'N250') [[18.280624]]
('N97', 'N225') [[18.280548]]
('N25', 'N51') [[18.280144]]
('N20', 'N104') [[18.279713]]
('N21', 'N174') [[18.27889]]
('N49', 'N57') [[18.278753]]
('N59', 'N208') [[18.27821]]
('N9', 'N105') [[18.2782]]
('N7', 'N11') [[18.27813]]
('N29', 'N244') [[18.277777]]
('N50', 'N216') [[18.276812]]
('N60', 'N62') [[18.276724]]
('N24', 'N216') [[18.276237]]
('N32', 'N144') [[18.275595]]
('N95', 'N250') [[18.275366]]
('N7', 'N142') [[18.275124]]
('N135', 'N150') [[18.275078]]
('N20', 'N178') [[18.274]]
('N29', 'N224') [[18.27342]]
('N73', 'N150') [[18.272427]]
('N17', 'N161') [[18.272425]]
('N97', 'N147') [[18.271448]]
('N95', 'N105') [[18.271145]]
('N65', 'N100') [[18.271036]]
('N136', 'N147') [[18.270851]]
('N65', 'N198') [[18.270025]]
('N56', 'N166') [[18.269892]]
('N51', 'N176') [[18.269579]]
('N178', 'N215') [[18.269289]]
('N29', 'N202') [[18.269213]]
('N21', 'N60') [[18.269054]]
('N36', 'N50') [[18.268835]]
('N40', 'N49') [[18.268713]]
('N20', 'N216') [[18.268661]]
('N172', 'N225') [[18.268517]]
('N28', 'N208') [[18.267937]]
('N47', 'N111') [[18.267813]]
('N70', 'N209') [[18.267746]]
('N130', 'N229') [[18.267551]]
('N50', 'N138') [[18.266693]]
('N2', 'N130') [[18.26623]]
('N51', 'N91') [[18.266064]]
('N29', 'N45') [[18.265673]]
('N134', 'N198') [[18.265291]]
('N4', 'N65') [[18.265184]]
('N11', 'N49') [[18.265131]]
('N72', 'N244') [[18.265022]]
('N82', 'N149') [[18.264585]]
('N170', 'N220') [[18.264507]]
('N122', 'N216') [[18.26429]]
('N97', 'N139') [[18.26405]]
('N158', 'N208') [[18.26378]]
('N33', 'N200') [[18.263704]]
('N32', 'N105') [[18.263334]]
('N161', 'N198') [[18.263111]]
('N21', 'N53') [[18.262913]]
('N33', 'N156') [[18.261673]]
('N62', 'N120') [[18.261616]]
('N0', 'N92') [[18.261019]]
('N97', 'N202') [[18.260998]]
('N51', 'N221') [[18.260826]]
('N31', 'N34') [[18.26063]]
('N82', 'N105') [[18.260244]]
('N165', 'N208') [[18.260086]]
('N7', 'N177') [[18.25964]]
('N21', 'N227') [[18.259604]]
('N29', 'N64') [[18.259394]]
('N199', 'N208') [[18.259129]]
('N34', 'N130') [[18.258202]]
('N49', 'N238') [[18.257862]]
('N70', 'N147') [[18.257074]]
('N50', 'N162') [[18.256794]]
('N144', 'N243') [[18.256416]]
('N216', 'N219') [[18.256395]]
('N3', 'N212') [[18.25624]]
('N13', 'N219') [[18.256176]]
('N21', 'N130') [[18.255505]]
('N56', 'N194') [[18.255037]]
('N49', 'N129') [[18.25464]]
('N51', 'N100') [[18.254168]]
('N139', 'N178') [[18.253134]]
('N49', 'N206') [[18.253122]]
('N60', 'N244') [[18.252901]]
('N170', 'N248') [[18.25236]]
('N62', 'N165') [[18.251867]]
('N65', 'M0P1') [[18.251589]]
('N7', 'N99') [[18.25016]]
('N62', 'N92') [[18.250021]]
('N8', 'N206') [[18.249895]]
('N119', 'N180') [[18.24934]]
('N7', 'N199') [[18.248735]]
('N14', 'N87') [[18.248396]]
('N24', 'N170') [[18.248003]]
('N25', 'N200') [[18.247925]]
('N206', 'N212') [[18.247837]]
('N105', 'N125') [[18.24762]]
('N30', 'N51') [[18.24699]]
