('M0P1', 'M0P2') [[84.25486]]
('N136', 'N250') [[18.56297]]
('N111', 'N163') [[18.561388]]
('N1', 'N95') [[18.560923]]
('N47', 'N211') [[18.559343]]
('N34', 'N163') [[18.55647]]
('N167', 'N249') [[18.555445]]
('N68', 'N175') [[18.555128]]
('N118', 'N185') [[18.55438]]
('N87', 'N162') [[18.554085]]
('N2', 'N88') [[18.554039]]
('N9', 'N81') [[18.553947]]
('N163', 'N250') [[18.5538]]
('N47', 'N68') [[18.547815]]
('N77', 'N136') [[18.547428]]
('N47', 'N81') [[18.547329]]
('N2', 'N67') [[18.541937]]
('N28', 'N91') [[18.540564]]
('N131', 'N176') [[18.539711]]
('N47', 'N87') [[18.534222]]
('N20', 'N163') [[18.532705]]
('N8', 'N80') [[18.531075]]
('N40', 'N185') [[18.528307]]
('N97', 'N185') [[18.527487]]
('N9', 'N141') [[18.526825]]
('N171', 'N250') [[18.526012]]
('N35', 'N153') [[18.525461]]
('N47', 'N171') [[18.523693]]
('N91', 'N163') [[18.521639]]
('N95', 'N103') [[18.520515]]
('N113', 'N232') [[18.518572]]
('N103', 'N247') [[18.517393]]
('N80', 'N200') [[18.51737]]
('N47', 'N71') [[18.515858]]
('N143', 'N250') [[18.513754]]
('N54', 'N250') [[18.512724]]
('N2', 'N153') [[18.512192]]
('N29', 'N163') [[18.511599]]
('N36', 'N232') [[18.509312]]
('N147', 'N250') [[18.508255]]
('N14', 'N136') [[18.507217]]
('N198', 'N217') [[18.506058]]
('N54', 'N176') [[18.504854]]
('N68', 'N200') [[18.50303]]
('N95', 'N134') [[18.501999]]
('N9', 'N163') [[18.501621]]
('N65', 'N181') [[18.494806]]
('N88', 'N221') [[18.489645]]
('N2', 'N29') [[18.48928]]
('N118', 'N179') [[18.488997]]
('N68', 'N208') [[18.486767]]
('N33', 'M0P2') [[18.485378]]
('N87', 'N167') [[18.482115]]
('N91', 'N95') [[18.481638]]
('N34', 'N250') [[18.479532]]
('N9', 'N216') [[18.478006]]
('N9', 'N103') [[18.47793]]
('N80', 'N217') [[18.476215]]
('N9', 'N102') [[18.474033]]
('N77', 'N250') [[18.47091]]
('N67', 'N198') [[18.467134]]
('N9', 'N211') [[18.463993]]
('N87', 'N217') [[18.463774]]
('N33', 'N54') [[18.463505]]
('N91', 'N181') [[18.462992]]
('N103', 'N153') [[18.461803]]
('N143', 'N221') [[18.461214]]
('N54', 'N217') [[18.461063]]
('N136', 'N163') [[18.460161]]
('N97', 'N190') [[18.4548]]
('N54', 'N95') [[18.454031]]
('N9', 'N14') [[18.453337]]
('N200', 'N217') [[18.450977]]
('N9', 'N177') [[18.44903]]
('N14', 'N87') [[18.445614]]
('N54', 'N87') [[18.440065]]
('N147', 'N153') [[18.438812]]
('N97', 'N153') [[18.438438]]
('N171', 'N214') [[18.43814]]
('N34', 'N80') [[18.438038]]
('N40', 'N64') [[18.437685]]
('N143', 'N163') [[18.436152]]
('N111', 'N232') [[18.435692]]
('N35', 'N163') [[18.434593]]
('N10', 'N14') [[18.434038]]
('N18', 'N91') [[18.43362]]
('N118', 'N221') [[18.433449]]
('N64', 'N167') [[18.433104]]
('N40', 'N147') [[18.431265]]
('N29', 'N87') [[18.429552]]
('N54', 'N153') [[18.424538]]
('N181', 'N185') [[18.421362]]
('N91', 'N129') [[18.41968]]
('N71', 'N109') [[18.417952]]
('N20', 'N232') [[18.416897]]
('N9', 'N253') [[18.415625]]
('N40', 'N167') [[18.414963]]
('N34', 'N153') [[18.413893]]
('N87', 'N91') [[18.413477]]
('N9', 'N64') [[18.41336]]
('N9', 'N242') [[18.410362]]
('N68', 'N214') [[18.404922]]
('N9', 'N124') [[18.40453]]
('N153', 'N188') [[18.402689]]
('N40', 'N182') [[18.402641]]
('N33', 'N40') [[18.402386]]
('N136', 'N217') [[18.402283]]
('N80', 'N131') [[18.401487]]
('N8', 'N208') [[18.401077]]
('N9', 'N109') [[18.400303]]
('N68', 'N176') [[18.397709]]
('N130', 'N250') [[18.397131]]
('N163', 'N211') [[18.396381]]
('N104', 'N200') [[18.396166]]
('N80', 'N214') [[18.394102]]
('N153', 'N247') [[18.391163]]
('N87', 'N232') [[18.390383]]
('N118', 'N208') [[18.39012]]
('N8', 'N200') [[18.389599]]
('N9', 'N88') [[18.389183]]
('N24', 'N87') [[18.388472]]
('N87', 'N241') [[18.388374]]
('N103', 'N211') [[18.384537]]
('N118', 'N153') [[18.383718]]
('N18', 'N77') [[18.382717]]
('N217', 'N250') [[18.382652]]
('N40', 'N120') [[18.381853]]
('N47', 'N153') [[18.37885]]
('N40', 'N196') [[18.376863]]
('N71', 'N95') [[18.376328]]
('N217', 'N232') [[18.37477]]
('N40', 'N47') [[18.372398]]
('N178', 'N200') [[18.37137]]
('N68', 'N131') [[18.370378]]
('N80', 'N95') [[18.36996]]
('N153', 'N162') [[18.369612]]
('N20', 'N47') [[18.36809]]
('N9', 'N118') [[18.366627]]
('N111', 'N217') [[18.36639]]
('N29', 'N181') [[18.36533]]
('N8', 'N232') [[18.364555]]
('N88', 'N200') [[18.362013]]
('N97', 'N249') [[18.361866]]
('N9', 'N57') [[18.361307]]
('N97', 'N217') [[18.360662]]
('N200', 'N239') [[18.36038]]
('N85', 'N217') [[18.358269]]
('N163', 'N253') [[18.356762]]
('N33', 'N163') [[18.355314]]
('N47', 'N196') [[18.352318]]
('N95', 'N217') [[18.351017]]
('N34', 'N226') [[18.349411]]
('N80', 'N232') [[18.349009]]
('N57', 'N249') [[18.34789]]
('N118', 'N248') [[18.346975]]
('N40', 'N181') [[18.345234]]
('N14', 'N253') [[18.345116]]
('N115', 'N185') [[18.342022]]
('N77', 'N95') [[18.340755]]
('N57', 'N232') [[18.340322]]
('N153', 'N221') [[18.339651]]
('N153', 'N178') [[18.336914]]
('N29', 'N68') [[18.336815]]
('N40', 'N54') [[18.336708]]
('N47', 'N181') [[18.33646]]
('N81', 'N104') [[18.335945]]
('N163', 'N247') [[18.334316]]
('N163', 'N194') [[18.332727]]
('N64', 'N163') [[18.332214]]
('N47', 'N134') [[18.329561]]
('N2', 'N217') [[18.329088]]
('N40', 'N250') [[18.328705]]
('N47', 'N200') [[18.328283]]
('N71', 'N176') [[18.326488]]
('N47', 'N190') [[18.326038]]
('N47', 'N156') [[18.32248]]
('N80', 'N88') [[18.321718]]
('N91', 'N249') [[18.321074]]
('N54', 'N181') [[18.320194]]
('N95', 'N182') [[18.319023]]
('N88', 'N103') [[18.319002]]
('N197', 'N219') [[18.31779]]
('N68', 'N185') [[18.315779]]
('N2', 'N54') [[18.31546]]
('N33', 'N71') [[18.314735]]
('N153', 'N245') [[18.314295]]
('N2', 'N33') [[18.313744]]
('N36', 'N141') [[18.313404]]
('N81', 'N221') [[18.31301]]
('N33', 'N217') [[18.312643]]
('N171', 'N228') [[18.310236]]
('N95', 'N241') [[18.309652]]
('N23', 'N200') [[18.309357]]
('N80', 'N219') [[18.30804]]
('N141', 'N221') [[18.30785]]
('N47', 'N221') [[18.304022]]
('N24', 'N153') [[18.302269]]
('N9', 'N208') [[18.301752]]
('N9', 'N122') [[18.301685]]
('N71', 'N232') [[18.299946]]
('N103', 'N232') [[18.299595]]
('N68', 'N253') [[18.298647]]
('N113', 'N253') [[18.298481]]
('N97', 'N147') [[18.298124]]
('N9', 'N217') [[18.297035]]
('N67', 'N217') [[18.296724]]
('N120', 'N250') [[18.295832]]
('N211', 'N232') [[18.294441]]
('N150', 'N163') [[18.294077]]
('N29', 'N80') [[18.293339]]
('N68', 'N249') [[18.292486]]
('N87', 'N178') [[18.291727]]
('N77', 'N99') [[18.290821]]
('N2', 'N250') [[18.290815]]
('N34', 'N217') [[18.290674]]
('N79', 'N95') [[18.290382]]
('N108', 'N153') [[18.289879]]
('N141', 'N200') [[18.289528]]
('N181', 'N217') [[18.289274]]
('N141', 'M0P2') [[18.288649]]
('N2', 'N134') [[18.288256]]
('N8', 'N180') [[18.288082]]
('N27', 'N153') [[18.28692]]
('N33', 'N219') [[18.28667]]
('N95', 'N253') [[18.283995]]
('N128', 'N217') [[18.281982]]
('N40', 'N163') [[18.281645]]
('N28', 'N47') [[18.2815]]
('N20', 'N153') [[18.28112]]
('N45', 'N47') [[18.280693]]
('N136', 'N211') [[18.280561]]
('N120', 'N143') [[18.279934]]
('N9', 'N196') [[18.279543]]
('N68', 'N171') [[18.279146]]
('N9', 'N55') [[18.278667]]
('N153', 'N159') [[18.278028]]
('N176', 'N217') [[18.277832]]
('N129', 'N153') [[18.277817]]
('N8', 'N153') [[18.276226]]
('N47', 'N253') [[18.275982]]
('N2', 'N141') [[18.274694]]
('N68', 'N150') [[18.27444]]
('N65', 'N163') [[18.274378]]
('N59', 'N250') [[18.274094]]
('N71', 'N80') [[18.273916]]
('N67', 'N153') [[18.272854]]
('N143', 'N200') [[18.272823]]
('N87', 'M0P1') [[18.272205]]
('N8', 'N118') [[18.27112]]
('N12', 'N80') [[18.26911]]
('N2', 'N95') [[18.268978]]
('N87', 'N237') [[18.2675]]
('N144', 'N171') [[18.26649]]
('N57', 'N87') [[18.264542]]
('N200', 'N219') [[18.26393]]
('N97', 'N155') [[18.26333]]
('N108', 'N214') [[18.263197]]
('N47', 'N226') [[18.263018]]
('N36', 'N221') [[18.262726]]
('N176', 'N232') [[18.262306]]
('N71', 'N118') [[18.262115]]
('N54', 'N226') [[18.261915]]
('N50', 'N219') [[18.26182]]
('N118', 'M0P2') [[18.261723]]
('N161', 'N163') [[18.261349]]
('N108', 'N171') [[18.26111]]
('N4', 'N163') [[18.259953]]
('N153', 'N236') [[18.259094]]
('N143', 'N247') [[18.259079]]
('N18', 'N130') [[18.258423]]
('N177', 'N217') [[18.257994]]
('N181', 'N250') [[18.25724]]
('N113', 'N250') [[18.256536]]
('N40', 'N202') [[18.255182]]
('N87', 'N249') [[18.254208]]
('N2', 'N219') [[18.254135]]
('N160', 'N217') [[18.253729]]
('N34', 'N68') [[18.253527]]
('N68', 'N143') [[18.25298]]
('N9', 'N136') [[18.25285]]
('N59', 'N124') [[18.252554]]
('N40', 'N71') [[18.252192]]
('N190', 'N232') [[18.251398]]
('N18', 'N250') [[18.251266]]
('N95', 'N97') [[18.251041]]
('N163', 'N241') [[18.250723]]
('N47', 'N188') [[18.247099]]
('N80', 'N113') [[18.246832]]
('N87', 'N226') [[18.246012]]
('N80', 'N181') [[18.245964]]
('N29', 'N40') [[18.245752]]
('N176', 'N250') [[18.245556]]
('N143', 'N153') [[18.245007]]
('N65', 'N241') [[18.244724]]
('N35', 'N54') [[18.242739]]
('N81', 'N163') [[18.242496]]
('N71', 'N163') [[18.2416]]
('N9', 'N25') [[18.241508]]
('N88', 'N247') [[18.241405]]
('N2', 'N121') [[18.240868]]
('N29', 'N250') [[18.240122]]
('N71', 'N91') [[18.238894]]
('N141', 'N143') [[18.237732]]
('N68', 'N107') [[18.237175]]
('N14', 'N240') [[18.23702]]
('N54', 'N68') [[18.236517]]
('N59', 'N95') [[18.236284]]
('N120', 'N153') [[18.23521]]
('N139', 'N194') [[18.23506]]
('N54', 'N97') [[18.234604]]
('N120', 'N163') [[18.234581]]
('N34', 'N200') [[18.232063]]
('N97', 'N163') [[18.23099]]
('N47', 'N219') [[18.230343]]
('N87', 'N118') [[18.229647]]
('N87', 'N245') [[18.229307]]
('N54', 'N65') [[18.229027]]
('N71', 'N185') [[18.228107]]
('N87', 'N244') [[18.2279]]
('N95', 'N176') [[18.226706]]
('N8', 'N88') [[18.226633]]
('N171', 'N200') [[18.226357]]
('N163', 'N249') [[18.226135]]
('N54', 'N161') [[18.225565]]
('N9', 'N194') [[18.224749]]
('N153', 'N185') [[18.224634]]
('N1', 'N91') [[18.224442]]
('N9', 'N171') [[18.222494]]
('N95', 'N112') [[18.222425]]
('N88', 'N179') [[18.221804]]
('N71', 'N200') [[18.221363]]
('N54', 'N162') [[18.22037]]
('N9', 'N33') [[18.219551]]
('N9', 'N228') [[18.217787]]
('N35', 'N87') [[18.217247]]
('N120', 'N253') [[18.21712]]
('N88', 'N202') [[18.21615]]
('N115', 'N141') [[18.214922]]
('N97', 'N131') [[18.213633]]
('N81', 'N153') [[18.21148]]
('N28', 'N181') [[18.211329]]
('N8', 'N97') [[18.210646]]
('N71', 'N115') [[18.210276]]
('N0', 'N153') [[18.210226]]
('N60', 'N198') [[18.21017]]
('N200', 'N244') [[18.210115]]
('N54', 'N120') [[18.208181]]
('N2', 'N156') [[18.208113]]
('N75', 'N219') [[18.207718]]
('N91', 'N150') [[18.207561]]
('N20', 'N80') [[18.20752]]
('N77', 'N167') [[18.207298]]
('N55', 'N80') [[18.207159]]
('N80', 'N153') [[18.206917]]
('N68', 'N103') [[18.206774]]
('N2', 'N225') [[18.205801]]
('N0', 'N181') [[18.205536]]
('N47', 'N88') [[18.204264]]
('N29', 'N115') [[18.203371]]
('N68', 'N128') [[18.202595]]
('N91', 'N245') [[18.202566]]
('N77', 'N171') [[18.202215]]
('N47', 'N176') [[18.201614]]
('N87', 'N214') [[18.201359]]
('N118', 'N250') [[18.200628]]
('N147', 'N171') [[18.20053]]
('N141', 'N181') [[18.20026]]
('N33', 'N147') [[18.200146]]
('N80', 'N226') [[18.200048]]
('N180', 'N239') [[18.198883]]
('N219', 'N250') [[18.198835]]
('N217', 'N226') [[18.197735]]
('N162', 'N211') [[18.197592]]
('N2', 'N35') [[18.19712]]
('N9', 'N183') [[18.196259]]
('N160', 'N200') [[18.195683]]
('N131', 'N171') [[18.195196]]
('N36', 'N88') [[18.19485]]
('N212', 'N217') [[18.193897]]
('N218', 'N232') [[18.193718]]
('N54', 'N211') [[18.191938]]
('N91', 'N130') [[18.191645]]
('N47', 'N197') [[18.190823]]
('N71', 'N209') [[18.18886]]
('N67', 'N190') [[18.188423]]
('N75', 'N200') [[18.187725]]
('N88', 'N176') [[18.187586]]
('N87', 'M0P2') [[18.18686]]
('N54', 'N190') [[18.186783]]
('N34', 'N47') [[18.186064]]
('N68', 'N201') [[18.185934]]
('N80', 'N118') [[18.185745]]
('N178', 'N217') [[18.185684]]
('N44', 'N80') [[18.18537]]
('N59', 'N68') [[18.185358]]
('N8', 'N134') [[18.185225]]
('N200', 'N229') [[18.185043]]
('N9', 'N108') [[18.184805]]
('N28', 'N250') [[18.184265]]
('N8', 'N185') [[18.18421]]
('N47', 'N199') [[18.183353]]
('N217', 'N219') [[18.183163]]
('N155', 'N250') [[18.182373]]
('N95', 'N219') [[18.18174]]
('N147', 'N162') [[18.18143]]
('N167', 'N185') [[18.180956]]
('N68', 'N81') [[18.180143]]
('N168', 'N200') [[18.180122]]
('N87', 'N190') [[18.179855]]
('N75', 'N95') [[18.179724]]
('N95', 'N211') [[18.179665]]
('N95', 'N181') [[18.17964]]
('N87', 'N171') [[18.178816]]
('N29', 'N88') [[18.178255]]
('N142', 'N200') [[18.178068]]
('N9', 'N161') [[18.176222]]
('N163', 'N197') [[18.176115]]
('N55', 'N200') [[18.17488]]
('N89', 'N250') [[18.174782]]
('N179', 'N232') [[18.173014]]
('N18', 'N143') [[18.172487]]
('N9', 'N85') [[18.17238]]
('N33', 'N160') [[18.17202]]
('N54', 'N75') [[18.171362]]
('N0', 'N9') [[18.170197]]
('N95', 'N167') [[18.170181]]
('N71', 'N197') [[18.169245]]
('N10', 'N250') [[18.16904]]
('N40', 'N228') [[18.168497]]
('N47', 'N187') [[18.16847]]
('N232', 'N247') [[18.166811]]
('N9', 'N114') [[18.165926]]
('N68', 'N181') [[18.165697]]
('N80', 'N242') [[18.165682]]
('N143', 'N190') [[18.165651]]
('N33', 'N34') [[18.164894]]
('N27', 'N87') [[18.164082]]
('N26', 'N153') [[18.163998]]
('N126', 'N153') [[18.162012]]
('N66', 'N163') [[18.161987]]
('N80', 'N115') [[18.161663]]
('N95', 'N129') [[18.16122]]
('N95', 'N115') [[18.160831]]
('N129', 'N167') [[18.159573]]
('N4', 'N217') [[18.159445]]
('N87', 'N250') [[18.15932]]
('N2', 'N253') [[18.158157]]
('N153', 'N181') [[18.158089]]
('N87', 'N181') [[18.157675]]
('N40', 'N143') [[18.157635]]
('N33', 'N190') [[18.156984]]
('N87', 'N180') [[18.156729]]
('N139', 'N228') [[18.15636]]
('N45', 'N95') [[18.156351]]
('N71', 'N128') [[18.156296]]
('N95', 'N114') [[18.156076]]
('N9', 'N167') [[18.155882]]
('N88', 'N113') [[18.155462]]
('N55', 'N153') [[18.154806]]
('N14', 'N66') [[18.154564]]
('N181', 'N208') [[18.154507]]
('N118', 'N217') [[18.154175]]
('N153', 'N167') [[18.153744]]
('N7', 'N95') [[18.15344]]
('N14', 'N68') [[18.151455]]
('N57', 'N153') [[18.150883]]
('N118', 'N232') [[18.1505]]
('N74', 'N163') [[18.149782]]
('N2', 'N74') [[18.149567]]
('N71', 'N181') [[18.149525]]
('N171', 'N227') [[18.148521]]
('N34', 'N97') [[18.14846]]
('N171', 'N249') [[18.148132]]
('N47', 'N90') [[18.146957]]
('N80', 'N171') [[18.146511]]
('N14', 'N81') [[18.146486]]
('N33', 'N232') [[18.146475]]
('N34', 'N171') [[18.145735]]
('N71', 'N212') [[18.145306]]
('N108', 'N217') [[18.145266]]
('N25', 'N221') [[18.145061]]
('N9', 'N173') [[18.144917]]
('N80', 'N225') [[18.144648]]
('N34', 'N88') [[18.14421]]
('N34', 'N201') [[18.144194]]
('N33', 'N202') [[18.143827]]
('N14', 'N171') [[18.143581]]
('N95', 'N118') [[18.143538]]
('N33', 'N68') [[18.143513]]
('N47', 'N202') [[18.143356]]
('N33', 'N103') [[18.142258]]
('N9', 'N121') [[18.141836]]
('N8', 'N47') [[18.141745]]
('N113', 'N153') [[18.141323]]
('N9', 'N18') [[18.140415]]
('N188', 'N196') [[18.14031]]
('N118', 'N202') [[18.140213]]
('N68', 'N180') [[18.139599]]
('N59', 'N80') [[18.139194]]
('N97', 'N162') [[18.138891]]
('N2', 'N14') [[18.138723]]
('N80', 'N91') [[18.138512]]
('N147', 'N211') [[18.138506]]
('N67', 'N171') [[18.137754]]
('N25', 'N171') [[18.137608]]
('N118', 'N160') [[18.137226]]
('N68', 'N120') [[18.136742]]
('N9', 'N202') [[18.136566]]
('N97', 'N176') [[18.13627]]
('N129', 'N232') [[18.136003]]
('N185', 'N236') [[18.135422]]
('N53', 'N163') [[18.13524]]
('N171', 'N232') [[18.134895]]
('N87', 'N111') [[18.134497]]
('N139', 'N232') [[18.134281]]
('N77', 'N80') [[18.134264]]
('N44', 'N47') [[18.134033]]
('N95', 'N250') [[18.132944]]
('N87', 'N129') [[18.13276]]
('N139', 'N163') [[18.131624]]
('N202', 'N245') [[18.131437]]
('N162', 'N200') [[18.130898]]
('N153', 'N226') [[18.129908]]
('N87', 'N200') [[18.129583]]
('N36', 'N171') [[18.12862]]
('N29', 'N147') [[18.12846]]
('N18', 'N163') [[18.12728]]
('N20', 'N29') [[18.127102]]
('N118', 'N176') [[18.125008]]
('N2', 'N208') [[18.124779]]
('N68', 'N77') [[18.124706]]
('N153', 'N186') [[18.124529]]
('N87', 'N143') [[18.124243]]
('N77', 'N232') [[18.123585]]
('N71', 'N114') [[18.122826]]
('N80', 'N104') [[18.122438]]
('N113', 'N185') [[18.122044]]
('N175', 'N214') [[18.121939]]
('N18', 'N178') [[18.121866]]
('N9', 'N221') [[18.121777]]
('N105', 'N153') [[18.12157]]
('N171', 'N217') [[18.121548]]
('N171', 'N226') [[18.121515]]
('N16', 'N214') [[18.1214]]
('N71', 'N153') [[18.12103]]
('N37', 'N40') [[18.120872]]
('N9', 'N13') [[18.120838]]
('N113', 'N143') [[18.120554]]
('N47', 'N214') [[18.120197]]
('N91', 'N217') [[18.119835]]
('N175', 'N239') [[18.119678]]
('N46', 'N87') [[18.119186]]
('N185', 'N226') [[18.119081]]
('N14', 'N104') [[18.11778]]
('N10', 'N217') [[18.116957]]
('N95', 'N208') [[18.116589]]
('N28', 'N253') [[18.114483]]
('N20', 'N217') [[18.11364]]
('N16', 'N185') [[18.112558]]
('N47', 'N115') [[18.112318]]
('N55', 'N104') [[18.112225]]
('N87', 'N106') [[18.112131]]
('N50', 'N232') [[18.112118]]
('N91', 'N212') [[18.11206]]
('N18', 'N232') [[18.111753]]
('N55', 'N71') [[18.11132]]
('N118', 'N141') [[18.110245]]
('N2', 'N249') [[18.109064]]
('N64', 'N68') [[18.108942]]
('N29', 'N95') [[18.108892]]
('N181', 'N245') [[18.108881]]
('N97', 'N111') [[18.108814]]
('N36', 'N59') [[18.108389]]
('N77', 'N87') [[18.10691]]
('N12', 'N68') [[18.105679]]
('N197', 'N202') [[18.104319]]
('N59', 'N60') [[18.10419]]
('N40', 'N97') [[18.103725]]
('N68', 'N87') [[18.103546]]
('N153', 'N180') [[18.103193]]
('N64', 'N95') [[18.102959]]
('N71', 'N221') [[18.102928]]
('N40', 'N226') [[18.102264]]
('N95', 'N120') [[18.100542]]
('N217', 'N247') [[18.09982]]
('N68', 'N71') [[18.099766]]
('N68', 'N163') [[18.098854]]
('N114', 'N232') [[18.098732]]
('N143', 'N232') [[18.098257]]
('N87', 'N112') [[18.096973]]
('N9', 'N34') [[18.096752]]
('N167', 'N232') [[18.09671]]
('N11', 'N80') [[18.096598]]
('N67', 'N167') [[18.096558]]
('N36', 'N181') [[18.096083]]
('N87', 'N95') [[18.095657]]
('N90', 'N91') [[18.095573]]
('N13', 'N40') [[18.09437]]
('N118', 'N200') [[18.093]]
('N185', 'N217') [[18.090967]]
('N33', 'N113') [[18.090958]]
('N141', 'N229') [[18.090038]]
('N74', 'N217') [[18.08998]]
('N34', 'N120') [[18.088512]]
('N47', 'N107') [[18.088]]
('N198', 'N250') [[18.087889]]
('N175', 'N200') [[18.087698]]
('N68', 'N136') [[18.08752]]
('N30', 'N95') [[18.086163]]
('N171', 'N178') [[18.086063]]
('N185', 'N200') [[18.084942]]
('N103', 'N163') [[18.084887]]
('N68', 'N177') [[18.084362]]
('N153', 'N202') [[18.084318]]
('N197', 'N200') [[18.08373]]
('N13', 'N249') [[18.082453]]
('N153', 'N219') [[18.082445]]
('N153', 'N243') [[18.08233]]
('N65', 'N200') [[18.082096]]
('N147', 'N163') [[18.081549]]
('N14', 'N163') [[18.081465]]
('N80', 'N155') [[18.080738]]
('N91', 'N237') [[18.079718]]
('N28', 'N118') [[18.079554]]
('N88', 'N105') [[18.079355]]
('N87', 'N219') [[18.078537]]
('N25', 'N115') [[18.078392]]
('N8', 'N107') [[18.07833]]
('N161', 'N176') [[18.077353]]
('N204', 'N232') [[18.076689]]
('N182', 'N228') [[18.076405]]
('N9', 'N104') [[18.0764]]
('N68', 'N113') [[18.07622]]
('N143', 'N181') [[18.076193]]
('N2', 'N103') [[18.076181]]
('N14', 'N232') [[18.075886]]
('N36', 'N247') [[18.075884]]
