('M0P1', 'M0P2') [[36.54629]]
('N85', 'N132') [[18.954796]]
('N157', 'N171') [[18.952148]]
('N37', 'N47') [[18.94966]]
('N93', 'N120') [[18.949568]]
('N9', 'N171') [[18.948833]]
('N93', 'N211') [[18.947056]]
('N95', 'N186') [[18.945251]]
('N85', 'N220') [[18.94364]]
('N3', 'N78') [[18.942629]]
('N41', 'N126') [[18.94189]]
('N9', 'N120') [[18.936907]]
('N145', 'N186') [[18.936256]]
('N179', 'N196') [[18.930058]]
('N25', 'N103') [[18.924765]]
('N205', 'N231') [[18.922203]]
('N82', 'N234') [[18.920408]]
('N10', 'N179') [[18.920118]]
('N25', 'N169') [[18.918663]]
('N25', 'N136') [[18.91751]]
('N57', 'N196') [[18.916897]]
('N37', 'N41') [[18.916172]]
('N103', 'N226') [[18.914803]]
('N25', 'N53') [[18.91454]]
('N41', 'N209') [[18.913177]]
('N66', 'N85') [[18.91283]]
('N157', 'N198') [[18.908792]]
('N58', 'N120') [[18.908506]]
('N103', 'N182') [[18.907974]]
('N41', 'N186') [[18.90676]]
('N25', 'N247') [[18.904226]]
('N25', 'N182') [[18.900507]]
('N16', 'N234') [[18.898209]]
('N120', 'N209') [[18.898058]]
('N180', 'N231') [[18.896147]]
('N10', 'N25') [[18.894876]]
('N99', 'N121') [[18.89469]]
('N133', 'N182') [[18.894634]]
('N47', 'N179') [[18.891588]]
('N25', 'N93') [[18.891005]]
('N10', 'N180') [[18.89069]]
('N93', 'N196') [[18.890144]]
('N5', 'N199') [[18.887413]]
('N120', 'N205') [[18.886602]]
('N86', 'N132') [[18.886345]]
('N109', 'N145') [[18.88543]]
('N99', 'N161') [[18.885426]]
('N25', 'N205') [[18.885044]]
('N3', 'N175') [[18.885012]]
('N132', 'N156') [[18.881073]]
('N66', 'N179') [[18.87853]]
('N121', 'N227') [[18.877272]]
('N25', 'N80') [[18.876387]]
('N129', 'N182') [[18.875622]]
('N93', 'N182') [[18.875385]]
('N25', 'N121') [[18.873178]]
('N196', 'N198') [[18.871584]]
('N80', 'N226') [[18.871191]]
('N93', 'N179') [[18.869717]]
('N102', 'N145') [[18.869234]]
('N46', 'N238') [[18.868895]]
('N41', 'N86') [[18.868261]]
('N9', 'N99') [[18.867828]]
('N84', 'N140') [[18.866714]]
('N186', 'N196') [[18.866146]]
('N25', 'N95') [[18.863533]]
('N25', 'N234') [[18.863287]]
('N57', 'N176') [[18.862097]]
('N161', 'N171') [[18.860518]]
('N196', 'N237') [[18.855291]]
('N37', 'N121') [[18.85472]]
('N5', 'N234') [[18.85338]]
('N117', 'N234') [[18.853022]]
('N9', 'N251') [[18.852415]]
('N188', 'N251') [[18.851238]]
('N47', 'N132') [[18.848616]]
('N98', 'N182') [[18.848412]]
('N25', 'N34') [[18.84823]]
('N179', 'N198') [[18.847599]]
('N6', 'N205') [[18.846992]]
('N66', 'N204') [[18.846865]]
('N25', 'N156') [[18.84606]]
('N3', 'N160') [[18.845545]]
('N47', 'N186') [[18.84546]]
('N66', 'N120') [[18.845398]]
('N251', 'M0P1') [[18.845322]]
('N99', 'N182') [[18.84461]]
('N133', 'N221') [[18.844273]]
('N41', 'N189') [[18.844212]]
('N25', 'N99') [[18.843464]]
('N93', 'N144') [[18.843197]]
('N158', 'N179') [[18.84117]]
('N62', 'N93') [[18.837833]]
('N84', 'N220') [[18.83509]]
('N3', 'N189') [[18.834217]]
('N118', 'N196') [[18.833792]]
('N226', 'N247') [[18.83374]]
('N25', 'N118') [[18.833681]]
('N3', 'N198') [[18.832438]]
('N47', 'N85') [[18.831316]]
('N37', 'N57') [[18.831257]]
('N103', 'N205') [[18.83046]]
('N25', 'N74') [[18.828438]]
('N99', 'N226') [[18.826595]]
('N3', 'N62') [[18.826002]]
('N179', 'N182') [[18.82562]]
('N47', 'N231') [[18.824736]]
('N3', 'N26') [[18.823248]]
('N47', 'N53') [[18.821905]]
('N3', 'N176') [[18.821634]]
('N157', 'N179') [[18.820955]]
('N37', 'N182') [[18.820082]]
('N109', 'N196') [[18.818872]]
('N66', 'N103') [[18.818401]]
('N93', 'N234') [[18.818129]]
('N120', 'N223') [[18.816614]]
('N85', 'N93') [[18.815798]]
('N25', 'N97') [[18.815273]]
('N41', 'N213') [[18.813929]]
('N103', 'N109') [[18.813488]]
('N226', 'N242') [[18.80862]]
('N37', 'N196') [[18.805347]]
('N196', 'N253') [[18.80515]]
('N84', 'N182') [[18.8046]]
('N55', 'N140') [[18.804554]]
('N3', 'N58') [[18.804388]]
('N25', 'N235') [[18.803295]]
('N25', 'M0P1') [[18.800987]]
('N133', 'N253') [[18.800308]]
('N3', 'N69') [[18.799671]]
('N3', 'N196') [[18.799427]]
('N226', 'N237') [[18.79776]]
('N25', 'N248') [[18.79484]]
('N205', 'N238') [[18.794306]]
('N158', 'N171') [[18.794285]]
('N4', 'N186') [[18.789799]]
('N3', 'N51') [[18.789305]]
('N5', 'N120') [[18.7883]]
('N9', 'N196') [[18.786959]]
('N25', 'N161') [[18.785534]]
('N41', 'N55') [[18.785437]]
('N47', 'N120') [[18.784832]]
('N47', 'N182') [[18.7832]]
('N93', 'N157') [[18.782972]]
('N121', 'N253') [[18.782894]]
('N29', 'N234') [[18.782806]]
('N171', 'N227') [[18.779531]]
('N93', 'N132') [[18.779413]]
('N51', 'N57') [[18.779222]]
('N58', 'N198') [[18.778189]]
('N103', 'N188') [[18.77815]]
('N128', 'N234') [[18.77727]]
('N74', 'N132') [[18.777084]]
('N140', 'N220') [[18.772877]]
('N10', 'N120') [[18.77228]]
('N37', 'N231') [[18.771961]]
('N126', 'N182') [[18.771202]]
('N66', 'N145') [[18.768953]]
('N117', 'N186') [[18.768948]]
('N9', 'N44') [[18.76882]]
('N74', 'N141') [[18.76731]]
('N3', 'N34') [[18.766794]]
('N3', 'N93') [[18.76641]]
('N188', 'N199') [[18.76614]]
('N120', 'N245') [[18.764572]]
('N55', 'N245') [[18.763578]]
('N144', 'N182') [[18.762438]]
('N10', 'N26') [[18.762278]]
('N20', 'N85') [[18.761728]]
('N138', 'N188') [[18.758114]]
('N179', 'N245') [[18.757133]]
('N9', 'N182') [[18.756851]]
('N121', 'N161') [[18.756077]]
('N80', 'N182') [[18.755503]]
('N128', 'N145') [[18.75411]]
('N5', 'N55') [[18.753939]]
('N9', 'N25') [[18.753826]]
('N196', 'N199') [[18.75168]]
('N41', 'N161') [[18.751204]]
('N160', 'N186') [[18.750399]]
('N54', 'N93') [[18.750263]]
('N132', 'N227') [[18.749754]]
('N132', 'N225') [[18.748775]]
('N120', 'N226') [[18.747238]]
('N55', 'N221') [[18.747025]]
('N148', 'N196') [[18.745914]]
('N222', 'N242') [[18.744526]]
('N51', 'N205') [[18.74289]]
('N66', 'N226') [[18.7427]]
('N109', 'N128') [[18.742304]]
('N117', 'N188') [[18.742096]]
('N192', 'N234') [[18.741056]]
('N5', 'N109') [[18.739075]]
('N3', 'N148') [[18.738443]]
('N240', 'N245') [[18.737856]]
('N222', 'N240') [[18.737621]]
('N86', 'N234') [[18.736088]]
('N101', 'N157') [[18.735508]]
('N37', 'N128') [[18.73379]]
('N3', 'N205') [[18.733755]]
('N3', 'N121') [[18.733109]]
('N3', 'N231') [[18.73235]]
('N79', 'N199') [[18.731176]]
('N20', 'N109') [[18.731016]]
('N37', 'N253') [[18.730762]]
('N41', 'N98') [[18.729792]]
('N55', 'N179') [[18.72966]]
('N196', 'N220') [[18.728516]]
('N25', 'N188') [[18.728266]]
('N182', 'N189') [[18.727934]]
('N130', 'N196') [[18.725801]]
('N47', 'N161') [[18.725386]]
('N44', 'N84') [[18.723389]]
('N85', 'N130') [[18.723278]]
('N176', 'N200') [[18.723013]]
('N199', 'N205') [[18.722425]]
('N3', 'N157') [[18.72019]]
('N3', 'N46') [[18.719784]]
('N41', 'N80') [[18.718699]]
('N93', 'N189') [[18.716944]]
('N57', 'N66') [[18.714762]]
('N27', 'N84') [[18.71435]]
('N47', 'N253') [[18.71395]]
('N121', 'M0P1') [[18.713455]]
('N123', 'N226') [[18.712717]]
('N9', 'N82') [[18.711971]]
('N3', 'N180') [[18.711546]]
('N26', 'N182') [[18.710754]]
('N3', 'N118') [[18.7081]]
('N196', 'N223') [[18.706915]]
('N182', 'N186') [[18.706768]]
('N10', 'N234') [[18.706465]]
('N25', 'N198') [[18.705976]]
('N171', 'N182') [[18.704626]]
('N121', 'N196') [[18.704483]]
('N37', 'N199') [[18.704018]]
('N41', 'N130') [[18.701931]]
('N188', 'N205') [[18.701767]]
('N26', 'N227') [[18.701374]]
('N3', 'N179') [[18.70075]]
('N25', 'N98') [[18.700132]]
('N169', 'N211') [[18.699593]]
('N171', 'N231') [[18.699419]]
('N25', 'N82') [[18.697874]]
('N74', 'N176') [[18.695425]]
('N74', 'N120') [[18.694557]]
('N47', 'N200') [[18.693144]]
('N158', 'N186') [[18.692646]]
('N55', 'N231') [[18.692171]]
('N95', 'N169') [[18.69202]]
('N157', 'N196') [[18.690996]]
('N120', 'N145') [[18.690561]]
('N82', 'N158') [[18.690039]]
('N136', 'N182') [[18.689709]]
('N196', 'N216') [[18.689678]]
('N5', 'N188') [[18.68894]]
('N74', 'N172') [[18.688892]]
('N58', 'N171') [[18.688623]]
('N52', 'N103') [[18.688084]]
('N171', 'N247') [[18.687431]]
('N129', 'N226') [[18.687304]]
('N76', 'N82') [[18.686655]]
('N3', 'N238') [[18.686483]]
('N189', 'N234') [[18.685862]]
('N60', 'N226') [[18.685463]]
('N37', 'N103') [[18.684965]]
('N93', 'N171') [[18.683792]]
('N3', 'N104') [[18.683687]]
('N3', 'N120') [[18.683283]]
('N145', 'N195') [[18.683235]]
('N62', 'N120') [[18.682493]]
('N99', 'N145') [[18.682316]]
('N53', 'N171') [[18.682299]]
('N188', 'N226') [[18.68199]]
('N16', 'N182') [[18.681734]]
('N194', 'N220') [[18.680887]]
('N171', 'N240') [[18.680614]]
('N136', 'N226') [[18.68061]]
('N147', 'M0P1') [[18.68028]]
('N195', 'N196') [[18.679266]]
('N226', 'N231') [[18.679085]]
('N158', 'N234') [[18.67854]]
('N57', 'N103') [[18.676325]]
('N3', 'N186') [[18.674578]]
('N47', 'N51') [[18.67452]]
('N220', 'N253') [[18.674358]]
('N4', 'N196') [[18.674145]]
('N107', 'N161') [[18.67398]]
('N85', 'N226') [[18.673077]]
('N122', 'N231') [[18.672789]]
('N118', 'N140') [[18.672575]]
('N25', 'N208') [[18.670898]]
('N132', 'N196') [[18.670454]]
('N10', 'N200') [[18.67011]]
('N41', 'N147') [[18.66976]]
('N145', 'N245') [[18.669249]]
('N25', 'N157') [[18.669065]]
('N9', 'N234') [[18.669025]]
('N145', 'N156') [[18.668741]]
('N85', 'N196') [[18.667898]]
('N225', 'N226') [[18.667284]]
('N205', 'N253') [[18.665222]]
('N3', 'N57') [[18.6647]]
('N103', 'N126') [[18.664616]]
('N199', 'N226') [[18.663925]]
('N170', 'N234') [[18.663656]]
('N4', 'N99') [[18.661411]]
('N120', 'N195') [[18.660736]]
('N3', 'N66') [[18.660501]]
('N84', 'N166') [[18.65997]]
('N25', 'N75') [[18.65939]]
('N9', 'N157') [[18.656864]]
('N107', 'N188') [[18.656399]]
('N26', 'N158') [[18.656397]]
('N140', 'N158') [[18.656343]]
('N41', 'N58') [[18.654348]]
('N29', 'N179') [[18.653475]]
('N93', 'N192') [[18.653055]]
('N66', 'N196') [[18.651237]]
('N9', 'N58') [[18.650549]]
('N85', 'N251') [[18.649979]]
('N169', 'N216') [[18.648859]]
('N57', 'N171') [[18.64797]]
('N74', 'N227') [[18.647814]]
('N53', 'N62') [[18.646898]]
('N205', 'N245') [[18.646774]]
('N103', 'N169') [[18.646627]]
('N3', 'N47') [[18.646578]]
('N95', 'N231') [[18.64396]]
('N60', 'N196') [[18.643646]]
('N3', 'N74') [[18.64295]]
('N58', 'N245') [[18.642033]]
('N3', 'N107') [[18.641973]]
('N47', 'N176') [[18.641968]]
('N29', 'N74') [[18.641193]]
('N176', 'N245') [[18.640835]]
('N225', 'N234') [[18.640827]]
('N41', 'N103') [[18.640566]]
('N66', 'N234') [[18.64054]]
('N57', 'N253') [[18.640186]]
('N145', 'N180') [[18.63826]]
('N58', 'N62') [[18.638058]]
('N109', 'N237') [[18.637188]]
('N103', 'N231') [[18.63688]]
('N47', 'N99') [[18.635897]]
('N20', 'N205') [[18.634895]]
('N10', 'N47') [[18.634323]]
('N41', 'N129') [[18.633656]]
('N95', 'N188') [[18.633377]]
('N11', 'N41') [[18.63281]]
('N120', 'N188') [[18.632616]]
('N121', 'N144') [[18.632559]]
('N37', 'N120') [[18.632334]]
('N46', 'N182') [[18.631449]]
('N9', 'N148') [[18.630905]]
('N80', 'N237') [[18.630558]]
('N169', 'N205') [[18.629986]]
('N4', 'N182') [[18.629272]]
('N119', 'N196') [[18.627815]]
('N186', 'N204') [[18.625359]]
('N140', 'N253') [[18.625027]]
('N171', 'N179') [[18.622866]]
('N16', 'N93') [[18.62275]]
('N133', 'N196') [[18.622475]]
('N199', 'N245') [[18.622358]]
('N182', 'N199') [[18.622202]]
('N41', 'N144') [[18.62205]]
('N57', 'N158') [[18.621836]]
('N74', 'N121') [[18.620996]]
('N51', 'N196') [[18.619717]]
('N231', 'N247') [[18.619537]]
('N51', 'N93') [[18.619072]]
('N25', 'N131') [[18.619068]]
('N130', 'N186') [[18.618858]]
('N220', 'N245') [[18.618656]]
('N58', 'N140') [[18.618336]]
('N205', 'N220') [[18.618198]]
('N47', 'N93') [[18.618193]]
('N86', 'N226') [[18.61614]]
('N117', 'N199') [[18.613989]]
('N47', 'N104') [[18.613409]]
('N79', 'N182') [[18.613405]]
('N120', 'N246') [[18.612782]]
('N25', 'N41') [[18.612232]]
('N55', 'N189') [[18.61042]]
('N41', 'N47') [[18.609692]]
('N182', 'N198') [[18.609137]]
('N3', 'N213') [[18.609047]]
('N158', 'N196') [[18.608196]]
('N40', 'N226') [[18.607965]]
('N47', 'N145') [[18.607635]]
('N74', 'N205') [[18.607307]]
('N129', 'N157') [[18.606892]]
('N9', 'N60') [[18.606205]]
('N9', 'N98') [[18.605766]]
('N161', 'N186') [[18.605717]]
('N147', 'N253') [[18.605606]]
('N85', 'N238') [[18.605373]]
('N110', 'N120') [[18.605368]]
('N58', 'N93') [[18.60429]]
('N9', 'N189') [[18.603992]]
('N189', 'N195') [[18.60383]]
('N74', 'N179') [[18.602652]]
('N37', 'N176') [[18.602636]]
('N3', 'N220') [[18.60232]]
('N20', 'N196') [[18.601515]]
('N121', 'N211') [[18.601328]]
('N186', 'N222') [[18.601091]]
('N20', 'N158') [[18.599907]]
('N16', 'N188') [[18.599443]]
('N128', 'N182') [[18.598904]]
('N25', 'N107') [[18.598806]]
('N170', 'N238') [[18.597622]]
('N93', 'N199') [[18.597584]]
('N179', 'M0P1') [[18.597534]]
('N121', 'N158') [[18.596638]]
('N182', 'N253') [[18.596596]]
('N156', 'N213') [[18.596588]]
('N60', 'N245') [[18.59597]]
('N53', 'N253') [[18.59498]]
('N80', 'N99') [[18.594126]]
('N182', 'N205') [[18.59384]]
('N237', 'N253') [[18.593561]]
('N196', 'N245') [[18.593546]]
('N47', 'N157') [[18.593122]]
('N92', 'N205') [[18.591526]]
('N109', 'N110') [[18.589926]]
('N41', 'N245') [[18.58978]]
('N5', 'N171') [[18.589548]]
('N37', 'N188') [[18.58814]]
('N183', 'N253') [[18.5879]]
('N26', 'N192') [[18.587831]]
('N157', 'N237') [[18.58712]]
('N95', 'N234') [[18.586367]]
('N157', 'N182') [[18.58576]]
('N4', 'N9') [[18.585707]]
('N3', 'N216') [[18.585142]]
('N25', 'N227') [[18.58453]]
('N167', 'N188') [[18.582579]]
('N3', 'N25') [[18.582148]]
('N47', 'N213') [[18.58197]]
('N10', 'N148') [[18.5819]]
('N130', 'N160') [[18.58161]]
('N10', 'N182') [[18.581251]]
('N99', 'N140') [[18.580017]]
('N217', 'N234') [[18.579353]]
('N186', 'N195') [[18.578457]]
('N9', 'N207') [[18.577925]]
('N85', 'N186') [[18.577665]]
('N41', 'N188') [[18.577389]]
('N147', 'N251') [[18.57706]]
('N53', 'N186') [[18.576843]]
('N25', 'N106') [[18.576754]]
('N109', 'N234') [[18.575502]]
('N3', 'N170') [[18.575268]]
('N0', 'N99') [[18.574234]]
('N93', 'N225') [[18.574142]]
('N103', 'N145') [[18.57393]]
('N82', 'N138') [[18.573248]]
('N66', 'N101') [[18.572813]]
('N53', 'N93') [[18.57267]]
('N5', 'N247') [[18.572529]]
('N16', 'N221') [[18.572226]]
('N176', 'N234') [[18.572105]]
('N37', 'N237') [[18.570705]]
('N9', 'N140') [[18.569853]]
('N3', 'N29') [[18.569769]]
('N37', 'N140') [[18.569252]]
('N40', 'N41') [[18.569149]]
('N37', 'N93') [[18.569098]]
('N37', 'N157') [[18.568947]]
('N3', 'N41') [[18.568344]]
('N40', 'N106') [[18.568285]]
('N55', 'N220') [[18.568256]]
('N10', 'N161') [[18.56808]]
('N129', 'N234') [[18.56757]]
('N26', 'N234') [[18.566301]]
('N47', 'N60') [[18.56516]]
('N131', 'N213') [[18.564575]]
('N29', 'N120') [[18.564245]]
('N57', 'N84') [[18.563702]]
('N11', 'N120') [[18.562582]]
('N120', 'N234') [[18.562098]]
('N112', 'N188') [[18.562027]]
('N10', 'N101') [[18.561665]]
('N226', 'N245') [[18.56133]]
('N66', 'N189') [[18.561037]]
('N205', 'N234') [[18.560753]]
('N57', 'N223') [[18.560162]]
('N25', 'N29') [[18.560144]]
('N121', 'N132') [[18.55954]]
('N132', 'N182') [[18.559067]]
('N25', 'N54') [[18.558218]]
('N132', 'N140') [[18.558147]]
('N131', 'N234') [[18.557697]]
('N25', 'N58') [[18.557325]]
('N84', 'N169') [[18.556925]]
('N148', 'N182') [[18.556921]]
('N144', 'N225') [[18.55674]]
('N199', 'N216') [[18.55653]]
('N93', 'N237') [[18.555761]]
('N121', 'N238') [[18.55519]]
('N57', 'N231') [[18.555017]]
('N148', 'N157') [[18.55495]]
('N62', 'N172') [[18.554323]]
('N78', 'N182') [[18.553461]]
('N75', 'N182') [[18.552565]]
('N44', 'N93') [[18.550909]]
('N44', 'N226') [[18.55056]]
('N107', 'N182') [[18.550558]]
('N3', 'N84') [[18.550003]]
('N37', 'N248') [[18.549974]]
('N10', 'N205') [[18.549963]]
('N85', 'N227') [[18.549685]]
('N189', 'N237') [[18.549408]]
('N25', 'N186') [[18.548758]]
('N66', 'N109') [[18.548178]]
('N123', 'N188') [[18.547152]]
('N5', 'N231') [[18.54669]]
('N93', 'N244') [[18.546211]]
('N120', 'N186') [[18.54615]]
('N80', 'N121') [[18.545973]]
('N98', 'N161') [[18.545969]]
('N55', 'N161') [[18.545095]]
('N130', 'N222') [[18.545069]]
('N16', 'N189') [[18.544956]]
('N157', 'N161') [[18.544851]]
('N2', 'N103') [[18.544477]]
('N123', 'N225') [[18.543972]]
('N165', 'N226') [[18.543339]]
('N84', 'N205') [[18.542952]]
('N128', 'N186') [[18.542906]]
('N93', 'N98') [[18.542479]]
('N58', 'N179') [[18.542353]]
('N29', 'N37') [[18.542036]]
('N123', 'N234') [[18.541695]]
('N3', 'N16') [[18.539125]]
('N140', 'N196') [[18.537975]]
('N171', 'N186') [[18.536625]]
('N20', 'N75') [[18.536615]]
('N20', 'M0P1') [[18.536545]]
('N66', 'N188') [[18.536386]]
('N25', 'N110') [[18.535732]]
('N93', 'N145') [[18.533352]]
('N53', 'N245') [[18.532465]]
('N101', 'N179') [[18.53218]]
('N103', 'N161') [[18.531754]]
('N196', 'N213') [[18.531385]]
('N10', 'N62') [[18.531282]]
('N188', 'N217') [[18.531252]]
('N25', 'N51') [[18.531065]]
('N47', 'N58') [[18.53071]]
('N136', 'N160') [[18.530695]]
('N37', 'N107') [[18.529398]]
('N93', 'N129') [[18.52924]]
('N84', 'N107') [[18.529226]]
('N3', 'N109') [[18.528849]]
('N27', 'N93') [[18.528229]]
('N25', 'N123') [[18.527126]]
('N120', 'N237') [[18.527084]]
('N161', 'N204') [[18.526976]]
('N66', 'N93') [[18.526737]]
('N134', 'N182') [[18.526466]]
('N37', 'N251') [[18.526304]]
('N156', 'N158') [[18.526003]]
('N161', 'N226') [[18.52539]]
('N196', 'N217') [[18.525307]]
('N3', 'N135') [[18.524837]]
('N140', 'N237') [[18.524502]]
('N158', 'N226') [[18.524498]]
('N25', 'N144') [[18.524223]]
('N130', 'N136') [[18.524128]]
('N99', 'N132') [[18.523533]]
('N10', 'N41') [[18.523407]]
('N120', 'N192') [[18.52339]]
('N84', 'N143') [[18.523375]]
('N10', 'N66') [[18.523214]]
('N57', 'N205') [[18.52275]]
('N10', 'N75') [[18.522352]]
('N25', 'N57') [[18.522173]]
('N103', 'N132') [[18.52217]]
('N98', 'N189') [[18.52189]]
('N224', 'N234') [[18.520891]]
('N161', 'N245') [[18.52041]]
('N41', 'N169') [[18.520163]]
('N160', 'N245') [[18.519928]]
('N93', 'N238') [[18.51978]]
('N216', 'N234') [[18.519018]]
('N47', 'N55') [[18.519003]]
('N109', 'N176') [[18.518776]]
('N130', 'N176') [[18.518518]]
('N171', 'N181') [[18.518044]]
('N3', 'N247') [[18.518005]]
('N5', 'N58') [[18.517277]]
('N11', 'N103') [[18.517122]]
('N51', 'N171') [[18.516737]]
('N152', 'N237') [[18.516567]]
('N9', 'N57') [[18.514654]]
('N120', 'N179') [[18.514446]]
('N160', 'N220') [[18.514162]]
('N25', 'N225') [[18.513924]]
('N47', 'N238') [[18.513903]]
('N20', 'N188') [[18.513557]]
('N82', 'N188') [[18.51326]]
('N186', 'N221') [[18.512959]]
('N29', 'N227') [[18.51283]]
('N3', 'N97') [[18.512821]]
('N74', 'N222') [[18.512535]]
('N118', 'N245') [[18.512089]]
('N146', 'N188') [[18.511858]]
('N93', 'N195') [[18.511637]]
('N95', 'N226') [[18.511415]]
('N158', 'N231') [[18.511225]]
('N41', 'N62') [[18.511059]]
('N20', 'N66') [[18.510805]]
('N74', 'N133') [[18.509855]]
('N37', 'N169') [[18.509676]]
('N182', 'N195') [[18.509598]]
('N20', 'N226') [[18.509487]]
('N176', 'N220') [[18.509403]]
('N158', 'N161') [[18.508816]]
('N25', 'N84') [[18.507902]]
('N3', 'N144') [[18.507898]]
('N169', 'N199') [[18.507889]]
('N82', 'N143') [[18.506912]]
('N141', 'N144') [[18.506796]]
('N85', 'N103') [[18.506536]]
('N129', 'N196') [[18.505926]]
('N226', 'N238') [[18.504929]]
('N3', 'N9') [[18.50476]]
('N99', 'N195') [[18.504726]]
('N82', 'N93') [[18.504189]]
('N3', 'N126') [[18.504158]]
('N120', 'N231') [[18.503292]]
('N60', 'N188') [[18.50237]]
('N41', 'N160') [[18.501335]]
('N25', 'N92') [[18.501326]]
('N199', 'N234') [[18.50003]]
('N47', 'N117') [[18.499804]]
('N131', 'N196') [[18.49973]]
('N231', 'N240') [[18.49914]]
('N171', 'N205') [[18.499063]]
('N157', 'N169') [[18.498966]]
('N182', 'N221') [[18.498606]]
('N133', 'M0P1') [[18.498478]]
('N41', 'N140') [[18.49827]]
