('M0P1', 'M0P2') [[70.19638]]
('N74', 'N177') [[18.206924]]
('N110', 'N177') [[18.204933]]
('N27', 'N178') [[18.204214]]
('N53', 'N237') [[18.203768]]
('N227', 'N239') [[18.203201]]
('N7', 'N116') [[18.20213]]
('N95', 'N251') [[18.201914]]
('N11', 'N90') [[18.201345]]
('N55', 'N203') [[18.201221]]
('N145', 'N196') [[18.201008]]
('N36', 'N237') [[18.19898]]
('N53', 'N224') [[18.198496]]
('N7', 'N118') [[18.197687]]
('N242', 'N251') [[18.197214]]
('N135', 'N141') [[18.196766]]
('N177', 'N199') [[18.196087]]
('N33', 'N118') [[18.19415]]
('N74', 'N171') [[18.193373]]
('N7', 'N90') [[18.189768]]
('N29', 'N132') [[18.189333]]
('N40', 'N222') [[18.189281]]
('N11', 'N156') [[18.187685]]
('N92', 'N139') [[18.18766]]
('N58', 'N177') [[18.186121]]
('N33', 'N64') [[18.184172]]
('N129', 'N222') [[18.18396]]
('N196', 'N250') [[18.183754]]
('N110', 'N156') [[18.180115]]
('N31', 'N203') [[18.180044]]
('N95', 'N250') [[18.179457]]
('N36', 'N95') [[18.177414]]
('N132', 'N162') [[18.175001]]
('N35', 'N237') [[18.172762]]
('N52', 'N110') [[18.171389]]
('N29', 'N196') [[18.1703]]
('N36', 'N56') [[18.16947]]
('N74', 'N92') [[18.168621]]
('N7', 'N225') [[18.167841]]
('N145', 'N232') [[18.165741]]
('N83', 'N224') [[18.165112]]
('N53', 'N109') [[18.163767]]
('N87', 'N232') [[18.163542]]
('N135', 'N203') [[18.162746]]
('N237', 'N238') [[18.162651]]
('N31', 'N163') [[18.162548]]
('N112', 'N253') [[18.161402]]
('N14', 'N224') [[18.160913]]
('N67', 'N178') [[18.1593]]
('N17', 'N132') [[18.157995]]
('N116', 'N250') [[18.157766]]
('N85', 'N203') [[18.156809]]
('N27', 'N67') [[18.15475]]
('N53', 'N225') [[18.153362]]
('N158', 'N225') [[18.153238]]
('N11', 'N14') [[18.150114]]
('N92', 'N163') [[18.149075]]
('N177', 'N190') [[18.146566]]
('N110', 'N143') [[18.14521]]
('N102', 'N110') [[18.144543]]
('N209', 'N237') [[18.144424]]
('N38', 'N52') [[18.14321]]
('N67', 'N225') [[18.142473]]
('N124', 'N162') [[18.141912]]
('N237', 'N242') [[18.14136]]
('N1', 'N52') [[18.14084]]
('N66', 'N242') [[18.140173]]
('N21', 'N158') [[18.13952]]
('N132', 'N156') [[18.13951]]
('N210', 'N237') [[18.137102]]
('N74', 'N203') [[18.135902]]
('N180', 'N237') [[18.133724]]
('N67', 'N184') [[18.133211]]
('N171', 'N177') [[18.128365]]
('N132', 'N237') [[18.127508]]
('N59', 'N129') [[18.12679]]
('N92', 'N210') [[18.126114]]
('N65', 'N203') [[18.126015]]
('N29', 'N184') [[18.125698]]
('N64', 'N171') [[18.125608]]
('N87', 'N196') [[18.124884]]
('N196', 'N225') [[18.124155]]
('N74', 'N116') [[18.122334]]
('N116', 'N158') [[18.120878]]
('N92', 'N225') [[18.120169]]
('N64', 'N113') [[18.119854]]
('N173', 'N225') [[18.117783]]
('N131', 'N170') [[18.117754]]
('N67', 'N92') [[18.117739]]
('N102', 'N105') [[18.117147]]
('N132', 'N178') [[18.115137]]
('N29', 'N96') [[18.114594]]
('N177', 'N204') [[18.113087]]
('N102', 'N145') [[18.109674]]
('N237', 'N253') [[18.109114]]
('N74', 'N238') [[18.10882]]
('N7', 'N156') [[18.10654]]
('N177', 'N187') [[18.104355]]
('N196', 'N247') [[18.102415]]
('N50', 'N102') [[18.102028]]
('N52', 'N95') [[18.101559]]
('N203', 'N232') [[18.100733]]
('N50', 'N177') [[18.09953]]
('N90', 'N132') [[18.098879]]
('N28', 'N203') [[18.097923]]
('N158', 'N212') [[18.097664]]
('N145', 'N173') [[18.096397]]
('N95', 'N178') [[18.09527]]
('N14', 'N64') [[18.095058]]
('N7', 'N238') [[18.0939]]
('N33', 'N135') [[18.093754]]
('N90', 'N175') [[18.093445]]
('N92', 'N171') [[18.09244]]
('N74', 'N135') [[18.092096]]
('N96', 'N102') [[18.09136]]
('N177', 'N188') [[18.090933]]
('N59', 'N188') [[18.090235]]
('N38', 'N222') [[18.089489]]
('N98', 'N237') [[18.089075]]
('N72', 'N95') [[18.086544]]
('N53', 'N169') [[18.086103]]
('N132', 'N203') [[18.086094]]
('N92', 'N197') [[18.085115]]
('N82', 'N132') [[18.084476]]
('N143', 'N237') [[18.083143]]
('N188', 'N225') [[18.082867]]
('N163', 'N200') [[18.08147]]
('N143', 'N157') [[18.081375]]
('N207', 'N237') [[18.081272]]
('N145', 'N184') [[18.080704]]
('N33', 'N115') [[18.08063]]
('N92', 'N141') [[18.079887]]
('N92', 'N142') [[18.079836]]
('N116', 'N203') [[18.078867]]
('N163', 'N184') [[18.078583]]
('N33', 'N65') [[18.078014]]
('N65', 'N132') [[18.077269]]
('N33', 'N251') [[18.076862]]
('N188', 'N237') [[18.076256]]
('N27', 'N156') [[18.07513]]
('N11', 'N225') [[18.07463]]
('N56', 'N225') [[18.073526]]
('N29', 'N67') [[18.073431]]
('N145', 'N231') [[18.072836]]
('N14', 'N87') [[18.072647]]
('N150', 'N203') [[18.072542]]
('N112', 'N184') [[18.070137]]
('N132', 'N173') [[18.069788]]
('N74', 'N158') [[18.069445]]
('N177', 'N238') [[18.068703]]
('N29', 'N95') [[18.068672]]
('N142', 'N203') [[18.068619]]
('N116', 'N141') [[18.06518]]
('N99', 'N237') [[18.064936]]
('N92', 'N222') [[18.06173]]
('N203', 'N212') [[18.061626]]
('N66', 'N188') [[18.06107]]
('N53', 'N58') [[18.05953]]
('N145', 'N242') [[18.058365]]
('N1', 'N145') [[18.058044]]
('N91', 'N163') [[18.057415]]
('N33', 'N163') [[18.054579]]
('N38', 'N225') [[18.054081]]
('N227', 'N242') [[18.053705]]
('N24', 'N156') [[18.052923]]
('N70', 'N145') [[18.052713]]
('N196', 'N237') [[18.05217]]
('N67', 'N157') [[18.0518]]
('N52', 'N177') [[18.050737]]
('N74', 'N242') [[18.050709]]
('N59', 'N237') [[18.05021]]
('N92', 'N184') [[18.049278]]
('N64', 'N104') [[18.04873]]
('N102', 'N184') [[18.048504]]
('N92', 'N122') [[18.04758]]
('N11', 'N175') [[18.047482]]
('N4', 'N203') [[18.047384]]
('N26', 'N95') [[18.0471]]
('N67', 'N212') [[18.046972]]
('N110', 'N203') [[18.046848]]
('N33', 'N74') [[18.046515]]
('N231', 'N252') [[18.04648]]
('N95', 'N112') [[18.04618]]
('N74', 'N239') [[18.046131]]
('N119', 'N145') [[18.04599]]
('N237', 'N243') [[18.044641]]
('N74', 'N196') [[18.04463]]
('N21', 'N116') [[18.044184]]
('N38', 'N110') [[18.043537]]
('N53', 'N67') [[18.043285]]
('N66', 'N237') [[18.043083]]
('N182', 'N232') [[18.0423]]
('N66', 'N145') [[18.041979]]
('N116', 'N239') [[18.03993]]
('N224', 'N250') [[18.039846]]
('N200', 'N232') [[18.039616]]
('N92', 'N194') [[18.039276]]
('N28', 'N92') [[18.038445]]
('N173', 'N237') [[18.038118]]
('N38', 'N132') [[18.03598]]
('N64', 'N115') [[18.035294]]
('N171', 'N203') [[18.034906]]
('N14', 'N145') [[18.03429]]
('N92', 'N143') [[18.034208]]
('N31', 'N232') [[18.03405]]
('N190', 'N225') [[18.033653]]
('N86', 'N242') [[18.033514]]
('N61', 'N102') [[18.032732]]
('N224', 'N245') [[18.032269]]
('N90', 'N169') [[18.03218]]
('N14', 'N92') [[18.032137]]
('N74', 'N110') [[18.031023]]
('N111', 'N182') [[18.030983]]
('N157', 'N173') [[18.030434]]
('N87', 'N203') [[18.030321]]
('N67', 'N143') [[18.030293]]
('N65', 'N182') [[18.030182]]
('N64', 'N203') [[18.028177]]
('N14', 'N157') [[18.02788]]
('N26', 'N156') [[18.027746]]
('N38', 'N203') [[18.026684]]
('N38', 'N74') [[18.026424]]
('N30', 'N74') [[18.026358]]
('N112', 'N203') [[18.02594]]
('N102', 'N163') [[18.023018]]
('N64', 'N200') [[18.022573]]
('N56', 'N237') [[18.022045]]
('N95', 'N99') [[18.02162]]
('N7', 'N99') [[18.020985]]
('N132', 'N174') [[18.020876]]
('N109', 'N199') [[18.020515]]
('N178', 'N190') [[18.01941]]
('N36', 'N203') [[18.018776]]
('N58', 'N91') [[18.018314]]
('N28', 'N200') [[18.018253]]
('N139', 'N237') [[18.017849]]
('N14', 'N69') [[18.017014]]
('N7', 'N177') [[18.016987]]
('N143', 'N203') [[18.015194]]
('N92', 'N252') [[18.013908]]
('N102', 'N156') [[18.0139]]
('N7', 'N67') [[18.013546]]
('N7', 'N186') [[18.013266]]
('N31', 'N91') [[18.013088]]
('N104', 'N237') [[18.012886]]
('N10', 'N67') [[18.012642]]
('N29', 'N139') [[18.010643]]
('N109', 'N177') [[18.01027]]
('N74', 'N232') [[18.009768]]
('N140', 'N237') [[18.009165]]
('N14', 'N177') [[18.009018]]
('N72', 'N203') [[18.008701]]
('N108', 'N177') [[18.007334]]
('N14', 'N178') [[18.00724]]
('N196', 'N206') [[18.005463]]
('N7', 'N182') [[18.004791]]
('N187', 'N227') [[18.004694]]
('N93', 'N203') [[18.004646]]
('N95', 'N147') [[18.003145]]
('N7', 'N145') [[18.003067]]
('N131', 'N188') [[18.001753]]
('N74', 'N132') [[18.001192]]
('N182', 'N242') [[18.000725]]
('N33', 'N86') [[18.000349]]
('N90', 'N250') [[17.998331]]
('N7', 'N224') [[17.99793]]
('N187', 'N225') [[17.997887]]
('N156', 'N224') [[17.997585]]
('N163', 'N250') [[17.997038]]
('N121', 'N177') [[17.996002]]
('N63', 'N169') [[17.995398]]
('N14', 'N35') [[17.995089]]
('N30', 'N95') [[17.994804]]
('N65', 'N200') [[17.994629]]
('N67', 'N91') [[17.994547]]
('N7', 'N240') [[17.992802]]
('N67', 'N232') [[17.992617]]
('N86', 'N158') [[17.992311]]
('N59', 'N116') [[17.992067]]
('N14', 'N163') [[17.991121]]
('N139', 'N242') [[17.990826]]
('N102', 'N157') [[17.990614]]
('N102', 'N150') [[17.989336]]
('N21', 'N177') [[17.989048]]
('N132', 'N231') [[17.988579]]
('N162', 'N190') [[17.987867]]
('N29', 'N99') [[17.987766]]
('N48', 'N65') [[17.987576]]
('N145', 'N239') [[17.985426]]
('N74', 'N217') [[17.985184]]
('N26', 'N177') [[17.985065]]
('N156', 'N232') [[17.984905]]
('N139', 'N203') [[17.984741]]
('N67', 'N162') [[17.984661]]
('N237', 'N240') [[17.984528]]
('N102', 'N225') [[17.983276]]
('N14', 'N50') [[17.982925]]
('N179', 'N252') [[17.982824]]
('N105', 'N224') [[17.982512]]
('N67', 'N197') [[17.982283]]
('N7', 'N33') [[17.981598]]
('N102', 'N178') [[17.97803]]
('N74', 'N246') [[17.977423]]
('N66', 'N196') [[17.977406]]
('N132', 'N165') [[17.976572]]
('N92', 'N205') [[17.975822]]
('N116', 'N132') [[17.973452]]
('N124', 'N158') [[17.973444]]
('N67', 'N252') [[17.97278]]
('N95', 'N208') [[17.971949]]
('N33', 'N95') [[17.97182]]
('N203', 'N243') [[17.971157]]
('N200', 'N203') [[17.970917]]
('N67', 'N102') [[17.970165]]
('N219', 'N237') [[17.969103]]
('N8', 'N92') [[17.96804]]
('N108', 'N163') [[17.967264]]
('N124', 'N188') [[17.966843]]
('N124', 'N200') [[17.966621]]
('N110', 'N178') [[17.965992]]
('N29', 'N225') [[17.965897]]
('N158', 'N184') [[17.965193]]
('N63', 'N145') [[17.965176]]
('N64', 'N67') [[17.965048]]
('N35', 'N203') [[17.964155]]
('N118', 'N197') [[17.96379]]
('N58', 'N169') [[17.963682]]
('N65', 'N251') [[17.96328]]
('N102', 'N199') [[17.960943]]
('N80', 'N92') [[17.960348]]
('N130', 'N177') [[17.960333]]
('N112', 'N220') [[17.960258]]
('N166', 'N237') [[17.959948]]
('N92', 'N187') [[17.959732]]
('N99', 'N156') [[17.959679]]
('N87', 'N95') [[17.957504]]
('N87', 'N173') [[17.955723]]
('N205', 'N224') [[17.95565]]
('N74', 'N178') [[17.955282]]
('N59', 'N169') [[17.95523]]
('N7', 'N92') [[17.954838]]
('N11', 'N132') [[17.954262]]
('N65', 'N95') [[17.953268]]
('N113', 'N145') [[17.953012]]
('N188', 'N221') [[17.952883]]
('N67', 'N191') [[17.952507]]
('N189', 'N203') [[17.94989]]
('N95', 'N108') [[17.949762]]
('N27', 'N102') [[17.949596]]
('N87', 'N145') [[17.949188]]
('N102', 'N124') [[17.948893]]
('N181', 'N225') [[17.948]]
('N11', 'N141') [[17.947693]]
('N87', 'N102') [[17.947685]]
('N147', 'N237') [[17.947458]]
('N143', 'N177') [[17.946873]]
('N156', 'N242') [[17.945055]]
('N65', 'N105') [[17.944805]]
('N132', 'N252') [[17.944765]]
('N14', 'N141') [[17.943893]]
('N30', 'N112') [[17.943857]]
('N33', 'N177') [[17.943844]]
('N74', 'N251') [[17.943735]]
('N189', 'N200') [[17.94312]]
('N203', 'N238') [[17.943064]]
('N95', 'N207') [[17.942019]]
('N110', 'N237') [[17.94119]]
('N65', 'N151') [[17.940891]]
('N69', 'N203') [[17.9402]]
('N66', 'N156') [[17.939959]]
('N177', 'N252') [[17.939407]]
('N33', 'N171') [[17.938845]]
('N145', 'N224') [[17.93714]]
('N74', 'N208') [[17.937014]]
('N141', 'N143') [[17.9369]]
('N131', 'N132') [[17.936535]]
('N61', 'N237') [[17.936195]]
('N79', 'N92') [[17.936026]]
('N67', 'N222') [[17.935986]]
('N38', 'N64') [[17.935703]]
('N92', 'N231') [[17.935452]]
('N172', 'N237') [[17.935434]]
('N7', 'N180') [[17.934685]]
('N203', 'N227') [[17.934126]]
('N177', 'N194') [[17.933235]]
('N14', 'N196') [[17.933119]]
('N112', 'N132') [[17.932283]]
('N38', 'N177') [[17.932058]]
('N64', 'N92') [[17.931755]]
('N11', 'N59') [[17.931461]]
('N74', 'N190') [[17.931458]]
('N14', 'N169') [[17.928822]]
('N158', 'N237') [[17.928156]]
('N91', 'N224') [[17.927408]]
('N184', 'N225') [[17.927341]]
('N203', 'N247') [[17.926538]]
('N231', 'N238') [[17.926153]]
('N74', 'N250') [[17.923271]]
('N38', 'N198') [[17.92275]]
('N105', 'N139') [[17.922556]]
('N177', 'N181') [[17.922295]]
('N150', 'N238') [[17.922144]]
('N132', 'M0P1') [[17.921854]]
('N177', 'N227') [[17.921389]]
('N180', 'N224') [[17.921259]]
('N132', 'N188') [[17.921137]]
('N14', 'N200') [[17.92103]]
('N108', 'N232') [[17.920998]]
('N177', 'N205') [[17.919847]]
('N178', 'N225') [[17.919348]]
('N7', 'N184') [[17.919199]]
('N222', 'N227') [[17.918484]]
('N52', 'N102') [[17.918432]]
('N58', 'N225') [[17.918356]]
('N197', 'N225') [[17.918201]]
('N178', 'N212') [[17.918055]]
('N203', 'N210') [[17.91801]]
('N90', 'N177') [[17.91799]]
('N7', 'N64') [[17.917831]]
('N85', 'N95') [[17.9177]]
('N39', 'N237') [[17.91767]]
('N52', 'N222') [[17.917192]]
('N177', 'N192') [[17.917131]]
('N33', 'N36') [[17.916603]]
('N52', 'N166') [[17.916435]]
('N65', 'N158') [[17.916264]]
('N65', 'N162') [[17.916197]]
('N183', 'N212') [[17.915108]]
('N194', 'N252') [[17.914732]]
('N29', 'N112') [[17.914639]]
('N56', 'N203') [[17.913803]]
('N95', 'N102') [[17.913605]]
('N95', 'N116') [[17.913176]]
('N147', 'N177') [[17.91275]]
('N69', 'N171') [[17.912647]]
('N14', 'N89') [[17.912138]]
('N38', 'N196') [[17.911959]]
('N31', 'N172') [[17.911077]]
('N56', 'N131') [[17.910877]]
('N57', 'N90') [[17.910341]]
('N132', 'N195') [[17.910072]]
('N142', 'N180') [[17.909918]]
('N87', 'N207') [[17.90969]]
('N199', 'N200') [[17.909594]]
('N139', 'N177') [[17.908655]]
('N92', 'N96') [[17.90844]]
('N67', 'N246') [[17.908306]]
('N35', 'N55') [[17.908108]]
('N11', 'N67') [[17.90788]]
('N14', 'N188') [[17.906713]]
('N110', 'N221') [[17.905933]]
('N131', 'N196') [[17.905571]]
('N2', 'N247') [[17.904032]]
('N52', 'N154') [[17.903913]]
('N95', 'N173') [[17.903803]]
('N2', 'N145') [[17.90215]]
('N110', 'N190') [[17.901794]]
('N53', 'N95') [[17.901783]]
('N38', 'N190') [[17.901485]]
('N92', 'N158') [[17.901114]]
('N183', 'N232') [[17.900473]]
('N132', 'N239') [[17.899061]]
('N156', 'N196') [[17.898706]]
('N67', 'N74') [[17.898191]]
('N7', 'N119') [[17.897726]]
('N64', 'N221') [[17.897255]]
('N4', 'N92') [[17.897182]]
('N132', 'N185') [[17.89695]]
('N74', 'N231') [[17.896782]]
('N112', 'N135') [[17.896616]]
('N14', 'N74') [[17.89656]]
('N0', 'N203') [[17.896532]]
('N87', 'N132') [[17.896435]]
('N225', 'N243') [[17.896214]]
('N173', 'N178') [[17.896183]]
('N64', 'N116') [[17.895544]]
('N53', 'N91') [[17.894735]]
('N92', 'N175') [[17.894403]]
('N113', 'N181') [[17.894253]]
('N38', 'N89') [[17.893871]]
('N102', 'N238') [[17.893711]]
('N65', 'N141') [[17.893684]]
('N7', 'N251') [[17.893452]]
('N169', 'N237') [[17.893042]]
('N89', 'N242') [[17.892511]]
('N65', 'N242') [[17.89237]]
('N27', 'N95') [[17.89209]]
('N95', 'N243') [[17.89173]]
('N52', 'N212') [[17.890886]]
('N46', 'N203') [[17.890633]]
('N92', 'N161') [[17.890572]]
('N7', 'N245') [[17.890327]]
('N56', 'N251') [[17.88855]]
('N110', 'N150') [[17.888447]]
('N95', 'N220') [[17.88809]]
('N14', 'N116') [[17.88755]]
('N74', 'N227') [[17.887413]]
('N2', 'N239') [[17.887102]]
('N118', 'N203') [[17.887066]]
('N90', 'N163') [[17.886986]]
('N179', 'N203') [[17.886791]]
('N14', 'N110') [[17.886606]]
('N14', 'N184') [[17.885344]]
('N130', 'N203') [[17.885288]]
('N64', 'N247') [[17.885172]]
('N14', 'N135') [[17.885023]]
('N102', 'N232') [[17.8847]]
('N14', 'N20') [[17.88469]]
('N177', 'N196') [[17.88465]]
('N56', 'N74') [[17.884335]]
('N156', 'N227') [[17.883545]]
('N70', 'N92') [[17.883408]]
('N38', 'N71') [[17.883408]]
('N112', 'N182') [[17.882786]]
('N7', 'N231') [[17.882252]]
('N102', 'N173') [[17.882069]]
('N92', 'N192') [[17.881773]]
('N105', 'N225') [[17.881533]]
('N74', 'N156') [[17.880976]]
('N156', 'N184') [[17.880936]]
('N96', 'N225') [[17.880436]]
('N36', 'N181') [[17.88007]]
('N89', 'N203') [[17.879604]]
('N124', 'N232') [[17.879248]]
('N99', 'N180') [[17.878675]]
('N99', 'N227') [[17.877699]]
('N109', 'N212') [[17.877174]]
('N92', 'N167') [[17.876266]]
('N115', 'N158') [[17.87594]]
('N70', 'N85') [[17.875607]]
('N33', 'N48') [[17.875566]]
('N108', 'N245') [[17.875128]]
('N64', 'N119') [[17.875055]]
('N178', 'N203') [[17.873924]]
('N30', 'N177') [[17.873823]]
('N132', 'N184') [[17.873707]]
('N21', 'N86') [[17.87368]]
('N67', 'N221') [[17.873112]]
('N225', 'N246') [[17.872694]]
('N61', 'N173') [[17.872347]]
('N92', 'N224') [[17.871637]]
('N7', 'N95') [[17.871635]]
('N21', 'N64') [[17.870268]]
('N185', 'N203') [[17.870102]]
('N30', 'N67') [[17.870075]]
('N204', 'N224') [[17.86988]]
('N87', 'N225') [[17.869719]]
('N132', 'N196') [[17.86957]]
('N159', 'N163') [[17.868923]]
('N8', 'N210') [[17.868652]]
('N38', 'N67') [[17.868404]]
('N52', 'N224') [[17.868164]]
('N184', 'N203') [[17.867868]]
('N33', 'N237') [[17.867407]]
('N7', 'N163') [[17.866991]]
('N139', 'N232') [[17.866505]]
('N116', 'N188') [[17.8663]]
('N198', 'N242') [[17.865858]]
('N17', 'N203') [[17.865822]]
('N98', 'N143') [[17.865814]]
('N113', 'N196') [[17.865585]]
('N92', 'N145') [[17.86538]]
('N63', 'N67') [[17.864992]]
('N14', 'N232') [[17.864857]]
('N61', 'N224') [[17.864008]]
('N118', 'N177') [[17.863604]]
('N158', 'N203') [[17.863047]]
('N29', 'N158') [[17.863039]]
('N92', 'N196') [[17.862986]]
('N29', 'N239') [[17.862164]]
('N36', 'N195') [[17.862144]]
('N74', 'N98') [[17.861595]]
('N30', 'N124') [[17.861227]]
('N67', 'N179') [[17.860039]]
('N92', 'N206') [[17.859978]]
('N181', 'N237') [[17.85864]]
('N135', 'N162') [[17.858505]]
