('M0P1', 'M0P2') [[36.937313]]
('N44', 'N93') [[19.082903]]
('N74', 'N160') [[19.082678]]
('N224', 'N236') [[19.079811]]
('N120', 'N143') [[19.078014]]
('N13', 'N74') [[19.074154]]
('N60', 'N119') [[19.071566]]
('N63', 'N141') [[19.068918]]
('N43', 'N182') [[19.06742]]
('N180', 'N206') [[19.066797]]
('N176', 'N226') [[19.066687]]
('N44', 'N158') [[19.066168]]
('N62', 'N72') [[19.06479]]
('N158', 'N206') [[19.064125]]
('N143', 'N153') [[19.063946]]
('N39', 'N248') [[19.062292]]
('N158', 'N224') [[19.054222]]
('N19', 'N63') [[19.05408]]
('N62', 'N104') [[19.050035]]
('N25', 'N143') [[19.049196]]
('N11', 'N143') [[19.043222]]
('N60', 'N192') [[19.039164]]
('N39', 'N134') [[19.030329]]
('N19', 'N29') [[19.029171]]
('N158', 'N176') [[19.027452]]
('N19', 'N141') [[19.022678]]
('N44', 'N206') [[19.020744]]
('N62', 'N98') [[19.020464]]
('N158', 'N241') [[19.017338]]
('N39', 'N93') [[19.01264]]
('N61', 'N232') [[19.002176]]
('N61', 'N62') [[19.001556]]
('N58', 'N239') [[18.999815]]
('N182', 'N234') [[18.997206]]
('N134', 'N234') [[18.996632]]
('N13', 'N19') [[18.99605]]
('N143', 'N176') [[18.9949]]
('N63', 'N118') [[18.989044]]
('N19', 'N60') [[18.986868]]
('N138', 'N143') [[18.985449]]
('N110', 'N134') [[18.982498]]
('N57', 'N134') [[18.982382]]
('N164', 'N186') [[18.981928]]
('N74', 'N114') [[18.974903]]
('N114', 'N158') [[18.973322]]
('N36', 'N57') [[18.973295]]
('N41', 'N143') [[18.970533]]
('N54', 'N241') [[18.970016]]
('N62', 'N143') [[18.96697]]
('N114', 'N143') [[18.965685]]
('N19', 'N241') [[18.964642]]
('N74', 'N150') [[18.963892]]
('N143', 'N243') [[18.96208]]
('N74', 'N239') [[18.961308]]
('N8', 'N74') [[18.960464]]
('N38', 'N206') [[18.957823]]
('N61', 'N241') [[18.956425]]
('N93', 'N236') [[18.953285]]
('N143', 'N236') [[18.95286]]
('N2', 'N236') [[18.95135]]
('N13', 'N239') [[18.948868]]
('N57', 'N63') [[18.948353]]
('N13', 'N39') [[18.9463]]
('N16', 'N58') [[18.944653]]
('N61', 'N248') [[18.94315]]
('N57', 'N98') [[18.939365]]
('N19', 'N248') [[18.938997]]
('N54', 'N74') [[18.938873]]
('N57', 'N172') [[18.938263]]
('N114', 'N134') [[18.937471]]
('N60', 'N206') [[18.936327]]
('N66', 'N247') [[18.93432]]
('N182', 'N206') [[18.933321]]
('N92', 'N143') [[18.931732]]
('N74', 'N213') [[18.931301]]
('N109', 'N150') [[18.924267]]
('N42', 'N109') [[18.92403]]
('N143', 'N247') [[18.922144]]
('N13', 'N113') [[18.920738]]
('N62', 'N158') [[18.920656]]
('N62', 'N177') [[18.916546]]
('N19', 'N158') [[18.916254]]
('N98', 'N125') [[18.916056]]
('N134', 'N232') [[18.915686]]
('N61', 'N125') [[18.9123]]
('N19', 'N160') [[18.911991]]
('N61', 'N158') [[18.908089]]
('N39', 'N241') [[18.906788]]
('N155', 'N236') [[18.905916]]
('N44', 'N104') [[18.90294]]
('N89', 'N204') [[18.902666]]
('N13', 'N176') [[18.90159]]
('N155', 'N158') [[18.90142]]
('N72', 'N143') [[18.899372]]
('N66', 'N155') [[18.898214]]
('N61', 'N206') [[18.89787]]
('N114', 'N247') [[18.89785]]
('N19', 'N93') [[18.896498]]
('N42', 'N57') [[18.893015]]
('N74', 'N93') [[18.88994]]
('N13', 'N139') [[18.888231]]
('N63', 'N158') [[18.888208]]
('N109', 'N176') [[18.887133]]
('N61', 'N134') [[18.886618]]
('N13', 'N164') [[18.883545]]
('N13', 'N172') [[18.882288]]
('N141', 'N232') [[18.880177]]
('N26', 'N74') [[18.879097]]
('N143', 'N165') [[18.87784]]
('N42', 'N188') [[18.875868]]
('N206', 'N243') [[18.875288]]
('N60', 'N186') [[18.87423]]
('N43', 'N57') [[18.873587]]
('N134', 'N206') [[18.873138]]
('N16', 'N98') [[18.872463]]
('N69', 'N155') [[18.872168]]
('N65', 'N143') [[18.86865]]
('N21', 'N62') [[18.867723]]
('N13', 'N196') [[18.867664]]
('N13', 'N15') [[18.866533]]
('N39', 'N114') [[18.864431]]
('N39', 'N232') [[18.8635]]
('N143', 'N206') [[18.8634]]
('N114', 'N172') [[18.861809]]
('N13', 'N122') [[18.861399]]
('N141', 'N186') [[18.861128]]
('N57', 'N236') [[18.860931]]
('N61', 'N144') [[18.86039]]
('N61', 'N63') [[18.859886]]
('N19', 'N143') [[18.8579]]
('N57', 'N62') [[18.856487]]
('N117', 'N134') [[18.855825]]
('N72', 'N239') [[18.855223]]
('N134', 'N202') [[18.854864]]
('N60', 'N113') [[18.854246]]
('N60', 'N72') [[18.852116]]
('N176', 'N218') [[18.851503]]
('N158', 'N252') [[18.850574]]
('N19', 'N35') [[18.849712]]
('N16', 'N39') [[18.849024]]
('N29', 'N241') [[18.848263]]
('N236', 'N244') [[18.84825]]
('N16', 'N61') [[18.848104]]
('N66', 'N74') [[18.84778]]
('N60', 'N239') [[18.847494]]
('N118', 'N182') [[18.846386]]
('N26', 'N143') [[18.845938]]
('N58', 'N236') [[18.84436]]
('N61', 'N114') [[18.844028]]
('N74', 'N192') [[18.835825]]
('N74', 'N141') [[18.833118]]
('N119', 'N158') [[18.83183]]
('N61', 'N181') [[18.829538]]
('N98', 'N248') [[18.828415]]
('N19', 'N43') [[18.827116]]
('N22', 'N248') [[18.826258]]
('N45', 'N206') [[18.826185]]
('N39', 'N236') [[18.82514]]
('N224', 'N248') [[18.82445]]
('N19', 'N62') [[18.82424]]
('N139', 'N236') [[18.824022]]
('N59', 'N148') [[18.822721]]
('N13', 'N125') [[18.822453]]
('N64', 'N141') [[18.82225]]
('N16', 'N125') [[18.820549]]
('N14', 'N29') [[18.819078]]
('N143', 'N238') [[18.818636]]
('N16', 'N54') [[18.818127]]
('N63', 'N114') [[18.817879]]
('N61', 'N119') [[18.812647]]
('N204', 'N222') [[18.81207]]
('N122', 'N186') [[18.808521]]
('N64', 'N248') [[18.808]]
('N17', 'N239') [[18.807518]]
('N57', 'N151') [[18.807098]]
('N186', 'N236') [[18.806208]]
('N61', 'N192') [[18.805386]]
('N32', 'N186') [[18.803005]]
('N16', 'N176') [[18.802473]]
('N39', 'N61') [[18.802269]]
('N63', 'N238') [[18.801659]]
('N121', 'N143') [[18.801126]]
('N134', 'N162') [[18.801037]]
('N26', 'N247') [[18.800793]]
('N143', 'N202') [[18.800493]]
('N29', 'N248') [[18.799776]]
('N61', 'N182') [[18.797886]]
('N91', 'N141') [[18.796963]]
('N74', 'N143') [[18.796688]]
('N134', 'N204') [[18.795858]]
('N45', 'N61') [[18.793484]]
('N143', 'N216') [[18.79316]]
('N98', 'M0P2') [[18.79316]]
('N21', 'N143') [[18.793158]]
('N29', 'N182') [[18.792591]]
('N43', 'N93') [[18.790258]]
('N64', 'N143') [[18.79023]]
('N61', 'N141') [[18.789967]]
('N63', 'N208') [[18.78956]]
('N42', 'N186') [[18.789087]]
('N42', 'N93') [[18.788818]]
('N19', 'N222') [[18.787931]]
('N13', 'N43') [[18.786777]]
('N143', 'N155') [[18.786358]]
('N12', 'N43') [[18.785683]]
('N72', 'N222') [[18.784655]]
('N13', 'N162') [[18.783857]]
('N16', 'N236') [[18.783619]]
('N93', 'N186') [[18.783575]]
('N17', 'N66') [[18.783394]]
('N15', 'N143') [[18.782747]]
('N21', 'N25') [[18.782177]]
('N14', 'N19') [[18.781904]]
('N45', 'N176') [[18.780504]]
('N58', 'N222') [[18.779568]]
('N15', 'N39') [[18.779337]]
('N22', 'N236') [[18.779253]]
('N204', 'N247') [[18.774534]]
('N11', 'N158') [[18.772934]]
('N15', 'N176') [[18.768993]]
('N93', 'N114') [[18.768759]]
('N74', 'N112') [[18.768051]]
('N13', 'N228') [[18.76716]]
('N13', 'N180') [[18.766973]]
('N98', 'N109') [[18.766462]]
('N206', 'N225') [[18.765478]]
('N13', 'N153') [[18.76491]]
('N16', 'N57') [[18.76449]]
('N13', 'N121') [[18.764246]]
('N98', 'N238') [[18.764044]]
('N141', 'N241') [[18.76335]]
('N141', 'N238') [[18.7633]]
('N19', 'N120') [[18.760855]]
('N43', 'N72') [[18.760815]]
('N66', 'N134') [[18.760445]]
('N19', 'N240') [[18.759552]]
('N62', 'N222') [[18.759182]]
('N72', 'N186') [[18.758362]]
('N13', 'N119') [[18.758202]]
('N13', 'N103') [[18.758198]]
('N39', 'N60') [[18.756905]]
('N185', 'N247') [[18.756596]]
('N16', 'N62') [[18.756437]]
('N182', 'N207') [[18.756346]]
('N114', 'N239') [[18.755753]]
('N58', 'N134') [[18.754765]]
('N98', 'N206') [[18.754581]]
('N57', 'N141') [[18.752352]]
('N58', 'N186') [[18.752134]]
('N17', 'N74') [[18.751493]]
('N39', 'N74') [[18.751001]]
('N74', 'N79') [[18.748844]]
('N39', 'N58') [[18.748077]]
('N74', 'N155') [[18.747755]]
('N42', 'N248') [[18.747343]]
('N19', 'N183') [[18.7463]]
('N222', 'N241') [[18.743944]]
('N43', 'N155') [[18.741638]]
('N42', 'N61') [[18.740316]]
('N143', 'N239') [[18.740026]]
('N158', 'N236') [[18.739824]]
('N39', 'N225') [[18.737738]]
('N42', 'N74') [[18.737701]]
('N63', 'N206') [[18.737637]]
('N113', 'N143') [[18.737402]]
('N238', 'N241') [[18.737085]]
('N13', 'N230') [[18.736546]]
('N176', 'N222') [[18.736258]]
('N26', 'N185') [[18.734512]]
('N192', 'N239') [[18.733746]]
('N42', 'N158') [[18.733156]]
('N104', 'N181') [[18.73306]]
('N74', 'N148') [[18.732008]]
('N143', 'M0P1') [[18.731834]]
('N153', 'N200') [[18.73122]]
('N16', 'N72') [[18.73097]]
('N125', 'N160') [[18.728334]]
('N26', 'N96') [[18.728148]]
('N58', 'N204') [[18.72664]]
('N19', 'N98') [[18.72514]]
('N19', 'N192') [[18.724]]
('N17', 'N61') [[18.723722]]
('N98', 'N241') [[18.723398]]
('N58', 'N155') [[18.721941]]
('N26', 'N155') [[18.721184]]
('N177', 'N222') [[18.71976]]
('N59', 'N181') [[18.719528]]
('N98', 'N158') [[18.717781]]
('N155', 'N183') [[18.717264]]
('N74', 'N98') [[18.717]]
('N74', 'N224') [[18.71676]]
('N15', 'N19') [[18.716381]]
('N62', 'N114') [[18.716022]]
('N5', 'N60') [[18.716002]]
('N19', 'N155') [[18.714754]]
('N222', 'N239') [[18.714111]]
('N95', 'N176') [[18.713194]]
('N43', 'N248') [[18.711185]]
('N42', 'N238') [[18.711077]]
('N25', 'N222') [[18.71059]]
('N89', 'N119') [[18.710545]]
('N57', 'N239') [[18.709715]]
('N57', 'N192') [[18.708855]]
('N114', 'N118') [[18.70824]]
('N13', 'N204') [[18.707144]]
('N8', 'N16') [[18.706635]]
('N13', 'N62') [[18.706223]]
('N143', 'N187') [[18.7059]]
('N57', 'N114') [[18.70545]]
('N74', 'N188') [[18.705307]]
('N35', 'N204') [[18.704885]]
('N165', 'N207') [[18.704594]]
('N16', 'N134') [[18.70439]]
('N118', 'N143') [[18.703117]]
('N26', 'N206') [[18.702036]]
('N16', 'N90') [[18.701336]]
('N58', 'N238') [[18.700792]]
('N89', 'N93') [[18.700651]]
('N108', 'N143') [[18.700508]]
('N60', 'N93') [[18.70049]]
('N60', 'N165') [[18.70005]]
('N176', 'N248') [[18.699955]]
('N19', 'N153') [[18.699488]]
('N143', 'N177') [[18.697594]]
('N61', 'N177') [[18.697264]]
('N58', 'N119') [[18.697142]]
('N143', 'N218') [[18.697065]]
('N125', 'N143') [[18.696783]]
('N58', 'N61') [[18.69609]]
('N89', 'N176') [[18.696062]]
('N74', 'N198') [[18.695915]]
('N216', 'N234') [[18.695667]]
('N141', 'N176') [[18.6956]]
('N32', 'N39') [[18.695593]]
('N8', 'N43') [[18.694614]]
('N58', 'N59') [[18.694342]]
('N224', 'N238') [[18.693277]]
('N158', 'N232') [[18.692616]]
('N232', 'N234') [[18.692114]]
('N60', 'N134') [[18.690628]]
('N19', 'N59') [[18.690275]]
('N186', 'N207') [[18.689781]]
('N57', 'N176') [[18.688745]]
('N63', 'N155') [[18.688156]]
('N19', 'N151') [[18.687347]]
('N125', 'N158') [[18.687069]]
('N62', 'N119') [[18.684227]]
('N62', 'N213') [[18.683712]]
('N11', 'N206') [[18.68333]]
('N74', 'N180') [[18.683104]]
('N57', 'N158') [[18.681942]]
('N39', 'N153') [[18.681868]]
('N134', 'N187') [[18.6816]]
('N98', 'N218') [[18.681028]]
('N158', 'N228') [[18.680283]]
('N58', 'N111') [[18.680101]]
('N13', 'N160') [[18.678263]]
('N74', 'N108') [[18.676975]]
('N182', 'N229') [[18.676863]]
('N158', 'N195') [[18.67658]]
('N98', 'N192') [[18.676022]]
('N19', 'N119') [[18.67517]]
('N206', 'N241') [[18.674765]]
('N134', 'N252') [[18.674587]]
('N134', 'N227') [[18.673353]]
('N143', 'N179') [[18.673157]]
('N113', 'N248') [[18.672878]]
('N204', 'N236') [[18.6725]]
('N182', 'N248') [[18.672169]]
('N90', 'N206') [[18.671724]]
('N16', 'N234') [[18.671703]]
('N104', 'N186') [[18.671167]]
('N57', 'N66') [[18.671064]]
('N141', 'N143') [[18.67085]]
('N134', 'N182') [[18.669867]]
('N93', 'N240') [[18.668808]]
('N95', 'N192') [[18.668615]]
('N16', 'N59') [[18.667898]]
('N176', 'N204') [[18.666473]]
('N43', 'N160') [[18.66524]]
('N15', 'N43') [[18.66501]]
('N59', 'N138') [[18.664066]]
('N141', 'N206') [[18.662863]]
('N29', 'N43') [[18.66281]]
('N19', 'N64') [[18.66253]]
('N183', 'N206') [[18.660843]]
('N15', 'N114') [[18.659147]]
('N29', 'N236') [[18.658932]]
('N13', 'N32') [[18.658606]]
('N114', 'N206') [[18.657711]]
('N36', 'N241') [[18.656845]]
('N60', 'N176') [[18.656662]]
('N36', 'N42') [[18.6563]]
('N13', 'N55') [[18.655655]]
('N93', 'N108') [[18.65544]]
('N13', 'N141') [[18.653713]]
('N173', 'N176') [[18.653399]]
('N134', 'N241') [[18.652882]]
('N198', 'N239') [[18.650526]]
('N32', 'N114') [[18.649416]]
('N114', 'N139') [[18.649353]]
('N90', 'N158') [[18.645678]]
('N192', 'N245') [[18.642157]]
('N35', 'N114') [[18.641708]]
('N74', 'N232') [[18.641476]]
('N122', 'N158') [[18.641382]]
('N141', 'N158') [[18.64088]]
('N16', 'N119') [[18.640627]]
('N35', 'N74') [[18.64017]]
('N121', 'N122') [[18.64014]]
('N134', 'N155') [[18.639622]]
('N25', 'N158') [[18.639122]]
('N44', 'N61') [[18.639042]]
('N143', 'N241') [[18.63848]]
('N63', 'N72') [[18.638409]]
('N75', 'N143') [[18.638079]]
('N61', 'N109') [[18.636974]]
('N158', 'N183') [[18.636751]]
('N42', 'N89') [[18.635687]]
('N117', 'N179') [[18.635574]]
('N63', 'N69') [[18.635122]]
('N216', 'N241') [[18.634974]]
('N176', 'N181') [[18.633606]]
('N44', 'N176') [[18.632828]]
('N134', 'N240') [[18.631382]]
('N155', 'N165') [[18.631372]]
('N148', 'N248') [[18.630945]]
('N90', 'N177') [[18.63076]]
('N57', 'N155') [[18.630615]]
('N109', 'N143') [[18.62946]]
('N44', 'N153') [[18.629112]]
('N44', 'N192') [[18.628752]]
('N61', 'N68') [[18.62861]]
('N179', 'N206') [[18.627897]]
('N17', 'N62') [[18.627573]]
('N22', 'N61') [[18.627447]]
('N158', 'N222') [[18.627234]]
('N144', 'N182') [[18.6262]]
('N39', 'N239') [[18.62585]]
('N35', 'N134') [[18.62544]]
('N179', 'N236') [[18.625414]]
('N57', 'N245') [[18.6254]]
('N58', 'N160') [[18.625395]]
('N60', 'N248') [[18.624968]]
('N160', 'N234') [[18.624931]]
('N121', 'N206') [[18.624449]]
('N139', 'N206') [[18.624378]]
('N58', 'N82') [[18.62423]]
('N16', 'N252') [[18.62395]]
('N61', 'N238') [[18.622799]]
('N15', 'N241') [[18.622433]]
('N240', 'N248') [[18.622082]]
('N8', 'N204') [[18.621643]]
('N61', 'N108') [[18.620813]]
('N61', 'N76') [[18.620676]]
('N176', 'N186') [[18.620579]]
('N14', 'N248') [[18.619745]]
('N26', 'N120') [[18.61917]]
('N28', 'N143') [[18.619007]]
('N32', 'N59') [[18.618746]]
('N66', 'N120') [[18.618399]]
('N182', 'N236') [[18.61839]]
('N39', 'N82') [[18.617765]]
('N153', 'N241') [[18.616716]]
('N61', 'N121') [[18.615627]]
('N62', 'N109') [[18.61509]]
('N61', 'N224') [[18.615088]]
('N241', 'N248') [[18.614744]]
('N38', 'N165') [[18.61471]]
('N84', 'N155') [[18.614695]]
('N114', 'N182') [[18.61463]]
('N37', 'N74') [[18.61401]]
('N60', 'N114') [[18.613901]]
('N143', 'N181') [[18.613493]]
('N109', 'N246') [[18.613457]]
('N143', 'N228') [[18.61333]]
('N134', 'N179') [[18.61331]]
('N16', 'N143') [[18.613201]]
('N19', 'N39') [[18.61239]]
('N74', 'N122') [[18.611984]]
('N36', 'N98') [[18.611975]]
('N19', 'N109') [[18.611841]]
('N16', 'N245') [[18.611794]]
('N14', 'N207') [[18.611185]]
('N143', 'N183') [[18.611124]]
('N8', 'N14') [[18.61014]]
('N16', 'N35') [[18.609545]]
('N21', 'N114') [[18.609045]]
('N93', 'N226') [[18.609005]]
('N13', 'N144') [[18.60881]]
('N114', 'N164') [[18.607285]]
('N32', 'N74') [[18.607178]]
('N58', 'N187') [[18.606264]]
('N158', 'N226') [[18.606236]]
('N155', 'N192') [[18.606173]]
('N143', 'N240') [[18.606016]]
('N104', 'N134') [[18.60433]]
('N86', 'N143') [[18.604166]]
('N16', 'N222') [[18.6038]]
('N44', 'N109') [[18.60347]]
('N158', 'N160') [[18.60208]]
('N68', 'N180') [[18.601715]]
('N137', 'N206') [[18.601213]]
('N13', 'N165') [[18.600756]]
('N98', 'N122') [[18.600706]]
('N76', 'N207') [[18.599642]]
('N28', 'N61') [[18.599401]]
('N109', 'N141') [[18.59917]]
('N8', 'N185') [[18.597956]]
('N93', 'N182') [[18.597557]]
('N29', 'N206') [[18.597185]]
('N53', 'N182') [[18.596422]]
('N16', 'N160') [[18.59624]]
('N141', 'N151') [[18.595835]]
('N232', 'N241') [[18.595362]]
('N43', 'N150') [[18.594986]]
('N74', 'N115') [[18.593615]]
('N82', 'N158') [[18.593607]]
('N15', 'N89') [[18.593315]]
('N160', 'N241') [[18.593243]]
('N11', 'N248') [[18.59302]]
('N13', 'N241') [[18.592663]]
('N13', 'N72') [[18.59198]]
('N16', 'N208') [[18.591787]]
('N158', 'N248') [[18.591368]]
('N59', 'N222') [[18.589787]]
('N61', 'N160') [[18.5889]]
('N13', 'N98') [[18.588863]]
('N25', 'N61') [[18.588804]]
('N24', 'N239') [[18.58813]]
('N13', 'N179') [[18.587215]]
('N42', 'N176') [[18.587112]]
('N176', 'N215') [[18.587029]]
('N207', 'N236') [[18.586775]]
('N32', 'N239') [[18.586544]]
('N19', 'N74') [[18.586378]]
('N44', 'N114') [[18.586302]]
('N19', 'N112') [[18.585958]]
('N42', 'N182') [[18.584995]]
('N19', 'N147') [[18.584906]]
('N61', 'N249') [[18.584826]]
('N61', 'N99') [[18.58473]]
('N62', 'N68') [[18.584633]]
('N150', 'N247') [[18.584167]]
('N60', 'N98') [[18.584167]]
('N125', 'N232') [[18.583332]]
('N61', 'N187') [[18.583145]]
('N48', 'N143') [[18.583052]]
('N72', 'N120') [[18.582521]]
('N42', 'N141') [[18.581617]]
('N118', 'N206') [[18.581594]]
('N63', 'N74') [[18.581303]]
('N14', 'N224') [[18.580313]]
('N113', 'N144') [[18.579906]]
('N141', 'N185') [[18.579527]]
('N119', 'N144') [[18.579456]]
('N25', 'N114') [[18.578865]]
('N14', 'N74') [[18.577251]]
('N43', 'N58') [[18.577232]]
('N58', 'N217') [[18.576727]]
('N57', 'N225') [[18.575338]]
('N59', 'N176') [[18.574917]]
('N25', 'N62') [[18.57487]]
('N186', 'N240') [[18.574478]]
('N134', 'N158') [[18.574333]]
('N19', 'N100') [[18.574305]]
('N104', 'N158') [[18.573397]]
('N74', 'N144') [[18.572811]]
('N98', 'N113') [[18.572374]]
('N22', 'N74') [[18.572271]]
('N93', 'N238') [[18.572111]]
('N19', 'N42') [[18.571579]]
('N98', 'N181') [[18.570969]]
('N66', 'N158') [[18.570164]]
('N61', 'N100') [[18.570127]]
('N98', 'N204') [[18.569946]]
('N14', 'N236') [[18.569519]]
('N44', 'N120') [[18.568926]]
('N13', 'N182') [[18.568373]]
('N66', 'N69') [[18.568115]]
('N66', 'N198') [[18.566643]]
('N61', 'N180') [[18.566517]]
('N43', 'N114') [[18.565704]]
('N143', 'N225') [[18.565622]]
('N25', 'N93') [[18.56525]]
('N72', 'N176') [[18.565037]]
('N2', 'N74') [[18.564987]]
('N26', 'N39') [[18.564981]]
('N13', 'N65') [[18.564604]]
('N19', 'N54') [[18.563944]]
('N64', 'N241') [[18.56304]]
('N61', 'N118') [[18.562943]]
('N158', 'N187') [[18.56177]]
('N62', 'N66') [[18.561724]]
('N59', 'N179') [[18.56141]]
('N125', 'N239') [[18.561007]]
('N179', 'N185') [[18.56045]]
('N182', 'N240') [[18.559553]]
('N39', 'N181') [[18.559116]]
('N61', 'M0P1') [[18.558802]]
('N13', 'N58') [[18.556915]]
('N143', 'N178') [[18.55566]]
('N19', 'N58') [[18.555609]]
('N103', 'N248') [[18.555227]]
('N13', 'N35') [[18.554716]]
('N176', 'N241') [[18.554388]]
('N108', 'N239') [[18.554287]]
('N44', 'N63') [[18.553793]]
('N104', 'N177') [[18.55379]]
('N11', 'N144') [[18.553724]]
('N8', 'N241') [[18.55368]]
('N182', 'N241') [[18.553473]]
('N21', 'N158') [[18.553375]]
('N5', 'N158') [[18.55274]]
('N121', 'N239') [[18.552343]]
('N35', 'N61') [[18.55232]]
('N61', 'N191') [[18.551653]]
('N72', 'N158') [[18.551378]]
('N8', 'N93') [[18.551245]]
('N114', 'N226') [[18.551128]]
('N25', 'N44') [[18.55093]]
('N72', 'N104') [[18.550695]]
('N14', 'N158') [[18.550652]]
('N47', 'N74') [[18.549467]]
('N29', 'N143') [[18.549328]]
('N72', 'N177') [[18.548876]]
('N121', 'N241') [[18.548218]]
('N172', 'N236') [[18.548082]]
('N1', 'N134') [[18.547657]]
('N16', 'N172') [[18.547075]]
('N58', 'N125') [[18.546972]]
('N134', 'M0P1') [[18.546877]]
('N183', 'N247') [[18.546]]
('N57', 'N206') [[18.545765]]
('N13', 'N21') [[18.545433]]
('N134', 'N222') [[18.544697]]
('N39', 'N69') [[18.54457]]
('N32', 'N58') [[18.543549]]
('N114', 'N186') [[18.54174]]
('N44', 'N182') [[18.540462]]
('N19', 'N216') [[18.54044]]
('N134', 'N153') [[18.540014]]
('N90', 'N176') [[18.53935]]
('N177', 'N206') [[18.538465]]
('N134', 'N248') [[18.53751]]
('N43', 'N183') [[18.537039]]
('N13', 'N210') [[18.537016]]
('N59', 'N60') [[18.536797]]
('N0', 'N58') [[18.536446]]
('N42', 'N172') [[18.53616]]
('N180', 'N225') [[18.535706]]
('N43', 'N98') [[18.535437]]
('N158', 'N213') [[18.534887]]
('N104', 'N155') [[18.534197]]
('N74', 'N134') [[18.533995]]
('N54', 'N184') [[18.53319]]
('N26', 'N182') [[18.53318]]
('N134', 'N180') [[18.533031]]
('N100', 'N143') [[18.532482]]
('N74', 'N183') [[18.53248]]
('N9', 'N104') [[18.532104]]
('N63', 'N143') [[18.532059]]
('N122', 'N182') [[18.531174]]
('N185', 'N192') [[18.530836]]
('N114', 'N176') [[18.530262]]
('N26', 'N181') [[18.530203]]
('N98', 'N215') [[18.529457]]
('N26', 'N98') [[18.528517]]
('N122', 'N134') [[18.528303]]
('N12', 'N206') [[18.52821]]
('N143', 'N196') [[18.52819]]
('N16', 'N75') [[18.528109]]
('N69', 'N74') [[18.528057]]
('N25', 'N72') [[18.527178]]
('N74', 'N206') [[18.525703]]
('N200', 'N241') [[18.524893]]
('N44', 'N144') [[18.524452]]
('N98', 'N185') [[18.523901]]
