('M0P1', 'M0P2') [[54.977463]]
('N3', 'N152') [[18.389507]]
('N71', 'M0P1') [[18.386484]]
('N146', 'N166') [[18.382498]]
('N13', 'N136') [[18.379414]]
('N184', 'M0P1') [[18.376469]]
('N118', 'N195') [[18.37426]]
('N85', 'N198') [[18.372114]]
('N150', 'N195') [[18.37082]]
('N43', 'N61') [[18.370373]]
('N180', 'N184') [[18.369043]]
('N54', 'N190') [[18.368544]]
('N48', 'N73') [[18.367363]]
('N131', 'N169') [[18.36712]]
('N80', 'N208') [[18.366674]]
('N43', 'N146') [[18.366665]]
('N156', 'N184') [[18.366161]]
('N13', 'N134') [[18.364468]]
('N73', 'N227') [[18.362648]]
('N43', 'N63') [[18.360413]]
('N80', 'N169') [[18.359196]]
('N97', 'M0P1') [[18.358553]]
('N178', 'N184') [[18.358217]]
('N108', 'N233') [[18.355417]]
('N48', 'N168') [[18.35464]]
('N63', 'N217') [[18.353462]]
('N55', 'N56') [[18.35225]]
('N97', 'N190') [[18.350538]]
('N72', 'N169') [[18.350132]]
('N63', 'N83') [[18.34983]]
('N71', 'N108') [[18.3495]]
('N117', 'N195') [[18.347404]]
('N121', 'N163') [[18.346853]]
('N41', 'N195') [[18.346355]]
('N146', 'N152') [[18.34535]]
('N55', 'N169') [[18.345285]]
('N47', 'M0P2') [[18.345243]]
('N13', 'N21') [[18.342768]]
('N47', 'N152') [[18.342487]]
('N53', 'N57') [[18.342024]]
('N63', 'N121') [[18.340778]]
('N154', 'N195') [[18.340187]]
('N169', 'N188') [[18.340075]]
('N121', 'N180') [[18.34003]]
('N47', 'N216') [[18.339994]]
('N94', 'N195') [[18.33935]]
('N102', 'N136') [[18.336802]]
('N169', 'N190') [[18.336775]]
('N73', 'N242') [[18.336475]]
('N97', 'N202') [[18.335709]]
('N169', 'N195') [[18.335382]]
('N97', 'N234') [[18.335062]]
('N68', 'N80') [[18.333673]]
('N169', 'N180') [[18.333206]]
('N63', 'N148') [[18.333088]]
('N97', 'N150') [[18.332766]]
('N83', 'N207') [[18.331469]]
('N152', 'N227') [[18.330639]]
('N73', 'N146') [[18.33053]]
('N13', 'N100') [[18.32906]]
('N71', 'N191') [[18.325962]]
('N22', 'N188') [[18.325056]]
('N169', 'N217') [[18.322788]]
('N47', 'N121') [[18.320984]]
('N45', 'N73') [[18.32044]]
('N5', 'N184') [[18.320282]]
('N94', 'N161') [[18.318865]]
('N47', 'N227') [[18.318865]]
('N156', 'N217') [[18.317657]]
('N97', 'N136') [[18.314999]]
('N22', 'N73') [[18.313513]]
('N12', 'N43') [[18.313337]]
('N10', 'N184') [[18.312805]]
('N13', 'N80') [[18.310883]]
('N176', 'M0P1') [[18.309399]]
('N105', 'N125') [[18.30831]]
('N73', 'N184') [[18.307749]]
('N71', 'N85') [[18.30535]]
('N5', 'N218') [[18.304884]]
('N39', 'N43') [[18.303297]]
('N56', 'N184') [[18.303139]]
('N82', 'N184') [[18.302279]]
('N195', 'N237') [[18.302166]]
('N81', 'N169') [[18.301283]]
('N146', 'M0P1') [[18.300161]]
('N26', 'N137') [[18.30007]]
('N121', 'N152') [[18.29947]]
('N194', 'N218') [[18.29881]]
('N22', 'N119') [[18.29849]]
('N85', 'N176') [[18.297932]]
('N216', 'M0P2') [[18.29674]]
('N94', 'N188') [[18.296526]]
('N173', 'N227') [[18.29552]]
('N102', 'N146') [[18.293291]]
('N216', 'N248') [[18.293045]]
('N184', 'M0P2') [[18.292183]]
('N56', 'N156') [[18.290735]]
('N61', 'N97') [[18.290285]]
('N73', 'N80') [[18.287502]]
('N108', 'N184') [[18.28585]]
('N5', 'N238') [[18.28574]]
('N150', 'N198') [[18.285028]]
('N97', 'N118') [[18.284307]]
('N73', 'N218') [[18.280422]]
('N45', 'N97') [[18.279837]]
('N55', 'N148') [[18.278738]]
('N184', 'N216') [[18.278728]]
('N73', 'N90') [[18.278128]]
('N73', 'N85') [[18.277884]]
('N102', 'N190') [[18.277403]]
('N163', 'N208') [[18.274677]]
('N173', 'N240') [[18.273949]]
('N137', 'N208') [[18.269434]]
('N103', 'N195') [[18.26761]]
('N83', 'N216') [[18.266577]]
('N41', 'N169') [[18.26271]]
('N53', 'N216') [[18.261927]]
('N21', 'N150') [[18.260435]]
('N155', 'N195') [[18.259602]]
('N82', 'N150') [[18.259537]]
('N109', 'N195') [[18.259418]]
('N97', 'N146') [[18.258938]]
('N169', 'N219') [[18.258657]]
('N73', 'N208') [[18.258543]]
('N76', 'N152') [[18.257868]]
('N77', 'N85') [[18.257618]]
('N54', 'N136') [[18.257467]]
('N0', 'N184') [[18.25661]]
('N167', 'N195') [[18.255993]]
('N121', 'N227') [[18.255531]]
('N148', 'N195') [[18.253681]]
('N188', 'N218') [[18.253305]]
('N55', 'N63') [[18.251917]]
('N156', 'N242') [[18.251486]]
('N170', 'N173') [[18.25128]]
('N13', 'N57') [[18.25097]]
('N81', 'N152') [[18.250513]]
('N145', 'N146') [[18.248903]]
('N184', 'N208') [[18.247923]]
('N131', 'N137') [[18.247917]]
('N163', 'N195') [[18.247473]]
('N196', 'N216') [[18.246922]]
('N0', 'N188') [[18.245888]]
('N80', 'N234') [[18.244434]]
('N97', 'N156') [[18.241161]]
('N131', 'N152') [[18.23858]]
('N83', 'N196') [[18.23764]]
('N152', 'N204') [[18.237606]]
('N50', 'N57') [[18.23729]]
('N150', 'N156') [[18.237158]]
('N152', 'N169') [[18.2361]]
('N184', 'N242') [[18.236074]]
('N55', 'N216') [[18.235285]]
('N85', 'N188') [[18.234982]]
('N121', 'M0P1') [[18.234585]]
('N45', 'M0P1') [[18.232594]]
('N80', 'N101') [[18.231678]]
('N80', 'N141') [[18.231554]]
('N148', 'N208') [[18.231375]]
('N101', 'N109') [[18.230577]]
('N137', 'N216') [[18.230043]]
('N15', 'N47') [[18.22887]]
('N19', 'N149') [[18.228632]]
('N81', 'N131') [[18.228628]]
('N57', 'N108') [[18.228548]]
('N120', 'N180') [[18.227697]]
('N12', 'N200') [[18.227146]]
('N43', 'N53') [[18.225784]]
('N91', 'N108') [[18.22577]]
('N76', 'N184') [[18.225666]]
('N53', 'N73') [[18.225294]]
('N22', 'N39') [[18.224388]]
('N102', 'N180') [[18.22429]]
('N183', 'N195') [[18.223475]]
('N91', 'N195') [[18.222845]]
('N73', 'N87') [[18.222416]]
('N12', 'N169') [[18.222397]]
('N180', 'N216') [[18.222212]]
('N85', 'N196') [[18.221926]]
('N180', 'M0P1') [[18.221882]]
('N63', 'N214') [[18.22162]]
('N71', 'M0P2') [[18.220825]]
('N40', 'N48') [[18.219992]]
('N145', 'N195') [[18.219824]]
('N23', 'N216') [[18.219679]]
('N176', 'N200') [[18.219257]]
('N118', 'N146') [[18.218927]]
('N13', 'N182') [[18.21743]]
('N146', 'N200') [[18.216946]]
('N43', 'N73') [[18.21681]]
('N72', 'N195') [[18.216387]]
('N5', 'N180') [[18.216103]]
('N108', 'M0P1') [[18.215641]]
('N180', 'N188') [[18.214588]]
('N149', 'N209') [[18.213812]]
('N3', 'N47') [[18.213678]]
('N80', 'N160') [[18.212801]]
('N56', 'N218') [[18.212418]]
('N149', 'N152') [[18.21217]]
('N102', 'N152') [[18.212116]]
('N3', 'N119') [[18.21108]]
('N39', 'N227') [[18.210905]]
('N195', 'N217') [[18.210508]]
('N83', 'N102') [[18.210262]]
('N53', 'N97') [[18.210245]]
('N63', 'N248') [[18.209486]]
('N85', 'N102') [[18.209023]]
('N13', 'N195') [[18.20865]]
('N80', 'N188') [[18.20764]]
('N72', 'N163') [[18.20761]]
('N5', 'N53') [[18.206776]]
('N41', 'N247') [[18.206106]]
('N71', 'N224') [[18.20606]]
('N22', 'N123') [[18.205359]]
('N22', 'N243') [[18.204618]]
('N101', 'N184') [[18.204449]]
('N85', 'N113') [[18.20309]]
('N145', 'N216') [[18.202547]]
('N131', 'M0P1') [[18.20138]]
('N22', 'N146') [[18.200558]]
('N54', 'N81') [[18.200312]]
('N73', 'N169') [[18.200127]]
('N81', 'N102') [[18.198967]]
('N152', 'N180') [[18.19892]]
('N54', 'N180') [[18.19892]]
('N227', 'M0P1') [[18.19788]]
('N173', 'N248') [[18.197784]]
('N216', 'N240') [[18.19662]]
('N152', 'N154') [[18.196619]]
('N73', 'N102') [[18.19647]]
('N190', 'N247') [[18.196436]]
('N176', 'N188') [[18.196028]]
('N137', 'N190') [[18.196012]]
('N77', 'N216') [[18.19565]]
('N183', 'N216') [[18.195383]]
('N22', 'N173') [[18.195118]]
('N68', 'N169') [[18.194632]]
('N152', 'N245') [[18.19457]]
('N150', 'N152') [[18.19453]]
('N29', 'N216') [[18.192629]]
('N154', 'N208') [[18.19239]]
('N83', 'M0P1') [[18.191847]]
('N55', 'N83') [[18.191687]]
('N57', 'N150') [[18.19109]]
('N39', 'N167') [[18.190763]]
('N47', 'N156') [[18.18993]]
('N78', 'N97') [[18.189095]]
('N131', 'N248') [[18.188795]]
('N101', 'N195') [[18.187988]]
('N0', 'N218') [[18.187399]]
('N80', 'N109') [[18.18695]]
('N0', 'N195') [[18.186554]]
('N97', 'N171') [[18.186464]]
('N57', 'N217') [[18.18632]]
('N167', 'N173') [[18.186235]]
('N125', 'N184') [[18.185894]]
('N55', 'N173') [[18.18482]]
('N71', 'N242') [[18.184452]]
('N115', 'N154') [[18.184427]]
('N184', 'N218') [[18.18322]]
('N13', 'N156') [[18.182547]]
('N5', 'N73') [[18.182053]]
('N10', 'N85') [[18.181887]]
('N71', 'N118') [[18.181787]]
('N131', 'N216') [[18.18176]]
('N97', 'N206') [[18.181713]]
('N195', 'N206') [[18.181614]]
('N110', 'N249') [[18.181568]]
('N150', 'N218') [[18.180996]]
('N5', 'N71') [[18.1801]]
('N39', 'N243') [[18.179625]]
('N170', 'N240') [[18.179432]]
('N6', 'N217') [[18.178534]]
('N71', 'N180') [[18.178413]]
('N97', 'N123') [[18.177618]]
('N85', 'N173') [[18.17752]]
('N190', 'N215') [[18.176945]]
('N48', 'N169') [[18.17599]]
('N41', 'N48') [[18.17507]]
('N21', 'N170') [[18.174158]]
('N81', 'N248') [[18.174107]]
('N5', 'N13') [[18.173721]]
('N43', 'N85') [[18.172852]]
('N45', 'N216') [[18.1727]]
('N102', 'N154') [[18.170694]]
('N22', 'N85') [[18.170145]]
('N15', 'N180') [[18.16908]]
('N22', 'N218') [[18.168562]]
('N121', 'N169') [[18.167513]]
('N80', 'N102') [[18.167213]]
('N157', 'N163') [[18.16707]]
('N110', 'N208') [[18.16581]]
('N78', 'N216') [[18.162888]]
('N83', 'N85') [[18.162714]]
('N148', 'N190') [[18.16233]]
('N115', 'N207') [[18.161787]]
('N40', 'N169') [[18.161327]]
('N73', 'N249') [[18.160147]]
('N97', 'N180') [[18.159407]]
('N31', 'N195') [[18.157833]]
('N63', 'N216') [[18.157196]]
('N45', 'N80') [[18.15699]]
('N45', 'M0P2') [[18.156662]]
('N152', 'N218') [[18.155828]]
('N39', 'N180') [[18.155268]]
('N151', 'N152') [[18.153492]]
('N61', 'N68') [[18.153456]]
('N63', 'N152') [[18.152485]]
('N57', 'N97') [[18.152151]]
('N41', 'N73') [[18.152046]]
('N97', 'N176') [[18.151943]]
('N145', 'N234') [[18.151764]]
('N20', 'N156') [[18.151743]]
('N55', 'N122') [[18.150087]]
('N97', 'N233') [[18.149267]]
('N73', 'N157') [[18.148687]]
('N97', 'N108') [[18.148363]]
('N162', 'N195') [[18.148346]]
('N22', 'N207') [[18.147589]]
('N62', 'N195') [[18.147087]]
('N102', 'N248') [[18.147072]]
('N5', 'N149') [[18.146757]]
('N78', 'N180') [[18.145975]]
('N55', 'N141') [[18.145767]]
('N80', 'N190') [[18.145689]]
('N16', 'N195') [[18.144941]]
('N13', 'N146') [[18.144897]]
('N73', 'N245') [[18.143923]]
('N54', 'N73') [[18.143147]]
('N115', 'N173') [[18.14313]]
('N17', 'N176') [[18.142593]]
('N146', 'N170') [[18.142313]]
('N13', 'N56') [[18.14113]]
('N83', 'N121') [[18.140884]]
('N108', 'N208') [[18.140877]]
('N53', 'N163') [[18.140661]]
('N34', 'N146') [[18.140377]]
('N179', 'N184') [[18.140259]]
('N141', 'N146') [[18.13931]]
('N5', 'N82') [[18.139225]]
('N80', 'N131') [[18.139074]]
('N169', 'N222') [[18.138266]]
('N176', 'N211') [[18.137257]]
('N80', 'N200') [[18.137146]]
('N97', 'N173') [[18.13577]]
('N40', 'N160') [[18.135633]]
('N87', 'N188') [[18.135378]]
('N125', 'N152') [[18.134565]]
('N55', 'N227') [[18.133928]]
('N80', 'N147') [[18.133465]]
('N80', 'N121') [[18.132383]]
('N12', 'N63') [[18.13204]]
('N85', 'N224') [[18.131813]]
('N13', 'N196') [[18.129816]]
('N171', 'N184') [[18.129509]]
('N73', 'N195') [[18.129087]]
('N55', 'N108') [[18.128994]]
('N39', 'N47') [[18.128857]]
('N97', 'N161') [[18.128716]]
('N227', 'N240') [[18.128569]]
('N57', 'N227') [[18.12854]]
('N85', 'N174') [[18.128479]]
('N73', 'N92') [[18.128197]]
('N85', 'N207') [[18.128067]]
('N84', 'N176') [[18.127882]]
('N36', 'N169') [[18.126646]]
('N47', 'N184') [[18.125193]]
('N54', 'N173') [[18.125063]]
('N100', 'N184') [[18.12449]]
('N54', 'N65') [[18.124395]]
('N151', 'N192') [[18.12439]]
('N21', 'N216') [[18.12388]]
('N196', 'N248') [[18.123573]]
('N125', 'N166') [[18.123554]]
('N81', 'N195') [[18.123323]]
('N57', 'N73') [[18.123209]]
('N21', 'N143') [[18.123089]]
('N71', 'N73') [[18.122301]]
('N55', 'N97') [[18.121498]]
('N62', 'N80') [[18.121418]]
('N141', 'N216') [[18.121256]]
('N63', 'N146') [[18.120352]]
('N41', 'N118') [[18.120186]]
('N56', 'N97') [[18.119806]]
('N36', 'N131') [[18.119572]]
('N195', 'N210') [[18.11795]]
('N5', 'N152') [[18.117428]]
('N169', 'N218') [[18.117374]]
('N146', 'N151') [[18.11736]]
('N131', 'N190') [[18.116982]]
('N15', 'N97') [[18.116781]]
('N21', 'N217') [[18.116636]]
('N97', 'N149') [[18.115496]]
('N85', 'N121') [[18.11475]]
('N54', 'N71') [[18.114227]]
('N53', 'N63') [[18.113447]]
('N39', 'N152') [[18.113298]]
('N5', 'N19') [[18.112934]]
('N65', 'N146') [[18.112923]]
('N65', 'N216') [[18.112608]]
('N23', 'N195') [[18.112331]]
('N5', 'N154') [[18.112074]]
('N39', 'N50') [[18.111567]]
('N152', 'N237') [[18.111145]]
('N178', 'N195') [[18.110502]]
('N184', 'N246') [[18.109867]]
('N80', 'N201') [[18.10983]]
('N15', 'N40') [[18.109785]]
('N77', 'N195') [[18.109745]]
('N87', 'N101') [[18.109148]]
('N55', 'N61') [[18.108925]]
('N39', 'N73') [[18.10887]]
('N122', 'N184') [[18.107754]]
('N59', 'N148') [[18.106453]]
('N121', 'N149') [[18.106333]]
('N22', 'N136') [[18.106003]]
('N76', 'N149') [[18.105928]]
('N68', 'N91') [[18.105782]]
('N0', 'N22') [[18.104748]]
('N97', 'N131') [[18.104734]]
('N65', 'N73') [[18.103827]]
('N134', 'N152') [[18.103804]]
('N3', 'N73') [[18.103611]]
('N13', 'M0P1') [[18.103117]]
('N56', 'N150') [[18.102863]]
('N109', 'N152') [[18.102785]]
('N87', 'N169') [[18.102064]]
('N108', 'N195') [[18.10204]]
('N97', 'N218') [[18.101116]]
('N41', 'N97') [[18.100945]]
('N21', 'N97') [[18.099794]]
('N71', 'N83') [[18.09969]]
('N20', 'M0P1') [[18.098804]]
('N39', 'N61') [[18.098368]]
('N40', 'N73') [[18.097467]]
('N150', 'N170') [[18.096975]]
('N195', 'N239') [[18.096945]]
('N123', 'N195') [[18.096666]]
('N152', 'N156') [[18.09665]]
('N200', 'N216') [[18.096407]]
('N188', 'N216') [[18.096127]]
('N64', 'N195') [[18.095709]]
('N91', 'N105') [[18.095657]]
('N43', 'N180') [[18.095545]]
('N81', 'N217') [[18.095505]]
('N54', 'N83') [[18.095417]]
('N41', 'N146') [[18.0946]]
('N10', 'N195') [[18.094297]]
('N63', 'N131') [[18.093864]]
('N152', 'N196') [[18.093542]]
('N77', 'N180') [[18.09351]]
('N22', 'N53') [[18.093475]]
('N55', 'N73') [[18.093092]]
('N157', 'N248') [[18.09241]]
('N48', 'N183') [[18.092005]]
('N22', 'N212') [[18.091602]]
('N146', 'M0P2') [[18.090847]]
('N85', 'M0P1') [[18.090704]]
('N146', 'N208') [[18.089169]]
('N101', 'N125') [[18.087854]]
('N71', 'N170') [[18.087837]]
('N13', 'N72') [[18.087662]]
('N108', 'N216') [[18.08717]]
('N83', 'N146') [[18.086792]]
('N83', 'N184') [[18.086737]]
('N40', 'N180') [[18.086044]]
('N83', 'N190') [[18.085869]]
('N167', 'N184') [[18.085299]]
('N151', 'N247') [[18.085049]]
('N4', 'N121') [[18.084467]]
('N81', 'N170') [[18.084074]]
('N190', 'N217') [[18.083448]]
('N33', 'N39') [[18.083399]]
('N146', 'N156') [[18.083189]]
('N208', 'N217') [[18.083088]]
('N125', 'N169') [[18.082932]]
('N36', 'N48') [[18.082699]]
('N81', 'N249') [[18.0821]]
('N57', 'N163') [[18.08132]]
('N195', 'N223') [[18.081316]]
('N146', 'N149') [[18.081173]]
('N73', 'N137') [[18.080893]]
('N137', 'N218') [[18.080795]]
('N40', 'N83') [[18.07971]]
('N5', 'N243') [[18.078287]]
('N43', 'N123') [[18.077398]]
('N3', 'N97') [[18.077173]]
('N48', 'N188') [[18.07697]]
('N76', 'N208') [[18.076487]]
('N137', 'N184') [[18.075865]]
('N40', 'N41') [[18.07575]]
('N80', 'N182') [[18.075611]]
('N40', 'N122') [[18.075089]]
('N39', 'N169') [[18.074724]]
('N184', 'N188') [[18.074665]]
('N78', 'N80') [[18.074392]]
('N85', 'N243') [[18.074118]]
('N15', 'N206') [[18.073025]]
('N180', 'N215') [[18.072508]]
('N150', 'N180') [[18.071898]]
('N184', 'N243') [[18.07104]]
('N108', 'N146') [[18.07097]]
('N71', 'N206') [[18.070898]]
('N85', 'N215') [[18.070824]]
('N63', 'N208') [[18.070568]]
('N108', 'N152') [[18.070454]]
('N152', 'N182') [[18.070316]]
('N94', 'N97') [[18.07009]]
('N146', 'N150') [[18.069729]]
('N43', 'N68') [[18.069618]]
('N77', 'N143') [[18.069075]]
('N0', 'N13') [[18.068157]]
('N79', 'N195') [[18.06782]]
('N40', 'N249') [[18.06739]]
('N91', 'N152') [[18.067318]]
('N108', 'N190') [[18.066849]]
('N56', 'N72') [[18.066715]]
('N137', 'N196') [[18.066643]]
('N5', 'N60') [[18.066593]]
('N103', 'N208') [[18.066498]]
('N48', 'N122') [[18.06514]]
('N184', 'N223') [[18.065052]]
('N54', 'N121') [[18.064726]]
('N61', 'N195') [[18.064661]]
('N85', 'N249') [[18.064127]]
('N0', 'N169') [[18.064007]]
('N161', 'N195') [[18.063578]]
('N57', 'N180') [[18.063454]]
('N0', 'N85') [[18.063305]]
('N102', 'N149') [[18.063002]]
('N48', 'N180') [[18.062925]]
('N5', 'N115') [[18.062687]]
('N121', 'N245') [[18.062634]]
('N63', 'N102') [[18.061846]]
('N173', 'N190') [[18.061647]]
('N22', 'N226') [[18.060686]]
('N5', 'N169') [[18.059906]]
('N21', 'N240') [[18.05903]]
('N108', 'M0P2') [[18.058243]]
('N109', 'N208') [[18.057999]]
('N63', 'N190') [[18.057554]]
('N190', 'N242') [[18.057364]]
('N48', 'N118') [[18.05693]]
('N61', 'N182') [[18.056871]]
('N62', 'M0P1') [[18.056128]]
('N97', 'N167') [[18.055882]]
('N61', 'N146') [[18.055538]]
('N121', 'N176') [[18.054848]]
('N6', 'N195') [[18.05455]]
('N92', 'N131') [[18.054548]]
('N13', 'N105') [[18.053968]]
('N3', 'N102') [[18.05337]]
('N39', 'N53') [[18.05307]]
('N77', 'N152') [[18.052338]]
('N85', 'N170') [[18.051783]]
('N21', 'N219') [[18.051239]]
('N97', 'N138') [[18.051231]]
('N184', 'N186') [[18.051205]]
('N81', 'N157') [[18.050177]]
('N65', 'N184') [[18.04895]]
('N102', 'N184') [[18.048613]]
('N217', 'N227') [[18.048141]]
('N114', 'M0P1') [[18.047764]]
('N72', 'N217') [[18.04775]]
('N78', 'N163') [[18.047293]]
('N72', 'N121') [[18.046646]]
('N77', 'M0P1') [[18.046566]]
('N5', 'N227') [[18.046186]]
('N139', 'N195') [[18.045984]]
('N73', 'N139') [[18.045748]]
('N146', 'N186') [[18.04559]]
('N85', 'N247') [[18.04459]]
('N53', 'N169') [[18.044489]]
('N22', 'N108') [[18.043922]]
('N22', 'N90') [[18.043865]]
('N13', 'N61') [[18.043856]]
('N168', 'N196') [[18.043741]]
('N80', 'N163') [[18.043497]]
('N152', 'N176') [[18.043442]]
('N180', 'N217') [[18.043379]]
