('M0P1', 'M0P2') [[35.691174]]
('N108', 'N119') [[18.694366]]
('N108', 'N148') [[18.693445]]
('N56', 'N164') [[18.691565]]
('N54', 'N148') [[18.690372]]
('N48', 'N96') [[18.689707]]
('N127', 'N165') [[18.685898]]
('N168', 'N199') [[18.684164]]
('N110', 'N228') [[18.683712]]
('N123', 'N133') [[18.683567]]
('N206', 'N225') [[18.683498]]
('N145', 'N225') [[18.682648]]
('N79', 'N122') [[18.68231]]
('N110', 'N122') [[18.680262]]
('N54', 'N144') [[18.67958]]
('N6', 'N142') [[18.677235]]
('N144', 'N155') [[18.67684]]
('N132', 'N153') [[18.676521]]
('N172', 'N234') [[18.675861]]
('N139', 'N157') [[18.675419]]
('N1', 'N56') [[18.675262]]
('N40', 'N241') [[18.673546]]
('N165', 'N241') [[18.672352]]
('N56', 'N86') [[18.67208]]
('N1', 'N122') [[18.671358]]
('N144', 'N216') [[18.670525]]
('N71', 'N144') [[18.669874]]
('N172', 'N193') [[18.66918]]
('N155', 'N228') [[18.669107]]
('N41', 'N153') [[18.667269]]
('N139', 'N165') [[18.66697]]
('N68', 'N186') [[18.66692]]
('N52', 'N242') [[18.666485]]
('N197', 'N237') [[18.666286]]
('N68', 'N241') [[18.665886]]
('N57', 'N252') [[18.665264]]
('N165', 'N232') [[18.66319]]
('N157', 'N241') [[18.662569]]
('N96', 'N241') [[18.66207]]
('N140', 'N142') [[18.661875]]
('N69', 'N225') [[18.6614]]
('N85', 'N108') [[18.659552]]
('N144', 'N249') [[18.65816]]
('N52', 'N96') [[18.654179]]
('N228', 'N241') [[18.653961]]
('N96', 'N122') [[18.650146]]
('N155', 'N202') [[18.64947]]
('N96', 'N144') [[18.648357]]
('N116', 'N153') [[18.647797]]
('N69', 'N239') [[18.64646]]
('N16', 'N153') [[18.646317]]
('N69', 'N122') [[18.64465]]
('N122', 'N214') [[18.644512]]
('N5', 'N186') [[18.642975]]
('N142', 'N150') [[18.641918]]
('N72', 'N106') [[18.640043]]
('N144', 'N173') [[18.639929]]
('N40', 'N142') [[18.638325]]
('N68', 'N124') [[18.638153]]
('N130', 'N157') [[18.637613]]
('N59', 'N157') [[18.63758]]
('N153', 'N193') [[18.63261]]
('N79', 'N148') [[18.632458]]
('N40', 'N123') [[18.632038]]
('N56', 'N225') [[18.630388]]
('N162', 'N202') [[18.628899]]
('N57', 'N202') [[18.628658]]
('N107', 'N144') [[18.628136]]
('N69', 'N118') [[18.627655]]
('N79', 'N156') [[18.626871]]
('N82', 'N122') [[18.625065]]
('N185', 'N225') [[18.624544]]
('N28', 'N242') [[18.622526]]
('N153', 'N225') [[18.62128]]
('N17', 'N225') [[18.620966]]
('N142', 'N241') [[18.619139]]
('N86', 'N144') [[18.617056]]
('N186', 'N241') [[18.616526]]
('N95', 'N185') [[18.615595]]
('N27', 'N185') [[18.614996]]
('N3', 'N142') [[18.614504]]
('N127', 'N225') [[18.60999]]
('N39', 'N185') [[18.609882]]
('N1', 'N148') [[18.608973]]
('N32', 'N86') [[18.60881]]
('N111', 'N239') [[18.608309]]
('N48', 'N237') [[18.605839]]
('N59', 'N199') [[18.60488]]
('N165', 'N253') [[18.60468]]
('N17', 'N132') [[18.60413]]
('N38', 'N165') [[18.60118]]
('N51', 'N148') [[18.600567]]
('N110', 'N179') [[18.600355]]
('N71', 'N186') [[18.60026]]
('N5', 'N144') [[18.600227]]
('N225', 'N241') [[18.600103]]
('N215', 'N237') [[18.598993]]
('N130', 'N225') [[18.598362]]
('N29', 'N185') [[18.597975]]
('N155', 'N199') [[18.597612]]
('N144', 'N171') [[18.59753]]
('N56', 'N100') [[18.596964]]
('N144', 'N225') [[18.59651]]
('N56', 'N122') [[18.59636]]
('N119', 'N139') [[18.596327]]
('N122', 'N185') [[18.595755]]
('N172', 'N185') [[18.595488]]
('N123', 'N155') [[18.594551]]
('N130', 'N202') [[18.594473]]
('N56', 'N57') [[18.594393]]
('N111', 'N241') [[18.593945]]
('N185', 'N232') [[18.593412]]
('N111', 'N142') [[18.59099]]
('N108', 'N172') [[18.59047]]
('N85', 'N157') [[18.590412]]
('N225', 'N235') [[18.589502]]
('N5', 'N184') [[18.588768]]
('N57', 'N148') [[18.58791]]
('N106', 'N108') [[18.58663]]
('N142', 'N183') [[18.586487]]
('N75', 'N172') [[18.585978]]
('N5', 'N215') [[18.585976]]
('N38', 'N86') [[18.585148]]
('N85', 'N139') [[18.585144]]
('N68', 'N122') [[18.585127]]
('N42', 'N186') [[18.58449]]
('N122', 'N199') [[18.58415]]
('N108', 'N202') [[18.583002]]
('N56', 'N253') [[18.580845]]
('N172', 'N190') [[18.5767]]
('N68', 'N225') [[18.575857]]
('N8', 'N165') [[18.575665]]
('N25', 'N148') [[18.575531]]
('N107', 'N139') [[18.575333]]
('N32', 'N69') [[18.575075]]
('N40', 'N165') [[18.574705]]
('N34', 'N148') [[18.574614]]
('N36', 'N142') [[18.574297]]
('N56', 'N201') [[18.574009]]
('N86', 'N123') [[18.57314]]
('N142', 'N163') [[18.570807]]
('N72', 'N93') [[18.570295]]
('N28', 'N185') [[18.570177]]
('N122', 'N228') [[18.570023]]
('N92', 'N144') [[18.569794]]
('N165', 'N252') [[18.569738]]
('N202', 'N237') [[18.56857]]
('N185', 'N228') [[18.568508]]
('N148', 'M0P1') [[18.568441]]
('N56', 'N148') [[18.568075]]
('N38', 'N99') [[18.567331]]
('N41', 'N237') [[18.56726]]
('N48', 'N99') [[18.567049]]
('N199', 'N228') [[18.564993]]
('N172', 'N206') [[18.564346]]
('N110', 'N124') [[18.563574]]
('N40', 'N237') [[18.56322]]
('N1', 'N225') [[18.563189]]
('N165', 'N235') [[18.56241]]
('N100', 'N139') [[18.56228]]
('N155', 'N183') [[18.559933]]
('N165', 'N237') [[18.559845]]
('N63', 'N190') [[18.559517]]
('N148', 'N214') [[18.559504]]
('N57', 'N193') [[18.556684]]
('N35', 'N239') [[18.555851]]
('N225', 'N246') [[18.555758]]
('N40', 'N190') [[18.554337]]
('N29', 'N165') [[18.553608]]
('N54', 'N142') [[18.553408]]
('N17', 'N241') [[18.55325]]
('N144', 'N241') [[18.552765]]
('N2', 'N122') [[18.55221]]
('N124', 'N225') [[18.551407]]
('N79', 'N144') [[18.551155]]
('N57', 'N150') [[18.549873]]
('N122', 'N190') [[18.549269]]
('N122', 'N230') [[18.548708]]
('N57', 'N177') [[18.547487]]
('N183', 'N225') [[18.546427]]
('N56', 'N77') [[18.54429]]
('N52', 'N139') [[18.543283]]
('N17', 'N165') [[18.543242]]
('N72', 'N185') [[18.541895]]
('N148', 'N180') [[18.541603]]
('N36', 'N108') [[18.541338]]
('N56', 'N224') [[18.540012]]
('N17', 'N99') [[18.538855]]
('N17', 'N190') [[18.53881]]
('N144', 'N150') [[18.538605]]
('N142', 'N186') [[18.538042]]
('N15', 'N71') [[18.537764]]
('N5', 'N252') [[18.537657]]
('N110', 'N142') [[18.534885]]
('N122', 'N163') [[18.53469]]
('N96', 'N160') [[18.53433]]
('N127', 'N202') [[18.533878]]
('N144', 'N193') [[18.533442]]
('N139', 'N142') [[18.533339]]
('N172', 'N232') [[18.533026]]
('N142', 'N209') [[18.529503]]
('N28', 'N144') [[18.529346]]
('N130', 'N148') [[18.529095]]
('N1', 'N201') [[18.528877]]
('N16', 'N172') [[18.528793]]
('N14', 'N225') [[18.528576]]
('N85', 'N153') [[18.527275]]
('N23', 'N148') [[18.526619]]
('N178', 'N225') [[18.526573]]
('N40', 'N132') [[18.526247]]
('N155', 'N165') [[18.525002]]
('N108', 'N187') [[18.52285]]
('N145', 'N150') [[18.522678]]
('N17', 'N144') [[18.52207]]
('N38', 'N56') [[18.521957]]
('N57', 'N248') [[18.521296]]
('N185', 'N216') [[18.5193]]
('N66', 'N185') [[18.517069]]
('N12', 'N157') [[18.516867]]
('N39', 'N144') [[18.516647]]
('N127', 'N199') [[18.51519]]
('N214', 'N241') [[18.514688]]
('N122', 'N143') [[18.514284]]
('N119', 'N243') [[18.513924]]
('N48', 'N86') [[18.51258]]
('N40', 'N56') [[18.512]]
('N86', 'N185') [[18.511457]]
('N38', 'N96') [[18.511433]]
('N99', 'N118') [[18.511213]]
('N6', 'N172') [[18.511202]]
('N47', 'N72') [[18.510555]]
('N148', 'N226') [[18.51055]]
('N40', 'N148') [[18.510326]]
('N179', 'N193') [[18.509932]]
('N157', 'N225') [[18.509468]]
('N116', 'N155') [[18.509272]]
('N16', 'N142') [[18.508686]]
('N17', 'N150') [[18.508541]]
('N42', 'N144') [[18.507608]]
('N199', 'N241') [[18.506672]]
('N48', 'N225') [[18.506342]]
('N102', 'N144') [[18.505377]]
('N199', 'N242') [[18.504366]]
('N144', 'N197') [[18.502928]]
('N144', 'N235') [[18.502909]]
('N59', 'N79') [[18.502579]]
('N69', 'N100') [[18.502535]]
('N172', 'N215') [[18.502478]]
('N165', 'N189') [[18.502457]]
('N25', 'N226') [[18.50146]]
('N121', 'N199') [[18.501263]]
('N32', 'N173') [[18.501236]]
('N150', 'N163') [[18.501184]]
('N100', 'N241') [[18.50094]]
('N48', 'N215') [[18.500475]]
('N6', 'N148') [[18.50045]]
('N17', 'N38') [[18.500439]]
('N168', 'N183') [[18.499805]]
('N199', 'N201') [[18.499329]]
('N106', 'N234') [[18.499094]]
('N139', 'N215') [[18.498655]]
('N144', 'N184') [[18.497358]]
('N148', 'N204') [[18.497332]]
('N59', 'N215') [[18.497086]]
('N47', 'N199') [[18.496195]]
('N41', 'N148') [[18.495481]]
('N15', 'N155') [[18.494883]]
('N86', 'N161') [[18.494858]]
('N34', 'N225') [[18.49483]]
('N139', 'N224') [[18.49443]]
('N111', 'N202') [[18.493982]]
('N185', 'N248') [[18.493776]]
('N186', 'N239') [[18.49272]]
('N11', 'N165') [[18.492325]]
('N57', 'N123') [[18.491674]]
('N110', 'N225') [[18.491371]]
('N108', 'N139') [[18.489975]]
('N142', 'N212') [[18.489943]]
('N91', 'N142') [[18.489786]]
('N144', 'N211') [[18.489416]]
('N142', 'N168') [[18.488964]]
('N3', 'N64') [[18.487684]]
('N14', 'N153') [[18.487309]]
('N68', 'N142') [[18.487238]]
('N124', 'N155') [[18.487053]]
('N3', 'N197') [[18.485966]]
('N5', 'N199') [[18.485846]]
('N165', 'N206') [[18.485712]]
('N110', 'N127') [[18.485334]]
('N122', 'N193') [[18.485275]]
('N138', 'N165') [[18.484653]]
('N148', 'N163') [[18.483564]]
('N34', 'N119') [[18.481823]]
('N121', 'N122') [[18.481613]]
('N165', 'N225') [[18.480907]]
('N108', 'N122') [[18.47631]]
('N98', 'N144') [[18.475916]]
('N16', 'N186') [[18.472385]]
('N40', 'N239') [[18.471794]]
('N6', 'N165') [[18.471592]]
('N148', 'N172') [[18.470787]]
('N185', 'N199') [[18.469559]]
('N35', 'N165') [[18.469273]]
('N23', 'N111') [[18.469168]]
('N82', 'N165') [[18.46911]]
('N40', 'N225') [[18.468987]]
('N145', 'N228') [[18.46851]]
('N123', 'N241') [[18.468393]]
('N85', 'N145') [[18.468294]]
('N108', 'N186') [[18.468208]]
('N47', 'N185') [[18.468044]]
('N96', 'N249') [[18.467049]]
('N41', 'N150') [[18.46568]]
('N72', 'N186') [[18.46563]]
('N40', 'N153') [[18.465569]]
('N3', 'N230') [[18.463974]]
('N40', 'N122') [[18.463747]]
('N106', 'N193') [[18.462955]]
('N69', 'N183') [[18.462868]]
('N41', 'N144') [[18.461872]]
('N35', 'N225') [[18.461695]]
('N14', 'N185') [[18.461542]]
('N119', 'N185') [[18.460617]]
('N122', 'N241') [[18.460327]]
('N92', 'N122') [[18.460184]]
('N41', 'N215') [[18.458874]]
('N30', 'N165') [[18.458477]]
('N47', 'N111') [[18.45824]]
('N52', 'N225') [[18.457983]]
('N1', 'N153') [[18.457462]]
('N56', 'N241') [[18.456938]]
('N148', 'N190') [[18.4567]]
('N51', 'N144') [[18.456186]]
('N56', 'N252') [[18.45466]]
('N165', 'N242') [[18.453974]]
('N47', 'N85') [[18.453503]]
('N186', 'N237') [[18.453335]]
('N57', 'N68') [[18.453135]]
('N122', 'N183') [[18.452604]]
('N111', 'N242') [[18.451832]]
('N1', 'N23') [[18.451555]]
('N41', 'N168') [[18.450888]]
('N178', 'N179') [[18.450808]]
('N132', 'N241') [[18.4499]]
('N56', 'N68') [[18.449774]]
('N138', 'N144') [[18.449392]]
('N113', 'N142') [[18.447937]]
('N168', 'N235') [[18.447493]]
('N34', 'N237') [[18.446554]]
('N125', 'N157') [[18.44619]]
('N40', 'N197') [[18.444622]]
('N86', 'N93') [[18.443893]]
('N48', 'N77') [[18.443829]]
('N107', 'N202') [[18.443176]]
('N82', 'N142') [[18.44269]]
('N185', 'N244') [[18.442366]]
('N69', 'N139') [[18.441875]]
('N57', 'N225') [[18.441189]]
('N108', 'N173') [[18.44079]]
('N71', 'N72') [[18.440151]]
('N172', 'N183') [[18.439222]]
('N106', 'N165') [[18.43876]]
('N72', 'N122') [[18.438322]]
('N56', 'N111') [[18.438227]]
('N79', 'N142') [[18.438175]]
('N75', 'N153') [[18.43801]]
('N183', 'N193') [[18.437668]]
('N16', 'N72') [[18.437271]]
('N165', 'N190') [[18.436987]]
('N183', 'N241') [[18.435863]]
('N34', 'N144') [[18.435852]]
('N145', 'N226') [[18.435755]]
('N164', 'N189') [[18.435175]]
('N142', 'N235') [[18.434998]]
('N99', 'N144') [[18.434305]]
('N56', 'N123') [[18.43414]]
('N69', 'N153') [[18.433289]]
('N142', 'N189') [[18.432741]]
('N40', 'N172') [[18.43218]]
('N60', 'N252') [[18.431477]]
('N165', 'N226') [[18.431158]]
('N111', 'N144') [[18.43083]]
('N185', 'N195') [[18.429844]]
('N138', 'N197') [[18.429758]]
('N23', 'N199') [[18.42911]]
('N77', 'N148') [[18.42817]]
('N91', 'N122') [[18.427834]]
('N41', 'N122') [[18.42744]]
('N206', 'N239') [[18.427309]]
('N38', 'N246') [[18.42729]]
('N60', 'N144') [[18.427206]]
('N144', 'N152') [[18.426262]]
('N56', 'N79') [[18.425785]]
('N122', 'N162') [[18.425312]]
('N202', 'N246') [[18.424683]]
('N54', 'N185') [[18.42403]]
('N124', 'N142') [[18.423605]]
('N52', 'N153') [[18.423208]]
('N162', 'N228') [[18.4229]]
('N86', 'N168') [[18.422705]]
('N99', 'N185') [[18.422579]]
('N100', 'N248') [[18.42233]]
('N231', 'M0P1') [[18.422035]]
('N2', 'N172') [[18.421951]]
('N144', 'N156') [[18.420115]]
('N110', 'N224') [[18.419952]]
('N2', 'N225') [[18.418896]]
('N5', 'N142') [[18.41859]]
('N86', 'N99') [[18.418165]]
('N165', 'N184') [[18.418007]]
('N71', 'N225') [[18.417698]]
('N37', 'N108') [[18.417202]]
('N2', 'N190') [[18.416964]]
('N122', 'N127') [[18.41693]]
('N6', 'N40') [[18.416815]]
('N108', 'N228') [[18.416632]]
('N96', 'N215') [[18.416065]]
('N155', 'N237') [[18.4159]]
('N86', 'N96') [[18.415735]]
('N123', 'N148') [[18.414951]]
('N56', 'N99') [[18.414478]]
('N111', 'N206') [[18.413712]]
('N211', 'N230') [[18.413248]]
('N148', 'N156') [[18.41285]]
('N1', 'N142') [[18.412775]]
('N127', 'N176') [[18.411968]]
('N164', 'N183') [[18.410997]]
('N40', 'N68') [[18.41096]]
('N144', 'N179') [[18.410715]]
('N163', 'N186') [[18.410381]]
('N40', 'N69') [[18.409578]]
('N42', 'N168') [[18.40939]]
('N57', 'N155') [[18.409363]]
('N111', 'N176') [[18.409317]]
('N165', 'N203') [[18.408308]]
('N139', 'N144') [[18.406849]]
('N68', 'N153') [[18.406641]]
('N62', 'N144') [[18.406618]]
('N132', 'N144') [[18.40611]]
('N215', 'N242') [[18.406042]]
('N34', 'N165') [[18.403576]]
('N59', 'N69') [[18.403364]]
('N2', 'N52') [[18.402868]]
('N79', 'N145') [[18.402822]]
('N177', 'N199') [[18.402393]]
('N172', 'N228') [[18.401945]]
('N38', 'N108') [[18.401896]]
('N225', 'N249') [[18.40189]]
('N34', 'N252') [[18.401567]]
('N122', 'N157') [[18.40093]]
('N38', 'N172') [[18.40057]]
('N199', 'N206') [[18.400568]]
('N69', 'N211') [[18.40051]]
('N130', 'N193') [[18.399988]]
('N168', 'N241') [[18.399952]]
('N79', 'N202') [[18.39994]]
('N52', 'N127') [[18.399853]]
('N55', 'N144') [[18.399275]]
('N86', 'N142') [[18.398764]]
('N71', 'N122') [[18.398298]]
('N153', 'N168') [[18.398067]]
('N68', 'N85') [[18.397207]]
('N142', 'N169') [[18.397146]]
('N142', 'N244') [[18.396927]]
('N48', 'N226') [[18.396502]]
('N153', 'N242') [[18.396374]]
('N199', 'N214') [[18.395575]]
('N163', 'N165') [[18.395107]]
('N56', 'N107') [[18.394657]]
('N57', 'N163') [[18.394144]]
('N108', 'N150') [[18.393597]]
('N2', 'N68') [[18.393583]]
('N116', 'N172') [[18.392576]]
('N86', 'N235') [[18.39245]]
('N155', 'N241') [[18.39193]]
('N12', 'N148') [[18.391788]]
('N96', 'N108') [[18.391388]]
('N25', 'N202') [[18.391321]]
('N122', 'N168') [[18.39127]]
('N12', 'N155') [[18.39044]]
('N144', 'N214') [[18.390417]]
('N157', 'N172') [[18.390392]]
('N116', 'N148') [[18.3902]]
('N69', 'N226') [[18.390005]]
('N40', 'N98') [[18.389929]]
('N32', 'N163') [[18.388458]]
('N130', 'N168') [[18.388233]]
('N148', 'M0P2') [[18.38774]]
('N69', 'N230') [[18.387548]]
('N47', 'N211') [[18.387423]]
('N185', 'N214') [[18.386887]]
('N206', 'N241') [[18.386301]]
('N39', 'N252') [[18.385725]]
('N48', 'N241') [[18.38562]]
('N72', 'N86') [[18.385435]]
('N225', 'N230') [[18.384111]]
('N45', 'N148') [[18.38395]]
('N48', 'N202') [[18.383837]]
('N3', 'N224') [[18.383429]]
('N48', 'N186') [[18.383242]]
('N144', 'N163') [[18.383007]]
('N190', 'N225') [[18.382856]]
('N28', 'N108') [[18.382257]]
('N28', 'N139') [[18.382168]]
('N60', 'N215') [[18.381931]]
('N5', 'N241') [[18.381876]]
('N48', 'N69') [[18.381485]]
('N30', 'N123') [[18.380743]]
('N40', 'N111') [[18.380726]]
('N43', 'N199') [[18.380651]]
('N224', 'N237') [[18.380629]]
('N122', 'N177') [[18.380629]]
('N75', 'N148') [[18.380487]]
('N56', 'N199') [[18.379784]]
('N29', 'N142') [[18.379776]]
('N72', 'N79') [[18.379738]]
('N3', 'N243') [[18.37973]]
('N225', 'N253') [[18.378866]]
('N64', 'N69') [[18.377865]]
('N152', 'N185') [[18.377327]]
('N28', 'N239') [[18.377121]]
('N79', 'N163') [[18.376911]]
('N163', 'N215') [[18.376768]]
('N122', 'N164') [[18.375051]]
('N44', 'N153') [[18.374899]]
('N93', 'N108') [[18.374538]]
('N5', 'N108') [[18.374159]]
('N40', 'N41') [[18.373896]]
('N104', 'N148') [[18.373068]]
('N142', 'N211') [[18.372879]]
('N157', 'N249') [[18.37194]]
('N57', 'N214') [[18.371754]]
('N132', 'N155') [[18.37161]]
('N93', 'N241') [[18.371227]]
('N56', 'N153') [[18.371147]]
