('M0P1', 'M0P2') [[43.363266]]
('N76', 'N231') [[18.974762]]
('N87', 'N123') [[18.973904]]
('N202', 'N210') [[18.973022]]
('N117', 'N189') [[18.972538]]
('N137', 'N223') [[18.97115]]
('N69', 'N89') [[18.970598]]
('N67', 'N126') [[18.97028]]
('N32', 'N227') [[18.970263]]
('N52', 'N91') [[18.969385]]
('N68', 'N202') [[18.969194]]
('N11', 'N137') [[18.968887]]
('N67', 'N206') [[18.968464]]
('N101', 'N108') [[18.968334]]
('N42', 'N122') [[18.968151]]
('N75', 'N200') [[18.967669]]
('N119', 'N133') [[18.967623]]
('N42', 'N85') [[18.96745]]
('N59', 'N112') [[18.96734]]
('N44', 'N210') [[18.967186]]
('N206', 'N227') [[18.96562]]
('N44', 'N178') [[18.965597]]
('N140', 'N246') [[18.965248]]
('N85', 'N172') [[18.964142]]
('N131', 'N161') [[18.963093]]
('N7', 'N126') [[18.963015]]
('N96', 'N110') [[18.962914]]
('N89', 'N117') [[18.962229]]
('N117', 'N168') [[18.961397]]
('N127', 'N246') [[18.961063]]
('N42', 'N224') [[18.960396]]
('N44', 'N215') [[18.959805]]
('N14', 'N43') [[18.958923]]
('N123', 'M0P2') [[18.9581]]
('N235', 'N246') [[18.957022]]
('N40', 'N236') [[18.955706]]
('N15', 'N178') [[18.9556]]
('N80', 'N117') [[18.954393]]
('N141', 'N212') [[18.954256]]
('N85', 'N161') [[18.95405]]
('N168', 'N224') [[18.953955]]
('N58', 'N131') [[18.952866]]
('N68', 'N122') [[18.951233]]
('N40', 'N104') [[18.951109]]
('N42', 'N44') [[18.949623]]
('N27', 'N133') [[18.948912]]
('N127', 'N247') [[18.948507]]
('N27', 'N123') [[18.94705]]
('N108', 'N123') [[18.945156]]
('N76', 'N247') [[18.94494]]
('N40', 'N165') [[18.943438]]
('N89', 'N212') [[18.943134]]
('N34', 'N135') [[18.942463]]
('N15', 'N34') [[18.94232]]
('N109', 'N189') [[18.940754]]
('N44', 'N227') [[18.940506]]
('N215', 'N242') [[18.940447]]
('N73', 'N249') [[18.939814]]
('N89', 'N154') [[18.937832]]
('N59', 'N249') [[18.937204]]
('N120', 'N239') [[18.937098]]
('N25', 'N52') [[18.935925]]
('N68', 'N252') [[18.935457]]
('N42', 'N55') [[18.935158]]
('N44', 'N172') [[18.935104]]
('N127', 'N223') [[18.933874]]
('N123', 'N250') [[18.933727]]
('N15', 'N235') [[18.933712]]
('N89', 'N127') [[18.93363]]
('N172', 'N252') [[18.93319]]
('N57', 'N212') [[18.932707]]
('N15', 'N46') [[18.932528]]
('N134', 'N153') [[18.932343]]
('N73', 'N223') [[18.93209]]
('N66', 'N153') [[18.931885]]
('N1', 'N148') [[18.931826]]
('N172', 'N197') [[18.930285]]
('N67', 'N133') [[18.929499]]
('N27', 'N135') [[18.928518]]
('N77', 'N80') [[18.928047]]
('N43', 'N126') [[18.92803]]
('N123', 'N126') [[18.92733]]
('N126', 'N223') [[18.927279]]
('N89', 'N150') [[18.926517]]
('N168', 'N246') [[18.92605]]
('N44', 'N89') [[18.92576]]
('N34', 'N44') [[18.925106]]
('N131', 'N200') [[18.924328]]
('N32', 'N172') [[18.923275]]
('N172', 'N227') [[18.92307]]
('N73', 'N76') [[18.922915]]
('N0', 'N68') [[18.921665]]
('N55', 'N235') [[18.921337]]
('N133', 'N183') [[18.920908]]
('N53', 'N55') [[18.920092]]
('N59', 'N248') [[18.920065]]
('N133', 'N235') [[18.919985]]
('N15', 'N52') [[18.919703]]
('N24', 'N108') [[18.9192]]
('N108', 'N111') [[18.919127]]
('N85', 'N231') [[18.9185]]
('N89', 'N224') [[18.918356]]
('N126', 'N180') [[18.918095]]
('N62', 'N172') [[18.91685]]
('N125', 'N219') [[18.91679]]
('N223', 'N253') [[18.91673]]
('N67', 'N219') [[18.91621]]
('N68', 'N94') [[18.915016]]
('N135', 'N247') [[18.915014]]
('N44', 'N239') [[18.912403]]
('N100', 'N110') [[18.91182]]
('N57', 'N159') [[18.911793]]
('N119', 'N189') [[18.911129]]
('N73', 'N242') [[18.909773]]
('N34', 'N43') [[18.909578]]
('N110', 'N178') [[18.909346]]
('N15', 'N173') [[18.908943]]
('N223', 'N224') [[18.908844]]
('N89', 'N136') [[18.907522]]
('N50', 'N106') [[18.906326]]
('N46', 'N122') [[18.906263]]
('N68', 'N91') [[18.90622]]
('N82', 'N127') [[18.905832]]
('N108', 'N206') [[18.905012]]
('N137', 'N252') [[18.904894]]
('N100', 'N194') [[18.904709]]
('N85', 'N247') [[18.903177]]
('N67', 'N183') [[18.901222]]
('N99', 'N236') [[18.901075]]
('N212', 'N247') [[18.900927]]
('N44', 'N68') [[18.897997]]
('N85', 'N122') [[18.896778]]
('N76', 'N212') [[18.89676]]
('N85', 'N134') [[18.896626]]
('N136', 'N210') [[18.896324]]
('N160', 'N194') [[18.896091]]
('N27', 'N193') [[18.89493]]
('N107', 'N123') [[18.8949]]
('N66', 'N131') [[18.894396]]
('N75', 'M0P2') [[18.892382]]
('N122', 'N227') [[18.892292]]
('N75', 'N227') [[18.892252]]
('N75', 'N127') [[18.891006]]
('N65', 'N206') [[18.889801]]
('N97', 'N236') [[18.889418]]
('N34', 'N217') [[18.88938]]
('N55', 'N67') [[18.88864]]
('N15', 'N83') [[18.888624]]
('N50', 'N172') [[18.88794]]
('N125', 'N252') [[18.887722]]
('N135', 'N193') [[18.88764]]
('N108', 'N231') [[18.887291]]
('N85', 'N109') [[18.886993]]
('N40', 'N53') [[18.886555]]
('N178', 'N242') [[18.886238]]
('N42', 'N127') [[18.886068]]
('N223', 'N236') [[18.886002]]
('N11', 'N32') [[18.885624]]
('N58', 'N67') [[18.88478]]
('N15', 'N220') [[18.884752]]
('N34', 'N239') [[18.884659]]
('N125', 'N135') [[18.884205]]
('N117', 'N140') [[18.88406]]
('N40', 'N235') [[18.88324]]
('N54', 'N106') [[18.883018]]
('N153', 'N154') [[18.88271]]
('N43', 'N112') [[18.882263]]
('N210', 'N252') [[18.881672]]
('N4', 'N77') [[18.88094]]
('N16', 'N227') [[18.880568]]
('N15', 'N55') [[18.879433]]
('N42', 'N200') [[18.878914]]
('N89', 'N209') [[18.878363]]
('N44', 'N168') [[18.878248]]
('N135', 'N252') [[18.878056]]
('N50', 'N67') [[18.878021]]
('N172', 'N236') [[18.877882]]
('N85', 'N117') [[18.877787]]
('N123', 'N252') [[18.877714]]
('N58', 'N123') [[18.877632]]
('N111', 'N215') [[18.876638]]
('N27', 'N126') [[18.87623]]
('N73', 'N127') [[18.874273]]
('N58', 'N235') [[18.873728]]
('N24', 'N127') [[18.873343]]
('N50', 'N85') [[18.872793]]
('N6', 'N224') [[18.871656]]
('N25', 'N236') [[18.87103]]
('N139', 'N172') [[18.870901]]
('N172', 'N189') [[18.870731]]
('N65', 'N180') [[18.870722]]
('N236', 'N253') [[18.869814]]
('N94', 'N133') [[18.868961]]
('N122', 'N172') [[18.868694]]
('N150', 'N213') [[18.868431]]
('N36', 'N62') [[18.868248]]
('N103', 'N235') [[18.867903]]
('N119', 'N178') [[18.867369]]
('N43', 'N103') [[18.86731]]
('N221', 'N247') [[18.867182]]
('N73', 'N206') [[18.866497]]
('N148', 'N178') [[18.8663]]
('N73', 'N108') [[18.865805]]
('N3', 'N108') [[18.865574]]
('N13', 'N115') [[18.865162]]
('N99', 'N119') [[18.865143]]
('N159', 'N202') [[18.864859]]
('N68', 'N117') [[18.86464]]
('N100', 'N242') [[18.864529]]
('N65', 'N190') [[18.86393]]
('N14', 'N76') [[18.86303]]
('N15', 'N206') [[18.86302]]
('N59', 'N67') [[18.862804]]
('N233', 'N235') [[18.86208]]
('N133', 'N219') [[18.861702]]
('N68', 'N135') [[18.86156]]
('N110', 'N115') [[18.861526]]
('N67', 'N153') [[18.861095]]
('N0', 'N135') [[18.86078]]
('N131', 'N190') [[18.860497]]
('N52', 'N65') [[18.860256]]
('N65', 'N148') [[18.85966]]
('N15', 'N62') [[18.859259]]
('N96', 'N252') [[18.858932]]
('N85', 'N219') [[18.858221]]
('N42', 'N219') [[18.858032]]
('N227', 'N248') [[18.857931]]
('N15', 'N99') [[18.857115]]
('N97', 'N215') [[18.856844]]
('N123', 'N206') [[18.856537]]
('N55', 'N223') [[18.855259]]
('N55', 'N134') [[18.854378]]
('N91', 'N108') [[18.854134]]
('N153', 'N219') [[18.85403]]
('N23', 'N172') [[18.85379]]
('N76', 'N227') [[18.853678]]
('N68', 'N103') [[18.853601]]
('N150', 'N194') [[18.853416]]
('N65', 'N89') [[18.85332]]
('N73', 'N252') [[18.852118]]
('N4', 'N227') [[18.851904]]
('N133', 'N168') [[18.85035]]
('N110', 'N125') [[18.849731]]
('N55', 'N108') [[18.847994]]
('N172', 'N253') [[18.84758]]
('N124', 'N252') [[18.846878]]
('N52', 'N140') [[18.84633]]
('N85', 'N112') [[18.845486]]
('N137', 'N248') [[18.845404]]
('N104', 'N136') [[18.844728]]
('N36', 'N110') [[18.844404]]
('N92', 'N136') [[18.843615]]
('N34', 'N111') [[18.84338]]
('N215', 'M0P2') [[18.84313]]
('N57', 'N125') [[18.842743]]
('N73', 'N215') [[18.842426]]
('N117', 'N182') [[18.842129]]
('N67', 'N161') [[18.841925]]
('N53', 'N117') [[18.841227]]
('N89', 'N171') [[18.840948]]
('N178', 'N247') [[18.83975]]
('N110', 'N206') [[18.839645]]
('N246', 'N252') [[18.839413]]
('N25', 'N148') [[18.839413]]
('N27', 'N252') [[18.83938]]
('N67', 'N127') [[18.839222]]
('N154', 'N212') [[18.83824]]
('N136', 'N172') [[18.838175]]
('N117', 'N126') [[18.83779]]
('N80', 'N88') [[18.837746]]
('N9', 'N133') [[18.837498]]
('N209', 'N252') [[18.837376]]
('N67', 'N85') [[18.83682]]
('N44', 'N108') [[18.836248]]
('N107', 'N209') [[18.834467]]
('N17', 'N126') [[18.834429]]
('N44', 'N247') [[18.834417]]
('N108', 'N190') [[18.834297]]
('N227', 'N236') [[18.83427]]
('N34', 'N102') [[18.833857]]
('N11', 'N133') [[18.833757]]
('N105', 'N227') [[18.833523]]
('N13', 'N110') [[18.833122]]
('N15', 'N32') [[18.832851]]
('N44', 'N212') [[18.832159]]
('N119', 'N215') [[18.83171]]
('N110', 'N140') [[18.83096]]
('N62', 'N73') [[18.82993]]
('N15', 'N148') [[18.829483]]
('N77', 'N107') [[18.829004]]
('N110', 'N133') [[18.828842]]
('N173', 'N206') [[18.828447]]
('N133', 'N212') [[18.828161]]
('N40', 'N148') [[18.827261]]
('N77', 'N135') [[18.827112]]
('N52', 'N58') [[18.826809]]
('N133', 'N248') [[18.826208]]
('N153', 'N215') [[18.826174]]
('N15', 'N123') [[18.825893]]
('N58', 'N117') [[18.825567]]
('N57', 'N202') [[18.825478]]
('N133', 'N134') [[18.82511]]
('N108', 'N137') [[18.824682]]
('N73', 'N183') [[18.824352]]
('N108', 'N183') [[18.82298]]
('N6', 'N34') [[18.82282]]
('N126', 'N189') [[18.822609]]
('N45', 'N126') [[18.822433]]
('N223', 'N235') [[18.822424]]
('N172', 'N224') [[18.822325]]
('N15', 'N159') [[18.822266]]
('N57', 'N126') [[18.821339]]
('N178', 'N224') [[18.82026]]
('N44', 'N94') [[18.82007]]
('N117', 'M0P2') [[18.81939]]
('N24', 'N141') [[18.819168]]
('N110', 'N209') [[18.819023]]
('N131', 'N242') [[18.818933]]
('N15', 'N122') [[18.818846]]
('N0', 'N34') [[18.818663]]
('N43', 'N52') [[18.817158]]
('N65', 'N127') [[18.816935]]
('N76', 'N252') [[18.816467]]
('N193', 'N246') [[18.816034]]
('N62', 'N89') [[18.815636]]
('N223', 'N246') [[18.814713]]
('N131', 'N209') [[18.81469]]
('N105', 'N209') [[18.814634]]
('N209', 'N227') [[18.813326]]
('N122', 'N223') [[18.813198]]
('N117', 'N143') [[18.813168]]
('N43', 'N125') [[18.811878]]
('N106', 'N209') [[18.811731]]
('N73', 'N88') [[18.811663]]
('N0', 'N15') [[18.811354]]
('N43', 'N48') [[18.811197]]
('N32', 'N58') [[18.811035]]
('N43', 'N85') [[18.810158]]
('N27', 'N58') [[18.810078]]
('N50', 'N252') [[18.81004]]
('N25', 'N85') [[18.809885]]
('N15', 'N97') [[18.809875]]
('N135', 'N238') [[18.80976]]
('N11', 'N101') [[18.809723]]
('N58', 'N110') [[18.809551]]
('N50', 'N75') [[18.809357]]
('N141', 'N172') [[18.809298]]
('N36', 'N212') [[18.80927]]
('N36', 'N231') [[18.808393]]
('N90', 'N135') [[18.808033]]
('N76', 'N135') [[18.80741]]
('N202', 'N206') [[18.806894]]
('N73', 'N246') [[18.80613]]
('N67', 'N110') [[18.804262]]
('N215', 'N247') [[18.80387]]
('N144', 'N206') [[18.80385]]
('N57', 'N92') [[18.80377]]
('N159', 'N235') [[18.80358]]
('N36', 'N125') [[18.80316]]
('N0', 'N236') [[18.802917]]
('N123', 'N219') [[18.802338]]
('N3', 'N126') [[18.80119]]
('N160', 'M0P1') [[18.801117]]
('N43', 'N57') [[18.800674]]
('N5', 'N161') [[18.800316]]
('N107', 'N202') [[18.800184]]
('N55', 'N148') [[18.800108]]
('N117', 'N247') [[18.799763]]
('N133', 'N213') [[18.799421]]
('N160', 'N212') [[18.798798]]
('N221', 'N235') [[18.798265]]
('N27', 'N209') [[18.797766]]
('N67', 'N235') [[18.797697]]
('N46', 'N68') [[18.797655]]
('N57', 'N110') [[18.79661]]
('N106', 'N133') [[18.79631]]
('N32', 'N133') [[18.79618]]
('N108', 'N126') [[18.796072]]
('N136', 'N223') [[18.79551]]
('N54', 'N135') [[18.794485]]
('N234', 'N235') [[18.793589]]
('N117', 'N148') [[18.793194]]
('N234', 'N239') [[18.79287]]
('N59', 'N253') [[18.791904]]
('N193', 'N209') [[18.791409]]
('N206', 'N236') [[18.790924]]
('N236', 'N249') [[18.79081]]
('N200', 'N219') [[18.79031]]
('N53', 'N236') [[18.790268]]
('N110', 'N246') [[18.789885]]
('N15', 'N125') [[18.789547]]
('N5', 'N154') [[18.789164]]
('N89', 'N115') [[18.788412]]
('N36', 'N50') [[18.788397]]
('N233', 'M0P1') [[18.788212]]
('N126', 'N198') [[18.788094]]
('N65', 'N117') [[18.787916]]
('N15', 'N40') [[18.787642]]
('N194', 'N209') [[18.787458]]
('N91', 'N206') [[18.787348]]
('N67', 'N86') [[18.787111]]
('N43', 'N117') [[18.78706]]
('N89', 'N223') [[18.787024]]
('N89', 'N202') [[18.786522]]
('N73', 'N134') [[18.78554]]
('N150', 'N236') [[18.785526]]
('N65', 'N227') [[18.785322]]
('N55', 'N85') [[18.784986]]
('N119', 'N252') [[18.784979]]
('N75', 'N233') [[18.784101]]
('N133', 'N165') [[18.782299]]
('N53', 'N150') [[18.782183]]
('N42', 'N252') [[18.781912]]
('N65', 'N108') [[18.781672]]
('N62', 'N108') [[18.78144]]
('N161', 'N239') [[18.781427]]
('N73', 'N133') [[18.781425]]
('N94', 'N110') [[18.781181]]
